"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"671","2020-01-27 18:24:58-03","IAC","IAC","5101","S","Plantae",NA,NA,"Euphorbiaceae-4.Euphorbioideae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Eymael, Paula Pinto","A.P. Viégas","s/nº","1939",NA,"Brasil","São Paulo",NA,NA,NA,NA,"09","24","Campinas","Fazenda Sant#?#Ana","-46.971422","-22.896575",NA,NA,NA,NA,NA,NA,"2012","01","09","-46.971422","-22.896575",NA,NA,NA,NA,NA
"672","2020-01-27 18:24:58-03","IAC","IAC","53023","S","Plantae",NA,NA,"Euphorbiaceae-4.Euphorbioideae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","C.F. Nardin","S. Gandolf & F.C. Antoniolli","s/nº","1994",NA,"Brasil","São Paulo",NA,"Área 3, na estrada externa. Coordenadas do material: 22°49#?#45S, 47°06#?#53W",NA,NA,"08","31","Campinas","Reserva Municipal de Santa Genebra","-47.114722","-22.829167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.114722","-22.829167",NA,NA,NA,NA,NA
"673","2020-01-27 18:24:58-03","IAC","IAC","56045","S","Plantae",NA,NA,"Euphorbiaceae-4.Euphorbioideae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","P.A. Ferreira","J.Y. Tamashiro; R.R. Rodrigues & C.F.B. Haddad","s/nº","1984",NA,"Brasil","São Paulo",NA,"Voucher, indivíduo nº1084",NA,NA,NA,NA,"Campinas","Mata de Santa Genebra","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"2015","10","05","-47.0608","-22.9056",NA,NA,NA,NA,NA
"674","2020-07-23 12:05:45-03","CEPLAC","CEPEC","59823","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","gardneri","Actinostemon gardneri",NA,"G. L. Webster","W. W. Thomas","10097","1993",NA,"Brasil","Bahia",NA,NA,NA,NA,"10","22","PRADO","Reserva da Brasil Holanda S. A; entroncamento Km 18 a E Rod. para Prado, 8Km do entroncamento","-39.333333","-17.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W20'","17S11'",NA,"30/09/1994",NA,NA,NA
"675","2020-07-23 12:05:45-03","CEPLAC","CEPEC","70191","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","gardneri","Actinostemon gardneri",NA,"D. Daly","S. C. de Sant'Ana","609","1996",NA,"Brasil","Bahia",NA,NA,NA,NA,"07","25","UNA","Reserva Biológica do Mico-leão. Entr. Km 46 BA-001 Ilheus/Una. Picada da Bandeira.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,"30/12/1997",NA,NA,NA
"676","2020-07-23 12:05:45-03","CEPLAC","CEPEC","59004","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,"I. Cordeiro","A. M. de Carvalho","4296","1993",NA,"Brasil","Bahia",NA,NA,NA,NA,"07","27","UNA","Reserva Biologica do Mico-leão. Entr. KM 46 BA-001 Ilheus/Una. Picada da Bandeira.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,"28/02/1994",NA,NA,NA
"677","2020-07-23 12:05:45-03","CEPLAC","CEPEC","59753","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,"I. Cordeiro","W. W. Thomas","9994","1993",NA,"Brasil","Bahia",NA,NA,NA,NA,"10","20","PRADO","8Km W Cumuruxatiba, Rod. Para Itamaraju.","-39.25","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W15'","17S15'",NA,"28/02/1994",NA,NA,NA
"678","2020-07-23 12:05:45-03","CEPLAC","CEPEC","76472","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,"A. M. Amorim","A. M. Amorim","2079","1997",NA,"Brasil","Bahia",NA,NA,NA,NA,"07","16","UNA","Reserva Biológica do Mico-leão (REBIO). (IBAMA). Entrada Km 46 BA-001 Ilheus/Uma. Faz. Jaqueiral, área da Canopy.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,"30/12/1997",NA,NA,NA
"679","2020-07-23 12:05:45-03","CEPLAC","CEPEC","91066","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,"A. M. Amorim","W. W. Thomas","12531","2001",NA,"Brasil","Bahia",NA,NA,NA,NA,"10","20","JUSSARÍ","Serra do Teimoso,7,5Km ao N de Jussari Rod. Para Palmira,depois 2Km ao W p/ RPPN Serra do Teimoso.","-39.516667","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'","15S9'",NA,"30/12/2001",NA,NA,NA
"680","2020-07-23 12:05:45-03","CEPLAC","CEPEC","5237","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,"G. L. Webster","T. S. dos Santos","443","1969",NA,"Brasil","Bahia",NA,NA,NA,NA,"10","23","ITAJÚ DO COLÔNIA","12Km a W da estrda em direção a Feirinha. Marg. esq. do Rio Corró","-39.7243995666504","-15.1424999237061",NA,NA,NA,"26963","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA
"681","2020-07-23 12:05:45-03","CEPLAC","CEPEC","5257","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,"S. A. Mori","T. S. dos Santos","426","1969",NA,"Brasil","Bahia",NA,NA,NA,NA,"10","23","ITAJÚ DO COLÔNIA","12Km da estr. em direcao a Feirinha. Marg. esq. do Rio Corro. A W.","-39.7243995666504","-15.1424999237061",NA,NA,NA,"26963","auto",NA,NA,NA,NA,"0*0'99","99*99'99",NA,"30/12/1978",NA,NA,NA
"682","2020-07-23 12:05:45-03","CEPLAC","CEPEC","132840","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,"A. Souza","H. C. de Lima","309","1987",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"07","30","SÃO PEDRO DA ALDEIA","São Mateus. Estrada para Macaé . Fazenda da Caveira.","-42.1027984619141","-22.8391990661621",NA,NA,NA,"20879","auto",NA,NA,NA,NA,NA,NA,NA,"08/05/2008",NA,NA,NA
"683","2020-07-23 12:05:45-03","CEPLAC","CEPEC","133099","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii",NA,"A. Souza","M. Gomes","223","1987",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"08","13","volta redonda","Área de relevânica ecológica da SEMA. Reserva da CICUTA.","-44.1041984558105","-22.523099899292",NA,NA,NA,"16209","auto",NA,NA,NA,NA,NA,NA,NA,"08/05/2008",NA,NA,NA
"684","2020-07-23 12:05:45-03","CEPLAC","CEPEC","34717","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","lasiocarpus","Actinostemon lasiocarpus",NA,"Sem Informação","R. Callejas","1659","1975",NA,"Brasil","Bahia",NA,NA,NA,NA,"11","07","SANTA CRUZ CABRÁLIA","Estrada Cabralia a Porto Seguro.","-39","-16.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'","16S10'",NA,NA,NA,NA,NA
"685","2020-07-23 12:05:45-03","CEPLAC","CEPEC","44113","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus",NA,"I. Cordeiro","L. A. Mattos-Silva","2590","1988",NA,"Brasil","Bahia",NA,NA,NA,NA,"10","24","MASCOTE","Faz. N. S. D'Ajuda com sede a 500m da cidade. Ramal Mascote/Ponte Rio Pardo. Mata a 1Km NW da sede.","-39.3025016784668","-15.563099861145",NA,NA,NA,"37487","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA
"686","2020-07-23 12:05:45-03","CEPLAC","CEPEC","7719","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus",NA,"S. A. Mori","T. S. dos Santos","1956","1971",NA,"Brasil","Bahia",NA,NA,NA,NA,"09","17","SANTA CRUZ CABRÁLIA","Area da ESPBA.","-39.0247001647949","-16.2780990600586",NA,NA,NA,"49584","auto",NA,NA,NA,NA,"0*0'99","99*99'99",NA,"30/12/1978",NA,NA,NA
"687","2020-07-23 12:05:45-03","CEPLAC","CEPEC","8757","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus",NA,"G. L. Webster","A. Eupunino","272","1972",NA,"Brasil","Bahia",NA,NA,NA,NA,"09","18","SANTA CRUZ CABRÁLIA","Reserva Biológica do Pau-brasil.","-39.0247001647949","-16.2780990600586",NA,NA,NA,"49584","auto",NA,NA,NA,NA,"0W0'0","0*0'0",NA,"30/12/1978",NA,NA,NA
"688","2020-11-19 14:06:09-03","Unimontes","MCMG","5815","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax(A.)",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017",NA,"Brasil","Minas Gerais",NA,"Mata Atlântica",NA,NA,"03","21","Mariana","Águas Claras","-43.4160995483398","-20.377799987793",NA,NA,NA,"33524","auto",NA,NA,NA,NA,"43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,NA,NA
"689","2020-11-04 17:29:02-03","UEM","HUEM","16852","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","Rosado","Ma.C.Souza; Almeida, CG; K.Kawakita; Rodrigues, S; Rosa, GS","2240","2009",NA,"Brasil","Mato Grosso do Sul",NA,"Trepadeira; enrolada na copa das plantas pendentes sobre o leito do rio; solo alagado.",NA,NA,"12","10","Taquarussu","canal Ipuitã, Rio Paraná - Ivinhema; margem direita; Parque Estadual do Rio Ivinhema.","-53.3513984680176","-22.4878005981445",NA,NA,NA,"63482","auto",NA,"2012","10",NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-03-01 12:13:37-03","UEM","HUEM","26762","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","R.R.Rodrigues","S.Rodrigues; Ma.C.Souza","40","1992",NA,"Brasil","Paraná",NA,NA,"HUEM000029681",NA,"10","18","São Pedro do Paraná","ribeirão São Pedro","-53.2200012207031","-22.8239002227783",NA,NA,NA,"25063","auto",NA,"1993","06",NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-07-03 20:06:20-03","UEM","HUEM","28407","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Silva,O.L.M.","Ma.C.Souza; col.","3141","2008",NA,"Brasil","Paraná",NA,NA,"HUEM000003912","HUEM000003912","06","15","Diamante do Norte","Estação Ecológica do Caiuá","-52.866667","-22.616667",NA,NA,NA,NA,NA,NA,"2016","10","17","-52.866667","-22.616667",NA,NA,NA,NA,NA
"692","2019-07-03 20:06:20-03","UEM","HUEM","29126","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Silva,O.L.M.","Ma.C.Souza; Col","3452","2007",NA,"Brasil","Paraná",NA,"Arbusto.","HUEM000003915","HUEM000003915","09","30","Diamante do Norte","Estação Ecológica do Caiuá","-52.866667","-22.616667",NA,NA,NA,NA,NA,NA,"2016","10","17","-52.866667","-22.616667",NA,NA,NA,NA,NA
"693","2019-07-02 15:55:23-03","UEM","HUEM","29390","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Silva,O.L.M.","Mônica; Ricardo; Hugo","s.n.","2008",NA,"Brasil","Paraná",NA,"Arbusto.","HUEM000003913","HUEM000003913","10","26","Amaporã","Reserva Florestal de Jurema","-52.7874984741211","-23.0958003997803",NA,NA,NA,"23154","auto",NA,"2016","10","17",NA,NA,NA,NA,NA,NA,NA
"694","2019-07-02 15:55:23-03","UEM","HUEM","29405","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Silva,O.L.M.","Daiany; Gislaine; Carol","s.n.","2008",NA,"Brasil","Paraná",NA,NA,"HUEM000003914","HUEM000003914","10","26","Amaporã","Reserva Florestal de Jurema","-52.7874984741211","-23.0958003997803",NA,NA,NA,"23154","auto",NA,"2016","10","17",NA,NA,NA,NA,NA,NA,NA
"695","2021-03-01 12:13:37-03","UEM","HUEM","9031","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Silva O.L.M.","Iriana Tanaka","s.n.","1998",NA,"Brasil","Paraná",NA,"Planta arbustiva com pequenos frutos verdes trilobados.","HUEM000029691",NA,"09","29","Porto Rico","Margem esquerda do Rio Paraná, próximo à base do N","-53.2668991088867","-22.7721996307373",NA,NA,NA,"18063","auto",NA,"2016","10","18",NA,NA,NA,NA,NA,NA,NA
"696","2016-08-23 09:45:15-03","NHMLondon","NHM-LONDON-BOT","BM000949894","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","Pax","Hans-Joachim (Hajo) Esser; b.1960; Esser","Sello, F; Sello, F","930","2012",NA,"Brasil",NA,NA,NA,NA,NA,"08",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"2012","08",NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:2499543"
"697","2015-02-26 09:29:16-03","NHMLondon","NHM-LONDON-BOT","BM000949895","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","Pax","Hans-Joachim (Hajo) Esser; b.1960; Esser","Collaboration; J. Bowie & A. Cunningham","194","1814",NA,"Brasil",NA,NA,NA,NA,NA,"01","01",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"2012","08",NA,"-53.08982","-10.773109",NA,NA,NA,NA,"NHMUK:ecatalogue:2499554"
"698","2021-02-12 15:02:03-03","UFSCar","SPSC","4857","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Com látex;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2021-02-12 15:02:03-03","UFSCar","SPSC","4855","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","L.C. Maragon","L.A. Silva",NA,"1997",NA,"Brasil","São Paulo",NA,NA,NA,NA,"09","24","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"700","2021-02-12 15:02:03-03","UFSCar","SPSC","7584","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,"J.J. Soares",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Rio Claro","Serra d'água.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"701","2021-02-12 15:02:03-03","UFSCar","SPSC","4856","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2021-02-12 15:02:03-03","UFSCar","SPSC","7606","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,"J.J. Soares",NA,"2004",NA,"Brasil",NA,NA,"Arbusto; flor avermelhada;&nf;fruto verde;",NA,NA,"10","21","São Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2021-02-12 15:02:03-03","UFSCar","SPSC","4858","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2021-02-12 15:02:03-03","UFSCar","SPSC","4854","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax","L.C. Maragon","L.A. Silva",NA,"1997",NA,"Brasil","São Paulo",NA,"Flor branca/ creme;Mata Mesófila semidecídua",NA,NA,"10","02","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"705","2021-02-12 15:02:03-03","UFSCar","SPSC","4864","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","E.F.L.P. Silva","E.F.L.P. Silva;W.A. Ferreira",NA,"1999",NA,"Brasil","São Paulo",NA,"Cerradão <ll>dwc_commonname:</ll> Pé de cachorro",NA,NA,"09","14","Luiz Antônio","Estação Ecológica do Jataí. Parcela 03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"706","2021-02-12 15:02:03-03","UFSCar","SPSC","4865","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","E.F.L.P. Silva","E.F.L.P. Silva;W.A. Ferreira",NA,"1999",NA,"Brasil","São Paulo",NA,"Cerradão <ll>dwc_commonname:</ll> Pé de cachorro",NA,NA,"09","14","Luiz Antônio","Estação Ecológica do Jataí. Parcela 03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"707","2021-02-12 15:02:03-03","UFSCar","SPSC","4868","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","E.F.L.P. Silva","E.F.L.P. Silva",NA,"1999",NA,"Brasil","São Paulo",NA,"Tronco avermelhado, exsudado leitoso no ramo;Cerradão <ll>dwc_commonname:</ll> Pé de cachorro",NA,NA,NA,NA,"Luiz Antônio","Estação Ecológica do Jataí. Parcela 03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"708","2021-02-12 15:02:03-03","UFSCar","SPSC","4863","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","E.F.L.P. Silva","E.F.L.P. Silva;W.A. Ferreira",NA,"1999",NA,"Brasil","São Paulo",NA,"T03Q38B;Cerradão",NA,NA,"09","14","Luiz Antônio","Estação Ecológica do Jataí. Parcela 03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"709","2021-02-12 15:02:03-03","UFSCar","SPSC","4866","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","E.F.L.P. Silva","E.F.L.P. Silva;W.A. Ferreira",NA,"1999",NA,"Brasil","São Paulo",NA,"Flores brancas;Cerradão <ll>dwc_commonname:</ll> Pé de cachorro",NA,NA,"09","14","Luiz Antônio","Estação Ecológica do Jataí. Parcela 03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"710","2021-02-12 15:02:03-03","UFSCar","SPSC","4867","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","estrellensis","Actinostemon estrellensis","(Müll.Arg.) Pax","E.F.L.P. Silva","E.F.L.P. Silva",NA,"1999",NA,"Brasil","São Paulo",NA,"Cerradão <ll>dwc_commonname:</ll> Pé de cachorro",NA,NA,NA,NA,"Luiz Antônio","Estação Ecológica do Jataí. Parcela 03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"711","2021-02-12 15:02:04-03","UFSCar","SPSC","6321","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","brasiliensis","Dactylostemon brasiliensis","Müll.Arg.",NA,"R.C. Hora",NA,NA,NA,"Brasil","São Paulo",NA,"Flor amarela; fruto marrom;",NA,NA,NA,NA,"São Carlos","Cerrado UFSCar. Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"712","2021-02-12 15:02:04-03","UFSCar","SPSC","3586","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","brasiliensis","Dactylostemon brasiliensis","Müll.Arg.",NA,"R.C. Hora",NA,"1997",NA,"Brasil","São Paulo",NA,"Flor amarela; fruto marrom;",NA,NA,"08","04","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"713","2021-02-12 15:02:04-03","UFSCar","SPSC","3587","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Dactylostemon","brasiliensis","Dactylostemon brasiliensis","Müll.Arg.",NA,"R.C. Hora",NA,"1998",NA,"Brasil","São Paulo",NA,"Flor amarela; fruto marrom;",NA,NA,"01","26","São Carlos","Fazenda Canchim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"714","2020-11-05 13:53:47-03","UNIRIO","HUNI","636","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","R.B. Pinto","R.B. Pinto","28","2007",NA,"Brasil","Rio de Janeiro",NA,"Sem látex. Habitat: Costão rochoso","HUNI00000636",NA,"11","13","Rio de Janeiro","Complexo do Pão de Açúcar.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2019-11-01 14:57:26-03","UnB","UB","139170","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Sucre, D","3775","1968","Southern America","Brasil","Rio de Janeiro",NA,"Arbusto de +/- 3m de altura, em solo argiloso",NA,NA,"10","07",NA,"Morro Macedo Sobrinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2019-11-01 14:57:26-03","UnB","UB","139172","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Granville, JJ","Granville, JJ; Allorge, L; Hahn, WJ; Hoff, M","9343","1987","Southern America","French Guiana",NA,NA,"Haut 5 m, Arbre, fleur et fruit. Inflorescences vertes ainsi que les jeunes fruits; Forêt basse",NA,NA,"08","16",NA,"Roche Koutou- Bassin du Haut-Marouini. Pied do versant sud",NA,NA,"300","300",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-11-01 14:57:26-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Villarroel, D","Villarroel, D; Martinez, MT; Alemán, L","3834","2013","Southern America","Bolivia","Santa Cruz",NA,NA,NA,NA,"12","01","Prov. Andrés Ibáñez","Monumento Natural Espejillos. Zona de Alto Espejo. Cerrado ralo, con arboles dispersos sobre suelos pedregosos.","-63.451667","-17.912778","880","880",NA,NA,NA,NA,NA,NA,NA,"-63.451667","-17.912778",NA,NA,NA,NA,NA
"718","2019-11-01 14:57:26-03","UnB","UB","139179","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Eymael, PP","Muniz, FH","510","1993","Southern America","Brasil","Maranhão",NA,"arvoreta ca. 8m, dap 5.4cm, flores minusculas verde claro, filetes brancos, anteras amarelas, frutos verdes.; Mata, solo arenoso.",NA,NA,"01","21","São Luís","Reserva Florestal do Sacavem.","-44.3027992248535","-2.52972006797791",NA,NA,NA,"33693","auto",NA,"2011","04","27",NA,NA,NA,NA,NA,NA,NA
"719","2019-11-01 14:57:26-03","UnB","UB","139180","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Gottsberger, IS","1214972","1972","Southern America","Brasil","São Paulo",NA,"Arvore 2.5m de alt. e 9cm de circunferencia. Flores brancas. Muito frequente.; Mata secundaria logo apos da passagem do trem.",NA,NA,"09","14","Botucatu","12km ao norte de Botucatu e 12km ao leste de São Manuel. Ao long da estrada São Manuel-Piracicaba.","-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2019-11-01 14:57:26-03","UnB","UB","139183","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Gottsberger, IS","1814972","1972","Southern America","Brasil","São Paulo",NA,"Frutos; Mata secundaria logo apos da passagem do trem.",NA,NA,"09","14","Botucatu","18km ao norte de Botucatu 12km ao leste de São Manuel. Ao long oda estrada São Manuel-Piracicaba.","-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2019-11-01 14:57:26-03","UnB","UB","139182","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Cordeiro, I","Handro, O","260","1951","Southern America","Brasil","São Paulo",NA,"Arvore pequena de mata, flores amareladas.",NA,NA,"09","03","São Paulo","Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
