"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"1201","2020-12-11 11:41:29-03","UFMG","BHCB","49765","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2020-12-11 11:41:29-03","UFMG","BHCB","49855","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2020-12-11 11:41:29-03","UFMG","BHCB","49043","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2020-12-11 11:41:29-03","UFMG","BHCB","169577","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Sarmento, CD","s.n.","2012","11",NA,"Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","-43.615278","-19.366111","-43.615278","-19.366111",NA,NA,"Árvore, 3,2 m.; Cerrado Rupestre","BHCB014703",NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,"985","985",NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2020-12-11 11:41:29-03","UFMG","BHCB","179584","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Carmo, FF","5198","2010","09","20","Southern America","Brasil","Minas Gerais","Peixe Bravo","-42.702778","-16.010583","-42.702778","-16.010583",NA,NA,"Coletada em afloramento de canga.","BHCB035884",NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,"980","980",NA,"Rio Pardo Minas",NA,NA,NA,"2015","11","04",NA,NA,NA,NA,NA,NA
"1206","2020-12-11 11:41:29-03","UFMG","BHCB","26998","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2020-12-11 11:41:29-03","UFMG","BHCB","114354","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Mota, NFO; Viana, PL; Silva, LVC; Garcia, LC; Maciel, GM; Silva, DF","1086","2007","12","06","Southern America","Brasil","Pará","Floresta Nacional de Carajás, S11D.","-50.342222","-6.402222","-50.342222","-6.402222",NA,NA,"Mata baixa.","BHCB028087",NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,"656","656",NA,"Canaã dos Carajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2020-12-11 11:41:29-03","UFMG","BHCB","135096","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Viana, PL; Marino, F; Giorni, VT; Silva, CR","4312","2009","10","02","Southern America","Brasil","Pará","Floresta Nacional de Carajás, S11D.","-50.3275","-6.408056","-50.3275","-6.408056",NA,NA,NA,"BHCB028086",NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,"650","650",NA,"Canaã dos Carajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2020-12-11 11:41:29-03","UFMG","BHCB","135099","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Viana, PL; Marino, F; Giorni, VT; Silva, CR","4315","2009","10","02","Southern America","Brasil","Pará","Floresta Nacional de Carajás, S11D.","-50.3275","-6.408056","-50.3275","-6.408056",NA,NA,NA,"BHCB028089",NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,"650","650",NA,"Canaã dos Carajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2020-12-11 11:41:29-03","UFMG","BHCB","142495","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Almeida, TE; Megale, ME; Arruda, AJ","2490","2010","08","29","Southern America","Brasil","Pará","Floresta Nacional de Carajás, S11D.","-50.3","-6.399444","-50.3","-6.399444",NA,NA,"Floresta Estacional.","BHCB028090",NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,"621","621",NA,"Canaã dos Carajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2020-12-11 11:41:29-03","UFMG","BHCB","142672","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Silva, LVC; Arruda, AJ; Pivari, MOD; Santos, AO","993","2010","08","03","Southern America","Brasil","Pará","Floresta Nacional de Carajás, S11A.","-50.438611","-6.35","-50.438611","-6.35",NA,NA,"Vegetação rupestre.","BHCB028088",NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,"700","700",NA,"Canaã dos Carajás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2020-12-11 11:41:29-03","UFMG","BHCB","1667","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Schwacke, CAW","8290","1904",NA,NA,"Southern America","Brasil","Minas Gerais","Vale Fundo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2020-12-11 11:41:29-03","UFMG","BHCB","179706","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Kamino, LHY; Carmo, FF","1859","2015","02","21","Southern America","Brasil","Minas Gerais","Morro Grande","-42.780556","-16.140556","-42.780556","-16.140556",NA,NA,"Arbóreo, 6 m de altura; Vegetação sobre afloramento rochoso em canga","BHCB036940",NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,"970","970",NA,"Riacho dos Machados",NA,NA,NA,"2015","11","13",NA,NA,NA,NA,NA,NA
"1214","2020-12-11 11:41:29-03","UFMG","BHCB","184544","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Mota, RC da; Vasconcelos, MF de","3928","2016","12","19","Southern America","Brasil","Minas Gerais","Morro Grande","-42.781944","-16.119722","-42.781944","-16.119722",NA,NA,"Projeto desenvolvido pelo Instituto Prístino!; Árvore; sicônios verde-acastanhados.; Coletada em Floresta Estacional Semidecidual Montana","BHCB041573",NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,"1000","1000",NA,"Riacho dos Machados",NA,NA,NA,"2017","03","13",NA,NA,NA,NA,NA,NA
"1215","2020-12-11 11:41:29-03","UFMG","BHCB","198830","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Quaresma, AS","s.n.","2017","11","07","Southern America","Brasil","Goiás",NA,"-49.605","-14.753611","-49.605","-14.753611",NA,NA,"Coordenadas aproximadas.","BHCB198830",NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,"856","856",NA,"Pilar de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2020-12-11 11:41:29-03","UFMG","BHCB","26994","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","2020-12-11 11:41:29-03","UFMG","BHCB","26994","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2020-12-11 11:41:29-03","UFMG","BHCB","26996","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2020-12-11 11:41:29-03","UFMG","BHCB","26996","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2020-12-11 11:41:29-03","UFMG","BHCB","26998","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2020-12-11 11:41:29-03","UFMG","BHCB","42606","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2020-12-11 11:41:29-03","UFMG","BHCB","47657","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2020-12-11 11:41:29-03","UFMG","BHCB","49860","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2020-12-11 11:41:29-03","UFMG","BHCB","53842","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Lombardi, JA","4124","2000","10","19","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Preto.","-43.369444","-18.011944","-43.369444","-18.011944",NA,NA,"Vegetação ripária. Árvore, ca. 5 m, com látex, folhas papiráceas, flores verdes",NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2020-12-11 11:41:29-03","UFMG","BHCB","59721","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Stannard, BL; et al.","s.n.",NA,NA,NA,"Southern America","Brasil","Bahia",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Abaíra",NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2020-12-11 11:41:29-03","UFMG","BHCB","22281","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Costa, LVC","s.n.","1992","07",NA,"Southern America","Brasil","Minas Gerais",NA,"-43.814998626709","-17.1077995300293",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Bocaiúva",NA,"90741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2020-12-11 11:41:29-03","UFMG","BHCB","22281","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Costa, LVC","s.n.","1992","07",NA,"Southern America","Brasil","Minas Gerais",NA,"-43.814998626709","-17.1077995300293",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Bocaiúva",NA,"90741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2020-12-11 11:41:29-03","UFMG","BHCB","54270","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Tameirão Neto, E","3041",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Curvelo",NA,"57661","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2020-12-11 11:41:29-03","UFMG","BHCB","24136","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-46.1725006103516","-17.7425003051758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"João Pinheiro",NA,"102029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2020-12-11 11:41:29-03","UFMG","BHCB","24136","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-46.1725006103516","-17.7425003051758",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"João Pinheiro",NA,"102029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2020-12-11 11:41:29-03","UFMG","BHCB","70326","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Farah, FT","508",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Patrocínio",NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2020-12-11 11:41:29-03","UFMG","BHCB","60665","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Patrocínio",NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2020-12-11 11:41:29-03","UFMG","BHCB","60657","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Patrocínio",NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2020-12-11 11:41:29-03","UFMG","BHCB","24854","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Perdizes",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2020-12-11 11:41:29-03","UFMG","BHCB","24854","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Perdizes",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2020-12-11 11:41:29-03","UFMG","BHCB","25928","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Perdizes",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","2020-12-11 11:41:29-03","UFMG","BHCB","25928","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Perdizes",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2020-12-11 11:41:29-03","UFMG","BHCB","27543","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-45.0694007873535","-16.3686008453369",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"São Romão",NA,"79224","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","2020-12-11 11:41:29-03","UFMG","BHCB","27543","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-45.0694007873535","-16.3686008453369",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"São Romão",NA,"79224","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","2020-12-11 11:41:29-03","UFMG","BHCB","39023","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Distrito de Fabião.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Januária",NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2020-12-11 11:41:29-03","UFMG","BHCB","7945","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Andrade, PM de; et al.","s.n.","1986","08","26","Southern America","Brasil","Minas Gerais","Fazenda Alvação.","-44.3650016784668","-16.6853008270264",NA,NA,NA,NA,"Cerrado;arbusto;flores ferrugíneas;",NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Coração de Jesus",NA,"49842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2020-12-11 11:41:29-03","UFMG","BHCB","62991","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Matoso, S","104","2001","09","03","Southern America","Brasil","Minas Gerais","Fazenda Brejão.","-46.0093994140625","-17.0097007751465",NA,NA,NA,NA,"Arbustiva/ Flor amarela",NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Brasilândia de Minas",NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2020-12-11 11:41:29-03","UFMG","BHCB","32659","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Ilha do Bio. Represa de Três Marias.","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Três Marias",NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2020-12-11 11:41:29-03","UFMG","BHCB","32659","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Ilha do Bio. Represa de Três Marias.","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Três Marias",NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","2020-12-11 11:41:29-03","UFMG","BHCB","13400","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Pedralli, MCT; Stehmann, JR","s.n.","1987","10","10","Southern America","Brasil","Minas Gerais","Mata de Acauã.","-42.5903015136719","-17.218599319458",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Minas Novas",NA,"54253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2020-12-11 11:41:29-03","UFMG","BHCB","18463","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Stehmann, JR","s.n.","1990","03","02","Southern America","Brasil","Minas Gerais","Milho Verde","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Serro",NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2020-12-11 11:41:29-03","UFMG","BHCB","18646","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Costa, LVC","479","1989",NA,NA,"Southern America","Brasil","Minas Gerais","Mineração Tejucana.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Diamantina",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","2020-12-11 11:41:29-03","UFMG","BHCB","27750","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Mato Grosso do Sul","Nhecolândia","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Corumbá",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","2020-12-11 11:41:29-03","UFMG","BHCB","27750","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Mato Grosso do Sul","Nhecolândia","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Corumbá",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2020-12-11 11:41:29-03","UFMG","BHCB","116922","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Souza, VC de; Souza, JP; Elias, SI; Forster, W; Oliveira, ACP","22437","1999","05","16","Southern America","Brasil","Minas Gerais","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"Planta simples ou pouco ramificada, 40 120cm; hipanto verde; tépalas roxas; estames amarelos.",NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Joaquim Felício",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","2020-12-11 11:41:29-03","UFMG","BHCB","40852","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","UHE de Queimado.","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Unaí",NA,"97926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252","2020-12-11 11:41:29-03","UFMG","BHCB","7937","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Andrade, PM de; et al.","s.n.","1986","08","27","Southern America","Brasil","Minas Gerais","Usina Malvina.","-43.814998626709","-17.1077995300293",NA,NA,NA,NA,"Cerrado;arbóreo;",NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Bocaiúva",NA,"90741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2020-12-11 11:41:29-03","UFMG","BHCB","38869","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Vale do Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Januária",NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","2021-03-24 17:19:23-03","UFMA","MAR","10226","S","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","ALMEIDA JR., E. B.","1351","2017","07","01",NA,"Brasil","Maranhão","Praia de Panaquatira","-44.050583","-2.475306","44º3'2.1W","2º28'31.1S",NA,NA,"Árvore com 6-7 m de altura",NA,NA,NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Paço do Lumiar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1255","2021-03-24 17:19:23-03","UFMA","MAR","9725","S","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","BELFORT, L.","27","2016","10","09",NA,"Brasil","Maranhão","Restinga da Praia de Panaquatira","-44.053722","-2.478917","44º03'13.4W","02º28'44.1S",NA,NA,"Árvore com 7m de altura em estágio vegetativo, com látex e sem cheiro. Fitossociologia (T2P17P2).",NA,NA,NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Paço do Lumiar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
