"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1250","2019-11-01 15:11:11-03","UnB","UB","214814","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Carvalho, LF","Hatschbach, G","47100","1983","02","09","Brasil","Paraná ","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"1990",NA,NA,"Parque Nautico","Arbusto, 1,5m, flor alvescente com nervuras lilás; Clareiras da mata de galeria",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"1251","2019-10-03 10:04:30-03","UFSCar","SORO","5271","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) A.T. Hunz",NA,NA,"342","2014","09","27","Brasil","Paraná","Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,NA,"Unidade de Conservação Parque da Raposa.","Arbusto, 2,5 m altura. Botões brancos e flores com pétalas brancas com as pontas lilás.Borda da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23979","auto",NA,NA,NA,NA,NA,NA
"1252","2020-08-20 20:42:12-03","UFSC","FLOR","16085","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Falkenberg, D.B.","Falkenberg, D.B.","3375","1985","09","27","Brasil","Rio Grande do Sul","Agudo","-53.2400016784668","-29.645299911499",NA,NA,"FLOR0016085",NA,"1986",NA,NA,"Morro Agudo.","arbusto, flor roxo-claro, 1,5m altura",NA,NA,NA,NA,NA,NA,"Solanales",NA,NA,"22416","auto",NA,NA,NA,NA,NA,NA
"1253","2020-08-20 20:42:12-03","UFSC","FLOR","25933","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Jarenkow, J.A.","Jarenkow, J.A.","965","1988","10","11","Brasil","Rio Grande do Sul","Paim Filho","-51.7606010437012","-27.710599899292",NA,NA,"FLOR0025933",NA,"1995",NA,NA,"A ca. 1 km do acesso para P. Filho, em direção a Sananduva.","arbusto, flor arroxeada, 2,5m altura",NA,NA,NA,NA,NA,NA,"Solanales",NA,NA,"12460","auto",NA,NA,NA,NA,NA,NA
"1254","2020-08-20 20:42:15-03","UFSC","FLOR","15592","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer","Smith, S.F.","Dal-Pont, V.; et alii","1160","1985","10","06","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"FLOR0015592",NA,"1986",NA,NA,"Estrada para São Roque.","arbusto. Smithsonian Institution - II.1986.",NA,NA,NA,NA,NA,NA,"Solanales",NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"1255","2020-08-20 15:00:43-03","UFSC","FLOR","3495","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Smith, L.B.","Smith, L.B.; Reitz, R.","12812","1964","10","21","Brasil","Santa Catarina","São Miguel Do Oeste",NA,NA,NA,NA,"FLOR0003495",NA,NA,NA,NA,"Forest near São Miguel d#?#Oeste.",NA,NA,NA,NA,NA,NA,NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","2020-08-20 20:42:19-03","UFSC","FLOR","24036","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Carvalho, L.F.","Hatschbach, G.","47100","1983","02","09","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"FLOR0024036",NA,"1990",NA,NA,"Parque Náutico.","arbusto, 1,5m altura",NA,NA,NA,NA,NA,NA,"Solanales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"1257","2020-08-20 20:42:19-03","UFSC","FLOR","46796","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Senna, R.M.","Antunes, J.","s.n.","2000","10","20","Brasil","Rio Grande do Sul","Maximiliano de Almeida","-51.8032989501953","-27.6322002410889",NA,NA,"FLOR0046796",NA,"2000",NA,NA,NA,"arbusto",NA,NA,NA,NA,NA,NA,"Solanales",NA,NA,"13380","auto",NA,NA,NA,NA,NA,NA
"1258","2020-08-20 15:00:43-03","UFSC","FLOR","1151","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Smith, L.B.","Reitz, R.; Klein, R.M.","8232","1959","01","15","Brasil","Santa Catarina","Lauro Muller","-49.3967018127441","-28.3927993774414",NA,NA,"FLOR0001151",NA,NA,NA,NA,"Rio do Meio.","arbusto, flor roxa, 2m altura","350","350",NA,NA,NA,NA,"Solanales",NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA
"1259","2020-08-20 20:42:19-03","UFSC","FLOR","1131","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Smith, L.B.","Reitz, R.; Klein, R.M.","13411","1962","10","24","Brasil","Santa Catarina","Papanduva","-50.144401550293","-26.3703002929688",NA,NA,"FLOR0001131",NA,"1964",NA,NA,"serra do espigão.","arbusto, flor roxa, 3m altura","1000","1000",NA,NA,NA,NA,"Solanales",NA,NA,"49621","auto",NA,NA,NA,NA,NA,NA
"1260","2021-03-04 15:46:41-03","IF","SPSF","01473","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus",NA,NA,"D.Amaro van Emelen",NA,NA,NA,NA,"Brasil","SP","loc.ign.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1261","2021-03-04 15:46:41-03","IF","SPSF","01621","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus",NA,NA,"D.Amaro van Emelen",NA,NA,NA,NA,"Brasil","RS","loc.ign.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1262","2021-03-04 15:46:41-03","IF","SPSF","03164","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus",NA,NA,"L.T.Mendes",NA,"1947","12","15","Brasil","SP","local ignorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1263","2021-03-04 15:46:41-03","IF","SPSF","12891","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus",NA,NA,"I.A.Anjos","10","1988","10","08","Brasil","MG","Perdoes","-45.0914001464844","-21.090799331665",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,"16729","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1264","2021-03-04 15:46:41-03","IF","SPSF","26058","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus",NA,NA,"R.Zachia & A.Oliveira","2660","1997","08","30","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,"sitio D.Eugenia Rossi","COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,"37819","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1265","2021-03-04 15:46:41-03","IF","SPSF","02645","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus",NA,NA,"D.Bento Pickel",NA,"1946","08","05","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Estrada Santa Teresa","COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1266","2021-03-04 15:46:41-03","IF","SPSF","23047","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus",NA,NA,"S.I.Elias","147","1997","12","15","Brasil","SP","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"Bom Sucesso do Itararé","COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1267","2021-03-04 15:46:41-03","IF","SPSF","23053","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus",NA,NA,"S.I.Elias","164","1997","12","15","Brasil","SP","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"Bom Sucesso do Itararé","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1268","2021-03-04 15:46:41-03","IF","SPSF","22398","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus",NA,NA,"F.Chung","42","1997","12","11","Brasil","SP","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"Estrada de Itararé - Bom sucesso. Próximo a entrada da Fazenda São Nicolau.","COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1269","2021-03-04 15:46:50-03","IF","SPSF","52994","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","((Sendtn.)) (Hunz.)","L.L.Giacomin et al.","R.J.Almeida-Scabbia & R.T. Shirasuna & E.P.Fortes","754","2012","10","19","Brasil","SP","Guarulhos","-46.530833","-23.409167",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: Arbusto de 1,5m de altura. Frutos verdes, alguns começando a ficar arroxeados.; GEOGRAFIA: Floresta de Pirambeira. Instituto Manoel Giesteira.;","817","817","América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1270","2021-03-04 15:46:50-03","IF","SPSF","31021","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora",NA,NA,"G. Hatschbach","72402","2001","09","19","Brasil","PR","Foz do Jordao","-52.1027984619141","-25.6417007446289",NA,NA,NA,NA,NA,NA,NA,"capoeira","COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,"17067","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1271","2021-03-04 15:46:50-03","IF","SPSF","26340","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora",NA,NA,"A.A.Carpanezzi","47","1994","11","29","Brasil","PR","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"terreno baldio","COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales",NA,NA,"25180","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1272","2014-10-09 13:58:34-03","UHH","HBG","511313","S","Plantae","Solanaceae","Acnistus","ulei","Acnistus ulei","Dammer",NA,"Ule, E.","1010","1889","09",NA,"Brazil",NA,NA,NA,NA,NA,NA,"HBG511313","HBG511313",NA,NA,NA,"Pr. St. Catharina, an Ufer und Hecken, Tubarao",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA
"1273","2014-10-09 13:58:34-03","UHH","HBG","511314","S","Plantae","Solanaceae","Acnistus","ulei","Acnistus ulei","Dammer","HBG formal name entry","Ule, E.","1010","1889","01",NA,"Brazil",NA,NA,NA,NA,NA,NA,"HBG511314","HBG511314","2011","12","15","Estado de Sta. Catharina, am Flussufer bei Tubarao",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA
"1274","2017-09-11 17:14:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.",NA,"Sellow, F","s.n.",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In Brasilia australiore cum varietatibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2021-02-08 12:45:27-03","UFRGS","ICN","001255","S","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.",NA,"Schultz, AR","1255","1955","11","24","Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,"ICN00032824",NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"1276","2021-02-08 12:46:01-03","UFRGS","ICN","126071","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Cotarelli, VM","Francisco, EM","22","2003","03","12","Brasil","PR","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"ICN00038583",NA,"2007","08","14","Fazenda Ranpez São Luís","Doação FUEL (42006).",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1277","2021-02-08 12:46:01-03","UFRGS","ICN","147602","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Vendruscolo, LA Mentz; G.S.","Wasum, R; Heiden, G; Alessandretti, D","3219","2005","11","08","Brasil","PR","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,"ICN00038567",NA,NA,NA,NA,"Minas de Xisto Lago","Doação do herbário HUCS (2007); em orla da mata","778","778","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"1278","2021-02-08 12:46:01-03","UFRGS","ICN","066956","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Sobral, M; et al.","4309","1985","09",NA,"Brasil","RS","Agudo","-53.2400016784668","-29.645299911499",NA,NA,"ICN00038602",NA,"2005","09","06","Cerro Agudo","Arbusto, 2-3m, flores roxas; Beira de Mato",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"22416","auto",NA,NA,NA,NA,NA,NA
"1279","2021-02-08 12:46:01-03","UFRGS","ICN","035557","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Abruzzi, ML","142","1977","10","08","Brasil","RS","Amaral Ferrador","-52.2574996948242","-30.8782997131348",NA,NA,"ICN00038598",NA,NA,NA,NA,NA,"Flor lilás; Beira de Mato",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"29758","auto",NA,NA,NA,NA,NA,NA
"1280","2021-02-08 12:46:01-03","UFRGS","ICN","092475","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Ritter, MR","522","1989","12","14","Brasil","RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,"ICN00038559",NA,"2005","09","06","Casa-de-Pedra","Beira de estrada",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"1281","2021-02-08 12:46:02-03","UFRGS","ICN","183715","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Brack, P","Pedrollo, CT","14","2010","11","13","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"ICN00038589",NA,NA,NA,NA,"Rio Pelotas","Arborescente, com flores amareladas e frutos escuros; Mata ciliar","650","650","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"1282","2021-02-08 12:46:02-03","UFRGS","ICN","195205","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Mentz, LA","Rossato, M","156","2002","11","10","Brasil","RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"ICN00038576",NA,"2009","05",NA,NA,"Doação Universidade de Caxias do Sul (UCS) 20459; Em orla de mata.","350","350","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"1283","2021-02-08 12:46:01-03","UFRGS","ICN","066002","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Stehmann, JR; Mentz, LA","Moura, B","s.n.","1984","09","12","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"ICN00038525",NA,"1985","12","03",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"1284","2021-02-08 12:46:01-03","UFRGS","ICN","051532","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Miotto, STS","s.n.","1977","10","08","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"ICN00038561",NA,"2005","09","06","Capela Velha","Beira de mato",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"1285","2021-02-08 12:46:01-03","UFRGS","ICN","111702","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Mentz, LA; Sobral, M","205","1995","12","18","Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,"ICN00038586",NA,"2005","04","19",NA,"Arbusto",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"1286","2021-02-08 12:46:01-03","UFRGS","ICN","021717","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Lindeman, JC","s.n.","1972","12","27","Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,"ICN00038558",NA,"2005","09","06","Parque Estadual do Caracol","Árvore, 3m; Parque",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"1287","2021-02-08 12:46:01-03","UFRGS","ICN","144708","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Soares, ELC","121","2005","09","26","Brasil","RS","Cristal do Sul","-53.2463989257812","-27.4538993835449",NA,NA,"ICN00038574",NA,"2005","09","26","RS 587",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"9523","auto",NA,NA,NA,NA,NA,NA
"1288","2021-02-08 12:46:01-03","UFRGS","ICN","146606","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Kinupp, VF","Kinupp, VF; Bührnheim, CM","3048","2005","11","14","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"ICN00038549",NA,NA,NA,NA,"Fazenda XaFri Serra das Encantadas","Arvoreta; 2,50 m; flores róseas e frutos imaturos verdes; ornamental e frutos comestíveis in natura (amargos) ou em picles.; Pastagem.","400","400","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA
"1289","2021-02-08 12:46:01-03","UFRGS","ICN","112966","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Mentz, LA","Carneiro, A","114","1996","03",NA,"Brasil","RS","General Câmara","-51.7602996826172","-29.9050006866455",NA,NA,"ICN00038619",NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"33939","auto",NA,NA,NA,NA,NA,NA
"1290","2021-02-08 12:46:02-03","UFRGS","ICN","165797","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Matzenbacher, NI","Matzenbacher, NI","s.n.","2007","09","30","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"ICN00038587",NA,NA,NA,NA,"Faz. São Maximiano BR 116 Km308",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"1291","2021-02-08 12:46:01-03","UFRGS","ICN","120652","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Lutkemeier, C","s.n.","2000","11","08","Brasil","RS","Machadinho","-51.6678009033203","-27.5669002532959",NA,NA,"ICN00038565",NA,"2005","09","06","Linha Coqueiro","Arbusto",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"14933","auto",NA,NA,NA,NA,NA,NA
"1292","2021-02-08 12:46:01-03","UFRGS","ICN","140095","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Mentz, LA","Vendruscolo, GS","439","2004","12","27","Brasil","RS","Nova Palma","-53.4688987731934","-29.471700668335",NA,NA,"ICN00038551",NA,NA,NA,NA,"estrada para Linha 5",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"23222","auto",NA,NA,NA,NA,NA,NA
"1293","2021-02-08 12:46:02-03","UFRGS","ICN","160860","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Grings, M","Grings, M","285",NA,NA,NA,"Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"ICN00038543",NA,NA,NA,NA,"Linha Brasil","arvoreta de 4 m de alt.; com flores creme e máculas azuis; na borda de início de floresta de encosta",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA
"1294","2021-02-08 12:46:02-03","UFRGS","ICN","182615","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Stehmann, JR","607","1985","04","27","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"ICN00038529",NA,"2005","09","06","Terra de Areia","Arbusto; Beira de mato",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"1295","2021-02-08 12:46:01-03","UFRGS","ICN","142725","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Hagelund, K","8418","1974","12","04","Brasil","RS","Palmeira das Missões","-53.3135986328125","-27.8994007110596",NA,NA,"ICN00038556",NA,"2005","04","19",NA,"Doação de Karner Hagelund.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"33527","auto",NA,NA,NA,NA,NA,NA
"1296","2021-02-08 12:46:01-03","UFRGS","ICN","101797","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Mentz, LA","44","1993","10","31","Brasil","RS","Palmeira das Missões","-53.3135986328125","-27.8994007110596",NA,NA,"ICN00038606",NA,"2005","09","06","Estrada para Carazinho",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"33527","auto",NA,NA,NA,NA,NA,NA
"1297","2021-02-08 12:46:02-03","UFRGS","ICN","189167","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.",NA,"Soares, ELC","s.n.","2004","12","09","Brasil","RS","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,"ICN00039105",NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"1298","2021-02-08 12:46:02-03","UFRGS","ICN","156697","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Lima, LFP","s.n.","2005",NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00038592",NA,"2007",NA,NA,"Bairro Bela Vista Praça da Encol","Arvoreta com grande quantidade de flores",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1299","2021-02-08 12:46:01-03","UFRGS","ICN","094409","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Mentz, LA; Schenkel","481","1990","03","06","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00038604",NA,"2005","09","06","Campus do Vale",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1300","2021-02-08 12:46:01-03","UFRGS","ICN","045593","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Schweiger, E","s.n.","1933","08","04","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00038524",NA,"2005","09","06","Instituto Borges de Medeiros",NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1301","2021-02-08 12:46:01-03","UFRGS","ICN","007074","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Soares, ELC","Schultz, AR; Baptista, LRM; Irgang, B","s.n.","1969","10","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00038533",NA,"2005","09","06","Morro da Polícia","Arbusto, flores arroxeadas",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
