"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"1205","2021-01-09 21:48:53-03","UNICENTRO","HUCO","2448","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO002448",NA,NA,NA,NA,"IC Matheus, parcela 17",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1206","2021-01-09 21:48:53-03","UNICENTRO","HUCO","2338","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Inoue, M.T.","2004","Mattos, A.J.","s.n.","2004","05","28","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO002338",NA,NA,NA,NA,"Arbóreo, 3,2 metros, CAP 54 cm; DESC: Arbóreo, 3,2 metros, CAP 54 cm",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1207","2021-01-09 21:48:53-03","UNICENTRO","HUCO","1297","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Alex, S.; Eduardo, K.",NA,"Alex, S.; Eduardo, K.; Eduardo, K.","s.n.","2003","05","05","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1208","2021-01-09 21:48:53-03","UNICENTRO","HUCO","2332","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Inoue, M.T.","2004","Scharlau, L.A.T.","1","2004","06","01","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO002332",NA,NA,NA,NA,"Arbóreo, 7,5 metros, DAP 17,6 cm; DESC: Arbóreo, 7,5 metros, DAP 17,6 cm",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1209","2021-01-09 21:48:55-03","UNICENTRO","HUCO","6634","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","10","15","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,NA,"IC Emilio Gomes, Parcela 44, Número 1505; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1210","2021-01-09 21:48:53-03","UNICENTRO","HUCO","1802","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2009","Martins, E.; et al.; et al.","3","2009","11","05","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001802",NA,"Agua Quente- Guamirim",NA,NA,"Projeto Emílio Gomes- Parcela 1",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1211","2021-01-09 21:48:53-03","UNICENTRO","HUCO","1918","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2009","Martins, E.; et al.; et al.","163","2009","11","19","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001918",NA,"Água Quente - Guamirim",NA,NA,"Projeto Emílio Gomes- parcela 4&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;.",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1212","2021-01-09 21:48:53-03","UNICENTRO","HUCO","1047","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Medeiros, R.P.","2009","Fink, A.L.; Julkowski, E.; Julkowski, E.","s.n.","2009","07",NA,"Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001047",NA,"Bairro Alto da Glória",NA,NA,NA,"07","17",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1213","2021-01-09 21:48:53-03","UNICENTRO","HUCO","1046","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Medeiros, R.P.","2009","Fink, A.L.; Julkowski, E.; Julkowski, E.","s.n.","2009","07",NA,"Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001046",NA,"Bairro Alto da Glória",NA,NA,NA,"07","17",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1214","2021-01-09 21:48:53-03","UNICENTRO","HUCO","1596","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"E.S.F.C.","s.n.","2004","05","06","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001596",NA,"Campus da Unicentro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1215","2021-01-09 21:48:53-03","UNICENTRO","HUCO","1483","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"SIlva, I.P.","1507","2004","05","20","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001483",NA,"Campus Unicentro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1216","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4207","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","444","2009","04","16","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004207",NA,"Flona",NA,NA,"Bloco 1 Parcela 4 Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1217","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4187","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","26","2009","07","21","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004187",NA,"Flona",NA,NA,"Bloco 17 Parcela 1 Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1218","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4198","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","445","2009","04","16","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004198",NA,"Flona",NA,NA,"Bloco 1 Parcela 1 Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1219","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4186","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","42","2009","07","21","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004186",NA,"Flona",NA,NA,"Bloco 17 Parcela 1 Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1220","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4214","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","557","2009","04","20","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004214",NA,"Flona",NA,NA,"Bloco 1 Parcela 4 Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1221","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4206","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","447","2009","04","16","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004206",NA,"Flona",NA,NA,"Bloco 1 Parcela 4 Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1222","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4204","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","94","2009","05","06","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004204",NA,"Flona",NA,NA,"Bloco 2 Parcela 1 Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1223","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4201","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","364","2009","06","09","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004201",NA,"Flona",NA,NA,"Bloco 2 Parcela 3 Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1224","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4197","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","6","2009","10","08","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004197",NA,"Flona",NA,NA,"Bloco 14 Parcela 1 Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1225","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4192","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","88","2009","07","21","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004192",NA,"Flona",NA,NA,"Bloco 17 Parcela 1 Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1226","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4196","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","17","2009","07","30","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004196",NA,"Flona",NA,NA,"Bloco 18 Parcela 1 Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1227","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4189","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","25","2009","07","21","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004189",NA,"Flona",NA,NA,"Bloco 17 Parcela 1 Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1228","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4184","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","12","2009","07","21","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004184",NA,"Flona",NA,NA,"Bloco 17 Parcela 1 Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1229","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4200","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","330","2009","05","20","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004200",NA,"Flona",NA,NA,"Bloco 2 Parcela 3 Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1230","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4183","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","446","2009","04","16","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004183",NA,"Flona",NA,NA,"Bloco 1 Parcela 4 Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1231","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4193","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","65","2009","07","21","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004193",NA,"Flona",NA,NA,"Bloco 17 Parcela 1 Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1232","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4188","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","21","2009","07","21","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004188",NA,"Flona",NA,NA,"Bloco 17 Parcela 1 Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1233","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4212","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","340","2009","04","14","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004212",NA,"Flona",NA,NA,"Bloco 14 Parcela 4 Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1234","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4213","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","342","2009","04","14","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004213",NA,"Flona",NA,NA,"Bloco 1 Parcela 3 Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1235","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4191","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","81","2009","07","21","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004191",NA,"Flona",NA,NA,"Bloco 17 Parcela 1 Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1236","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4211","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","306","2009","04","02","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004211",NA,"Flona",NA,NA,"Bloco 1 Parcela 3 Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1237","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4202","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","348","2009","09","02","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004202",NA,"Flona",NA,NA,"Bloco 24 Parcela 4 Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1238","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4215","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","514","2009","06","19","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004215",NA,"Flona",NA,NA,"Bloco 2 Parcela 4 Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1239","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4185","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","7","2009","08","27","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004185",NA,"Flona",NA,NA,"Bloco 22 Parcela 1 Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1240","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4203","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","168","2009","03","31","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004203",NA,"Flona",NA,NA,"Bloco 1 Parcela 2 Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1241","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4194","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","50","2009","07","21","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004194",NA,"Flona",NA,NA,"Bloco 17 Parcela 1 Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1242","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4195","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","110","2009","08","13","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004195",NA,"Flona",NA,NA,"Bloco 4 Parcela 2 Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1243","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4205","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","445","2009","04","16","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004205",NA,"Flona",NA,NA,"Bloco 16 Parcela 4 Faixa 9, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1244","2021-01-09 21:48:55-03","UNICENTRO","HUCO","4210","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes, G.L.","2011","Chiquetto, A.","320","2009","04","14","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO004210",NA,"Flona",NA,NA,"Bloco 1 Parcela 3 Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1245","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3170","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes G.L","2011","Martins, E.; et al.; et al.","(712)","2011","05","19","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO003170",NA,"Guamirim",NA,NA,"Em. Gomes (712) parcela 17",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1246","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3191","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes G.L","2011","Martins, E.; et al.; et al.","(692)","2011","05","19","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO003191",NA,"Guamirim",NA,NA,"Em. Gomes (692) parcela 18",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1247","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3174","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes G.L","2011","Martins, E.; et al.; et al.","(711)","2011","05","19","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO003174",NA,"Guamirim",NA,NA,"Em. Gomes (711) parcela 17",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1248","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3165","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes G.L","2011","Martins, E.; et al.; et al.","(747)","2011","05","19","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO003165",NA,"Guamirim",NA,NA,"Em. Gomes (747) parcela 17",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1249","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3255","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes G.L",NA,"Martins, E.; et al.; et al.","(765)","2011","05","20","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO003255",NA,"Guamirim",NA,NA,"Em. Gomes (765) parcela 20",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1250","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3213","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes G.L","2011","Martins, E.; et al.; et al.","(678)","2011","05","19","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO003213",NA,"Guamirim",NA,NA,"Em. Gomes (678) parcela 18",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1251","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3228","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes G.L","2011","Martins, E.; et al.; et al.","(809)","2011","05","20","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO003228",NA,"Guamirim",NA,NA,"Em. Gomes (809) parcela 19",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1252","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3235","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes G.L","2011","Martins, E.; et al.; et al.","(781)","2011","05","20","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO003235",NA,"Guamirim",NA,NA,"Em. Gomes (781) parcela 19",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"1253","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3205","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Lopes G.L","2011","Martins, E.; et al.; et al.","(684)","2011","05","19","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO003205",NA,"Guamirim",NA,NA,"Em. Gomes (684) parcela 18",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
