"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber"
"142","2020-09-12 05:00:02-03","US","US","80346","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Luziola","pusilla","Luziola pusilla","S. Moore","Peterson, P. M., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. L. Moore","760","1891",NA,NA,"South America - Neotropics","Brazil","Mato Grosso",NA,"iter Matogrossense",NA,NA,NA,"Fragmentary material of type specimen ex herb. Berlin","US01164797","US01164797_01",NA,NA,"Isosyntype",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"143","2019-11-13 11:28:52-03","USP","SPF","149839","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","López, MG","Keller, HA","749","2001","01","14","Southern America","Argentina","Misiones","Montecarlo","Colonia Guatambú.",NA,NA,NA,NA,"SPF00149839",NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,"05",NA,NA,NA,NA
"144","2019-11-13 11:28:52-03","USP","SPF","79741","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Garcia, CA","Pirani, JR","CFSC12930","1992","04","25",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00079741","SPF00079741",NA,NA,NA,NA,NA,"26557","auto","2000",NA,NA,"02",NA,NA,NA,NA
"145","2019-10-07 09:22:05-03","UEFS","HUEFS","169460","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"Cotrim, A.","485",NA,NA,NA,NA,"Brasil","Bahia","Barreiras",NA,"-46.041667","-11.621667",NA,NA,"HUEFS0169460",NA,"764","764",NA,"46W2'30''","11S37'18''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"146","2019-10-07 09:22:05-03","UEFS","HUEFS","169463","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"Cotrim, A.","494",NA,NA,NA,NA,"Brasil","Bahia","Barreiras",NA,"-46.041667","-11.621667",NA,NA,"HUEFS0169463",NA,"764","764",NA,"46W2'30''","11S37'18''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"147","2019-10-07 09:22:05-03","UEFS","HUEFS","169464","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"Cotrim, A.","282",NA,NA,NA,NA,"Brasil","Bahia","Barreiras",NA,"-46.041667","-11.621667",NA,NA,"HUEFS0169464",NA,"764","764",NA,"46W2'30''","11S37'18''",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"148","2019-10-07 09:22:05-03","UEFS","HUEFS","26927","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","R.P.Oliveira","Harley, R.M.","28678","1997","04","27",NA,"Brasil","Bahia","Rio de Contas","Margem da estrada Mato Grosso-Rio de Contas, ca. 8 km de Mato Grosso. próximo a ponte do Córrego dos Coronéis.","-41.869444","-13.493889",NA,NA,"HUEFS0026927","HUEFS0026927","972","972",NA,"41W52'10''","13S29'38''",NA,NA,"2000","Lilianae",NA,"06",NA,NA,NA,NA
"149","2019-10-07 09:22:05-03","UEFS","HUEFS","80059","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","R.P.Oliveira & H.M.Longhi-Wagner","Harley, R.M.","54817","2004","02","07",NA,"Brasil","Bahia","Rio de Contas","Estrada para a Fazenda Marion, de Rio de Contas. 1.1 km do entrocamento com a estrada para Jussiape. Trilha a direita que sobe até um riachinho de água. Solo encharcado na margem.","-41.762778","-13.621111",NA,"Na sombra do carrasco arbóreo.","HUEFS0080059","HUEFS0080059","917","917",NA,"41W45'46''","13S37'16''",NA,NA,"2004","Lilianae",NA,"08",NA,NA,NA,NA
"150","2019-10-07 09:22:05-03","UEFS","HUEFS","80060","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","R.P.Oliveira & H.M.Longhi-Wagner","Harley, R.M.","54818","2004","02","07",NA,"Brasil","Bahia","Rio de Contas","Estrada para a Fazenda Marion, de Rio de Contas. 1.1 km do entrocamento com a estrada para Jussiape. Trilha a direita que sobe até um riachinho de água. Solo encharcado na margem.","-41.762778","-13.621111",NA,"Na sombra do carrasco arbóreo.","HUEFS0080060","HUEFS0080060","917","917",NA,"41W45'46''","13S37'16''",NA,NA,"2004","Lilianae",NA,"08",NA,NA,NA,NA
"151","2019-10-07 09:22:05-03","UEFS","HUEFS","80155","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","R.P.Oliveira & H.M.Longhi-Wagner","Harley, R.M.","54774","2004","02","05",NA,"Brasil","Bahia","Rio de Contas","Estrada para a Fazenda Marion, de Rio de Contas, 1km do troncamento com a estrada para Jussiape. Trilha à direita que sobe até um riachinho de água.","-41.762778","-13.621389",NA,"Solo encharcado na margem. Na sombra da caatinga árborea.","HUEFS0080155","HUEFS0080155","917","917",NA,"41W45'46''","13S37'17''",NA,NA,"2004","Lilianae",NA,"08",NA,NA,NA,NA
"152","2017-04-21 09:00:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis",NA,"RRC ID Flag","T. J. Killeen","1422","1985","11","10","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"1422",NA,NA
"153","2019-01-25 15:44:37-02","IAC","IAC","10489","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","J.M. Pires & G.A. Black","J.M. Pires & G.A. Black","205","1945","09","19",NA,"Brasil","Pará","Belém","Brejo do Utinga","-48.5044","-1.4558",NA,"Material recebido do Instituto Agronômico do Norte&nf;Nome popular: camalotilho, arroz-do-brejo",NA,NA,NA,NA,NA,"-48.5044","-1.4558",NA,NA,"1945",NA,NA,"09","19",NA,NA,NA
"154","2020-07-23 12:18:39-03","CEPLAC","CEPEC","21850","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis",NA,"R. M. Harley","R. M. Harley","20039","1977","03","27",NA,"Brasil","Bahia","RIO DE CONTAS","2Km ao N da Vila do Rio de Contas, margem do Rio Brumado.","-41.833333","-13.566667",NA,NA,NA,NA,NA,NA,NA,"41W50'0","13S34'0",NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA,NA
"155","2020-07-23 12:18:39-03","CEPLAC","CEPEC","22057","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis",NA,"R. M. Harley","R. M. Harley","20039","1977","03","27",NA,"Brasil","Bahia","RIO DE CONTAS","2Km ao N da Vila do Rio de Contas, margem do Rio Brumado.","-41.833333","-13.566667",NA,NA,NA,NA,NA,NA,NA,"41W50'0","13S34'0",NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA,NA
"156","2020-07-23 12:18:39-03","CEPLAC","CEPEC","9928","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis",NA,"S. A. Renvoize","R. M. Harley","15304","1981","09","22",NA,"Brasil","Bahia","RIO DE CONTAS","10Km ao N da cidade, Rod. p/ o povoado de Mato Grosso.","-41.833333","-13.466667",NA,NA,NA,NA,NA,NA,NA,"41W50'0","13S28'0",NA,NA,NA,NA,"30/12/1977",NA,NA,NA,NA,NA
"157","2020-07-23 12:18:39-03","CEPLAC","CEPEC","5587","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis",NA,"S. A. Renvoize","T. S. dos Santos","616","1997","10","20",NA,"Brasil","Bahia","ILHÉUS","Rod. Ilheus/Uruçuca.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Camalotilho, arroz-de-brejo",NA,NA,NA,NA,NA,"0W0'0","0S0'0","61245","auto",NA,NA,"30/12/1982",NA,NA,NA,NA,NA
"158","2020-07-23 12:18:39-03","CEPLAC","CEPEC","14254","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis",NA,"G. Davidse","S. A. Mori","10173","1978","06","07",NA,"Brasil","Bahia","ITACARÉ","1Km ao S de Itacaré, beira-mar. Margem da estrada.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0","41230","auto",NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"159","2015-02-26 09:30:14-03","NHMLondon","NHM-LONDON-BOT","BM000578879","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"S. Moore; S.Moore","760",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"Type","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4981004"
"160","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Davidse, G","Irwin, HS; et al.","27743","1970","03","17","Southern America","Brasil","Minas Gerais","Serra do Espinhaço","Ca. 23.0 km E of Diamantina",NA,NA,NA,"Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation; Leaves to ca. 60.0 cm tall; Wet sand creek",NA,NA,"900","900",NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA
"161","2019-11-01 15:16:25-03","UnB","UB","197593","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Guglieri, A","Guglieri, A; et al.","1610","2007","12","16","Southern America","Brasil","Mato Grosso do Sul","Corguinho","Córrego Boa Sorte","-54.8293991088867","-19.8316993713379",NA,"Projeto Desenvolvimento de linha de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes- PRODOC/CAPES- coord.: A. Guglie","UB0021331","UB0021331",NA,NA,NA,NA,NA,"56513","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Swallen, JR","Reitz; Klein","11917","1962","01","09","Southern America","Brasil","Santa Catarina","Lebon Régis",NA,"-50.6953010559082","-26.9288997650146",NA,"Banhado","UB0021336","UB0021336","900","900",NA,NA,NA,"33793","auto","1964",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-01 15:16:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Tenório, EC","Heringer, EP; et al.","177","1971","04","19","Southern America","Brasil","Pernambuco","Afrânio","Entre Petrolina e Afrânio","-41.0050010681152","-8.51500034332275",NA,"Erva 40.0 cm; Aquática","UB0021333","UB0021333",NA,NA,NA,NA,NA,"43704","auto","1971",NA,NA,NA,NA,NA,NA,NA
"164","2021-02-23 13:23:00-03","MN","R-TIPOS","4378","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Luziola","pusilla","Luziola pusilla","S Moore",NA,"Moore, S.M. Le","760","1891",NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,"R000004378","R000004378_001",NA,NA,"Isotypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-08-20 14:59:45-03","UFSC","FLOR","46841","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Oliveira, R.P.","Harley, R.M.; Giulietti, A.M.","28678","1997","04","27",NA,"Brasil","Bahia","Rio de Contas","Margem da estrada Mato Grosso-Rio de Contas, ca. 8km de Mato Grosso, próximo a ponte do Córrego dos Coronéis.","-41.869444","-13.493889",NA,"erva aquática, base do caule enterrados (rizoma), flor espiguetas verdes e estigmas brancos","FLOR0046841",NA,"972","972",NA,"41º52'10''W","13º29'38''S",NA,NA,"2000",NA,NA,"06",NA,NA,NA,NA
"166","2020-08-20 14:59:45-03","UFSC","FLOR","50496","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Campestrini, S.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","358","2013","01","21",NA,"Brasil","Paraná","Palmas","Ponte sobre o Rio Chopim.","-51.898333","-26.398056",NA,"Dentro do Rio Chopim. Erva.","FLOR0050496",NA,"1039","1039",NA,"51º53'54''W","26º23'53''S",NA,NA,"2013",NA,NA,"06","12",NA,NA,NA
"167","2020-08-20 20:41:30-03","UFSC","FLOR","561","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Swallen, J.R.","Klein, R.M.","3856","1962","12","12",NA,"Brasil","Santa Catarina","Mafra","Campo Novo.","-49.8053016662598","-26.111400604248",NA,NA,"FLOR0000561",NA,"750","750",NA,NA,NA,"66490","auto","1964",NA,NA,NA,NA,NA,NA,NA
"168","2021-02-08 12:53:45-03","UFRGS","ICN","021995","S","Plantae","Monocotyledon",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Porto, ML","Pelizzaro, P","s.n.","1973","01","03","América do Sul","Brasil","RS","Canela","Caracol. 8 Km N de Canela, colina W do arroio. Vale do Arroio Tiririca.","-50.815601348877","-29.3656005859375",NA,"Característica de banhado.",NA,NA,NA,NA,NA,NA,NA,"16452","auto","1973",NA,NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:53:45-03","UFRGS","ICN","041392","S","Plantae","Monocotyledon",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.",NA,"Smith, LB; Klein, RM; Hatschbach, G","15691","1971","12","06","América do Sul","Brasil","SC","Água Doce","East of Palmas. 8 Km south of turn to the south in road.","-51.5560989379883","-26.9978008270264",NA,"The United States National Herbarium.; Very common.",NA,NA,NA,NA,NA,NA,NA,"52743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-22 16:23:37-03","FEPAGRO","BLA","16687","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","G. A. Black","P. N. Capparelli & C. Neto",NA,"1943","11","02",NA,"Brasil","Rio Grande do Sul","Gravataí","Est. Exp. De Arroz","-50.9919013977051","-29.9444007873535",NA,"<ll>dwc_commonname:</ll> grama-boiadeira","BLA016687",NA,NA,NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-03 17:39:01-03","UFMT","CNMT","9845","S","Plantae","Angiosperma",NA,"Poaceae","Luziola","cf. bahiensis","Luziola cf. bahiensis","(Steud.) Hitchc.","Córdova, M.O.","Córdova, M.O.; Keffer, J.F.","252","2016","06","16",NA,"Brasil","Mato Grosso","Sinop","Rio Teles Pires, Lagoa da Cerâmica, a 10 km da Sede Marina (Ponte na MT 220). Area de Influencia da UHE Sinop.","-55.728486","-11.722889",NA,"Material vegetativo, folhas verde azuladas. Pouco frequente.Subprograma de Macrófitas Aquáticas - UHE Sinop","CNMT009845",NA,"376","376",NA,"55°43'42.55W","11°43'22.40S",NA,NA,"2016",NA,NA,"10","27",NA,NA,NA
"172","2019-11-21 10:15:53-03","IBt","SP","196168","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Davidse, G","Delascio, F; Montes, R; Davidse, G","11421","1981","12",NA,"Southern America","Venezuela","Guárico","Humaitá","Parque Nacional Aguaro-Guariquito. Dtt. Infante. Morichal San Ramón","-67.866667","9.066667",NA,NA,NA,NA,"100","100",NA,"-67.866667","9.066667",NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 10:15:53-03","IBt","SP","183053","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Sendulsky, T","Jansen, A; Gemtchújnicov, I","515","1980","08","15",NA,"Brasil","Amazonas","Humaitá","Lagoa temporária, 500 m ao sul da BR 230, km 4. Igarapé Mongabal.","-63.166667","-7.516667",NA,NA,"SP034322","SP034322",NA,NA,NA,"-63.166667","-7.516667",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-10 11:28:21-03","IBt","SP","235664","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Killeen, TJ","Killeen, TJ","622","1984","12","05","Southern America","Bolivia","Santa Cruz","Ñuflo de Chavez","Concepción, 2 km west of town.","-62","-16.166667",NA,NA,"SP034325","SP034325","500","500",NA,"-62","-16.166667",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-10 11:28:21-03","IBt","SP","235695","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Killeen, TJ","Killeen, TJ","1422","1985","11","10","Southern America","Bolivia","Santa Cruz","Ñuflo de Chavez","Est. San Josecito, 5 km NW of Concepción.","-62.083333","-16.033333",NA,NA,"SP034323","SP034323","500","500",NA,"-62.083333","-16.033333",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-10 11:28:21-03","IBt","SP","235699","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Killeen, TJ","Killeen, TJ","1780","1986","02","13","Southern America","Bolivia","Santa Cruz","Ñuflo de Chavez","Est. Las Madres on road to Monte Verde.","-62","-16",NA,NA,"SP034321","SP034321","500","500",NA,"-62","-16",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-10 11:28:21-03","IBt","SP","235804","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Killeen, TJ","Killeen, TJ","1647","1986","01","21","Southern America","Bolivia","Santa Cruz","Ñuflo de Chavez","Est. Santa Maria, 5 km S of Concepción.","-62","-16.166667",NA,NA,"SP034324","SP034324","480","480",NA,"-62","-16.166667",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:15:53-03","IBt","SP","76808","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Longhi Wagner, HM","Eiten, G; Eiten, LT","1971","1960","04","22",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Campos das Sete Lagoas, just north of Rio Mogi Guaçu. 3,7 km NNW of Pádua Sales. About 27 km NW of city of Mogi-Mirim.","-47.116667","-22.183333",NA,NA,NA,NA,"575","625",NA,"-47.116667","-22.183333",NA,NA,"1999",NA,NA,"07","30",NA,NA,NA
"179","2019-11-21 10:15:53-03","IBt","SP","160698","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Martínez, J","Davidse, G; D'Arcy, WG","11805","1976","04","01",NA,"Brasil","Bahia","Itapicuru","8 km NE of Itapicuru along highway BA-420 to Tobias Barreto.","-38.2332992553711","-11.3166999816895",NA,NA,NA,NA,"200","200",NA,NA,NA,"45949","auto","2005",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:15:53-03","IBt","SP","159453","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Martínez, J","Davidse, G; D'Arcy, WG","10567","1976","02","25",NA,"Brasil","Minas Gerais","Cambuí","8 km NE of Cambui.","-46.0574989318848","-22.6121997833252",NA,NA,NA,NA,"910","910",NA,NA,NA,"14409","auto","2005",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:15:53-03","IBt","SP","160623","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Martínez, J","Davidse, G; D'Arcy, WG","11505","1976","03","29",NA,"Brasil","Minas Gerais","Padre Paraíso","Ca. 22 km S of Padre Paraíso, along highway BR-116.","-41.4844017028809","-17.0741996765137",NA,NA,NA,NA,"700","700",NA,NA,NA,"21680","auto","2005",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:15:53-03","IBt","SP","160556","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Martínez, J","Davidse, G; D'Arcy, WG","11258","1976","03","14",NA,"Brasil","Paraná","Cascavel","2 km E of Cascavel along highway BR-227 to Curitiba.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"670","670",NA,NA,NA,"47841","auto","2005",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:15:53-03","IBt","SP","5432","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Longhi Wagner, HM","Gehrt, A","s.n.","1921","01","15",NA,"Brasil","São Paulo","São Paulo","Butanta.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","1999",NA,NA,"07","30",NA,NA,NA
"184","2015-09-23 16:33:23-03","UM","RECOLNAT_UM_MPU","MPU024634","PreservedSpecimen",NA,NA,NA,"Poaceae","Caryochloa","bahiensis","Caryochloa bahiensis","Steud.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,"hb","Herbier de la Faculté de Médecine de Montpellier. <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu024634' target='other'> <mi>dwc_moreinfo</mi></a>","MPU024634",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2007-07-17 10:46:06-03","UM","RECOLNAT_UM_MPU","MPU024635","PreservedSpecimen",NA,NA,NA,"Poaceae","Caryochloa","bahiensis","Caryochloa bahiensis","Steud.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,"hb","Herbier de l'Institut de Botanique de Montpellier. <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu024635' target='other'> <mi>dwc_moreinfo</mi></a>","MPU024635",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-11-06 14:36:02-02","UM","RECOLNAT_UM_MPU","MPU024638","PreservedSpecimen",NA,NA,NA,"Poaceae","Caryochloa","bahiensis","Caryochloa bahiensis","Steud.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia, in paludosis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu024638' target='other'> <mi>dwc_moreinfo</mi></a>","MPU024638",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2015-11-06 14:36:03-02","UM","RECOLNAT_UM_MPU","MPU024636","PreservedSpecimen",NA,NA,NA,"Poaceae","Caryochloa","bahiensis","Caryochloa bahiensis","Steud.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia, in paludosis",NA,NA,"hb","Herbier de l'Institut de Botanique de Montpellier. <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu024636' target='other'> <mi>dwc_moreinfo</mi></a>","MPU024636",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2014-01-17 11:40:59-02","UM","RECOLNAT_UM_MPU","MPU024637","PreservedSpecimen",NA,NA,NA,"Poaceae","Caryochloa","bahiensis","Caryochloa bahiensis","Steud.",NA,"Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"In paludosis, prope Bahia",NA,NA,"hb","Herbier de l'Institut de Botanique de Montpellier. <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu024637' target='other'> <mi>dwc_moreinfo</mi></a>","MPU024637",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2014-09-23 10:59:13-03","G","G","G00223403","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","?","Salzmann, P.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=216791&base=img&lang=en","G00223403","G00223403",NA,NA,"ISOTYPUS of Caryochloa bahiensis Steud.","-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2014-09-23 10:59:13-03","G","G","G00017984","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Martínez-y-Pérez, J. L.","Eiten, G. & L. T. Eiten","1971","1960","04","22","AMERIQUE DU SUD","Brazil","São Paulo","Mogi Guaçu",NA,"-46.94277778","-22.36722222",NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00017984",NA,"575","625",NA,"-46.94277778","-22.36722222",NA,NA,"2005",NA,NA,"01","01",NA,NA,NA
"191","2014-09-23 10:59:13-03","G","G","G00104015","S","Plantae",NA,NA,"Poaceae","Luziola","bahiensis","Luziola bahiensis","(Steud.) Hitchc.","Martínez-y-Pérez, J. L.","Glaziou, A. F. M.","22480",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Goias",NA,NA,"-49.56972222","-15.81194444",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00104015",NA,NA,NA,NA,"-49.56972222","-15.81194444",NA,NA,"2005",NA,NA,"01","01",NA,NA,NA
