"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","phylum","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","continentOcean","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","order","preparationType","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"374","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2016","08",NA,"Faria, JEQ","6459","2016","08","20","Brasil","Minas Gerais","São Gonçalo do Abaeté","Margem da BR-040 saindo de Três Marias em direção a João Pinheiro","Arbusto ca. 1,5 m de altura, botões florais verdes e flores brancas; Cerrado sensu stricto",NA,"Dicotyledoneae","-45.298611","-18.164722","-45.298611","-18.164722","Southern America","695","695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB","2017","09",NA,"Kubota, KSG","9","2017","09","02","Brasil","Distrito Federal","Brasília","Parque Ecológico Ermida Dom Bosco","Material testemunha - Projeto de Iniciação Científica da aluna Karina Shizue Gadelha Kubota - Levantamento florístico do Parque Ecológico Ermida Dom Bosco; Arbusto",NA,"Dicotyledoneae","-47.809444","-15.798333","-47.809444","-15.798333","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,NA,NA,NA,"Rios, MNS","208","2013","11","29","Brasil","Distrito Federal","Planaltina","Reserva da Embrapa Cerrados","Erva ca. de 0,6m; folhas opostas, glabras, coriáceas, concolores; frutos globosos, verdes.; Cerrado sentido restrito.",NA,"Dicotyledoneae","-47.716667","-15.633333","-47.716667","-15.633333","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,NA,NA,NA,"Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Norrana, K; Farinasso, HC","RBS 6_21","2019","12","11","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Subarbusto, ca.1m. Estéril; Cerrado denso. Latossolo vermelho amarelo arenoso",NA,"Dicotyledoneae","-47.885278","-15.956667","-47.885278","-15.956667","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,NA,NA,NA,"Nogales, T; Lima, DF","260","2014","09","08","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília.","Subarbusto 0,4m.; Cerrado sensu stricto.",NA,"Dicotyledoneae","-47.916667","-15.7","-47.916667","-15.7","Southern America","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Projeto Barcode Cerrado; Proença, CEB; Martins, AC; Vasconcelos, TNC; Pinheiro, JDS; Santos, BG; Farinas","RBS _2","2019","09","19","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey). Amostra em sílica; Subarbusto, ca. 60cm. Botões florais verdes. Fruto imaturo. Amostra em silica; Cerrado sensu stricto",NA,"Dicotyledoneae","-47.871944","-15.95","-47.871944","-15.95","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,NA,NA,NA,"Bijos, NR; Munhoz, CBR; Eugênio, CUO","PP-IBGE206","2011","08","12","Brasil","Distrito Federal","Brasília","RECOR IBGE. L14UA10","Vereda",NA,"Dicotyledoneae","-47.899167","-15.931389","-47.899167","-15.931389","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,NA,NA,NA,"Projeto Barcode Cerrado; Proença, CEB; Vasconcelos, TNC; Araújo, LT; Marques, NM","RBS 7_61","2019","12","23","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 1,2m; Cerrado ralo",NA,"Dicotyledoneae","-47.882239","-15.941111","-47.882239","-15.941111","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2018","08",NA,"Faria, JEQ; Paz, JRL","8787","2018","08","15","Brasil","Distrito Federal","Brasília","RECOR - Reserva Ecológica do IBGE","Subarbusto ca. 0,4 m de altura, botões florais verdes e flores brancas e passadas; Campo sujo",NA,"Dicotyledoneae","-47.870278","-15.950278","-47.870278","-15.950278","Southern America","1111","1111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ",NA,NA,NA,"Projeto Barcode Cerrado; Faria, JEQ; Vasconcelos, TNC; Mattos, GAFF; Farinasso, HC","RBS 3_22","2019","11","02","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Subarbusto, ca. 40cm. Estéril; Cerrado sensu stricto",NA,"Dicotyledoneae","-47.865556","-15.946944","-47.865556","-15.946944","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,NA,NA,NA,"Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Mattos, GAFF; Farinasso, HC","RBS 4_8","2020","01","16","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Subarbusto, ca. 90cm; Cerrado plano. Ambiente aberto, só uma arvore de 8m; poucas árvores de 2-3m. Latossolo amarelo",NA,"Dicotyledoneae","-47.867222","-15.954722","-47.867222","-15.954722","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,NA,NA,NA,"Projeto Barcode Cerrado; Proença, CEB; Souza, AFM; Farinasso, RC; Farinasso, HC","RBS 8_34","2019","12","18","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 1,2m. Estéril; Cerrado denso. Latossolo",NA,"Dicotyledoneae","-47.865556","-15.939722","-47.865556","-15.939722","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 15:06:50-03","UnB","UB","6357","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Incógnito",NA,NA,NA,"Proença, CEB; Landrum, L; Landrum, S","1499","1995","09","03","Brasil","Distrito Federal","Brasília","Ao lado da Reserva Biológica das Águas Emendadas","Arbusto. Fruto verde.; .",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"387","2019-11-01 15:06:50-03","UnB","UB","6323","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Landrum, LR",NA,NA,NA,"Proença, CEB; Landrum, L; Landrum, S","1467","1995","07","10","Brasil","Distrito Federal","Brasília","Chapada da Contagem, road NE edge Paque Nacional de Brasília","1,6 km N on Rua 4.; Shrub 1m. Fruto green.; Campo sujo with Velloziaceae.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America","1160","1160",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"388","2019-11-01 15:06:50-03","UnB","UB","6340","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Landrum, LR",NA,NA,NA,"Proença, CEB; Landrum, L; Landrum, S","1475","1995","09","03","Brasil","Distrito Federal","Brasília","Entre Sobradinho/Planaltina, Km 20, atrás Pamonharia Rodoviaomania","Frutos muito imaturos verdes.; Arbusto; Cerrado.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"389","2019-11-01 15:06:48-03","UnB","UB","136957","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB","2009","01","14","Campos, LZO; Proença, CEB","3","2009","01","14","Brasil","Distrito Federal","Brasília","Exsicata utilizada para o checklist entrevista","Exsicata utilizada para o checklist entrevista.; Arbusto de aproximadamente 0,7m, estéril coletada em Cerrado antropizado.; cerrado sensu stricto",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"390","2019-11-01 15:06:50-03","UnB","UB","96638","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Heringer, EP","8623","1961","08","28","Brasil","Distrito Federal","Brasília","Horto do Guará","Cerrado.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"391","2019-11-01 15:06:50-03","UnB","UB","177745","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,NA,NA,NA,"Roveratti, J; Moreira, GA; Nogueira, LMG","489","2006","09","14","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília - cerrado do lado direito do lago da Santa Maria","Arbusto. Fruto verde; Cerrado sensu stricto típico. Relevo plano. Cambissolo arenoso",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"392","2019-11-01 15:06:48-03","UnB","UB","152752","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2007","07","16","Faria, JEQ","19","2006","08","01","Brasil","Goiás","Anápolis","Campus da Universidade Estadual de Goiás","5 pétalas brancas a esverdeadas, hipanto pouco ou não prolongado acima do nível de inserção do estilete.; Arbusto 0,6m de altura.; Cerrado stricto sensu antropizado",NA,"Dicotyledoneae","-48.9528007507324","-16.3267002105713",NA,NA,"Southern America",NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA
"393","2019-11-01 15:06:48-03","UnB","UB","161652","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2009","09",NA,"Faria, JEQ; Ibrahim, M","630","2009","09","09","Brasil","Goiás","Pirenópolis","Coletada no Parque Estadual dos Pireneus na subida dos Três Picos","Solo arenoso com rochas, relevo acidentado; Arbusto ca. de 0,4 m de altutra, frutos imaturos verdes; Cerrado rupestre",NA,"Dicotyledoneae","-48.9592018127441","-15.852499961853",NA,NA,"Southern America",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA
"394","2019-11-01 15:06:50-03","UnB","UB","179880","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum firmum","O. Berg","Proença, CEB","2009","01",NA,"Costa, IR; Verola, CF","669","2006","04","22","Honduras","El Paraiso",NA,"Serra do Ouro Branco","Arbustos com menos de 1m, estéril",NA,"Dicotyledoneae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"firmum",NA,NA,NA
"395","2019-11-01 15:06:50-03","UnB","UB","179881","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum firmum","O. Berg","Proença, CEB","2009","01",NA,"Costa, IR; Verola, CF","544","2004","10","24","Honduras","El Paraiso",NA,"Serra do Ouro Branco, afloramento à direita das antenas de transmissão","Arbusto com menos de 1m, fruto imaturo",NA,"Dicotyledoneae",NA,NA,NA,NA,"Southern America","1573","1573",NA,NA,NA,NA,NA,NA,"firmum",NA,NA,NA
"396","2019-11-01 15:06:50-03","UnB","UB","194350","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum firmum","O. Berg","Vaz, AMSF","1993","04",NA,"Lopes, RD","71","1992","08","04","Brasil","Distrito Federal","Brasília","ARIE do Capetinga (Arnical). Campo limpo. Solo pedregoso","Flor branca. Planta ca 50 cm altura, inflorescencia de cor branca. Encaminhada para Herbários RB e UB.",NA,"Dicotyledoneae","-47.933333","-15.95","-47.933333","-15.95","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"firmum",NA,NA,NA
"397","2019-11-01 15:06:50-03","UnB","UB","194352","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum firmum","O. Berg","Proença, C","2002",NA,NA,"Santos, E; Ramos, KMO; Meirelles, EML; Costa, RP","516","2000","09","05","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Universidade de Brasília. Cerrado s.s.","Frutos imaturos.",NA,"Dicotyledoneae","-47.933333","-15.95","-47.933333","-15.95","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"firmum",NA,NA,NA
"398","2019-11-01 15:06:50-03","UnB","UB","194353","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum firmum","O. Berg","Não informado",NA,NA,NA,"França, F; Melo, E","s.n.","1989","07","19","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa.","Arbusto ca. 0.5 m. Flores brancas. Voucher 20222 no herbário UPCB (UFPR - Curitiba/PR). Frutos imaturos verdes.",NA,"Dicotyledoneae","-47.933333","-15.95","-47.933333","-15.95","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"firmum",NA,NA,NA
"399","2019-11-01 15:06:50-03","UnB","UB","194388","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum firmum","O. Berg","Proença, C","2005",NA,NA,"Guarino, ESG; Pereira, JB","261","2000","03","04","Brasil","Distrito Federal","Brasília","Fazenda Sucupira, próximo a S.B.S.P. Cerrado sensu stricto","Subarbusto 30 cm. Ramos e folhas pilosas. Frutos imaturos verdes",NA,"Dicotyledoneae","-48","-15.866667","-48","-15.866667","Southern America","1100","1100",NA,NA,NA,NA,NA,NA,"firmum",NA,NA,NA
"400","2019-11-01 15:06:50-03","UnB","UB","194393","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum firmum","O. Berg","Proença, C","2005","11",NA,"Nóbrega, MG","1211","2000","07","18","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília. Trilha entre a área de visitação e a Alameda das Nações. Cerrado denso, borda de estrada","Subarbusto 0,5m. Flor creme-esverdeada, com leve perfume adocicado",NA,"Dicotyledoneae","-47.85","-15.866667","-47.85","-15.866667","Southern America","1025","1150",NA,NA,NA,NA,NA,NA,"firmum",NA,NA,NA
"401","2019-11-01 15:06:50-03","UnB","UB","194365","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum firmum","O. Berg","Landrum, LR","1995",NA,NA,"Nogueira, E; Silva, FC; Silva, FC; Bianchetti, LB; Maury, C","79","1981","01","14","Brasil","Goiás","Corumbá  de Goiás","Serra do Catingueiro, 6 km de Cocalzinho. Campo rupestre, solo pedregoso","Arbusto 70cm. Flor e botão floral verde. Frequência: rara.",NA,"Dicotyledoneae","-48.7345","-15.743","-48.7345","-15.743","Southern America","1380","1380",NA,NA,NA,NA,NA,NA,"firmum",NA,NA,NA
"402","2019-11-01 15:06:50-03","UnB","UB","96642","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Pereira, BAS","2407","1992","10","15","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","Arbusto. Fruto verde, jovem.; Área de mata transformada em pastagem.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"403","2019-11-01 15:06:50-03","UnB","UB","96648","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Martins, MV; Silva, FJ","77","1994","08","18","Brasil","Distrito Federal","Brasília","Área da coleção de plantas medicinais instalada no Jardim Botânico de Brasília","Cerrado sensu strictu, com ação antrópica. Solo: Solo com textura argilosa.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"404","2019-11-01 15:06:50-03","UnB","UB","96635","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Irwin, HS; Souza, R; Santos, RR","9189","1965","10","13","Brasil","Distrito Federal","Brasília","Between Brasília and Sobradinho","Shrub 0,6m. Fruto green.; Burned-over cerrado.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America","1000","1000",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"405","2019-11-01 15:06:48-03","UnB","UB","122990","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Andrade, AM","s.n.","1978","08","30","Brasil","Distrito Federal","Brasília","Borda SW do Campus da Univesidade de Brasília. Cerrado meio aberto, recentemente queimado","Arbusto de caule fino de aprox. 0,6m de altura. Corola e estilete creme-amarelado",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"406","2019-11-01 15:06:48-03","UnB","UB","136947","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Campos, LZO","2010","01","22","Campos, LZO; Silva, CJ","46","2010","01","22","Brasil","Distrito Federal","Brasília","Cerrado sensu stricto da Termobiologia (UnB)","Planta de 0,6m. Estéril",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"407","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Mattos, J","1970",NA,NA,"Irwin, HS; Soderstrom, TR","5129","1964","08","15","Brasil","Distrito Federal","Brasília","Chapada da Contagem, ca. 20 Km E. of Brasília","Shrub to 1 m tall. Co and A white; Cerrado and fields, limestone slopes",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"408","2019-11-01 15:06:50-03","UnB","UB","96639","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Cobra, LQ; Oliveira, J","148","1963","09","06","Brasil","Distrito Federal","Brasília","Eixo rodoviário da Asa Norte","Árvore 2m. Fruto verde.; Cerrado queimado.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"409","2019-11-01 15:06:50-03","UnB","UB","5342","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Proença, CEB; Landrum, L","1297","1995","09","03","Brasil","Distrito Federal","Brasília","Entre Sobradinho / Planaltina, Km 20, atrás Pamonharia","Flores velhas, botões e frutos jovens verde-claro brilhantes.; Arbusto pouco ramificado 0,6m. Fruto verde-claro.; .",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"410","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Eugênio, CUO","2013","12",NA,"Eugênio, CUO; Giotto, AC","70","2011","12","20","Brasil","Distrito Federal","Brasília","FAL CS","Campo sujo",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"411","2019-11-01 15:06:50-03","UnB","UB","4923","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Caribé, R","100","1993","08","30","Brasil","Distrito Federal","Brasília","FAL - Fazenda Água Limpa","Cálice verde, estames brancos, anteras bege. Frutos jovens. H+F- no pedúnculo de flores velhas. C. Rufpes.; Árvore 5m. Flor amarela. Fruto verde.; .",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"412","2019-11-01 15:06:50-03","UnB","UB","209095","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2014","07",NA,"Faria, JEQ","4056","2014","07","15","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","Subarbusto ca. 0,4 m de altura, botões florais verdes e flores brancas; Cerrado sensu stricto",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"413","2019-11-01 15:06:50-03","UnB","UB","96632","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Ratter, JA; Fonsêca Filho, J","4330","1978","11","23","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV tower","Small subshrub 0,5m; In campo sujo (grassland with scattered shrubs).",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"414","2019-11-01 15:06:50-03","UnB","UB","96649","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Santos, AA; et al.","742","2000","09","28","Brasil","Distrito Federal","Brasília","Fazenda Sucupira, cerrado à esquerda do CAPRIL, próximo da cerca da divisa","Arbusto 1,2m. Fruto imaturo verde.; Campo sujo. Topologia: Acidentado. Solo: Solo cascalhento.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"415","2019-11-01 15:06:48-03","UnB","UB","10418","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Soares-Silva, LH",NA,NA,NA,"Soares-Silva, LH; Cardoso, C","1128","2001","10","16","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","Frutos imaturos verdes, maduros amarelos.; SubArbusto 0,9m. Fruto amarelo-dourado.; Cerrado.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"416","2019-11-01 15:06:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB","2015","08",NA,"Proença, CEB; Harris, SA","5215","2015","08","09","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Trilha Ecológica, pouco abaixo do Cerratense","Subarbusto 0,8m. Botões florais verde claros; Campo Cerrado",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"417","2019-11-01 15:06:48-03","UnB","UB","135215","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,NA,NA,NA,"Nogales, T; Ianhez, ML","77","2009","08","10","Brasil","Distrito Federal","Brasília","Memorial das Idades do Brasíl","Arbusto, 0,4 metro. Flores brancas",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"418","2019-11-01 15:06:48-03","UnB","UB","135251","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2009","10","30","Ianhez, ML; Nogales, T","29","2009","10","25","Brasil","Distrito Federal","Brasília","Memorial das Idades do Brasíl","Subarbusto 0,6m, Fruto verde imaturo",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"419","2019-11-01 15:06:50-03","UnB","UB","96641","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Heringer, EP","9021","1962","10","10","Brasil","Distrito Federal","Brasília","Parque do Guará","Planta pequena.; Cerrado.",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"420","2019-11-01 15:06:50-03","UnB","UB","96650","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Ratter, JA; Fonsêca, SG; Castro, RA","2545","1972","09","30","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","Subshrub; In campo sujo (grassland with scattered small shrubs).",NA,"Dicotyledoneae","-47.9296989440918","-15.7797002792358",NA,NA,"Southern America",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
