"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"147","2020-12-11 11:34:53-03","UFMG","BHCB","190897","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Vidal, CV","s.n.","2018","05","23","Brasil","Minas Gerais","Mariana","Complexo Germano","-43.525","-20.157778","-43.525","-20.157778","1400","1400","Campo Rupestre sobre Canga","BHCB190897",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:34:53-03","UFMG","BHCB","42157","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:34:53-03","UFMG","BHCB","131977","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Castro, RM","749","2001","07","09","Brasil","Minas Gerais","Descoberto","Reserva Biológia da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 17m heliófila na borda da mata casca com odor similar ao abacate Botões florais creme esverdeados flores brancas.","BHCB002458","BHCB002458","Dicotyledon",NA,"Southern America",NA,"11991","auto",NA,NA,NA,NA,NA
"150","2021-02-11 17:18:37-03","UFPR","UPCB","19827","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Zickel, C.S.",NA,NA,NA,"Vieira, A.O.S.","283","1988","12","05","Brasil","Paraná",NA,"Rio Diamante. Recanto da Prainha, proximidades. Jaguariaíva-Piraí do Sul.",NA,NA,NA,NA,"900","900","Arbusto, flor creme, botão floral esverdeado. Beira d'água..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:18:37-03","UFPR","UPCB","4599","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Hatschbach, G.","1974","09",NA,"Hatschbach, G.","10574","1963","11","17","Brasil","Paraná","Guarapuava","Águas Santa Clara","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Arbusto, 2m, flor alva. Margens de córrego (zona de campo)..",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA
"152","2021-02-11 17:18:37-03","UFPR","UPCB","43239","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Silva, S.M.","2000","01","01","Souza, M.K.F.",NA,"1999","12","10","Brasil","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Arbusto com flor branca, coletada na margem do rio. Floresta ombrófila mista aluvial..",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"153","2021-02-11 17:18:37-03","UFPR","UPCB","43240","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Takeda, I.J.M.","2000","01","01","Souza, M.K.F.",NA,"2000","01","22","Brasil","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Arbusto, coletada na margem do rio. Floresta ombrófila mista aluvial..",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"154","2021-02-11 17:18:37-03","UFPR","UPCB","4227","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Hatschbach, G.","1974","09",NA,"Hatschbach, G.","9599","1962","12","21","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Arroio Quebra Perna","-50.1618995666504","-25.0949993133545",NA,NA,"805","805","Árvore, flor creme. Mata de galeria..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"155","2021-02-11 17:18:37-03","UFPR","UPCB","4640","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Hatschbach, G.","1974","09",NA,"Hatschbach, G.","10720","1963","11","23","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila VElha, Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"788","788","Arbusto, 1-2m, flor alva. Mata ciliar..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"156","2021-02-11 17:18:37-03","UFPR","UPCB","22722","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Cervi, A.C.","1992","01","01","Cervi, A.C.","3983","1992","12","23","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Abusto ereto, 3m, flor creme. Margem de rio..",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"157","2021-02-11 17:18:37-03","UFPR","UPCB","66324","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Meireles, L.D.","2002","05",NA,"Castro, R.M.de","749","2001","12","09","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 17m; heliófila; na borda da mata; casca com odor similar ao abacate. Botões florais creme esverdeados flores brancas..",NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"158","2021-02-11 17:18:37-03","UFPR","UPCB","5032","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Hatschbach, G.","1974","09",NA,"Hatschbach, G.","11986","1965","12","05","Brasil","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"159","2021-02-11 17:18:37-03","UFPR","UPCB","20349","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Guimarães, O.A.","1992","11",NA,"Cervi, A.C.","2210","1983","10","28","Brasil","Paraná","Ponta Grossa","Rio dos Papagaios","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbustiva. Beira de rio..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"160","2021-02-11 17:18:37-03","UFPR","UPCB","6441","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Hatschbach, G.","1974","09",NA,"Hatschbach, G.","16173","1967","03","16","Brasil","Paraná","Porto Amazonas","Rio Iguaçu","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"Arbusto, 1,50m. Beira do Rio Iguaçu, zona de campo, matinha de galeria, locais algo rochosos..",NA,NA,NA,NA,NA,NA,"14684","auto",NA,NA,NA,NA,NA
"161","2021-02-11 17:18:37-03","UFPR","UPCB","29816","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Camb.) Kuntze","Kozera, C.","1997","03",NA,"Kozera, C.","45","1996","01","08","Brasil","Paraná","Cruz Machado","Santana","-51.3466987609863","-26.0174999237061",NA,NA,NA,NA,"Árvore, ca.8m, flor alva..",NA,NA,NA,NA,NA,NA,"52323","auto",NA,NA,NA,NA,NA
"162","2009-07-20 13:24:00-03","MO","MOBOT","100201688","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R. Spichiger",NA,NA,NA,"Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier","Cervi 7302","1994","12","15","Brazil","Alagoas",NA,"Município de Quebrangulo. Reserva Biológica de Pedra Talhada. Agreste, Area de transição Florestas Estacional Semidecidual/Decidual. Contrafortes da Borborema, solos argilosos profundos com aflor. de rochas (gneiss). Mata densa.","-36.4166667","-9.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"163","2015-09-16 06:16:00-03","MO","MOBOT","3149745","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Benedict (Benjamin) Balansa","Balansa 4752",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"164","2013-10-09 05:40:00-03","MO","MOBOT","27719","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 11712","1989","3","18","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado forest 8 kms N of administration area.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"76","5"
"165","2015-01-16 14:57:00-02","MO","MOBOT","100513732","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Rosa Degen","Degen 1789","1991","2","13","Paraguay","Cordillera",NA,"Piribebuy. Salto Amambay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"166","2011-03-09 13:43:00-03","MO","MOBOT","1815687","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Carmen S. Zickel",NA,NA,NA,"Émile Hassler","Hassler 6583A","1900",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Isotype",NA,"1"
"167","2014-11-26 21:35:00-02","MO","MOBOT","2459005","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"C.F. Reiche|Roberto M. Klein","Reiche 17938","1965","12","18","Brazil","Paraná",NA,"Jaguariaiva. Barra do Rio das Mortes, Río Jaguariaiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","3149882","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 50825","1986","11","28","Brazil","Paraná",NA,"Rod. BR-277, rio dos Papagaios (mun. Palmeira).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","3150047","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","J. Bradford",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 20445","1968","11","18","Brazil","Paraná",NA,"RIo do Sabiá (mun. Jaguariave).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","3150165","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Carmen S. Lickel",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 16173","1967","3","16","Brazil","Paraná",NA,"Rio Igua cu (mun. Porto Amazonas).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"171","2017-11-10 19:47:00-02","MO","MOBOT","3150205","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9847","1965","11","3","Brazil","Goiás",NA,"Serra dos Cristais. C reek border, ca. 5 km. S. of Cristalina.","-48","-17",NA,NA,"1175.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"172","2013-06-13 10:38:00-03","MO","MOBOT","3150396","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Jacques S. Blanchet","Blanchet 3253",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"173","2013-06-13 10:11:00-03","MO","MOBOT","3150544","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Balduino Rambo","Rambo 45007","1949","12","26","Brazil","Rio Grande do Sul",NA,"Gramado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"174","2008-05-27 22:02:00-03","MO","MOBOT","3150671","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Ronald Liesner",NA,NA,NA,"R. Kummrow","Kummrow 2834","1987","1","14","Brazil","Paraná",NA,"Estr. Velha da Graciosa, prox, ao rio do Corvo (mun. Quatro Barras).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"175","2013-06-13 10:11:00-03","MO","MOBOT","3151003","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Aurelio Schinini","Schinini Cacace 4228","1972","1",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"176","2013-06-13 10:40:00-03","MO","MOBOT","3151395","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"F. Sellow","Sellow 5087","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"177","2015-01-16 14:57:00-02","MO","MOBOT","3151490","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Nélida Soria","Soria Rey 3555","1989","4","20","Paraguay","Cordillera",NA,"Piribebuy, Salto Amambay.","-57.08333","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"178","2008-05-27 22:02:00-03","MO","MOBOT","3153720","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Carmen S. Lickel",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 43392","1980","11","25","Brazil","Paraná",NA,"Rio das Mortes (mun. Jaguariaiva).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"179","2009-07-17 17:34:00-03","MO","MOBOT","3153768","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Carmen S. Lickel",NA,NA,NA,"Per Dusén","Dusén 10889","1910","11","29","Brazil","Paraná",NA,"Rio Caracara, ad flumens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"180","2018-06-22 05:25:00-03","MO","MOBOT","3153907","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Carmen S. Lickel",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 17482","1965","12","12","Brazil","Paraná",NA,"Rodovia do Café, Rio Tibagi, Ponta Grossa, Orla do campo.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","3154587","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","J.Bradford",NA,NA,NA,"J.M. Silva","Silva 66","1986","1","15","Brazil","Paraná",NA,"Véu de Noiva (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"182","2013-06-13 11:37:00-03","MO","MOBOT","425300","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 8785","1988","12","14","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado forest in the middle of a campo cerrado in NE corner of Park.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"88-133","4"
"183","2016-01-29 11:21:00-02","MO","MOBOT","64445","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 34988","1993","2","10","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes. Cerrado scrub.","-56.7666667","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"804","4"
"184","2013-06-13 10:26:00-03","MO","MOBOT","64634","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|et al.","Zardini 15441","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybycui'í. Cerrado forest 5 kms North of Administration.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"166","4"
"185","2013-06-13 10:24:00-03","MO","MOBOT","64643","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 15979","1989","11","11","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Northwestern corner of park. Gallery forest.","-56.7666667","-26.0166667",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"180","4"
"186","2008-05-27 22:02:00-03","MO","MOBOT","64652","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Ronald L. Liesner (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 3988","1987","12","11","Paraguay","Cordillera",NA,"Cerro Tobati.","-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-86","2"
"187","2014-10-07 11:09:00-03","MO","MOBOT","64660","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Constancio Velásquez","Zardini 10345","1989","1","27","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado on NW corner of the park.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"38","4"
"188","2013-10-09 05:40:00-03","MO","MOBOT","64668","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 12529","1989","6","4","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado forest on NW corner of the park.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"97","4"
"189","2013-06-13 11:35:00-03","MO","MOBOT","64677","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Elsa M. Zardini|G. Garcete","Zardini 29094","1991","11","25","Paraguay","Paraguarí",NA,"National Park Ybycu'i, 6 km S of NW corner of park. Cerrado forest.","-56.7666667","-26.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"625","5"
"190","2013-06-13 10:10:00-03","MO","MOBOT","64730","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58878","1987","9","3","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 3","-46.9333333","-24.25",NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"87-199","3"
"191","2013-06-13 10:08:00-03","MO","MOBOT","64944","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"William J. Hahn","Hahn 2678","1984","8","4","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui. Open vegetation.","-56.8333333","-26.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"84-40","3"
"192","2008-05-27 22:02:00-03","MO","MOBOT","64959","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"David R. Brunner|Reinilda Duré","Brunner 1038","1984","12","26","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui, cuenca del Arroyo Corrientes, nordeste del parque. Bosque mediano, semi-humedo, de hasta 20 m de altura. Areas aisladas de vegetacion tipica del cerrado y de campos humedos de pastos, cyperaceas y briofitos.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"84-17","5"
"193","2014-07-08 14:31:00-03","MO","MOBOT","64966","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","R.Liesner (MO)",NA,NA,NA,"Gary S. Hartshorn","Hartshorn 2504","1980","3","19","Paraguay","Paraguarí",NA,"Ybycui National Park. Warm temperate moist forest. Sponsored by the Paraguay National Park Service and the U.S. Fish and Wildlife Service.","-56.8333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"80-1","6"
"194","2008-05-27 22:02:00-03","MO","MOBOT","3150477","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Ronald Liesner",NA,NA,NA,"Ribeiro","Ribeiro 1016","1987","9","10","Brazil","Rio de Janeiro",NA,"Alto da Boa Vista, Morro Queimado.","-43.26666","-22.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","18434","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","O. Kuntze","A.O.S. Vieira",NA,NA,NA,"Ana C.S.F.",NA,NA,NA,NA,"Brasil","Paraná","Tibagi","Canyon do Guartela","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Habito arbustivo, fruto globoso e espinhoso;",NA,NA,"Tracheophyta","Rosales","América do Sul",NA,"56988","auto","Magnoliopsida",NA,NA,NA,NA
"196","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","09587","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","O. Kuntze","A.C. Cervi",NA,NA,NA,"A.C. Cervi",NA,NA,NA,NA,"Brasil","Paraná","Tibagi","canyon guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbusto ereto, 3 m, margem de rio, flores creme.;",NA,NA,"Tracheophyta","Rosales","América do Sul",NA,"56988","auto","Magnoliopsida",NA,NA,NA,NA
"197","2020-06-22 14:19:01-03","UNESP-IBILCE","SJRP","17861","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","O. Kuntze","O.S. Ribas",NA,NA,NA,"J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Tibagi","canyon guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbusto, 3 m, flor creme.;",NA,NA,"Tracheophyta","Rosales","América do Sul",NA,"56988","auto","Magnoliopsida",NA,NA,NA,NA
"198","2018-09-12 14:48:06-03","UNIOESTE","UNOP","2078","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Barboza, E.","2014","05","12","Motta, J.T.; Dombrowski, L.T.; Cordeiro, J.; Dombrowski, L.T.; Cordeiro, J.","4155","2013","12","18","Brasil","Paraná","Palmeira","Recanto dos Papagaios","-49.768333","-25.465278","-49.768333","-25.465278","957","957","Arbusto, 4m, flores creme. Campo limpo seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-08-31 09:08:37-03","INPA","INPA","147933","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Hatschbach, GG","50825","1986","11","28","Brasil","Paraná","Palmeira","Rodovia BR 277, Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"INPA0147933","INPA0147933 INPA0147933_e","Dicotyledon Com-Clade","Oxalidales","Southern America",NA,"35166","auto",NA,NA,NA,NA,NA
