"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"95","2020-06-22 14:18:36-03","UNESP-IBILCE","SJRP","21750","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) H.B.K.","R.A.G. Viani",NA,NA,NA,"O.C. Pavão",NA,NA,NA,NA,"Brasil","Paraná","Marilândia do Sul","lado esquerdo da cidade","-51.3078002929688","-23.7446994781494",NA,NA,"Árvore 2 m, frutos maduros vermelhos, imaturos verdes;",NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"19941","auto","Magnoliopsida",NA,NA,NA,NA
"96","2020-06-22 14:18:36-03","UNESP-IBILCE","SJRP","21684","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) H.B.K.","R.A.G. Viani",NA,NA,NA,"O.C. Pavão",NA,NA,NA,NA,"Brasil","Paraná","Marilândia do Sul","lado esquerdo da cidade","-51.3078002929688","-23.7446994781494",NA,NA,"Árvore 2 m, frutos maduros vermelhos, imaturos verdes;",NA,"América do Sul",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"19941","auto","Magnoliopsida",NA,NA,NA,NA
"97","2020-08-31 09:03:33-03","INPA","INPA","143472","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Coêlho, LF","1987",NA,NA,"Davidse, G","27211","1984","07","09","Venezuela","Amazonas","Río Negro","Neblina Massif, Departamento Río Negro, Neblina Massif, Canyon Grande, along the río Mawarinuma between the mouth of the canyon and the first major fork of the river, ca. 7 airline Km ENE of Puerto Chimo","-66.033333","0.833333","-66.033333","0.833333",NA,"INPA0143472","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales","300","300","INPA0143472 INPA0143472_e INPA0143472_e1",NA,NA,NA,NA,NA,NA,NA
"98","2020-08-31 09:03:33-03","INPA","INPA","168897","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Ramos, JF","1991",NA,NA,"Paula, A","94","1991","10","15","Brasil","Acre","Rio Branco","Parque Zoobotânico, Parque Zoobotânico, Arboreto-B1.02; Parc 21; nº10","-67.874","-9.958","-67.874","-9.958",NA,"INPA0168897","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0168897 INPA0168897_e",NA,NA,NA,NA,NA,NA,NA
"99","2020-08-31 09:03:33-03","INPA","INPA","202507","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"Nitta, A","17174","1996","09","05","Brasil","Pará","Tomé-Açu","Jardim do Sr. Uwamari, Jardim do Sr. Uwamari.","-48.1","-2.4","-48.1","-2.4",NA,"INPA0202507","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0202507 INPA0202507_e",NA,NA,NA,NA,NA,NA,NA
"100","2020-08-31 09:03:33-03","INPA","INPA","215797","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Ramos, JF","2005","05",NA,"Costa, P da","6","2005","05","16","Brasil","Roraima","Caracaraí","Vila de Cachoeirinha, Pomar caseiro na vila de Cachoeirinha.","-62.1","-1","-62.1","-1",NA,"INPA0215797","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0215797 INPA0215797_e",NA,NA,NA,NA,NA,NA,NA
"101","2020-08-31 09:03:33-03","INPA","INPA","3699","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Prance, GT","1974",NA,NA,"Mello, FC de","INPA3699","1956","04","05","Brasil","Amazonas","Manaus","Parque 10, Parque 10 de Novembro","-60.016667","-3.066667","-60.016667","-3.066667",NA,"INPA0003699","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0003699 INPA0003699_e",NA,NA,NA,NA,NA,NA,NA
"102","2020-08-31 09:03:33-03","INPA","INPA","40901","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Anderson, WR","1974",NA,NA,"Silveira, ACG","7","1973","07",NA,"Brasil","Amazonas","Manaus","Rua Leonardo Malcher, Coletado na rua Leonardo Malcher, entre as ruas Major Gabriel e Joaquim Nabuco","-60.016667","-3.116667","-60.016667","-3.116667",NA,"INPA0040901","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0040901 INPA0040901_e",NA,NA,NA,NA,NA,NA,NA
"103","2020-08-31 09:03:33-03","INPA","INPA","75137","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Silva, MF da","1980",NA,NA,"Nascimento, JR do","544","1978","03","14","Brasil","Amazonas",NA,"São Antonio de Iça, Margem do rio Solimões",NA,NA,NA,NA,NA,"INPA0075137","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0075137 INPA0075137_e",NA,NA,NA,NA,NA,NA,NA
"104","2021-01-10 20:45:53-03","INPA","INPA","76724","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"Zarucchi, JL","2172","1976","10","09","Colômbia","Vaupés",NA,NA,NA,NA,NA,NA,NA,"INPA0076724","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0076724 INPA0076724_e",NA,NA,NA,NA,NA,NA,NA
"105","2020-08-31 09:03:33-03","INPA","INPA","98269","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"Ferreira, CAC","3068","1980","10","27","Brasil","Acre","Rio Branco","AC 010, km 13, Estrada para Porto Acre Km 13, ramal a esquerda a 4 Km da estrada Colônia Cinco Mil.","-67.755776","-9.846236","-67.755776","-9.846236",NA,"INPA0098269","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0098269 INPA0098269_e",NA,NA,NA,NA,NA,NA,NA
"106","2020-08-31 09:03:33-03","INPA","INPA","111597","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Anderson, WR","1983",NA,NA,"Hage, JL","202","1978","11","17","Brasil","Bahia","Itabuna","Bairro da California","-39.2803001403809","-14.7855997085571",NA,NA,NA,"INPA0111597","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0111597 INPA0111597_e","30592","auto",NA,NA,NA,NA,NA
"107","2020-08-31 09:03:33-03","INPA","INPA","44066","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Anderson, WR","1978",NA,NA,"Silva, MF da","P20144","1973","12","27","Brasil","Amazonas","Manaus","Rua Major Gabriel, Rua Major Gabriel","-60.047222","-3.172056","-60.047222","-3.172056",NA,"INPA0044066","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0044066 INPA0044066_e INPA0044066_e1",NA,NA,NA,NA,NA,NA,NA
"108","2020-08-31 09:03:33-03","INPA","INPA","40881","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Anderson, WR","1974",NA,NA,"Prance, GT","17684","1973","11","27","Brasil","Roraima","Boa Vista","Hotel Roraima, Grounds of Hotel Roraima","-60","2.7","-60","2.7",NA,"INPA0040881","Southern America",NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,"INPA0040881 INPA0040881_e INPA0040881_e1",NA,NA,NA,NA,NA,NA,NA
"109","2021-01-26 13:55:44-03","IMA","MAC","1992","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","A.A.Soares",NA,NA,NA,"A.A.Soares","s.n.",NA,NA,NA,"Brasil","Maranhão","São Luís","Zona sub-urbana aurora, Sítio das Palmeiras.","-44.244869","-2.563467","-44.244869","-2.563467",NA,"MAC0001992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-25 10:12:49-03","CVRD","CVRD","6721","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","William R. Anderson","2002","10","09","Folli, D.A.","3786","2000","12","20","BRASIL","ES","Linhares","Arboreto","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Rauzinho","CVRD006721","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"111","2021-03-01 11:48:42-03","UFPE","UFP","31067","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacp.) Kunth","Ali, LA","2011","10","14","Melo, PA","03","2001","05","12","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"Nome vulgar: Cereja do mato.; Flores amareladas, frutos comestiveis.","UFP031067",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","1455911","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"G. Klug","925","1930","2",NA,"Peru","Loreto",NA,"Dept. Loreto: Mishuyacu, near Iquitos.",NA,NA,NA,NA,NA,"US03328284","South America - Neotropics",NA,NA,NA,"Polygalales","100",NA,"US03328284_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","2059672","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"J. Carpenter","64","1947","3","17","Peru","Loreto",NA,"Yurimaguas, Dept. Loreto.",NA,NA,NA,NA,NA,"US03328277","South America - Neotropics",NA,NA,NA,"Polygalales","122",NA,"US03328277_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","3652020","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"R. B. Foster, D. Davidson & M. E. Timaná","11504","1986","9","29","Peru","Madre de Dios",NA,"Dpto. Madre de Dios. Prov. Manu: Parque Nacional Manu. Rio Manu: Tayakome.","-71.6","-11.68",NA,NA,NA,"US03328270","South America - Neotropics",NA,NA,NA,"Polygalales","350","400",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","2710869","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"T. C. Plowman","2197","1968","12","22","Colombia","Putumayo",NA,"Puerto Limon.",NA,NA,NA,NA,NA,"US03328282","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,"US03328282_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","2935435","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"M. F. Silva","20144","1973","12","27","Brazil","Manaus",NA,"Rua Major Gabriel",NA,NA,NA,NA,NA,"US01877028","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,"US01877028_01 US01877028_02",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","3700276","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"G. Lozano-Contreras & E. Vega","364","1965","7","16","Colombia","Amazônas",NA,"Comisaria del Amazonas: Leticia; camino hacia Tarapacá; Kilómetro 17.",NA,NA,NA,NA,NA,"US03328269","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,"US03328269_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","2985747","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"C. A. Cid Ferreira & B. W. Nelson","3068","1980","10","27","Brazil","Rio Branco",NA,"Estrada para Porto Acre, km 13, ramal a esquerda, a 4 km da estrada Colonia Cinco Mil",NA,NA,NA,NA,NA,"US01877027","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,"US01877027_01 US01877027_02",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","1570644","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"Ll. Williams","1427","1929","7",NA,"Peru","Loreto",NA,"Near Iquitos, Dept. Loreto.",NA,NA,NA,NA,NA,"US03328285","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,"US03328285_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","1067180","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"H. F. Pittier","8902","1920","6","25","Venezuela","Carabobo",NA,"Vicinity of Valencia.",NA,NA,NA,NA,NA,"US03328276","South America - Neotropics",NA,NA,NA,"Polygalales","400","800","US03328276_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","2832485","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"J. L. Zarucchi","1655","1976","5","25","Colombia","Vaupés",NA,"Mitú.",NA,NA,NA,NA,NA,"US03328283","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","3596958","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"D. E. Williams","945","1989","8","25","Bolivia","Beni",NA,"Depto. del Beni. Prov. Ballivian. Rurrenabaque. Dooryard gardens.","-67.5","-14.5",NA,NA,NA,"US03328271","South America - Neotropics",NA,NA,NA,"Polygalales","227",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","2962733","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"J. L. Zarucchi","2172","1976","10","9","Colombia","Vaupés",NA,"Mitú.",NA,NA,NA,NA,NA,"US03328272","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,"US03328272_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","1952854","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"R. E. Schultes","6621","1945","10","20","Colombia","Amazônas",NA,"Trapecio amazónico. Loretoyacu River.",NA,NA,NA,NA,NA,"US03328280","South America - Neotropics",NA,NA,NA,"Polygalales","100",NA,"US03328280_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","1997132","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"R. E. Schultes & F. Lopéz","10400b","1948","11",NA,"Colombia","Amazônas",NA,"Vicinity of Leticia, Río Amazonas.",NA,NA,NA,NA,NA,"US03328278","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"126","2020-09-12 05:00:02-03","US","US","1995980","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"R. E. Schultes","7129","1946","3",NA,"Colombia","Amazônas",NA,"Trapecio amazonico: Amazon River watershed, Loretoyacu River.",NA,NA,NA,NA,NA,"US03328274","South America - Neotropics",NA,NA,NA,"Polygalales","100",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"127","2020-09-12 05:00:02-03","US","US","3474742","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Anderson, W. R., (MICH), University of Michigan",NA,NA,NA,"N. Smith & S. A. Mori","22","2000","9","23","French Guiana",NA,NA,"Eaux Claires vicinity, ca. 6 km NNW of Saül","-53.21","3.65",NA,NA,NA,"US00872964","South America - Neotropics",NA,NA,NA,"Polygalales","171",NA,"US00872964_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"128","2020-09-12 05:00:02-03","US","US","3323505","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"G. Hatschbach, A. Pott, V. V. Pott & J. M. Silva","62769","1995","5","14","Brazil","Porto Estrela",NA,"Fazenda Salobrinha",NA,NA,NA,NA,NA,"US01877026","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,"US01877026_01 US01877026_02",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"129","2020-09-12 05:00:02-03","US","US","1996249","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"R. E. Schultes","8168","1946","9",NA,"Colombia","Amazônas",NA,"Trapecio amazónico. Amazon River: Leticia.",NA,NA,NA,NA,NA,"US03328281","South America - Neotropics",NA,NA,NA,"Polygalales","100",NA,"US03328281_01",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"130","2020-09-12 05:00:02-03","US","US","3218686","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"L. J. Dorr","4703","1988","4","15","Venezuela","Barinas","Pedraza","Road from Curbatí (ca. 0827N; 07032W) to El Algarrobo (ca. 0831N; 07035W); ca. 12 km N of Ciudad Bolívar. Curbati","-70.5667","8.45",NA,NA,NA,"US00402087","South America - Neotropics",NA,NA,NA,"Polygalales","200","320",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","1570668","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"Ll. Williams","2127","1929","8",NA,"Peru","Loreto",NA,"Caballo-Cocha on the Amazon River. Dept. Loreto.",NA,NA,NA,NA,NA,"US03328286","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","1472520","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"H. F. Pittier","13393","1929","10",NA,"Venezuela",NA,NA,"Antimano near Caracas, D. F.",NA,NA,NA,NA,NA,"US03328275","South America - Neotropics",NA,NA,NA,"Polygalales",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","1996389","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"R. E. Schultes & G. A. Black","8384","1946","9",NA,"Colombia","Amazônas",NA,"Trapecio amazónico. Loretoyacu River.",NA,NA,NA,NA,NA,"US03328273","South America - Neotropics",NA,NA,NA,"Polygalales","100",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"134","2021-03-15 18:28:13-03","USP","SPF","20769","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Almeida, RF","2018","10",NA,"Hage, JL","202","1978","11","17","Brasil","Bahia","Itabuna","Bairro da Califórnia. Capoeira.","-39.2803001403809","-14.7855997085571",NA,NA,"Arbusto 3 m de alt. Flores amarelas e botões verde-claro.","SPF00020769",NA,NA,NA,NA,NA,NA,NA,"SPF00020769","30592","auto",NA,NA,NA,NA,NA
"135","2021-03-15 18:28:13-03","USP","SPF","211933","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Amorim, AMA","2012","10","07","Pace, MR; Bastos, CL; Oskolski, A; Kotina, E; Curtis, A; Brandes, A; Chagas, MA; Amorim,","267","2012","10","07","Brasil","Pernambuco","Recife","Universidade Federal de Pernambuco, Jardim didático do Centro de Ciências Biológicas.","-34.8810997009277","-8.05389022827148",NA,NA,"Árvore ca. 4 m alt. Frutos maduros amarelos.","SPF00211933",NA,NA,NA,NA,NA,NA,NA,"SPF00211933","18865","auto",NA,NA,NA,NA,NA
"136","2021-03-15 18:28:13-03","USP","SPF","211935","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Amorim, AMA","2012","10","07","Pace, MR; Bastos, CL; Oskolski, A; Kotina, E; Curtis, A; Brandes, A; Chagas, MA; Amorim,","266","2012","10","07","Brasil","Pernambuco","Recife","Universidade Federal de Pernambuco, Jardim didático do Centro de Ciências Biológicas.","-34.8810997009277","-8.05389022827148",NA,NA,"Árvore ca. 4 m alt. Flores amarelas.","SPF00211935",NA,NA,NA,NA,NA,NA,NA,"SPF00211935","18865","auto",NA,NA,NA,NA,NA
"137","2021-03-15 18:28:13-03","USP","SPF","120740","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Almeida, RF","2018","10",NA,"Andrade, WL","s.n.","1997","04","17","Brasil","São Paulo","São Paulo","Cultivada no bairro de Jabaquara.","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore 4 m alt. Flores amarelas. Frutos imaturos verdes, depois alaranjados, depois vermelhos, comestíveis.","SPF00120740",NA,NA,NA,NA,NA,NA,NA,"SPF00120740","53584","auto",NA,NA,NA,NA,NA
"138","2021-03-15 18:28:13-03","USP","SPF","166835","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Almeida, RF","2018","10",NA,"Garcia, R","477","1985","01","02","Brasil","São Paulo","São Paulo","Viveiro Manequinho Lopes.","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore, 3.0 m alt., glândulas do cálice verdes, pétalas amarelas, fruto imaturo verde.","SPF00166835",NA,NA,NA,NA,NA,NA,NA,"SPF00166835","53584","auto",NA,NA,NA,NA,NA
"139","2019-10-07 09:31:43-03","UEFS","HUEFS","108608","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","Kunth",NA,NA,NA,NA,"Queiroz, E.P.","377","2004","02","12","Brasil","Bahia","Salvador","Jardim Botânico de Salvador.","-41.9375","-12.926944","41W56'15''","12S55'37''",NA,"HUEFS0108608",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"HUEFS0108608",NA,NA,"Rosanae",NA,NA,NA,NA
"140","2019-10-07 09:31:43-03","UEFS","HUEFS","80874","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","R.F.Almeida","2015","08",NA,"Castro, R.M.","920","2004","02","23","Brasil","Minas Gerais","Governador Valadares",NA,"-41.9494018554688","-18.8511009216309",NA,NA,"Mata Secundária","HUEFS0080874",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"HUEFS0080874","50833","auto","Rosanae",NA,NA,NA,NA
"141","2019-10-07 09:31:43-03","UEFS","HUEFS","130498","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","R.F.Almeida","2015","08",NA,"Bayma, I.A.","319","2000","06","13","Brasil","Alagoas","Maceió","Benedito Bentes ll, cultivada em calçadas e jardins.","-35.7352981567383","-9.6658296585083",NA,NA,NA,"HUEFS0130498",NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"HUEFS0130498","34538","auto","Rosanae",NA,NA,NA,NA
"142","2019-09-05 16:29:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,NA,NA,NA,NA,"F. W. H. A. von Humboldt",NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"143","2019-06-11 12:33:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"RRC ID Flag",NA,NA,NA,"G. S. Hartshorn","2883","1985","12","13","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2883",NA
"144","2017-04-20 15:43:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster","11504","1986","9","29","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"11504",NA
"145","2015-03-13 18:44:51-03","F","FMNH-SEEDPLANTS","V0220322F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0220322F","South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0220322F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"146","2017-03-15 14:48:14-03","F","FMNH-SEEDPLANTS","V0220318F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,NA,NA,NA,NA,"R. E. Schultes","3784","1942","5","18","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0220318F","South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0220318F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
