"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"516","2019-08-20 10:18:32-03","UNICAMP","UEC","178709","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Caetano, APS; Cortez, PA","25","2011","11","01",NA,"Brazil",NA,NA,NA,"UEC031675","Magnoliopsida",NA,"(Cham.) Cogn.","Caetano, APS","São Paulo","Jundiaí","Serra do Japi, estrada para o mirante.","-46.8800010681152","-23.1800003051758","UEC031675",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-03-01 16:34:11-03","UNICAMP","UEC","11148","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Gibbs, PE; Leitão Filho, HF","4343","1977","02","02",NA,"Brazil",NA,NA,"arbusto ate 1,5 metros, flores brancacenras; Cerradão.","UEC022725","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Mogi Guaçu","Estação experimental de Mogi-Guaçu.","-46.9421997070312","-22.372200012207","UEC022725",NA,NA,"39309","auto",NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-03-01 16:34:11-03","UNICAMP","UEC","25889","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Mantovani, M","948","1980","09","15",NA,"Brazil",NA,NA,"Arbusto 1,0 - 1,5 m de alt. pétalas brancas, estames arroxeados","UEC022821","Magnoliopsida",NA,"(Cham.) Cogn.","Mantovani, M","São Paulo","Mogi Guaçu","martinho prado, reserva biológica da Fazenda Campininha.","-46.9421997070312","-22.372200012207","UEC022821",NA,NA,"39309","auto",NA,NA,NA,"1980","12","29",NA,NA,NA,NA,NA,NA
"519","2021-03-01 16:34:11-03","UNICAMP","UEC","25986","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Mantovani, M","868","1980","08","05",NA,"Brazil",NA,NA,"Arbustiva 1,5-2,0 m. Pétalas brancas; filetes vrmelhos.","UEC022842","Magnoliopsida",NA,"(Cham.) Cogn.","Mantovani, M","São Paulo","Mogi Guaçu","Martinho Prado, Reserva Biológica da Fazenda Campininha.","-46.9421997070312","-22.372200012207","UEC022842",NA,NA,"39309","auto",NA,NA,NA,"1980","12","11",NA,NA,NA,NA,NA,NA
"520","2021-03-01 16:34:11-03","UNICAMP","UEC","84444","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Bernacci, LC; Pilati, R; Camargo, O; Andrade, PRP","295","1994","06","14",NA,"Brazil",NA,NA,"Flores com pétalas brancas e estames e estiletes róseos.; Região montanhosa.","UEC050775","Magnoliopsida",NA,"(Cham.) Cogn.","Goldenberg, R","São Paulo","Monte Alegre do Sul","E. E. Monte Alegre","-46.6800003051758","-22.6800003051758","UEC050775",NA,NA,"11114","auto",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-03-01 16:34:11-03","UNICAMP","UEC","74302","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Bernacci, LC; Andrade, PRP; Belinello, R; Camargo, O","1202","1995","03","13",NA,"Brazil",NA,NA,"Arbusto ca 2m alt, frutos em maturação vináceos.; Região montanhosa, mata","UEC022723","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Monte Alegre do Sul","Estação Experimental do IAC,","-46.6800003051758","-22.6800003051758","UEC022723",NA,NA,"11114","auto",NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA
"522","2021-03-01 16:34:11-03","UNICAMP","UEC","31022","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meira Neto, JAA; Leitão Filho, HF; Santin, DA","23534","1990","08","31",NA,"Brazil",NA,NA,"Arbusto com 2m dentro da mata com botôes","UEC022699","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Santo André","Parque do Garaciaba","-46.5299987792969","-23.6599998474121","UEC022699",NA,NA,"27258","auto",NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA
"523","2021-03-01 16:34:11-03","UNICAMP","UEC","82337","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meira Neto, JAA; Leitão Filho, HF; Santin, DA","23535A","1990","08","31",NA,"Brazil",NA,NA,"Arbusto com 2 metros; Dentro da mata","UEC022817","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","Santo André","Parque do Garaoiaba.","-46.5299987792969","-23.6599998474121","UEC022817",NA,NA,"27258","auto",NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA
"524","2021-03-01 16:34:11-03","UNICAMP","UEC","11143","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Davis, PH; Sakane, M; et al.","60450","1976","09","02",NA,"Brazil",NA,NA,"1-2 m shrub. Petals small, pinksh white.; semi deciduos forest.","UEC022705","Magnoliopsida",NA,"(Cham.) Cogn.","Chiea, SAC","São Paulo","São Paulo","Instituto botanica reserve.","-46.6300010681152","-23.5400009155273","UEC022705","750","750","53584","auto",NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-08-20 10:18:32-03","UNICAMP","UEC","146717","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Luederwaldt, H","s.n.","1906","08",NA,NA,"Brazil",NA,NA,NA,"UEC022776","Magnoliopsida",NA,"(Cham.) Cogn.","Hoehne, FC","São Paulo","São Paulo","Ipiranga, Ex. Herv.do Museu Paulista.","-46.6300010681152","-23.5400009155273","UEC022776",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-08-20 10:18:32-03","UNICAMP","UEC","146483","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Handro, O","s.n.","1936","09","28",NA,"Brazil",NA,NA,"Arbusto do campo, com cerca de 1 m. de altura.","UEC022768","Magnoliopsida",NA,"(Cham.) Cogn.","Handro, O","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273","UEC022768",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-03-01 16:34:11-03","UNICAMP","UEC","108144","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Hoehne, W","13402","1951","08","17",NA,"Brazil",NA,NA,"Arbusto; CAMPO","UEC022834","Magnoliopsida",NA,"(Cham.) Cogn.",NA,"São Paulo","São Paulo","Parque do Estado de S.P.","-46.6300010681152","-23.5400009155273","UEC022834",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2021-03-01 16:34:11-03","UNICAMP","UEC","76950","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Bernacci, LC; Sciamarelli, A; Andrade, PRP; Belinello, R; Silva, AMC; et al.","1519","1995","04","25",NA,"Brazil",NA,NA,"subarbusto ca 1m alt. flores de pétalas brancas , estames avermelhados.; região de matamesófila.","UEC022831","Magnoliopsida",NA,"(Cham.) Cogn.","Bernacci, LC","São Paulo","São Roque","Estrada p/ Morro Saboó","-47.1300010681152","-23.5200004577637","UEC022831",NA,NA,"15567","auto",NA,NA,NA,"1995","04","25",NA,NA,NA,NA,NA,NA
"529","2021-03-01 16:34:15-03","UNICAMP","UEC","131382","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Fonseca, ML; Oliveira, ECL; Beltrão, L; Singh, VL; Alvarenga, D","3742","2002","10","23",NA,"Brazil",NA,NA,"Arbusto semi-ciófito ca. 2,5 m de altura; folhas discolores, cartáceas; frutos imaturos cor verde e maduros roxos.; Solo: argiloso bem drenado; relevo: plano, vegetação: mata de galeria do Ribeirão do Gama","UEC022511","Magnoliopsida",NA,"Cogn.","Fonseca, ML","Goiás","Gama","Cabeça de Veado, R.A. Lago Sul (fundos da Q24 - SMPW), Fazenda Água Limpa (FAL - UnB)","-47.912833","-15.901389","UEC022511",NA,NA,NA,NA,NA,"-47.912833","-15.901389","2003","02",NA,NA,NA,NA,NA,NA,NA
"530","2021-03-01 16:34:15-03","UNICAMP","UEC","111940","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Romero, R; Nakajima, JN","3612","1996","12","22",NA,"Brazil",NA,NA,"Arbusto, ca. 0,8m. Corola branca. Estames vináceos.; Campo rupestre.","UEC022483","Magnoliopsida",NA,"Cogn.","Romero, R","Minas Gerais","São Roque","Morro próximo a sede administrativa, Parque Nacional da Serra da Canastra.",NA,NA,"UEC022483",NA,NA,NA,NA,NA,NA,NA,"1996","07",NA,NA,NA,NA,NA,NA,NA
"531","2021-03-01 16:34:15-03","UNICAMP","UEC","115963","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Matsumoto, K; Martins, AB; Faria, AD; Lopes, CA; Jannini, AW","462","1997","10","09",NA,"Brazil",NA,NA,"Arbusto ca 70 cm, pétalas alvas, estames róseos.","UEC012799","Magnoliopsida",NA,"Cogn.",NA,"Minas Gerais","Carrancas","Pedreira do Guilherme, Afloramento rochoso.","-44.608472","-21.508472","UEC012799","1200","1200",NA,NA,NA,"-44.608472","-21.508472",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2021-03-01 16:34:15-03","UNICAMP","UEC","115966","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Matsumoto, K; Simões, AO; Lopes, CA","563","1997","11","13",NA,"Brazil",NA,NA,"Arbusto ca 50 cm.","UEC012798","Magnoliopsida",NA,"Cogn.","Matsumoto, K","Minas Gerais","Carrancas","Poço da Ponte, Em afloramento rochoso.","-39.661111","-21.4825","UEC012798",NA,NA,NA,NA,NA,"-39.661111","-21.4825",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-08-20 10:18:36-03","UNICAMP","UEC","115970","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Matsumoto, K; Martins, AB; Faria, AD; Lopes, CA; Jannini, AW","496","1997","10","10",NA,"Brazil",NA,NA,NA,"UEC012775","Magnoliopsida",NA,"Cogn.",NA,"Minas Gerais","Carrancas","Poço da Ponte","-44.660944","-21.4825","UEC012775","1000","1000",NA,NA,NA,"-44.660944","-21.4825",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2021-03-01 16:34:15-03","UNICAMP","UEC","175979","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Torezan, JMD; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO","724","1997","12","16",NA,"Brazil",NA,NA,"Arbusto com 1 m. Frutos imaturos verdes.; Campo, fenda da rocha.","UEC058991","Magnoliopsida",NA,"Cogn.",NA,"São Paulo","Bom Sucesso de Itararé","Fazenda Santa Maria do Espinho e Saco Grande.","-49.259722","-24.270556",NA,NA,NA,NA,NA,NA,"-49.259722","-24.270556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2021-03-01 16:34:15-03","UNICAMP","UEC","20504","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Tamashiro, JY","156","1980","02","26",NA,"Brazil",NA,NA,"Subarbusto de 1,0m, pétalas róseas, estames avermelhados; Campo de altitude.","UEC022489","Magnoliopsida",NA,"Cogn.","Baldassari, IB","Minas Gerais",NA,NA,"-46.564722","-21.838889","UEC022489",NA,NA,NA,NA,NA,"-46.564722","-21.838889","1982","03","26",NA,NA,NA,NA,NA,NA
"536","2021-03-01 16:34:15-03","UNICAMP","UEC","29822","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1728","1982","11","30",NA,"Brazil",NA,NA,"Arbusto 1,20m, frutos maduros pretos.","UEC022452","Magnoliopsida",NA,"Cogn.",NA,"Minas Gerais","Campo do Saco",NA,"-46.564722","-21.838889","UEC022452",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2021-03-01 16:34:15-03","UNICAMP","UEC","22460","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Shepherd, GJ","408","1980","11","03",NA,"Brazil",NA,NA,"Arbusto de 1,5m, pétalas brancas róseas, estames púpuras.","UEC022487","Magnoliopsida",NA,"Cogn.","Baldassari, IB","Minas Gerais",NA,"Campo Sta. Rosalia",NA,NA,"UEC022487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2021-03-01 16:34:15-03","UNICAMP","UEC","25390","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Leitão Filho, HF; et al.","1119","1981","08","31",NA,"Brazil",NA,NA,"Arbusto, com 1,5m, flores com estames lislases.; Em locais baixos e úmidos.","UEC022491","Magnoliopsida",NA,"Cogn.","Baldassari, IB","Minas Gerais","Campo do Saco",NA,"-46.564722","-21.838889","UEC022491",NA,NA,NA,NA,NA,"-46.564722","-21.838889","1982","03","26",NA,NA,NA,NA,NA,NA
"539","2021-03-01 16:34:15-03","UNICAMP","UEC","34522","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Cesar","s.n.","1982","07","15",NA,"Brazil",NA,NA,"Árvore até 2,5 de altura; flores lilás; Mata","UEC022158","Magnoliopsida",NA,"Cogn.",NA,"São Paulo","Anhembi","Fazenda Barreiro Rico","-48.226833","-22.794944","UEC022158",NA,NA,NA,NA,NA,"-48.226833","-22.794944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2021-03-01 16:34:15-03","UNICAMP","UEC","36211","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Ramos, AE","73a","1982","07","19",NA,"Brazil",NA,NA,"Arvoreta subdominante com c.a. de 3m, folhas pilosas, caule com pêlos avermelhados, flores com pétalas brancas e estames com anteras lilases com frutos jovens.; Mata a margen adireita do córrego tabatinga.","UEC022454","Magnoliopsida",NA,"Cogn.","Baldassari, IB","Distrito Federal",NA,"Reserva Biológica de águas Emendadas. Ca. de 40 km a NE de Brasília","-47.55","-15.533333","UEC022454",NA,NA,NA,NA,NA,"-47.55","-15.533333","1984","08",NA,NA,NA,NA,NA,NA,NA
"541","2021-03-01 16:34:15-03","UNICAMP","UEC","23884","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Mathes, LAF","651","1980","12","02",NA,"Brazil",NA,NA,"Arbusto, frutos bagas vinosas.","UEC022485","Magnoliopsida",NA,"Cogn.","Baldassari, IB","Minas Gerais","Campo do Saco",NA,"-46.564722","-21.838889","UEC022485",NA,NA,NA,NA,NA,"-46.564722","-21.838889","1982","03","26",NA,NA,NA,NA,NA,NA
"542","2021-03-01 16:34:15-03","UNICAMP","UEC","29788","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Martins, FR; Gabrielli, AC","1668","1982","11","24",NA,"Brazil",NA,NA,"Subarbusto 0,80m, flores púrpuras.","UEC022450","Magnoliopsida",NA,"Cogn.",NA,"Minas Gerais","Santa Rosália","Escrube de Santa rosália.","-46.564722","-21.838889","UEC022450",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-03-01 16:34:15-03","UNICAMP","UEC","169936","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","9641","2009","03","01",NA,"Brazil",NA,NA,"Shrub 1 m tall. mature berries purplish black. Occasional.","UEC010768","Magnoliopsida",NA,"Cogn.",NA,"Minas Gerais","Diamantina","Cadeia do Espinhaço.&nf;Nature trail on property of Pousada Real (formerly Pousada Jardim da Serra). on a ridge just east of the city of Diamantina off of Estrada do Cruzeiro Luminosa.&nf;Campo rupestre vegetation.&nf;Growing in partial shade.","-43.968944","-18.3995","UEC010768","1211","1211",NA,NA,NA,"-43.968944","-18.3995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-03-01 16:34:15-03","UNICAMP","UEC","43200","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Ratter, JA; Argent, GCG","R.4898","1983","11","19",NA,"Brazil",NA,NA,"Slender single - stemmend shrub, 2m tall, 1,3 cm d.b.h., branching just above breast height into an umbellate group of branches. Bark smooth. stamens dark red-purple. Ripe fruit grape - brack","UEC022440","Magnoliopsida",NA,"Cogn.","Wurdack, JJ","São Paulo","Angatuba","Instituto florestal de SP.","-48.416667","-23.45","UEC022440",NA,NA,NA,NA,NA,"-48.416667","-23.45","1984","09",NA,NA,NA,NA,NA,NA,NA
"545","2021-03-01 16:34:15-03","UNICAMP","UEC","66836","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Vieira, AOS; et al.","5889","1988","07","03",NA,"Brazil",NA,NA,"Estames rosados, frutos imaturos verdes. Arbusto 2m; Mancha de Cerrado Pertubado.","UEC022430","Magnoliopsida",NA,"Cogn.",NA,"Paraná","Arapoti","Estrada Venceslau.","-49.709167","-24.244306","UEC022430",NA,NA,NA,NA,NA,"-49.709167","-24.244306",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-03-01 16:34:15-03","UNICAMP","UEC","75481","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Barreto, KD; Fernandes, GCD; Vitti, F","1360","1993","10","06",NA,"Brazil",NA,NA,"Arbusto 1,50 m alt.; tronco liso, sem látex, flor lilás, frutos verde imaturo.; cerrado.","UEC022458","Magnoliopsida",NA,"Cogn.","Goldenberg, R","São Paulo","Itirapina","Rodovia Washington Luiz.","-47.78775","-23.597222","UEC022458",NA,NA,NA,NA,NA,"-47.78775","-23.597222","1995","02","28",NA,NA,NA,NA,NA,NA
"547","2021-03-01 16:34:15-03","UNICAMP","UEC","81771","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Tozzi, AMGA; Guaratini, MTG","94172","1994","11","09",NA,"Brazil",NA,NA,"Arbusto 1m, flores com pétalas brancas, estames rosados.; cerrado.","UEC022507","Magnoliopsida",NA,"Cogn.","Chiea, SAC","São Paulo","Cássia dos Coqueiros","Faz. S, João estrada em direção ao Bairro Baú do Meio.","-47.288889","-21.469444","UEC022507",NA,NA,NA,NA,NA,"-47.288889","-21.469444","1997","05",NA,NA,NA,NA,NA,NA,NA
"548","2021-03-01 16:34:15-03","UNICAMP","UEC","90340","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Munhoz, C; Alvarenga, D; Silva, SR","311","1995","10","22",NA,"Brazil",NA,NA,"Arbusto ca. 0,8m.; ramos verde com tricomas vináceos. InflorescÊncia com ramos vináceos e tricomas cremes. Hipanto verde. Latcínios concolores; pétalas (5) brancas; estames (10) róseos.; cerrado ralo na borda da Mata do Monjolo.","UEC022495","Magnoliopsida",NA,"Cogn.","Munhoz, C","Distrito Federal","Brasília","Reserva Ecológica do IBGE,","-47.866667","-15.95","UEC022495",NA,NA,NA,NA,NA,"-47.866667","-15.95","1995",NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-03-01 16:34:15-03","UNICAMP","UEC","90353","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Munhoz, C; Silva, SR","286","1995","08","04",NA,"Brazil",NA,NA,"Arbusto ca 2,5m, piloso. Hipanto verde, laticínios do cálice vináceos, rosado na parte interna. Pétalas (5) branco - rosadas, filetes brancos, anteras roxas. Frutos imaturos verdes.; Borda de floresta de galeria.","UEC022432","Magnoliopsida",NA,"Cogn.","Munhoz, C","Distrito Federal",NA,"Fazenda Água Limpa. 2° ponte da entrada próximoda administração.",NA,NA,"UEC022432",NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"550","2021-03-01 16:34:15-03","UNICAMP","UEC","38733","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Heringer, EP; Paula, JE; Mendonça, RB; Heringer-Salles, AE","558","1978","08","09",NA,"Brazil",NA,NA,"Arbusto com 2mde altura. Flores róseo-escuras. Folha pilosa, semi-coriácea. Caule áspero.","UEC022456","Magnoliopsida",NA,"Cogn.","Wurdack, JJ","Distrito Federal","Brasília","Recor - coletada no transecto 1, no início da mata.","-47.9296989440918","-15.7797002792358","UEC022456",NA,NA,"70570","auto",NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"551","2021-03-01 16:34:15-03","UNICAMP","UEC","63790","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Lombardi, JA","397","1993","07","29",NA,"Brazil",NA,NA,"Arbusto ca 1,5m, folhas herbáceas, pétalas alvas, estames e estiletes rosados, frutos imaturos verdes.; Mata secundária, subbosque.","UEC022438","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Minas Gerais","Belo Horizonte","Est. Ecológica UFMG","-43.937801361084","-19.9207992553711","UEC022438",NA,NA,"17082","auto",NA,NA,NA,"1993","09","12",NA,NA,NA,NA,NA,NA
"552","2021-03-01 16:34:15-03","UNICAMP","UEC","47503","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Kinoshita, LS; Shepherd, GJ; Zickel, CS; Suda, CNK; Nogueira-Borges, HB; et al.","19150","1987","07","02",NA,"Brazil",NA,NA,"Arbusto com 1m alt., estames rosados.; Cerrado.","UEC022442","Magnoliopsida",NA,"Cogn.","Matsemoto, K","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605","UEC022442",NA,NA,"21143","auto",NA,NA,NA,"1999","04",NA,NA,NA,NA,NA,NA,NA
"553","2021-03-01 16:34:15-03","UNICAMP","UEC","115965","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Matsumoto, K; Simões, AO; Lopes, CA","547","1997","11","12",NA,"Brazil",NA,NA,"Arbusto ca 50 cm.","UEC012774","Magnoliopsida",NA,"Cogn.",NA,"Minas Gerais","Carrancas","Fazenda Mato Dentro","-44.6425018310547","-21.4874992370605","UEC012774","1000","1000","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-03-01 16:34:15-03","UNICAMP","UEC","115961","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Matsumoto, K; Simões, AO; Lopes, CA","500","1997","11","10",NA,"Brazil",NA,NA,"Arbusto ca 1m, pétalas alvas, estames róseos.","UEC012801","Magnoliopsida",NA,"Cogn.","Matsumoto, K","Minas Gerais","Carrancas","Gruta da Ponte","-44.6425018310547","-21.4874992370605","UEC012801",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-03-01 16:34:15-03","UNICAMP","UEC","115971","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","341","1997","07","08",NA,"Brazil",NA,NA,"Arbusto ca 60 cm.","UEC012802","Magnoliopsida",NA,"Cogn.",NA,"Minas Gerais","Carrancas","Gruta da Ponte, Afloramento rochoso.","-44.6425018310547","-21.4874992370605","UEC012802",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-08-20 10:18:36-03","UNICAMP","UEC","115962","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","375","1997","07","09",NA,"Brazil",NA,NA,NA,"UEC012797","Magnoliopsida",NA,"Cogn.",NA,"Minas Gerais","Carrancas","Gruta da Ponte, Em afloramento rochoso.","-44.6425018310547","-21.4874992370605","UEC012797",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2021-03-01 16:34:15-03","UNICAMP","UEC","115964","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Matsumoto, K; Simões, AO; Lopes, CA","554","1997","11","12",NA,"Brazil",NA,NA,"Pétalas alvas, estames róseos.","UEC012773","Magnoliopsida",NA,"Cogn.",NA,"Minas Gerais","Carrancas","Pedreira do Guilherme, Afloramento rochoso.","-44.6425018310547","-21.4874992370605","UEC012773",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2021-03-01 16:34:15-03","UNICAMP","UEC","10590","S","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Joly, AB; Semir, J","3309","1972","08","22",NA,"Brazil",NA,NA,"Flores rosa, arbusto 1m.","UEC022428","Magnoliopsida",NA,"Cogn.","Chiea, SAC","Minas Gerais","Jaboticatubas","km 110 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro.","-43.7449989318848","-19.513599395752","UEC022428",NA,NA,"31264","auto",NA,NA,NA,"1985","07",NA,NA,NA,NA,NA,NA,NA
