"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"878","2020-12-02 09:07:37-03","UNITINS","HUTO","7701","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Rodrigues, A.F.",NA,"Brasil","Tocantins","Centro de Pesquisa Agroambiental de Várzea (CPAV)","181","181",NA,NA,"Herbácea com cerca de 27 cm de altura. Inflorescência tipo panícula de coloração verde-esbranquiçado.","HUTO007701","201","2004","10","07",NA,NA,"(L.) Link",NA,"Formoso do Araguaia","-49.673889","-11.996389",NA,NA,NA,NA,NA,NA,NA,"-49.673889","-11.996389",NA,NA,NA,NA
"879","2021-03-25 13:53:15-03","UNIVILLE","JOI","6181","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Giampaolo",NA,"Brasil","Santa Catarina","Flora associada ao manguezal do Espinheiro.",NA,NA,NA,NA,"Museu Botânico Municipal - Herbário Joinville - 454","JOI006181","116","2000","08","21",NA,NA,"(L.) Link","Condorcet Aranha","Joinville","-48.8456001281738","-26.3043994903564",NA,"37150","auto","2000","08","29",NA,NA,NA,NA,NA,NA,NA
"880","2019-10-07 09:21:51-03","UEFS","HUEFS","245522","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, T.S.da",NA,"Brasil","São Paulo","Ilha do Cardoso, Praia do Pereirinha. Próxima a mata.",NA,NA,NA,NA,NA,"HUEFS0245522","242","1976","03","15","Angiospermae","Poales","(L.) Link",NA,"Cananeia","-47.9199981689453","-25.0100002288818","HUEFS0245522","37574","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"881","2019-10-07 09:21:51-03","UEFS","HUEFS","111971","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, A.M.",NA,"Brasil","Pernambuco","Morro da Quixaba.",NA,NA,NA,NA,NA,"HUEFS0111971","3219","1999","04","08","Angiospermae","Poales","(L.) Link",NA,"Fernando de Noronha","-32.4108009338379","-3.84028005599976","HUEFS0111971","8269","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"882","2019-10-07 09:21:51-03","UEFS","HUEFS","145311","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Ferreira, C.G.T.",NA,"Brasil","Rio Grande do Norte","UFERSA.",NA,NA,NA,NA,"Solo arenoso, local muito úmido.","HUEFS0145311","99","2006","05","06","Angiospermae","Poales","(L.) Link","R.C.Oliveira & C.G.T.Ferreira","Mossoró","-37.3442001342773","-5.1875","HUEFS0145311","38979","auto","2006","05",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"883","2019-10-07 09:21:51-03","UEFS","HUEFS","2042","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Noblick, L.R.",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"HUEFS0002042","2587","1983","02","17","Angiospermae","Poales","(L.) Link","S.Renvoize","Camaçari","-38.3","-12.483333","HUEFS0002042",NA,NA,"1984",NA,NA,"Lilianae","38W18'","12S29'",NA,NA,NA,NA
"884","2019-10-07 09:21:51-03","UEFS","HUEFS","1071","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Grupo Pedra do Cavalo",NA,"Brasil","Bahia",NA,"40","120",NA,NA,NA,"HUEFS0001071","188","1980","06","06","Angiospermae","Poales","(L.) Link",NA,"Cachoeira","-39.083333","-12.533333","HUEFS0001071",NA,NA,NA,NA,NA,"Lilianae","39W5'","12S32'",NA,NA,NA,NA
"885","2019-10-07 09:21:51-03","UEFS","HUEFS","1669","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Noblick, L.R.",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"HUEFS0001669","2210","1982","11","30","Angiospermae","Poales","(L.) Link",NA,"Camaçari","-38.3","-12.483333","HUEFS0001669",NA,NA,NA,NA,NA,"Lilianae","38W18'","12S29'",NA,NA,NA,NA
"886","2019-10-07 09:21:51-03","UEFS","HUEFS","172097","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Melo, E.",NA,"Brasil","Bahia","Lagoa próxima a Barragem Canabravinha.","467","467",NA,NA,NA,"HUEFS0172097","9389","2011","03","13","Angiospermae","Poales","(L.) Link","H.Longhi-Wagner","Curaçá",NA,"-9.271111","HUEFS0172097",NA,NA,"2012","08",NA,"Lilianae","39W32'228''","9S16'16''",NA,NA,NA,NA
"887","2019-10-07 09:21:51-03","UEFS","HUEFS","135731","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Queiroz, R.T.",NA,"Brasil","Rio Grande do Norte","Estação Ecológica do Seridó (ESEC), trilha da lagoa do Junco.",NA,NA,NA,NA,"Caatinga arbustiva.","HUEFS0135731","908","2006","05","23","Angiospermae","Poales","(L.) Link",NA,"Serra Negra do Norte","-37.233333","-6.583333","HUEFS0135731",NA,NA,NA,NA,NA,"Lilianae","37W14'","6S35'",NA,NA,NA,NA
"888","2021-03-04 11:16:03-03","UEFS","HUEFS","200603","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Aona, L.Y.S.",NA,"Brasil","Bahia","Lagos na margem da estrada, lago superior com menos vegetação da margem.",NA,NA,NA,NA,NA,"HUEFS0200603","1204b","2010","03","21","Angiospermae","Poales","(L.) Link","P.L.Viana","Castro Alves","-39.392222","-12.705833","HUEFS0200603",NA,NA,"2013","10",NA,"Lilianae","39W23'32''","12S42'21''",NA,NA,NA,NA
"889","2019-10-07 09:21:51-03","UEFS","HUEFS","204698","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Simon, M.F.",NA,"Brasil","Rondônia","Canteiro de obras UHE Jirau.Linha de transmissão Jirau - Porto Velho.","123","123",NA,NA,"Floresta Ombrófila Densa de terra firme.","HUEFS0204698","1051","2010","10","20","Angiospermae","Poales","(L.) Link","C.Silva","Porto Velho","-64.614167","-9.258889","HUEFS0204698",NA,NA,"2015","03",NA,"Lilianae","64W36'51''","9S15'32''",NA,NA,NA,NA
"890","2019-10-07 09:21:51-03","UEFS","HUEFS","23314","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","França, F.",NA,"Brasil","Bahia","Lagoa 1, km 03, BA 052.","102","102",NA,NA,"Solo encharcado.","HUEFS0023314","1743","1996","08","18","Angiospermae","Poales","(L.) Link","H.L.Wagner","Feira de Santana","-39.05","-12.266667","HUEFS0023314",NA,NA,"1997","06",NA,"Lilianae","39W3'","12S16'",NA,NA,NA,NA
"891","2019-10-07 09:21:51-03","UEFS","HUEFS","23323","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","França, F.",NA,"Brasil","Bahia","Lagoa 2, km 03, BA 052.","108","108",NA,NA,"Solo encharcado.","HUEFS0023323","1752","1996","08","18","Angiospermae","Poales","(L.) Link","G.Pedralli","Feira de Santana","-39.05","-12.266667","HUEFS0023323",NA,NA,"1997","06",NA,"Lilianae","39W3'","12S16'",NA,NA,NA,NA
"892","2020-02-20 13:52:44-03","UEFS","HUEFS","237933","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Lima, L.F.",NA,"Brasil","Paraíba","Sítio dos Paus, Fazenda Nova.","288","288",NA,NA,"Savana Estépica, Argissolo Vermelho-Amarelo Eutrófico.","HUEFS0237933","1398","2018","09","05","Angiospermae","Poales","(L.) Link",NA,"São João do Rio do Peixe","-38.455278","-6.671389",NA,NA,NA,NA,NA,NA,"Lilianae","38W27'19''","6S40'17''",NA,NA,NA,NA
"893","2019-10-07 09:21:51-03","UEFS","HUEFS","23907","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","França, F.",NA,"Brasil","Bahia","Lagoa 2.","108","108",NA,NA,"Lagoa.","HUEFS0023907","1888","1996","10","06","Angiospermae","Poales","(L.) Link","H.L.Wagner","Feira de Santana","-39.05","-12.266667","HUEFS0023907",NA,NA,"1997","06",NA,"Lilianae","39W3'","12S16'",NA,NA,NA,NA
"894","2019-10-07 09:21:51-03","UEFS","HUEFS","23916","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","França, F.",NA,"Brasil","Bahia","Lagoa 4.","108","108",NA,NA,"Lagoa.","HUEFS0023916","1897","1996","10","06","Angiospermae","Poales","(L.) Link","H.L.Wagner","Anguera","-39.1","-12.216667","HUEFS0023916",NA,NA,"1997","06",NA,"Lilianae","39W6'","12S13'",NA,NA,NA,NA
"895","2019-10-07 09:21:51-03","UEFS","HUEFS","24345","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Melo, E.",NA,"Brasil","Bahia","Lagoa 6.","130","130",NA,NA,NA,"HUEFS0024345","1696","1996","09","15","Angiospermae","Poales","(L.) Link","H.L.Wagner","Anguera","-39.2","-12.166667","HUEFS0024345",NA,NA,"1997","06",NA,"Lilianae","39W12'","12S10'",NA,NA,NA,NA
"896","2019-10-07 09:21:51-03","UEFS","HUEFS","24409","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Melo, E.",NA,"Brasil","Bahia","Lagoa 2.","160","160",NA,NA,NA,"HUEFS0024409","1760","1996","09","15","Angiospermae","Poales","(L.) Link","H.L.Wagner","Feira de Santana","-39.05","-12.266667","HUEFS0024409",NA,NA,"1997","06",NA,"Lilianae","39W3'","12S16'",NA,NA,NA,NA
"897","2019-10-07 09:21:51-03","UEFS","HUEFS","245307","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Melo, P.H.A.",NA,"Brasil","Bahia","Entre Lapa Cercada e Lapa da Igreja, proximidades do povoado de Cercadinho. Morro com afloramentos de calcário em vertentes, paredões e grandes blocos abatidos.","724","724",NA,NA,"Caatinga arbóreo-arbustiva e mata ciliar de rio intermitente. Envolto por caatinga alterada, pastagens e áreas agrícolas.","HUEFS0245307","6149","2017","01","26","Angiospermae","Poales","(L.) Link","C.Silva","Cafarnaum","-41.463056","-11.733611","HUEFS0245307",NA,NA,"2018","12",NA,"Lilianae","41W27'47''","11S44'1''",NA,NA,NA,NA
"898","2020-04-30 12:06:07-03","UEFS","HUEFS","211293","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Contreras, S.A.",NA,"Argentina","Formosa","Villa escolar, cerca a puente Vanett, por ruta prov. 9.",NA,NA,NA,NA,NA,"HUEFS0211293","28","2011","06","25","Angiospermae","Poales","(L.) Link",NA,"Laishí","-56.026389","-27.442222","HUEFS0211293",NA,NA,NA,NA,NA,"Lilianae","56W1'35''","27S26'32''",NA,NA,NA,NA
"899","2019-10-07 09:21:51-03","UEFS","HUEFS","4853","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Noblick, L.R.",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"HUEFS0004853","4080","1985","07","10","Angiospermae","Poales","(L.) Link",NA,"Riachão do Jacuípe","-39.816667","-11.366667","HUEFS0004853",NA,NA,NA,NA,NA,"Lilianae","39W49'","11S22'",NA,NA,NA,NA
"900","2019-10-25 14:21:28-03","UEFS","HUEFS","252298","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Lima, L.F.",NA,"Brasil","Pernambuco","Área alagada próximo ao Canal C6 do Ramal do Agreste.","613","613",NA,NA,"Savana Estépica, Neossolo Litólico Eutrófico","HUEFS0252298","1653","2019","04","25","Angiospermae","Poales","(L.) Link",NA,"Sertânia","-37.6275","-8.067222",NA,NA,NA,NA,NA,NA,"Lilianae","37W37'39''","8S4'2''",NA,NA,NA,NA
"901","2019-10-07 09:21:51-03","UEFS","HUEFS","25113","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","França, F.",NA,"Brasil","Bahia","Lagoa 3.","160","160",NA,NA,NA,"HUEFS0025113","1992","1996","12","08","Angiospermae","Poales","(L.) Link","H.L.Wagner","Anguera","-39.1","-12.216667","HUEFS0025113",NA,NA,"1997","06",NA,"Lilianae","39W6'","12S13'",NA,NA,NA,NA
"902","2019-10-07 09:21:51-03","UEFS","HUEFS","25122","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","França, F.",NA,"Brasil","Bahia","Lagoa 4, km 11, BA 052, lado NE.","170","170",NA,NA,NA,"HUEFS0025122","2001","1996","12","08","Angiospermae","Poales","(L.) Link","G.Pedralli","Anguera","-39.1","-12.216667","HUEFS0025122",NA,NA,"1997","06",NA,"Lilianae","39W6'","12S13'",NA,NA,NA,NA
"903","2019-10-07 09:21:51-03","UEFS","HUEFS","26393","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Melo, E.",NA,"Brasil","Bahia","Lagoa 1.","174","174",NA,NA,"Lagoa.","HUEFS0026393","1987","1997","01","28","Angiospermae","Poales","(L.) Link","H.L.Wagner","Feira de Santana","-39.05","-12.266667","HUEFS0026393",NA,NA,"1997","06",NA,"Lilianae","39W3'","12S16'",NA,NA,NA,NA
"904","2019-10-07 09:21:51-03","UEFS","HUEFS","27332","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","França, F.",NA,"Brasil","Bahia","Lagoa 1",NA,NA,NA,NA,"Lagoa","HUEFS0027332","2207","1997","05","04","Angiospermae","Poales","(L.) Link","R.P.Oliveira","Feira de Santana","-38.966667","-12.25","HUEFS0027332",NA,NA,"1998","11",NA,"Lilianae","38W58'","12S15'",NA,NA,NA,NA
"905","2019-10-07 09:21:51-03","UEFS","HUEFS","27343","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","França, F.",NA,"Brasil","Bahia","Lagoa 3.",NA,NA,NA,NA,"Lagoa","HUEFS0027343","2218","1997","05","04","Angiospermae","Poales","(L.) Link",NA,"Anguera","-39.111667","-12.225","HUEFS0027343",NA,NA,NA,NA,NA,"Lilianae","39W6'42''","12S13'30''",NA,NA,NA,NA
"906","2019-10-07 09:21:51-03","UEFS","HUEFS","27369","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","França, F.",NA,"Brasil","Bahia","Lagoa 5.",NA,NA,NA,NA,"Lagoa","HUEFS0027369","2245","1997","05","04","Angiospermae","Poales","(L.) Link",NA,"Anguera","-39.151944","-12.193889","HUEFS0027369",NA,NA,NA,NA,NA,"Lilianae","39W9'7''","12S11'38''",NA,NA,NA,NA
"907","2019-10-07 09:21:51-03","UEFS","HUEFS","4428","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Noblick, L.R.",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"HUEFS0004428","3654","1985","03","13","Angiospermae","Poales","(L.) Link",NA,"Iaçu","-40.116667","-12.716667","HUEFS0004428",NA,NA,NA,NA,NA,"Lilianae","40W7'","12S43'",NA,NA,NA,NA
"908","2019-10-07 09:21:51-03","UEFS","HUEFS","88748","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Simon, M.F.",NA,"Brasil","Rio Grande do Norte","Estação Ecológica do Seridó. Ponto de Coleta 13.","224","224",NA,NA,"Caatinga Hiperxerófila. Solo pedregoso.","HUEFS0088748","503","2003","04","30","Angiospermae","Poales","(L.) Link","R.R.Silva","Serra Negra do Norte","-37.25","-6.6","HUEFS0088748",NA,NA,"2003",NA,NA,"Lilianae","37W15'","6S36'",NA,NA,NA,NA
"909","2019-10-07 09:21:51-03","UEFS","HUEFS","54100","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Alencar, M.E.",NA,"Brasil","Piauí","Alto do Comandante.",NA,NA,NA,NA,"Cerrado.","HUEFS0054100","1294","2001","05","12","Angiospermae","Poales","(L.) Link","R.P.Oliveira","Campo Maior",NA,"-4.867778","HUEFS0054100",NA,NA,"2001","06",NA,"Lilianae",NA,"4S52'4''",NA,NA,NA,NA
"910","2019-10-07 09:21:51-03","UEFS","HUEFS","245564","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, T.S.da",NA,"Brasil","Mato Grosso do Sul","A 6 Km da sede da Fazenda Bodoquena, no rumo S-SE.","80","80",NA,NA,NA,"HUEFS0245564","5","1973","04","04","Angiospermae","Poales","(L.) Link",NA,"Miranda","-56.3782997131348","-20.2406005859375","HUEFS0245564","92112","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"911","2019-10-07 09:21:51-03","UEFS","HUEFS","111974","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, A.M.",NA,"Brasil","Pernambuco","açude do Xaréu.",NA,NA,NA,NA,NA,"HUEFS0111974","3279","1999","04","14","Angiospermae","Poales","(L.) Link",NA,"Fernando de Noronha","-32.4108009338379","-3.84028005599976","HUEFS0111974","8269","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"912","2019-10-07 09:21:51-03","UEFS","HUEFS","206808","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Aona, L.Y.S.",NA,"Brasil","Bahia","Área da UFRB, Bica do Tororó (jorrinho), Sapucaia.",NA,NA,NA,NA,NA,"HUEFS0206808","1138","2008","04","25","Angiospermae","Poales","(L.) Link","C.Silva","Cruz das Almas","-39.1018981933594","-12.6700000762939","HUEFS0206808","14660","auto","2015","03",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"913","2019-10-07 09:21:51-03","UEFS","HUEFS","111972","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, A.M.",NA,"Brasil","Pernambuco","baia do Sueste.",NA,NA,NA,NA,NA,"HUEFS0111972","3182","1999","04","07","Angiospermae","Poales","(L.) Link",NA,"Fernando de Noronha","-32.4108009338379","-3.84028005599976","HUEFS0111972","8269","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"914","2019-10-07 09:21:51-03","UEFS","HUEFS","111970","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, A.M.",NA,"Brasil","Pernambuco","baia do Sueste.",NA,NA,NA,NA,NA,"HUEFS0111970","3192","1999","04","07","Angiospermae","Poales","(L.) Link",NA,"Fernando de Noronha","-32.4108009338379","-3.84028005599976","HUEFS0111970","8269","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"915","2019-10-07 09:21:51-03","UEFS","HUEFS","182025","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, C.",NA,"Brasil","Bahia","Bairro Cidade Nova, próximo ao Terminal Norte. Área urbana.",NA,NA,NA,NA,NA,"HUEFS0182025","850","2012","03","28","Angiospermae","Poales","(L.) Link",NA,"Feira de Santana","-38.9667015075684","-12.2666997909546","HUEFS0182025","46325","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"916","2019-10-07 09:21:51-03","UEFS","HUEFS","205145","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Snak, C.",NA,"Brasil","Mato Grosso do Sul","BR 262, sentido Miranda.",NA,NA,NA,NA,NA,"HUEFS0205145","863","2012","04","11","Angiospermae","Poales","(L.) Link",NA,"Corumbá","-57.6533012390137","-19.0091991424561","HUEFS0205145","295160","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"917","2020-04-30 12:06:08-03","UEFS","HUEFS","245507","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Davidse, G.",NA,"Brasil","Bahia","Ca. 4 Km SE of Irecê, along road to Canarana.","800","800",NA,NA,NA,"HUEFS0245507","12015","1976","04","05","Angiospermae","Poales","(L.) Link",NA,"Irecê","-41.8558006286621","-11.3042001724243","HUEFS0245507","19644","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"918","2019-10-07 09:21:51-03","UEFS","HUEFS","181582","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, C.",NA,"Brasil","Rio de Janeiro","Cosmos, área antropizada.",NA,NA,NA,NA,NA,"HUEFS0181582","406","2011","10","01","Angiospermae","Poales","(L.) Link",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","HUEFS0181582","57442","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"919","2019-10-07 09:21:51-03","UEFS","HUEFS","181581","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, C.",NA,"Brasil","Rio de Janeiro","Cosmos, área antropizada.",NA,NA,NA,NA,NA,"HUEFS0181581","405","2011","10","01","Angiospermae","Poales","(L.) Link",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","HUEFS0181581","57442","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"920","2019-10-07 09:21:51-03","UEFS","HUEFS","111975","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, A.M.",NA,"Brasil","Pernambuco","Forte de São Pedro.",NA,NA,NA,NA,NA,"HUEFS0111975","4105","2003","06","17","Angiospermae","Poales","(L.) Link",NA,"Fernando de Noronha","-32.4108009338379","-3.84028005599976","HUEFS0111975","8269","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"921","2019-10-07 09:21:51-03","UEFS","HUEFS","85985","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Teixeira, G.",NA,"Brasil","Piauí","Lagoa Grande.",NA,NA,NA,NA,"Caatinga arbórea.","HUEFS0085985","TEPB3873","1979","08","17","Angiospermae","Poales","(L.) Link",NA,"Jaicós","-41.1377983093262","-7.35916996002197","HUEFS0085985","32830","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"922","2019-10-07 09:21:51-03","UEFS","HUEFS","111976","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, A.M.",NA,"Brasil","Pernambuco","margem da rodovia.",NA,NA,NA,NA,NA,"HUEFS0111976","4147","2003","06","20","Angiospermae","Poales","(L.) Link",NA,"Fernando de Noronha","-32.4108009338379","-3.84028005599976","HUEFS0111976","8269","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"923","2019-10-07 09:21:51-03","UEFS","HUEFS","111973","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, A.M.",NA,"Brasil","Pernambuco","praia de Atalaia.",NA,NA,NA,NA,NA,"HUEFS0111973","1021","1993","05","04","Angiospermae","Poales","(L.) Link",NA,"Fernando de Noronha","-32.4108009338379","-3.84028005599976","HUEFS0111973","8269","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"924","2019-10-07 09:21:51-03","UEFS","HUEFS","165002","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Roque, A.A.",NA,"Brasil","Rio Grande do Norte","RPPN Stoessel de Britto.",NA,NA,NA,NA,NA,"HUEFS0165002","449","2008","02","06","Angiospermae","Poales","(L.) Link",NA,"Jucurutu","-37.0203018188477","-6.03388977050781","HUEFS0165002","24072","auto",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"925","2019-10-07 09:21:51-03","UEFS","HUEFS","136932","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pereira, R.",NA,"Brasil","Pernambuco","Serra das Varas. Caatinga. Mata da Torre - na subida da trilha principal.",NA,NA,NA,NA,"Caatinga.","HUEFS0136932","2551","2006","02","20","Angiospermae","Poales","(L.) Link","M.B.Costa & Silva","Arcoverde","-37.0539016723633","-8.41888999938965","HUEFS0136932","23066","auto","2006","03",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"926","2019-06-11 16:21:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","I. M. Sánchez Vega","South America","Peru","Cajamarca","alrededores de Choropampa, km 124, sobre la carretera Pacasmayo-Cajamarca","1700",NA,NA,NA,NA,NA,"2359","1981","3","7","Spermatophyta",NA,NA,"I. M. Sánchez Vega","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"927","2019-06-11 13:50:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","M. Rimachi Y.","South America","Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,"550","1973","9","10","Spermatophyta",NA,NA,"RRC ID Flag",NA,"-75","-4",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"550",NA,NA
"928","2019-06-13 10:28:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","J. G. Sánchez V.","South America","Peru","Cajamarca","Distrito La Asunción, La Matarita, carretera hacia la Asunción","1600",NA,NA,NA,NA,NA,"554","1993","5","22","Spermatophyta",NA,NA,"F. O. Zuloaga","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"929","2018-07-14 01:09:38-03","F","FMNH-SEEDPLANTS","V0079936F","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","M. Aguilar","South America","Peru","Ancash","Pampa la Grama",NA,NA,NA,NA,NA,"V0079936F","s.n.","1981","4","11","Spermatophyta",NA,NA,NA,"Santa","-78.63","-9.07","V0079936F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"930","2015-03-06 22:29:56-03","F","FMNH-SEEDPLANTS","V0079937F","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","J. Hudson","South America","Peru","Lambayeque","on E side of Chiclayo",NA,NA,NA,NA,NA,"V0079937F","929","1974","11","1","Spermatophyta",NA,NA,"G. Davidse",NA,NA,NA,"V0079937F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"931","2019-01-25 15:35:59-02","IAC","IAC","17078","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","G. Wingate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,"(L.) Link","G. Wingate","North West",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2019-01-25 15:35:59-02","IAC","IAC","16786","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","S.G. Smith",NA,"Colômbia","Huila",NA,NA,NA,NA,NA,NA,NA,"1191",NA,NA,NA,NA,NA,"(L.) Link","S.G. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
