"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","class"
"95","2020-09-12 05:00:02-03","US","US","2706836","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil. et al.) Brizicky",NA,"G. Hatschbach","24606","1970","8","12","South America - Neotropics","Brazil","Mato Grosso",NA,"Rio Aquidauana (mun. Anastacio).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"96","2020-09-12 05:00:02-03","US","US","3443461","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil. et al.) Brizicky",NA,"R. I. Meneses","712","1996","5","19","South America - Neotropics","Bolivia","La Páz",NA,"Prov. Nor Yungas, a 18 km de Coroico, entrando hacia Guarinillas.","-67.73","-16.18",NA,NA,"US01223501","US01223501_01","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"97","2020-09-12 05:00:02-03","US","US","3064209","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A. St.-Hil. et al.) Brizicky",NA,"A. Krapovickas, J. F. M. Valls, C. Simpson & G. Silva","40188","1985","5","28","South America - Neotropics","Brazil","Mato Grosso",NA,"Mun. Caceres. 12 km W de BR-174 (camino de Porto Esperidiao a Santa Rita y Casalvasco).",NA,NA,NA,NA,"US01223502","US01223502_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"98","2020-09-02 16:32:37-03","Cenargen","CEN","9961","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Antônio Krapovickas - IBONE","40188","1985","05","28",NA,"Brasil","MT","CACERES","12 km W de BR-174 ( camino de Porto Espidiao a Santa Rita y Casalvasco).","-57.6789016723633","-16.0706005096436","Exsicatas","En matorral borde de bosque en margen de arroyo. Un óvulo/carpelo. Doação de Instituto de Botanica Del Nordeste - Argentina - Corrientes (CTES.).","CEN00009961","CEN00009961",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2020-09-02 16:32:37-03","Cenargen","CEN","9926","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Antônio Krapovickas - IBONE","40116","1985","05","18",NA,"Brasil","MT","CACERES","9 km ENE de Porto Esperidião, BR-174.","-57.6789016723633","-16.0706005096436","Exsicatas","Borde de bajo inundado. Doação de Instituto de Botanica Del Nordeste - Argentina - Corrientes (CTES.).","CEN00009926","CEN00009926","150","150","172193","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2020-09-02 16:32:37-03","Cenargen","CEN","106284","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Arnildo Pott","9377","2001","09","13",NA,"Brasil","MT","POCONE","Local Ilha do Carcará, Parque Nacional do Pantanal (Ibama).","-56.6227989196777","-16.2567005157471","Exsicatas","Pegajosa. Doação Herbário HMS nº1903","CEN00106284","CEN00106284",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2019-11-13 11:24:49-03","USP","SPF","154770","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","Anônimo","Soares, EA","772","2000","06","15",NA,"Brasil","Tocantins","Ipueiras",NA,"-48.556722","-11.023556",NA,NA,"SPF00154770",NA,NA,NA,NA,NA,NA,NA,NA,"-48.556722","-11.023556",NA,NA,NA,NA
"102","2019-11-13 11:24:49-03","USP","SPF","113368","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","Esteves, GL","Sztutman, M","CFSC13982","1995","04","10",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, 200 m do Posto Fiscal da Rodovia Lagoa Santa - Conceição do Mato Dentro, próximo ao Rio Cipó.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00113368",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-13 11:24:49-03","USP","SPF","76748","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","Esteves, GL","Pirani, JR","CFSC12955","1992","04","25",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, APA do Morro da Pedreira (Morro do Calcário) perto de Cardeal Mota.","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00076748",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-02 09:07:25-03","UNITINS","HUTO","800","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(St.-Hil.) Briz",NA,"Pereira, C.B.","731","2006","12","05",NA,"Brasil","Tocantins","Porto Nacional","Sub-bacia do Ribeirão São João","-48.294722","-10.413333",NA,"Herbácea com cerca de 1 m de altura. Flor de cálice verde, corola amarela; Cerrado antropizado","HUTO000800","HUTO000800",NA,NA,NA,NA,NA,NA,NA,"-48.294722","-10.413333",NA,NA,NA,NA
"105","2019-10-07 09:33:17-03","UEFS","HUEFS","25236","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","F.França","Melo, E.","1898","1996","12","14",NA,"Brasil","Bahia","Itatim","Morro da Quixaba.","-39.783333","-12.733333",NA,"Ápice vegetação arbustiva, solo arenoso.","HUEFS0025236","HUEFS0025236","410","410",NA,NA,"2006","09",NA,"39W47'","12S44'",NA,NA,NA,"Rosanae"
"106","2019-10-07 09:33:17-03","UEFS","HUEFS","50668","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","G.C.Rocha","Zanella, F.C.V.","16","1995","02","25",NA,"Brasil","Rio Grande do Norte","Serra Negra do Norte","Estação Ecológica do Seridó.","-37.3972015380859","-6.66555976867676",NA,NA,"HUEFS0050668","HUEFS0050668",NA,NA,"25572","auto","2011","09",NA,NA,NA,NA,NA,NA,"Rosanae"
"107","2015-03-13 18:50:00-03","F","FMNH-SEEDPLANTS","V0240214F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0240214F","V0240214F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"108","2015-03-13 18:50:00-03","F","FMNH-SEEDPLANTS","V0240215F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0240215F","V0240215F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"109","2015-03-13 18:50:00-03","F","FMNH-SEEDPLANTS","V0240216F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0240216F","V0240216F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"110","2015-03-13 18:50:00-03","F","FMNH-SEEDPLANTS","V0240217F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0240217F","V0240217F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"111","2015-03-13 18:50:00-03","F","FMNH-SEEDPLANTS","V0240218F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0240218F","V0240218F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"112","2019-01-25 15:42:21-02","IAC","IAC","19903","S","Plantae",NA,NA,"Malvaceae-8.Malvoideae","Herissantia","nemoralis","Herissantia nemoralis","(St.Hil.) Brizicky","A. Krapovickas","H.F. Leitão Filho","395","1968","04","20",NA,"Brasil","São Paulo","Jaú",NA,"-48.5578","-22.2964",NA,NA,NA,NA,NA,NA,NA,NA,"1987","05","17","-48.5578","-22.2964",NA,NA,NA,NA
"113","2020-11-04 17:29:40-03","UEM","HUEM","7138","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.Juss.) Brizicky","Krapovickas, A","Barreto, KD; Fernandes, GD; Gouveia, J","2764","1994","07","27",NA,"Brasil","São Paulo","Buritizal","Serra de Buritizal, Área de cultivo de milho","-47.757528","-20.208667",NA,"Erva, 1 m. de altura; flores alvas","HUEM000006924","HUEM000006924",NA,NA,NA,NA,NA,NA,NA,"-47.757528","-20.208667",NA,NA,NA,NA
"114","2020-08-20 14:57:33-03","UFSC","FLOR","8437","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","Krapovickas, A.","Falkenberg, D.B.","294","1982","07","25",NA,"Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"FLOR0008437",NA,"10","10","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-08-20 14:57:33-03","UFSC","FLOR","8463","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","Krapovickas, A.","Falkenberg, D.B.","287","1982","04","03",NA,"Brasil","Rio Grande do Sul","Viamão","Itapuã.","-51.0233001708984","-30.0811004638672",NA,"flor alaranjada","FLOR0008463",NA,"10","10","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-03-19 18:18:43-03","UFMT","UFMT","44208","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky","Lima, A.S.; Campos, M.F.S.","Lima, A.S.; Gonçalves, S.R.A.","HAF61","2018","09","13",NA,"Brasil","Mato Grosso","Cuiabá","Zona urbana de Cuiabá, período de chuvas, amostra HAF-61, nascente 188","-56.431306","-15.593806",NA,"Inflorescência de flores solitárias que ocorrem nas axilas, têm pedicelos finos, são articulados com brácteas, fruto deiscente",NA,NA,NA,NA,NA,NA,"2018","09","23","-56.431306","-15.593806",NA,NA,NA,NA
"117","2020-01-14 12:32:00-03","UFMT","UFMT","10911","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Schwenk.; Ferreira.","10/54","1996","04","11",NA,"Brasil","Mato Grosso","Santo Antônio de Leverger","Sopé da Morraria do Mimoso.",NA,NA,NA,"Arbusto de 1m de altura.; Áreas menos conservada. Solo arenoso e concrecionário.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-01-07 15:36:53-03","UFMT","UFMT","25166","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil.) Brizicky",NA,"Macedo, M.; Gonçalves, E.; Silva, E.","7633","2001","04","18",NA,"Brasil","Mato Grosso",NA,"APM Manso - margem direita do reservatório.",NA,NA,NA,"Arbusto com folhas compostas e flores amarelas.; Cerrado. Solo argilo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-04 15:44:49-03","IF","SPSF","22085","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","A.St.-Hil.","A. Krapovickas","J.R.Guillaumon & E.E.Macedo","123","1995","05","15","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado de Santa Luzia&nf;;",NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"120","2021-03-04 15:44:49-03","IF","SPSF","14893","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,"J.A.Pastore & D.C.Cavalcanti","404","1992","02","28","América do Sul","Brasil","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"121","2021-03-04 15:44:49-03","IF","SPSF","01348","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,"D.Bento Pickel",NA,"1945","03","21","América do Sul","Brasil","SP","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"122","2021-03-04 15:44:49-03","IF","SPSF","01104","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,"D.Bento Pickel",NA,"1945","03","21","América do Sul","Brasil","SP","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"123","2021-03-04 15:44:49-03","IF","SPSF","36027","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,"A.C.C.Destefani","161","2005","03","28","América do Sul","Brasil","SP","Eldorado","Parque Estadual Jacupiranga, trilha do mirante do angico","-48.400278","-24.6525",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"124","2021-03-04 15:44:49-03","IF","SPSF","39203","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","A.St.-Hil.","G.L.Esteves","R.Cielo-Filho & J.B.Baitello & C.R.Lima","626","2008","01","30","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.780278","-23.529167",NA,"COLETA: Herbaceae, flores rosas.; GEOGRAFIA: Palmital.;",NA,NA,"610","610",NA,NA,"2008","04","30",NA,NA,NA,NA,NA,"Magnoliopsida"
"125","2021-03-04 15:44:49-03","IF","SPSF","48476","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","A.St.-Hil.","V.C.Souza","C.B. Virillo & R.B. Caramez & F.G. Florido & M.F.B. Costa & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","36","2013","03","26","América do Sul","Brasil","SP","Tapiraí","Reserva Particular da Votorantim (CBA)","-47.532778","-24.034444",NA,"COLETA: Sub arbusto; GEOGRAFIA: UHE da Barra, Trilha da Caixa D'agua, para vila dos moradores.&nf;Floresta Ombrófila Densa com perturbação antrópica (presença de plantas exóticas como Nêspera, Citrus e Araucária).;",NA,NA,"410","410",NA,NA,"2013","09","07",NA,NA,NA,NA,NA,"Magnoliopsida"
"126","2021-03-04 15:44:49-03","IF","SPSF","13312","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,"C.R.T.Futemma",NA,"1990","01","23","América do Sul","Brasil","SP","Campos do Jordão","Trilha da Cachoeira","-45.5900001525879","-22.7299995422363",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: local sombreado&nf;;",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"127","2021-03-04 15:44:49-03","IF","SPSF","13327","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,"C.R.T.Futemma",NA,"1990","01","17","América do Sul","Brasil","SP","Natividade da Serra","P.E.Serra do Mar","-45.439998626709","-23.3700008392334",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata&nf;;",NA,NA,NA,NA,"28529","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"128","2021-03-04 15:44:49-03","IF","SPSF","22147","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","A.St.-Hil.","A. Krapovickas","J.R.Guillaumon & E.E.Macedo","228","1995","07","19","América do Sul","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus, Neca Pedro","-47.4700012207031","-20.25",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"129","2021-03-04 15:44:49-03","IF","SPSF","04159","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,"M.A. Cunha",NA,"1950","12","16","América do Sul","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"130","2021-03-04 15:44:49-03","IF","SPSF","27527","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,"J.A.Pastore & C.Moura","891","2001","01","05","América do Sul","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"131","2021-03-04 15:44:49-03","IF","SPSF","29255","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Herissantia","nemoralis","Herissantia nemoralis",NA,NA,"J.A.Pastore & C.Moura","1118","2002","02","15","América do Sul","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida"
"132","2021-02-08 12:43:20-03","UFRGS","ICN","202782","S","Plantae","Dicotyledon",NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil., Juss. & Cambess.) Brizicky","Grings, M","Grings, M","2213","2021","01","01","América do Sul","Brasil","RS","Torres","Campo Bonito, WGS 84 S -29.336016° W -49.783859°","-49.7268981933594","-29.3353004455566",NA,"arbusto de 1,5 de altura frutificando e com botões florais com pétalas amarelas; beira da estrada, em capoeira rala",NA,NA,"42","42","20837","auto","2021","01","01",NA,NA,NA,NA,NA,NA
"133","2020-08-26 10:49:35-03","MCN-FZBRS","HAS","18402","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","Brizicky",NA,"krapovickas, A.","37714","1982","01",NA,NA,"Brasil","Rio Grande do Sul","Torres","Rio Mampituba,","-49.7268981933594","-29.3353004455566",NA,"sub-arbusto; Cerca de 80 cm de altura, desparramado.","HAS0018402",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-23 08:48:28-03","IBt","SP","357140","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil., Juss. & Cambess.) Brizicky",NA,"Keller, HA","164","2000","03","10","Southern America","Argentina","Misiones","Eldorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-01-21 15:29:18-03","IBt","SP","489080","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil., Juss. & Cambess.) Brizicky",NA,"Bueno, NC","30","1989","06","08",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-01-21 15:29:18-03","IBt","SP","489079","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil., Juss. & Cambess.) Brizicky",NA,"Pott, A","4329","1988","08","11",NA,"Brasil","Mato Grosso do Sul","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-01-11 11:20:00-03","IBt","SP","473866","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil., Juss. & Cambess.) Brizicky",NA,"Takeuchi, C","135","2013","10","28",NA,"Brasil","Mato Grosso do Sul","Miranda",NA,"-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-27 12:19:59-03","IBt","SP","304615","S","Plantae",NA,NA,"Malvaceae","Herissantia","nemoralis","Herissantia nemoralis","(A.St.-Hil., Juss. & Cambess.) Brizicky",NA,"Barreto, KD","2764","1994","07","27",NA,"Brasil","São Paulo","Buritizal",NA,"-47.7000007629395","-20.1900005340576",NA,NA,NA,NA,NA,NA,"15008","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
