"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"544","2021-03-04 15:44:19-03","IF","SPSF","49183","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","J.B.Baitello","2014","10","15","R.Cielo-Filho & F. Periotto","1549","2014","10","10","Brasil","PR","Matelândia","Linha Bananal, Sítio do Sr. Otacir Merquiori.","-53.955556","-25.306944",NA,NA,"446","446","COLETA: árvore, 12m, fruto imaturo verde.; GEOGRAFIA: Mata dos Biazuz I, Floresta Estacional Semidecidual, Floresta Primária Alterada.;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"545","2021-03-04 15:44:19-03","IF","SPSF","49249","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","J.B.Baitello","2014","12","10","R.Cielo-Filho","1579","2014","12","02","Brasil","PR","Matelândia","Parque Farroupilha","-53.985278","-25.239167",NA,NA,"530","530","COLETA: Árvore de 7m de altura com flor branca.; GEOGRAFIA: Floresta Estacional Semidecidual, floresta primária alterada.;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"546","2021-03-04 15:44:19-03","IF","SPSF","49813","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","M.L.Brotto","2014","11","13","M.L.Brotto","1820","2014","11","04","Brasil","PR","Adrianópolis","parque das Lauráceas","-48.712222","-24.853889",NA,NA,"890","890","COLETA: Árvore de 20m de altura, frutos imaturos verdes. Floresta Ombrófila Densa Montana.;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"547","2021-03-04 15:44:19-03","IF","SPSF","51080","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","M.L.Brotto","2016","03","30","M.L.Brotto & E.D.Lozano","2255","2016","02","29","Brasil","PR","Adrianópolis","Parque estadual das lauráceas","-48.710278","-24.853333",NA,NA,"896","896","COLETA: Árvore com 23m de altura; com botões florais.; GEOGRAFIA: Floresta Ombrófila Densa Montana;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"548","2021-03-04 15:44:19-03","IF","SPSF","52054","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","J.B. Baitello",NA,NA,NA,"M,G.K. Cornia et al.","513","2014","04","04","Brasil","MG","Delfim Moreira","Fazenda Bartira","-45.266389","-22.526667",NA,NA,"1307","1307","COLETA: Árvore 6 m, indivíduo 9139, estéril; GEOGRAFIA: Unidade Alegria, Floresta Ombrófila mista;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"549","2021-03-04 15:44:19-03","IF","SPSF","52161","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","G.A.D.C.Franco","2010","02","13","T.M.Ribeiro & R.L.R.Santos & R.T.Polisel","15","2009","07","20","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700","COLETA: Indivíduo com fruto.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"550","2021-03-04 15:44:19-03","IF","SPSF","52180","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","G.A.D.C.Franco","2009","12","12","R.L.R.Santos & T.M.Ribeiro & R.T.Polisel","48","2009","07","20","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700","COLETA: Árvore de 11 m de altura. Frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"551","2021-03-04 15:44:19-03","IF","SPSF","52304","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","R.L.R.Santos","2009","12","29","I. Toffoli & T.M.Ribeiro & R.L.R.Santos","65","2009","11","05","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700","COLETA: Árvore 13m de altura. Indivíduo com fruto, Indivíduo 6347 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"552","2021-03-04 15:44:19-03","IF","SPSF","46127","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","H.V.D. Werff","1995","12","30","L.D.Thomaz","1532","1992","12","15","Brasil","ES","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"COLETA: 17m de altura; Caule interno branco, frutos verde/vinosos.&nf;PAP 88cm.; GEOGRAFIA: Mata Atlântica de encosta.&nf;650 a 800m de altitude.;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"553","2021-03-04 15:44:19-03","IF","SPSF","20607","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"L.D.Thomaz","1241","1993","09","22","Brasil","ES","Santa Teresa","mata atlantica de encosta","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"554","2021-03-04 15:44:19-03","IF","SPSF","26476","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"S.R.Ziller & W.Maschio","983","1995","10","18","Brasil","PR","Guaraqueçaba","Fazenda GUAM, Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA
"555","2021-03-04 15:44:19-03","IF","SPSF","36578","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"D.Saueressig","1046","2006","03","09","Brasil","PR","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"47271","auto","Magnoliopsida",NA,NA,NA,NA
"556","2021-03-04 15:44:19-03","IF","SPSF","12781","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"L.H.Soares Filho","149","1988","12","21","Brasil","PR","Londrina","Floresta de Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA
"557","2021-03-04 15:44:19-03","IF","SPSF","43982","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","J.B.Baitello","2010","06","23","H.C. de Lima","3508","1989","01","02","Brasil","RJ","Nova Friburgo","Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,NA,"1400","1500","COLETA: Mata de Encosta&nf;Árvore 10m; flores perfumdas alvo-esverdeadas.; GEOGRAFIA: Síto Baccus;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"33190","auto","Magnoliopsida",NA,NA,NA,NA
"558","2021-03-04 15:44:19-03","IF","SPSF","13864","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"C.T.Carvalho",NA,"1990","09","12","Brasil","SP","Galia","E.Ecol.Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"23314","auto","Magnoliopsida",NA,NA,NA,NA
"559","2021-03-04 15:44:19-03","IF","SPSF","32213","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"L.R.Pedro de Moraes","2462","2001","06","12","Brasil","SP","Piracicaba","Serra da Estrela","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"44778","auto","Magnoliopsida",NA,NA,NA,NA
"560","2021-03-04 15:44:19-03","IF","SPSF","31218","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,"P.L.R.de Moraes",NA,NA,NA,"R.G.Udulutsch","570","2002","04","20","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de mata&nf;;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"561","2021-03-04 15:44:19-03","IF","SPSF","31219","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,"P.L.R.de Moraes",NA,NA,NA,"R.G.Udulutsch","551","2002","04","20","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda da mata&nf;;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"562","2021-03-04 15:44:19-03","IF","SPSF","13665","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"O.T. Aguiar","382","1990","08","27","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"563","2021-03-04 15:44:19-03","IF","SPSF","08086","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1982","04","29","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"564","2021-03-04 15:44:19-03","IF","SPSF","08141","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,"J.B.Baitello","1994","08","16","J.B.Baitello & O.T. Aguiar",NA,"1977","12","15","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"565","2021-03-04 15:44:19-03","IF","SPSF","08106","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,"J.B.Baitello","2014","10","10","J.B.Baitello & O.T. Aguiar",NA,"1982","09","01","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"566","2021-03-04 15:44:19-03","IF","SPSF","18188","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"E.Leite","372","1994","06","10","Brasil","SP","Sao Roque","mata da camara","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"15567","auto","Magnoliopsida",NA,NA,NA,NA
"567","2021-03-04 15:44:19-03","IF","SPSF","15449","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"M.Sugiyama & M. Kirizawa",NA,"1992","09","24","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"568","2021-03-04 15:44:19-03","IF","SPSF","16606","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"M.Sugiyama & M. Kirizawa","1033","1992","09","24","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"569","2021-03-04 15:44:19-03","IF","SPSF","18069","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"A.C.Dias & R.O.Pinto","504","1994","03","25","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata secundaria&nf;;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"570","2021-03-04 15:44:19-03","IF","SPSF","18082","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"P.L.R.Moraes","1029","1994","08","06","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"571","2021-03-04 15:44:19-03","IF","SPSF","18084","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"P.L.R.Moraes","936","1994","04","23","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"572","2021-03-04 15:44:19-03","IF","SPSF","18085","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"P.L.R.Moraes","932","1994","04","23","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"573","2021-03-04 15:44:19-03","IF","SPSF","19933","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"M.Sugiyama & M.Kirizava","1033","1992","09","24","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales",NA,"América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"574","2021-02-08 12:42:57-03","UFRGS","ICN","127081","S","Plantae","Lauraceae","Ocotea","cf. silvestris","Ocotea cf. silvestris","Vattimo","Moraes, P",NA,NA,NA,"Grings, M","s.n.","2003","03","28","Brasil","RS","Nova Petrópolis","Bairro Logradouro","-51.1143989562988","-29.3763999938965",NA,NA,"550","550","Espécie ameaçada de extinção (Vulnerável).; Árvore; flores branco-amareladas; alguns frutos imaturos.; em beira de mata.","ICN00014986","ICN00014986","Dicotyledon",NA,NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"575","2021-02-08 12:43:02-03","UFRGS","ICN","176753","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Bordignon, SAL; Bordignon, M","s.n.","2010","04","03","Brasil","RS","Paraíso do Sul","Campestre","-53.1488990783691","-29.6686000823975",NA,NA,NA,NA,"Testemunho mestrado PPG-Farmácia da UFRGS; Árvore com 8-10 m, em beira de estrada, flores de coloração creme","ICN00014991","ICN00014991","Dicotyledon",NA,NA,"América do Sul",NA,"20630","auto",NA,NA,NA,NA,NA
"576","2021-02-08 12:43:02-03","UFRGS","ICN","141006","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Jurinitz, CF","203","2001","01","23","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","Espécie ameaçada de extinção (Vulnerável).; Hábito arbóreo.; Mata.","ICN00014974","ICN00014974","Dicotyledon",NA,NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA
"577","2021-02-08 12:43:02-03","UFRGS","ICN","134353","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Sobral, M",NA,NA,NA,"Rossoni, MG","s.n.","1999","04","18","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Com flores.","ICN00014984","ICN00014984 ICN00014984_1","Dicotyledon",NA,NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA
"578","2021-02-08 12:43:02-03","UFRGS","ICN","118788","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Rossoni, MG","s.n.","1999","05","22","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Com frutos.","ICN00014981","ICN00014981 ICN00014981_1","Dicotyledon",NA,NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA
"579","2021-02-08 12:43:02-03","UFRGS","ICN","125178","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Grings, M","s.n.","2002","12","07","Brasil","RS","Nova Petrópolis","Bairro Logradouro","-51.1143989562988","-29.3763999938965",NA,NA,"550","550","Espécie ameaçada de extinção (Vulnerável).; Árvore com 11m; frutos pretos.; em beira de fragmento de mata.","ICN00014988","ICN00014988","Dicotyledon",NA,NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"580","2021-02-08 12:43:02-03","UFRGS","ICN","160512","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Grings, M","590","2006","10","31","Brasil","RS","Nova Petrópolis","Logradouro mato da S.C.R.T.A","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"árvore de 10m com frutos pretos","ICN00014977","ICN00014977 ICN00014977_1","Dicotyledon",NA,NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"581","2021-02-08 12:43:02-03","UFRGS","ICN","190616","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Bordignon, SAL; et al.","s.n.","2012","07","03","Brasil","RS","Nova Petrópolis","Ninho das Águias","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"Material testemunho dissertação de mestrado PPG-Farmácia da UFRGS; Estéril; Árvore","ICN00014996","ICN00014996","Dicotyledon",NA,NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"582","2021-02-08 12:43:02-03","UFRGS","ICN","176763","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Bordignon, SAL","s.n.","2013","04","08","Brasil","RS","Nova Petrópolis","Ninho das Águias","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"Testemunho mestrado PPG-Farmácia da UFRGS; Árvore com 6-7 m de altura, em beira de estrada, em fase estéril","ICN00014994","ICN00014994","Dicotyledon",NA,NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"583","2021-02-08 12:43:02-03","UFRGS","ICN","047657","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Molz, M","2015","10","05","Sobral, M","323","1980","07","06","Brasil","RS","Nova Petrópolis","Nove Colônias","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,"ICN00014969","ICN00014969","Dicotyledon",NA,NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"584","2021-02-08 12:43:02-03","UFRGS","ICN","048173","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Pedralli, G","s.n.","1980","09","14","Brasil","RS","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","ICN00014990","ICN00014990","Dicotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"585","2021-02-08 12:43:02-03","UFRGS","ICN","111781","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Jarenkow, JA","2101","1992","04","03","Brasil","RS","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore ca. 11m de altua. Com flores brancas, aromáticas.; em Mata Atlântica de Encosta.","ICN00014980","ICN00014980","Dicotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"586","2021-02-08 12:43:02-03","UFRGS","ICN","159750","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Molz, M","163","2003",NA,NA,"Brasil","RS","Araricá","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz","-50.935556","-29.599722","-50.935556","-29.599722","90","90",NA,"ICN00014987","ICN00014987","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"587","2021-02-08 12:43:02-03","UFRGS","ICN","161847","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Molz, M","s.n.","2007","07","20","Brasil","RS","Araricá","Mata da Pedra Redonda 22J506102.22 E 6725797.21 S Coleta do projeto PDA 192-MA (Ministério do Meio Ambiente)","-50.936944","-29.5975","-50.936944","-29.5975","105","105","Árvore, 18 m de altura, CAP 103 cm","ICN00014983","ICN00014983 ICN00014983_1","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"588","2021-02-08 12:43:02-03","UFRGS","ICN","161860","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Molz, M","s.n.",NA,NA,NA,"Brasil","RS","Campo Bom","Mata da Usina de Reciclagem 22J498617.49 E 6717623.74 S","-51.014167","-29.671389","-51.014167","-29.671389","65","65","Árvore, 12 m de altura; Floresta na planície da Bacia do Sinos","ICN00014982","ICN00014982","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"589","2021-02-08 12:43:02-03","UFRGS","ICN","174415","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Molz, M","s.n.","2012","03","03","Brasil","RS","São Leopoldo","Bairro Vila Nova, Rua Carlos Klein. Coord: 489230/6705333","-51.111389","-29.782222","-51.111389","-29.782222","33","33","Árvore 12m altura, flores brancas.","ICN00014993","ICN00014993","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"590","2021-02-08 12:43:02-03","UFRGS","ICN","174464","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Molz, M","s.n.","2010","10","13","Brasil","RS","São Leopoldo","Vila Nova, próximo ao arroio Kruze. Coord: 489223/6705334","-51.111389","-29.782222","-51.111389","-29.782222","32","32","Árvore, 10m altura, frutos quase maduros (verde ainda na coloração).","ICN00014985","ICN00014985","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"591","2021-02-08 12:43:02-03","UFRGS","ICN","176532","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Molz, M","s.n.","2010","03","02","Brasil","RS","Maquiné","Costa do Quadros, na divida com Terra de Areia","-50.131667","-29.6475","-50.131667","-29.6475","205","205","Material testemunho do Doutorado de Martin Molz; 14,5 m de altura, CAP = 98 cm","ICN00014992","ICN00014992 ICN00014992_1","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"592","2021-02-08 12:43:02-03","UFRGS","ICN","178531","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Jarenkow, JA",NA,NA,NA,"Molz, M","s.n.","2003","10","16","Brasil","RS","Araricá",NA,"-50.935833","-29.599444","-50.935833","-29.599444","100","100","WGS-84","ICN00014995","ICN00014995 ICN00014995_1","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"593","2021-02-08 12:43:02-03","UFRGS","ICN","182285","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Moraes, P",NA,NA,NA,"Molz, M","s.n.","2010","04","14","Brasil","RS","Maquiné","Costa dos Quadros, na divisa com Terra de Areia","-50.134167","-29.644167","-50.134167","-29.644167","400","400","Testemunho doutorado M. Molz; 12 m de altura, CAP = 60cm","ICN00014973","ICN00014973 ICN00014973_1 ICN00014973_2","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
