"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","class","individualCount"
"142","2021-03-15 18:27:42-03","USP","SPF","210405","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, JG","938","2010","03","10",NA,"Brasil","Minas Gerais","Serra do Cipó, Capela de São José. Estrada da Captação da Faz Toucan Cipó","-43.759848","-19.006814","747","747",NA,"Subarbusto com xilopódio, voucher de anatomia.; Cerrado rupestre.","SPF00210405",NA,"Santana de Pirapama","Rando, JG","2010","03",NA,NA,NA,"-43.759848","-19.006814",NA,NA,NA,NA
"143","2021-03-15 18:27:42-03","USP","SPF","47986","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(Vogel) H.S.Irwin & Barneby","Hatschbach, G","49591","1985","09","12",NA,"Brasil","Minas Gerais","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Subarbusto, 70 cm, flor amarela.; Campo rupestre.","SPF00047986",NA,"Gouveia","Barneby, RC","1986",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:21:51-03","USP","SPF","211482","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, JG","1034","2011","10","16",NA,"Brasil","Minas Gerais",NA,"-44.043098449707","-19.0060997009277",NA,NA,NA,NA,"SPF00211482",NA,"Santana de Pirapama",NA,NA,NA,NA,"43251","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-02 09:07:10-03","UNITINS","HUTO","7320","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Lopes, G.S.J.","33","2018","03","03",NA,"Brasil","Tocantins","Parque Cesamar","-48.32","-10.206667",NA,NA,NA,"Projeto PIBIC-Unitins.; Arbusto com 1,40 m de altura. Flores amarelas.; Cerrado stricto sensu.","HUTO007320",NA,"Palmas",NA,NA,NA,NA,NA,NA,"-48.32","-10.206667",NA,NA,NA,NA
"146","2020-05-08 11:09:20-03","UEFS","HUEFS","186862","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","choriophylla","var. choriophylla","Chamaecrista choriophylla var. choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, J.G.","1034","2011","10","16",NA,"Brasil","Minas Gerais","Serra do Cipó. Vilarejo de Inhame. Trilha da Senhorinha, no primeiro platô.","-44.043098449707","-19.0060997009277",NA,NA,NA,"Cerrado.","HUEFS0186862","HUEFS0186862","Santana de Pirapama",NA,NA,NA,NA,"43251","auto",NA,NA,NA,NA,"Rosanae",NA
"147","2020-05-08 11:09:20-03","UEFS","HUEFS","115914","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Conceição, A.S.","931","2004","09","20",NA,"Brasil","Minas Gerais","Cristais, Morro ao lado direito, depois do rio.","-43.599167","-18.166667","1250","1250",NA,"Campo rupestre.","HUEFS0115914",NA,"Diamantina",NA,NA,NA,NA,NA,NA,"43W35'57''","18S10'0''",NA,NA,"Rosanae",NA
"148","2020-05-08 11:09:20-03","UEFS","HUEFS","229472","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","choriophylla","var. latifolia","Chamaecrista choriophylla var. latifolia","(Benth.) H.S.Irwin & Barneby","Fernandes, M.G.C.","1583","2012","07","11",NA,"Brasil","Minas Gerais","RPPN Brumas do Espinhaço e Ermo do Gerais.","-43.7175","-19.033611","1355","1355",NA,"Campo limpo.","HUEFS0229472",NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,"43W43'3''","19S2'1''",NA,NA,"Rosanae",NA
"149","2020-05-08 11:09:20-03","UEFS","HUEFS","186862","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","choriophylla","var. choriophylla","Chamaecrista choriophylla var. choriophylla","(Vogel) H.S.Irwin & Barneby","Rando, J.G.","1034","2011","10","16",NA,"Brasil","Minas Gerais","Serra do Cipó. Vilarejo de Inhame. Trilha da Senhorinha, no primeiro platô.","-44.043098449707","-19.0060997009277",NA,NA,NA,"Cerrado.","HUEFS0186862","HUEFS0186862","Santana de Pirapama",NA,NA,NA,NA,"43251","auto",NA,NA,NA,NA,"Rosanae",NA
"150","2019-09-04 18:29:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla",NA,"F. Sellow","s.n.","1836",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"Dicotyledoneae",NA
"151","2019-01-23 11:17:56-02","F","FMNH-SEEDPLANTS","V0057509F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla",NA,"F. Sellow","s.n.","1836",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0057509F","V0057509F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae",NA
"152","2015-03-07 08:38:44-03","F","FMNH-SEEDPLANTS","V0102106F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0102106F","V0102106F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"153","2018-04-19 09:38:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia",NA,"A. P. Duarte","6501",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,"6501","Dicotyledoneae",NA
"154","2015-03-07 08:38:44-03","F","FMNH-SEEDPLANTS","V0102103F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0102103F","V0102103F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"155","2015-03-07 08:38:44-03","F","FMNH-SEEDPLANTS","V0102104F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0102104F","V0102104F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"156","2015-03-07 08:38:44-03","F","FMNH-SEEDPLANTS","V0102105F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0102105F","V0102105F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"157","2015-03-07 08:38:44-03","F","FMNH-SEEDPLANTS","V0102107F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0102107F","V0102107F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"158","2015-03-07 08:38:44-03","F","FMNH-SEEDPLANTS","V0102108F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0102108F","V0102108F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"159","2015-03-07 08:38:44-03","F","FMNH-SEEDPLANTS","V0102109F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0102109F","V0102109F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"160","2019-01-23 12:49:39-02","F","FMNH-SEEDPLANTS","V0077452F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum",NA,"H. S. Irwin et al.","22621","1969","1","26","South America","Brazil","Minas Gerais","Serra do Espinhaço, rocky cerrado ca. 15 km NE of Diamantina, on road to Mendanha",NA,NA,"1300",NA,NA,NA,"V0077452F","V0077452F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae",NA
"161","2015-03-07 08:38:44-03","F","FMNH-SEEDPLANTS","V0102110F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0102110F","V0102110F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"162","2015-03-07 08:38:44-03","F","FMNH-SEEDPLANTS","V0102111F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Chamaecrista","choriophylla","rossicorum","Chamaecrista choriophylla rossicorum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0102111F","V0102111F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA
"163","2020-04-29 16:29:49-03","UFVJM","HDJF","5455","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) Irwin & Barneby","Moreira, SN; Pereira, E","2027","2015","10","19","Southern America","Brasil","Minas Gerais","Cava Norte - Anglo American","-43.434132","-18.8928","927","927",NA,NA,"HDJF005455","HDJF005455_01","Conceição do Mato Dentro","Moreira, SN","2015","10",NA,NA,NA,"-43.434132","-18.8928",NA,NA,NA,NA
"164","2019-07-02 15:55:37-03","UEM","HUEM","1470","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(Vogel) H.S. Irwin & Barneby","G.Hatschabach; R.Kummrow","49591","1985","09","12",NA,"Brasil","Minas Gerais","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Subarbusto, 70 cm, flor amarela. Campo rupestre.","HUEM000005220","HUEM000005220","Gouveia","R.Barneby","1986",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"165","2019-07-02 15:55:37-03","UEM","HUEM","1470","S","Plantae",NA,NA,"Leguminosae","Chamaecrista","choriophylla","choriophylla","Chamaecrista choriophylla choriophylla","(Vogel) H.S. Irwin & Barneby","G.Hatschabach; R.Kummrow","49591","1985","09","12",NA,"Brasil","Minas Gerais","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Subarbusto, 70 cm, flor amarela. Campo rupestre.","HUEM000005220","HUEM000005220","Gouveia","R.Barneby","1986",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"166","2019-11-01 14:58:45-03","UnB","UB","125033","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Cassia","choriophylla","rossicorum","Cassia choriophylla rossicorum","Irwin & Barneby","Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","22621","1969","01","26","Southern America","Brasil","Minas Gerais","Ca. 15km NE of Diamantina, on road to Mendanha",NA,NA,NA,NA,NA,"Fruit green, maturing brown, erect.; Decumbent subshrub 0,5m; .",NA,NA,NA,"Irwin, HS; Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-05-06 11:57:33-03","UFU","HUFU","52649","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Mello, F.N.A.; Junqueira, T.V.; Morais, T.M. & Yamagishi-Costa, J.","415","2008","09","23",NA,"Brasil","Minas Gerais","Estrada Gouveia - Curvelo, Cerca de 20 km de Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto, ca. 0,8 m. Cálice, corola e estames amarelos.; Campo rupestre.","HUFU00007866","HUFU00007866","Diamantina","Rando, J.G.","2012","05","25","101169","auto",NA,NA,NA,NA,NA,NA
"168","2019-05-06 11:57:33-03","UFU","HUFU","34720","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3703","2003","10","25",NA,"Brasil","Minas Gerais","Estrada para Casinha Branca","-46.8539009094238","-20.343900680542",NA,NA,NA,"Arbusto ca. de 0,8 m. Cálice verde, corola e estames amarelos.; Cerrado.","HUFU00050364","HUFU00050364","Delfinópolis","Rando, J.G.","2012","05",NA,"41380","auto",NA,NA,NA,NA,NA,NA
"169","2020-08-20 20:38:44-03","UFSC","FLOR","15453","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Hatschbach, G.; Kummrow, R.","49683","1985","09","14",NA,"Brasil","Minas Gerais","Barro Preto.","-43.7407989501953","-18.4543991088867",NA,NA,NA,"xilopodífero, flor amarela, 0,3m altura. Ficha original proveniente de Curitiba, Herbário do Museu Botânico Municipal.","FLOR0015453",NA,"Gouveia","Hatschbach, G.","1985",NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"170","2020-08-20 20:38:44-03","UFSC","FLOR","30906","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","68225","1998","07","25",NA,"Brasil","Minas Gerais","Rod. BR-259, próximo ao trevo para Presidente Kubitschek.","-43.562198638916","-18.6144008636475",NA,NA,NA,"prostrada, flor amarela","FLOR0030906",NA,"Presidente Kubitschek","Hatschbach, G.","1998",NA,NA,"13347","auto",NA,NA,NA,NA,NA,NA
"171","2021-03-04 15:43:08-03","IF","SPSF","10655","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla",NA,"G. Hatschbach","68259","1998","07","25","América do Sul","Brasil","MG","campo rupestre","-43.6002998352051","-18.2493991851807",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Diamantina",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,"Magnoliopsida",NA
"172","2017-09-11 17:09:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla","Vogel","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia australi, loco accuratius haud notato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:09:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Cassia","choriophylla",NA,"Cassia choriophylla","Vogel","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in glareosis prope Diamantina prov. Minas Geraes","-43.6003","-18.2494",NA,NA,NA,NA,NA,NA,"Diamantina",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"174","2017-09-11 16:27:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Cassia","choriophylla","latifolia","Cassia choriophylla latifolia","Vogel","Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:41:30-03","UFRGS","ICN","015915","S","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Magalhães, M","s.n.",NA,NA,NA,"América do Sul","Brasil","MG","Nas pedras, Km 131, 137, 140, 141 para Conceição, Km 143 para Pilar",NA,NA,NA,NA,NA,"Frequência: muito, indivíduos isolados; Arbustos 0,50 a 1,00 m alt., flor amarela; Alpina dos campos","ICN00015350","ICN00015350","Serra do Cipó","Hervencio, P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 10:05:09-03","IBt","SP","369743","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Nakajima, JN; et al.","3703","2003","10","25",NA,"Brasil","Minas Gerais","Estrada para Casinha Branca, cerrado","-46.756389","-20.367778","1178","1178",NA,NA,NA,NA,"Delfinópolis",NA,NA,NA,NA,NA,NA,"-46.756389","-20.367778",NA,NA,NA,NA
"177","2019-11-21 10:05:09-03","IBt","SP","40546","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Mello Barreto","9740","1937","11","12",NA,"Brasil","Minas Gerais","Campo, Brazão","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SP024208","SP024208","Diamantina","Hervêncio, P","1998","08",NA,"101169","auto",NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:05:09-03","IBt","SP","332890","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Hatschbach, G; Hatschbach, M; Barbosa, E","68259","1998","07","25",NA,"Brasil","Minas Gerais","Rodovia Guinda-Conselheiro Mata, próximo do km 21","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"SP024207","SP024207","Diamantina","Hatschbach, G","1998",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:05:09-03","IBt","SP","108357","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla",NA,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby","Glassman, SF; Correa Gomes Jr, J","8141","1965","07","15",NA,"Brasil","Minas Gerais","Serra do Biribiry, 7-10km W of Diamantina, In cerrado rocky soil","-43.6002998352051","-18.2493991851807","1200","1200",NA,NA,NA,NA,"Diamantina","Hervêncio, P","1998","08",NA,"101169","auto",NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:05:09-03","IBt","SP","146022","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Joly, AB; et al.","CFSC260","1970","06","07",NA,"Brasil","Minas Gerais","Serra do Cipó, km 132 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina","-43.7449989318848","-19.513599395752","1300","1300",NA,NA,NA,NA,"Jaboticatubas","Mamede, MCH","1989",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:05:09-03","IBt","SP","145296","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Semir, J; et al.","CFSC2374","1972","05","28",NA,"Brasil","Minas Gerais","Serra do Cipó, km 132 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Jaboticatubas",NA,"1989",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:05:09-03","IBt","SP","143464","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Joly, AB; Semir, J","CFSC3112","1972","08","21",NA,"Brasil","Minas Gerais","Serra do Cipó, km 132 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Decumbente, flores e frutos",NA,NA,"Jaboticatubas",NA,"1989",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:05:09-03","IBt","SP","145241","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Joly, AB; et al.","CFSC1904","1972","04","17",NA,"Brasil","Minas Gerais","Serra do Cipó, km 139 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina","-43.7449989318848","-19.513599395752","1290","1290",NA,NA,NA,NA,"Jaboticatubas","Mamede, MCH","1989",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:05:09-03","IBt","SP","145299","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Joly, AB; et al.","CFSC1864","1972","04","17",NA,"Brasil","Minas Gerais","Serra do Cipó, km 139 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina","-43.7449989318848","-19.513599395752","1290","1290",NA,NA,NA,NA,"Jaboticatubas","Mamede, MCH","1989",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:05:09-03","IBt","SP","146020","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Joly, AB; et al.","CFSC2168","1972","05","27",NA,"Brasil","Minas Gerais","Serra do Cipó, km 139 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Jaboticatubas","Mamede, MCH","1989",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:05:09-03","IBt","SP","146023","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Semir, J; Sazima, M","CFSC2731","1972","07","22",NA,"Brasil","Minas Gerais","Serra do Cipó, km 142 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Jaboticatubas","Mamede, MCH","1989",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:05:09-03","IBt","SP","145302","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Joly, AB; Semir, J","CFSC3185","1972","08","22",NA,"Brasil","Minas Gerais","Serra do Cipó, km 142 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"SP024210","SP024210","Jaboticatubas","Mamede, MCH","1989",NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:05:09-03","IBt","SP","127313","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Mello Barreto","5947","1933","08","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Campo","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,"Santa Luzia",NA,"1989",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:05:09-03","IBt","SP","38019","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Mello Barreto","5945","1933","08","24",NA,"Brasil","Minas Gerais","Serra do Cipó, Campo, km 131","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,"Santa Luzia",NA,"1989",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:05:09-03","IBt","SP","127312","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Mello Barreto","5950","1936","08","17",NA,"Brasil","Minas Gerais","Serra do Cipó, Campo, lugar úmido, estrada do Pilar, km 143","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,"Santa Luzia",NA,"1989",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:05:09-03","IBt","SP","216342","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","latifolia","Chamaecrista choriophylla latifolia","(Benth.) H.S.Irwin & Barneby","Giulietti, AM; Pirani, JR; Amaral, MC; Wanderley, MGL; Semir, J; Menezes, NL; Mamede, MCH","CFSC5626","1979","08","15",NA,"Brasil","Minas Gerais","Serra do Cipó, km 138 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto ca. 60cm alt., flores amarelas","SP024209","SP024209","Santana do Riacho","Mantovani, W","1987",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"192","2014-09-23 10:57:39-03","G","G","G00370927","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","choriophylla","var. latifolia","Chamaecrista choriophylla var. latifolia","(Benth.) H. S. Irwin & Barneby","Clausen, P. C. D.","208",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00370927",NA,NA,"Irwin, H. S. & R. Barneby","1982","01","01",NA,NA,"-53.08972222","-10.77305556","ISOTYPUS of Cassia choriophylla var. latifolia Benth.",NA,NA,NA
