"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","county","class","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","infraspecificEpithet","individualCount","typeStatus"
"99","2020-09-12 05:00:02-03","US","US","3223181","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"R. Rondeau","566","1983","11","24","South America - Neotropics","Venezuela","Guarico","Ca. 39 km south-southwest of Calabozo on Hato Masaguaral. Km 219 on carratera.",NA,NA,"100",NA,NA,NA,"US03636388","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","1192997","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. F. Macbride","4013","1923","5","23","South America - Neotropics","Peru",NA,"Muña.",NA,NA,"2134",NA,NA,NA,"US03636427","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","888436","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Bro. Ariste-Joseph","A228","1917","5",NA,"South America - Neotropics","Colombia",NA,"Tequendama.",NA,NA,NA,NA,NA,NA,"US03636423","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2020-09-12 05:00:02-03","US","US","2466198","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"F. J. Breteler","3459",NA,NA,NA,"South America - Neotropics","Venezuela","Merida","La Mucuy, 15 km N. E. E. of Mérida.",NA,NA,"2240",NA,NA,NA,"US03636449","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","1357352","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip & A. C. Smith","22351","1929","5","5","South America - Neotropics","Peru","Ayacucho","Dept. Ayacucho: Ccarrapa, between Huanta and Río Apurimac.",NA,NA,"1500",NA,NA,NA,"US03636405","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","2342715","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. Moraes","2202","1959","6","28","South America - Neotropics","Brazil","Paraíba","Cocinhos;",NA,NA,NA,NA,NA,NA,"US01333394","(Benth.) Schinz",NA,"Dicotyledonae","US01333394_01",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","1192996","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. F. Macbride","3996","1923","5","23","South America - Neotropics","Peru",NA,"Muña.",NA,NA,"2134",NA,NA,NA,"US03636429","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","1359846","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip & A. C. Smith","25741","1929","6","30","South America - Neotropics","Peru","Junín","Dept. Junín: Pichis Trail, Eneñas.",NA,NA,"1600","1900",NA,NA,"US03636430","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","1141035","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip","7184","1922","6","24","South America - Neotropics","Colombia","Cauca","Department of El Cauca. Popayan.",NA,NA,"1750","1800",NA,NA,"US03636435","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","2819449","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. Cuatrecasas","13818","1942","12","30","South America - Neotropics","Colombia","Cauca","Departamento del Cauca. Entre Popayán y Cajeti (hacia Tambo).",NA,NA,"1700",NA,NA,NA,"US03636422","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","1540187","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Ll. Williams","7403","1930","1",NA,"South America - Neotropics","Peru","San Martin","San Roque. Dept. San Martin.",NA,NA,"1350","1500",NA,NA,"US03636443","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","1481181","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. Triana","941",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"US03636415","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","1593472","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"H. García B.","4605","1935","5","23","South America - Neotropics","Colombia",NA,"Mocoa.",NA,NA,NA,NA,NA,NA,"US03636434","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","1515284","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"W. Gehriger","211a","1930","7",NA,"South America - Neotropics","Venezuela","Merida","Mucuruba.",NA,NA,"2700",NA,NA,NA,"US03636444","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","3223185","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"R. Rondeau","566","1983","11","24","South America - Neotropics","Venezuela","Guarico","Ca. 39 km south-southwest of Calabozo on Hato Masaguaral. Km 219 on carratera.",NA,NA,"100",NA,NA,NA,"US03636386","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","2482817","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"H. G. Barclay & P. Juajibioy","10322","1959","12","24","South America - Neotropics","Venezuela",NA,"Estado Lara-Trujillo: Páramo de Los Nepes. Slopes above La Peña.",NA,NA,"2500",NA,NA,NA,"US03636395","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","1340714","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"F. W. Pennell","14037","1925","5","4","South America - Neotropics","Peru","Cusco","Department of Cusco. Near Rio Yanamayo, below Pillahuata.",NA,NA,"2200","2400",NA,NA,"US03636432","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","1192968","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. F. Macbride","3140","1923","4","4","South America - Neotropics","Peru",NA,"San Rafael.",NA,NA,"2591",NA,NA,NA,"US03636413","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","1141051","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"F. W. Pennell","9705","1922","8","10","South America - Neotropics","Colombia","Caldas","Department of Caldas. Alaska, above Salento. Cordillera Central.",NA,NA,"3000","3400",NA,NA,"US03636396","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","1830177","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"A. Muller","Rust3538?","1939","9","27","South America - Neotropics","Venezuela",NA,"El Valle, Caracas.",NA,NA,NA,NA,NA,NA,"US03636390","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","2471876","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"P. C. Hutchison & J. K. Wright","6826","1964","10","9","South America - Neotropics","Peru","Amazonas","Andes. Department Amazonas. Province Bongara. Between Puente Ingenio and Pomacocha on the Rioja road, Km 320 E. of Olmos.",NA,NA,"1750",NA,NA,NA,"US03636416","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","1461145","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip & A. C. Smith","27382","1929","8","2","South America - Neotropics","Peru","Loreto","Dept. Loreto: Iquitos.",NA,NA,"100",NA,NA,NA,"US03636385","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","1141049","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip & T. E. Hazen","9142","1922","8","1","South America - Neotropics","Colombia","Caldas","Department of Caldas. Salento to Laguneta, Old Quindio Trail. Cordillera Central.",NA,NA,"2800","3100",NA,NA,"US03636394","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","939837","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"H. H. Rusby","1520","1886","2",NA,"South America - Neotropics","Bolivia",NA,"Sorata.",NA,NA,"2438",NA,NA,NA,"US03636392","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","1192979","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. F. Macbride","3441","1923","4","16","South America - Neotropics","Peru",NA,"Cani. Pueblo 7 miles N. E. of Mito.",NA,NA,"2591",NA,NA,NA,"US03636428","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","939813","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"H. H. Rusby","1527","1886","10",NA,"South America - Neotropics","Brazil","Rondônia","Falls of Madeira",NA,NA,NA,NA,NA,NA,"US01333395","(Benth.) Schinz",NA,"Dicotyledonae","US01333395_01",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","1771484","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip & G. Varela","34675","1939","3","27","South America - Neotropics","Colombia","Tolima","Dept. Tolima: Along Quindío Highway, between Cajamarca and summit of Divide.",NA,NA,"3025","3120",NA,NA,"US03636441","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","1141047","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"F. W. Pennell, E. P. Killip & T. E. Hazen","8735","1922","7","25","South America - Neotropics","Colombia","Caldas","Department of Caldas. Rio Quindio, above Armenia. Cordillera Central.",NA,NA,"1400","1600",NA,NA,"US03636412","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","1357651","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip & A. C. Smith","22792","1929","5","7","South America - Neotropics","Peru","Ayacucho","Dept. Ayacucho: Aina, between Huanta and Río Apurimac.",NA,NA,"750","1000",NA,NA,"US03636439","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","1355178","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip & A. C. Smith","20035","1927","3","1","South America - Neotropics","Colombia","Norte de Santander","Eastern Cordillera. Dept. Norte de Santander: Pica-Pica Valley, above Tapatá (north of Toledo).",NA,NA,"2100","2400",NA,NA,"US03636403","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","125531","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"M. Bang","682","1890",NA,NA,"South America - Neotropics","Bolivia",NA,"Yungas.",NA,NA,NA,NA,NA,NA,"US03636425","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","1421250","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. H. Niemeyer","150",NA,NA,NA,"South America - Neotropics","Colombia","Bogota D.C.","Bogota Plateau, Nemecón, La Balsa.",NA,NA,NA,NA,NA,NA,"US03636411","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","1850434","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. Cuatrecasas, R. E. Schultes & E. Smith","12774","1941","10","30","South America - Neotropics","Colombia","Norte de Santander","Cordillera Oriental, Departamento Norte de Santander; Hoya de Samaria (municipio de Toledo).",NA,NA,"2000","2100",NA,NA,"US03636402","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","1770894","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. P. Killip","34027","1939","3","8","South America - Neotropics","Colombia","Cundinamarca","Dept. Cundinamarca: Salto de Tequendama.",NA,NA,"2500",NA,NA,NA,"US03636433","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2106196","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. A. Ewan","16575","1944","12","14","South America - Neotropics","Colombia","Nariño","6 kiloms. above San Jose, on trail to Las Mesas, via Quebrada San Francisco, Department of Nariño.",NA,NA,"2700",NA,NA,NA,"US03636401","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","2322550","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"P. J. Grubb, B. A. B. Curry & A. Fernández-Pérez","625","1957","8","20","South America - Neotropics","Colombia","Boyacá","Cordillera Oriental. Sierra Nevada del Cocuy, Depto. Boyaca. In hill sabana around Bachira [interpreted].",NA,NA,"2100",NA,NA,NA,"US03636417","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2047436","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"S. G. Smith & J. M. Idrobo","1072","1950","6","17","South America - Neotropics","Colombia","Cundinamarca","Salto de Tequendama, 25 km. west-southwest of Bogotá; western margin Cordillera Oriental. Depto. Cundinamarca.",NA,NA,"2575",NA,NA,NA,"US03636399","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","1571393","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"ex herb. Lehmannianum","5867",NA,"2",NA,"South America - Neotropics","Colombia",NA,"Popayan.",NA,NA,"1600","2400",NA,NA,"US03636414","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2949673","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. Pereira, W. A. Egler & G. M. Barroso","156","1953","10","2","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"US01333393","(Benth.) Schinz","Corumbá","Dicotyledonae","US01333393_01",NA,NA,"295160","auto",NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","2819513","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. Cuatrecasas","20620","1946","4","12","South America - Neotropics","Colombia","Valle del Cauca","Departamento del Valle. Cordillera Central, vertiente occidental; Hoya del río Bugalagrande: Cuchilla de Barragán.",NA,NA,"3250","3270",NA,NA,"US03636421","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","1798583","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. Cuatrecasas","11467","1940","12","30","South America - Neotropics","Colombia","Putumayo","Comisaría del Putumayo: vertiente oriental de la Cordillera, entre Sachamates y Sn. Francisco de Sibundoy.",NA,NA,"1600","1750",NA,NA,"US03636436","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","1042024","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"F. W. Pennell","1957","1917","9","15","South America - Neotropics","Colombia","Cundinamarca","Department of Cundinamarca. Tequendama.",NA,NA,"2400",NA,NA,NA,"US03636404","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","1044436","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"B. Heriberto","353","1920",NA,NA,"South America - Neotropics","Colombia",NA,"Vicinity of Cartagena.",NA,NA,NA,NA,NA,NA,"US03636406","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","1420417","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"ex herb. Lehmannianum","6345",NA,"12",NA,"South America - Neotropics","Colombia",NA,"Popayan.",NA,NA,"1700","2000",NA,NA,"US03636442","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","2224716","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. Asplund","13675","1940","9","12","South America - Neotropics","Peru","Huánuco","Dep. Huánuco, Prov. Pachitea, above La Molina near Panao.",NA,NA,NA,NA,NA,NA,"US03636437","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","1420362","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"F. C. Lehmann","5617",NA,NA,NA,"South America - Neotropics","Colombia",NA,"Popayan.",NA,NA,"1700","1800",NA,NA,"US03636438","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","1693902","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"E. Reed","785",NA,NA,NA,"South America - Neotropics","Venezuela","Merida","La Asulita. Along mountain trail.",NA,NA,"1135",NA,NA,NA,"US03636408","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","3667029","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"M. Serrano, J. Villalobos, A. Lliully, J. Penaranda & R. Lozano","6854","2005","12","22","South America - Neotropics","Bolivia","Chuquisaca","Provincia Hernando Siles. Municipio Huacareta. Serranía Los Milagros. Trayecto Cañon Largo - Pendiente media. Pendiente superior de serranía de los Milagros, exposición NE. Bosque Montano Tucumano Boliviano.","-64.0431","-20.3392","1450",NA,NA,NA,"US03636419","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","3514206","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"M. Rimachi Y.","10757","1993","9","10","South America - Neotropics","Peru","Loreto","Maynas. Dtto. Iquitos. Río Itaya, en orillo inundable, caserio de Santa Rosa.",NA,NA,"90",NA,NA,NA,"US03636389","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","1804486","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. Steinbach","8877bis","1929","1","21","South America - Neotropics","Bolivia","Cochabamba","Zucachaca. Depto. Cochabamba.",NA,NA,"2706",NA,NA,NA,"US03636391","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","1773112","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. Cuatrecasas","1712","1938","9","15","South America - Neotropics","Colombia","Boyacá","Cordillera Oriental. Dept. Boyacá: Valle del Cocuy, toward southwest.",NA,NA,"2780","3000",NA,NA,"US03636420","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","1995608","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"J. Hawkes","421","1948","9","29","South America - Neotropics","Colombia","Caldas","Amarguras, above Salento along trail between Romerales and Salento. Finca Santa Inés.",NA,NA,"3200",NA,NA,NA,"US03636400","(Benth.) Schinz",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"151","2019-11-13 11:14:08-03","USP","SPF","114516","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","Senna, L","Kinoshita-Gouveia, LS","943","1994","11","08",NA,"Brasil","São Paulo",NA,"-46.7299995422363","-21.6599998474121",NA,NA,NA,NA,"SPF00114516","(Benth.) Schinz","Divinolândia",NA,NA,"2015","07","15684","auto",NA,NA,NA,NA,NA,NA
"152","2019-10-07 09:18:25-03","UEFS","HUEFS","187594","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata",NA,"Limbach, C.F.","123","1990","02","17",NA,"Equador","Macas","Basin of Rio Morona, Rio mangosiza. Nayumbime, 45 Km SE of Sucua (by air).","-77.633333","-2.716667","300","300",NA,NA,"HUEFS0187594","(Benth.) Schinz","Morona-Santiago","Caryophyllanae","HUEFS0187594",NA,NA,NA,NA,"77W38'","2S43'",NA,NA,NA,NA
"153","2018-05-14 16:55:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","RRC ID Flag","E. Rodríguez R. & S. Leiva G.","2098","1998","11","14","South America","Peru","Cajamarca","Distrito San José de Lourdes, Caserio Estrella del Oriente","-78.92","-4.83","1600","1650",NA,NA,NA,NA,"San Ignacio","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"2098",NA,NA,NA
"154","2017-04-21 11:05:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Alternanthera","lanceolata","Alternanthera lanceolata","RRC ID Flag","T. Plowman","13307","1983","12","21","South America","Peru","San Martín",NA,"-76.8333","-7",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"13307",NA,NA,NA
