"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1664","2019-11-13 11:30:49-03","USP","SPF","154421","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","2002",NA,NA,"Neves, MF","147","2000","05","11","Brasil","Bahia","Conde",NA,"-37.6","-11.8","-37.6","-11.8",NA,NA,NA,"SPF00154421",NA,NA,NA,NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1665","2021-03-15 18:29:46-03","USP","SPF","196915","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR; Dias, P","2004","04","29","Dias, P","210","2004","04","06","Brasil","Bahia","Ituaçu","Lajedo. Fazenda Sonho Meu. Margem esquerda do Rio Lajedo, 7.7 km norte de Ituaçu na rodovia Ituaçu - Barra da Estiva (BA 142). Vegetação ripária em lajeados e caatinga.","-41.310028","-13.745417","-41.310028","-13.745417","780","780","Arbusto ca. 3 m de alt. Flor vinácea. Frutos muricados, deiscentes, jovens verdes e maduros marrons, muitos frutos maturos caídos no chão. Amostra para extração de DNA.","SPF00196915",NA,NA,NA,NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1666","2019-11-21 10:12:50-03","USP","SPF","117238","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1996",NA,NA,"Guedes, MLS","PCD2810","1996","04","04","Brasil","Bahia","Jacobina",NA,"-40.365278","-10.900556","-40.365278","-10.900556","680","680",NA,"SPF00117238",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1667","2019-11-13 11:30:49-03","USP","SPF","37337","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1982",NA,NA,"Harley, RM","21211","1980","04","11","Brasil","Bahia","Caetité","Serra Geral","-42.483333","-14.15","-42.483333","-14.15","900","900",NA,"SPF00037337",NA,NA,NA,NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1668","2019-11-13 11:30:49-03","USP","SPF","66642","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1990",NA,NA,"Zappi, DC","CFCR12026","1988","05","28","Brasil","Minas Gerais","Grão Mogol",NA,"-42.9","-16.583333","-42.9","-16.583333",NA,NA,NA,"SPF00066642",NA,NA,NA,NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1669","2020-02-03 14:46:59-03","USP","SPF","103243","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1995",NA,NA,"Bovini, MG","489","1994","06","13","Brasil","Rio de Janeiro","Paraty","Área de Proteção Ambiental de Cairuçu","-44.05","-23.016667","-44.05","-23.016667",NA,NA,NA,"SPF00103243",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1670","2019-11-13 11:30:50-03","USP","SPF","121179","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1997",NA,NA,"Mendonça, RC","2909","1996","10","22","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.833889","-14.161944","-47.833889","-14.161944","890","890",NA,"SPF00121179",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1671","2019-11-13 11:30:50-03","USP","SPF","134863","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR",NA,NA,NA,"Pereira-Silva, G","3662","1996","09","23","Brasil","Bahia","Conde",NA,"-37.6","-11.9","-37.6","-11.9",NA,NA,NA,"SPF00134863",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1672","2019-11-13 11:30:50-03","USP","SPF","138520","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1999","07",NA,"Sánchez Vega, IM","9366","1998","06","16","Peru","San Martín","Rioja",NA,"-77.616667","-5.633333","-77.616667","-5.633333","1100","1100",NA,"SPF00138520",NA,NA,NA,"Southern America",NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1673","2019-11-13 11:30:50-03","USP","SPF","138772","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1999",NA,NA,"França, F","2512","1998","05","02","Brasil","Paraná","Matinhos",NA,"-48.569722","-25.777222","-48.569722","-25.777222","95","95",NA,"SPF00138772",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1674","2019-11-13 11:30:50-03","USP","SPF","139749","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2000","02",NA,"Lombardi, JA","3534","1999","11","18","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.371111","-18.143611","-43.371111","-18.143611",NA,NA,NA,"SPF00139749",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1675","2019-11-13 11:30:50-03","USP","SPF","141811","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2000","07",NA,"Melo, E","2845","1999","08","27","Brasil","Bahia","Jaguaquara",NA,"-40.113889","-13.526667","-40.113889","-13.526667","730","730",NA,"SPF00141811",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1676","2019-11-13 11:30:50-03","USP","SPF","141812","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2000","07",NA,"Melo, E","3212","1999","12","05","Brasil","Bahia","Lajedo do Tabocal",NA,"-40.281111","-13.4825","-40.281111","-13.4825","845","845",NA,"SPF00141812",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1677","2019-11-13 11:30:50-03","USP","SPF","143005","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR",NA,NA,NA,"Pirani, JR","4724","2000","05","18","Brasil","Espírito Santo","Guarapari",NA,"-40.416667","-20.533333","-40.416667","-20.533333",NA,NA,NA,"SPF00143005",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1678","2019-11-13 11:30:50-03","USP","SPF","158261","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Anônimo",NA,NA,NA,"Melo, E","3212","1999","12","05","Brasil","Bahia","Lajedo do Tabocal",NA,"-40.281111","-13.4825","-40.281111","-13.4825","845","845",NA,"SPF00158261",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1679","2019-11-13 11:30:50-03","USP","SPF","158454","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2003",NA,NA,"França, F","4156","2003","02","01","Brasil","Bahia","Mucugê",NA,"-41.485","-13.072222","-41.485","-13.072222","1040","1108",NA,"SPF00158454",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1680","2019-11-13 11:30:50-03","USP","SPF","158455","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2003",NA,NA,"Carvalho-Sobrinho, JG","106","2001","11","23","Brasil","Bahia","Santa Teresinha","Serra da Jibóia","-39.466667","-12.85","-39.466667","-12.85","550","650",NA,"SPF00158455",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1681","2021-03-15 18:29:46-03","USP","SPF","165888","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2004",NA,NA,"Thomas, WW","13604","2003","07","26","Brasil","Bahia","Jequié","Fazenda of Francisco Brito, 10.5 km S of Mandacara on road to Serra do Brejo (road that goes past stadium). Southern Bahian mesophyllous forest, in godd condition.","-40.111111","-13.946944","-40.111111","-13.946944","600","700","Shrub. Leaves deep green above, paler beneath. Inflorescence green.","SPF00165888",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1682","2019-11-13 11:30:50-03","USP","SPF","163721","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2004",NA,NA,"Lombardi, JA","5622","2003","12","27","Brasil","Paraná","Porto Rico",NA,"-53.2075","-22.761417","-53.2075","-22.761417",NA,NA,NA,"SPF00163721",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1683","2021-03-15 18:29:46-03","USP","SPF","168866","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2005",NA,NA,"Thomas, WW","13827","2004","02","05","Brasil","Bahia","Jequié","10.5 km S of Mandacaru (junction of stadium road and road to Jequié) on road to Serra dos Brejos. Southern Bahian moist forest","-40.111111","-13.943611","-40.111111","-13.943611","575","650","Tree 5 m. Fruit dry.","SPF00168866",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1684","2019-11-13 11:30:50-03","USP","SPF","173539","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2006",NA,NA,"Paula-Souza, J","4595","2005","01","24","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.833333","-14.15","-47.833333","-14.15",NA,NA,NA,"SPF00173539",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1685","2021-03-15 18:29:46-03","USP","SPF","174609","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2005",NA,NA,"Cardoso, D","785","2005","09","20","Brasil","Bahia","Ruy Barbosa","Serra do Orobó, Fazenda de Eduardo Alencar. Floresta estacional semidecidual com dossel a ca. 20 m alt.","-40.472778","-12.303889","-40.472778","-12.303889","490","490","Arbusto do sub-bosque com ca. 2.5 m alt. Folhas cartáceas com face adaxial verde-escura e abaxial verde-clara. Frutos imaturos verdes. DNA.","SPF00174609",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1686","2021-03-15 18:29:46-03","USP","SPF","176945","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2006","11",NA,"Queiroz, LP","6251","2000","06","01","Brasil","Bahia","Coração de Maria","Mata Engenho da Raiz próximo a Furnas, localidade conhecida como Belmonte. Mata.","-38.8","-12.25","-38.8","-12.25","320","320","Árvore de ca. de 3.5 m de alt., no sub-bosque. Folhas coriáceas. Frutos imaturos verdes e maduros marrom-escuros.","SPF00176945",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1687","2021-03-15 18:29:46-03","USP","SPF","190619","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2009","06",NA,"Salimena-Pires, FRG","2751","2008","11","15","Brasil","Minas Gerais","Lima Duarte","Serra Negra. Estrada para monte Verde de Cima. Mata ciliar em campo rupestre.","-43.778639","-21.930528","-43.778639","-21.930528","986","986","Árvore, ca. 3 m, frutos maduros e botões florais.","SPF00190619",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1688","2019-11-13 11:30:50-03","USP","SPF","202572","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2011",NA,NA,"Pirani, JR","6096","2011","01","19","Brasil","Espírito Santo","Marilândia",NA,"-40.531278","-19.408222","-40.531278","-19.408222","138","138",NA,"SPF00202572",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1689","2021-03-15 18:29:46-03","USP","SPF","211799","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2014","08",NA,"Ceccantini, GCT; Ifanger, ER; Baldaconi, G; Teixeira-Costa, L; Jardim, PCA","4015","2013","12","12","Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus","-49.676222","-22.380056","-49.676222","-22.380056",NA,NA,"Arvoreta na sombra da mata com 6 m alt. Frutos secos e jovens. Coleta de madeira a 4 m do solo.","SPF00211799",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1690","2019-11-13 11:30:50-03","USP","SPF","222906","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2012",NA,NA,"Matos, EN","358","2011","08","22","Brasil","Bahia","Caravelas","Barra de Caravelas. Faz. Walace.","-39.1975","-17.721944","-39.1975","-17.721944",NA,NA,NA,"SPF00222906",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1691","2019-11-13 11:30:50-03","USP","SPF","223812","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2016","06",NA,"Fernandez, EP","129","2014","11","24","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Vila São Jorge. Trilha entre a sede do PARNA e os saltos do Rio Preto (I e II)>","-47","-14.171667","-47","-14.171667","1000","1050",NA,"SPF00223812",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1692","2019-11-13 11:30:50-03","USP","SPF","226312","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","2016","03",NA,"Roque, AA","1309","2012","03","30","Brasil","Rio Grande do Norte","Baía Formosa","Mata Estrela. Trilha para a Lagoa Araraguara.","-35.013889","-6.378333","-35.013889","-6.378333","54","54",NA,"SPF00226312",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1693","2019-11-13 11:30:50-03","USP","SPF","61045","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1993",NA,NA,"Furtado, PP","209","1982","06","25","Brasil","São Paulo","Itatinga",NA,"-48.666667","-23.116667","-48.666667","-23.116667",NA,NA,NA,"SPF00061045",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1694","2019-11-13 11:30:50-03","USP","SPF","63821","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1989",NA,NA,"Thomas, WW","6159","1988","02","26","Brasil","Rio de Janeiro",NA,"Mun. Barra de Tijuca","-43.433333","-23.033333","-43.433333","-23.033333",NA,NA,NA,"SPF00063821",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1695","2019-11-13 11:30:50-03","USP","SPF","63822","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1989",NA,NA,"Pirani, JR","2441","1988","02","23","Brasil","Espírito Santo","Guarapari",NA,"-40.45","-20.55","-40.45","-20.55",NA,NA,NA,"SPF00063822",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1696","2019-11-13 11:30:50-03","USP","SPF","75960","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1992",NA,NA,"Baitello, JB","270","1988","11","21","Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,"SPF00075960",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1697","2019-11-13 11:30:50-03","USP","SPF","78099","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1993",NA,NA,"Mello-Silva, R","688","1992","11","19","Brasil","Minas Gerais","Botumirim","Serra da Canastra","-43.05","-16.916667","-43.05","-16.916667","1050","1170",NA,"SPF00078099",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1698","2019-11-13 11:30:50-03","USP","SPF","81314","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Kallunki, JA",NA,NA,NA,"Kallunki, JA","337","1993","01","18","Brasil","Espírito Santo","Guarapari",NA,"-40.45","-20.55","-40.45","-20.55",NA,NA,NA,"SPF00081314",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1699","2019-11-13 11:30:50-03","USP","SPF","90876","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR",NA,NA,NA,"Amorim, AMA","1365","1993","09","14","Brasil","Bahia","Una","Reserva Biológica de Una","-39.083333","-15.15","-39.083333","-15.15",NA,NA,NA,"SPF00090876",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1700","2019-11-13 11:30:50-03","USP","SPF","94043","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1996",NA,NA,"Ávila, NS","368","1994","09","13","Brasil","São Paulo","São Paulo",NA,"-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,"SPF00094043",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1701","2019-11-13 11:30:50-03","USP","SPF","98195","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1995",NA,NA,"Romaniuc Neto, S","1399","1994","05","03","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00098195",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1702","2019-11-13 11:30:50-03","USP","SPF","98584","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1996",NA,NA,"Ávila, NS","368","1994","09","13","Brasil","São Paulo","São Paulo",NA,"-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,"SPF00098584",NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1703","2019-11-13 11:30:50-03","USP","SPF","68374","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Kallunki, JA","1986",NA,NA,"Maas, PJM","P13022","1971","05","16","Brasil","Acre","Cruzeiro do Sul","Rio Juruá-Mirim.","-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,NA,"SPF00068374",NA,"123037","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1704","2019-11-13 11:30:49-03","USP","SPF","98350","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1995",NA,NA,"Paula, JE","3269","1990","09","25","Brasil","Alagoas","Marechal Deodoro",NA,"-35.8950004577637","-9.710280418396",NA,NA,NA,NA,NA,"SPF00098350",NA,"15565","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1705","2019-11-13 11:30:49-03","USP","SPF","161037","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2004","04",NA,"Hatschbach, G","75561","2003","06","20","Brasil","Bahia","Conde",NA,"-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,NA,"SPF00161037",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","2019-11-13 11:30:49-03","USP","SPF","215362","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR",NA,NA,NA,"Ribeiro, T","500","2004","04","17","Brasil","Bahia","Conde",NA,"-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,NA,"SPF00215362",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","2019-11-13 11:30:49-03","USP","SPF","76560","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1992",NA,NA,"Amorim, AMA","689","1992","08","26","Brasil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,"SPF00076560",NA,"41230","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1708","2019-11-13 11:30:50-03","USP","SPF","31418","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, JR","1983",NA,NA,"Santos, TS","3179","1978","02","15","Brasil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,"SPF00031418",NA,"41230","auto",NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1709","2019-11-13 11:30:49-03","USP","SPF","134234","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1999",NA,NA,"Hatschbach, G","68551","1998","10","15","Brasil","Bahia","Ituberá",NA,"-39.1492004394531","-13.7321996688843",NA,NA,NA,NA,NA,"SPF00134234",NA,"22399","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1710","2019-11-13 11:30:49-03","USP","SPF","151433","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","2002","05",NA,"Soeiro, R","95","1989","09","12","Brasil","Bahia","Lauro de Freitas",NA,"-38.3272018432617","-12.8943996429443",NA,NA,NA,NA,NA,"SPF00151433",NA,"11011","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1711","2019-11-13 11:30:49-03","USP","SPF","119495","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","1997",NA,NA,"Hatschbach, G","65954","1997","01","18","Brasil","Bahia","Macaúbas","Serra Poções.","-42.698600769043","-13.0193996429443",NA,NA,"1100","1100",NA,"SPF00119495",NA,"71420","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","2019-11-13 11:30:49-03","USP","SPF","31420","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Kaastra, RC","1981",NA,NA,"Vinha, SG","36","1967","08","04","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"SPF00031420",NA,"47076","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1713","2019-11-13 11:30:49-03","USP","SPF","75620","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","Pirani, JR","1992",NA,NA,"Carvalho, AMV","3279","1991","05","23","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"SPF00075620",NA,"47076","auto",NA,NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1714","2021-03-15 18:29:46-03","USP","SPF","177502","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2007","01",NA,"Santos, EB","318","2001","08","07","Brasil","Bahia","Maraú","A 6 km de Maraú, na estrada para Ubaitaba. Campos de restinga.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"Arbusto com 2.0 m alt. Folhas verdes discolores. Frutos imaturos verdes.","SPF00177502",NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","2019-11-13 11:30:49-03","USP","SPF","154212","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Groppo, M","2002","10",NA,"Amorim, AMA","2514","1998","09","13","Brasil","Bahia","Porto Seguro","Parque Nacional e Histórico do Monte Pascoal","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"SPF00154212",NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","2019-11-13 11:30:49-03","USP","SPF","173540","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Pirani, JR","2006",NA,NA,"Paula-Souza, J","5260","2005","02","01","Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"SPF00173540",NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
