"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","01073848","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","M. de L. da C. Soares",NA,NA,NA,"T. C. Plowman","1980","03","01","Brazil","Pará","Paragominas","Belém-Brasília highway (BR 010) 17 km. south of Ligação do Pará, near kilometer marker 1509","-47.53","-4.28",NA,NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1490504' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"9402","South America","sheet","NY01073848","NY01073848_01 NY01073848_02",NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","3780743","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"G. S. Bunting","1968","02","22","Venezuela","Bolívar",NA,"Carretera El Dorado- Lal Gran Sabana, alrededores del km 87",NA,NA,NA,NA,NA,"200","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4072063' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"3098B","South America","sheet","NY03780743","NY03780743_01",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","3780739","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"B. Maguire","1949","02","08","Venezuela","Amazonas",NA,"Cerro Sipapo (Paráque), 3 km southwest of Base Camp",NA,NA,NA,NA,NA,"200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4072059' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"28831","South America","sheet","NY03780739",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","3780747","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"J. M. Cruxent","1952","01","09","Venezuela","Amazonas",NA,"Río Orinoco, cerca márgines del río. Bejuco",NA,NA,NA,NA,NA,"365",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4072067' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"275","South America","sheet","NY03780747","NY03780747_01",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3780726","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"H. S. Irwin","1963","09","30","Suriname",NA,NA,"Near Kayser Airstrip, 45 km above confluence with Lucie Rivier","-56.82","3.33",NA,NA,NA,"270",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4072046' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"57718","South America","sheet","NY03780726","NY03780726_01",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","497988","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","T. B. Croat",NA,NA,NA,"M. Aguilar","1996","03","30","Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath, Quebrada Patuyacu","-68.7369","-12.6564",NA,NA,NA,"210","210","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=46828' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"437","South America","sheet","NY00497988","NY00497988_01",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","630753","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","T. B. Croat",NA,NA,NA,"D. C. Daly","1997","10","19","Brazil","Acre","Assis Brasil","Basin of Rio Acre (tributary of Rio Purus). Colocacao Beira Rio (Sr. José Cardoso).","-69.4975","-10.9389",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=635598' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"9607","South America","sheet","NY00630753","NY00630753_01",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","3780741","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"A. L. Bernardi","1956","01","03","Venezuela","Bolívar",NA,"(Guayana venezolana): región de los rio Icabaru, Hacha, y cordillera sin nombre a 280° de las cabeceras del Río Hacha",NA,NA,NA,NA,NA,"450","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4072061' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"2762","South America","sheet","NY03780741",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01073836","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","L. Pereira",NA,NA,NA,"E. Lima","1983","10","22","Brazil",NA,NA,"Tucurui, estrada da Colonia, C-8.","-49.6735668","-3.764569",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488917' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"90","South America","sheet","NY01073836","NY01073836_01 NY01073836_02",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","3780727","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"R. S. Cowan","1954","12","27","Suriname",NA,NA,"Vicinity of Moengo, Cottica River. Adjoema Kondre Hill #1, native trail to Adjoema Kondre Village.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4072047' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"39006","South America","sheet","NY03780727",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","03780755","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"B. Hoffman","1996","03","19","Guyana","Potaro-Siparuni",NA,"Iwokrama. Essequibo River, floodplain betw. Kurupukari & Apoteri villages, near Ladysmith tributary","-58.5","4.2",NA,NA,NA,"300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4072077' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"5067","South America","sheet","NY03780755","NY03780755_01",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3780746","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"J. A. Steyermark","1980","05","09","Venezuela","Amazonas","Atures","Virgin rainforest along Río Cataniapo, 44-45 km southeast of Puerto Ayacucho, 3 km downstream from damsite","-67.25","5.58",NA,NA,NA,"200","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4072066' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"122135","South America","sheet","NY03780746","NY03780746_01",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","3780712","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"D. Clarke","1996","03","19","Guyana","Potaro-Siparuni",NA,"Iwokrama Rainforest Reserve; 5 km transect, near Ladysmith Creek, Essequibo R.","-58.5","4.28",NA,NA,NA,"75","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4072032' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1336","South America","sheet","NY03780712","NY03780712_01",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","196827","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","T. B. Croat",NA,NA,NA,"M. N. Alexiades","1996","12","26","Peru","Madre de Dios","Tambopata","Rio Heath, ca. 10km upriver from mouth. Capelleti, Comunidad Nativa Soene","-68.63","-12.5",NA,NA,NA,"180","180","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=328603' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1297","South America","sheet","NY00196827","NY00196827_01",NA,NA,NA,NA,NA,NA,NA
"56","2016-10-21 18:44:00-02","NY","NYBG","133872","PreservedSpecimen","Plantae",NA,NA,"Alismatales","Araceae","Heteropsis","jenmani","Heteropsis jenmani",NA,NA,NA,NA,NA,"G. S. Jenman","1889","06",NA,"Guyana",NA,NA,"Kalacoon, Mazaruni. British Guiana.",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=477581' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"5000","South America","sheet","NY00133872","NY00133872_01","holotype",NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:51:19-03","EAO","IAN","177181","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) Bunting","Soares, ML",NA,NA,NA,"Rios, M; Roman, ALC","2000","04","05","Brasil","Pará","Bragança","Comunidade Benjamin Constant. Propriedade de Raimundo Tomas Ribeiro. Capoeira.","-46.716667","-1.216667","-46.716667","-1.216667",NA,"30","30","Cipó.",NA,"751","Southern America",NA,"IAN177181",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:51:19-03","EAO","IAN","180937","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) Bunting",NA,NA,NA,NA,"Soler, JG; Barbosa, EF","2003","11","19","Brasil","Roraima","Caracaraí","Próximo a Vila de Caicubi, Terra Firme.","-62.083333","-1.016667","-62.083333","-1.016667",NA,NA,NA,"Base reta. ritidoma avermelhado, com algumas lenticelas. Casca morta marrom, casca vivaavermelhada. Alburno branco.",NA,"304","Southern America",NA,"IAN180937",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-08 17:44:36-03","EAO","IAN","194961","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) Bunting",NA,NA,NA,NA,"Santos, RB","2013","02","15","Brasil","Pará","Vitória do Xingu","Sítio Canais e Diques, Bota fora 42. (UTM:9635030N/405715E).","-52.586328","-3.548056","-52.586328","-3.548056",NA,NA,NA,NA,NA,"PSACF942","Southern America",NA,"IAN194961",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:51:19-03","EAO","IAN","75165","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) Bunting","Soares, ML","2000","05",NA,"Fróes, RL","1952","04","30","Brasil","Amazonas",NA,"Barcelos, rio Demeni, Sumauma, regiao do rio Negro.",NA,NA,NA,NA,NA,NA,NA,"Cipó epifita.",NA,"28374","Southern America",NA,"IAN075165",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:51:19-03","EAO","IAN","98433","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) Bunting","Soares, ML","2000","05",NA,"Pires, JM","1952","07",NA,"Brasil","Pará",NA,"Mata da Cia. Pirelli, fazenda Uriboca, terra firme.",NA,NA,NA,NA,NA,NA,NA,"Cipó.",NA,"7052","Southern America",NA,"IAN098433",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-04-08 17:44:36-03","EAO","IAN","194810","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) Bunting",NA,NA,NA,NA,"Antônio, LC","2013","01","16","Brasil","Pará","Vitória do Xingu","Travessão 55. UTM (9649876N / 405296E).","-52.423167","-3.286917","-52.423167","-3.286917",NA,NA,NA,NA,NA,"PSACF848","Southern America",NA,"IAN194810",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:51:19-03","EAO","IAN","195190","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) Bunting",NA,NA,NA,NA,"Faveri, C","2013","01","14","Brasil","Pará","Vitória do Xingu","Sítio Canais e Diques (UTM: 9636104N/ 405296E).","-52.0099983215332","-2.88000011444092",NA,NA,"79439",NA,NA,NA,"auto","PSACF825","Southern America",NA,"IAN195190",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:51:19-03","EAO","IAN","103064","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.","Soares, ML","2000","05",NA,"Fróes, RL","1958","03","11","Brasil","Pará",NA,"Rio Gurupi, mata de terra firme",NA,NA,NA,NA,NA,NA,NA,"Cipó sob árvore, fruto.",NA,"34197","Southern America",NA,"IAN103064",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:51:19-03","EAO","IAN","115365","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.",NA,NA,NA,NA,"Oliveira, E","1963","09","18","Brasil","Pará",NA,"Belém IPEAN, reserva florestal do Mocambo, terra firme.",NA,NA,NA,NA,NA,NA,NA,"Cipó com frutos.",NA,"2581","Southern America",NA,"IAN115365",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:51:19-03","EAO","IAN","120933","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.",NA,NA,NA,NA,"Pires, JM; Silva, NT da","1966","10","21","Brasil","Pará",NA,"Belém, Igapó do Catú, transecto 10x950.",NA,NA,NA,NA,NA,NA,NA,"Planta epifita.",NA,"10279","Southern America",NA,"IAN120933",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:51:19-03","EAO","IAN","143489","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.","Soares, ML","2000","05",NA,"Medeiros, JM; Marinho, LR","1974","03","30","Brasil",NA,NA,"Estrada de Santarém-Cuiabá, Km 82, pico 7 doIBDF.",NA,NA,NA,NA,NA,NA,NA,"Cipó sobre árvore de 10m de altura.",NA,"59","Southern America",NA,"IAN143489",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:51:19-03","EAO","IAN","32","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.",NA,NA,NA,NA,"Silva, MB da","1942","10","03","Brasil","Pará",NA,"castanhal, on Belém-Braganza railway.",NA,NA,NA,NA,NA,NA,NA,"Epiphyte. Aerial roots used for wickerware and as cords.",NA,"s.n.","Southern America",NA,"IAN000032","IAN000032 IAN000032_e",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:51:19-03","EAO","IAN","32a","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.",NA,NA,NA,NA,"Silva, MB da","1942","10","03","Brasil","Pará",NA,"castanhal, on Belém-Braganza railway.",NA,NA,NA,NA,NA,NA,NA,"Epiphyte. Aerial roots used for wickerware and as cords.",NA,"s.n.","Southern America",NA,"IAN00032a","IAN00032a IAN00032a_e",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:51:19-03","EAO","IAN","86428","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.",NA,NA,NA,NA,"Fróes, RL","1955","02",NA,"Brasil","Pará",NA,"Santa rosa, planalto de Santarém onde foi feito o levantamento estatistico florestal pelo IAN, SPAVEA e FAO.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31473","Southern America",NA,"IAN086428",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:51:19-03","EAO","IAN","92415","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.",NA,NA,NA,NA,"Chagas, FN; Coêlho, DF","1956","04","18","Brasil",NA,NA,"terra firme, terro argilosso, mata virgem, porte vergetal trepadeira. Procedencia BAM, estrada do Paredao.",NA,NA,NA,NA,NA,NA,NA,"Frutos amarelos.",NA,"3756","Southern America",NA,"IAN092415",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:51:19-03","EAO","IAN","101370","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii flexuosa","Oliv.","Soares, ML","2000","05",NA,"Lanjouw, J; Lindeman, JC","1949","03","15","Suriname",NA,NA,"Hab. in montibus, qui dicuntur Nassau, Km8,4 ver.n. Kamina, Simiosjiesjie (Kar.)","-56.5","3.6","-56.5","3.6",NA,NA,NA,NA,NA,"2715","Southern America",NA,"IAN101370",NA,NA,"flexuosa",NA,NA,NA,NA,NA
"73","2021-03-30 12:51:19-03","EAO","IAN","146383","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii tenuispadix","Oliv.","Soares, ML","2000","05",NA,"Cordeiro, MR","1975","03","04","Brasil","Amazonas",NA,"Uaupés, a 14Km da cidade de Sao Gabriel das Cachoeiras.",NA,NA,NA,NA,NA,NA,NA,"Epifita sobre árvore. Flor branca.",NA,"457","Southern America",NA,"IAN146383",NA,NA,"tenuispadix",NA,NA,NA,NA,NA
"74","2021-03-30 12:51:19-03","EAO","IAN","87513","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii tenuispadix","Oliv.","Soares, ML","2000","05",NA,"Fróes, RL","1955","02","04","Brasil","Pará","Curuatinga","1º acampamento, linha 44. Planalto de Santarém. Mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31549","Southern America",NA,"IAN087513",NA,NA,"tenuispadix",NA,NA,NA,NA,NA
"75","2021-03-30 12:51:19-03","EAO","IAN","96932","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii tenuispadix","Oliv.","Soares, ML","2000","05",NA,"Silva, NT da","1957","10","18","Brasil","Pará","Belém","IAN, mata do Mocambo.","-48.5043983459473","-1.4558299779892",NA,NA,"48462",NA,NA,NA,"auto","471","Southern America",NA,"IAN096932",NA,NA,"tenuispadix",NA,NA,NA,NA,NA
"76","2021-03-30 12:51:19-03","EAO","IAN","173325","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.","Mesquita, MR","2000","10",NA,"Mesquita, MR; Procópio, LC","2000","10","10","Brasil","Pará","Moju","Campo experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km34.","-48.7689018249512","-1.88389003276825",NA,NA,"186920",NA,NA,"Ep¡fita. Folhas alternas, cori ceas, grossas, pec¡olo verde-claro, quase dando a volta inteira ao redor do ramo. Est¡pulas um pouco acima das folhas. Infrutescência em espiga, pluri-carpelar. Cada fruto tem um estigma persistente.","auto","351","Southern America",NA,"IAN173325",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:51:19-03","EAO","IAN","175153","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.","Procópio, LC","2002","01",NA,"Procópio, LC; Oliveira, JCL de","2002","01","30","Brasil","Pará","Moju","Campo experimental da Embrapa Amazônia Oriental- Moju, PA-150, km 31 - Ramal Santa Terezinha à 1300m de distância da PA-150 (lado esquerdo).","-48.7689018249512","-1.88389003276825",NA,NA,"186920",NA,NA,"Ramo verde-escuro, glabro e liso com acúleos. Flor com opérculo verde-claro, glabro. Inflorescência amarela-clara. Foi observado um besouro visitando a inflorescência.","auto","462","Southern America",NA,"IAN175153",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:51:19-03","EAO","IAN","166552","PreservedSpecimen","Plantae","Monocotiledônea",NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.",NA,NA,NA,NA,"Andrade, ACS; Cordeiro, MR","1998","05","20","Brasil","Pará","Moju","Campo experimental da Embrapa Amazonia Oriental no Km-30 da rodovia PA-150.","-48.7689018249512","-1.88389003276825",NA,NA,"186920",NA,NA,NA,"auto","21","Southern America",NA,"IAN166552",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-02-20 13:42:06-03","INPA","INPA-CARPOTECA","176267","Carpo","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML; Mayo, SJ","1995","07",NA,"Ribeiro, JELS","1993","11","24","Brasil","Amazonas","Manaus","Reserva Florestal Adolpho Ducke, Próximo ao alojamento.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"1181","Southern America",NA,"INPA0176267",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:27:26-03","UFBA","ALCB","66720","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2005","11","11","Guedes, ML; Queiroz, E","2004","26","28","Brasil","Bahia","Salvador","Mata dos Oitis","-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,NA,"Trepadeira: herbácea, raízes fibosas. Folhas com pecíolo curto, lâmina subcoriácea. Material estáril; Mata Ombrófila Densa",NA,"11144","Southern America",NA,"ALCB005310","ALCB005310",NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 08:42:55-03","NBC","NL-BOTANY","U.1104507","PreservedSpecimen","Plantae",NA,"Magnoliopsidae","Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Croat TB",NA,NA,NA,"Jansen-Jacobs MJ; Behari-Ramdas J; et al.","2003","01","31","Surinam","Marowijne Distr.",NA,"Plateau C, lateritic rocky soil.","-54.616667","4.833333","-54.616667","4.833333",NA,NA,NA,"Along trail in forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1104507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,"NL-U1104507","NL-U1104507",NA,NA,"U 0110560",NA,NA,NA,NA
