"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","individualCount","fieldNumber","infraspecificEpithet","typeStatus","relatedCatalogItem"
"158","2020-07-10 09:46:19-03","MBML","MBML-HERBARIO","48667",NA,"Plantae","Gramineae","Paspalum","densum","Paspalum densum","Poir.","R.S. Rodrigues/25-04-2015",NA,NA,NA,"R.S. Rodrigues","350","2015","04","25","Brasil","Espírito Santo","Linhares","Sooretama, Reserva Natural Vale","-39.94","-19.164722","39W56'24","19S9'53","Cespitosa, ereta, geniculada nos nós inferiores, ca 1.20m compr., indivíduos esparsos, auge de floração. Margem da estrada do Flamengo no sentido Gávea","MBML048667",NA,NA,NA,NA,"MBML048667","34","34",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-01-26 13:57:34-03","IMA","MAC","13998","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"I.A.Bayma","485","2000","12","02","Brasil","Alagoas","Campo Alegre","Fazenda Bicas, margem do riacho Branco.","-36.3507995605469","-9.78194046020508",NA,NA,"Erva ca. 1,5 m de altura. Inflorescência verde-marrom.; Capoeira.","MAC0013998",NA,NA,NA,NA,NA,NA,NA,NA,"21899","auto",NA,NA,NA,NA,NA
"160","2021-01-26 13:57:34-03","IMA","MAC","89","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Andrade-Lima","1977",NA,NA,"O.Viégas; G.L.Esteves","14","1976","10","27","Brasil","Alagoas","Coqueiro Sêco","APA de Santa Rita.","-35.8031005859375","-9.63833045959473",NA,NA,NA,"MAC0000089",NA,NA,NA,NA,NA,NA,NA,NA,"7027","auto",NA,NA,NA,NA,NA
"161","2021-01-26 13:57:34-03","IMA","MAC","69","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","O.Viégas, O","1977",NA,NA,"O.Viegas; G.L.Esteves","55","1976","12","13","Brasil","Alagoas","Marechal Deodoro",NA,"-35.8950004577637","-9.710280418396",NA,NA,NA,"MAC0000069",NA,NA,NA,NA,NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA
"162","2021-01-26 13:57:34-03","IMA","MAC","80","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","O.Viégas, O","1977",NA,NA,"O.Viégas; G.L.Esteves","56","1976","12","13","Brasil","Alagoas","Marechal Deodoro",NA,"-35.8950004577637","-9.710280418396",NA,NA,NA,"MAC0000080",NA,NA,NA,NA,NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA
"163","2021-01-26 13:57:34-03","IMA","MAC","2550","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"R.F.Rocha","482","1983","03","15","Brasil","Alagoas","Piaçabuçu","Fazenda Batinga.","-36.434398651123","-10.4055995941162",NA,NA,"Erva. Espiguilha arroxeada.; Restinga.","MAC0002550",NA,NA,NA,NA,NA,NA,NA,NA,"16123","auto",NA,NA,NA,NA,NA
"164","2021-01-26 13:57:34-03","IMA","MAC","9327","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"M.N.Rodrigues; R.Coeli; et al.","s.n.","1987","07","22","Brasil","Alagoas","Quebrangulo","Parque Estadual da Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,NA,"Erva ca. 2 m de altura. Espiguilha vinho.; Mata subcaducifólia.","MAC0009327",NA,NA,NA,NA,NA,NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA
"165","2021-01-26 13:57:34-03","IMA","MAC","64314","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","A.C.Mota","2015","12","21","G.M.A.Mattos; E.Santos; G.S.Freire; B.D.Silva","529","2015","12","15","Brasil","Sergipe","Santana do São Francisco","Povoado Saúde, Fazenda Mãe Natureza.","-36.639167","-10.333333","-36.639167","-10.333333","Erva ca. 1,2 m. Inflorescência verde a ferrugínea.; Caatinga e Mata Atlântica.","MAC0064314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-01-26 13:57:34-03","IMA","MAC","21873","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"A.C. de Barros Tomba; G.C.R.Rumim","17","2005","02","22","Brasil","Alagoas","Ipioca","Fazenda Vale das Flores, Canavialis.","-36.231389","-10.116111","-36.231389","-10.116111","Herbáceo; Mata Ciliar","MAC0021873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-01-26 13:57:34-03","IMA","MAC","21855","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"G.C.R.Rumim; A.C. de Barros Tomba","21","2005","02","24","Brasil","Alagoas","Ipioca","Fazenda Vale das Flores, Canavialis. Depressão.","-36.231389","-10.116111","-36.231389","-10.116111","Herbáceo; Mata Ciliar","MAC0021855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-01-26 13:57:34-03","IMA","MAC","10130","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","R.P.Lyra-Lemos","1999",NA,NA,"L.Palmeira","s.n.","1999","11","20","Brasil","Alagoas","Marechal Deodoro","Lagoa Manguaba.","-35.8950004577637","-9.710280418396",NA,NA,"Erva ca. 1 m de altura. Espigas arroxeadas.; Manguezal.","MAC0010130",NA,NA,NA,NA,NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA
"169","2021-02-04 10:29:49-03","UFRPE","HST","1467","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","T.R.Soderstrom","1966","07","27","G.Teixeira","2521","1964","11","13","Brasil","Pernambuco","Vicência","Engenho Sambaquim","-35.3266983032227","-7.65693998336792",NA,NA,"Planta forrageira (erva).","HST001467",NA,NA,NA,NA,NA,NA,NA,NA,"21084","auto",NA,NA,NA,NA,NA
"170","2021-02-25 10:11:35-03","CVRD","CVRD","7188","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Pedro L. Viana","2007","02","12","Folli, D.A.","4160","2001","12","26","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Tiririca cinza","CVRD007188","Magnoliophyta","Poales","América do Sul",NA,"CVRD007188",NA,NA,"Liliopsida","48094","auto",NA,NA,NA,NA,NA
"171","2021-02-25 10:11:35-03","CVRD","CVRD","11641","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Domingos A. Folli","2008","07","20","Folli, D.A.","6169","2008","07","20","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"Final da estrada da Bomba dágua <ll>dwc_commonname:</ll> Tiririca cinza","CVRD011641","Magnoliophyta","Poales","América do Sul",NA,NA,NA,NA,"Liliopsida","48094","auto",NA,NA,NA,NA,NA
"172","2021-02-25 10:11:35-03","CVRD","CVRD","10166","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Geovane S. Siqueira","2008","03","06","Lucas, E.","906","2006","11","30","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Tiririca cinza","CVRD010166","Magnoliophyta","Poales","América do Sul",NA,NA,NA,NA,"Liliopsida","48094","auto",NA,NA,NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US","3158862","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"J. Hoock","279","1955","11","27","French Guiana",NA,NA,"Route de suite apres pont du tour de l'le",NA,NA,NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","92145","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"F. Hostmann","1496",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","3632266","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Davidse, G.",NA,NA,NA,"R. Evans, S. Koemar & E. Wittenberg","3366","2003","5","31","Suriname","Sipaliwini",NA,"Central Suriname Nature Reserve. Kayserberg Airstrip savanna, ca. 1km E of Zuid River","-56.47","3.09",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,"235",NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"176","2020-09-12 05:00:02-03","US","US","3239649","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"M. Hoff","6188","1990","1","15","French Guiana",NA,NA,"Ilet Zébédé, Mana","-53.8","5.66",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,"5",NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"177","2020-09-12 05:00:02-03","US","US","3239669","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"M. Hoff","5713","1989","10","20","French Guiana",NA,NA,"Pripris Cabassou, Ile de Cayenne","-52.28","4.86",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,"5",NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"178","2020-09-12 05:00:02-03","US","US","2205569","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"G. A. Black & Klein, --","54 17263","1954","10","27","French Guiana",NA,NA,"Estrada a 36 km de Kourou, Robusto, porém wad é muito cortante",NA,NA,NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"179","2020-09-12 05:00:02-03","US","US","3239681","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"M. Hoff","6124","1989","12","11","French Guiana",NA,NA,"Bois Diable, C.S.G.","-52.66","5.18",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,"6",NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US","3170617","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Davidse, G.",NA,NA,NA,"J. J. Pipoly & G. Gharbarran","9463","1986","12","20","Guyana","E. Berbice-Corentyne",NA,"Cow savanna, along S bank of Canje River, W of Digitima Creek","-57.5833","5.6",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,"25","Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"181","2020-09-12 05:00:02-03","US","US","1914544","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"E. Essed","28","1914","10",NA,"Suriname",NA,NA,"Rt. La Resource","-55.1","5.91",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","3412499","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"J. Hoock","462","1955","9","27","French Guiana",NA,NA,"Route de Sinnamary, Savane Passoura","-52.68","5.13",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","3083865","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"W. H. A. Hekking","2167","1960","11","25","Suriname",NA,NA,"Tussen Uitkijk en de Jarikaba-Kreek, gebied van de Saramacca [Between lookout and the Jarikaba creek, area of the Saramacca]",NA,NA,NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","3412610","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"J. Hoock","458","1955","7","15","French Guiana","Cayenne",NA,"Cayenne, route de Montjoly, pres de Baduel","-52.26","4.9",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","1039251","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"G. S. Jenman","3656","1887","4",NA,"Guyana","Demerara-Mahaica",NA,"Lama","-57.95","6.55",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","3412500","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"J. Hoock","463","1955","10","10","French Guiana",NA,NA,"Route de Kourou, chemin Savane Matiti","-52.58","5.06",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","3171407","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Judziewicz, E. J.",NA,NA,NA,"A. Everaarts","913","1984","1","26","Suriname","Saramacca",NA,"Kabo Experimental Farm","-55.7","5.25",NA,NA,NA,NA,NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","2854655","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum eliptico-oblongum","Hack. in Stuck.",NA,NA,NA,NA,"T. Stuckert","16870","1907","1","12","Argentina","Chaco",NA,"Colombia Benites.",NA,NA,NA,NA,NA,"US00140598",NA,"Cyperales","South America",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,"eliptico-oblongum","Type fragment",NA
"189","2020-09-12 05:00:02-03","US","US","3486808","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir. in Lam.",NA,NA,NA,NA,"B. G. Stergios, L. J. Dorr & R. Caracas","20819","2005","8","16","Venezuela","Trujillo","Boconó","Parque Nacional Guaramacal, El Campamento, below Cerro El Diablo, and vicinity.",NA,NA,NA,NA,"PORT, US","US00754620",NA,"Cyperales","South America - Neotropics",NA,NA,"1800","2000","Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"190","2020-09-02 16:37:15-03","Cenargen","CEN","37521","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","R. C. Oliveira","2001","04",NA,"Leopoldo Krieger","21793","1988","02","14","Brasil","ES","GUARAPARI","Praia do Morro.","-40.5110015869141","-20.6580009460449",NA,NA,"Em terrenos baldios. Em touceiras densas, 1,5 m de altura. Espigas arroxeadas, da mesma cor que as bainhas da base. Doação Herbário UFJF.","CEN00037521",NA,NA,NA,"Exsicatas","CEN00037521 CEN00037521_1",NA,NA,NA,"28401","auto","2",NA,NA,NA,NA
"191","2020-09-02 16:37:11-03","Cenargen","CEN","56700","PreservedSpecimen","Plantae","Poaceae","Paspalum","cf. densum","Paspalum cf. densum","Poir.",NA,NA,NA,NA,"Hilda Maria Longhi Wagner","9403","2005","03","06","Brasil","PR","MORRETES","Estrada Morretes-Antonina.","-48.834400177002","-25.476900100708","-48799722.0","-25448333.0","Beira de estrada úmida, Base iridacea lisa, bainhas crassas; folhas glaucas, mais ou menos cortantes. Inflorescência com ramos rígidos e curtos, violácea. Doação - Herb. UFRGS - Porto Alegre ICN:136660. Duplicatas: CEN, SI.","CEN00056700",NA,NA,NA,"Exsicatas","CEN00056700",NA,NA,NA,"30514","auto","1",NA,NA,NA,NA
"192","2020-09-02 16:37:15-03","Cenargen","CEN","21938","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","G. H. Rua","2007","04",NA,"K. D. Barreto","3331","1994","12","01","Brasil","SP","JUQUIA","Fazenda Santa Leonora.","-47.6300010681152","-24.3199996948242","-4778944.0","-2216333.0","Espiguetas verdes. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queirós. Departamento de Botânica - Herbário ESA (26203). Piracicaba.","CEN00021938",NA,NA,NA,"Exsicatas","CEN00021938",NA,NA,NA,"32505","auto","1",NA,NA,NA,NA
"193","2020-09-02 16:37:15-03","Cenargen","CEN","3038","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","G. H. Rua","2007","05",NA,"Lídio Coradin","782","1977","10","19","Guiana",NA,NA,"Southwestern Guyana, vicinity of Lethem.",NA,NA,NA,NA,"Specimen was preserved with 1,5% Pentachlorphenol in Alcohol. Doação Teh New York Botanical Garden - INPA. Plants of Guyana.","CEN00003038",NA,NA,NA,"Exsicatas","CEN00003038","130","130",NA,NA,NA,"1",NA,NA,NA,NA
"194","2020-09-02 16:37:15-03","Cenargen","CEN","4732","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","G. H. Rua","2007","05",NA,"Lídio Coradin","2931","1980","07","16","Brasil","BA","ITAPEBI","Entroncamento BR-101 - Belmonte, km 3.","-39.5339012145996","-15.9507999420166",NA,NA,NA,"CEN00004732",NA,NA,NA,"Exsicatas","CEN00004732",NA,NA,NA,"43726","auto","1",NA,NA,NA,NA
"195","2020-09-02 16:37:15-03","Cenargen","CEN","46660","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","K. M. Pimenta","2013","10",NA,"Gert Guenther Hatschbach","56694","1992","04","06","Brasil","BA","RIO DE CONTAS","Salto do Fraga.","-41.8114013671875","-13.5789003372192",NA,NA,"Doação - Museo Botânico Municipal (Curitiba-PR).","CEN00046660",NA,NA,NA,"Exsicatas","CEN00046660","1100","1100",NA,"49773","auto","1",NA,NA,NA,NA
"196","2020-09-02 16:37:15-03","Cenargen","CEN","112596","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Marcelo Mattos Cavallari","814","2019","04","01","Brasil","SP","SAO CARLOS","Planta cultivada em canteiro no banco de Germoplasma da Embrapa Pecuária Sudeste, Fazenda Canchim.","-47.841666","-21.961944","-47.841666","-21.961944","Cod. Acesso: 00193489-2. BGP- 390. Área agrícola irrigada, próxima a fragmento de Floresta Estacional Semidecidual. Material conservado no Banco de Germoplasma de Paspalum a partir de coleta de A. Fávero 64, realizada em: 27/12/2016 no município de:Ubatuba-SP. Doação Embrapa Pecuária Sudeste.","CEN00112596",NA,NA,NA,"Unicata","CEN00112596","856","856",NA,NA,NA,"1",NA,NA,NA,NA
"197","2020-09-02 16:37:15-03","Cenargen","CEN","68368","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","J. F. M. Valls","2010","05",NA,"Glocimar Pereira-Silva","12808","2008","01","20","Brasil","TO","PALMEIRANTE","Estrada de acesso ao rio João Aires, próximo à cidade.","-47.939444","-7.8533333","-47.939444","-7.8533333","Área de influência direta (APP).","CEN00068368",NA,NA,NA,"Exsicatas","CEN00068368","160","160",NA,NA,NA,"4",NA,NA,NA,NA
"198","2020-09-02 16:37:15-03","Cenargen","CEN","70858","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","G. H. Rua","2007","04",NA,"Gabriel Hugo Rua","867","2007","04","01","Brasil","DF","BRASILIA","Lago Sul, beira do Lago Paranoá perto da Ponte JK. Coord.: 15°49'32,7'' S e 47°49'32,7 O.","-47.825555","-15.832777","-47.825555","-15.832777",NA,"CEN00070858",NA,NA,NA,"Exsicatas","CEN00070858","1011","1011",NA,NA,NA,"5",NA,NA,NA,NA
"199","2020-09-02 16:37:15-03","Cenargen","CEN","37912","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","T. S. Filgueiras","1997","05",NA,"Black- EAC",NA,"1955","06","05","Brasil","CE","FORTALEZA","Vizinhanças Barra do Cocó","-38.543098449707","-3.71722006797791",NA,NA,"Doação do Herbário Prisco Bezerra - EAC. Cat. Geral: 1185","CEN00037912",NA,NA,NA,"Exsicatas","CEN00037912",NA,NA,NA,"19924","auto","1",NA,NA,NA,NA
"200","2020-09-02 16:37:15-03","Cenargen","CEN","49159","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","R. C. Oliveira","2004","07",NA,"Lídio Coradin","7874","1987","06","30","Brasil","CE","TIANGUA","Rodovia Sobral - Tianguá (BR - 222), km 69, início da subida da serra de Ibiapaba","-40.99169921875","-3.7322199344635","-4096667.0","-368333.0","Plantas muito vigorosas.","CEN00049159",NA,NA,NA,"Exsicatas","CEN00049159","360","360",NA,"36695","auto","5",NA,NA,NA,NA
"201","2020-09-02 16:37:15-03","Cenargen","CEN","5966","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","J. F. M. Valls","1999","06",NA,"Lídio Coradin","2678","1980","05","29","Brasil","MA","PINDARE MIRIM","Pimentel - Maranhão. BR-222, Santa Ines - Buriticupa, km 13.","-45.3432998657227","-3.6083300113678",NA,NA,"Pouco apetecível para o gado, capim de 1 m.","CEN00005966",NA,NA,NA,"Exsicatas","CEN00005966","80","80",NA,"36995","auto","1",NA,NA,NA,NA
"202","2020-09-02 16:37:15-03","Cenargen","CEN","49160","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Lídio Coradin","7972","1987","07","03","Brasil","MA","SANTA INES","Rodovia Santa Inês (BR - 316), km 93.","-45.3800010681152","-3.66667008399963","-4601667.0","-406667.0","Folhas cortantes.","CEN00049160",NA,NA,NA,"Exsicatas","CEN00049160","130","130",NA,"35368","auto","5",NA,NA,NA,NA
"203","2020-09-02 16:37:15-03","Cenargen","CEN","82188","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","G. M. Barroso",NA,NA,NA,"O. Machado",NA,"1941","04","02","Brasil","RJ","RIO DE JANEIRO","floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"Doação JARDIM BOTÂNICO DO RIO DE JANEIRO RB 75118","CEN00082188",NA,NA,NA,"Exsicatas","CEN00082188",NA,NA,NA,"57442","auto","1",NA,NA,NA,NA
"204","2020-09-02 16:37:15-03","Cenargen","CEN","12265","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum x intermedium","Paspalum densum x intermedium",NA,NA,NA,NA,NA,"Camilo Luis Quarín","3911","1986","12","30","Argentina",NA,NA,"Logrado en la Facultad de Ciencias Agrarias, Universidad Nacional del Nordeste.",NA,NA,NA,NA,"Paspalum densum Poir. X Paspalum intermedium Munro ex Morong & Britton - Híbrido interespecífico (F1 nº 25). Mediante cruzamientos experimentales controlados entre: Progenitor femenino: Paspalum densum Q-3902 (2n=20); progenitor masculino: P. intermedium Q-3758 (2n=20). &nf;Doação - Instituto de Botânica Del Nordeste - Argentina.","CEN00012265",NA,NA,NA,"Exsicatas","CEN00012265",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"205","2020-09-02 16:37:15-03","Cenargen","CEN","12266","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum x urvillei","Paspalum densum x urvillei",NA,NA,NA,NA,NA,"Camilo Luis Quarín","3907","1987","03","10","Argentina",NA,NA,"Logrado en la Facultad de Ciencias Agrarias, Universidad Nacional del Nordeste.",NA,NA,NA,NA,"Paspalum densum Poir. X Paspalum urvillei Steud. - Híbrido interespecífico (F1 nº 17). Mediante cruzamientos experimentales controlados entre: Progenitor femenino: Paspalum densum Q-3902 (2n=20); progenitor masculino: P. urvillei Q-3873 (2n=40). Híbrido triploide (2n=3x=30). &nf;Doação - Instituto de Botânica Del Nordeste - Argentina.","CEN00012266",NA,NA,NA,"Exsicatas","CEN00012266",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"206","2020-09-02 16:37:15-03","Cenargen","CEN","12267","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum x urvillei","Paspalum densum x urvillei",NA,NA,NA,NA,NA,"Camilo Luis Quarín","3906","1987","03","16","Argentina",NA,NA,"Logrado en la Facultad de Ciencias Agrarias, Universidad Nacional del Nordeste.",NA,NA,NA,NA,"Paspalum densum Poir. X Paspalum urvillei Steud. - Híbrido interespecífico (F1 nº 15). Mediante cruzamientos experimentales controlados entre: Progenitor femenino: Paspalum densum Q-3902 (2n=20); progenitor masculino: P. urvillei Q-3873 (2n=40). Híbrido triploide (2n=3x=30). Doação - Instituto de Botânica Del Nordeste - Argentina.","CEN00012267",NA,NA,NA,"Exsicatas","CEN00012267",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"207","2020-09-02 16:37:15-03","Cenargen","CEN","12268","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum x urvillei","Paspalum densum x urvillei",NA,NA,NA,NA,NA,"Camilo Luis Quarín","3905","1987","02","09","Argentina",NA,NA,"Logrado en la Facultad de Ciencias Agrarias, Universidad Nacional del Nordeste.",NA,NA,NA,NA,"Paspalum densum Poir. X Paspalum urvillei Steud. - Híbrido interespecífico (F1 nº 7). Mediante cruzamientos experimentales controlados entre: Progenitor femenino: Paspalum densum Q-3902 (2n=20); progenitor masculino: P. urvillei Q-3873 (2n=40). Híbrido triploide (2n=3x=30). Cultivada en tierra. Doação - Instituto de Botânica Del Nordeste - Argentina.","CEN00012268",NA,NA,NA,"Exsicatas","CEN00012268",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"208","2020-09-02 16:37:15-03","Cenargen","CEN","12269","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum x urvillei","Paspalum densum x urvillei",NA,NA,NA,NA,NA,"Camilo Luis Quarín","3904","1987","03","10","Argentina",NA,NA,"Logrado en la Facultad de Ciencias Agrarias, Universidad Nacional del Nordeste.",NA,NA,NA,NA,"Paspalum densum Poir. X Paspalum urvillei Steud. - Híbrido interespecífico (F1 nº 5). Mediante cruzamientos experimentales controlados entre: Progenitor femenino: Paspalum densum Q-3902 (2n=20); progenitor masculino: P. urvillei Q-3873 (2n=40). Híbrido triploide (2n=3x=30). Doação - Instituto de Botânica Del Nordeste - Argentina.","CEN00012269",NA,NA,NA,"Exsicatas","CEN00012269",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
