"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","class","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","verbatimLongitude","verbatimLatitude"
"110","2021-02-08 12:53:16-03","UFRGS","ICN","080172","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1891","1988","02","28","América do Sul","Brasil","RS","Bom Jesus para Vacaria, Km 52 de Bom Jesus",NA,"Interior de mata",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Santos, A","1988","55856","auto","12","15",NA,NA,NA,NA,NA,NA
"111","2021-02-08 12:53:16-03","UFRGS","ICN","080169","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1876","1988","02","28","América do Sul","Brasil","RS","Bom Jesus para Vacaria, Km 5 de Bom Jesus",NA,"Pouco comum; Campo sobre barranco, beira de estrada, argiloso",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Santos, A","1988","55856","auto","12","15",NA,NA,NA,NA,NA,NA
"112","2021-02-08 12:53:16-03","UFRGS","ICN","089529","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; et al.","2285","1990","12","15","América do Sul","Brasil","RS","Direção a Vacaria, Km 6",NA,"Abundante",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Longhi-Wagner, HM","2016","55856","auto","06",NA,NA,NA,NA,NA,NA,NA
"113","2021-02-08 12:53:16-03","UFRGS","ICN","068124","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A","51","1988","02","06","América do Sul","Brasil","RS","Estrada São José dos Ausentes - Bom Jesus a 2 Km de S. José dos Ausentes",NA,"Solo Pedregoso",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Santos, A","1988","55856","auto","04","04",NA,NA,NA,NA,NA,NA
"114","2021-02-08 12:53:16-03","UFRGS","ICN","025354","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Winge, H","s.n.","1973","11","10","América do Sul","Brasil","RS","Minas de Camaquã",NA,NA,NA,NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 12:53:16-03","UFRGS","ICN","009702","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, J; Lindeman, JC","1859","1971","12","03","América do Sul","Brasil","RS","Canyon Itaimbézinho",NA,"No campo a beira do perau",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-08 12:53:16-03","UFRGS","ICN","051145","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; et all.","977","1981","12","01","América do Sul","Brasil","RS","Canyon Itaimbézinho, do outro lado do Canyon",NA,"Numeroso; Campo sujo",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"Santos, A","1988","30776","auto","04","10",NA,NA,NA,NA,NA,NA
"117","2021-02-08 12:53:16-03","UFRGS","ICN","068098","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A; Longhi-Wagner, HM; Vieira, AM","25","1988","01","05","América do Sul","Brasil","RS","Estrada São Francisco - Cambará, 20 Km de Tainhas",NA,"Em solo pedregoso",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"Santos, A","1988","30776","auto","04","04",NA,NA,NA,NA,NA,NA
"118","2021-02-08 12:53:16-03","UFRGS","ICN","080153","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1823","1988","02","27","América do Sul","Brasil","RS","Na divisa com SC",NA,"Local encharcado, solo turfoso",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"Santos, A","1988","30776","auto","12","10",NA,NA,NA,NA,NA,NA
"119","2021-02-08 12:53:16-03","UFRGS","ICN","080288","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1822a","1988","02","27","América do Sul","Brasil","RS","Serra da Rocinha, na divisa com SC",NA,"Comum; Turfeira",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"Santos, A",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-08 12:53:16-03","UFRGS","ICN","051370","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Severo, B","s.n.","1977","07","15","América do Sul","Brasil","RS",NA,NA,"Beira de estrada de ferro",NA,NA,"Canoas","-51.1836013793945","-29.9178009033203",NA,NA,"Santos, A","1988","8037","auto","04","10",NA,NA,NA,NA,NA,NA
"121","2021-02-08 12:53:17-03","UFRGS","ICN","190826","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Scur, L","875","2000","11","17","América do Sul","Brasil","RS","Críuva",NA,"Doação HUCS 17432; No campo",NA,NA,"Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"Longhi-Wagner, HM",NA,"49662","auto",NA,NA,"780","780",NA,NA,NA,NA
"122","2021-02-08 12:53:16-03","UFRGS","ICN","063038","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Arzivenco, L","366","1978","11","21","América do Sul","Brasil","RS","Campo W",NA,NA,NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Longhi-Wagner, HM","1985","38649","auto","06",NA,NA,NA,NA,NA,NA,NA
"123","2021-02-08 12:53:16-03","UFRGS","ICN","063577","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Baptista, LRM; Longhi-Wagner, HM","1272","1984","12","02","América do Sul","Brasil","RS","E da estação",NA,"Pouco frequente no campo sujo",NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Longhi-Wagner, HM","1985","38649","auto","06",NA,NA,NA,NA,NA,NA,NA
"124","2021-02-08 12:53:16-03","UFRGS","ICN","064944","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Miotto, S","s.n.","1982","11","07","América do Sul","Brasil","RS","Estação ecológica do Aracuri",NA,NA,NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Miotto, S",NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-08 12:53:16-03","UFRGS","ICN","112833","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Severo, B","9","1977","10","30","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Gramado","-50.8739013671875","-29.3785991668701",NA,NA,"Sanchotene, MC",NA,"13851","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-08 12:53:16-03","UFRGS","ICN","080290","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Eggers, L","140","1988","11","26","América do Sul","Brasil","RS","Morro Maximiliano",NA,NA,NA,NA,"Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"Santos, A","1988","28343","auto","12","15",NA,NA,NA,NA,NA,NA
"127","2021-02-08 12:53:16-03","UFRGS","ICN","106145","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Boechat, SC","138","1994","11","10","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Piratini","-53.1041984558105","-31.4480991363525",NA,NA,"Longhi-Wagner, HM","2016","62286","auto","06",NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 12:53:16-03","UFRGS","ICN","080286","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A","140","1988","02","14","América do Sul","Brasil","RS","Morro da Polícia",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Santos, A","1988","29946","auto","02","20",NA,NA,NA,NA,NA,NA
"129","2021-02-08 12:53:16-03","UFRGS","ICN","080287","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A","141","1988","02","14","América do Sul","Brasil","RS","Morro da Polícia",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Santos, A","1988","29946","auto","02","20",NA,NA,NA,NA,NA,NA
"130","2021-02-08 12:53:16-03","UFRGS","ICN","082995","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Knob","s.n.","1973","09","26","América do Sul","Brasil","RS","Morro do côco",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Longhi-Wagner, HM","2016","29946","auto","06",NA,NA,NA,NA,NA,NA,NA
"131","2021-02-08 12:53:16-03","UFRGS","ICN","149394","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Ferreira, PMA; Eggers, L","s.n.","2006","01","04","América do Sul","Brasil","RS","Morro do Osso",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Eggers, L",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-08 12:53:17-03","UFRGS","ICN","169465","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Welker, CAD","5","2004","11","19","América do Sul","Brasil","RS","Morro Santana",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Welker, CAD",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-08 12:53:16-03","UFRGS","ICN","089601","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM","2028","1990","12","09","América do Sul","Brasil","RS","Morro Santana",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Longhi-Wagner, HM","2016","29946","auto","06",NA,NA,NA,NA,NA,NA,NA
"134","2021-02-08 12:53:16-03","UFRGS","ICN","151728","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Setubal, R","232","2005","11","27","América do Sul","Brasil","RS","morro São Pedro Econsciência Espaço de Conservação",NA,"herbácea; em campo seco de topo de morro",NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Boldrini, II",NA,"29946","auto",NA,NA,"145","145",NA,NA,NA,NA
"135","2021-02-08 12:53:16-03","UFRGS","ICN","080248","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, J; et all.","4833","1979","10","30","América do Sul","Brasil","RS","Topo do Morro da Polícia",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Santos, A","1988","29946","auto","04","04",NA,NA,NA,NA,NA,NA
"136","2021-02-08 12:53:16-03","UFRGS","ICN","157859","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Boldrini, II; Setubal, R","1544","2008","10","29","América do Sul","Brasil","RS","Fazenda Cantagalo",NA,NA,NA,NA,"Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:53:16-03","UFRGS","ICN","080274","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, J","1727","1971","10","15","América do Sul","Brasil","RS","Cerro Palomas",NA,NA,NA,NA,"Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"Santos, A","1988","79795","auto","04","04",NA,NA,NA,NA,NA,NA
"138","2021-02-08 12:53:16-03","UFRGS","ICN","111855","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM","3411","1996","12","12","América do Sul","Brasil","RS","Interior da mata de Araucaria",NA,NA,NA,NA,"São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"Longhi-Wagner, HM","2016","42598","auto","06",NA,NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:53:16-03","UFRGS","ICN","080163","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1850","1988","02","28","América do Sul","Brasil","RS","São José dos Ausentes para Bom Jesus, 5 Km da saida de S. José, logo após a ponte",NA,"Beira de estrada, solo argiloso",NA,NA,"São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"Santos, A","1988","42598","auto","12","15",NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:53:16-03","UFRGS","ICN","080162","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1847","1988","02","28","América do Sul","Brasil","RS","São José dos Ausentes para Bom Jesus, 5 Km da saida de S. José, logo após a ponte",NA,"Beira de arroio, entre pedras",NA,NA,"São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"Santos, A","1988","42598","auto","12","15",NA,NA,NA,NA,NA,NA
"141","2021-02-08 12:53:16-03","UFRGS","ICN","046770","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Winge, H; et all.","1306","1979","11","26","América do Sul","Brasil","RS","BR-116, Km 256, Corred. Da Faz. Do Sr Bataglia, 1 Km da entrada",NA,"Campo limpo, solo argiloso. Perto da beira da estrada",NA,NA,"Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"Santos, A","1988","63451","auto","04","14",NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:53:16-03","UFRGS","ICN","046769","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Winge, H; et all.","1307","1979","11","26","América do Sul","Brasil","RS","BR-116, Vacaria-Lajes, Km 256, corred. Da Faz. Do Sr, Btaglia, 1 Km da entrada",NA,"Campo limpo com outra gramíneas, samambaias e verbenáceas, solo argiloso",NA,NA,"Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"Santos, A","1987","63451","auto","04","04",NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:53:16-03","UFRGS","ICN","080175","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1899","1988","02","22","América do Sul","Brasil","RS","Campo atrás da estação ferroviária",NA,"Solo pedregoso",NA,NA,"Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"Santos, A","1988","63451","auto","12","12",NA,NA,NA,NA,NA,NA
"144","2021-02-08 12:53:16-03","UFRGS","ICN","023128","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, J","2299","1972","11","05","América do Sul","Brasil","RS","Cantagalo, Chácara do Dr. Pascoal Adrio Crocco",NA,"No solo raso sobre afloramento rochoso",NA,NA,"Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"Santos, A","1988","41667","auto","04","10",NA,NA,NA,NA,NA,NA
"145","2021-02-08 12:53:16-03","UFRGS","ICN","048292","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Bueno, O","1807","1979","10","30","América do Sul","Brasil","RS","Morro da Grota, Itapoã",NA,"Erva ereta, altura da planta, 50 cm, flor inflorescência esverdeada, numerosa e dispersa; Encontrada em campo sujo, na subida do morro, solo granito, morro com afloramento rochoso",NA,NA,"Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"Longhi-Wagner, HM",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-08 12:53:16-03","UFRGS","ICN","103250","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Boechat, S","s.n.","1993","11","04","América do Sul","Brasil","SC","Arroio do Barril, Churrasqueira da cascata",NA,NA,NA,NA,"Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,"Santos, A","1994","32577","auto","02",NA,NA,NA,NA,NA,NA,NA
"147","2021-02-08 12:53:16-03","UFRGS","ICN","098944","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Rúgulo, Z; Longhi-Wagner, HM; Boechat, S; Molina, AM","1471","1992","12","07","América do Sul","Brasil","SC","a 25 Km passando la serrado Rio do Rastro",NA,"Terreno pedregoso alternando com turberas",NA,NA,"Lauro Müller","-49.3967018127441","-28.3927993774414",NA,NA,"Longhi-Wagner, HM","2016","15992","auto","06",NA,NA,NA,NA,NA,NA,NA
"148","2021-02-08 12:53:16-03","UFRGS","ICN","127046","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM","3605","1997","01","22","América do Sul","Brasil","SC","Morro da Igreja 1832 m",NA,NA,NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"Longhi-Wagner, HM",NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:53:16-03","UFRGS","ICN","110555","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Witten","2791","1995","12","09","América do Sul","Brasil","SP",NA,NA,NA,NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"Longhi-Wagner, HM","2016","21048","auto","06",NA,NA,NA,NA,NA,NA,NA
"150","2021-02-08 12:53:16-03","UFRGS","ICN","134622","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Windisch, PG; et al.","9125","1999","05","14","América do Sul","Brasil","SP","divisa com Campos do Jordão Serra da Mantiqueira São José dos Alpes",NA,"ca 22°44'S, 45°35'W;campo de altitude, junto a mata nebular",NA,NA,"Pindamonhangaba","-45.4599990844727","-22.9200000762939",NA,NA,"Longhi-Wagner, HM","1999","24176","auto",NA,NA,"1750","1750",NA,NA,NA,NA
"151","2021-02-08 12:53:16-03","UFRGS","ICN","023663","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Rosengurtt, B","7757j","1959","11","20","América do Sul","Uruguai","Canelones","Fortin Santa Rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt, B","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-08 12:53:16-03","UFRGS","ICN","080278","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, J","10592","1986","12","29","América do Sul","Brasil","SC","3,5 Km de Água Doce em direção a Treze Tílias",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, A","1988",NA,NA,"04","10",NA,NA,NA,NA,NA,NA
"153","2021-02-08 12:53:16-03","UFRGS","ICN","098987","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Rúgulo, Z; Longhi-Wagner, HM; Boechat, S; Molina, AM","1514","1992","12","07","América do Sul","Brasil","SC","ruta SC - 430, 4 Km Pericó",NA,"Campos abiertos com Araucaria angustifolia, solo pedregoso",NA,NA,NA,NA,NA,NA,NA,"Longhi-Wagner, HM","2016",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"154","2021-02-08 12:53:16-03","UFRGS","ICN","158925","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Meireles, LD; et al.","2407","2006","06","07","América do Sul","Brasil","MG","Serra Fina Pedra da Mina (Alto) 22°25'33 7 S 44°50'31 8 W. Campo de Nifelina",NA,"Doação do Herbário UEC.; Erva com flores alvas.",NA,NA,"Passa Quatro","-44.841944","-22.425833",NA,NA,"Longhi-Wagner, HM",NA,NA,NA,NA,NA,"2664","2792",NA,NA,"-44.841944","-22.425833"
"155","2021-02-08 12:53:16-03","UFRGS","ICN","158927","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Meireles, LD; et al.","1666","2005","05","15","América do Sul","Brasil","MG","Serra Fina Pedra da Mina (Alto) 22°25'33 7 S 44°50'31 8 W campo de altitude",NA,"Doação do Herbário UEC.; Erva sobre neossolo em afloramento.",NA,NA,"Passa Quatro","-44.841944","-22.425833",NA,NA,"Longhi-Wagner, HM",NA,NA,NA,NA,NA,"2664","2792",NA,NA,"-44.841944","-22.425833"
"156","2021-02-08 12:53:16-03","UFRGS","ICN","163985","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Silva Filho, PJS","284","2008","10","29","América do Sul","Brasil","RS","Bairro Tarumã região de entorno do Lago Tarumã",NA,"Campo seco",NA,NA,"Viamão","-51.023056","-30.066389",NA,NA,"P. J. S. Silva Filho, II Bo",NA,NA,NA,NA,NA,"61","61",NA,NA,"-51.023056","-30.066389"
"157","2021-02-08 12:53:16-03","UFRGS","ICN","168221","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Silva Filho, PJS; Grings, M","1002","2010","11","02","América do Sul","Brasil","RS","Casa de Pedra. -30.96933 -53.590364",NA,NA,NA,NA,"Bagé","-53.590278","-30.969167",NA,NA,"Silva Filho, PJS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.590278","-30.969167"
"158","2021-02-08 12:53:17-03","UFRGS","ICN","198591","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Windisch, PG","9212","1999","05","15","América do Sul","Brasil","MG","Pico São Domingos, Divisa Gonçalves/Cambuí",NA,NA,NA,NA,"Cambuí","-46.0574989318848","-22.6121997833252",NA,NA,"Longhi-Wagner, HM","1999","14409","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:53:16-03","UFRGS","ICN","140183","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Hagelund, K","11964","1977","10","24","América do Sul","Brasil","RS","Granja Faxinal",NA,"Doação do Karner Hagelund",NA,NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"dos Santos, AMPV","1986","29956","auto","08","22",NA,NA,NA,NA,NA,NA
"160","2021-02-08 12:53:16-03","UFRGS","ICN","080304","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Boldrini, I","s.n.","1986","11",NA,"América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Bagé","-54.1068992614746","-31.3313999176025",NA,NA,"Santos, A",NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-08 12:53:16-03","UFRGS","ICN","087033","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM","1988","1989","11","12","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Bagé","-54.1068992614746","-31.3313999176025",NA,NA,"Longhi-Wagner, HM","2016","74087","auto","06",NA,NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:53:16-03","UFRGS","ICN","080168","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1869","1988","02","28","América do Sul","Brasil","RS","A 24 Km de São José dos Ausentes",NA,"Comum; Campo Alto, beira de estrada, argiloso",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Santos, A","1988","55856","auto","12","15",NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:53:16-03","UFRGS","ICN","068156","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A","83","1988","01","06","América do Sul","Brasil","RS","A 3 Km da sede da Fazenda São José",NA,"Campo em solo",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"Santos, A","1988","55856","auto","04","04",NA,NA,NA,NA,NA,NA
"164","2021-02-08 12:53:16-03","UFRGS","ICN","025375","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Hickenbick, MC","56","1973","12","16","América do Sul","Brasil","RS","2km antes da estrada a Itaimbezinho",NA,NA,NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"Longhi-Wagner, HM; Santos, A","2016","30776","auto","06",NA,NA,NA,NA,NA,NA,NA
"165","2021-02-08 12:53:16-03","UFRGS","ICN","023271","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, J; et all.","2392","1972","11","14","América do Sul","Brasil","RS","Canyon Itaimbézinho",NA,"Frequente; Em frente a cascata",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"Valls, J",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-08 12:53:16-03","UFRGS","ICN","023033","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, J; et all.","2205","1972","10","10","América do Sul","Brasil","RS","Serra dos pedrosas, Fazenda Quatro Meninas, do Dr. Tellini",NA,"Vegeta em fendas de granito",NA,NA,"Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"Santos, A","1988","62084","auto","03","10",NA,NA,NA,NA,NA,NA
