"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"298","2020-12-16 11:32:49-03","UFG","UFG","41735","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Delprete, P.G.; J.C. da Silva","2007","07","22",NA,"Brasil",NA,NA,NA,"UFG0041735",NA,NA,"(Pohl ex Benth.) Harley","10230","Goiás","Morro de Santo Antônio","UFG0041735","Senador Canedo","-49.166667","-16.666667",NA,NA,NA,"-49.166667","-16.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-12-19 11:19:07-03","UFG","UFG","45678","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","V.L. Gomes-Klein; et al.","2011","09","26",NA,"Brasil",NA,NA,NA,"UFG0045678",NA,NA,"(Pohl ex Benth.) Harley","7309","Goiás","Serra de Pireneus","UFG0045678","Pirenópolis","-48.910083","-15.836778","V.L. Gomer-Klein",NA,NA,"-48.910083","-15.836778",NA,NA,"2011","09","26",NA,NA,NA,NA,NA
"300","2019-12-19 11:19:07-03","UFG","UFG","50779","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Aparecida da Silva, M.; Goes, B.T.M.; Alvarenga, D. & Guimarães, L.L.","2015","08","27",NA,"Brasil",NA,NA,NA,"UFG0050779",NA,NA,"(Pohl ex Benth.) Harley","8284","Goiás",NA,"UFG0050779","Cocalzinho de Goiás","-48.343611","-15.629444","Aparecida da Silva, M.","832","832","-48.343611","-15.629444",NA,NA,"2015","08","27",NA,NA,NA,NA,NA
"301","2019-12-19 11:19:07-03","UFG","UFG","43013","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Ramos, A.E.; et al.","2009","08","11",NA,"Brasil",NA,NA,NA,"UFG0043013",NA,NA,"(Pohl ex Benth.) Harley","1843","Distrito Federal",NA,"UFG0043013","Brasília","-47.9296989440918","-15.7797002792358","Ramos, A.E.",NA,NA,NA,NA,"70570","auto","2009","08",NA,NA,NA,NA,NA,NA
"302","2019-12-19 11:19:07-03","UFG","UFG","60480","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Francisco de M. Santos","2016","10","28",NA,"Brasil",NA,NA,NA,"UFG0060480",NA,NA,"(Pohl ex Benth.) Harley","651","Goiás",NA,"UFG0060480","Luziânia","-47.9502983093262","-16.2525005340576","Francisco de M. Santos",NA,NA,NA,NA,"83221","auto","2016","10","28",NA,NA,NA,NA,NA
"303","2019-12-19 11:19:07-03","UFG","UFG","5615a","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Rizzo, J.A.","1970","08","29",NA,"Brasil",NA,NA,"Árvore 5m de altura; corola roxa.","UFG05615a",NA,NA,"(Pohl ex Benth.) Harley","5450","Goiás","Estrada Morrinhos para Caldas Novas; ocorre o córrego Samambaia; cerrado.",NA,"Caldas Novas","-48.625","-17.74169921875","Ferreira, H.D.",NA,NA,NA,NA,"36612","auto","1998","05","05",NA,NA,NA,NA,NA
"304","2019-12-19 11:19:07-03","UFG","UFG","3599","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Rizzo, J.A.; Barbosa, A.","1968","08","08",NA,"Brasil",NA,NA,"Árvore 5 m; corola roxa.","UFG0003599",NA,NA,"(Pohl ex Benth.) Harley","1968","Goiás","Km 14 da rodovia Goiânia para Inhumas; cerradão, com transição para cerrado.","UFG0003599","Goiânia","-49.2538986206055","-16.6786003112793","Ferreira, H.D.",NA,NA,NA,NA,"25250","auto","1995","06","28",NA,NA,NA,NA,NA
"305","2019-12-19 11:19:07-03","UFG","UFG","18921","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Harley, R.M.; et al.","1996","08","15",NA,"Brasil",NA,NA,"Árvore cerca de 4,5 m de altura; corola lilás, cálice com base acinzentada e parte superior vinosa.","UFG0018921",NA,NA,"(Pohl ex Benth.) Harley","28179","Goiás","Na subida do Cocalzinho para os três picos.","UFG0018921","Pirenópolis","-48.9592018127441","-15.852499961853","Harley, R.M.",NA,NA,NA,NA,"40887","auto","1996","08","15",NA,NA,NA,NA,NA
"306","2019-12-19 11:19:07-03","UFG","UFG","18647","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Ferreira, H.D.; et al.","1993","08","28",NA,"Brasil",NA,NA,"Herbácea cerca de 3 m de altura; folhas peninérvea pilosa; caule piloso, corola lilás, com frutos.","UFG0018647",NA,NA,"(Pohl ex Benth.) Harley","3296","Goiás","Serra das Galés","UFG0018647","Paraúna","-50.448600769043","-16.9477996826172","Lutz, B.E.",NA,NA,NA,NA,"62630","auto","1993","09","15",NA,NA,NA,NA,NA
"307","2019-12-19 11:19:07-03","UFG","UFG","17363","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Gomes-Klein, V.L.; et al.","1995","07","11",NA,"Brasil",NA,NA,"Cerca de 3,5 m de altura; corola lilás claro e bilabiada, cálice tomentoso e esbranquiçado; cheiro forte.","UFG0017363",NA,NA,"(Pohl ex Benth.) Harley","2841","Goiás","Serra das Galés","UFG0017363","Paraúna","-50.448600769043","-16.9477996826172","Gomes-Klein, V.L.",NA,NA,NA,NA,"62630","auto","1995","07","12",NA,NA,NA,NA,NA
"308","2019-12-19 11:19:09-03","UFG","UFG","43331","S","Plantae","Lamiaceae","Hyptis","cana","Hyptis cana","Soares, E.A.; et al.","2001","07","04",NA,"Brasil",NA,NA,NA,"UFG0043331",NA,NA,"Pohl ex Benth.","1399","Tocantins",NA,"UFG0043331","Palmas","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-12-19 11:19:09-03","UFG","UFG","43334","S","Plantae","Lamiaceae","Hyptis","cana","Hyptis cana","Lolis, S.F.; et al.","1999","07","27",NA,"Brasil",NA,NA,NA,"UFG0043334",NA,NA,"Pohl ex Benth.","156","Tocantins",NA,"UFG0043334","Palmas","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-06-10 10:10:54-03","FZB-BH","BHZB","10879","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Rezende, S.G et al.","2014","07","02",NA,"Brasil",NA,NA,"Anteriormente identificada como Hypenia sp.Doação de duplicata para SPF em julho de 2017 .",NA,NA,NA,NA,"4637","MG","Distrito de Miguel Burnier, Mina da Gerdau.",NA,"Ouro Preto","-43.801944","-20.44","G, Antar","1200","1200","43W 48' 07","20S 26' 24",NA,NA,"2017","06","14",NA,NA,NA,NA,NA
"311","2019-06-10 10:10:54-03","FZB-BH","BHZB","1970","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Caldeira, F.M.","1997","09","19",NA,"Brasil",NA,NA,"Anteriormente Hyptis sp.unicata",NA,NA,NA,NA,NA,"MG","Parque Betânia, Bairro Betânia.",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","R.M, Harley",NA,NA,NA,NA,"17082","auto","2015","02","10",NA,NA,NA,NA,NA
"312","2019-06-10 10:10:54-03","FZB-BH","BHZB","7960","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Lemes, E.","2010","08","04",NA,"Brasil",NA,NA,"Coord: 19°57'07.84S; 43°54'16.51W. Alt.: 1152m. folhas simples opostas cruzadas. Com duplicata.Anteriormente identificada como H.asperrimum (Spreng.) Harley. Doação de duplicata para herbário CTBS em julho de 2016. Doação de duplicata para SPF em julh",NA,NA,NA,NA,"102","MG","Parque das Mangabeiras - Trilha próxima ao viveiro",NA,"Belo Horizonte","-43.904586","-19.952178","R.M, Harley","1152","1152","43W 54' 16.51","19S 57' 07.84",NA,NA,"2015","02","10",NA,NA,NA,NA,NA
"313","2019-06-10 10:10:54-03","FZB-BH","BHZB","4343","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Mendes, M.S. et al.","2005","08","30",NA,"Brasil",NA,NA,"Coord. UTM 7.739016N e 618.535E, altitude média de 1100m. Outros coletores: Werneck, M.S.confirmado por R.M, Harley.unicata",NA,NA,NA,NA,NA,"MG","Entre Congonhas e Ouro Preto",NA,"Congonhas","-43.863611","-20.443611",NA,"1100","1100","43W 51' 49","20S 26' 37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-06-10 10:10:54-03","FZB-BH","BHZB","2067","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Andrade, I.R.","1998","09","04",NA,"Brasil",NA,NA,"Outro coletor: Carvalho, M.G . Anteriormente H. cana",NA,NA,NA,NA,NA,"MG","Parque Municipal Mata das Borboletas - Bairro Sion.",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","R. M. Harley",NA,NA,NA,NA,"17082","auto","2015","02","10",NA,NA,NA,NA,NA
"315","2019-06-10 10:10:54-03","FZB-BH","BHZB","10878","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Rezende, S.G et al.","2014","07","02",NA,"Brasil",NA,NA,"Doação de duplicata para herbário CTBS em julho de 2016. Anteriormente identificada como Hypenia sp.Doação de duplicata para SPF em julho de 2017 .",NA,NA,NA,NA,"4636","MG","Distrito de Miguel Burnier, Mina da Gerdau.",NA,"Ouro Preto","-43.801944","-20.44","G, Antar","1200","1200","43W 48' 07","20S 26' 24",NA,NA,"2017","06","14",NA,NA,NA,NA,NA
"316","2019-06-10 10:10:54-03","FZB-BH","BHZB","10609","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Fernandes, F.M.","2014","09","19",NA,"Brasil",NA,NA,"19 34#?# 13,07  44 36#?# 00,26 Doação de duplicata para herbário CTBS em julho de 2016.Doação de duplicata para SPF em julho de 2017 .",NA,NA,NA,NA,"422","MG","Fazenda Alvorada , Distrito de Pindaíba",NA,"Pequi","-44.600072","-19.570297","R.M, Harley",NA,NA,"44W 36' 00.26","19S 34' 13.07",NA,NA,"2015","02","10",NA,NA,NA,NA,NA
"317","2019-06-10 10:10:54-03","FZB-BH","BHZB","12374","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Fernandes, M.G.C. et al.","2018","09","13",NA,"Brasil",NA,NA,"Doação de duplicata para Herbário HUEFS, Maio 2019.",NA,NA,NA,NA,"1809","MG","Parque Municipal Fort Laudardale",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-06-10 10:10:54-03","FZB-BH","BHZB","5059","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Rezende, S.G.","2003","10","17",NA,"Brasil",NA,NA,"Anteriormente identificada como H. cf.cana",NA,NA,NA,NA,NA,"MG",NA,NA,"Campos Altos","-46.1713981628418","-19.6961002349854","R.M.Harley",NA,NA,NA,NA,"31611","auto","2015","02","10",NA,NA,NA,NA,NA
"319","2019-06-10 10:10:54-03","FZB-BH","BHZB","1955","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Paiva, D.Q.","1997","08","29",NA,"Brasil",NA,NA,".Anteriormente identificada como Eriope sp.Doação de duplicata para SPF em julho de 2017 .",NA,NA,NA,NA,NA,"MG","Horto Florestal do Betânia",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","R.M, Harley",NA,NA,NA,NA,"17082","auto","2015","02","10",NA,NA,NA,NA,NA
"320","2019-06-10 10:10:54-03","FZB-BH","BHZB","1534","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Pôrto de Paula, L.M.","1996","09","11",NA,"Brasil",NA,NA,"Anteriormente Hyptis sp.",NA,NA,NA,NA,NA,"MG","Parque do Betânia , Bairro Betânia.",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","R.M.Harley",NA,NA,NA,NA,"17082","auto","2015","02","10",NA,NA,NA,NA,NA
"321","2019-06-10 10:10:54-03","FZB-BH","BHZB","1451","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","Battaglia, A.E. et al.","1996","08","01",NA,"Brasil",NA,NA,"Cultivado. Anteriormente identificado como Hyptis sp.",NA,NA,NA,NA,"6","MG","Parque do Betânia, Bairro Betânia",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","R.M, Harley",NA,NA,NA,NA,"17082","auto","2015","02","10",NA,NA,NA,NA,NA
"322","2014-09-09 14:08:41-03","UNIVILLE","JOIW","221","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","G.Q.Freire","2006","08","17",NA,"Brasil",NA,NA,"Árvore, h=3m, CAP=32cm. Botão e cálice esbranquiçados, corola roxa. Madeira de galho coletada",NA,NA,NA,"(Pohl ex Benth.) Harley","153","MG","Fazenda Jagoara Velha - Cerrado",NA,"Matozinhos","-43.969944","-19.454361",NA,"711","711","43º58'11,8'' W","19º27'15,7'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2014-09-09 14:08:41-03","UNIVILLE","JOIW","216","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","G.C.T.Ceccantini","2006","07","22",NA,"Brasil",NA,NA,"Árvore, h= 3,5m, CAP = 54 cm. Flor de coróla lilás. Madeira de galho",NA,NA,NA,"(Pohl ex Benth.) Harley","2916","MG","Fazenda Jagoara Velha - Cerrado",NA,"Matozinhos","-43.969944","-19.454361",NA,"711","711","43º58'11,8'' W","19º27'15,7'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2014-09-09 14:08:41-03","UNIVILLE","JOIW","332","S","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","J.C.F.Melo Jr.","2006","10","24",NA,"Brasil",NA,NA,"Arvoreta, h=4m, DAP=7cm. Folhas novas, flores liláses. Madeira de ramo lateral coletada",NA,NA,NA,"(Pohl ex Benth.) Harley","579","MG","Cerradão IBAMA",NA,"Matozinhos","-43.955083","-19.50775",NA,"758","758","43º57'18,3'' W","19º30'27,9'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-09-12 05:00:02-03","US","US","2863445","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","H. S. Irwin & T. R. Soderstrom","1964","9","6","South America - Neotropics","Brazil",NA,NA,NA,"US02884517",NA,"Lamiales","(Pohl & Benth.) Harley","6049","Distrito Federal","The Planalto do Brasil, Distrito Federal, Margin of gallery forest, bordering on steep slopes of campo, ca. 40km S.W. of Brasília on road to Anápolis.","US02884517_01",NA,NA,NA,NA,"700","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"326","2020-09-12 05:00:02-03","US","US","201220","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","A. Regnelli","1848","8","22","South America - Neotropics","Brazil",NA,NA,NA,"US02884505",NA,"Lamiales","(Pohl & Benth.) Harley","206","Minas Gerais","cidade de Uberava.","US02884505_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"327","2020-09-12 05:00:02-03","US","US","2863438","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","H. S. Irwin & T. R. Soderstrom","1964","8","18","South America - Neotropics","Brazil",NA,NA,NA,"US02884518",NA,"Lamiales","(Pohl & Benth.) Harley","5283","Distrito Federal","The Planalto do Brasil, Distrito Federal.","US02884518_01",NA,NA,NA,NA,"700","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"328","2020-09-12 05:00:02-03","US","US","2706138","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","G. Hatschbach","1971","9","5","South America - Neotropics","Brazil",NA,NA,NA,"US02884513",NA,"Lamiales","(Pohl & Benth.) Harley","27248","Minas Gerais","Corrego do Tigre (mun. Gouveia) Minas Gerais.","US02884513_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"329","2020-09-12 05:00:02-03","US","US","2820565","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","A. P. Duarte & E. Pereira","1965","9","18","South America - Neotropics","Brazil",NA,NA,NA,"US02884515",NA,"Lamiales","(Pohl & Benth.) Harley","9912","Minas Gerais","Proced. Minas Gerais - Sete Lagaes.","US02884515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"330","2020-09-12 05:00:02-03","US","US","1997221","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","A. Macedo","1950","6","29","South America - Neotropics","Brazil",NA,NA,NA,"US02884521",NA,"Lamiales","(Pohl & Benth.) Harley","2440","Minas Gerais","Município Ituiutaba, Estado Mg.","US02884521_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"331","2020-09-12 05:00:02-03","US","US","1067026","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","-- Gardner",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02884507",NA,"Lamiales","(Pohl & Benth.) Harley","5100","Minas Gerais","Minas Geraes, Brazil.","US02884507_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"332","2020-09-12 05:00:02-03","US","US","2977475","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","E. P. Heringer & G. Eiten","1975","9","15","South America - Neotropics","Brazil",NA,NA,NA,"US02884512",NA,"Lamiales","(Pohl & Benth.) Harley","14987","Minas Gerais","State of Minas Gerais, Município de Paraopeba: city of Paraopeba Estação Florestal.","US02884512_01",NA,"-44.4","-19.28",NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"333","2020-09-12 05:00:02-03","US","US","2924755","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","G. Christenson, P. Ivo & A. Manosso","1979","9","12","South America - Neotropics","Brazil",NA,NA,NA,"US02884509",NA,"Lamiales","(Pohl & Benth.) Harley","GMC 1151","Mato Grosso do Sul","Mato Grosso do Sul: Municipality of Coxim, 10 km. south of city.","US02884509_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"334","2020-09-12 05:00:02-03","US","US","2706147","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","G. Hatschbach & O. Guimarães","1969","7","11","South America - Neotropics","Brazil",NA,NA,NA,"US02884514",NA,"Lamiales","(Pohl & Benth.) Harley","21764","Mato Grosso","Rod. Br 267 (mun. Nova Andradina) Mato Grosso.","US02884514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"335","2020-09-12 05:00:02-03","US","US","1997248","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","A. Macedo","1953","7","23","South America - Neotropics","Brazil",NA,NA,NA,"US02884520",NA,"Lamiales","(Pohl & Benth.) Harley","2493","Minas Gerais","Município Ituiutaba, Estado Minas.","US02884520_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"336","2020-09-12 05:00:02-03","US","US","1320803","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","A. Regnelli","1848","8","23","South America - Neotropics","Brazil",NA,NA,NA,"US02884504",NA,"Lamiales","(Pohl & Benth.) Harley","206","Minas Gerais","Brasilia, prov. Minas Geraës, cidade de Uberava.","US02884504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"337","2020-09-12 05:00:02-03","US","US","2752708","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","B. Maguire, J. M. Pires, C. K. Maguire & N. Silva","1963","8","27","South America","Brazil",NA,NA,NA,"US02884519",NA,"Lamiales","(Pohl & Benth.) Harley","56374",NA,"The Belém-Brasília-Acre Highways, Estados Pará, Goiás, Mato Grosso, Terr. Róndonia, Brasil, en route to Cuiaba from Rondonopolis, Mato Grosso, Brasilia-Acre Highway.","US02884519_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"338","2020-09-12 05:00:02-03","US","US","2941396","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","1981","7","20","South America - Neotropics","Brazil",NA,NA,NA,"US02884502",NA,"Lamiales","(Pohl & Benth.) Harley","7202","Distrito Federal","Distrito Federal, Bacia do Rio São Bartolomeu.","US02884502_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"339","2020-09-12 05:00:02-03","US","US","2941398","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","1981","7","20","South America - Neotropics","Brazil",NA,NA,NA,"US02884510",NA,"Lamiales","(Pohl & Benth.) Harley","7214","Distrito Federal","Distrito Federal, Bacia do Rio São Bartolomeu.","US02884510_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"340","2020-09-12 05:00:02-03","US","US","2926756","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1980","7","15","South America - Neotropics","Brazil",NA,NA,NA,"US02884501",NA,"Lamiales","(Pohl & Benth.) Harley","5246","Distrito Federal","Brasília DF, Bacia do Rio São Bartolomeu.","US02884501_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"341","2020-09-12 05:00:02-03","US","US","2197264","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","A. Macedo","1944","7","8","South America - Neotropics","Brazil",NA,NA,NA,"US02884523",NA,"Lamiales","(Pohl & Benth.) Harley","404","Minas Gerais","Municipio Ituiutaba, Estado Minas.","US02884523_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"342","2020-09-12 05:00:02-03","US","US","2023836","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","L. O. Williams & V. Assis","1945","8","10","South America - Neotropics","Brazil",NA,NA,NA,"US02884522",NA,"Lamiales","(Pohl & Benth.) Harley","8040","Minas Gerais","In campo, Morro das Pedras, Belo Horizonte, Minas Gerais.","US02884522_01",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"343","2020-09-12 05:00:02-03","US","US","2602082","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","G. T. Prance & N. Silva","1964","9","19","South America - Neotropics","Brazil",NA,NA,NA,"US02884516",NA,"Lamiales","(Pohl & Benth.) Harley","59054","Distrito Federal","New Brazilian Highways, Brasilia, Federal District, Cia Fercal, 30 km. east of Brasília.","US02884516_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"344","2020-09-12 05:00:02-03","US","US","1484164","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","L. Riedel","1824",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02884508",NA,"Lamiales","(Pohl & Benth.) Harley","167","Minas Gerais","São João d'El Rey.","US02884508_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"345","2020-09-12 05:00:02-03","US","US","2883772","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","H. Leitão Filho, G. Shepherd & K. Yamamoto","1978","7","4","South America - Neotropics","Brazil",NA,NA,NA,"US02884511",NA,"Lamiales","(Pohl & Benth.) Harley","8130","Minas Gerais","Município de Iturama, nativo em cerrado nas proximidades da barragem de Água-Vermelha.","US02884511_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"346","2020-09-12 05:00:02-03","US","US","1320809","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","A. Regnelli","1863",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02884503",NA,"Lamiales","(Pohl & Benth.) Harley","206","Minas Gerais","Brasilia, prov. Minas Geraës.","US02884503_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"347","2020-09-12 05:00:02-03","US","US","201041","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","A. Regnell","1843",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02884506",NA,"Lamiales","(Pohl & Benth.) Harley","206","Minas Gerais","Brasilia, prov. Minas Geraës.","US02884506_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"348","2020-09-12 05:00:02-03","US","US","2932626","PreservedSpecimen","Plantae","Lamiaceae","Hyptidendron","canum","Hyptidendron canum","E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1979","7","11","South America - Neotropics","Brazil",NA,NA,NA,"US02884524",NA,"Lamiales","(Pohl & Benth.) Harley","1799","Distrito Federal","Brasília DF, Bacia do Rio São Bartolomeu.","US02884524_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"349","2020-09-12 05:00:02-03","US","US","1706209","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","altissima","Hyptis altissima","A. F. C. P. de Saint-Hilaire",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00121854",NA,"Lamiales","A. St.-Hil. ex Benth.","846","Goiás","Inter Porto Imperial et Lunie, ad flum Tocantins","US00121854_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"Isotype","1"
