"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"50","2019-10-09 11:13:31-03","UFBA","ALCB","86976","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","2008",NA,NA,"Dobjanski, M; Cruz, JM; Cordeiro, J","269","2008","02","13","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1500","1500","ca de 3m. Flor alva.","ALCB036765","ALCB036765","Serra do Capivari","Dicotyledon",NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA
"51","2019-10-09 11:13:31-03","UFBA","ALCB","82783","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","2007",NA,NA,"Hatschbach, G; Ribas, OS","79822","2007","02","08","Brasil","Santa Catarina","Uribici",NA,NA,NA,NA,NA,NA,"2 m. Flor creme.","ALCB036764","ALCB036764 ALCB036764_1","Morro da Igreja","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:13:31-03","UFBA","ALCB","86976","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","2008",NA,NA,"Dobjanski, M; Cruz, JM; Cordeiro, J","269","2008","02","13","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1500","1500","ca de 3m. Flor alva.","ALCB036765","ALCB036765","Serra do Capivari","Dicotyledon",NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA
"53","2020-02-08 10:09:03-03","NBC","NL-BOTANY","U.1236923","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Hatschbach GG; Hatschbach M; Guimaraes DJ",NA,"1992","01","06","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1236923 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1236923","NL-U1236923","Usina Hidrelectrica Parigot de Souza (mun. Antonina) Parana.",NA,"Oxalidales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"54","2020-02-08 10:09:03-03","NBC","NL-BOTANY","WAG.1754557","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","12","29","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1754557 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1754557","NL-WAG1754557","Pico Caratuva (mun. Campina Gde. do Sul) Parana.",NA,"Oxalidales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"55","2020-02-08 10:09:03-03","NBC","NL-BOTANY","U.1236923","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Hatschbach GG; Hatschbach M; Guimaraes DJ",NA,"1992","01","06","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1236923 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1236923","NL-U1236923","Usina Hidrelectrica Parigot de Souza (mun. Antonina) Parana.",NA,"Oxalidales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"56","2020-02-08 10:09:03-03","NBC","NL-BOTANY","WAG.1754557","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","12","29","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1754557 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1754557","NL-WAG1754557","Pico Caratuva (mun. Campina Gde. do Sul) Parana.",NA,"Oxalidales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"57","2020-11-04 11:05:30-03","ESALQ","ESA","105632","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,"M. Sobral",NA,NA,NA,"Gasper, A.L.","1296.0",NA,NA,NA,"Brasil","Santa Catarina","Calmon","-51.0971984863281","-26.5997009277344",NA,NA,NA,NA,NA,"ESA105632","ESA105632",NA,"Magnoliophyta",NA,NA,NA,"36889","auto",NA,NA,NA,NA
"58","2020-11-04 11:05:30-03","ESALQ","ESA","88861","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,"Barbosa, E.","953.0","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"ESA088861","ESA088861",NA,"Magnoliophyta",NA,NA,NA,"12577","auto",NA,NA,NA,NA
"59","2020-11-04 11:05:30-03","ESALQ","ESA","32134","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler",NA,NA,NA,NA,"Roderjan, C.V.","1125.0","1994","01","26","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"ESA032134","ESA032134",NA,"Magnoliophyta",NA,NA,NA,"17116","auto",NA,NA,NA,NA
"60","2020-11-04 11:05:30-03","ESALQ","ESA","125669","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,"Oliveira, J.A.","207.0","1905","07","04","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"ESA125669","ESA125669",NA,"Magnoliophyta",NA,NA,NA,"19648","auto",NA,NA,NA,NA
"61","2020-11-04 11:05:30-03","ESALQ","ESA","105632","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,"M. Sobral",NA,NA,NA,"Gasper, A.L.","1296.0",NA,NA,NA,"Brasil","Santa Catarina","Calmon","-51.0971984863281","-26.5997009277344",NA,NA,NA,NA,NA,"ESA105632","ESA105632",NA,"Magnoliophyta",NA,NA,NA,"36889","auto",NA,NA,NA,NA
"62","2020-11-04 11:05:30-03","ESALQ","ESA","88861","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,"Barbosa, E.","953.0","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"ESA088861","ESA088861",NA,"Magnoliophyta",NA,NA,NA,"12577","auto",NA,NA,NA,NA
"63","2020-11-04 11:05:30-03","ESALQ","ESA","32134","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler",NA,NA,NA,NA,"Roderjan, C.V.","1125.0","1994","01","26","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"ESA032134","ESA032134",NA,"Magnoliophyta",NA,NA,NA,"17116","auto",NA,NA,NA,NA
"64","2020-11-04 11:05:30-03","ESALQ","ESA","125669","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,"Oliveira, J.A.","207.0","1905","07","04","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"ESA125669","ESA125669",NA,"Magnoliophyta",NA,NA,NA,"19648","auto",NA,NA,NA,NA
"65","2021-01-14 15:27:38-03","MN","R","52197","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Brade, A.C.","1951",NA,NA,"Santos, N.",NA,"1950","06","29","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2000","2000",NA,"R010063578,R010063582,R010063583","R010063578 R010063582 R010063583","Serra dos Cipós. Nas margens do riacho de S. Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:27:38-03","MN","R","8833","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Glaziou, A.F.M.","3998","1870","04","03","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008833","R000008833_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:27:38-03","MN","R","176733","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Cuatrecasas, A.","1957",NA,NA,"Smith, L.B. 10342; Reitz, R.",NA,"1957","01","23","Brasil","Santa Catarina","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,"R010063589","R010063589","Fazenda Santo Antônio, Campos dos Padres.",NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA
"68","2021-01-14 15:27:38-03","MN","R","232951","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Moura, R.","2016",NA,NA,"Maia, V.; Mascarenhas, B.",NA,"2015","09","16","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"R010046152","R010046152","PARNA do Itatiaia",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"69","2021-01-14 15:27:38-03","MN","R","104095","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Duré, R.","1987",NA,NA,"Mello Filho, L.E.","1429","1957","04","20","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"R010065909,R010065910,R010065913","R010065909 R010065910 R010065913","Pedra Fronteira ao Abrigo Rebouças.",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"70","2021-01-14 15:27:38-03","MN","R","63056","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,NA,NA,"1883","01","18","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Gabinete de Botânica da Escola Polythecnica nº 6771","R010065938,R010063579,R010063580","R010065938","Serra dos Órgão na subida do Frade.",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"71","2021-01-14 15:27:38-03","MN","R","52197","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Brade, A.C.","1951",NA,NA,"Santos, N.",NA,"1950","06","29","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2000","2000",NA,"R010063578,R010063582,R010063583","R010063578 R010063582 R010063583","Serra dos Cipós. Nas margens do riacho de S. Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:27:38-03","MN","R","8833","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Glaziou, A.F.M.","3998","1870","04","03","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008833","R000008833_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:27:38-03","MN","R","176733","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Cuatrecasas, A.","1957",NA,NA,"Smith, L.B. 10342; Reitz, R.",NA,"1957","01","23","Brasil","Santa Catarina","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,NA,NA,NA,"R010063589","R010063589","Fazenda Santo Antônio, Campos dos Padres.",NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA
"74","2021-01-14 15:27:38-03","MN","R","232951","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Moura, R.","2016",NA,NA,"Maia, V.; Mascarenhas, B.",NA,"2015","09","16","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"R010046152","R010046152","PARNA do Itatiaia",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"75","2021-01-14 15:27:38-03","MN","R","104095","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Duré, R.","1987",NA,NA,"Mello Filho, L.E.","1429","1957","04","20","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"R010065909,R010065910,R010065913","R010065909 R010065910 R010065913","Pedra Fronteira ao Abrigo Rebouças.",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"76","2021-01-14 15:27:38-03","MN","R","63056","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,NA,NA,"1883","01","18","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Gabinete de Botânica da Escola Polythecnica nº 6771","R010065938,R010063579,R010063580","R010065938","Serra dos Órgão na subida do Frade.",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"77","2016-02-02 14:37:58-02","BGBM","B","B 10 9009918","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"F. Sellow","1077",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B109009918 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B109009918","B109009918",NA,NA,NA,"Middle and South America",NA,NA,NA,NA,"type",NA,NA
"78","2016-02-02 14:37:58-02","BGBM","B","B 10 9009918","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"F. Sellow","1077",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B109009918 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B109009918","B109009918",NA,NA,NA,"Middle and South America",NA,NA,NA,NA,"type",NA,NA
"79","2019-02-15 11:37:16-02","IPA","IPA","46207","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Zickel, C.","2010","03","25","Andrade-Lima","75-8019","1975","01","30","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0046207",NA,"Itatiaia","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:37:16-02","IPA","IPA","46207","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Zickel, C.","2010","03","25","Andrade-Lima","75-8019","1975","01","30","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0046207",NA,"Itatiaia","Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:32:08-03","IAP","PACA-AGP","102634","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","L.Cappelatti","2007","12","10","L. Cappelatti","114","2007","11","10","Brasil","RS","São Francisco de Paula","-50.55","-29.433333","50°33'W","29°26'S",NA,NA,"Habitat: mata","PACA102634",NA,"Parque Municipal da Ronda","Magnoliophyta","Rosales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"82","2019-11-22 13:44:15-03","IAP","PACA-AGP","54185","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Brade",NA,NA,NA,"A.C. Brade",NA,"1945","02","08","Brasil","RJ","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Her. Jard. Bot. 52025","PACA054185",NA,"Prateleiras, 2200 m","Magnoliophyta","Rosales",NA,NA,"19648","auto","Magnoliatae",NA,NA,NA
"83","2019-08-27 13:32:08-03","IAP","PACA-AGP","102634","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","L.Cappelatti","2007","12","10","L. Cappelatti","114","2007","11","10","Brasil","RS","São Francisco de Paula","-50.55","-29.433333","50°33'W","29°26'S",NA,NA,"Habitat: mata","PACA102634",NA,"Parque Municipal da Ronda","Magnoliophyta","Rosales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"84","2019-11-22 13:44:15-03","IAP","PACA-AGP","54185","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Brade",NA,NA,NA,"A.C. Brade",NA,"1945","02","08","Brasil","RJ","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Her. Jard. Bot. 52025","PACA054185",NA,"Prateleiras, 2200 m","Magnoliophyta","Rosales",NA,NA,"19648","auto","Magnoliatae",NA,NA,NA
"85","2021-03-24 17:08:56-03","UFES","SAMES","6488","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Verdi,M.; Gasper,A.L.","2140","2009","05","07","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223","-495136111.0","-275400000.0",NA,NA,"Habito: Árvore","SAMES06488",NA,"Morro das Torres",NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA
"86","2021-03-24 17:08:56-03","UFES","SAMES","6488","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Verdi,M.; Gasper,A.L.","2140","2009","05","07","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223","-495136111.0","-275400000.0",NA,NA,"Habito: Árvore","SAMES06488",NA,"Morro das Torres",NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA
"87","2019-11-21 14:33:42-03","UFJF","CESJ","24016","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","J.R. Pirani","1992",NA,NA,"L. Krieger; et. alii","CESJ24016","1989","04","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Arbusto de 1 a 2m.","CESJ024016","CESJ024016","Parque Nacional do Caparaó, Terreirão, 2.400 msm","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:33:42-03","UFJF","CESJ","24063","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","S.M.S. Verardo","1992",NA,NA,"L. Krieger; et. alii","CESJ24063","1989","04","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Arbustinho, frutos vermelhos.","CESJ024063",NA,"Parque Nacional do Caparaó, Terreirão, Acima da cachoeira. 2350 msm.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 14:33:42-03","UFJF","CESJ","72100","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","L.N. Gonçalves","2018","10","23","L.N. Gonçalves; P. Duffles","480","2017","10","19","Brasil","Minas Gerais","Marmelópolis","-45.135556","-22.500833","-45.135556","-22.500833","1900","1900","Folhas compostas;","CESJ072100",NA,"Pico dos Marins, 1º maciço","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"90","2019-11-21 14:33:42-03","UFJF","CESJ","69439","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach","2008",NA,NA,"J.M. Cruz; J. Cordeiro; M. Dobjanski","269","2008","02","13","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1500","1500","Arbusto, 3m, flor alva. Matinha nebular.","CESJ069439",NA,"Serra do Capivari","Angiosperma",NA,"América do Sul",NA,"55154","auto",NA,NA,NA,NA
"91","2019-11-21 14:33:42-03","UFJF","CESJ","48416","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach","2006",NA,NA,"O.S. Ribas; J. Cordeiro; J.M. Silva; F.Marinero","7215","2006","04","10","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto, 1,50m, fruto marrom. Matinha nebular do alto do morro.","CESJ048416",NA,"Serra Ibitiraquire - Pico Caratuva, Alt. aproximada: 1700m.","Angiosperma",NA,"América do Sul",NA,"55154","auto",NA,NA,NA,NA
"92","2019-11-21 14:33:42-03","UFJF","CESJ","52971","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach","2008",NA,NA,"J.M. Cruz; J. Cordeiro; M. Dobjanski","269","2008","02","13","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto, 3m., flor alva. Matinha nebular. Alt.: 1500m.","CESJ052971",NA,"Serra Capivari Grande","Angiosperma",NA,"América do Sul",NA,"55154","auto",NA,NA,NA,NA
"93","2019-11-21 14:33:42-03","UFJF","CESJ","43856","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach","2004",NA,NA,"E. Barbosa","953","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta da mainha nebular; flor alvacenta.","CESJ043856",NA,"Morro do Canal","Angiosperma",NA,"América do Sul",NA,"12577","auto",NA,NA,NA,NA
"94","2019-11-21 14:33:42-03","UFJF","CESJ","24016","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","J.R. Pirani","1992",NA,NA,"L. Krieger; et. alii","CESJ24016","1989","04","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Arbusto de 1 a 2m.","CESJ024016","CESJ024016","Parque Nacional do Caparaó, Terreirão, 2.400 msm","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:33:42-03","UFJF","CESJ","24063","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","S.M.S. Verardo","1992",NA,NA,"L. Krieger; et. alii","CESJ24063","1989","04","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Arbustinho, frutos vermelhos.","CESJ024063",NA,"Parque Nacional do Caparaó, Terreirão, Acima da cachoeira. 2350 msm.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 14:33:42-03","UFJF","CESJ","72100","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","L.N. Gonçalves","2018","10","23","L.N. Gonçalves; P. Duffles","480","2017","10","19","Brasil","Minas Gerais","Marmelópolis","-45.135556","-22.500833","-45.135556","-22.500833","1900","1900","Folhas compostas;","CESJ072100",NA,"Pico dos Marins, 1º maciço","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 14:33:42-03","UFJF","CESJ","69439","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach","2008",NA,NA,"J.M. Cruz; J. Cordeiro; M. Dobjanski","269","2008","02","13","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1500","1500","Arbusto, 3m, flor alva. Matinha nebular.","CESJ069439",NA,"Serra do Capivari","Angiosperma",NA,"América do Sul",NA,"55154","auto",NA,NA,NA,NA
