"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"212","2020-12-11 11:39:34-03","UFMG","BHCB","45170","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:39:34-03","UFMG","BHCB","50451","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:39:34-03","UFMG","BHCB","44197","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-11 11:39:34-03","UFMG","BHCB","44213","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-11 11:39:34-03","UFMG","BHCB","44214","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:39:34-03","UFMG","BHCB","44218","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:39:34-03","UFMG","BHCB","44219","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:39:34-03","UFMG","BHCB","45101","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-11 11:39:34-03","UFMG","BHCB","45121","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-11 11:39:34-03","UFMG","BHCB","45122","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-11 11:39:34-03","UFMG","BHCB","45123","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:39:34-03","UFMG","BHCB","45126","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-11 11:39:34-03","UFMG","BHCB","45127","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:39:34-03","UFMG","BHCB","92190","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,"Soares, A; Mashio, W","1996","08","20","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"Casca externa com pequenas fissuras alongadas horizontais e lenticelas, de cor esverdeada. Árvore co",NA,"105",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA
"226","2020-12-11 11:39:34-03","UFMG","BHCB","109598","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,"2007",NA,NA,"Castro, ER","2002","09","07","Brasil","São Paulo","Cananeia","-47.9199981689453","-25.0100002288818",NA,NA,"Árvore com cerca de 12 metros. Frutos maduros de cor preta.","BHCB013618","248","Ilha do Cardoso, Floresta de encosta",NA,NA,"BHCB013618","Dicotyledon",NA,"Southern America",NA,"37574","auto",NA,NA,NA,NA,NA
"227","2020-12-11 11:39:34-03","UFMG","BHCB","110041","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,"2007",NA,NA,"Vieira, FCS","2007","02",NA,"Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"Árvore, 8m, flor branca.","BHCB013619","1897","Morro do Finder, Floresta ombrófila densa submontana.","15","15","BHCB013619","Dicotyledon",NA,"Southern America",NA,"37150","auto",NA,NA,NA,NA,NA
"228","2021-02-11 17:20:41-03","UFPR","UPCB","2083","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Legrand, C.D.","1957","01","01","Reitz, R.","1956","02","03","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"Árvore, 10m, flor branca. Mata..","UPCB0030349","2594","Horto Florestal INP","300","300","UPCB0030349",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA
"229","2021-02-11 17:20:41-03","UFPR","UPCB","2084","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Legrand, C.D.","1956","01","01","Reitz, R.","1954","09","23","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"Árvore, 10m, fruto maduro preto. Mata. N.V.: ingabau..","UPCB0030358","2079","Morro da Fazenda","30","30","UPCB0030358",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"230","2021-02-11 17:20:41-03","UFPR","UPCB","13103","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Hatschbach, G.",NA,NA,NA,"Cardoso da Silva, F.","1984","11","23","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"Árvore..","UPCB0030354","752","Parque Estadual do Marumbi, ca. 800m da estação ferroviária, Serra do Mar, ca. 50km L de Curitiba, Floresta Atlântica.","500","500","UPCB0030354",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"231","2021-02-11 17:20:41-03","UFPR","UPCB","50103","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Legrand, C.D.","1957","01","01","Reitz, R.","1956","02","03","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"Árvore, 10m, flor branca. Mata..",NA,"2594","Horto Florestal INP","300","300",NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA
"232","2021-02-11 17:20:41-03","UFPR","UPCB","50104","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Legrand, C.D.","1956","01","01","Reitz, R.","1954","09","23","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"Árvore, 10m, fruto maduro preto. Mata. N.V.: ingabau..",NA,"2079","Morro da Fazenda","30","30",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"233","2021-02-11 17:20:41-03","UFPR","UPCB","6930","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","Legrand, C.D.","1955","01","01","Reitz, R.","1954","03","04","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"Árvore, 15m, flor branca. Mata. N.V.: ingabau..",NA,"1702","Morro da Fazenda",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"234","2021-02-11 17:20:46-03","UFPR","UPCB","44341","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sobral, M.","2000","08",NA,"Isernhagen, I.","2000","03","01","Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,"Árvore 8,0m alt., botões brancos, em sub-bosque de floresta primária..","UPCB0023621","371","Parque Estadual das Lauráceas, vale do Rio Guaracuí",NA,NA,"UPCB0023621",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA
"235","2018-06-22 05:25:00-03","MO","MOBOT","2475944","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D. Legrand",NA,NA,NA,NA,"Pe. Raulino Reitz","1954","10","14","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"Reitz 2199","Mata da Companhia Hering","350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","309170","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D. Legrand","F. F. Mazine, May/",NA,NA,NA,"A. Custodio Filho|Alwyn H. Gentry","1987","2","4","Brazil","São Paulo",NA,"-46","-23.58333",NA,NA,NA,NA,"Custodio Filho 4684","Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 10","870.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1","87-11",NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","309263","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D. Legrand","F. F. Mazine, May/",NA,NA,NA,"A. Custodio Filho|Alwyn H. Gentry","1987","2","4","Brazil","São Paulo",NA,"-46","-23.58333",NA,NA,NA,NA,"Custodio Filho 4609","Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 6","860.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1","87-7",NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","3403026","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D. Legrand","M. L. Kawasaki",NA,NA,NA,"Gert G. Hatschbach","1966","1","20","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 13573","Antonina. Rio Cotia.","450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","3454517","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D. Legrand","E. Nic Lughadha",NA,NA,NA,"Gert G. Hatschbach","1967","12","14","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 18129","Mun. Guaraqueçaba. Rio do Cedro.","50.00000000","100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","3454563","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D. Legrand","E. Nic Lughadha",NA,NA,NA,"Gert G. Hatschbach","1977","9","22","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 40186","Pirai (mun. Tijucas do Sul).",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","3454564","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D. Legrand","E.Nic Lughadha",NA,NA,NA,"Gert G. Hatschbach","1979","12","14","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 42664","Purunã (mun. Balsa Nova).",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"242","2016-01-27 15:50:00-02","MO","MOBOT","3197589","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","B.S. Amorim",NA,NA,NA,"Pessoal do Horto Florestal","1927","6","6","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Pessoal do Horto Florestal s.n.","Rio, Horto Florestal.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"243","2016-01-27 14:37:00-02","MO","MOBOT","3201072","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","B.S. Amorim",NA,NA,NA,"Pessoal do Horto Florestal","1927","5","9","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Pessoal do Horto Florestal s.n.","Estado da Guanabara, mata do Horto Florestal.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"244","2020-07-01 21:21:03-03","UNESP-IBILCE","SJRP","31360","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.",NA,NA,NA,NA,"M. Sanchez & F. Pedroni","1997","01","18","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"Mata Atlântica de Encosta, margens do Rio da Fazenda, altitude 100 metros, árvore 109 com 30m de altura, com botões e flores brancas",NA,"719.0","Picinguaba",NA,NA,NA,"Tracheophyta","Myrtales","América do Sul",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"245","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","10394",NA,"Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","06","15","Brasil","Espírito Santo","Santa Teresa","-40.589167","-19.922222","40W35'21","19S55'20","Mata de necosta. Arbusto 3m. Frutos verdes.","MBML010394","2556","Santo Antônio",NA,NA,"MBML010394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","10399",NA,"Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen, W. Pizziolo & W. P. Lopes","1999","04","27","Brasil","Espírito Santo","Santa Teresa","-40.589167","-19.922222","40W35'21","19S55'20","Mata de encosta. Arbusto 2m. Frutos verdes.","MBML010399","2504","Santo Antônio",NA,NA,"MBML010399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","10434",NA,"Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","M. Sobral, 2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","03","09","Brasil","Espírito Santo","Santa Teresa","-40.589167","-19.922222","40W35'21","19S55'20","Arbusto 2m. Frutos verdes. Botões brancos.","MBML010434","2079","Santo Antônio",NA,NA,"MBML010434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","1097",NA,"Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","M. Sobral, 2001",NA,NA,NA,"R. M. Pizziolo","1984","07","03","Brasil","Espírito Santo","Santa Teresa","-40.597778","-19.933056","40W35'52","19S55'59","Arbusto de 2m, frutos jovens, solo escuro;","MBML001097","163","Torre da Telest",NA,NA,"MBML001097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","12653",NA,"Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk.) D.Legrand","M. Sobral, 2001",NA,NA,NA,"V. Demuner; et al","2000","05","30","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17","Arbusto 2,5m, frutos imaturos de cor verde. Terreno íngrime, sombreado.","MBML012653","1095","Estação Biológica de Santa Lúcia",NA,NA,"MBML012653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10478",NA,"Plantae","Myrtaceae","Myrcia","innovans","Myrcia innovans","Kiaersk.","M. Sobral/2002",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","02","23","Brasil","Espírito Santo","Santa Teresa","-40.683611","-19.931111","40W41'1","19S55'52","Mata de encosta. Arvoreto 9m. Dap 7cm. Fuste 8m. Botões brancos.","MBML010478","2006","São Lourenço, Mata Fria",NA,NA,"MBML010478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","12033",NA,"Plantae","Myrtaceae","Myrcia","innovans","Myrcia innovans","Kiaersk.","M. Sobral/2002",NA,NA,NA,"V. Demuner; et al","2000","02","17","Brasil","Espírito Santo","Santa Teresa","-40.793333","-19.833889","40W47'36","19S50'2","Arbusto 6m, botões florais, flores brancas. Capoeira bem antes da subida da pedra.","MBML012033","763","Pedra da Paulista",NA,NA,"MBML012033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-07-10 09:47:58-03","MBML","MBML-HERBARIO","40750",NA,"Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","M. Souza/2008",NA,NA,NA,"J. Pires; A. Pintor & A. Tavares","2007","05","24","Brasil","Rio de Janeiro","Rio das Ostras","-42.037222","-22.458333","42W2'14","22S27'30","Material coletado durante estudo fenológico DAP 15, alt., 9m. Hábito/Forma de vida: árvore","MBML040750",NA,"Reserva Biológica União, parcela permanente, gasoduto 4, ind. 1031. Floresta atlantica de baixada",NA,NA,"MBML040750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-01-09 21:48:43-03","UNICENTRO","HUCO","3669","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","A. A. de Oliveira","2010","04","12","Verdi, A.","2010","02","13","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"FURB 18766; FOD; HABITAT: FOD",NA,"3614",NA,NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"254","2021-03-04 11:05:53-03","UFRB","HURB","3615","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","tijucensis","Gomidesia tijucensis","(Kiaersk) Lerg.","G.A.D.C. Franco","2006","01","01","Ivanauskas, N.M.; et al.","2005","12","15","Brasil","São Paulo","Embu-Guaçu","-46.812222","-23.830833","46°48'44W","23°49'51S",NA,"HURB000003615","6131","Vale do Sol; Dantum Corrego alegre, zona 23K","923","923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-23 14:24:19-03","UFG","UFG","10259","S","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","Sobral, M.","2010",NA,NA,"Gibbs, P.E.; Leitão-Filho, H.F.","1977","08","12","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"Arbusto até 3m, flor brancacenta.","UFG0010259","5636","Cerca de 15km N de Ubatuba. Estação Experimental do Instituto Agronômico. Mata Atlântica da Serra do Mar.",NA,NA,"UFG0010259",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"256","2021-02-04 10:29:30-03","UFRPE","HST","21015","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk.","M.Sobral","2007","11",NA,"V.G.Staggemeier","2007","10","05","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818","47W54'75''","25S3'88''","Porte arbóreo. Os frutos maduros são de coloração preta. Fenologia floração em novembro (pico em janeiro); frutos verdes em janeiro; frutos maduros com maior intensidade em maio. Esta exsicata contém frutos verdese maduros.","HST021015","112","Parque Estadual da Ilha do Cardoso","5","5",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"257","2021-03-01 11:49:38-03","UFPE","UFP","82408","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk","Amorim, BS",NA,NA,NA,"Izar, P","1997","09","04","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"mais ou menos 270 m de altitude.; Árvore com ca. de 12 m de altura. Frutos imaturos de coloração verde, maduros são cor de vinho escuro. Casca do tronco é sulcada longitudinalmente.","UFP082408","1738",NA,NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA
"258","2021-03-01 11:49:38-03","UFPE","UFP","82752","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk",NA,NA,NA,NA,"Marchiori, NM","2011","01","05","Brasil","São Paulo","São Luís de Paraitinga","-45.945278","-23.330278","-45.945278","-23.330278","Material vegetativo. Cerca de 11 m de altura e 2 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","UFP082752","626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-01 11:49:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk","Marcos S.","2017","11",NA,"Staggemeier","2006","10","05","Brasil","São Paulo","Cananéia","-25.074444","-47.920833","-25.074444","-47.920833","Porte arbóreo. Os frutos maduros são de coloração preta. Fenologia: floração em Novembro (pico em Janeiro); frutos verdes em Janeiro; frutos maduros com maior instensidade em Maio.; Floresta de Restinga.",NA,"92",NA,"5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-01 11:49:38-03","UFPE","UFP","82405","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk","Marcos S.","2017","11",NA,"Staggemeier","2006","10","05","Brasil","São Paulo","Cananéia","-25.074444","-47.920833","-25.074444","-47.920833","Porte arbóreo. Os frutos maduros são de coloração preta. Fenologia: floração em Novembro (pico em Janeiro); frutos verdes em Janeiro; frutos maduros com maior instensidade em Maio.; Floresta de Restinga.","UFP082405","92",NA,"5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-01 11:49:38-03","UFPE","UFP","82698","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk","Amorim, BS","2017","02",NA,"Andreata, RHP; et al.","1982","07","01","Brasil","Rio de Janeiro","Itaipuaçu",NA,NA,NA,NA,"Arbusto, com frutos verdes claros, pilosos.","UFP082698","494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-03-01 11:49:38-03","UFPE","UFP","82707","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk","Amorim, BS","2017","02",NA,"Klein, RM","1967","02","15","Brasil","Santa Catarina","Ilha de Santa Catarina",NA,NA,NA,NA,"Flor branca, altura 10 m.; Mata","UFP082707","7.243",NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-03-01 11:49:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk","Amorim, BS","2017","02",NA,"Andreata, RHP; et al.","1982","07","01","Brasil","Rio de Janeiro","Itaipuaçu",NA,NA,NA,NA,"Arbusto, com frutos verdes claros, pilosos.",NA,"494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-01 11:49:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk","Marcos S.","2017",NA,NA,"Castro, ER","2004","03","23","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"Árvore com cerca de 10m. Frutos imaturos.; Floresta de encosta.",NA,"343",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"265","2021-03-01 11:49:38-03","UFPE","UFP","82404","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","tijucensis","Myrcia tijucensis","Kiaersk","Marcos S.","2017",NA,NA,"Castro, ER","2004","03","23","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"Árvore com cerca de 10m. Frutos imaturos.; Floresta de encosta.","UFP082404","343",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
