"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","locality","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"2389","2021-04-05 12:34:12-03","UNIVASF","HVASF","12062","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","V.M. Cotarelli","2011","06","29","Brasil","Pernambuco","Sertânia","-37.520777","-8.144833","-37.520777","-8.144833","450","450","HVASF012062",NA,NA,NA,NA,"771","América do Sul",NA,"Árvore ca. de 4m de alt., frutos tipo vagem marrons.","var. ferrea","Estrada de acesso ao lote 11. Planta em propriedade particular",NA,NA,"U",NA,NA,NA,NA,NA
"2390","2021-04-05 12:34:06-03","UNIVASF","HVASF","2760","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","L.P. Queiroz","2011","05","10","J.R. Maciel","2009","01","22","Brasil","Pernambuco","Cabrobó","-39.426388","-8.449444","-39.426388","-8.449444","399","399","HVASF002760",NA,NA,NA,NA,"694","América do Sul",NA,"árvore ca. de 5m alt. Flores amarelas. Caatinga arbustiva-arbórea aberta Mata ciliar.",NA,"Área do Canal.",NA,NA,"U",NA,NA,NA,NA,NA
"2391","2021-04-05 12:34:12-03","UNIVASF","HVASF","10285","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","J. Paula-Souza","2009","07","05","Brasil","Bahia","Casa Nova","-40.785333","-9.356611","-40.785333","-9.356611","392","392","HVASF010285",NA,NA,NA,NA,"9813","América do Sul",NA,"Arbusto, 1,5m alt. Frutos imaturos verdes.","var. ferrea","Arredores da represa de Sobradinho. Caatinga degradada.",NA,NA,"U",NA,NA,NA,NA,NA
"2392","2021-04-05 12:34:12-03","UNIVASF","HVASF","8592","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","A.P. Fontana","2010","06","10","Brasil","Pernambuco","Floresta","-38.2605","-8.674222","-38.260500","-8.674222","410","410","HVASF008592",NA,NA,NA,NA,"6822","América do Sul",NA,"Árvore, ca. 5m. Frutos marrons. Germoplasma (sementes).","var. ferrea","Lote 9, próximo ao reservatório Braúnas",NA,NA,"U",NA,NA,NA,NA,NA
"2393","2021-04-05 12:34:12-03","UNIVASF","HVASF","9676","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","W.A. Pimenta","2010","08","17","Brasil","Pernambuco","Custódia","-37.765833","-8.182777","-37.765833","-8.182777","591","591","HVASF009676","HVASF009676_v01",NA,NA,NA,"9","América do Sul",NA,"Árvore ca de 6 m de alt.. Folhas compostas, alternas. Fruto amarrozados, tipo vagem, pétreos, indeiscente.","var. ferrea","Lote 11, Serra das Cinzas, Sítio Vitória",NA,NA,"U",NA,NA,NA,NA,NA
"2394","2021-04-05 12:34:06-03","UNIVASF","HVASF","625","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","L.P. Queiroz","2011","04","30","U.R. Oliveira","2007","06","03","Brasil","Pernambuco","Afrânio","-40.920916","-8.463777","-40.920916","-8.463777","576","576","HVASF000625",NA,NA,NA,NA,"33","América do Sul",NA,"Árvore ca. 5m alt. Caule lenticelado. Folhas compostas, bipinadas. Frutos tipo vagem, ca. 3cm.","var. ferrea","povoado de Caboclo",NA,NA,"U",NA,NA,NA,NA,NA
"2395","2021-04-05 12:34:12-03","UNIVASF","HVASF","15456","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","17","V.M. Cotarelli","2012","05","10","Brasil","Paraíba","São José de Piranhas","-38.644138","-7.068","-38.644138","-7.068000","415","415","HVASF015456",NA,NA,NA,NA,"1752","América do Sul",NA,"Árvore ca, de 3m alt.. Frutos marrons.","var. ferrea","Lote 07, próximo ao Reservatório Cuncas. Sitio Antas 1. Propriedade de seu Zé Bandeira. Área testemunho da ASV Quixeramobim OP1.",NA,NA,"U",NA,NA,NA,NA,NA
"2396","2021-04-05 12:34:12-03","UNIVASF","HVASF","12088","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","20","V.M. Cotarelli","2011","07","01","Brasil","Paraíba","Monteiro","-37.127444","-8.030833","-37.127444","-8.030833","570","570","HVASF012088",NA,NA,NA,NA,"797","América do Sul",NA,"Árvore ca. de 8m de alt., frutos tipo vagem marrons.","var. ferrea","Margem do canal da transposição",NA,NA,"U",NA,NA,NA,NA,NA
"2397","2021-04-05 12:34:06-03","UNIVASF","HVASF","21288","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","F.F.S. Silva","2013","09","16","F.F.S. Silva","2013","09","16","Brasil","Ceará","Brejo Santo","-38.840666","-7.569083","-38.840666","-7.569083","420","420","HVASF021288","HVASF021288_v01 HVASF021288_v02 HVASF021288_v03",NA,NA,NA,"874","América do Sul",NA,"Árvore ca. de 4m alt. Frutos indeiscentes.",NA,"Barragem do Reservatório Cipó",NA,NA,"U",NA,NA,NA,NA,NA
"2398","2021-04-05 12:34:06-03","UNIVASF","HVASF","16215","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","E.V.R. Ferreira","2012","07","27","E.V.R. Ferreira","2012","07","27","Brasil","Pernambuco","Ibimirim","-37.463916","-8.604","-37.463916","-8.604000","477","477","HVASF016215",NA,NA,NA,NA,"820","América do Sul",NA,"Árvore com ca. de 8 m alt. Com frutos maduros coletados para o LAS.",NA,"Vila Puiú, às margens da Lagoa do Puiú",NA,NA,"U",NA,NA,NA,NA,NA
"2399","2021-04-05 12:34:12-03","UNIVASF","HVASF","18487","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2012","11","22","A.C.P. Oliveira","2012","11","21","Brasil","Pernambuco","Betânia","-37.910833","-8.164872","-37.910833","-8.164872","514","514","HVASF018487",NA,NA,NA,NA,"1937","América do Sul",NA,"Árvore com ca. de 3,00m alt.. Folha composta e alterna. Flor amarela.","var. ferrea","Sítio Cachoeirinha",NA,NA,"U",NA,NA,NA,NA,NA
"2400","2021-04-05 12:34:06-03","UNIVASF","HVASF","20697","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","06","11","A.C.P. Oliveira","2013","06","05","Brasil","Paraíba","Uiraúna","-38.425583","-6.523166","-38.425583","-6.523166","302","302","HVASF020697",NA,NA,NA,NA,"2544","América do Sul",NA,"Árvore com ca. de 3m alt.. Folha simples, composta, com a face adaxial verde e a face abaxial verde opaco. Flor amarela. Fruto imaturo verde.",NA,"Sítio Tamandaré",NA,NA,"U",NA,NA,NA,NA,NA
"2401","2021-04-05 12:34:12-03","UNIVASF","HVASF","7619","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","J.R. Maciel","2010","03","12","Brasil","Ceará","Mauriti","-38.807777","-7.552222","-38.807777","-7.552222","380","380","HVASF007619",NA,NA,NA,NA,"1480","América do Sul",NA,"Árvore ca. 6m alt. Casca com decamamento acinzentado e parte jovem alva. Flores amarelas visitadas por borboletas.","var. ferrea","Lote 5. Final do lote.",NA,NA,"U",NA,NA,NA,NA,NA
"2402","2021-04-05 12:34:12-03","UNIVASF","HVASF","16980","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2012","08","31","A.C.P. Oliveira","2012","08","30","Brasil","Ceará","Ipaumirim","-38.753913","-6.844558","-38.753913","-6.844558","322","322","HVASF016980",NA,NA,NA,NA,"1555","América do Sul",NA,"Árvore com ca. de 7,5m alt.. Folhas compostas, alternas, com a face adaxial verde escuro e a face abaxial verde opaco. Fruto tipo legume, marrom amarelado.","var. ferrea","Distrito Felizardo, Sítio Boi",NA,NA,"U",NA,NA,NA,NA,NA
"2403","2021-04-05 12:34:06-03","UNIVASF","HVASF","2876","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","L.P. Queiroz","2011","05","30","U.S. Pesqueira","2008","05","09","Brasil","Pernambuco","Petrolina","-40.573883","-9.462777","-40.573883","-9.462777","374","374","HVASF002876",NA,NA,NA,NA,"98","América do Sul",NA,"Árvore frequente. Caule com lenticelas. Folhas compostas, paripinadas. Fruto tipo vagem, indeiscentes, lisos.","var. ferrea","Ilha do Massangano",NA,NA,"U",NA,NA,NA,NA,NA
"2404","2021-04-05 12:34:06-03","UNIVASF","HVASF","23358","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.C.P. Silva","2017","08","30","F.A. Silva","2017","02","17","Brasil","Pernambuco","Petrolina","-40.480277","-9.398361","-40.480277","-9.398361","383","383","HVASF023358",NA,NA,NA,NA,"1","América do Sul",NA,"Árvore, ca. de 3m de alt. Caule lenticelado. Folhas compostas, bipinadas. Flores amarelas.",NA,"Universidade de Pernambuco (UPE), Campus Petrolina. Por trás dos prédios de laboratórios",NA,NA,"U",NA,NA,NA,NA,NA
"2405","2021-04-05 12:34:06-03","UNIVASF","HVASF","21603","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","10","15","A.C.P. Oliveira","2013","09","25","Brasil","Pernambuco","Parnamirim","-39.894416","-8.240694","-39.894416","-8.240694","380","380","HVASF021603",NA,NA,NA,NA,"3001","América do Sul",NA,"Árvore com ca. de 3,00m alt.. Folha composta, alterna, com a face abaxial verde opaco e a face adaxial verde. Botões verde-amarronzados. Flor amarela.",NA,"Área Diretamente Afetada (ADA) do ramal Entremontes, Trecho 20, Sítio Icó",NA,NA,"U",NA,NA,NA,NA,NA
"2406","2021-04-05 12:34:12-03","UNIVASF","HVASF","15938","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","20","M.V. Meiado","2012","06","27","Brasil","Ceará","Brejo Santo","-38.845444","-7.536111","-38.845444","-7.536111","530","530","HVASF015938",NA,NA,NA,NA,"766","América do Sul",NA,"Planta com hábito arbóreo e cerca de 5 metros de altura. Folhas compostas. Flores amarelas polinizadas por abelhas. Frutos lenhosos de coloração marrom. Sementes com dormência tegumentar. Material armazenado em câmara fria.","var. ferrea","Saída secundária pelo fórum do município a cerca de 15 km da BR 116.",NA,NA,"U",NA,NA,NA,NA,NA
"2407","2021-04-05 12:34:12-03","UNIVASF","HVASF","8414","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","Marcondes Oliveira","2010","05","19","Brasil","Ceará","Mauriti","-38.803916","-7.548166","-38.803916","-7.548166","427","427","HVASF008414","HVASF008414_v01 HVASF008414_v02",NA,NA,NA,"4904","América do Sul",NA,"Arvoreta cerca de 3m alt. Ramos amarronzados, lenticelados. Folhas membrano-cartáceas. Frutos imaturos esverdeados. Ocasional. pau-ferro","var. ferrea","Povoado Poço, Aqueduto do Boi, Lote VI, marco zero",NA,NA,"U",NA,NA,NA,NA,NA
"2408","2021-04-05 12:34:06-03","UNIVASF","HVASF","17843","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","F. Socolowski","2012","11","27","F. Socolowski","2012","11","27","Brasil","Pernambuco","Salgueiro","-39.174111","-8.08975","-39.174111","-8.089750","482","482","HVASF017843",NA,NA,NA,NA,"191","América do Sul",NA,"Árvore, ca. de 4,5m alt.. Flores amarelas.",NA,"Reservatório Negreiros",NA,NA,"U",NA,NA,NA,NA,NA
"2409","2021-04-05 12:34:06-03","UNIVASF","HVASF","15783","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","V.M. Cotarelli","2012","04","03","N.M. Almeida","2012","03","06","Brasil","Pernambuco","Floresta","-38.271944","-8.671083","-38.271944","-8.671083","407","407","HVASF015783",NA,NA,NA,NA,"44","América do Sul",NA,"Árvore com ca. de 5 m de altura. Flores amarelas com guia de néctar vermelho. Presença de outros indivíduos na mesma fenofase na população. Indivíduo 10.",NA,"Próximo ao Rio dos Mandantes. Parcela permanente de monitoramento. PML 2, parcela 5",NA,NA,"U",NA,NA,NA,NA,NA
"2410","2021-04-05 12:34:12-03","UNIVASF","HVASF","19442","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","V.M. Cotarelli","2013","01","22","V.M. Cotarelli","2013","01","24","Brasil","Pernambuco","Sertânia","-37.5325","-8.288694","-37.532500","-8.288694","472","472","HVASF019442",NA,NA,NA,NA,"2401","América do Sul",NA,"Árvore ca. de 3m alt.. Flores amarelas","var. ferrea","Saída de Caroalina, sentido Algodões",NA,NA,"U",NA,NA,NA,NA,NA
"2411","2021-04-05 12:34:12-03","UNIVASF","HVASF","12821","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","17","F.A. Basso","2011","07","05","Brasil","Pernambuco","Parnamirim","-39.573066","-8.084741","-39.573066","-8.084741","505","505","HVASF012821",NA,NA,NA,NA,"46","América do Sul",NA,"Árvore com ca. de 7,0 m de altura, frutos maduros marrons, tipo vagem","var. ferrea","Campus Experimental da UFRPE",NA,NA,"U",NA,NA,NA,NA,NA
"2412","2021-04-05 12:34:12-03","UNIVASF","HVASF","15967","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. glabrescens","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","20","M.V. Meiado","2012","06","28","Brasil","Paraíba","Conceição","-38.4372","-7.368486","-38.437200","-7.368486","705","705","HVASF015967",NA,NA,NA,NA,"792","América do Sul",NA,"Planta com hábito arbóreo e cerda de 3,5 metros de altura. Folhas compostas. Flores amarelas reunidas em inflorescências polinizadas por abelhas. Frutos marrons, indeiscentes com dispersão barocórica. Sementes marrons com dormência tegumentar. Material coletado para armazenamento em câmera fria.","var. glabrescens","Sítio Cabimba Nova",NA,NA,"U",NA,NA,NA,NA,NA
"2413","2021-04-05 12:34:12-03","UNIVASF","HVASF","21664","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","12","17","A.C.P. Oliveira","2013","11","06","Brasil","Pernambuco","Verdejante","-39.076975","-7.925866","-39.076975","-7.925866","472","472","HVASF021664",NA,NA,NA,NA,"3062","América do Sul",NA,"Árvore com ca. de 4,00m alt.. Folha composta, alterna, com a face abaxial verde opaco e a face adaxial verde. Fruto marrom-avermelhado.","var. ferrea","Área de Supressão Vegetal (ASV), AC Vertedouro do Reservatório Milagres",NA,NA,"U",NA,NA,NA,NA,NA
"2414","2021-04-05 12:34:12-03","UNIVASF","HVASF","12166","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","20","V.M. Cotarelli","2011","07","14","Brasil","Pernambuco","Floresta","-38.109155","-8.592261","-38.109155","-8.592261","450","450","HVASF012166","HVASF012166_v01",NA,NA,NA,"877","América do Sul",NA,"Árvore ca. de 3m de alt., frutos tipo vagem marrons.","var. ferrea","Lote 9, região próxima a BR-316",NA,NA,"U",NA,NA,NA,NA,NA
"2415","2021-04-05 12:34:12-03","UNIVASF","HVASF","13787","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","17","F.F.S. Silva","2012","01","11","Brasil","Pernambuco","Floresta","-38.333702","-8.730194","-38.333702","-8.730194","368","368","HVASF013787",NA,NA,NA,NA,"551","América do Sul",NA,"Árvore ca. 4,5m alt. Flores amarelas. Início de frutificação. Frutos marrons.","var. ferrea","Lado direito do canal do Projeto de Integração do Rio São Francisco. Lote 9.",NA,NA,"U",NA,NA,NA,NA,NA
"2416","2021-04-05 12:34:06-03","UNIVASF","HVASF","16684","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","F. Socolowski","2012","09","05","F. Socolowski","2012","09","05","Brasil","Ceará","Abaiara","-38.986472","-7.333416","-38.986472","-7.333416","373","373","HVASF016684",NA,NA,NA,NA,"159","América do Sul",NA,"Árvore ca. de 5,5m alt.. Frutos maduros.",NA,"Sítio Ema",NA,NA,"U",NA,NA,NA,NA,NA
"2417","2021-04-05 12:34:12-03","UNIVASF","HVASF","8246","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","L.P. Queiroz","2011","05","13","D. Araújo","2010","06","02","Brasil","Paraíba","Monteiro","-37.130555","-7.837138","-37.130555","-7.837138","740","740","HVASF008246","HVASF008246_v01 HVASF008246_v02",NA,NA,NA,"1644","América do Sul",NA,"Árvore, 6m alt. Frutos verdes.","var. ferrea","Afloramento rochoso, Serra do Morcego.",NA,NA,"U",NA,NA,NA,NA,NA
"2418","2021-04-05 12:34:12-03","UNIVASF","HVASF","12768","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","17","J.E. Fagundes","2011","07","20","Brasil","Pernambuco","Inajá","-37.825722","-8.910241","-37.825722","-8.910241","359","359","HVASF012768","HVASF012768_v01",NA,NA,NA,"40","América do Sul",NA,"Árvore, ca. 5 m alt. Frutos imaturos","var. ferrea","Margem direita do Rio Moxotó, próximo à antiga barragem",NA,NA,"U",NA,NA,NA,NA,NA
"2419","2021-04-05 12:34:12-03","UNIVASF","HVASF","16608","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","D.G. Oliveira","2012","09","26","A.C.P. Oliveira","2012","08","28","Brasil","Paraíba","São João do Rio do Peixe","-38.409747","-6.872519","-38.409747","-6.872519","279","279","HVASF016608",NA,NA,NA,NA,"1515","América do Sul",NA,"Árvore, 4m alt.. Folha composta, alterna, com a face adaxial verde escuro e face abaxial verde opaco. Fruto tipo legume, amarelado.","var. ferrea","Sítio Cotia",NA,NA,"U",NA,NA,NA,NA,NA
"2420","2021-04-05 12:34:06-03","UNIVASF","HVASF","16660","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","M.V. Meiado","2012","08","13","M.V. Meiado","2012","08","13","Brasil","Pernambuco","Buíque","-37.250361","-8.579444","-37.250361","-8.579444","760","760","HVASF016660",NA,NA,NA,NA,"840","América do Sul",NA,"Planta com hábito arbóreo e cerca de 4 metros de altura. Folhas compostas. Flores amarelas. Frutos marrons. Material coletado para armazenamento de sementes.",NA,"PARNA Catimbau, próximo a Pedra do Cachorro.",NA,NA,"U",NA,NA,NA,NA,NA
"2421","2021-04-05 12:34:06-03","UNIVASF","HVASF","16147","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","E.V.R. Ferreira","2012","07","24","E.V.R. Ferreira","2012","07","24","Brasil","Alagoas","Água Branca","-37.962277","-9.12225","-37.962277","-9.122250","320","320","HVASF016147",NA,NA,NA,NA,"752","América do Sul",NA,"Árvores, ca. 4 m alt. Em frutificação.",NA,"Sítio Curral Novo",NA,NA,"U",NA,NA,NA,NA,NA
"2422","2021-04-05 12:34:06-03","UNIVASF","HVASF","16563","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","V.M. Cotarelli","2012","08","27","N.M. Almeida","2012","08","17","Brasil","Pernambuco","Serra Talhada","-38.443805","-8.202944","-38.443805","-8.202944","431","431","HVASF016563",NA,NA,NA,NA,"117","América do Sul",NA,"Árvore com ca. de 4m de alt.. Flores com corola amarela e guia de néctar vermelho. Flores visitadas por abelhas do gênero Xylocopa.",NA,"Lagoa da Pedra, base da Serra Vermelha",NA,NA,"U",NA,NA,NA,NA,NA
"2423","2021-04-05 12:34:12-03","UNIVASF","HVASF","19088","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","01","08","A.C.P. Oliveira","2013","01","08","Brasil","Paraíba","São José de Piranhas","-38.445019","-7.147033","-38.445019","-7.147033","469","469","HVASF019088",NA,NA,NA,NA,"2125","América do Sul",NA,"Árvore com ca. de 6,50m alt.. Folha composta, alterna, com a face adaxial verde e a face abaxial verde opaco. Fruto tipo legume marrom.","var. ferrea","Sítio Serrinha",NA,NA,"U",NA,NA,NA,NA,NA
"2424","2021-04-05 12:34:12-03","UNIVASF","HVASF","18502","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2012","11","22","A.C.P. Oliveira","2012","11","22","Brasil","Pernambuco","Betânia","-37.983583","-8.192111","-37.983583","-8.192111","455","455","HVASF018502",NA,NA,NA,NA,"1952","América do Sul",NA,"Árvore com ca. de 3,00m de alt.. Folha composta e alterna. Flor amarela.","var. ferrea","Povoado São Caetano do Navio",NA,NA,"U",NA,NA,NA,NA,NA
"2425","2021-04-05 12:34:12-03","UNIVASF","HVASF","5682","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","H.L.C. Silva","2012","08","16","A.P. Fontana","2009","09","10","Brasil","Pernambuco","Floresta","-38.278638","-8.727583","-38.278638","-8.727583","349","349","HVASF005682",NA,NA,NA,NA,"6181","América do Sul",NA,"Árvore, ca. 6m. Frutos marrons. (Banco de sementes).","var. ferrea","Ponto de Monitoramento 2, próximo ao Reservatório Braúnas, Área militar, margens de um leito de rio seco, Eixo Leste, lote 9.",NA,NA,"U",NA,NA,NA,NA,NA
"2426","2021-04-05 12:34:12-03","UNIVASF","HVASF","22122","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","C. Correia","2014","02","02","A.C.P. Oliveira","2014","02","02","Brasil","Pernambuco","Sertânia","-37.423836","-8.335783","-37.423836","-8.335783","811","811","HVASF022122",NA,NA,NA,NA,"3203","América do Sul",NA,"Árvore com cerca de 3,5 m de altura, flores amarelas com detalhes avermelhados.","var. ferrea","Propriedade particular na zona rual da cidade",NA,NA,"U",NA,NA,NA,NA,NA
"2427","2021-04-05 12:34:06-03","UNIVASF","HVASF","20822","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2013","07","18","A.C.P. Oliveira","2013","06","13","Brasil","Pernambuco","Buíque","-37.189875","-8.470252","-37.189875","-8.470252","778","778","HVASF020822",NA,NA,NA,NA,"2646","América do Sul",NA,"Árvore com ca. de 3,50m alt.. Folha composta, alterna, com a face adaxial verde e a face abaxial verde opaco. Botões verde-amarronzados. Flor amarela. Fruto imaturo verde.",NA,"Serra Andorinha",NA,NA,"U",NA,NA,NA,NA,NA
"2428","2021-04-05 12:34:06-03","UNIVASF","HVASF","18721","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","R.A. Silva","2012","12","06","R.A. Silva","2012","12","06","Brasil","Paraíba","Monte Horebe","-38.598355","-7.220644","-38.598355","-7.220644","738","738","HVASF018721",NA,NA,NA,NA,"2336","América do Sul",NA,"Árvore com ca. de 5m de altura. Frutos marrons.",NA,"Próximo ao Sítio Mamoeiro",NA,NA,"U",NA,NA,NA,NA,NA
"2429","2021-04-05 12:34:06-03","UNIVASF","HVASF","16444","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","V.M. Cotarelli","2012","08","29","V.M. Cotarelli","2012","08","29","Brasil","Pernambuco","Parnamirim","-39.7135","-8.140833","-39.713500","-8.140833","382","382","HVASF016444",NA,NA,NA,NA,"2137","América do Sul",NA,"Árvore ca. de 3m alt.. Frutos marrons.",NA,"Povoado Umburana, bifurcação ca. de 100m altes do povoado.",NA,NA,"U",NA,NA,NA,NA,NA
"2430","2021-04-05 12:34:06-03","UNIVASF","HVASF","19150","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","M.V. Meiado","2013","02","02","M.V. Meiado","2013","02","02","Brasil","Bahia","Sento Sé","-41.082622","-9.884002","-41.082622","-9.884002","658","658","HVASF019150",NA,NA,NA,NA,"983","América do Sul",NA,"Planta com porte arbóreo e cerca de 5 metros de altura. Flores amarelas polinizadas por abelhas. Frutos marrons, indescentes. Sementes marrons com dormência tegumentar.",NA,"Grotão, Povoado de São Pedro",NA,NA,"U",NA,NA,NA,NA,NA
"2431","2021-04-05 12:34:12-03","UNIVASF","HVASF","18474","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea var. ferrea","(Mart. ex Tul.) L.P.Queiroz","A.C.P. Oliveira","2012","11","20","A.C.P. Oliveira","2012","11","20","Brasil","Pernambuco","Calumbi","-38.076111","-8.019322","-38.076111","-8.019322","482","482","HVASF018474",NA,NA,NA,NA,"1924","América do Sul",NA,"Árvore com ca. de 5,50m alt.. Folha composta e alterna. Fruto tipo legume, marrom amarelado.","var. ferrea","Sítio Cachoeira",NA,NA,"U",NA,NA,NA,NA,NA
