"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","yearIdentified","county","coordinatePrecision","geoFlag","infraspecificEpithet","class","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","typeStatus","individualCount"
"147","2020-11-04 17:29:44-03","UEM","HUEM","29841","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Romero, R; Versiane, AFA; Fontelas, JC; Vital, LP; Contro, FL","8609","2015","07","29",NA,"Brasil","Minas Gerais","Serra do Cipó, estrada para Conceição do Mato Dent","-43.670278","-19.480278",NA,NA,NA,"Campo rupestre; arbusto; ca. 1,5m de alt.; hipanto verde; corola de coloração creme-esverdeada; estames de coloração amarela.","HUEM000014659",NA,"HUEM000014659",NA,NA,NA,NA,NA,NA,NA,"-43.670278","-19.480278",NA,NA,NA,NA
"148","2020-11-04 17:29:44-03","UEM","HUEM","5218","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Souza, VC; Souza, JP; Scalon, VR; Campos, FJ","10236","1996","01","12",NA,"Brasil","Minas Gerais","Serra do Cipó, Conceição do Mato Dentro, cerca de 2 KM após o Córrego Palácio","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto esguio, até 1,2 m alt.; folhas fortemente glaucas; pétalas alvas; campo rupestre úmido","HUEM000007089","Ricardo Pacifico","HUEM000007089","2018","Santana do Riacho","26557","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA
"149","2020-11-04 17:29:44-03","UEM","HUEM","24789","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Zappi, DC; col.","CFSC10036","1987","02","27",NA,"Brasil","Minas Gerais","Serra do Cipó., Km 117 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto, 1m de altura. Flores brancas. Entre pedras, solo arenoso. Campo rupestre.","HUEM000014722","Wurdack, JJ; ! Ricardo Pacífico","HUEM000014722","1995","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-12 17:01:37-03","UEL","FUEL","24326","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Souza, VC; et al.","8434","1995","03","13",NA,"Brasil","Minas Gerais","Rodovia Serro-Datas","-43.554056","-18.551694",NA,NA,NA,NA,"FUEL010190","Souza, VC; Souza, VP",NA,"1995","Pedro Lessa",NA,NA,NA,NA,NA,"-43.554056","-18.551694",NA,NA,NA,NA
"151","2019-11-01 15:04:00-03","UnB","UB","149440","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Anderson, WR","36119","1972","02","17","Southern America","Brasil","Minas Gerais","Serra do Cipó.",NA,NA,NA,NA,NA,"Fruit only.; Slender shrub 1-1,5m tall.; Cerrado.",NA,"Wurdack, JJ",NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-01 15:04:00-03","UnB","UB","149441","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Anderson, WR","20140","1968","02","15","Southern America","Brasil","Minas Gerais","Serra do Cipó, km 120. 145km N. of Belo Horizonte.",NA,NA,NA,NA,NA,"Corolla white, anthers dark purple.; Shrub 1,5m tall.",NA,"Wurdack, JJ",NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-11-01 15:04:00-03","UnB","UB","149442","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Irwin, HS; Maxwell, H; Wasshausen, DC","20404","1968","02","18","Southern America","Brasil","Minas Gerais","Serra do Cipó, km 109. 134km N. of Belo Horizonte.",NA,NA,NA,NA,NA,"Corolla at first cream, at anthesis becoming white, stamens yellow.; Subshrub 2m tall.; Cerrado.",NA,"Wurdack, JJ",NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-11-01 15:04:00-03","UnB","UB","149467","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Anderson, WR","36338","1972","02","20","Southern America","Brasil","Minas Gerais","Serra do Cipó.",NA,NA,NA,NA,NA,"Petals white, stamens yellow.; Shrub 0,6m tall.; Cerrado.",NA,"Wurdack, JJ",NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-05-06 11:59:19-03","UFU","HUFU","19152","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Stehmann, J.R.; Franceschiclli, E.","2355","1998","07","11",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"HUFU00060772","Pacifico, Ricardo","HUFU00060772","2015","Santana do Riacho","26557","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"156","2019-05-06 11:59:19-03","UFU","HUFU","2241","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barbosa, A.A.A.","s.n.","1989","06","08",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada Lagoa Santa - Conceição do Mato Dentro, km 110.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto ca. de 1 m. Pétalas amarelo claro, anteras e filetes amarelos.; Campo rupestre.","HUFU00060768","Pacifico, Ricardo","HUFU00060768","2015","Santana do Riacho","26557","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"157","2019-05-06 11:59:19-03","UFU","HUFU","16857","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Souza, V.C.; Miyagi, P.H. & Souza, J.P.","8434","1995","03","13",NA,"Brasil","Minas Gerais","Estrada Serro - Datas, Km 437, cerca de 5 km de Trinta Réis em direção à Pedro Lessa.",NA,NA,NA,NA,NA,"Arbusto ca. de 60 cm. Flores alvas.; Campo arenoso.","HUFU00060748","Souza, V.C.; Souza, J.P.","HUFU00060748","1995","Pedro Lessa",NA,NA,NA,NA,"11",NA,NA,"03",NA,NA,NA
"158","2019-05-06 11:59:19-03","UFU","HUFU","62425","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Romero, R.; Almeda, F.; Robinson, D. & Robinson, O.","5357","1998","06","03",NA,"Brasil","Minas Gerais","Serra do Cipó, ca. 3 Km da Cachoeira na estrada da Serra Morena.","-43.5","-19.166667",NA,NA,NA,"Arbusto, ca. 2,5 m alt. Corola branca, estames amarelos. Tamanho das folhas variando bastante dentro da população.; Cerrado circundando mata de galeria.","HUFU00060771","Romero, R.","HUFU00060771","2012","Jaboticatubas",NA,NA,NA,NA,"05","-43.5","-19.166667",NA,NA,NA,NA
"159","2019-05-06 11:59:19-03","UFU","HUFU","53743","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Castellois, I.","17","1995","11","30",NA,"Brasil","Minas Gerais","Serra do cipó, Alto do palacio.",NA,NA,NA,NA,NA,NA,"HUFU00060747",NA,"HUFU00060747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-05-06 11:59:19-03","UFU","HUFU","69483","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Marques, D.; Contro, F.L.","543","2014","12","18",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Estrada para o Alto do Palácio, campo de Vellozia.","-43.603056","-19.301944",NA,NA,NA,"Arbusto, ca. 0,5 m. Lacínias verdes, corola branca, filetes e anteras amarelos.; Campo rupestre.","HUFU00060775","Versiane, A.F.A.","HUFU00060775","2015","Santana do Riacho",NA,NA,NA,NA,"05","-43.603056","-19.301944","21",NA,NA,NA
"161","2019-05-06 11:59:19-03","UFU","HUFU","70659","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Romero, R.; Versiane, A.F.A.; Fontelas, J.C.; Vital, L.P. & Contro, F.L.","8609","2015","06","29",NA,"Brasil","Minas Gerais","Serra do cipó, Estrada para Conceicão do Mato Dentro, Alto do Palácio.","-43.670278","-19.480278","1123","1123",NA,"Arbusto, ca. 1,5 m alt. Hipanto verde; corola creme-esverdeada; estames amarelos.; Campo rupestre.","HUFU00060749",NA,"HUFU00060749",NA,NA,NA,NA,NA,NA,NA,"-43.670278","-19.480278",NA,NA,NA,NA
"162","2019-05-06 11:59:19-03","UFU","HUFU","53726","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Brandão, M.","12545","1987","07","10",NA,"Brasil","Minas Gerais","Serra do Cipó, Alto do Palácio.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Flores brancas.","HUFU00060769","Pacifico, Ricardo","HUFU00060769","2015","Diamantina","101169","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA
"163","2019-05-06 11:59:19-03","UFU","HUFU","27068","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barreto, M.","349","1934","02","03",NA,"Brasil","Minas Gerais","Serra do cipó, Km 121.","-43.8513984680176","-19.7696990966797",NA,NA,NA,"Arbusto de 1,5 m.Flor alva, muito frequente.; Campo.","HUFU00060770","Mello Barreto","HUFU00060770",NA,"Santa Luzia","19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-05-06 11:59:19-03","UFU","HUFU","55126","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Martinelli, G.; Menezes, N.; Dietrich, S.; Lewis, G.; Zappi, D.; Cordeiro, I.; et al.","11332","1986","02","21",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Km 106 da estrada para Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328","1000","1000",NA,"Arbusto, Flor com cálice verde-cinzentado, corola alvacenta, anteras amarelas. Botões florais verde-acinzentados, frutos imaturos de cor verde, frutos maduros nigrescentes.; Campo rupestre.","HUFU00060774","Martins, A.B.; Almeda, F.","HUFU00060774","2000","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-05-06 11:59:19-03","UFU","HUFU","38893","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Ranieri, B.D.","s.n.","2000","02","04",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"HUFU00060773","Pacifico, Ricardo","HUFU00060773","2015","Santana do Riacho","26557","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA
"166","2021-04-05 20:16:23-03","UFSC","FLOR","41097","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Martinelli, G.","11332","1986","01","21",NA,"Brasil","Minas Gerais","Parque nacional da Serra do Cipó, Km 106 da estrada para Conceição do mato Dentro.","-43.7144012451172","-19.1688995361328","1000","1000",NA,"arbusto, flor com cálice verde acizentado, corola alvacenta, antersa amarelas, botões florais verde acizentados, Fruto Imaturo,","FLOR0041097","Martins, A.B.; Almeda, F.",NA,"2000","Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-04 15:44:56-03","IF","SPSF","12933","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata",NA,"G.J.Sheperd & S.L.Kirszenzaft","12933","1979","08","01","América do Sul","Brasil","MG","Estrada da Lagoa Santa Conceicao do Mato Dentro",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Serra do Cipó",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 17:10:53-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Riedel, L","1338",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Habitat in saxosis ad Serra da Lapa, prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2016-05-05 10:46:27-03","CAS","CAS-BOT","502495","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pirani, J. R.; Marcato, A. C.; Forzza, R. C.; Rapini, A.; Assis, M. C.","4226","1998","5",NA,"South America","Brazil","Minas Gerais","Mun. Santana do Riacho, Serra do Cipó, encosta oeste. Estrada Santana do Riacho-Lapinha","-43.6947222222","-19.1380555556","1200",NA,NA,"Arbusto pouco ramoso, 1,2 m alt. População numerosa, mas localizada (agregada). Folhas glaucas. Pétalas alvas, filetes róseos, anteras púrpuras, apêndice amarelos; hipanto verde claro.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"43° 41' 41 W","19° 08' 17 S",NA,NA,NA,NA
"170","2012-08-10 14:45:56-03","CAS","CAS-BOT","207782","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Almeda, Frank; Martins, A. B.; Fritsch, P. W.; Belinello, R.","8621","2001","10",NA,"South America","Brazil","Minas Gerais","Minas Gerais: Municipio of Santana do Riacho. Serra do Cipó. Between km 107 and 108 along the road from Lagoa Santa to Conceição do Mato Dentro.","-43.5894393921","-19.2841625214","1180",NA,NA,"Shrub 1 m tall. Leaves spreading at nearly a right angle from branchlets. Blades blue-green with a flush of pink. Petals white with transluscent venation. Androecium yellow. The larger anthers with a faint flush of orange.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"43°35'22W","19°17'3S",NA,NA,NA,NA
"171","2016-05-05 10:42:21-03","CAS","CAS-BOT","502195","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","King, Robert Merrill; Almeda, Frank","8349","1980","1",NA,"South America","Brazil","Minas Gerais","Serra do Cipo. 9-11 km beyond the Cipo Veraneio Hotel which is adjacent to the bridge over the Rio Cipo",NA,NA,"883.92","944.88",NA,"Strict sparingly branched shrub 0.5- 1 m tall. Flowers both 6-merous and 7-merous. Petals creamy white. Anthers and appendages yellow. Local. Cytological and/or Biochemical Vouchers.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"172","2016-05-05 11:20:24-03","CAS","CAS-BOT","502498","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Romero, R.; Almeda, F.; Robinson, O.; Robinson, D.","5361","1998","6",NA,"South America","Brazil","Minas Gerais","Município de Jaboticatubas. Estrada para Conceiçao do Mato Dentro, km 116","-43.5","19.1666666667",NA,NA,NA,"Arbusto, ca. 1,8m. Corola branca; estames amarelos; folhas glaucas.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"43° 30' W","19° 10' N",NA,NA,NA,NA
"173","2014-12-02 13:28:00-02","CAS","CAS-BOT","398137","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9696","2009","3",NA,"South America","Brazil","Minas Gerais","Municipio Santana do Riacho. Serra do Cipó. About 5 km down the road to the Cachoeira and Serra Moreno.","-43.60067","-19.27549","1025",NA,NA,"Openly branched shrub to 1.5 m tall. Leaves glaucous green. Flowers 6- or 7-merous. Petals white with flush of yellow and conspicuous venation. filaments white with flush of pink. Both sets of stamens lavender-pink becoming red. Rostrum white. Appendages yellow. Common.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"43.60067° W","19.27549° S",NA,NA,NA,NA
"174","2016-05-05 10:13:33-03","CAS","CAS-BOT","502191","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Anderson, W. R.; Stieber, M.; Kirkbride, Jr, J H","36119","1972","2",NA,"South America","Brazil","Minas Gerais","Serra do Espinhaço, Serra do Cipó",NA,NA,"1200",NA,NA,"Slender shub 1-2.5m tall; leaves glaucous, rather succulent; fruit only; cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"175","2016-05-05 10:13:57-03","CAS","CAS-BOT","502190","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Anderson, W. R.; Stieber, M.; Kirkbride, Jr, J H","36119","1972","2",NA,"South America","Brazil","Minas Gerais","Serra do Espinhaço, Serra do Cipó",NA,NA,"1200",NA,NA,"Slender shrub 1-1.5m tall; leaves glaucous, rather succulent; fruit only; cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"176","2016-05-05 11:22:32-03","CAS","CAS-BOT","502499","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Romero, R.; Almeda, F.; Robinson, O.; Robinson, D.","5361","1998","6",NA,"South America","Brazil","Minas Gerais","Município de Jaboticatubas. Estrada para Conceiçao do Mato Dentro, km 116","-43.5","19.1666666667",NA,NA,NA,"Arbusto, ca. 1,8m. Corola branca; estames amarelos; folhas glaucas.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"43° 30' W","19° 10' N",NA,NA,NA,NA
"177","2014-12-09 09:14:14-02","CAS","CAS-BOT","416514","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Almeda, Frank; Martins, A. B.; Fritsch, P. W.; Belinello, R.","8587","2001","10",NA,"South America","Brazil","Minas Gerais","Minas Gerais: Municipio of Santana do Riacho. Serra do Cipó. Açude de Cima ca. 40 km from Distrito Cardeal Mota along the road to Fazenda Cachoeira and Pico do Breu.","-43.6991615295","-19.1166706085","1127",NA,NA,"Shrub to 1 m tall. No flowers seen. Calyx lobes 6-7, ovary 6-7-locular.",NA,"Martins & Almeda",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"43°41'57W","19°7'0S",NA,NA,NA,NA
"178","2012-08-10 15:12:57-03","CAS","CAS-BOT","207783","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Almeda, Frank; Martins, A. B.; Fritsch, P. W.; Belinello, R.","8572","2001","10",NA,"South America","Brazil","Minas Gerais","Minas Gerais: Municipio of Santana do Riacho. Serra do Cipó. Km 104 along the road from Lagoa Santo to Conceição do Mato Dentro.","-43.6022224426","-19.2930526733","1130",NA,NA,"Shrub to 1 m tall. Leaves antrorsely spreading, blue- green with a flush of maroon. No flowers seen. lvs, buds",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"43°36'8W","19°17'35S",NA,NA,NA,NA
"179","2016-05-05 11:29:49-03","CAS","CAS-BOT","502500","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","King, Robert Merrill; Almeda, F.","8338","1980","1",NA,"South America","Brazil","Minas Gerais","Serra do Cipo. 6-7 km beyond the Cipo Veraneio Hotel which is adjacent to the bridge over the Rio Cipo",NA,NA,"701.04","822.96",NA,"Strict openly branched shrub to 2 m tall. Leaves glaucous blue-green when fresh. Flowers 7-merous, petals white, anthers and appendages yellow. Locally very common.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"180","2014-12-02 13:30:21-02","CAS","CAS-BOT","398139","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9720","2009","3",NA,"South America","Brazil","Minas Gerais","Municipio Santana do Riacho. Serra do Cipó. About 8 km beyond the church in Santana do Riacho on the road to Lapinha and Pico do Breu.","-43.69937","-19.1149","1149",NA,NA,"Shrubs to 1 m tall with arching branches. Leaves glaucous green. Flowers 6- or 7-merous. Petals white with yellow flush and darker venation. Filaments white. Both anther sets pinkish. Appendages yellow. Occasional.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"43.69937° W","19.1149° S",NA,NA,NA,NA
"181","2016-05-05 10:59:44-03","CAS","CAS-BOT","502496","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Pirani, J. R.; Giulietti, A. M.; Menezes, N. L.; Meguro, M.; Coffani-Nunes, J. V.; Vitta, F. A. ; Parra-Lazzari, L.","12143","1991","3",NA,"South America","Brazil","Minas Gerais","Mun. Santana do Riacho, Serra da Lapinha, Maciço NW da Serra do Cipó, próximo da localidade da Lapinha, a ca. 50 Km da Rodavia Belo Horizonte- Conceiçao do Mato Dentro",NA,NA,"1100",NA,NA,"Subarbusto de 60cm até 1,0m alt. Folhas glaucas, hipanto e sépalas creme; pétalas alvas com ápice rosado, filetes e anteras amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"182","2014-12-09 09:11:08-02","CAS","CAS-BOT","416513","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Almeda, Frank; Martins, A. B.; Belinello, R.; Almeda, M. B.","9176","2005","9",NA,"South America","Brazil","Minas Gerais","Serra do Cipó. 20 km from the bridge over the Rio Cipó on the road from Serra do Cipó (formerly called Cardeal Mota) to Conceição do Mato Dentro.","-43.5511932373","-19.2730026245","1130",NA,NA,"Shrub to 1 m tall. No flowers seen. Occasional.",NA,"F. Almeda",NA,NA,"Municipio of Santana do Riacho",NA,NA,NA,"Magnoliopsida",NA,"43°33'4.3W","19°16'22.8S",NA,NA,NA,NA
"183","2016-05-05 11:12:05-03","CAS","CAS-BOT","502497","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Souza, V. C.; Souza, J. P.; Scalon, V. R.; Campos, F. J.","10236","1996","1",NA,"South America","Brazil","Minas Gerais","Mun. Santana do Riacho. Serra do Cipó. Rod. Belo Horizonte-Conceiçao do Mato Dentro, ca. 2 km após o Córrego Palácio",NA,NA,NA,NA,NA,"Arbusto esguio, até 1,2 m alt.; folhas fortemente glaucas, pétalas alvas.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"184","2016-05-05 10:27:19-03","CAS","CAS-BOT","502193","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Hatschbach, G.; Smith, L. B.; Ayensu, E.","28675","1972","1",NA,"South America","Brazil","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,"Arbusto, 1,50m, flor creme.",NA,NA,NA,NA,"Jaboticatubas","31264","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"185","2016-05-05 10:35:29-03","CAS","CAS-BOT","502194","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Barbosa, A. A. A.","s.n.","1989","6",NA,"South America","Brazil","Minas Gerais","Conceição Mato Dentro km 110, Serra do Cipó, Santana do Riacho","-43.8897018432617","-19.6271991729736",NA,NA,NA,"Subarbusto 1m. Corola amarelo-claro. Estames amarelos. Herbário N. 2241",NA,NA,NA,NA,"Lagoa Santa","12338","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"186","2016-05-05 10:22:07-03","CAS","CAS-BOT","502192","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Campos, M. T. V. A.; Roque, N.; Pirani, J. R.","13165","1993","7",NA,"South America","Brazil","Minas Gerais","Serra do Cipó, Km 115 da estrada Belo Horizonte - Conceiçaõ do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto 60-1,30cm alt., heliófilo. Folhas cinéreas. Pêtalas creme, estames amarelos a levemente avermelhados. Muito frequente.",NA,NA,NA,NA,"Santana Do Riacho","26557","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"187","2016-05-05 11:58:06-03","CAS","CAS-BOT","502196","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Almeda, F.; Romero, R.; Robinson, O.; Robinson, D.","7798","1998","6",NA,"South America","Brazil","Minas Gerais","Serra do Cipó, ca. 3km da Cachoeira na estrada da Serra Morena","-43.5","-19.1666666667",NA,NA,NA,"Arbusto, ca. 2.5m. Corola branca; estames amarelos. Tamanho das folhas variando bastante dentro da população. Colecto R. Romero (5357). Material testemunho para estudos moleculares.",NA,NA,NA,NA,"Jaboticatubas",NA,NA,NA,"Magnoliopsida",NA,"43° 30' W","19° 10' S",NA,NA,NA,NA
"188","2019-11-21 10:09:43-03","IBt","SP","154047","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Eiten, G; Eiten, LT","10982","1969","03","10",NA,"Brasil","Minas Gerais","Serra do Cipó, along road from village of Almeida","-43.583333","-19.3","1100","1200",NA,NA,NA,"Martins, AB",NA,"2013","Conceição do Mato Dentro",NA,NA,NA,NA,"07","-43.583333","-19.3",NA,NA,NA,NA
"189","2019-11-21 10:09:43-03","IBt","SP","78290","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Joly, AB","1076","1951","01","17",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Martins, AB",NA,"2013",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:09:43-03","IBt","SP","108364","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Glassman, SF; Correa Gomes Jr, J","8059","1965","07","11",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.937801361084","-19.9207992553711","1290","1290",NA,NA,NA,"Martins, AB",NA,"2013","Belo Horizonte","17082","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
