"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","county","barcode","imagecode","identifiedBy","yearIdentified","recordedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"102","2020-10-14 10:05:52-03","FURB","FURB","6190","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Campo Belo do Sul","FURB40325","FURB40325","Gasper, AL de","2009","Verdi, M.; Grosch, B. & Klemz, G.","2008","12","15","Santa Catarina","-50.8497222","-28.035","-50.8497222","-28.0350000","1245","845","845","Florística IFFSC 677",NA,NA,NA,"Canoas / Fazenda Gateados.",NA,NA,NA,NA,"04",NA,NA,NA,NA
"103","2020-10-14 10:05:52-03","FURB","FURB","58269","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Bom Jardim da Serra","FURB58269","FURB58269","Funez, L.A.","2018","Funez, L.A.; Zermiani, A.E.","2018","03","16","Santa Catarina","-49.624698638916","-28.3369007110596",NA,NA,"7488",NA,NA,NA,NA,NA,NA,"Campo eólico.",NA,"32577","auto",NA,"03","16",NA,NA,NA
"104","2019-11-08 08:55:50-03","FURB","FURB","7120","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Urubici","FURB03274","FURB03274","Cordeiro, J","2008","Sevegnani, L.","2007","11","16","Santa Catarina","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,"09","22",NA,NA,NA
"105","2021-03-16 17:54:51-03","UCS","HUCS","3468","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Marcorama",NA,NA,"Smith, F.S.","1988","Rossato, M.","1987","11","07","Rio Grande do Sul",NA,NA,NA,NA,"s.n.",NA,NA,"em barranco","Angiospermae","Rosales",NA,"Vila Santana",NA,NA,NA,NA,"01",NA,NA,NA,NA
"106","2021-03-16 17:54:51-03","UCS","HUCS","44054","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Cambará do Sul",NA,NA,"Gonzatti, F.","2016","Gonzatti, F.","2015","12","05","Rio Grande do Sul","-50.132833","-29.134083","-50.132833","-29.134083","2264","986","986","rosetada em campo limpo, em frutificação.","Angiospermae","Rosales",NA,"Acampamento do Parque Itaimbezinho",NA,NA,NA,NA,"01",NA,NA,NA,NA
"107","2021-03-16 17:54:51-03","UCS","HUCS","6308","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Caxias do Sul",NA,NA,"Smith, F.S.","1990","Wasum, R.A.","1989","11","01","Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"s.n.",NA,NA,"no solo, próximo ao lago","Angiospermae","Rosales",NA,"Ana Rech - Faxinal",NA,"49662","auto",NA,"01",NA,NA,NA,NA
"108","2021-03-16 17:54:51-03","UCS","HUCS","10307","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Bento Gonçalves",NA,NA,"Smith, F.S.","1995","Wasum, R.A.","1994","11","02","Rio Grande do Sul","-51.5191993713379","-29.1714000701904",NA,NA,"s.n.",NA,NA,"no campo","Angiospermae","Rosales",NA,"Campus",NA,"21248","auto",NA,"01",NA,NA,NA,NA
"109","2021-03-16 17:54:51-03","UCS","HUCS","28048","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Palmeira",NA,NA,"Hatschbach, G.","2006","Silva, J.M.","2005","11","10","Paraná","-50.0064010620117","-25.4293994903564",NA,NA,"4463",NA,NA,"Ereta - flor esverdeada, Herbário MBM.; beira da estrada","Angiospermae","Rosales",NA,"Capela Nossa Senhora das Pedras",NA,"35166","auto",NA,NA,NA,NA,NA,NA
"110","2021-03-16 17:54:51-03","UCS","HUCS","24896","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Bom Jesus",NA,NA,"Wasum, R.A.","2005","Wasum, R.A.","2005","01","07","Rio Grande do Sul","-50.4166984558105","-28.6678009033203",NA,NA,"2315",NA,NA,"no solo, em orla da mata","Angiospermae","Rosales",NA,"Fazenda do Cilho",NA,"55856","auto",NA,"02",NA,NA,NA,NA
"111","2021-03-16 17:54:51-03","UCS","HUCS","2126","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"Smith, F.S.","1986","Wasum, R.A.","1986","10","26","Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"s.n.",NA,NA,"no barranco","Angiospermae","Rosales",NA,"Jaquirana",NA,"76715","auto",NA,"11",NA,NA,NA,NA
"112","2021-03-16 17:54:51-03","UCS","HUCS","8998","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Caxias do Sul",NA,NA,"Smith, F.S.","1993","Wasum, R.A.","1992","11","05","Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"s.n.",NA,NA,"junto ao solo - beira do caminho","Angiospermae","Rosales",NA,"Jardim Botânico",NA,"49662","auto",NA,"04",NA,NA,NA,NA
"113","2021-03-16 17:54:51-03","UCS","HUCS","27120","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"Smith, F.S.","2006","Pasini, E.","2005","11","05","Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"46",NA,NA,"solo","Angiospermae","Rosales",NA,"Orla da mata",NA,"76715","auto",NA,"02",NA,NA,NA,NA
"114","2021-03-16 17:54:51-03","UCS","HUCS","25730","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Mallet",NA,NA,"Smith, F.S.","2005","Wasum, R.A.","2005","04","20","Paraná","-50.8210983276367","-25.877799987793",NA,NA,"2836",NA,NA,"junto barranco, orla da mata","Angiospermae","Rosales",NA,"Rio Bonito",NA,"25088","auto",NA,"08",NA,NA,NA,NA
"115","2021-03-16 17:54:51-03","UCS","HUCS","14859","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Francisco de Paula",NA,NA,"Smith, F.S.","2000","Wasum, R.A.","1999","06","07","Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"257",NA,NA,"no solo","Angiospermae","Rosales",NA,"RS 235",NA,"76715","auto",NA,"04",NA,NA,NA,NA
"116","2021-03-16 17:54:51-03","UCS","HUCS","12175","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São José dos Ausentes",NA,NA,"Smith, F.S.","1997","Molon, R.C.","1997","11","22","Rio Grande do Sul","-50.0657997131348","-28.7483005523682",NA,NA,"s.n.",NA,NA,"no solo, junto ao caminho","Angiospermae","Rosales",NA,"Silveira",NA,"42598","auto",NA,"12",NA,NA,NA,NA
"117","2021-03-16 17:54:51-03","UCS","HUCS","16211","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Caxias do Sul",NA,NA,"Scur, L.; Kegler, A.; Wasum, R.A.","2001","Scur, L.","2000","06","01","Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"716",NA,NA,"no campo","Angiospermae","Rosales",NA,"Vila Oliva",NA,"49662","auto",NA,"02","15",NA,NA,NA
"118","2021-03-16 17:54:51-03","UCS","HUCS","16384","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Caxias do Sul",NA,NA,"Scur, L.; Kegler, A.; Wasum, R.A.","2001","Kegler, A.","2000","04","01","Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"976",NA,NA,"na capoeira","Angiospermae","Rosales",NA,"Vila Oliva",NA,"49662","auto",NA,"02","22",NA,NA,NA
"119","2021-03-16 17:54:51-03","UCS","HUCS","14444","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Caxias do Sul",NA,NA,"Smith, F.S.","2000","Scur, L.","1999","12","01","Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"244",NA,NA,"no campo, em beira da estrada","Angiospermae","Rosales",NA,"Vila Seca",NA,"49662","auto",NA,"02",NA,NA,NA,NA
"120","2021-03-16 17:54:51-03","UCS","HUCS","34847","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Caxias do Sul",NA,NA,"Wasum, R.A.","2009","Soares, F.","1993","01",NA,"Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"08",NA,NA,"no campo","Angiospermae","Rosales",NA,"Vila Seca",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"121","2019-08-16 08:40:49-03","UTFPR","HCF","26890","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Pitanga",NA,NA,"M.G. Caxambu","2019","M.G. Caxambu","2018","11","23","PR","-51.749722","-24.778194","51°44'59 W","24°46'41,5 S","8711","885","885","erva heliófita, ereta à prostrada. Frutos imaturos verdes, muricados.",NA,NA,NA,"Parque Natural Municipal Recanto das",NA,NA,NA,NA,"01","16",NA,NA,NA
"122","2019-08-16 08:40:49-03","UTFPR","HCF","7426","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Turvo",NA,NA,"J. Cordeiro & E. Barboza","2009","M.G. Caxambu","2008","12","08","PR","-51.558361","-25.044806","51°33'30,1 W","25°02'41,3 S","2421","971","971","erva heliófita, ereta, ca. 0,20 m. Frutos imaturos verdes.",NA,NA,NA,"Propriedade da família Rickli",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-08-16 08:40:49-03","UTFPR","HCF","11447","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Guarapuava",NA,NA,"M.G. Caxambu","2012","M.G. Caxambu","2012","11","09","PR","-51.240417","-25.372361","51°14'25,5 W","25°22'20,5 S","4412","1186","1186","erva terrestre, ereta a reptante, heliófita. Frutos maduros de cor verde, pilosos. Observação de vários indivíduos da tiriva Pyrrhura frontalis (Vieillot, 1817) Psittacidae alimentando-se de seus frutos.",NA,NA,NA,"Serra da Esperança - antiga estrada para",NA,NA,NA,NA,"11","28",NA,NA,NA
"124","2019-08-16 08:40:49-03","UTFPR","HCF","13486","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Balsa Nova",NA,NA,"C.T. Blum","2013","C.T. Blum","2013","11","04","PR","-49.6356010437012","-25.5839004516602",NA,NA,"1093",NA,NA,"herbácea reptante, flores verdes, campo semi-hidromórfico.",NA,NA,NA,"Serra São Luis do Purunã",NA,"27346","auto",NA,"11","04",NA,NA,NA
"125","2020-12-21 16:42:44-03","MBM","MBM","106291","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Argentina",NA,"MBM106291","MBM106291",NA,NA,"Bernardi, M.",NA,NA,NA,NA,NA,NA,NA,NA,"18814",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:42:44-03","MBM","MBM","386976","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Urupema","MBM386976","MBM386976","Barboza, E.","2013","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","2013","11","06","Santa Catarina","-49.855342","-27.927572","-49.855342","-27.927572","10144B","1561","1561","Erva decumbescente. Inflorescência avermelhada.",NA,NA,"Southern America","Cachoeira que Congela",NA,NA,NA,NA,"12","03",NA,NA,NA
"127","2020-12-21 16:42:44-03","MBM","MBM","386976","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Urupema","MBM386976","MBM386976","Barboza, E.","2013","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","2013","11","06","Santa Catarina","-49.855342","-27.927572","-49.855342","-27.927572","10144B","1561","1561","Erva decumbescente. Inflorescência avermelhada.",NA,NA,"Southern America","Cachoeira que Congela",NA,NA,NA,NA,"12","03",NA,NA,NA
"128","2020-12-21 16:42:44-03","MBM","MBM","397325","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Turvo","MBM397325","MBM397325","Cordeiro, J.; Barboza, E.","2009","Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","2008","12","08","Paraná","-51.558361","-25.044806","-51.558361","-25.044806","2421","971","971","Erva ca. 0,20m, heliófita, ereta. Frutos imaturos verdes.; Floresta Ombrófila Mista Montana. Relevo suave-ondulado.",NA,NA,"Southern America","Propriedade da família Rickli",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:42:44-03","MBM","MBM","246363","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Almirante Tamandaré","MBM246363","MBM246363","Hatschbach, G.",NA,"Braga, R.",NA,NA,NA,"Paraná","-49.310001373291","-25.3246994018555",NA,NA,"162",NA,NA,NA,NA,NA,"Southern America","Almirante Tamandaré",NA,"18684","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:42:44-03","MBM","MBM","19434","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Antônio Olinto","MBM019434","MBM019434","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Paraná","-50.1972007751465","-25.9860992431641",NA,NA,"26893",NA,NA,NA,NA,NA,"Southern America","Rio Água Amarela",NA,"22130","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:42:44-03","MBM","MBM","70835","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Balsa Nova","MBM070835","MBM070835","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Paraná","-49.6356010437012","-25.5839004516602",NA,NA,"42659",NA,NA,NA,NA,NA,"Southern America","Purunã",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:42:44-03","MBM","MBM","48726","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Bocaiúva do Sul","MBM048726","MBM048726","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Paraná","-49.1150016784668","-25.2061004638672",NA,NA,"11847",NA,NA,NA,NA,NA,"Southern America","Tunas",NA,"61623","auto",NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:42:44-03","MBM","MBM","246362","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Campo Largo","MBM246362","MBM246362","Hatschbach, G.",NA,"Dombrowski, L.T.",NA,NA,NA,"Paraná","-49.5283012390137","-25.4585990905762",NA,NA,"518",NA,NA,NA,NA,NA,"Southern America","Campo Largo",NA,"53742","auto",NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:42:44-03","MBM","MBM","48727","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Campo Largo","MBM048727","MBM048727","Smith, L.B.",NA,"Hatschbach, G.",NA,NA,NA,"Paraná","-49.5283012390137","-25.4585990905762",NA,NA,"3136",NA,NA,NA,NA,NA,"Southern America","Itaqui",NA,"53742","auto",NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:42:44-03","MBM","MBM","246357","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Campo Largo","MBM246357","MBM246357","Dombrowski, L.T.",NA,"Dombrowski, L.T.",NA,NA,NA,"Paraná","-49.5283012390137","-25.4585990905762",NA,NA,"2984",NA,NA,NA,NA,NA,"Southern America","Rodovia do Café",NA,"53742","auto",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:42:44-03","MBM","MBM","246356","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Curitiba","MBM246356","MBM246356","Imaguire, N.",NA,"Imaguire, N.",NA,NA,NA,"Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"351",NA,NA,NA,NA,NA,"Southern America","Capão da Imbuia",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:42:44-03","MBM","MBM","246365","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Curitiba","MBM246365","MBM246365","Hatschbach, G.",NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"726",NA,NA,NA,NA,NA,"Southern America","Capão da Imbuia",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:42:44-03","MBM","MBM","246360","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Curitiba","MBM246360","MBM246360","Hatschbach, G.",NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"726",NA,NA,NA,NA,NA,"Southern America","Capão da Imbuia, IDPN",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:42:44-03","MBM","MBM","142144","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Curitiba","MBM142144","MBM142144","Hatschbach, G.",NA,"Cervi, A.C.; et al.; et al.",NA,NA,NA,"Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"2904",NA,NA,NA,NA,NA,"Southern America","Centro Politécnico",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:42:44-03","MBM","MBM","246358","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Curitiba","MBM246358","MBM246358","Dombrowski, L.T.",NA,"Dombrowski, L.T.",NA,NA,NA,"Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"2941",NA,NA,NA,NA,NA,"Southern America","Colônia Orleans",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:42:44-03","MBM","MBM","75214","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Curitiba","MBM075214","MBM075214","Hatschbach, G.",NA,"Tessmann, G.",NA,NA,NA,"Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America","Curitiba",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:42:44-03","MBM","MBM","80556","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Curitiba","MBM080556","MBM080556",NA,NA,"Tessmann, G.",NA,NA,NA,"Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America","Curitiba, arredores",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:42:44-03","MBM","MBM","34290","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Curitiba","MBM034290","MBM034290","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"33610",NA,NA,NA,NA,NA,"Southern America","Jardim Natália",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:42:44-03","MBM","MBM","252361","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Fazenda Rio Grande","MBM252361","MBM252361","Dunaiski Jr.; A.; A.",NA,"Dunaiski Jr.; A.; A.",NA,NA,NA,"Paraná","-49.3081016540527","-25.6574993133545",NA,NA,"1475",NA,NA,NA,NA,NA,"Southern America","Passo Amarelo",NA,"12596","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:42:44-03","MBM","MBM","5872","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Guarapuava","MBM005872","MBM005872","Hatschbach, G.",NA,"Hatschbach, G.; Haas, H.; Haas, H.",NA,NA,NA,"Paraná","-51.4580993652344","-25.395299911499",NA,NA,"16535",NA,NA,NA,NA,NA,"Southern America","Fazenda Campo Real",NA,"53832","auto",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:42:44-03","MBM","MBM","142143","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Guarapuava","MBM142143","MBM142143","Hatschbach, G.",NA,"Ribas, O.S.; Giberti, G.C.; Giberti, G.C.",NA,NA,NA,"Paraná","-51.4580993652344","-25.395299911499",NA,NA,"321",NA,NA,NA,NA,NA,"Southern America","Guará",NA,"53832","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:42:44-03","MBM","MBM","114657","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Guarapuava","MBM114657","MBM114657","Ribas, O.S.",NA,"Silva, J.M.; Ravenna, P.; Ravenna, P.",NA,NA,NA,"Paraná","-51.4580993652344","-25.395299911499",NA,NA,"238",NA,NA,NA,NA,NA,"Southern America","Lagoa Seca",NA,"53832","auto",NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:42:44-03","MBM","MBM","246366","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Guaratuba","MBM246366","MBM246366","Dombrowski, L.T.",NA,"Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Paraná","-48.5746994018555","-25.8827991485596",NA,NA,"11402",NA,NA,NA,NA,NA,"Southern America","Guaratuba",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:42:44-03","MBM","MBM","7320","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Ortigueira","MBM007320","MBM007320","Ribas, O.S.",NA,"Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Paraná","-50.9494018554688","-24.2082996368408",NA,NA,"3258",NA,NA,NA,NA,NA,"Southern America","Rio Preto",NA,"46016","auto",NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:42:44-03","MBM","MBM","234321","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Palmas","MBM234321","MBM234321","Hatschbach, G.",NA,"Hatschbach, G.; Spichiger, R.; Loizeau, P.A.; Spichiger, R.; Loizeau, P.A.",NA,NA,NA,"Paraná","-51.9906005859375","-26.4841995239258",NA,NA,"68714",NA,NA,NA,NA,NA,"Southern America","Rod. BR-449, km 5-10",NA,"46666","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:42:44-03","MBM","MBM","246364","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Piraquara","MBM246364","MBM246364 MBM246364_1","Imaguire, N.",NA,"Imaguire, N.",NA,NA,NA,"Paraná","-49.0633010864258","-25.4416999816895",NA,NA,"2576",NA,NA,NA,NA,NA,"Southern America","Fazenda Experimental de Agronomia",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:42:44-03","MBM","MBM","169549","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Piraquara","MBM169549","MBM169549","Imaguire, N.",NA,"Imaguire, N.",NA,NA,NA,"Paraná","-49.0633010864258","-25.4416999816895",NA,NA,"2576",NA,NA,NA,NA,NA,"Southern America","Fazenda Experimental de Agronomia",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:42:44-03","MBM","MBM","169624","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Piraquara","MBM169624","MBM169624","Hatschbach, G.",NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Paraná","-49.0633010864258","-25.4416999816895",NA,NA,"694",NA,NA,NA,NA,NA,"Southern America","Roça Nova",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:42:44-03","MBM","MBM","246361","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Piraquara","MBM246361","MBM246361","Hatschbach, G.",NA,"Saito, Y.; et al.; et al.",NA,NA,NA,"Paraná","-49.0633010864258","-25.4416999816895",NA,NA,"510",NA,NA,NA,NA,NA,"Southern America","São Roque, linha férrea",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:42:44-03","MBM","MBM","195829","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Piraquara","MBM195829",NA,"Hatschbach, G.",NA,"Cordeiro, J.; Poliquesi, C.B.; Poliquesi, C.B.",NA,NA,NA,"Paraná","-49.0633010864258","-25.4416999816895",NA,NA,"1272",NA,NA,NA,NA,NA,"Southern America","Serra Piramirim, estrada Itupava",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:42:44-03","MBM","MBM","298636","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Ponta Grossa","MBM298636","MBM298636","Andrade, B.O.",NA,"Andrade, B.O.","2008","12","06","Paraná","-50.1618995666504","-25.0949993133545",NA,NA,"162","1096","1096","Campos hidrófilos sobre Organossolo",NA,NA,"Southern America","Nascente do rio Tibagi",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:42:44-03","MBM","MBM","5874","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Ponta Grossa","MBM005874","MBM005874","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Paraná","-50.1618995666504","-25.0949993133545",NA,NA,"17409",NA,NA,NA,NA,NA,"Southern America","Passo do Pupo",NA,"46557","auto",NA,NA,NA,NA,NA,NA
