"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","class","individualCount","relatedCatalogItem","sex"
"146","2021-03-15 18:29:19-03","USP","SPF","140775","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Magenta, MAG","227","1999","10","28",NA,"Brasil","São Paulo","Bertioga","Fazenda da Família Pinto. São Lourenço, Rod. SP-55, km 211,5. Floresta de restinga paludosa sobre solo turfoso.","-46.138599395752","-23.8544006347656",NA,"Arvoreta, 3 m de alt. Flores esverdeadas passando a vináceas. Borda de mata.","SPF00140775",NA,NA,"Pirani, JR","37616",NA,NA,"auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 18:29:19-03","USP","SPF","125898","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri gardneri","Planch.","Jung, SL","465","1982","03","11",NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Mata úmida ensombreada.","-47.9199981689453","-25.0100002288818",NA,"Planta com ca. 2 m de alt. Fruto vermelho-escuro.","SPF00125898",NA,"gardneri","Pirani, JR","37574",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:28:12-03","USP","SPF","198562","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Santos, MF","570","2010","06","08",NA,"Brasil","São Paulo","Cubatão","Parque Ecológico Perequê","-46.4199981689453","-23.8899993896484",NA,NA,"SPF00198562",NA,NA,"Pirani, JR","15123",NA,NA,"auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 18:29:19-03","USP","SPF","116109","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Cavalcanti, DC","202","1996","03",NA,NA,"Brasil","São Paulo","Guaratinguetá","Reserva Florestal da Escola de Especialistas de Aeronáutica - EEAR. Mata de Planalto.","-45.189998626709","-22.8099994659424",NA,"Arvoreta ca. 3 m, flores avermelhadas e frutos amarelados. Planta feminina.","SPF00116109",NA,NA,"Pirani, JR","27040",NA,NA,"auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 18:29:19-03","USP","SPF","141858","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Cavalcanti, DC","201","1995","12","13",NA,"Brasil","São Paulo","Guaratinguetá","Reserva Florestal de Especialistas de Aeronáutica - EEAR. Mata de planalto.","-45.189998626709","-22.8099994659424",NA,"Arvoreta ca. 2 m, frutos avermelhados e amarelados.","SPF00141858",NA,NA,"Pirani, JR","27040",NA,NA,"auto","1997",NA,NA,"01",NA,NA,NA,NA,NA,NA
"151","2021-03-15 18:29:19-03","USP","SPF","98357","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Árbocz, GF","566","1994","08","04",NA,"Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales. Mata Atlântica. Caminho entre base São Pedro e Limão pela estrada velha. Sub bosque.","-48.3600006103516","-24.0900001525879",NA,"Árvore ca 7-8 m alt., 15 cm DAP, com flores deiminutas (ca. 2-4 mm), com estames amarelos bem visíveis. Flores vermelhas.","SPF00098357",NA,NA,"Pirani, JR","25028",NA,NA,"auto","1995",NA,NA,"05","08",NA,NA,NA,NA,NA
"152","2021-03-15 18:29:19-03","USP","SPF","174142","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Pereira, RGFNB","s.n.","2005","10","08",NA,"Brasil","São Paulo","Santo André","Parque Natural Municipal Nascente de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"Arbusto com inflorescências verde levemente amareladas.","SPF00174142",NA,NA,"Pirani, JR","27258",NA,NA,"auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-03-07 08:49:32-03","F","FMNH-SEEDPLANTS","V0189106F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Simaroubaceae","Picramnia","gardneri","Picramnia gardneri",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0189106F","V0189106F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"154","2020-07-23 12:22:52-03","CEPLAC","CEPEC","89841","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","gardneri","Picramnia gardneri",NA,"L. M. Nascimento","234","1999","06","16",NA,"Brasil","Pernambuco","brejo da madre de deus","Mata do Malhada. Trilha de subida para mata.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,"L. M. Nascimento","34231",NA,NA,"auto",NA,"36W24'735","8S11'141",NA,NA,NA,NA,NA,"13/01/2000",NA
"155","2020-07-23 12:22:52-03","CEPLAC","CEPEC","118158","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","gardneri","Picramnia gardneri",NA,"R. Simão-Bianchini","1570","2003","08","21",NA,"Brasil","São Paulo","SANTO ANDRÉ","Paranapiacaba; Interior da Mata da estrada para Taquarussú, na trilha da comunidade.","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"R. Simão-Bianchini","27258",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2003",NA
"156","2020-07-23 12:22:52-03","CEPLAC","CEPEC","58958","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","gardneri","Picramnia gardneri septentrionalis",NA,"J. G. Jardim","152","1993","07","13",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,"septentrionalis","W. W. Thomas",NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,NA,"30/12/1995",NA
"157","2020-07-23 12:22:52-03","CEPLAC","CEPEC","89440","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","gardneri","Picramnia gardneri",NA,"L. M. Nascimento","325","2000","02","29",NA,"Brasil","Pernambuco","brejo da madre de deus","Trilha da Mata do Malhada.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,"L. M. Nascimento","34231",NA,NA,"auto",NA,"36W24'735","8S11'141",NA,NA,NA,NA,NA,"30/12/2000",NA
"158","2020-08-10 16:07:36-03","CEPLAC","CEPEC","136447","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri",NA,"O. Thier","1447",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.6530990600586","-22.4624996185303",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"O. Thier","32671",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 16:04:11-03","UNISANTA","HUSC","1413","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri gardneri","Planch.","Martins, S.E.; Rotundo, M.; Pin, D.J.","301","1998","10","13",NA,"Brasil","São Paulo","Bertioga","Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,"Árvore, 4m de altura. Pétalas vermelhas.; Local inundado. Restinga Paludosa alta.",NA,NA,"gardneri","Rossi, L.","37616",NA,NA,"auto","1999",NA,NA,"08","08",NA,NA,NA,NA,NA
"160","2019-11-13 16:04:11-03","UNISANTA","HUSC","2193","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Magenta, M.A.G.; Sampaio, P.S.P.","227","1999","10","28",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,"Arvoreta, 3m de altura. Flores esverdeadas passando a vináceas.; Borda de mata. Floresta de restinga paludosa sobre solo turfoso.",NA,NA,NA,"Firani, J.R.","37616",NA,NA,"auto","2000",NA,NA,"03",NA,NA,NA,NA,NA,NA
"161","2019-11-01 15:07:48-03","UnB","UB","167217","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Bianchini, RS; Grantsau, I; Simone, LW","1570","2003","08","21","Southern America","Brasil","São Paulo","Santo André","Paranapiacaba, Interior da mata da estrada para Taquarussú, na trilha da comunidade.","-46.5299987792969","-23.6599998474121",NA,"Arvoreta, ca. 3m alt., crescendo junto ao córrego. Flores pequenas avermelhadas.",NA,NA,NA,"Bianchini, RS","27258",NA,NA,"auto","2003",NA,NA,"08",NA,NA,NA,NA,NA,NA
"162","2020-08-20 20:40:55-03","UFSC","FLOR","62354","PreservedSpecimen","Plantae",NA,"Picramniales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Equipe Acaraú","468","2005","08","24",NA,"Brasil","São Paulo","Bertioga","Morro do Tatu.","-46.138599395752","-23.8544006347656",NA,"árvore. flor verde. Altura da planta 4m","FLOR0062354","FLOR0062354",NA,"Daltrini, C.","37616","10","10","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-04 15:46:27-03","IF","SPSF","44719","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","B.A.Aranha","630","2010","04","20","América do Sul","Brasil","SP","Santo André","Parque Natural Municipal Nascentes do Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"COLETA: Árvore 6m, frutos.; GEOGRAFIA: Trilha da Pontinha.;",NA,NA,NA,"G.A.D.C. Franco","27258",NA,NA,"auto","2010",NA,NA,"05","21",NA,"Magnoliopsida",NA,NA,NA
"164","2021-03-04 15:46:27-03","IF","SPSF","15447","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","K.D.Barreto & G.D.Fernandes & R.D.Fernandes","3334","1994","12","01","América do Sul","Brasil","PR","Tunas do Paraná","fazenda Primavera","-47.741944","-24.297222",NA,"COLETA: XLS: SPSFAntigo&nf;Mata Atlântica.&nf;Arbusto 1,5m altura; flores cor verde-claro.; GEOGRAFIA: Borda de mata&nf;EX-ESA;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"165","2021-03-04 15:46:27-03","IF","SPSF","33984","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri",NA,"C.Urbanetz","137","2003","04","22","América do Sul","Brasil","SP","Eldorado","Parque Estadual de Intervales","-48.360194","-24.284167",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: vegetacao secundaria&nf;;",NA,NA,NA,NA,NA,"790","790",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"166","2021-03-04 15:46:27-03","IF","SPSF","36365","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri",NA,"M.Carboni","186","2005","03","29","América do Sul","Brasil","SP","Cananéia","P.E.Jacupiranga, Nucleo Caverna do Diabo","-48.064444","-25.0025",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: núcleo Cedro&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"167","2021-03-04 15:46:27-03","IF","SPSF","44275","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","R.L.Miashike & B.M.Beisiegel & Y.E.Tuermorezow & N.M.Ivanauskas & E.T.R.Costa & B.Amaral","858","2010","06","29","América do Sul","Brasil","SP","Ribeirão Grande","Estação Ecologica de Xitué","-48.355","-24.282778",NA,"COLETA: Floresta Ombrófila Densa.&nf;Arvoreta 1,8m altura; frutos vermelhos; GEOGRAFIA: Trilha de Xitué;",NA,NA,NA,"G.A.D.C. Franco",NA,"858","858",NA,"2010",NA,NA,"09","17",NA,"Magnoliopsida",NA,NA,NA
"168","2021-03-04 15:46:27-03","IF","SPSF","48510","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","F. A. R. D. P. Arzolla & A.Z.Antunes","1656","2014","02","05","América do Sul","Brasil","SP","Eldorado","Fazenda Nova Trieste","-48.102778","-24.405556",NA,"COLETA: Árvore com frutos.; GEOGRAFIA: Primeira Ilha.&nf;Floresta Ombrófila Densa Submontana.;",NA,NA,NA,"B.V. Ferrato",NA,"80","80",NA,"2014",NA,NA,"03","31",NA,"Magnoliopsida",NA,NA,NA
"169","2021-04-05 12:36:43-03","UNIVASF","HVASF","2060","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Marcondes Oliveira","1453","2003","10","27","América do Sul","Brasil","Alagoas","Ibateguara","Coimbra, Lajedo do Pega.","-35.899683","-8.955641",NA,"arvoreta ± 2.5m alt.; frutos vermelhos.","HVASF002060",NA,NA,"J.R. Pirani",NA,"509","509",NA,"2005","-35.899683","-8.955641","02","01",NA,NA,NA,NA,"U"
"170","2019-11-21 10:14:11-03","IBt","SP","192540","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Sucre, D","5398","1969","07","04",NA,"Brasil","Rio de Janeiro",NA,"Mata da Restinga de Jacarepaguá, do lado Sul da pedra de Itauna.",NA,NA,NA,NA,"SP045555","SP045555",NA,"Pirani, JR",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 10:14:11-03","IBt","SP","289421","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Sakai, L; et al.","33467","1995","02","15",NA,"Brasil","São Paulo","Sete Barras","Estrada Sete Barras a Juquiá.","-47.949","-24.353833",NA,NA,"SP045560","SP045560",NA,"Pirani, JR",NA,NA,NA,NA,"1997","-47.949","-24.353833",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-21 10:14:11-03","IBt","SP","31513","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Gehrt, A","s.n.","1934","02","13",NA,"Brasil","São Paulo",NA,"Alto da Serra, Estação Biológica.",NA,NA,NA,NA,"SP045563","SP045563",NA,"Pirani, JR",NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-21 10:14:11-03","IBt","SP","440916","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Búgola Silva, F; Santos Neta, AC; Yang, AMK; Almeida Scabbia, RJ","8125","2008","04","24",NA,"Brasil","São Paulo","Santo André","Paranapiacaba, trilha da Pontinha","-46.297311","-23.769289",NA,NA,"SP045562","SP045562",NA,"Almeida Scabbia, RJ",NA,NA,NA,NA,"2008","-46.297311","-23.769289","10",NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:14:11-03","IBt","SP","440918","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Búgola Silva, F; Santos Neta, AC; Yang, AMK; Almeida Scabbia, RJ","8124","2008","04","24",NA,"Brasil","São Paulo","Santo André","Paranapiacaba, Trilha da Pontinha","-46.297311","-23.769289",NA,NA,"SP045561","SP045561",NA,"Almeida Scabbia, RJ",NA,NA,NA,NA,"2008","-46.297311","-23.769289","10",NA,NA,NA,NA,NA,NA
"175","2019-11-21 10:14:11-03","IBt","SP","477145","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Barreto, KD; Fernandes, GD; Fernandes, RD","3334","1994","12","01",NA,"Brasil","São Paulo","Juquiá","Fazenda Primavera.","-47.742","-24.297222",NA,NA,"SP045565","SP045565",NA,"Souza, VC",NA,NA,NA,NA,"2010","-47.742","-24.297222","01","01",NA,NA,NA,NA,NA
"176","2019-11-21 10:14:11-03","IBt","SP","514887","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Lima, MEL; et al.","1560","2006","12","12",NA,"Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.286111","-23.768889",NA,NA,NA,NA,NA,"Cordeiro, I",NA,"927","927",NA,"2007","-46.286111","-23.768889","06",NA,NA,NA,NA,NA,NA
"177","2019-11-21 10:14:11-03","IBt","SP","53684","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Heringer, EP","2324","1946","03","08",NA,"Brasil","Minas Gerais",NA,"Faz. Boa Ventura.",NA,NA,NA,NA,"SP045551","SP045551",NA,"Pirani, JR",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:14:11-03","IBt","SP","65927","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Mattos, J","10602","1962","09","22",NA,"Brasil","São Paulo",NA,"Barra de Una, na rodovia Bertioga-São Sebastião.",NA,NA,NA,NA,"SP045557","SP045557",NA,"Pirani, JR",NA,NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:14:11-03","IBt","SP","76987","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Edwall, G","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"SP045554","SP045554",NA,"Pirani, JR",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 10:14:11-03","IBt","SP","274901","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Pirani, JR; et al.","3022","1994","02","19",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande (IBAMA), a 31 km de Pedro Canário )na Avenida Aracruz) e 6 km da base do IBAMA.","-39.7322006225586","-18.5932998657227",NA,NA,"SP045553","SP045553",NA,"Pirani, JR","41644",NA,NA,"auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:14:11-03","IBt","SP","335818","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Martins, SE; Rotundo, M; Pin, DJ","301","1998","10","13",NA,"Brasil","São Paulo","Bertioga","Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,"SP045564","SP045564",NA,"Rossi, L","37616",NA,NA,"auto","1999",NA,NA,"08","08",NA,NA,NA,NA,NA
"182","2019-11-21 10:14:11-03","IBt","SP","335819","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Magenta, MAG; Sampaio, PSP; Martins, SE","93","1999","03","18",NA,"Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 221,5. Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,"SP045566","SP045566",NA,"Rossi, L","37616",NA,NA,"auto","1999",NA,NA,"08","08",NA,NA,NA,NA,NA
"183","2019-11-21 10:14:11-03","IBt","SP","179758","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Jung, SL; et al.","465","1982","03","11",NA,"Brasil","São Paulo","Cananéia","Ilha do cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,"SP045559","SP045559",NA,"Pirani, JR","37574",NA,NA,"auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:14:11-03","IBt","SP","41326","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Hoehne, FC; Gehrt, A","s.n.","1939","07","25",NA,"Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,"SP045558","SP045558",NA,"Pirani, JR","30093",NA,NA,"auto","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:14:11-03","IBt","SP","350786","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Souza, FO; et al.","91","2000","07","20",NA,"Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Macacos.","-45.4099998474121","-23.6200008392334",NA,NA,"SP045568","SP045568",NA,"Pirani, JR","30093",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:14:11-03","IBt","SP","373205","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Simão Bianchini, R; Grantsau, I; Simone, LW","1570","2003","08","21",NA,"Brasil","São Paulo","Santo André","Paranapiacaba, interior da mata da estrada para Taquarussú, na trilha da comunidade.","-46.5299987792969","-23.6599998474121",NA,NA,"SP045556","SP045556",NA,"Simão Bianchini, R; Grantsau, I; Simone, LW","27258",NA,NA,"auto","2003",NA,NA,"08",NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:14:11-03","IBt","SP","426620","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Shirasuna, RT; Tavares, A; Cachenco, MV; Batista, V","1758","2008","09","24",NA,"Brasil","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Capistrano, TR","53584",NA,NA,"auto","2008",NA,NA,"11",NA,NA,NA,NA,NA,NA
"188","2014-09-23 10:59:08-03","G","G","G00342740","S","Plantae",NA,NA,"Picramniaceae","Picramnia","gardneri","Picramnia gardneri","Planch.","Riedel, L.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=243240&base=img&lang=en","G00342740","G00342740",NA,"Pirani, J. R.",NA,NA,NA,NA,"1991","-53.08972222","-10.77305556","01","01","ISOTYPUS of Picramnia nitida Engl.",NA,NA,NA,NA
