"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","locality","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relationshipType","sex"
"140","2020-06-29 09:30:06-03","UFRRJ","RBR","8856","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","T.S. Mendes","A.L. Peixoto; R. Ribeiro, D. Grativol, V. Pereira","1983","08","19","Brasil","Rio de Janeiro","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"RBR00008856","RBR00008856","2017","04","07","1895",NA,NA,NA,NA,NA,NA,"20293","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-21 19:33:52-03","UFC","EAC","26748","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Santos, F.D.S.","Castro, A.S.F.","1998","07","05","Brasil","Ceará","Pacoti","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,"EAC0026748","EAC0026748","2015","07","03","591","Trepadeira, flor violácea.; Mata úmida.","Dicotyledon",NA,"Southern America",NA,"estrada para Pernambuquinho.","9622","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-21 19:33:52-03","UFC","EAC","14417","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Scardino; et al.","Grupo Pedra do Cavalo","1980","08",NA,"Brasil","Bahia","Cachoeira","-39.083333","-12.533333","-39.083333","-12.533333","40","120","EAC0014417","EAC0014417","1980","09",NA,"s.n.","Trepadeira com gavinhas, flor rósea e corola com fauce lilás-escuro.","Dicotyledon",NA,"Southern America",NA,"Vale dos Rios Paraguaçu e Jacuipe, Roncador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-21 19:33:52-03","UFC","EAC","57748","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Santos, F.D.S.","Guedes, M.L.; Gomes, F.S.","2011","10","09","Brasil","Bahia","Ilhéus","-39.083056","-14.793611","-39.083056","-14.793611",NA,NA,"EAC0057748","EAC0057748","2015","07","30","19018","Erva. trepadeira; folhas membranáceas; folhas róseas.; Floresta ombrófila densa.","Dicotyledon",NA,"Southern America",NA,"Sul da Bahia, Fazenda Plantas & Jardim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-21 19:33:52-03","UFC","EAC","58848","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Buril, M.T.","Castro, A.S.F.","2015","09","15","Brasil","Ceará","Aratuba","-39.0449981689453","-4.41833019256592",NA,NA,NA,NA,"EAC0058848","EAC0058848","2016","08","12","2891","Trepadeira; flor rósea.; Mata úmida.","Dicotyledon",NA,"Southern America",NA,"estrada para Camará.","11686","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-11 16:53:02-03","UFSM","SMDB","6264","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Záchia, R.A; Oliveira, A D","1997","03","29","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"SMDB006264",NA,"2008",NA,NA,"026140",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:21:28-03","MBM","MBM","243107","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Hashimoto, G.","1990","03","03","Brazil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"MBM243107","MBM243107",NA,NA,NA,"20468",NA,NA,NA,"Southern America",NA,"Ilha de São Sebastião","23719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:21:28-03","MBM","MBM","418772","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Marinero, F.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","2018","11","17","Brazil","Minas Gerais","Sem peixe","-42.753611","-20.049444","-42.753611","-20.049444","277","277","MBM418772",NA,"2019","03","22","1032","Trepadeira volúvel, flor branca-rosada.; Várzea",NA,NA,"Southern America",NA,"Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:21:28-03","MBM","MBM","422293","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Gaio, J.","Gonzatti, F.; Valduga, E.; Valduga, E.","2015","04","18","Brazil","Rio Grande do Sul","Osório","-50.226944","-29.966111","-50.226944","-29.966111","15","15","MBM422293",NA,"2015","10","06","1765","Liana com flores rosadas e tubulosas. In conferatum.; Bordo de mata e banhado.",NA,NA,"Southern America",NA,"Lagoa da Emboaba, próximo à lagoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:21:28-03","MBM","MBM","1007","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P.P.A.","Hatschbach, G.","1966","11","24","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM001007","MBM001007","2010","10","20","14130","Volúvel, flor lilás, de brejo.",NA,NA,"Southern America",NA,"Cacatu","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:21:28-03","MBM","MBM","332089","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Bächtold, A.","2005","04","14","Brazil","Santa Catarina","Araquari","-48.7221984863281","-26.3700008392334",NA,NA,"8","8","MBM332089","MBM332089",NA,NA,NA,"186","Liana. Borda ilha. Terrestre. Folha pilosa. Flor cálice verde, corola lilás.",NA,NA,"Southern America",NA,"Ilha dos Barcos","25329","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:21:28-03","MBM","MBM","114672","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P.P.A.","Souza, W.S.; Britez, R.M.; Silva, S.M.; Britez, R.M.; Silva, S.M.","1985","02","17","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM114672","MBM114672","2008","10","21","s.n.","Trepadeira de flor lilás",NA,NA,"Southern America",NA,"Ilha do Mel, Morro do Farol","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:21:28-03","MBM","MBM","130852","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Cervi, A.C.","1989","07","16","Brazil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"MBM130852","MBM130852",NA,NA,NA,"2761",NA,NA,NA,"Southern America",NA,"Praia de Itapema","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:21:28-03","MBM","MBM","148244","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Krapovickas, A.; et al.; et al.","1991","01","22","Brazil","Santa Catarina","Piçarras","-48.6716995239258","-26.7639007568359",NA,NA,NA,NA,"MBM148244","MBM148244",NA,NA,NA,"43769",NA,NA,NA,"Southern America",NA,"Acesso a Piçarras","13557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:21:28-03","MBM","MBM","125751","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Austin, D.F.","Krapovickas, A.; et al.; et al.","1978","02","10","Brazil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"MBM125751","MBM125751",NA,NA,NA,"33565",NA,NA,NA,"Southern America",NA,"30km E de Santos","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:21:28-03","MBM","MBM","248692","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Simão-Bianchini, R.; Bianchini, S.; Bianchini, S.","1993","05",NA,"Brazil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"MBM248692","MBM248692",NA,NA,NA,"350",NA,NA,NA,"Southern America",NA,"Peruíbe","21922","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:21:28-03","MBM","MBM","199289","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Robim, M.J.; et al.; et al.","1955","01","15","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"MBM199289","MBM199289",NA,NA,NA,"862",NA,NA,NA,"Southern America",NA,"Parque Estadual da Ilha Anchieta","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-09-04 12:58:11-03","MNHN","RECOLNAT_MNHN_P","P00746474","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","(Roxb.) Sweet","Schwacke","Saint-Hilaire, A. de",NA,NA,NA,"Brésil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P00746474","P00746474_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746474' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Province de Minas Geraes",NA,NA,NA,NA,NA,"B1 1518",NA,NA,NA,NA
"158","2020-02-07 13:32:38-03","MNHN","RECOLNAT_MNHN_P","P03538439","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata vulgaris","Meisn.","Wood","Salzmann, P.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P03538439","P03538439_01 P03538439_02",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03538439' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Bahia; in sepibus",NA,NA,NA,NA,"syntype","360",NA,"vulgaris",NA,NA
"159","2015-09-04 12:50:10-03","MNHN","RECOLNAT_MNHN_P","P03538045","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Gaudichaud, C.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P03538045","P03538045_01",NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03538045' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",". Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,"573",NA,NA,NA,NA
"160","2020-07-07 16:20:32-03","MNHN","RECOLNAT_MNHN_P","P03538468","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Austin","Cremers, G.","1983","2","7","Guyana Française",NA,NA,NA,NA,NA,NA,NA,NA,"P03538468",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03538468' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","région de Paul Isnard : Citron",NA,NA,NA,NA,NA,"7867",NA,NA,NA,NA
"161","2016-11-15 15:02:12-02","MNHN","RECOLNAT_MNHN_P","P00047316","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Pignal, M.","1995","8","8","Brésil","bahia","gameleira","-38.61667","-12.95",NA,NA,"3","50","P00047316","P00047316_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047316' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Itaparica",NA,NA,NA,NA,NA,"200 (h569)",NA,NA,NA,NA
"162","2015-09-04 12:55:38-03","MNHN","RECOLNAT_MNHN_P","P00746453","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00746453","P00746453_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746453' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Encridiado (?) C, 66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-09-04 12:56:33-03","MNHN","RECOLNAT_MNHN_P","P03537986","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Vaillant",NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"P03537986","P03537986_01",NA,NA,NA,NA,". . Reçu le 20 octobre 1938 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03537986' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Guyane Française. Guiana Francesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2015-09-04 12:56:34-03","MNHN","RECOLNAT_MNHN_P","P03537999","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Mocqueryz","1893","1","1","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"P03537999","P03537999_01",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03537999' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Duaca. Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-09-04 12:56:34-03","MNHN","RECOLNAT_MNHN_P","P03538000","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Fendler",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"P03538000","P03538000_01",NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03538000' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Colon Tovar. Venezuela",NA,NA,NA,NA,NA,"939",NA,NA,NA,NA
"166","2015-09-04 13:01:09-03","MNHN","RECOLNAT_MNHN_P","P03866710","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Salzmann",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"P03866710","P03866710_01",NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03866710' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Bahia. Bahia, Nordeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2015-09-04 13:01:29-03","MNHN","RECOLNAT_MNHN_P","P03866789","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Gaudichaud, C.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P03866789","P03866789_01",NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03866789' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Brésiç. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-02-07 13:48:03-03","MNHN","RECOLNAT_MNHN_P","P03866791","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Wood","Smith, H.H.","1895","9",NA,"Colombie",NA,NA,NA,NA,NA,NA,NA,NA,"P03866791","P03866791_01",NA,NA,NA,NA,"Prélèvement de feuille pour Wells T. & Scotland R., Oxford, GB, 02/2020, demande 144334 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03866791' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Santa Marta",NA,NA,NA,NA,NA,"1567",NA,NA,NA,NA
"169","2015-09-04 15:18:22-03","MNHN","RECOLNAT_MNHN_P","P03948500","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Wels","Tostain, O.|Leotard, G.","2009","2","23","Guyane Française",NA,NA,"-52.33083","4.92861",NA,NA,"2",NA,"P03948500","P03948500_01",NA,NA,NA,NA,"Prélèvement de graines pour Trabanino F., Nanterre, 07/2019, demande 138161 & 138652 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03948500' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","ZAC Leblond, Cayenne",NA,NA,NA,NA,NA,"2325",NA,NA,NA,NA
"170","2015-09-04 12:56:31-03","MNHN","RECOLNAT_MNHN_P","P03537970","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Glaziou|Saldanha","1880","7","1","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P03537970","P03537970_01",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03537970' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Margens da Lagoa R. Freitas. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","57442","auto",NA,NA,NA,"489",NA,NA,NA,NA
"171","2015-09-04 12:50:09-03","MNHN","RECOLNAT_MNHN_P","P03538019","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Reineck, E.M.|Czermak, J.","1898","1","1","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P03538019","P03538019_01",NA,NA,NA,NA,". . Reçu le 18 mai 1911 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03538019' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",". Porto Alegre, Rio Grande do Sul, Sul, Brasil, América do Sul","29946","auto",NA,NA,NA,"646",NA,NA,NA,NA
"172","2015-09-04 12:50:09-03","MNHN","RECOLNAT_MNHN_P","P03538020","PreservedSpecimen",NA,"Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini","Reineck, E.M.|Czermak, J.","1898","1","1","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P03538020","P03538020_01",NA,NA,NA,NA,". . Reçu le 18 mai 1911. Ded. Dr. Briquet. Genf. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03538020' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb","Rio Grande do Sul, Porto Alegre. [Ui Zamen aw caminho mass]. Porto Alegre, Rio Grande do Sul, Sul, Brasil, América do Sul","29946","auto",NA,NA,NA,"646",NA,NA,NA,NA
"173","2020-12-11 11:34:47-03","UFMG","BHCB","163739","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","Choisy",NA,"Silva, FV; Miranda, AM","1999","09","09","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"BHCB007551",NA,"2016","12",NA,"84","Volúvel, caule verde, folhas membranáceas, flores róseas estames alvos.","Dicotyledon",NA,"Southern America",NA,"Jardim Botânico do Recife","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:18:36-03","UFPR","UPCB","13324","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Bianchini, R.S.","Shirata, M.T.","1985","04","20","Brasil","Paraná","Caiobá",NA,NA,NA,NA,NA,NA,NA,NA,"2005","10","13",NA,"Erva, liana, flor rosa tênue, próx. ao farol, barranco rochoso..",NA,NA,NA,NA,"Ilha do Farol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:18:36-03","UFPR","UPCB","42986","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Hoehne, W.","1964","04","04","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","09","24","5715","Volúvel, flor lilás. Restinga..",NA,NA,NA,NA,"Guanabara, Recreio dos Bandeirantes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:18:36-03","UFPR","UPCB","13033","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Bianchini, R.S.","Silva, I.",NA,NA,NA,"Brasil","Paraná","Marialva","-51.7916984558105","-23.4850006103516",NA,NA,NA,NA,NA,NA,"2005","01","01",NA,"Rastejante, flor lilás..",NA,NA,NA,NA,NA,"32185","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:18:36-03","UFPR","UPCB","45579","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Bianchini, R.S.","Cervi, A.C.","2002","06","03","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,NA,"2005","10","13","8278","Erva volúvel de flores róseas, terreno baldio..",NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:18:36-03","UFPR","UPCB","43009","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R.","Moura, C.","1961","04","30","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"1997","09","24",NA,"Trepadeira, flores roxas..",NA,NA,NA,NA,"Caminho da Praia de Piriquerê","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:18:36-03","UFPR","UPCB","13410","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Bianchini, R.S.","Souza, W.S.","1985","02","17","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"2005","10","13",NA,"Trepadeira, flor lilás..",NA,NA,NA,NA,"Ilha do Mel, Morro do Farol","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:18:36-03","UFPR","UPCB","32210","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Bianchini, R.S.","Silva, S.M.","1986","04","13","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"2005","01","01",NA,"Trepadeira com flores lilases, coletada em local alagado..",NA,NA,NA,NA,"Ilha do Mel, planície da Praia Grande","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:18:36-03","UFPR","UPCB","28482","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Bianchini, R.S.","Athayde, S.F.","1994","05","08","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"2005","10","13","72","Erva rastejante, flor rósea, área de capoeirinha..",NA,NA,NA,NA,"Morro do Quitumbê ou do Costão","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-11 17:18:36-03","UFPR","UPCB","33843","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Bianchini, R.S.","Cervi, A.C.","1989","07","16","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,NA,"2005","01","01","2761","Planta volúvel, com flores cor branca na borda superior do tubo e lilás no fundo do tubo. Encosta de morro..",NA,NA,NA,NA,"Praia de Itapema","9090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-11 17:18:36-03","UFPR","UPCB","21262","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Bianchini, R.S.","Prado, J.","1993","01","19","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"2005","01","01","411","Trepadeira, flor rosa, estigma branco, sépalas amareladas, frutos verdes jovens..",NA,NA,NA,NA,"Restinga atrás da Vila de Superagui","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2011-06-09 18:03:00-03","MO","MOBOT","2838551","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Daniel F. Austin Mar.","Gerardo Aymard","1987","3","11","Venezuela","Bolívar",NA,"-62","8.41666",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"Aymard C. 5255",NA,NA,NA,"South America",NA,"Limites con el T.F. Delta Amacuro. 36km al N-W de El Palmar. Bosques Húmedos intervenidos por actividades Mineras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
