"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"224","2019-08-20 10:13:17-03","UNICAMP","UEC","65524","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1995","07",NA,"Hatschbach, G; Barbosa, E","1994","03","19","Brazil","Paraná","Tomazina","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"Estrada para Salto Cavalcante.",NA,NA,"fruto, Ereta, 1,20m, flor lilás. Cerrado invadido pela mata.","60674",NA,NA,NA,"Magnoliopsida",NA,"29630","auto",NA,NA,NA,NA,NA,NA
"225","2021-03-01 16:30:29-03","UNICAMP","UEC","89474","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","09",NA,"Miyagi, PH","1994","02","26","Brazil","São Paulo","Arujá","-46.3199996948242","-23.3899993896484",NA,NA,"UEC051542","UEC051542",NA,NA,NA,"Herbácea, ca. 2m de altura, flores rosa, sépalas verde-azuladas.","51",NA,NA,NA,"Magnoliopsida",NA,"7742","auto",NA,NA,NA,NA,NA,NA
"226","2019-08-20 10:13:17-03","UNICAMP","UEC","62181","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Grombone-Guaratini, MT; Leitão Filho, HF; Tamashiro, JY; Bernacci, LC; Meira Neto, JAA","1988","03","22","Brazil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,"UEC030833","UEC030833",NA,NA,NA,"fruto, Subarbusto com 2m alt., crescendo em beira de estrada. Flores lilases e depois azuis. Frutos avermelhados.","21450",NA,NA,NA,"Magnoliopsida",NA,"21675","auto",NA,NA,NA,NA,NA,NA
"227","2021-03-01 16:30:29-03","UNICAMP","UEC","87427","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","03","14","Cavassan, O","1992","03","18","Brazil","São Paulo","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"UEC030848","UEC030848",NA,NA,NA,"Caule escandente, flores roxas.; Cerrado.","458",NA,NA,NA,"Magnoliopsida",NA,"29186","auto",NA,NA,NA,NA,NA,NA
"228","2021-03-01 16:30:29-03","UNICAMP","UEC","175749","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Gottsberger, IS; Gottsberger, G","1971","03","13","Brazil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"UEC051607","UEC051607","25km SW of the city of BOTUCATU. Along the Botucatu-Itatinga road, 3km before arriving the Castelo Branco Highway, just at the border of the municípios Botucatu-Itatinga.",NA,NA,"Shrub 2m high; petals lilaceuos changing to blue, anthers bluish.; General vegetation: campo cerrado on upland (or ocasionally forest). Open marsh or secondary forest along streams.&nf;This habitat: Open marsh along a brook with small cr","1813371",NA,NA,NA,"Magnoliopsida",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"229","2021-03-01 16:30:29-03","UNICAMP","UEC","178699","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Pinto, RB","2013","11",NA,"Yanagizawa, Y; Amâncio, FAM; Duarte, LML","1982","01","26","Brazil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"UEC029415","UEC029415","Distrito de Rubião Jr, a aproximadamente 2km a leste do Campus de Botucatu-UNESP.",NA,NA,"Arbusto de aproximadamente 2,5m. Flores brancas, folhas bicolores, fase final de floração; Com frutos.; Uma área de cerrado alternandoc om predominância de plantas herbáceas.","89260182",NA,NA,NA,"Magnoliopsida",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:30:29-03","UNICAMP","UEC","55922","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","05",NA,"Sciamarelli, A; Coffani-Nunes, JV","1990","03","18","Brazil","São Paulo","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,"UEC030816","UEC030816","Fazenda Santa Carlota.",NA,NA,"Arbusto 3,5m, flor azul.; À margem do caminho. Cerrado 3.","595",NA,NA,NA,"Magnoliopsida",NA,"21243","auto",NA,NA,NA,NA,NA,NA
"231","2019-08-20 10:13:18-03","UNICAMP","UEC","8208","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1980",NA,NA,"Lima, JI","1951","03","01","Brazil","São Paulo","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,"UEC030844","UEC030844",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Magnoliopsida",NA,"40712","auto",NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:30:29-03","UNICAMP","UEC","89494","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","09",NA,"Scaramuzza, CAMR; Souza, VC","1991","02","07","Brazil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"UEC051543","UEC051543","Estrada Itararé - Itabera.",NA,NA,"Subarbusto a arbusto, alt. 1,5,m ; flores azul-arroxeadas.; Próximo ao Rio Verde.","625",NA,NA,NA,"Magnoliopsida",NA,"27729","auto",NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:30:29-03","UNICAMP","UEC","8202","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1980",NA,NA,"Almeida, JE; Salgado, PR; Bufarah, GBG","1978","04","04","Brazil","São Paulo","Itatiba","-46.8300018310547","-23",NA,NA,"UEC030846","UEC030846","Rodovia Dom Pedro I",NA,NA,"Subarbustivo erecto.; Nativo em Pasto natural.","IZ331",NA,NA,NA,"Magnoliopsida",NA,"17442","auto",NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:30:29-03","UNICAMP","UEC","41048","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","05",NA,"Marcondes-Ferreira, W; Modolo, M; Lima, RF; Leitão Filho, HF; Stipecke, R","1984","05","09","Brazil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,"UEC030813","UEC030813","Serra do Japí.",NA,NA,"Flores arroxeadas, subarbusto ca. 1,7m.; Beira de mata.","16351",NA,NA,NA,"Magnoliopsida",NA,"17840","auto",NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:30:29-03","UNICAMP","UEC","92821","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Mayo, SJ; Pirani, JR; Cordeiro, I; Amaral, MCE","1981","02","26","Brazil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Beira da estrada Fernão Dias, Serra do M",NA,NA,"fruto, Arbusto de 2m, flores lilás, frutos avermelhados.","s.n.",NA,NA,NA,"Magnoliopsida",NA,"15840","auto",NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:30:29-03","UNICAMP","UEC","92821","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Mayo, SJ; Pirani, JR; Cordeiro, I; Amaral, MCE","1981","02","26","Brazil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,"UEC030863","UEC030863","Fernão Dias ( Serra do mar)",NA,NA,"Arbusto de 2m., flores lilás, frutos avermelhados.; Beira de estrada.","s.n",NA,NA,NA,"Magnoliopsida",NA,"15840","auto",NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:30:29-03","UNICAMP","UEC","74434","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","05",NA,"Bernacci, LC; Andrade, PRP; Belinello, R; Camargo, O","1995","03","15","Brazil","São Paulo","Monte Alegre do Sul","-46.6800003051758","-22.6800003051758",NA,NA,"UEC030841","UEC030841","Estação experimental do I.A.C. região montanhosa.",NA,NA,"Subarbusto ca. 2m alt., flores arroxeadas, frutos imaturos avermelhados.; Mata.","1241",NA,NA,NA,"Magnoliopsida",NA,"11114","auto",NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:30:29-03","UNICAMP","UEC","85425","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","08",NA,"Marcondes-Ferreira, W; Barosela, JR","1994","03","18","Brazil","São Paulo","Pedregulho","-47.4700012207031","-20.25",NA,NA,"UEC030847","UEC030847","Parque Estadual das Furnas do Bom Jesus.",NA,NA,"Subarbusto ca. 2m, flores azuis, com frutos.; Vertente das Furnas com vegetaçãode mata.","846",NA,NA,NA,"Magnoliopsida",NA,"27552","auto",NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:30:29-03","UNICAMP","UEC","111379","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Lorenzi, H","2000","03","30","Brazil","São Paulo","Santo Antônio da Alegria","-47.1500015258789","-21.0799999237061",NA,NA,"UEC051643","UEC051643",NA,NA,NA,"Arbusto ereto, pouco ramificado, de 1,5 a 2m de altura.; Beira de estrada.","2293",NA,NA,NA,"Magnoliopsida",NA,"15769","auto",NA,NA,NA,NA,NA,NA
"240","2019-08-20 10:13:18-03","UNICAMP","UEC","92825","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Hoehne, W","1947","03","13","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC030838","UEC030838","Alto da Lapa.",NA,NA,"flor","SPF13211",NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"241","2019-08-20 10:13:18-03","UNICAMP","UEC","99807","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Hoehne, W","1947","03","13","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC030836","UEC030836","Alto da Lapa.",NA,NA,"flor","s.n.",NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"242","2019-08-20 10:13:18-03","UNICAMP","UEC","92818","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Hoehne, W","1947","12","20","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC030837","UEC030837","Butantã.",NA,NA,"fruto, Mata úmida.","SPF83894",NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:30:29-03","UNICAMP","UEC","201382","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","2012",NA,NA,"Torres, RB; Bernacci, LC; Falivene, SMP; Camargo, O","1994","06","26","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC189856","UEC189856","E.E. São Roque.",NA,NA,"Arbusto, 2m de altura, flores lilás.; Mata secundária.","147A",NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"244","2019-08-20 10:13:18-03","UNICAMP","UEC","92826","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Hoehne, W","1933","04","24","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"UEC030835","UEC030835","Vila Cerqueira César.",NA,NA,"flor","s.n.",NA,NA,NA,"Magnoliopsida",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:30:29-03","UNICAMP","UEC","76843","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","1997","05",NA,"Bernacci, LC; Sciamarelli, A; Grecco, MDN; Andrade, P; Belinello, R; Falivene, SMP;","1995","04","24","Brazil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,"UEC066133","UEC066133","Estação Experimental do IAC.",NA,NA,"Arbusto ca. 1,5m alt., flores lilas, depois azuladas.; Floresta mesófila.","1435",NA,NA,NA,"Magnoliopsida",NA,"15567","auto",NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:30:29-03","UNICAMP","UEC","201380","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","Tozzi, AMGA","2012",NA,NA,"Bernacci, LC; Ishimura, I","1995","03","22","Brazil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,"UEC189858","UEC189858","Estação Experimental do IAC.",NA,NA,"Subarbusto ca. 1m alt., flores róseo-azuladas, frutos imaturos.; Área degradada (pastagem abandonada).","1371",NA,NA,NA,"Magnoliopsida",NA,"15567","auto",NA,NA,NA,NA,NA,NA
"247","2019-08-20 10:13:17-03","UNICAMP","UEC","196507","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Semir, J; Joly, CA","1977","06","25","Brazil","São Paulo","Valinhos","-46.9900016784668","-22.9699993133545",NA,NA,"UEC138512","UEC138512","Beira da Anhanguera.",NA,NA,NA,"s.n.",NA,NA,NA,"Magnoliopsida",NA,"12075","auto",NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:30:29-03","UNICAMP","UEC","100889","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,"Amaral, MCE; Arantes, AA; Belinello, R; et al.","1997","04","21","Brazil","São Paulo","Vargem Grande Do Sul","-46.8899993896484","-21.8299999237061",NA,NA,NA,NA,"Estância São Pedro",NA,NA,"Brejo ao lado da estrada.","97/158",NA,NA,NA,"Magnoliopsida",NA,"18222","auto",NA,NA,NA,NA,NA,NA
"249","2019-08-20 10:13:21-03","UNICAMP","UEC","125816","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Lima, LCP","2011","12",NA,"Schütz Rodrigues, R; Flores, AS","2002","05","18","Brazil","Goiás","Pirenóplis","-48.833361","-15.806472","-48.833361","-15.806472","UEC089409","UEC089409","Estrada p/ Pico dos Pirineus, 17, 7 km da cidade.","1340","1340","Subarbusto ereto, 70 cm alt., corola lilás, lomentos castanhos, em borda de mata.","1554",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-08-20 10:13:21-03","UNICAMP","UEC","101143","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Lima, LCP","2011","12",NA,"Fonseca, ML; Silva, MA; Alvarenga, D; A, JVSa","1998","05","06","Brazil","Goiás","Colinas do Sul","-48.386389","-14.358056","-48.386389","-14.358056","UEC089406","UEC089406","Cachoeira da Pedra Bonita, ca. 8 km de C",NA,NA,"flor, Subarbusto semi-ciófito, ca. 1m alt., folhas de cor verde, membranáceas, botões e cálice de cor verde, flores lilás, quando murchas azuis. Comum. Mata mesofítica. Solo arenoso, relevo ondulado.","1760",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-08-20 10:13:21-03","UNICAMP","UEC","143960","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Lima, LCP","2011","12",NA,"Fonseca, ML; Cardoso, E; Alvarenga, D","2004","05","21","Brazil","Goiás","Colinas do Sul","-48.056528","-14.192361","-48.056528","-14.192361","UEC089411","UEC089411","Cachoeira das Pedras Bonitas, proprietário: Oswaldo Ferreira da Silva","490","490","Arbusto flexuoso ca. 2,5m de altura, folhas cartáceas, flores lilases, frutos imaturos cor verde. Comum.","5372",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:30:30-03","UNICAMP","UEC","189523","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Souza, VC","2016","01","11","Souza, VC; Flores, TB; Coelho, RLG; Colletta, GD","2016","01","10","Brazil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"UEC126613","UEC126613","Arredores da Fazenda Santa Maria do Espinho e Saco Grande.",NA,NA,"Subarbusto, ca. 2 m alt; flores roxas.; Plantio em área ocupada inicialmente por campo limpo.","ESA138123",NA,NA,NA,"Magnoliopsida",NA,"27729","auto",NA,NA,NA,NA,NA,NA
"253","2020-04-22 16:20:28-03","UFPB","JPB","23568","PreservedSpecimen","Plantae","Leguminosae","Desmodium","discolor","Desmodium discolor","Vogel","Pereira, MS","1995",NA,NA,"Moura, ACA","1995",NA,NA,"Brasil","Paraíba","São João do Cariri","-36.272222","-7.390833","-36.272222","-7.390833",NA,NA,NA,"458","458","; DESC: Solo pedregoso.","108","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-04-22 16:20:28-03","UFPB","JPB","56399","PreservedSpecimen","Plantae","Leguminosae","Desmodium","discolor","Desmodium discolor","Vogel","Lima, LCP","2008","09",NA,"Queiroz, LP; Nascimento, JGA; Sobrinho, JGC; Marazzi, B; Harley, R","2004","03","18","Brasil","Bahia","Barra da Estiva","-41.306667","-13.673333","-41.306667","-13.673333","JPB0056399",NA,"Ca. 5 Km Sul de Barra da Estiva. Área bastante degradada.",NA,NA,"; DESC: Arbusto ca. 1,5 m de alt., pouco ramificado, virgado. Folíolos cartáceos. Flores com cálice verde-claro pétalas liláses com estandarte externamente branco. DNA.","9191","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-04-22 16:20:28-03","UFPB","JPB","8425","PreservedSpecimen","Plantae","Leguminosae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Felix, LP; Miranda, CAB de","1988","08","19","Brasil","Paraíba","Rio Tinto","-35.084422","-6.8047","-35.084422","-6.8047",NA,NA,"Reserva Biológica Guaribas, Tabuleiro Grande. [Est. Ecol. Rio Tinto].","66","66","; DESC: Terrestre, em tabuleiro. Arbusto. Flor lilás.","JPB8425","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-04-22 16:20:28-03","UFPB","JPB","9104","PreservedSpecimen","Plantae","Leguminosae","Desmodium","discolor","Desmodium discolor","Vogel","Sousa, JR","1990","05","10","Felix, LP; Santana, ES","1989","08","31","Brasil","Paraíba","Mamanguape","-35.142056","-6.741861","-35.142056","-6.741861",NA,NA,"Reserva Biológica Guaribas, Sema II. Caiana.","181","181","; DESC: Terrestre. Na orla da mata. Arbusto. Flor roxa.","2156","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-06 09:55:30-03","UFOP","OUPR","18901","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Badini, J.","1945","03","15","Badini, J.","1945","03","15","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Morro do Cruzeiro",NA,NA,"Canga. Subarbusto. Flores avermelhadas","s.n.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"258","2019-11-08 08:52:07-03","FURB","FURB","38301","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Azevedo, AMG","1980",NA,NA,"Eiten, G.","1974","05","01","Brasil",NA,"Brasil",NA,NA,NA,NA,"FURB01688","FURB01688",NA,NA,NA,NA,"287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-10-14 10:01:35-03","FURB","FURB","43025","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,NA,NA,NA,"Fonseca, M.L.; et al.","2002","03","23","Brasil","Goiás","Cocalzinho de Goiás","-48.7536111","-15.7463889","-48.7536111","-15.7463889","FURB04816","FURB04816","fazenda Bombaça do proprietário Isidóreo.","1115","1115","solo argiloso/pedregoso; relevo ondulado; folhas discolores, verdes, cartáceas; comum Habitat: capão de mata Habito: subarbusto heliófilo; flor cálice e botões vermelhos, corola lilás","3289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-10-14 10:01:35-03","FURB","FURB","47091","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Funez, L.A.","2018","08","06","Funez, L.A.","2015","04","05","Brasil","Santa Catarina","Rodeio","-49.3705556","-26.9413889","-49.3705556","-26.9413889","FURB24871","FURB24871","Nova Brasília.","84","84",NA,"4159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-08 08:52:07-03","FURB","FURB","52755","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.A. Funez","2017","02","22","Funez, L.A.","2017","02","22","Brasil","Santa Catarina","Ascurra","-49.4194445","-26.9302778","-49.4194445","-26.9302778","FURB52755","FURB52755","Estrada para a Fazenda Cristal.","386","386","Flores rosas Habitat: borda da floresta Habito: Erva ereta","6082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-10-14 10:01:35-03","FURB","FURB","47828","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Barboza, E","2015","04","14","Engels, M.E.; Mazziero, F.F.F.; Michelon, C. & Canestraro, B.K.","2013","03","19","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"FURB47828","FURB47828",NA,NA,NA,NA,"765",NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"263","2019-02-21 19:34:10-03","UNEMAT","HERBAM","2418","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Zappi, DC",NA,NA,NA,"Zappi, D.C.; Milliken, W.; Sasaki, D.; Frisby, S.; Henicka, G.S.; Reis, T.C.Y.; Pena, E.M.; P","2008","08","21","Brasil","Mato Grosso","Novo Mundo","-55.173333","-9.505278","-55.173333","-9.505278","HERBAM002418",NA,"Parque Estadual Cristalino, Baixada com mata perturbada, com Erythrina e muitos cipós.","314","314",NA,"1341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-06-27 10:25:03-03","UFES","VIES","41658","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Semir, J.; Shepherd, G.J.; Salgado, P.R.; Andrade, J.B.","1978","04","19","Brasil","Goiás","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,"VIES041658","VIES041658","Rodovia Itumbiara - Rio Verde, Km 25.","500","500",NA,"7403",NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA
"265","2019-08-16 08:39:24-03","UTFPR","HCF","13758","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","E. Barboza","2015",NA,NA,"E.L. Siqueira","2014","03","12","Brasil","PR","Fênix","-52.068","-23.969472","52°04'04,8 W","23°58'10,1 S",NA,NA,"Estação Ecológica Municipal de Fênix","348","348","erva heliófita, ca. 0,60 m. Frutos imaturos verdes.","958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-08-16 08:39:24-03","UTFPR","HCF","14148","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,"2012",NA,NA,"L. Krieger","1972","02","09","Brasil","MG","Antônio Carlos","-43.7467002868652","-21.3180999755859",NA,NA,NA,NA,"Serra da Mantiqueira",NA,NA,"beira de caminho, em clareiras de mata, erva alta (1-2 m). Flores roxas",NA,NA,NA,NA,NA,NA,"30131","auto",NA,NA,NA,NA,NA,NA
"267","2019-08-16 08:39:24-03","UTFPR","HCF","5345","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","J. Cordeiro & E. Barboza","2007",NA,NA,"L.A. Sanglard","2007","04","01","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Fazenda Cachoeirinha",NA,NA,"Erva heliófita ca. 3m de altura. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"268","2019-08-16 08:39:24-03","UTFPR","HCF","18578","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","E. Barboza","2015","04","14","M.E. Engels","2013","03","19","Brasil","PR","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Mangabeira",NA,NA,"caule acastanhado. Folhas verdes com nervuras mais castanhas. Flores vináceas. Em ambiente aberto.","765",NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
