"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"170","2020-06-29 09:30:38-03","UFRRJ","RBR","45940","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","A. Quinet","2018","05","23","G.T.R. Alves","s/n","2014","08","11","Brasil","Rio de Janeiro","Nova Friburgo","Vale do Cedro. Solo argiloso e serra pilheira densa.","-42.479722","-22.32","42º28'47''W","22º19'12''S","1165","1165",NA,"RBR00045940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-29 09:30:38-03","UFRRJ","RBR","45941","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M. Gomes","2018","05","23","T.M.S. Cruz","s/n","2015","08","06","Brasil","Rio de Janeiro","Petrópolis","Fazenda Santa Rita. Próximo à linha de drenagem. APA de Petrópolis","-43.29","-22.409722","43º17'24''W","22º24'35''S","1102","1102",NA,"RBR00045941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-29 09:30:38-03","UFRRJ","RBR","18050","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","A. Quinet","2006","02","02",NA,"s.n.","1993","02","17","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00018050","RBR00018050",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-06-29 09:30:38-03","UFRRJ","RBR","18047","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","A. Quinet","2006","02","02",NA,"s.n.","1993","02","16","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00018047","RBR00018047",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-06-29 09:30:38-03","UFRRJ","RBR","18026","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","A. Quinet","2015","12",NA,"M.V.L. Pereira-Moura","s.n.","1992","07","31","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00018026","RBR00018026",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-06-29 09:30:38-03","UFRRJ","RBR","18025","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","A. Quinet","2006","02","02","I.M. Silva","s.n.","1992","07","31","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00018025","RBR00018025",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:31:07-03","MBM","MBM","310357","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2008","04","24","Ribas, O.S.; Silva, J.M.; Silva, J.M.","7095","2005","10","27","Brazil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Árvore, 15m, cálice avermelhado, fruto imaturo verde brilhante com máculas punctiformes alvas. Floresta ombrófila densa.","MBM310357","MBM310357",NA,NA,"Southern America",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:31:07-03","MBM","MBM","167761","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2009","06","29","Carvalho, P.","403","1984","04","06","Brazil","Paraná","Colombo","Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Árvore da mata. Flor feminina","MBM167761","MBM167761",NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:31:07-03","MBM","MBM","2522","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2009","07","26","Hatschbach, G.","14529","1966","07","26","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore flor creme, mata pluvial","MBM002522","MBM002522",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:31:07-03","MBM","MBM","144806","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, J.B.",NA,NA,NA,"Aguiar, O.T.","254",NA,NA,NA,"Brazil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,"MBM144806","MBM144806",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:31:07-03","MBM","MBM","332907","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2009","12","14","Souza, N.L. de","s.n.","2006","11","01","Brazil","Santa Catarina","Rio do Oeste",NA,NA,NA,NA,NA,"395","395",NA,"MBM332907","MBM332907",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:31:07-03","MBM","MBM","385649","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Barboza, E.","2013","10","16","Silva, J.M.","8352","2013","10","06","Brazil","Paraná","Guaratuba","Balneário Nereidas","-48.573278","-25.903256","-48.573278","-25.903256","10","10","Árvore 6m. Flor creme.; Floresta Ombrófila Densa das Terras Baixas.","MBM385649","MBM385649",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:31:07-03","MBM","MBM","388339","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","04","15","Brotto, M.L.; Silva, J.M.; Silva, J.M.","1577","2014","03","18","Brazil","Paraná","Guaratuba",NA,"-48.6023","-25.888683","-48.6023","-25.888683","16","16","Árvores de 5m; botões e flores brancas.; Floresta Ombrófila Densa das Terras Baixas.","MBM388339","MBM388339",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:31:07-03","MBM","MBM","390614","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","08","04","Brotto, M.L.","1614","2014","04","21","Brazil","Paraná","Piraquara","Recreio da Serra","-49.015444","-25.447472","-49.015444","-25.447472","990","990","Árvore de 7m; flores cor creme com odor moderado agradável e frutos imaturos. Flor pistilada.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM390614","MBM390614",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:31:07-03","MBM","MBM","392180","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","09","09","Brotto, M.L.; Silva, J.M.; Mello, M.C.H.; Silva, J.M.; Mello, M.C.H.","1785","2014","08","28","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, estrada","-48.70025","-24.853694","-48.70025","-24.853694","895","895","Árvore de 18m; pedúnculo da infrutescência vermelho e frutos imaturos verdes.; Floresta Ombrófila Densa Montana.","MBM392180","MBM392180",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:31:07-03","MBM","MBM","392438","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","11","10","Brotto, M.L.","1797","2014","09","23","Brazil","Paraná","Piraquara","Recreio da Serra","-49.015444","-25.447472","-49.015444","-25.447472","990","990","Árvore de 12m; frutos imaturos.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM392438","MBM392438",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:31:07-03","MBM","MBM","392452","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","11","10","Brotto, M.L.","1811","2014","09","25","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.69","-24.83675","-48.69","-24.83675","960","960","Árvore de 16m de altura; fruto imaturos verdes.; Floresta Ombrófila Densa Montana.","MBM392452","MBM392452",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:31:07-03","MBM","MBM","393117","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2011","04","16","Brotto, M.L.","610","2011","04","16","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Capão da Fortaleza","-49.987856","-25.229828","-49.987856","-25.229828","1040","1040","Árvore de 12m de alt., flores esverdeadas com odor suave.; Floresta Ombrófila Mista.","MBM393117","MBM393117",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:31:07-03","MBM","MBM","394937","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2015","01","16","Silva, J.M.; Motta, J.T.; Motta, J.T.","8691","2014","11","28","Brazil","Paraná","Quatro Barras","Estrada da Graciosa, Rio do Corvo","-48.913056","-25.330556","-48.913056","-25.330556","893","893","Árvore, 8m, frutos verdes.; Transição de Floresta Ombrófila Densa para Floresta Ombrófila Mista.","MBM394937","MBM394937",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:31:07-03","MBM","MBM","398127","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2011","04","17","Brotto, M.L.","623","2011","04","17","Brazil","Paraná","Jaguariaíva","Estrada para o Parque Estadual do Cerrado.","-49.699456","-24.187106","-49.699456","-24.187106","897","897","Árvore de 8m de alt, flores esverdeadas com odor suave.; Floresta Ombrófila Mista.","MBM398127","MBM398127",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:31:07-03","MBM","MBM","398129","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2011","05","14","Brotto, M.L.","682","2011","05","14","Brazil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.549167","-25.588889","-48.549167","-25.588889","20","20","[Arvore de 8 m de alt., flores femininas alvas.; Floresta Ombrófila Densa das Terras Baixas.","MBM398129","MBM398129",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:31:07-03","MBM","MBM","398130","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2011","05","14","Brotto, M.L.","683","2011","05","14","Brazil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.546667","-25.586667","-48.546667","-25.586667","20","20","[Arvore de 7m de alt., flores masculinas alvas.; Floresta Ombrófila Densa das Terras Baixas.","MBM398130","MBM398130",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:31:07-03","MBM","MBM","400340","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2015","09","23","Brotto, M.L.; Silva, J.M.; Silva, J.M.","1961","2015","07","29","Brazil","Paraná","Guaratuba",NA,"-48.585564","-25.910486","-48.585564","-25.910486","13","13","Árvore de 7m de altura; flores de cor bege (deformadas).; Floresta Ombrófila Densa das Terras Baixas.","MBM400340","MBM400340",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:31:07-03","MBM","MBM","402778","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2016","04","15","Brotto, M.L.","2270","2016","04","02","Brazil","Paraná","Guaratuba","Serra da Prata, Salto Parati","-48.627222","-25.789444","-48.627222","-25.789444","74","74","Árvore com 6m de altura; botões florais.; Floresta Ombrófila Densa Submontana.","MBM402778","MBM402778",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:31:07-03","MBM","MBM","406344","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2016","09","14","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2347","2016","09","06","Brazil","Minas Gerais","Passa Quatro","Serra da Mantiqueira, trilha do Paiolinho para Pedra da Mina","-44.852639","-22.398667","-44.852639","-22.398667","1674","1674","Árvore com 15 m de altura; frutos imaturos verdes.; Floresta Ombrófila Mista.","MBM406344","MBM406344",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:31:07-03","MBM","MBM","408231","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, P.L.R.","2014","09","24","Moraes, P.L.R.; Vergne, M.C.; Cruz, M.; Vergne, M.C.; Cruz, M.","3728","2014","09","24","Brazil","Espírito Santo","Linhares","Reserva Natural Vale, MME","-40.061944","-19.256944","-40.061944","-19.256944",NA,NA,"Árvore 15 m, frutos imaturos verdes.","MBM408231","MBM408231",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:31:07-03","MBM","MBM","408232","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, P.L.R.","2014","09","24","Moraes, P.L.R.; Vergne, M.C.; Cruz, M.; Vergne, M.C.; Cruz, M.","3729","2014","09","24","Brazil","Espírito Santo","Linhares","Reserva Natural Vale, MME","-40.061944","-19.256944","-40.061944","-19.256944",NA,NA,"Árvore 18 m, frutos imaturos verdes.","MBM408232","MBM408232",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:31:07-03","MBM","MBM","408264","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Vergne, M.C.",NA,NA,NA,"Vergne, M.C.; Pontes, T.A.; Cruz, M.; Pontes, T.A.; Cruz, M.","87","2015","11","23","Brazil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Flamengo","-40.061944","-19.256944","-40.061944","-19.256944",NA,NA,"Tree 14 m, fruits.","MBM408264","MBM408264",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:31:07-03","MBM","MBM","408322","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, P.L.R.","2014","09","23","Moraes, P.L.R.; Vergne, M.C.; Cruz, M.; Vergne, M.C.; Cruz, M.","3714","2014","09","23","Brazil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Flamengo","-40.066222","-19.151667","-40.066222","-19.151667","74","74","Árvore 20 m, frutos em estágio final de frutificação.","MBM408322","MBM408322",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:31:07-03","MBM","MBM","408323","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, P.L.R.","2014","09","25","Moraes, P.L.R.; Folli, D.A.; Vergne, M.C.; Cruz, M.; Folli, D.A.; Vergne, M.C.; Cruz, M.","3738","2014","09","25","Brazil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Gávea","-40.061944","-19.256944","-40.061944","-19.256944",NA,NA,"Árvore 18 m, frutos imaturos verdes.","MBM408323","MBM408323",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:31:07-03","MBM","MBM","409035","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2017","05","10","Rau, T.G.; Brotto, M.L.; Ferreira, P.C.; Lozano, E.D.; Brotto, M.L.; Ferreira, P.C.; Lozano, E.D.","13","2017","05","06","Brazil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos, trilha para cachoeira","-48.970833","-25.867222","-48.970833","-25.867222","870","870","Árvore, ca. 25 m.; Relevo: fortemente ondulado. Vegetação: Floresta Ombrófila Densa Montana, estágio avançado.","MBM409035","MBM409035",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:31:07-03","MBM","MBM","409839","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2017","08","26","Brotto, M.L.","2492","2017","08","26","Brazil","Paraná","Piraquara","Recreio da Serra","-49.0175","-25.447222","-49.0175","-25.447222","980","980","Árvore com 14 metros de altura; frutos imaturos verdes, pedúnculo avermelhado.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM409839","MBM409839",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:31:07-03","MBM","MBM","409886","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2017","11","19","Brotto, M.L.","2524","2017","11","19","Brazil","Paraná","Piraquara","Recreio da Serra","-49.017778","-25.447222","-49.017778","-25.447222","975","975","Árvore com 12 metros de altura; frutos imaturos verdes e maduros negros sobre cúpula avermelhada.; Transição entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.","MBM409886","MBM409886",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:31:07-03","MBM","MBM","422933","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2019","06","26","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6253","2019","04","09","Brazil","Espírito Santo","Venda Nova do Imigrante","Pedra do Rego, trilha","-41.172222","-20.301944","-41.172222","-20.301944","1280","1280","Árvore com 17 m de altura; flores femininas esverdeadas. Exala odor de intensidade moderada e de gosto agradável ao corte do ritidoma.; Floresta Ombrófila Densa Montana.","MBM422933",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:31:07-03","MBM","MBM","422962","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2019","06","26","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6282","2019","04","09","Brazil","Espírito Santo","Venda Nova do Imigrante","Pedra do Rego, trilha","-41.169722","-20.302222","-41.169722","-20.302222","1385","1385","Árvore com 10 m de altura; flores masculinas esverdeadas.; Floresta Ombrófila Densa Altomontana.","MBM422962",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:31:07-03","MBM","MBM","425007","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2019","10","05","Brotto, M.L.; Antoniuk-Bonato, R.G.; Antoniuk-Bonato, R.G.","3740","2019","08","01","Brazil","Paraná","Morretes","Bacia do Rio Nhundiaquara","-48.899444","-25.414722","-48.899444","-25.414722","103","103","Árvore com 15 m de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Submontana.","MBM425007",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:31:07-03","MBM","MBM","236197","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2019","05","13","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","69092B","1999","05","16","Brazil","Espírito Santo","Alfredo Chaves","Estrada São Bento de Urânia a Alfredo Chaves","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,"Árvore copada, 8m, flor creme.; Floresta Atlântica.","MBM236197","MBM236197",NA,NA,"Southern America",NA,"32447","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:31:07-03","MBM","MBM","182890","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2009","07","08","Maschio, W.; et al.; et al.","18","1995","06","08","Brazil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Floresta Ombrófila Mista Montana","MBM182890","MBM182890",NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:31:07-03","MBM","MBM","167760","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2009","06","29","Carvalho, P.","505","1984","08","28","Brazil","Paraná","Colombo","Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM167760","MBM167760",NA,NA,"Southern America",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:31:07-03","MBM","MBM","138","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2008","04","24","Hatschbach, G.","13078","1965","11","02","Brazil","Paraná","Paranaguá","Taboleiro do Guarany","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 8m, mata pluvial da planície litorânea","MBM000138","MBM000138",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:31:07-03","MBM","MBM","236633","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, J.B.",NA,NA,NA,"Lacerda, A.","157",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM236633","MBM236633",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:31:07-03","MBM","MBM","338822","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Reginato, M.; Reginato, M.","2006",NA,NA,"Reginato, M.","695","2006","04","01","Brazil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalhinho FOM/FODM","-49.0633010864258","-25.4416999816895",NA,NA,"1100","1100","Arbórea 15m c/ flores verdes","MBM338822","MBM338822",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:31:07-03","MBM","MBM","406801","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2016","11","16","Augusto-Silva, M.","96","2012","09","26","Brazil","Santa Catarina","Garuva","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Frutos imaturos.; Floresta Ombrófila Densa Submontana, estágio avançado.","MBM406801","MBM406801",NA,NA,"Southern America",NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
