"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"148","2015-09-04 02:29:45-03","MNHN","RECOLNAT_MNHN_P","P00206052","PreservedSpecimen",NA,NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Orbigny, A.D. d'",NA,NA,"9",NA,NA,"Bolivie",NA,NA,"Prov. Chiquitos",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00206052' target='other'> <mi>dwc_moreinfo</mi></a>","P00206052","P00206052_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"871",NA,NA,NA
"149","2021-02-11 17:19:06-03","UFPR","UPCB","33629","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Guimarães, O.A.","Cervi, A.C.","3874","1992","12","14",NA,"Brasil","Paraná","Cantagalo",NA,"-52.1263999938965","-25.3743991851807",NA,"Erva ereta. Flores amarelas. Xilopodífera. Solo basáltico..",NA,NA,NA,NA,"1998","06",NA,NA,"29583","auto",NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:19:06-03","UFPR","UPCB","47237","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Guimarães, O.A.","Cervi, A.C.","6967","1999","12","13",NA,"Brasil","Paraná","Cantagalo","BR 277, km 417","-52.1263999938965","-25.3743991851807",NA,"Erva ereta, flores amarelas, terreno basáltico..",NA,NA,NA,NA,"2003","11",NA,NA,"29583","auto",NA,"20",NA,NA,NA,NA
"151","2021-02-11 17:19:06-03","UFPR","UPCB","47238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Guimarães, O.A.","Cervi, A.C.","6242","1996","12","06",NA,"Brasil","Paraná","Cantagalo","Km 420","-52.1263999938965","-25.3743991851807",NA,"Erva, flores amarelas, terreno úmido, solo basáltico..",NA,NA,NA,NA,"2003","11",NA,NA,"29583","auto",NA,"20",NA,NA,NA,NA
"152","2021-02-11 17:19:06-03","UFPR","UPCB","6469","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Hatschbach, G.","Lindeman, J.","3040","1966","10","15",NA,"Brasil","Paraná","Jaguariaíva","Lageado Cinco Reis","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,"1967","09",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:19:06-03","UFPR","UPCB","5529","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Hatschbach, G.","Occhioni, P.",NA,"1966","11","09",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Flor amarela. Campo seco..",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:19:06-03","UFPR","UPCB","31704","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Hatschbach, G.","Cervi, A.C.","6313","1997","09","10",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Erva xilopodífera, flor amarela. Campo..",NA,NA,NA,NA,"1997","09",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:19:06-03","UFPR","UPCB","60064","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Andrade, A.L.P.","Andrade, A.L.P.","75","2007","02","02",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,"Erva 15 cm alt., flores amarelas. Coletada em campo seco..",NA,NA,NA,NA,"2007","06",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:19:06-03","UFPR","UPCB","60065","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Andrade, A.L.P.","Andrade, A.L.P.","96","2007","05","26",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,"Erva rasteira, flores amarelas. Coletada em campo seco..",NA,NA,NA,NA,"2007","06",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:19:06-03","UFPR","UPCB","60066","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Andrade, A.L.P.","Andrade, A.L.P.","98","2007","09","15",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,"Erva rasteira, flores amarelas. Coletada em campo seco..",NA,NA,NA,NA,"2007","06",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:19:06-03","UFPR","UPCB","4573","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Hatschbach, G.","Hatschbach, G.","10241","1963","10","04",NA,"Brasil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Flor amarela. Campo limpo, seco..",NA,NA,"850","850","1963","10",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:19:06-03","UFPR","UPCB","17256","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Hatschbach, G.","Cervi, A.C.","2919","1989","10","27",NA,"Brasil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Ereta, xilopodífera, flor amarela. Campo limpo, seco..",NA,NA,NA,NA,"1989","10",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:19:06-03","UFPR","UPCB","9199","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Hatschbach, G.","Hatschbach, G.","16800","1971","06","17",NA,"Brasil","Paraná","Sengés","Rio Palame","-49.4636001586914","-24.1128005981445",NA,"Flor amarela. Cerrado recém queimado..",NA,NA,NA,NA,"1972","01",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:19:06-03","UFPR","UPCB","33630","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Guimarães, O.A.","Cervi, A.C.","3043","1989","11","25",NA,"Brasil","Paraná","Cantagalo","Rod. BR 277, km 422,5","-52.1263999938965","-25.3743991851807",NA,"Erva com flores amarelas com estrias vinosas. Solo pedregoso..",NA,NA,NA,NA,"1998","06",NA,NA,"29583","auto",NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:19:06-03","UFPR","UPCB","5134","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Hatschbach, G.","Hatschbach, G.","12846","1965","10","01",NA,"Brasil","Paraná","Ponta Grossa","Rodovia do Café, Fazenda Barrozinha","-50.1618995666504","-25.0949993133545",NA,"Flor amarela. Campo limpo, seco..",NA,NA,NA,NA,"1965","10",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:19:06-03","UFPR","UPCB","20343","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Guimarães, O.A.","Cervi, A.C.","2234","1983","10","28",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Ereta do campo, brácteas alucentes..",NA,NA,NA,NA,"1992","11",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:19:06-03","UFPR","UPCB","7327","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.",NA,"Moreira Filho, H.","467","1968","10","18",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Erva do campo..",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"165","2016-02-23 13:29:00-03","MO","MOBOT","100895797","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","S. Gama","Gert G. Hatschbach","Hatschbach 29529","1972","4","15","South America","Brazil","Mato Grosso do Sul","Corumbá","Serra do Urucum.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,"1",NA,NA
"166","2016-02-23 13:37:00-03","MO","MOBOT","100895800","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","S. Gama","Amaro Macedo","Macedo 1241","1948","9","26","South America","Brazil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,"1",NA,NA
"167","2016-02-23 13:32:00-03","MO","MOBOT","100895798","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","S. Gama","Gert G. Hatschbach","Hatschbach 35417","1974","11","12","South America","Brazil","Paraná","Sengés","Rio dos Bugres.","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,"1",NA,NA
"168","2015-12-14 21:23:00-02","MO","MOBOT","2218035","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Belén Jiménez","Jiménez 1613",NA,NA,NA,"South America","Paraguay","Canindeyú",NA,"Reserva Natural del Bosque Mbaracayu. Nandurokai. Cerrado.","-55.33333","-23.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2016-06-16 08:20:00-03","MO","MOBOT","1817802","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","H. Bach (BAB)","Elsa M. Zardini|R. Gamarra","Zardini 59525","2002","12","7","South America","Paraguay","Itapúa",NA,"Yacyreta dam island reserve. Oculto.","-56.7586111","-27.4541667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1275","4",NA,NA
"170","2016-02-23 13:41:00-03","MO","MOBOT","100895801","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"F. Sellow","Sellow 4734",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"171","2013-09-05 22:01:00-03","MO","MOBOT","100529886","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"J.R.I. Wood|D. Soto","Wood 23451",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,"600.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"172","2016-02-23 13:35:00-03","MO","MOBOT","100895799","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","S. Gama","Ezechias P. Heringer","Heringer 17894","1980","10","6","South America","Brazil","Distrito Federal",NA,"Catetinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"173","2016-07-12 08:24:00-03","MO","MOBOT","100917340","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","S. Gama","F. Javier Fernández Casas|J. Molero","Fernández Casas 3837","1980","9","23","South America","Paraguay","Caaguazú",NA,"Entre Yhú y San Blas, en matorral seco sobre suelo arenoso y suelto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"174","2015-02-20 12:47:00-02","MO","MOBOT","2186824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Teodoro Rojas","Rojas 6299","1933","9",NA,"South America","Paraguay","Amambay",NA,"Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2014-09-17 05:30:00-03","MO","MOBOT","2456725","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Vanni, R. O., //","Maria M. Arbo|Jomar G. Jardim|M. Silvia Ferrucci|Sérgio C. de Sant'Ana","Arbo 7579","1997","1","20","South America","Brazil","Bahia",NA,"2 km al N de Mucugê, camino a Andaraí","-41.35","-12.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2009-07-09 17:05:00-03","MO","MOBOT","2456741","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Burkart, A.","Gert G. Hatschbach","Hatschbach 2597","1951","2","2","South America","Brazil","Paraná",NA,"Ponta Grossa. Río Tibagí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","3214945","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Costa","Tadashi Sano","Sano 227","1981","9","23","South America","Brazil",NA,NA,"Estado de Matogrosso, a plain 12km. from Campo Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2009-12-24 06:45:00-02","MO","MOBOT","3215188","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Costa","Shunsuke Tsugaru|Haruo Guinoza","Tsugaru 1976","1987","11","4","South America","Brazil","Mato Grosso do Sul",NA,"Near Capao seco, 25 km SSE from Campo Grande, along the RT. BR-163.",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2015-02-22 15:12:00-03","MO","MOBOT","3215424","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Costa","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9083","1965","10","9","South America","Brazil","Distrito Federal",NA,"Confluence of Rio Torto with Lagoa Paranoa, Brasilia;. Swampy area and adjacent cerrado.",NA,NA,NA,NA,NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","3222668","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","M. Brandão Ferreira","A.B. Joly","Joly 1165","1950",NA,NA,"South America","Brazil","Paraná",NA,"Vila Velha,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-12-13 08:11:38-03","ICAUFMG","MCCA","2110","S","Plantae",NA,NA,"Leguminosae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","XAVIER, M.V.B.","XAVIER, M.V.B.","5","2017","03","09",NA,"Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,"Local aberto","MCCA02194","MCCA02194",NA,NA,"2017","04",NA,NA,"72568","auto",NA,"23",NA,NA,NA,NA
"182","2017-11-24 14:10:59-02","UFLA","ESAL","1682","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Heloisa M. Saturnino","110",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Dourados","Aeroporto de Dourados, a 11 Km de Ponta Porã","-54.8055992126465","-22.2210998535156",NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","2820109","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15218","1972","1","18","South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio Contas, On road to Abaira ca. 8 km to N of the Town of Rio de Contas","-41.78","-13.55",NA,NA,"US02048011","US02048011_01","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","1364758","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"A. Regnell","426","1848","10","17","South America - Neotropics","Brazil","Minas Gerais",NA,"Cidade de Uberava",NA,NA,NA,NA,"US02048015","US02048015_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","1573031","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"P. Jörgensen","4677","1932","2",NA,"South America","Paraguay",NA,NA,"In burned campo Estancia Prinezen [interpreted]",NA,NA,NA,NA,"US02048014","US02048014_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","1740795","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"W. A. Archer & A. Gehrt","105","1936","9","6","South America - Neotropics","Brazil","Mato Grosso",NA,"Capao Bonito, Matto Grosso",NA,NA,NA,NA,"US02048009","US02048009_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","2839361","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"G. Hatschbach","35417","1974","11","12","South America","Brazil","Paraná",NA,"Rio dos Pugres (mus. Sengres)",NA,NA,NA,NA,"US02048013","US02048013_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","2197272","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"A. Macedo","479","1949","5","15","South America","Brazil",NA,NA,"Campestre. C. de avidea. Municipio Ituraler [interpreted]",NA,NA,NA,NA,"US02048010","US02048010_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","2752542","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","9083","1965","10","9","South America - Neotropics","Brazil","Distrito Federal",NA,"Confluence of Rio Torto with Lagoa Paranoa, Brasilia, D. F.",NA,NA,NA,NA,"US02048017","US02048017_01","975",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","2978332","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"E. P. Heringer","17894","1980","10","6","South America - Neotropics","Brazil","Distrito Federal",NA,"Catetinho",NA,NA,NA,NA,"US02048012","US02048012_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","2785205","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Taxonomy Class of Univ. of Brasília","48","1971","10",NA,"South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia, campus of the Universidade de Brasilia",NA,NA,NA,NA,"US02048016","US02048016_01","1050",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","2857338","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"L. Dombrowski","9793",NA,NA,NA,"South America","Brazil","Paraná",NA,"Jaguariaiva-Pr.",NA,NA,NA,NA,"US02048008","US02048008_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","1155937","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"K. Fiebrig","5028","1908","1",NA,"South America","Paraguay",NA,NA,"Trockne Loma, roter Boden, menig Grass, N. Paraguay: Zwischen Rio Apa und Rio Aquidaban, Villa Lana",NA,NA,NA,NA,"US02048007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"194","2020-09-02 16:28:19-03","Cenargen","CEN","90394","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","J. F. M. Valls","José Francisco Montenegro Valls","15491","2010","10","17",NA,"Brasil","MS","SIDROLANDIA","Rodovia MS - 162 Sidrolândia - Maracajú.","-55.067777","-21.327777","Exsicatas",NA,"CEN00090394","CEN00090394","487","487","2010","10","-55.067777","-21.327777",NA,NA,NA,NA,NA,"2",NA,NA
"195","2020-09-02 16:28:19-03","Cenargen","CEN","102360","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","J. F. M. Valls","José Francisco Montenegro Valls","9297","1985","10","21",NA,"Brasil","MT","JUSCIMEIRA","20 km a sudoeste de São Lourenço de Fátima na estrada para o Ribeirão da Prata.","-55.098611","-16.372777","Exsicatas",NA,"CEN00102360","CEN00102360","500","500","1985","10","-55.098611","-16.372777",NA,NA,NA,NA,NA,"4",NA,NA
"196","2020-09-02 16:28:19-03","Cenargen","CEN","2772","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. M. de Sousa Costa","George J. Shepherd","4153","1976","12","16",NA,"Brasil",NA,NA,"Estado do Mato Grosso. Estrada Campo Grande/ Pres. Epitácio. Km 790.",NA,NA,"Exsicatas","Doação Projeto Coleta e Introdução de Leguminosas Forrageiras. BNDE - Inst. Zootecnia - Unicamp - Funtec - 280. Nº 414.","CEN00002772","CEN00002772",NA,NA,"1982","07",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"197","2020-09-02 16:28:19-03","Cenargen","CEN","302","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. M. de Sousa Costa","Antônio Costa Allem","302","1976","11","06",NA,"Brasil","DF","BRASILIA","Ponte Alta - Gama.","-47.9296989440918","-15.7797002792358","Exsicatas","Erva cespitosa, com xilopódio. Capítulos amarelados.","CEN00000302","CEN00000302",NA,NA,"1982","07",NA,NA,"70570","auto",NA,NA,NA,"2",NA,NA
"198","2020-09-02 16:28:19-03","Cenargen","CEN","414","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. M. de Sousa Costa","Antônio Costa Allem","414","1976","11","06",NA,"Brasil","DF","BRASILIA","Rodovia DF-003.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00000414","CEN00000414",NA,NA,"1982","07",NA,NA,"70570","auto",NA,NA,NA,"2",NA,NA
"199","2020-09-02 16:28:19-03","Cenargen","CEN","21496","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. M. de Sousa Costa","Lídio Coradin","8126","1987","08","21",NA,"Brasil","MG","UBERABA","Rodovia Uberlândia - Uberaba (BR - 050) km 90.","-47.9319000244141","-19.7483005523682","Exsicatas","Presença de xilopódio bem desenvolvido. Apenas 1 articulo. Germoplasma obtido de 15 plantas.","CEN00021496","CEN00021496","700","700","2006",NA,"-4796667.0","-1968333.0","73879","auto",NA,NA,NA,"5",NA,NA
"200","2020-09-02 16:28:19-03","Cenargen","CEN","30778","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. M. de Sousa Costa","José Geraldo Alves Vieira","8","1980","10","08",NA,"Brasil","DF","BRASILIA","Cultivado próximo ao CENARGEN.","-47.9296989440918","-15.7797002792358","Unicata",NA,"CEN00030778","CEN00030778","1050","1050","1982","08","-4790000.0","-1573333.0","70570","auto",NA,NA,NA,"1",NA,NA
"201","2020-09-02 16:28:19-03","Cenargen","CEN","29955","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. M. de Sousa Costa","Ary Drudi","1","1979","11","11",NA,"Brasil","GO","MORRINHOS","Zona Urbana do Município.","-49.0993995666504","-17.7311000823975","Unicata","Filotaxia: alternas.","CEN00029955","CEN00029955",NA,NA,"1982","07",NA,NA,"45214","auto",NA,NA,NA,"1",NA,NA
"202","2020-09-02 16:28:19-03","Cenargen","CEN","40702","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. M. de Sousa Costa","Nuno Maria de Sousa Costa","3119","1999","05","18",NA,"Brasil","MG","PRATA","Prata - Trevão. Goiânia km 20.","-48.9241981506348","-19.3071994781494","Exsicatas",NA,"CEN00040702","CEN00040702","600","600","2006",NA,"-4796611.0","-1912583.0","56565","auto",NA,NA,NA,"1",NA,NA
