"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"194","2019-10-07 09:35:53-03","UEFS","HUEFS","41949","PreservedSpecimen","Plantae","Myrtaceae","Psidium","leptocladum","Psidium leptocladum","Isosíntipo","Blanchet","2916A","1838",NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0041949","Bahia","Serra Acurua.","Angiospermae","Myrtales",NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"195","2019-10-07 09:35:53-03","UEFS","HUEFS","41996","PreservedSpecimen","Plantae","Myrtaceae","Psidium","leptocladum","Psidium leptocladum","Isosíntipo","Blanchet","2916","1838",NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0041996","Bahia","Serra Acurua.","Angiospermae","Myrtales",NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"196","2019-10-07 09:35:53-03","UEFS","HUEFS","86805","PreservedSpecimen","Plantae","Myrtaceae","Psidium","leptocladum","Psidium leptocladum","Tipo","Pohl, E.","2377",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086805","Goiás","Ad Rio Maranhão.","Angiospermae","Myrtales",NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"197","2019-10-07 09:35:56-03","UEFS","HUEFS","86782","PreservedSpecimen","Plantae","Myrtaceae","Psidium","paranense","Psidium paranense","Tipo","Riedel","376","1826","06",NA,NA,"Brasil",NA,NA,NA,"HUEFS0086782","Paraná","In arenosis river Tieté.","Angiospermae","Myrtales",NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"198","2019-10-07 09:35:56-03","UEFS","HUEFS","86783","PreservedSpecimen","Plantae","Myrtaceae","Psidium","paranense","Psidium paranense","Tipo","Riedel","376",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086783","Paraná","Tieté.","Angiospermae","Myrtales",NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"199","2019-10-07 09:35:56-03","UEFS","HUEFS","86784","PreservedSpecimen","Plantae","Myrtaceae","Psidium","paranense","Psidium paranense",NA,"Riedel","1571","1828","11",NA,NA,"Brasil",NA,NA,NA,"HUEFS0086784","Pará",NA,"Angiospermae","Myrtales",NA,"O.Berg","-54.7083015441895","-2.44305992126465",NA,NA,"Santarém",NA,NA,NA,NA,NA,NA,NA,"205258","auto","Rosanae",NA,NA,NA
"200","2019-10-07 09:35:56-03","UEFS","HUEFS","86780","PreservedSpecimen","Plantae","Myrtaceae","Psidium","persicifolium","Psidium persicifolium",NA,"Sem coletor",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086780",NA,NA,"Angiospermae","Myrtales",NA,"O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"201","2021-03-04 11:17:40-03","UEFS","HUEFS","86781","PreservedSpecimen","Plantae","Myrtaceae","Psidium","persicifolium","Psidium persicifolium","Isótipo","Blanchet","3916",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086781","Bahia",NA,"Angiospermae","Myrtales",NA,"O. Berg","-40.5182991027832","-11.1806001663208",NA,NA,"Jacobina",NA,NA,NA,NA,NA,NA,NA,"62396","auto","Rosanae",NA,NA,NA
"202","2019-10-07 09:35:56-03","UEFS","HUEFS","38762","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Melo, E.","2715","1999","06","02",NA,"Brasil",NA,NA,"Brejo. Vegetação antropizada herbácea.","HUEFS0038762","Bahia","Estrada Barra-Ibotirama BA-161, ponte sobre o Rio Grande.","Angiospermae","Myrtales",NA,"Mart. ex DC.","-43.369444","-11.156389","HUEFS0038762","A.C.Tuler","Barra","385","385","2016","08",NA,"43W22'10''","11S9'23''",NA,NA,"Rosanae",NA,NA,NA
"203","2019-10-07 09:35:56-03","UEFS","HUEFS","86745","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","Tipo","Riedel","411",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086745","Paraná","Tieté, Paraná ad Rio Pardo.","Angiospermae","Myrtales",NA,"Mart. ex DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"204","2019-10-07 09:35:56-03","UEFS","HUEFS","86751","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","Tipo","Martius, K.F.P.von","525",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086751","Pará",NA,"Angiospermae","Myrtales",NA,"Mart. ex DC.",NA,NA,NA,NA,"Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"205","2019-10-07 09:35:56-03","UEFS","HUEFS","86752","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","Tipo","Riedel","2394","1834","07",NA,NA,"Brasil",NA,NA,NA,"HUEFS0086752",NA,"Rio Grande.","Angiospermae","Myrtales",NA,"Mart. ex DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"206","2019-10-07 09:35:56-03","UEFS","HUEFS","86753","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","Tipo","Riedel","2394","1834","07",NA,NA,"Brasil",NA,NA,NA,"HUEFS0086753",NA,"Rio Grande.","Angiospermae","Myrtales",NA,"Mart. ex DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"207","2019-10-07 09:35:56-03","UEFS","HUEFS","86754","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","Tipo","Riedel","411","1826","08",NA,NA,"Brasil",NA,NA,NA,"HUEFS0086754","Paraná","Rio Pardo.","Angiospermae","Myrtales",NA,"Mart. ex DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"208","2019-09-04 20:08:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","aquaticum","Psidium aquaticum","Isotype","R. H. Schomburgk","191","1836",NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"209","2019-01-23 11:10:39-02","F","FMNH-SEEDPLANTS","V0076381F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","aquaticum","Psidium aquaticum","Isotype","R. H. Schomburgk","191",NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"V0076381F",NA,NA,"Spermatophyta",NA,NA,NA,"-59","5","V0076381F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"210","2019-01-23 11:10:40-02","F","FMNH-SEEDPLANTS","V0076382F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","aquaticum","Psidium aquaticum","Isotype","R. H. Schomburgk","191","1838",NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"V0076382F",NA,NA,"Spermatophyta",NA,NA,NA,"-59","5","V0076382F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"211","2019-09-04 19:44:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","leptocladum","Psidium leptocladum","Holotype","J. B. E. Pohl","1018",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"212","2019-01-23 11:01:41-02","F","FMNH-SEEDPLANTS","V0065699F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","leptocladum","Psidium leptocladum","Isotype","J. B. E. Pohl","1018",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0065699F",NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0065699F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"213","2019-09-05 14:22:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","parviflorum","Psidium parviflorum","Type [status unknown]","R. H. Schomburgk","110","1836",NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"214","2019-01-23 11:01:43-02","F","FMNH-SEEDPLANTS","V0065709F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","parviflorum","Psidium parviflorum","Isotype","R. H. Schomburgk","110","1836",NA,NA,"South America","Guyana",NA,NA,NA,"V0065709F",NA,NA,"Spermatophyta",NA,NA,NA,"-58.7017","4.7364","V0065709F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"215","2019-09-05 14:26:06-03","F","FMNH-SEEDPLANTS","V0076391F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","parviflorum","Psidium parviflorum saramaccense","Isotype","B. Maguire","24930","1944","10","11","South America","Suriname",NA,NA,NA,"V0076391F",NA,NA,"Spermatophyta",NA,"saramaccense","Amshoff","-55.625","4.1006","V0076391F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"216","2019-09-05 14:26:06-03","F","FMNH-SEEDPLANTS","V0076391F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","parviflorum","Psidium parviflorum saramaccense","Isotype","B. Maguire","24930","1944","10","11","South America","Suriname",NA,NA,NA,"V0076391F",NA,NA,"Spermatophyta",NA,"saramaccense","Amshoff","-55.625","4.1006","V0076391F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"217","2019-09-04 18:14:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","persicifolium","Psidium persicifolium","Isotype","J. S. Blanchet","2916","1838",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"218","2019-09-04 18:15:53-03","F","FMNH-SEEDPLANTS","V0065711F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","persicifolium","Psidium persicifolium","Isotype","J. S. Blanchet","2916",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0065711F",NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0065711F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"219","2019-09-04 20:00:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum","Holotype","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"220","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120545F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120545F",NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120545F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"221","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120544F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120544F",NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120544F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"222","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120546F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120546F",NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120546F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"223","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120547F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0120547F",NA,NA,"Spermatophyta",NA,NA,NA,"-58.7017","4.7364","V0120547F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"224","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120548F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0120548F",NA,NA,"Spermatophyta",NA,NA,NA,"-65.9119","7.0758","V0120548F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"225","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120549F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120549F",NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120549F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"226","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120550F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0120550F",NA,NA,"Spermatophyta",NA,NA,NA,"-58.7017","4.7364","V0120550F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"227","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120551F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0120551F",NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339","V0120551F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"228","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120552F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0120552F",NA,NA,"Spermatophyta",NA,NA,NA,"-58.7017","4.7364","V0120552F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"229","2015-03-07 08:57:37-03","F","FMNH-SEEDPLANTS","V0120553F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0120553F",NA,NA,"Spermatophyta",NA,NA,NA,"-58.7017","4.7364","V0120553F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"230","2015-03-07 08:57:26-03","F","FMNH-SEEDPLANTS","V0138926F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0138926F",NA,NA,"Spermatophyta",NA,NA,NA,"-58.7017","4.7364","V0138926F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"231","2019-09-04 18:14:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum paranense","Isotype","L. Riedel","2394","1834","7",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"paranense",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"232","2019-01-23 11:01:44-02","F","FMNH-SEEDPLANTS","V0065718F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum paranense","Isotype","L. Riedel","2394","1834","7",NA,"South America","Brazil",NA,NA,NA,"V0065718F",NA,NA,"Spermatophyta",NA,"paranense",NA,"-52.8731","-10.8339","V0065718F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"233","2019-01-23 11:01:44-02","F","FMNH-SEEDPLANTS","V0065719F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum paranense","Isotype","L. Riedel","2394","1834","7",NA,"South America","Brazil",NA,NA,NA,"V0065719F",NA,NA,"Spermatophyta",NA,"paranense",NA,"-52.8731","-10.8339","V0065719F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"234","2019-09-04 18:14:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum paranense","Isotype","L. Riedel","2394","1834","7",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"paranense",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"235","2019-01-23 11:01:44-02","F","FMNH-SEEDPLANTS","V0065718F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum paranense","Isotype","L. Riedel","2394","1834","7",NA,"South America","Brazil",NA,NA,NA,"V0065718F",NA,NA,"Spermatophyta",NA,"paranense",NA,"-52.8731","-10.8339","V0065718F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"236","2019-01-23 11:01:44-02","F","FMNH-SEEDPLANTS","V0065719F","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum paranense","Isotype","L. Riedel","2394","1834","7",NA,"South America","Brazil",NA,NA,NA,"V0065719F",NA,NA,"Spermatophyta",NA,"paranense",NA,"-52.8731","-10.8339","V0065719F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"237","2019-09-04 20:00:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","turbiniflorum","Psidium turbiniflorum","Holotype","C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"238","2020-11-23 11:39:25-03","IAC","IAC","26622","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","striatulum","Psidium striatulum",NA,"Brusdzenski","1","1979","06","10",NA,"Brasil",NA,NA,NA,NA,"Mato Grosso do Sul","margem à esquerda do Rio Verde",NA,NA,NA,"Mart. ex DC.",NA,NA,NA,"M.E.G. Sobral",NA,NA,NA,"2018","07","08",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-11-23 11:39:25-03","IAC","IAC","26623","S","Plantae","Myrtaceae-2.Myrtoideae","Psidium","striatulum","Psidium striatulum",NA,"Brusdzenski","1","1979","06","10",NA,"Brasil",NA,NA,NA,NA,"Mato Grosso do Sul","margem à esquerda do Rio Verde",NA,NA,NA,"Mart. ex DC.",NA,NA,NA,"M.E.G. Sobral",NA,NA,NA,"2002","06","10",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-07-23 12:16:34-03","CEPLAC","CEPEC","102000","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M. L. Guedes","9499","2001","04","21",NA,"Brasil",NA,NA,NA,NA,"Bahia","Litoral Norte, Lamarão do Passé, Ponto no. 2, área próxima a Caraiba Metais.",NA,NA,NA,NA,"-38.4953002929688","-12.5124998092651",NA,"M. Sobral","SÃO SEBASTIÃO DO PASSÉ",NA,NA,NA,NA,NA,"56W78'18","86S15'80","18909","auto",NA,"12/06/2006",NA,NA
"241","2019-04-30 15:24:33-03","UFSJ","HUFSJ","10517","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Almeida, TE","4192","2015","12","10",NA,"Brasil",NA,NA,"Arvoreta, 2m de altura, à margem do leito seco de braço do rio. Frutos imaturos vináceos.","HUFSJ010517","Pará","Estrada que liga a sede do município de Alenquer à Monte Alegre. Margens do rio Maecuru. Floresta Decídua.",NA,NA,NA,"Mart. ex DC.","-54.3725","-1.609722",NA,"Sobral, M","Monte Alegre","29","29","2016","03","01","-54.3725","-1.609722",NA,NA,NA,NA,NA,NA
"242","2019-02-27 14:03:24-03","UFSJ","HUFSJ","6240","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Pedroni, F; et al.","2400","2010","08","19",NA,"Brasil",NA,NA,"Árvore com frutos imaturos.","HUFSJ006240","Mato Grosso","Rio Araguaia. Mata ciliar, praia da Pitomba.",NA,NA,NA,"Mart. ex DC.","-52.106583","-15.881833",NA,"Sanchez, M","Barra do Garças",NA,NA,NA,NA,NA,"-52.106583","-15.881833",NA,NA,NA,NA,NA,NA
"243","2019-12-09 10:46:11-03","UFSJ","HUFSJ","6273","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Pedroni, F; Sanchez, M; Rego, VM; Santos, PN","2399","2010","05","20",NA,"Brasil",NA,NA,"Árvore de 2m de altura, com botões, ramos novos e pecíolos avermelhados, árvore prostada no banco de areia inundável.","HUFSJ006273","Mato Grosso","Rio Araguaia. Mata ciliar, marquem esquerda do rio, em frente à praia da Pitomba.",NA,NA,NA,"Mart. ex DC.","-52.106583","-15.881833",NA,"Sanchez, M","Barra do Garças",NA,NA,NA,NA,NA,"-52.106583","-15.881833",NA,NA,NA,NA,NA,NA
"244","2019-02-27 14:03:24-03","UFSJ","HUFSJ","8305","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Almeida, TE; et al.","4192","2015","12","10",NA,"Brasil",NA,NA,"Arvoreta de 2m de altura, à margem do leito seco de braço do rio. Frutos imaturos vináceos.","HUFSJ008305","Pará","Margens do Rio Maecuru, Floresta Decídua.",NA,NA,NA,"Mart. ex DC.","-54.3725","-1.609722",NA,"Sobral, M","Monte Alegre","29","29","2016",NA,NA,"-54.3725","-1.609722",NA,NA,NA,NA,NA,NA
"245","2020-11-04 17:30:06-03","UEM","HUEM","7962","S","Plantae","Myrtaceae","Psidium","persicifolium","Psidium persicifolium",NA,"Ma.C.Souza","21","1994","04","24",NA,"Brasil",NA,NA,"Arvoreta, flor de cor branca, frequente, regular e em lugar alagado.","HUEM000023982","Mato Grosso do Sul","rio Baía, lagoa do Guaraná, Rua Baia.",NA,NA,NA,"O.Berg","-53.3513984680176","-22.4878005981445",NA,"Sobral, M","Taquarussu",NA,NA,"2009","08","01",NA,NA,"63482","auto",NA,NA,NA,NA
"246","2020-11-04 17:30:06-03","UEM","HUEM","21874","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"D.C.Souza; colaboradores","s.n.","1994","04","19",NA,"Brasil",NA,NA,"Na margem, solo alagado. Arvoreta semi-submersa. Flor coloração branca perfumada. Frutos coloração verde, alguns velhos e secos. Rara na área.; Arvoreta semi-submersa. Flor coloração branca perfumada. Frutos coloração verde, alguns","HUEM000023983","Mato Grosso do Sul","rio Baia, na entrada da lagoa",NA,NA,NA,"Mart. ex DC.",NA,NA,NA,"Romagnolo, MB",NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-04 17:30:06-03","UEM","HUEM","21878","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.Curti; colaboradores","85","1994","06","21",NA,"Brasil",NA,NA,"Solo alagado. Frequente no local. Arbórea de pequeno porte. Flor de coloração branca, perfumada; fruto imaturo verde. Coordenadas aproximadas: Google Earth.; Arbórea de pequeno porte. Flor de coloração branca, perfumada; fruto imat","HUEM000023986","Mato Grosso do Sul","rio Baía, lagoa do Guaraná",NA,NA,NA,"Mart. ex DC.","-53.304333","-22.720889",NA,"Romagnolo, MB","Taquarussu",NA,NA,"2004","08",NA,"-53.304333","-22.720889",NA,NA,NA,NA,NA,NA
"248","2020-11-04 17:30:06-03","UEM","HUEM","21881","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.B Romagnolo","426","1999","10","16",NA,"Brasil",NA,NA,"Fruto imaturo de coloração verde. Rara na área coletada. Planta localizado dentro do rio.","HUEM000023995","Paraná","Rio Paraná, Margem esquerda (acima da pousada). Solo alagado.",NA,NA,NA,"Mart. ex DC.",NA,NA,NA,"In Flora do Brasil","Porto São José",NA,NA,"2019","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-11-04 17:30:06-03","UEM","HUEM","21882","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ma.C.Souza; M.Sobral","1647","1993","12","09",NA,"Brasil",NA,NA,"Solo alagado. Arbusto. Botões florais esverdeados. Frequente no local. Coordenadas aproximadas: Google Earth.; Arbusto. Botões florais esverdeados.; Solo alagado.","HUEM000023933","Mato Grosso do Sul","rio Baía, lagoa do Guaraná",NA,NA,NA,"Mart. ex DC.","-53.304333","-22.720889",NA,"Romagnolo, MB","Taquarussu",NA,NA,"2004","08",NA,"-53.304333","-22.720889",NA,NA,NA,NA,NA,NA
