"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"146","2021-02-11 17:21:42-03","UFPR","UPCB","88286","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Völtz, R.R.","Völtz, R.R. et al.","2016","09","30","Brasil","Paraná","Adrianópolis","-48.760556","-24.888056","-48.760556","-24.888056","UPCB0030125","UPCB0030125","2016","09","30","Árvore 16 m alt.; botões florais esverdeados; látex ausente no tronco e escasso nos ramos e folhas; cabeceira de drenagem em Floresta Ombrófila Densa Montana secundária..","Parque Estadual das Lauráceas","975","975","972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:21:42-03","UFPR","UPCB","16580","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex.Miq.","Pennington, T.D.","Hatschbach, G.","1985","10","18","Brasil","Espírito Santo","Conceição do Castelo",NA,NA,"9999","9999","UPCB0001466","UPCB0001466",NA,NA,NA,"Árvore, 8m, fruto amarelo adocicado. Mata pluvial..","BLOQUEADO","800","800","49925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:21:42-03","UFPR","UPCB","51364","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex.Miq.","Reginato, M.","Reginato, M.","2005","04",NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"2005","01","01","Arbórea 8m, fruto verde..","Mananciais da Serra",NA,NA,"392",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"149","2013-08-23 04:12:00-03","MO","MOBOT","100165564","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","M. Margarida F. Mello","Gert G. Hatschbach","1967","8","9","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serrinha (mun. Guaraqueçaba).","100.00000000",NA,"Hatschbach 16905",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2013-08-23 04:12:00-03","MO","MOBOT","100165572","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","M. Margarida F. Mello","Gert G. Hatschbach","1968","11","1","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anhaia (mun. Morretes).","100.00000000","200.00000000","Hatschbach 20181",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","3269182","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","T.D. Pennington","Gert G. Hatschbach|F.J. Zelma","1985","10","18","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mun. Conceição do Castelo. Alto Bananal.","800.00000000",NA,"Hatschbach 49925",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2018-06-26 05:23:00-03","MO","MOBOT","3327622","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","T. Pennington","Jomar G. Jardim|J. Lima da Paixão|M.K. Weiers|G. D. Vetrice|C. M. Dias","1998","2","17","Brazil","Bahia",NA,"-39.58333","-15.16666",NA,NA,NA,NA,NA,NA,NA,NA,"Mpio de Jussari. Rod. Jussari/Palmira. Entrada ca. 7,5 km percorrendo mais 1,7 km até a sede da Faz. Teimoso. Serra do Teimoso. RPPN Serra do Teimoso.","300.00000000","450.00000000","Jardim 1529",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","3363380","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","T.D. Pennington","Gert G. Hatschbach","1969",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campina Gde. do Sul. Sitio do belizario.","1000.00000000",NA,"Hatschbach 22224",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","3453535","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","M.M.F. Melo","Gert G. Hatschbach","1968","11","21","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio do Cedro (mun. Guaraqueçaba). Mata pluvial, encosta de morro.","100.00000000",NA,"Hatschbach 20357",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-07-10 09:49:20-03","MBML","MBML-HERBARIO","28323",NA,"Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","B.G. Sossai/17-08-2016","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2006","10","17","Brasil","Espírito Santo","Águia Branca","-40.734722","-18.906944","40W44'5","18S54'25","MBML028323",NA,NA,NA,NA,"Arbusto 2m, frutos imaturos verdes, maduros amarelos, látex branco. Interior de mata alterada.","16 de Abril","150","150","2919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-04 11:06:26-03","UFRB","HURB","9762","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","M. Sobral","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","02","16","Brasil","Santa Catarina","Blumenau","-49.118056","-27.006944","49º07'05W","27º00'25S","HURB000009762",NA,"2010","08","15","Estagio Avançado, interior do fragmento.","Parque Nacional da Serra do Itajaí - Morro Spitzkopf;","249","249","1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-03 13:56:29-03","UFF","NIT","NITw147","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,"NITw00002755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-03 13:56:29-03","UFF","NIT","NITw146","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,"NITw00002756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-09 10:14:00-03","UENF","HUENF","10373","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Souza, T.P.; Mauad, L.P.; Isa","2009","10","06","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.448056","-21.797222","41º26'53''W","21º47'50''S","HUENF00011013",NA,NA,NA,NA,"Parcela 12","Maciço do Itaoca.",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-09-12 05:00:02-03","US","US","2572015","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1956","6","15","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705792","US02705792_01",NA,NA,NA,NA,"Horto Florestal I.N.P., Ibirama, Mata","550",NA,"2210",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","2547146","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"A. Lourteig","1967","12","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705781","US02705781_01",NA,NA,NA,NA,"Mun Rio do Sul Matador","350",NA,"2303",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","2340835","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"-- Reitz & Klein, --","1959","10","30","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705784","US02705784_01",NA,NA,NA,NA,"Sanga de Areia, Jacinto Machado, Mata","250",NA,"4140",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"163","2020-09-12 05:00:02-03","US","US","2323531","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"-- Reitz & Klein, --","1958","11","23","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705786","US02705786_01",NA,NA,NA,NA,"Matador, Rio do Sul, Mata de várzea","350",NA,"7569",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"164","2020-09-12 05:00:02-03","US","US","2572025","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1957","11","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705789","US02705789_01",NA,NA,NA,NA,"Sabiá, Vidal Ramos, Mata","600",NA,"2221",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"165","2020-09-12 05:00:02-03","US","US","2705807","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"G. Hatschbach","1969","5","26","Brazil","Paraná",NA,NA,NA,NA,NA,"US02705805","US02705805_01",NA,NA,NA,NA,"Sitio do Belizario (mun. Campina Gde. do Sul)","1000",NA,"22224",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"166","2020-09-12 05:00:02-03","US","US","2249551","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1956","6","15","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705793","US02705793_01",NA,NA,NA,NA,"Hôrto Florestal I.N.P., Ibirama, Mata","550",NA,"2210",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"167","2020-09-12 05:00:02-03","US","US","1484244","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"L. Reidel","1826","1",NA,"Brazil",NA,NA,NA,NA,NA,NA,"US02705806","US02705806_01",NA,NA,NA,NA,"In sylvaticis pr. Ypanema Langsdorff",NA,NA,"s.n.",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"168","2020-09-12 05:00:02-03","US","US","2340790","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1959","11","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705782","US02705782_01",NA,NA,NA,NA,"Morro Spitzkopf, Blumenau, Mata","500",NA,"2329",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"169","2020-09-12 05:00:02-03","US","US","2323311","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"-- Reitz & Klein, --","1958","7","11","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705787","US02705787_01",NA,NA,NA,NA,"Vargem Grande, Lauro Müller, Mata","350",NA,"6749",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"170","2020-09-12 05:00:02-03","US","US","USw25490","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"171","2020-09-12 05:00:02-03","US","US","USw36231","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HBR 27444",NA,"Ebenales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"172","2020-09-12 05:00:02-03","US","US","2572020","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"-- Reitz & Klein, --","1956","6","8","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705795","US02705795_01",NA,NA,NA,NA,"Pilões, Palhoça, Mata","200",NA,"3268",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"173","2020-09-12 05:00:02-03","US","US","2323733","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"-- Reitz & Klein, --","1958","12","16","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705785","US02705785_01",NA,NA,NA,NA,"Novo Horizonte, Lauro Müller, Mata","450",NA,"8060",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"174","2020-09-12 05:00:02-03","US","US","2249548","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"-- Reitz & Klein, --","1954","8","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705801","US02705801_01",NA,NA,NA,NA,"Braço Joaquim, Luis Alves, Itajaí, Mata","350",NA,"2053",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"175","2020-09-12 05:00:02-03","US","US","3146065","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"G. Hatschbach & F. J. Zelma","1985","10","18","Brazil","Espírito Santo",NA,NA,NA,NA,NA,"US02705804","US02705804_01",NA,NA,NA,NA,"Alto Bananal (mun. Conceição do Castelo)","800",NA,"49925",NA,"Ebenales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"176","2020-09-12 05:00:02-03","US","US","2572003","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"-- Reitz & Klein, --","1954","7","16","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705802","US02705802_01",NA,NA,NA,NA,"Estação Florestal I.N.P. Ibirama, Mata","300",NA,"1932",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","2271441","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1957","11","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705791","US02705791_01",NA,NA,NA,NA,"Sabiá, Vidal Ramos, Mata","600",NA,"2217",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","2570644","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"-- Reitz & Klein, --","1959","10","30","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705783","US02705783_01",NA,NA,NA,NA,"Sanga de Areia, Jacinto Machado, Mata","250",NA,"4140",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","2572024","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1957","11","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705790","US02705790_01",NA,NA,NA,NA,"Sabiá, Vidal Ramos, Mata","600",NA,"2217",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","2249541","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1955","11","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705798","US02705798_01",NA,NA,NA,NA,"Morro da Ressacada, Itajaí, Mata","150",NA,"1758",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","2271443","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1957","11","28","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705788","US02705788_01",NA,NA,NA,NA,"Sabiá, Vidal Ramos, Mata","600",NA,"2221",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","2249546","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"-- Reitz & Klein, --","1954","7","16","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705803","US02705803_01",NA,NA,NA,NA,"Estação Florestal I.N.P. Ibirama, Mata","300",NA,"1932",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","2249557","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. Reitz","1954","9","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705800","US02705800_01",NA,NA,NA,NA,"Limoeiro, Brusque, Mata de várzea","30",NA,"5860",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","2249554","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"-- Reitz & Klein, --","1956","6","8","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705794","US02705794_01",NA,NA,NA,NA,"Pilões, Palhoça, Mata","200",NA,"3268",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","2249545","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1956","3","7","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705796","US02705796_01",NA,NA,NA,NA,"Estação Florestal I.N.P. Ibirama, Mata","450",NA,"1911",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","2249542","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1955","12","7","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705797","US02705797_01",NA,NA,NA,NA,"Morro da Fazenda, Itajaí, Mata","150",NA,"1797",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","2572023","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"R. M. Klein","1955","11","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02705799","US02705799_01",NA,NA,NA,NA,"Morro da Ressacada, Itajaí, Mata","150",NA,"1758",NA,"Ebenales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"188","2019-12-09 17:30:57-03","UFPR","EFC","15471","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Völtz, R.R.","Völtz, R.R.; Roher, D.","2017","04","13","Brasil","Paraná","Morretes","-48.8845","-25.3601","-48.8845","-25.3601","EFC015471",NA,"2017","04","13","Árvore 18 m alt.; frutos uns verdes e outros amarelos; estrato superior da Floresta Ombrófila Densa Submontana em fundo de vale. __COMMOM_NAME__: Aguaí","Estrada da Graciosa, curva da Ferradura","380","380","1218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-12-09 17:30:57-03","UFPR","EFC","15218","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Silva, J.M","2016","09","30","Brasil","Paraná","Adrianópolis","-48.7606","-24.8881","-48.7606","-24.8881","EFC015218",NA,"2016","09","30","Árvore 16 m alt.; botões florais esverdeados; látex ausente no tronco e escasso nos ramos e folhas; cabeceira de drenagem em Floresta Ombrófila Densa Montana secundária. __COMMOM_NAME__: Aguaí","Caminho para a serraria desativada da MADEPAR","975","975","972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-13 11:31:45-03","USP","SPF","186654","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Verdi, M","Verdi, M","2008","08","03","Brasil","Santa Catarina","Pouso Redondo","-49.942244","-27.334533","-49.942244","-27.334533","SPF00186654",NA,"2008",NA,NA,NA,NA,"616","616","670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-13 11:31:45-03","USP","SPF","122486","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Pennington, TD","Lopes, MA","1985","11","09","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,"SPF00122486",NA,"1997",NA,NA,NA,"Estação Biológica de Caratinga",NA,NA,"786",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"192","2021-03-25 13:53:40-03","UNIVILLE","JOI","4208","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Lima, L.F.","F.C.S. Vieira","2005","12","19","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"JOI004208",NA,"2016","09","27","Habito: Árvore","Rio do Cristo.","30","30","1438",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"193","2019-10-07 09:12:54-03","UEFS","HUEFS","187264","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Lorenzi, H.","2008","11","25","Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"HUEFS0187264","HUEFS0187264",NA,NA,NA,NA,"Coletado na localidade de Mundo Novo em bosque da Mata Atlântica, próximo a um rio pedegroso a 2 Km da cidade.",NA,NA,"6543","Angiospermae","Ericales",NA,NA,"28094","auto","Asteranae",NA,NA,NA,NA,NA
"194","2019-10-07 09:12:54-03","UEFS","HUEFS","187243","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Lorenzi, H.","2007","10","09","Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"HUEFS0187243","HUEFS0187243",NA,NA,NA,"Mata de Várzea.","Coletado na localidade Novo Mundo, em área de mata de várzea.",NA,NA,"6356","Angiospermae","Ericales",NA,NA,"28094","auto","Asteranae",NA,NA,NA,NA,NA
"195","2019-10-07 09:12:54-03","UEFS","HUEFS","187242","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Lorenzi, H.","2007","10","09","Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"HUEFS0187242","HUEFS0187242",NA,NA,NA,"Mata de Várzea.","Coletado na localidade Novo Mundo, em área de mata de várzea.",NA,NA,"6356","Angiospermae","Ericales",NA,NA,"28094","auto","Asteranae",NA,NA,NA,NA,NA
"196","2019-10-07 09:12:54-03","UEFS","HUEFS","117151","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Ferretti, A.R.","1996","02","12","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"HUEFS0117151","HUEFS0117151","2002","06",NA,"Floresta ombrófila densa, ao longo do rio látex.","Estação Experimental da Serra do Mar - Núcleo Cunha - Trilha da Barra do Rio.",NA,NA,"22","Angiospermae","Ericales",NA,NA,"38855","auto","Asteranae",NA,NA,NA,NA,NA
"197","2019-09-04 18:19:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,"G. Schüch",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype"
"198","2015-04-16 14:16:00-03","F","FMNH-SEEDPLANTS","V0324480F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0324480F","V0324480F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"199","2015-04-16 14:15:59-03","F","FMNH-SEEDPLANTS","V0324479F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0324479F","V0324479F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"200","2015-04-16 14:16:00-03","F","FMNH-SEEDPLANTS","V0324481F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,"V0324481F","V0324481F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"201","2019-06-11 13:04:24-03","F","FMNH-SEEDPLANTS","V0392925F","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,"RRC ID Flag","G. G. Hatschbach","1968","11","21","Brazil","Paraná",NA,"-51","-24",NA,NA,"V0392925F","V0392925F_01 V0392925F_02",NA,NA,NA,NA,NA,NA,NA,"20357","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"20357",NA
