"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","recordNumber","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"186","2020-11-04 10:59:14-03","ESALQ","ESA","103743","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Silva, B.R.","2004","10","26",NA,"Brasil",NA,NA,NA,"ESA103743","Magnoliophyta",NA,NA,"1355.0",NA,"ESA103743",NA,"Zappi","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,"2007",NA,NA,NA,NA,NA
"187","2020-11-04 10:59:14-03","ESALQ","ESA","33854","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Andrade, P.M.","1987","07","30",NA,"Brasil",NA,NA,NA,"ESA033854","Magnoliophyta",NA,NA,"997.0",NA,"ESA033854","(Benth.) Mitchell","Mitchell, J.D.","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,"1996",NA,NA,NA,NA,NA
"188","2020-11-04 10:59:14-03","ESALQ","ESA","20248","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Souza, V.C.","1995","03","12",NA,"Brasil",NA,NA,NA,"ESA020248","Magnoliophyta",NA,NA,"8414.0",NA,"ESA020248","(Benth.) Mitchell","Pirani, J.R.","Minas Gerais","Santo Antonio do Itambé","-43.3067016601562","-18.465799331665",NA,NA,NA,NA,"19014","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-11-04 10:59:14-03","ESALQ","ESA","20260","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Barreto, K.D. et al.","1994","08","10",NA,"Brasil",NA,NA,NA,"ESA020260","Magnoliophyta",NA,NA,"2860.0",NA,"ESA020260","(Benth.) Mitchell","Souza, V.C.","São Paulo","Torrinha","-48.1599998474121","-22.4200000762939",NA,NA,NA,NA,"16860","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-11-04 10:59:14-03","ESALQ","ESA","76351","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hatschbach, G. et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA076351","Magnoliophyta",NA,NA,"63550.0",NA,"ESA076351","(Benth.) J.D.Mitchel","Pirani, J.R.","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto",NA,"1998",NA,NA,NA,NA,NA
"191","2020-11-04 10:59:14-03","ESALQ","ESA","87413","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Assis, L.C.S.","2002","08","19",NA,"Brasil",NA,NA,NA,"ESA087413","Magnoliophyta",NA,NA,"557.0",NA,"ESA087413",NA,"Assis, L.C.S","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,"2004","01","27",NA,NA,NA
"192","2020-11-04 10:59:14-03","ESALQ","ESA","7331","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Rodrigues, R.R. ; Morellato, L.P.C.","1986","03","27",NA,"Brasil",NA,NA,NA,"ESA007331","Magnoliophyta",NA,NA,NA,NA,"ESA007331",NA,"Pirani, J.R.","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"17840","auto",NA,"1993","08","19",NA,NA,NA
"193","2020-11-04 10:54:31-03","ESALQ","ESA","140281","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Souza, V.C. & Colletta, G.D.","2017","10","12",NA,"Brasil",NA,NA,"Árvore, ca. 8 m alt.; flores creme. Mata ciliar.","ESA140281",NA,NA,NA,"41141.0","12 km de Serro em direção a Diamantina. Campo rupestre com mata ciliar adjacente.",NA,NA,"Souza, V.C.","Minas Gerais","Serro","-43.3793983459473","-18.604700088501","980","980","-43,451,861","-18,598,417","37754","auto",NA,"2017","10","12",NA,NA,NA
"194","2020-11-04 10:59:14-03","ESALQ","ESA","90762","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","2005","01","30",NA,"Brasil",NA,NA,"Árvore, ca. 4m alt. Frutos imaturos verdes","ESA090762","Magnoliophyta",NA,NA,"5145.0","Estrada para o Pico das Almas (indo pela Fazenda Silvina). Cerrado","ESA090762",NA,"Souza, V.C.","Bahia","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-11-04 10:59:14-03","ESALQ","ESA","117683","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Assis, L.C.S.","2002","01","01",NA,"Brasil",NA,NA,NA,"ESA117683","Magnoliophyta",NA,NA,"427.0",NA,"ESA117683",NA,"Assis, L.C.S.","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,"2004","02","27",NA,NA,NA
"196","2020-11-04 10:59:14-03","ESALQ","ESA","102914","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Mendes, S.","2002","08","23",NA,"Brasil",NA,NA,NA,"ESA102914","Magnoliophyta",NA,NA,"250.0",NA,"ESA102914",NA,"Luz, C.L.S.","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"45889","auto",NA,"2010",NA,NA,NA,NA,NA
"197","2020-11-04 10:59:14-03","ESALQ","ESA","100483","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Costa, F.N.","2006","01","17",NA,"Brasil",NA,NA,NA,"ESA100483","Magnoliophyta",NA,NA,"1023.0",NA,"ESA100483",NA,"Costa, F.N.","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-11-04 10:59:14-03","ESALQ","ESA","76875","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Lombardi, J.A.","1999","11","18",NA,"Brasil",NA,NA,NA,"ESA076875","Magnoliophyta",NA,NA,"3529.0",NA,"ESA076875","(Benth.) J.S.Mitch.","Lombardi, J.A.","Minas Gerais","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 10:59:14-03","ESALQ","ESA","90949","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Tsuji, R.","2005","02","03",NA,"Brasil",NA,NA,"Arvoreta, ca. 4m alt. Frutos imaturos verdes","ESA090949","Magnoliophyta",NA,NA,"5323.0","Ca. 24km de Piatã em direção a Inúbia. Campo rupestre com campo arenoso adjacente","ESA090949",NA,NA,"Bahia","Piatã","-41.7728004455566","-13.1519002914429","1350","1350","-41,887,778","-13,079,167","41184","auto",NA,NA,NA,NA,NA,NA,NA
"200","2021-01-14 15:19:29-03","MN","R","8463","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Glaziou, A.F.M.","1881","02","21",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000008463",NA,NA,NA,"12544",NA,"R000008463_001","Engl.","Pirani, J.R.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","08","07",NA,NA,NA
"201","2021-01-14 15:19:29-03","MN","R","8465","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","peckoltiana","Tapirira peckoltiana","Glaziou, A.F.M.","1880","10","08",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000008465",NA,NA,NA,"11874",NA,"R000008465_001","Engl.",NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"202","2021-04-04 23:42:30-03","UFPI","TEPB","21311","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","B.M.T. Walter","1994","11","18",NA,"Brasil",NA,NA,"Árvore; 21m de altura x 27,5cm de DAP. Frutos imaturos verdes. Folhas discolores (veree-escuras na face adaxial e verde-claras na abaxial); nervura principal e secundárias da face abaxial ferrugíneas. Solo areno-argiloso, com muita serrapilheira. Ambiente",NA,NA,NA,NA,"2286","Fazenda Água Limpa/UnB.",NA,"(Benth.) Mitchell.","J. R. Pirani","Distrito Federal","Brasília","-47.916667","-15.95","1100","1100","47°55'W","15°57'S",NA,NA,NA,"1999","01","01",NA,NA,NA
"203","2021-03-31 16:50:35-03","UFPI","TEPB","32208","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","LOPES, M. S.","2014","10","12",NA,"Brasil",NA,NA,"Florística. Arbusto de aproximadamente 5m. Abundante na vegetação ripária. Ambiente: Mata Ripária (Cerrado) <ll>dwc_commonname:</ll> pau de brejo",NA,NA,NA,NA,"1091","Estação ecológica Uruçui-Una.",NA,"(Benth.) J.D.Mitch.",NA,"Piauí","Baixa Grande do Ribeiro","-45.2136001586914","-7.85027980804443","315","315","9018347'W","504469'S","157537","auto",NA,"2014","10","12",NA,NA,NA
"204","2020-11-19 10:24:20-03","CPAP","CPAP","7750","PreserverdSpecimen","Plantae","Meliaceae","Tapirira","obtusa","Tapirira obtusa","Pott, A.","1990","04","25",NA,"Brasil",NA,NA,"Árvore ramificada, copa quase até o solo, 5-8m de altura. Folha velha verde-escura, nova verde-clara. FLOR: verde-amarelada. Raras flores abertas. FRUTO: ainda verde. Poucos indivíduos com frutos.. INTERESSE: Invasora. Raramente forrageada. FREQUÊNCIA: D",NA,NA,NA,NA,"5600","Fazenda Figueiral, Sub-região da Nhecolândia, Pantanal - retiro Sinjão",NA,"(Benth.) J.D.Mitch.",NA,"MS","Corumbá","-55.416667","-18.3","150","150","55°25' W","18°18' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-02-15 11:32:42-02","IPA","IPA","44171","S","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Harley, R.M.; et al.; et al.","1974","01","19","Southern America","Brasil",NA,NA,"Tree to 4m. Fruit dull green","IPA0044171","Plantae",NA,NA,"15294","Serra do Rio de Contas, 10 km N of town of Rio de Contas on road to Mato Grosso. Woodland along small stream, normally damp grassland, now dry, and dry cerrado/carrasco woodland on slopes of surrounding quartzitic hills",NA,"Engl.",NA,"Bahia",NA,"-41.833333","-13.466667","1000","1000","-41.833333","-13.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-02-15 11:32:42-02","IPA","IPA","68001","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Melo, E.; França, F.; Torres, D.C.; Rios, L.; França, F.; Torres, D.C.; Rios, L.","1999","08","28","Southern America","Brasil",NA,NA,"Árvore ca. 10m. Folíolos cartáceo a coriáceo discolor. Botôes esverdeados. Frequênte; Mata ciliar antropizada. Rio seco","IPA0068001","Plantae",NA,NA,"2855","Ca. 28 km W na BR-430 para Bom Jesus da Lapa.",NA,"(Benth.)J.D. Mitch.",NA,"Bahia","Caetité","-42.611944","-13.871389","825","825","-42.611944","-13.871389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-02-15 11:32:42-02","IPA","IPA","12818","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Giulietti, A.M.","1961","10","04","Southern America","Brasil",NA,NA,"Árvore 4-5m; flores amarelo-castanho","IPA0012818","Plantae",NA,NA,"3897","Entre Diamantina e Medanha; várzea próximo a um córrego",NA,"(Benth.)J.D. Mitch.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-20 21:15:23-03","UFV","VIC","13727","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Mota, A.L.P.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC013727",NA,NA,NA,"s.n.","Triângulo Mineiro","VIC013727","Engl.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-20 21:15:23-03","UFV","VIC","10907","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Silva, A.F. da","1985","10","08",NA,"Brasil",NA,NA,"Árvore de até 15 metros de altura, flores creme-esverdeadas aromáticas. Na beira da estrada.","VIC010907",NA,NA,NA,"1261","Reserva Florestal Prof. Augusto Ruschi, Estrada Turvo.","VIC010907","Engl.",NA,"São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-20 21:15:23-03","UFV","VIC","10967","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Silva, A.F. da","1985","10","24",NA,"Brasil",NA,NA,"Árvore de até 20 metros de altura, flores com cálice verde e corola branca.","VIC010967",NA,NA,NA,"1324","Reserva Florestal Prof. Augusto Ruschi, Mata do Horto.","VIC010967","Engl.",NA,"São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-20 21:15:23-03","UFV","VIC","10937","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Silva, A.F. da","1985","10","10",NA,"Brasil",NA,NA,"Árvore de até 20 metros de altura; botões florais verde-amarelados.","VIC010937",NA,NA,NA,"1293","Reserva Florestal Prof. Augusto Ruschi","VIC010937","Engl.",NA,"São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-20 21:15:23-03","UFV","VIC","10912","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Silva, A.F. da","1985","10","09",NA,"Brasil",NA,NA,"Árvore de até 20 metros de altura, flores creme-esverdeadas aromáticas.","VIC010912",NA,NA,NA,"1266","Reserva Florestal Prof. Augusto Ruschi, Mata da caixa d'água.","VIC010912","Engl.",NA,"São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-12-20 21:15:23-03","UFV","VIC","10977","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Silva, A.F. da","1985","10","24",NA,"Brasil",NA,NA,"Árvore de até 20 metros de altura, frutos imaturos cor verde. Nervuras castanho-claro na face dorsal.","VIC010977",NA,NA,NA,"1334","Reserva Florestal Prof. Augusto Ruschi, Mata do Horto.","VIC010977","Engl.",NA,"São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-20 21:15:23-03","UFV","VIC","11201","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Silva, A.F. da; Silva, S.M.","1987","08","29",NA,"Brasil",NA,NA,"Árvore de até 15 metros de altura, flores creme-esverdeadas.","VIC011201",NA,NA,NA,"1580","Reserva Florestal Prof. Augusto Ruschi","VIC011201","Engl.",NA,"São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"215","2020-12-20 21:15:23-03","UFV","VIC","29230","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Assis, L.C.S.","2002","09","18",NA,"Brasil",NA,NA,"Árvore c.a. de 6,0 metros de altura, folhas discolores, flores amarelas-esverdeadas. Frequente.","VIC029230",NA,NA,NA,"557","Mata do Baú, Borda da mata.","VIC029230","(Benth.) JD Mitch.","Assis, L.C.S.","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,"2004","01","27",NA,NA,NA
"216","2020-12-20 21:15:23-03","UFV","VIC","29229","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Assis, L.C.S.","2002","01","03",NA,"Brasil",NA,NA,"Árvore c.a. de 10 metros de altura, frutos verdes imaturos e maduros negros. Frequente.","VIC029229",NA,NA,NA,"427","Mata do Baú, Interior da mata.","VIC029229","(Benth.) JD Mitch.","Assis, L.C.S.","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,"2004","02","27",NA,NA,NA
"217","2020-12-20 21:15:23-03","UFV","VIC","28135","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Lopes, W.P. de","1996","10","15",NA,"Brasil",NA,NA,"Árvore com cerca de 8,0 metros de altura; frutos imaturos verdes; folhas discolores.","VIC028135",NA,NA,NA,"161","Parque Estadual do Rio Doce (PERD), Ás margens da Lagoa D. Hervécio.","VIC028135","(Benth.) JD Mitch.","Lopes, W.P. de","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"28215","auto",NA,"1997","06",NA,NA,NA,NA
"218","2020-12-20 21:15:23-03","UFV","VIC","28136","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Lopes, W.P. de","1996","12","21",NA,"Brasil",NA,NA,"Árvore com cerca de 7,0 metros de altura; frutos imaturos verdes, maduros marrom, folhas discolores, face abaxial mais clara, com intensa pilosidade ferrugínea.","VIC028136",NA,NA,NA,"243","Parque Estadual do Rio Doce (PERD), Às margens da Ladoa D. Helvécio.","VIC028136","(Benth.) JD Mitch.","Lopes, W.P. de","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"28215","auto",NA,"1997","06",NA,NA,NA,NA
"219","2020-12-20 21:15:23-03","UFV","VIC","28138","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Lopes, W.P. de","1997","10","09",NA,"Brasil",NA,NA,"Árvore com cerca de 12 metros de altura; frutos imaturos verdes, folhas discolores.","VIC028138",NA,NA,NA,"429","Parque Estadual do Rio Doce (PERD), Ás margens da Lagoa D. Helvécio.","VIC028138","(Benth.) JD Mitch.","Lopes, W.P. de","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"28215","auto",NA,"1997","12",NA,NA,NA,NA
"220","2020-12-20 21:15:23-03","UFV","VIC","28137","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Lopes, W.P. de","1997","09","20",NA,"Brasil",NA,NA,"Árvore com cerca de 13 metros de altura; flores verdolengas.","VIC028137",NA,NA,NA,"394","Parque Estadual do Rio Doce (PERD), Próximo à casa de Tábua, no interior da mata, sob influência da Lagoa D. Helvécio.","VIC028137","(Benth.) JD Mitch.","Lopes, W.P. de","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"28215","auto",NA,"1997","12",NA,NA,NA,NA
"221","2020-12-20 21:15:23-03","UFV","VIC","40442","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Simão, M.V.R.C.","2013","01","07",NA,"Brasil",NA,NA,"Árvore, 10 m, fruto imaturo verde.","VIC040442",NA,NA,NA,"452","Mata do Paraíso","VIC040442","(Benth.) JD Mitch.","Simão, M.V.R.C.","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,"2013","06","13",NA,NA,NA
"222","2020-12-20 21:15:23-03","UFV","VIC","40414","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Simão, M.V.R.C.","2012","10","29",NA,"Brasil",NA,NA,"Árvore, 10 m, botão floral verde, flores diminutas em estágio senescente, fruto imaturo verde.","VIC040414",NA,NA,NA,"365","Mata do Paraíso","VIC040414","(Benth.) JD Mitch.","Simão, M.V.R.C.","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,"2013","06","13",NA,NA,NA
"223","2020-12-20 21:15:23-03","UFV","VIC","36169","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Siqueira, L.C. de; et al.","2006","09","18",NA,"Brasil",NA,NA,"Árvore, c.a. de 14 metros de altura; presença de látex; flor verde-clara; caule ferrugíneo.","VIC036169",NA,NA,NA,"410","Comunidade Córrego dos Lanas, Fragmento da Senhora Lourdes Severina Costa; entorno do Parque Estadual Serra do Brigadeiro. Floresta Estacional Semidecidual.",NA,"(Benth.) JD Mitch.","Siqueira, L.C. de","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"16385","auto",NA,"2007","05","18",NA,NA,NA
"224","2020-12-20 21:15:23-03","UFV","VIC","20078","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","peckoltiana","Tapirira peckoltiana","Meira Neto, J.A.A.","1993","10",NA,NA,"Brasil",NA,NA,"Árvore com 20 metros de altura, frutos imaturos ferrugíneos.","VIC020078",NA,NA,NA,"2109","Campus da UFV, Mata da Silvicultura.","VIC020078","Engl.",NA,"Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-20 21:15:23-03","UFV","VIC","1414","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","peckoltiana","Tapirira peckoltiana","Kuhlmann, J.G.","1934","02","11",NA,"Brasil",NA,NA,NA,"VIC001414",NA,NA,NA,"s.n.","E. S. A. V.","VIC001414","Engl.","Alvim, P.","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,"1943","04","13",NA,NA,NA
"226","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0006689","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","G. Hatschbach;",NA,NA,NA,NA,"Brazil",NA,NA,"Arvoreta 4 m, flor creme esverdeada. Hata de galeria",NA,"Magnoliophyta","Sapindales",NA,"49630","Tombadouro (Mun. Datas).",NA,"Engl.","J. R. Pirani","Minas Gerais",NA,"-43.733333","-18.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0006690","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","G. Hatschbach; A. Pott, V. Pott, E. Barbosa","1995","10","19",NA,"Brazil",NA,NA,"Arvore, 10m, flor creme. Mata de galena.",NA,"Magnoliophyta","Sapindales",NA,"63550","Rod. MT-251, Rio do Casca (Mun. Chapada dos Guimaraes).",NA,"Benth.","J. R. Pirani","Mato Grosso",NA,"-55.75","-15.433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0006691","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","G. Hatschbach; A. Pott, V. Pott, E. Barbosa","1995","10","19",NA,"Brazil",NA,NA,"Arvore, 10m, flor creme. Mata de galeria.",NA,"Magnoliophyta","Sapindales",NA,"63550","Rod. MT-251, Rio do Casca (Mun. Chapada dos Guimaraes).",NA,"Benth.","J. R. Pirani","Mato Grosso",NA,"-55.75","-15.433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-21 14:30:06-03","UFJF","CESJ","35530","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","L.C.S. Assis","2002","01","03","América do Sul","Brasil",NA,NA,"Árvore ca. 10 m, interior das matas, frutos verdes imaturos e maduros negros. Freqüente.","CESJ035530","Angiosperma",NA,NA,"427","Mata do Baú","CESJ035530","(Benth.) J.D. Mitch.","L.C.S. Assis","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,"2004","02","27",NA,NA,NA
"230","2019-11-21 14:30:06-03","UFJF","CESJ","35126","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","L.C.S. Assis; L.M.S.Assis","2001","11","07","América do Sul","Brasil",NA,NA,"Árvore ca. 8 m, borda da mata, frutos verdes, folhas discolores. Pouco freqüente. DAP maior que 5 cm.","CESJ035126","Angiosperma",NA,NA,"369","Mata do Baú","CESJ035126","(Benth.) J.D. Mitch.","L.C.S. Assis","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,"2004","01","27",NA,NA,NA
