"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","fieldNumber","typeStatus"
"165","2020-09-12 05:00:02-03","US","US","701539","PreservedSpecimen","Plantae","Cistaceae","Halimium","brasiliense","Halimium brasiliense","(Lam.) Grosser",NA,"O. Kuntze","s.n.",NA,NA,NA,"Argentina",NA,NA,"Tandil.",NA,NA,NA,NA,NA,NA,NA,"US02966409",NA,NA,"Violales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"166","2019-12-09 17:29:41-03","UFPR","EFC","8750","PreservedSpecimen","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Hatschbach, G.","Hatschbach, G.; Ziller, S.R.","68951","1999","02","04","Brasil","Paraná","Palmeira","Rodovia BR-277, próximo do Haras Valente","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Sub-arbusto ereto, flores amarelas. Campo limpo. Unicata.","EFC008750",NA,NA,NA,NA,NA,"1999","03","01","35166","auto",NA,NA,NA,NA,NA
"167","2021-03-15 18:26:27-03","USP","SPF","208677","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense","(Lam.) Pers.","Heiden, G","Heiden, G; Loeuille, B; Oliveira, CT; Siniscalchi, CM","1977","2012","10","21","Brasil","Rio Grande do Sul","São Francisco de Paula","Rodovia RS 020, entre São Francisco de Paula e Tainhas.","-50.465833","-29.409722","-50.465833","-29.409722","905","905","Erva. Folhas verdes. Flores amarelas.","SPF00208677",NA,NA,NA,NA,NA,"2012","10","21",NA,NA,NA,NA,NA,NA,NA
"168","2019-10-07 09:33:04-03","UEFS","HUEFS","152670","PreservedSpecimen","Plantae","Cistaceae","Halimium","brasiliense","Halimium brasiliense","(Lam.) Grosser",NA,"Cabral, E.L","825","2007","12","05","Argentina","Salta","Santa Victoria Oeste","Los Toldos, camino al Parque Nacional Baritú.","-64.725556","-22.360833","64W43'32''","22S21'39''","1765","1765",NA,"HUEFS0152670","HUEFS0152670","Angiospermae","Malvales",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"169","2019-10-07 09:33:04-03","UEFS","HUEFS","27394","PreservedSpecimen","Plantae","Cistaceae","Halimium","brasiliense","Halimium brasiliense","(Lam.) Grosser",NA,"Santos, E.P.","224","1996","11","08","Brasil","Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Campo limpo úmido.","HUEFS0027394","HUEFS0027394","Angiospermae","Malvales",NA,NA,NA,NA,NA,"35166","auto","Rosanae",NA,NA,NA,NA
"170","2019-10-07 09:33:04-03","UEFS","HUEFS","58463","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense","(Lam.) Pers.",NA,"Schinini, A.","7315","1973","09","22","Argentina","Corrientes","Mercedes","Ruta 14, 35 km SW de C.Pellegrini.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0058463","HUEFS0058463","Angiospermae","Malvales",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"171","2015-11-13 15:51:07-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"172","2019-02-05 09:47:50-02","F","FMNH-SEEDPLANTS","V0276787F","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,"P. G. Lorentz",NA,"1878","10",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"V0276787F","V0276787F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"173","2019-02-05 19:45:10-02","F","FMNH-SEEDPLANTS","V0276788F","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,"W. G. F. Herter","257","1925","11",NA,"Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,"V0276788F","V0276788F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"174","2015-03-13 19:32:47-03","F","FMNH-SEEDPLANTS","V0276789F","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0276789F","V0276789F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"175","2015-03-13 19:32:47-03","F","FMNH-SEEDPLANTS","V0276790F","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0276790F","V0276790F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"176","2015-03-13 19:32:47-03","F","FMNH-SEEDPLANTS","V0276791F","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0276791F","V0276791F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"177","2015-03-13 19:32:47-03","F","FMNH-SEEDPLANTS","V0276792F","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0276792F","V0276792F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"178","2015-03-13 19:32:47-03","F","FMNH-SEEDPLANTS","V0276793F","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0276793F","V0276793F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"179","2015-03-13 19:32:47-03","F","FMNH-SEEDPLANTS","V0276794F","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0276794F","V0276794F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"180","2015-03-13 19:32:47-03","F","FMNH-SEEDPLANTS","V0276795F","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0276795F","V0276795F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"181","2015-03-13 19:32:47-03","F","FMNH-SEEDPLANTS","V0276796F","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0276796F","V0276796F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"182","2019-09-06 20:07:15-03","UEM","HUEM","2799","S","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense","A.St.-Hil.","Moro","Takeda","493","1992","06","16","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Erva de campo; corola amarela; entre rochas","HUEM000003067","HUEM000003067",NA,NA,NA,NA,"1992","06",NA,"56988","auto",NA,NA,NA,NA,NA
"183","2019-10-16 14:13:35-03","UEL","FUEL","10504","PreservedSpecimen","Plantae","Cistaceae","Halimium","brasiliense","Halimium brasiliense",NA,"Rambo, B","Curial, O","223","1946","10","13","Brasil","Paraná","Lapa","Serrinha","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malvales",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"184","2020-08-20 14:57:32-03","UFSC","FLOR","26996","PreservedSpecimen","Plantae","Cistaceae","Halimium","brasiliense","Halimium brasiliense","(Lam.) Grosser","Jarenkow, J.A.","Jarenkow, J.A.","1345","1989","10","01","Brasil","Rio Grande do Sul","Capão do Leão","Campus da Universidade Federal de Pelotas (UFPEL)","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"erva, flores com pétalas amarelas de base marrom-avermelhada; anteras amarelas e filetes marrom-avermelhados; pistilo com ovário e estigmas marrom-avermelhados e estilete verde. Duplicata de PEL 11494 Habitat: campo seco","FLOR0026996",NA,NA,"Malvales",NA,NA,"1989","10",NA,"28605","auto",NA,NA,NA,NA,NA
"185","2020-08-20 14:57:32-03","UFSC","FLOR","30679","PreservedSpecimen","Plantae","Cistaceae","Halimium","brasiliense","Halimium brasiliense","(Lam.) Grosser","Jarenkow, J.A.","Jarenkow, J.A.; Garcia, E.N.","3627","1997","11","16","Brasil","Rio Grande do Sul","Vacaria","Estrada para Bom Jesus, ca. 2 km da EMBRAPA (Empresa Brasileira de Pesquisa Agropecuária).","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"erva ereta, flores com cálice verde, corola e estames amarelos. Duplicata de PEL 18387 Habitat: campo nativo sob pastejo","FLOR0030679",NA,NA,"Malvales",NA,NA,"1997","11",NA,"63451","auto",NA,NA,NA,NA,NA
"186","2020-08-20 20:39:51-03","UFSC","FLOR","58319","PreservedSpecimen","Plantae","Cistaceae","Helianthemum","brasiliense","Helianthemum brasiliense","(Lam.) Pers.","Santos, E.D.","Santos, E.D.; Trevisan, R. & Campestrini, S.","232","2013","11","09","Brasil","Santa Catarina","Lages","beira de estrada, perto da UAP5/UAL1 ponto 44.","-50.156944","-27.759722","50º9'25''W","27º45'35''S",NA,NA,NA,"FLOR0058319",NA,NA,"Malvales",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:39:18-03","UFRGS","ICN","183897","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Schneider, AA","Ferreira, PPA","440","2010","11","26","Brasil","RS","São Marcos","Criúva","-50.965","-29.061944","-50.965","-29.061944",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:39:18-03","UFRGS","ICN","195218","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Rabuske, C","Rabuske, C; Brack, P","62","2014","10","06","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Erva com flor amarela. Muitos estames.; Barranco em beira de estrada. Área de campo.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2017","11","01","55856","auto",NA,NA,NA,NA,NA
"189","2021-02-08 12:39:18-03","UFRGS","ICN","062707","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Sobral, M","Sobral, M","3190","1984","10",NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Erva, flores amarelas.; Em campo.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1984","10",NA,"30776","auto",NA,NA,NA,NA,NA
"190","2021-02-08 12:39:18-03","UFRGS","ICN","151432","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach",NA,"Lima, LF","s.n.","2007","10","12","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"191","2021-02-08 12:39:18-03","UFRGS","ICN","165793","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Lima, LF","Matzenbacher, NI","s.n.","2007","10","07","Brasil","RS","Guaíba","Faz. São Maximiano BR-116 km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"em campo pedregoso",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA
"192","2021-02-08 12:39:18-03","UFRGS","ICN","030204","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Miotto, STS","Porto, ML; et al.","1723","1975","11","14","Brasil","RS","Ibirubá","Em direção a Cruz Alta","-53.0896987915039","-28.6275005340576",NA,NA,NA,NA,"Campo em beira de cultura de trigo.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"31000","auto",NA,NA,NA,NA,NA
"193","2021-02-08 12:39:18-03","UFRGS","ICN","001979","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Schultz, AR","Schultz, AR","1979","1958","09","28","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"194","2021-02-08 12:39:18-03","UFRGS","ICN","175650","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Vogel-Ely, C","Vogel-Ely, C","54","2013","04","28","Brasil","RS","Quaraí","Butiazal do Coatepe","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2013","05","03","74636","auto",NA,NA,NA,NA,NA
"195","2021-02-08 12:39:18-03","UFRGS","ICN","008544","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Lindeman, JC","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","10","15","Brasil","RS","Santana do Livramento","Cerro Palomas, 18km a leste de livramento","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Pétalas amarelas.; Morro de arenito, com chapada de basalto.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1975",NA,NA,"79795","auto",NA,NA,NA,NA,NA
"196","2021-02-08 12:39:18-03","UFRGS","ICN","092841","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach",NA,"Irgang, BE; et al.","s.n.","1983","09","29","Brasil","RS","São Francisco de Assis",NA,"-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"Em afloramento rochoso.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA
"197","2021-02-08 12:39:18-03","UFRGS","ICN","131270","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Kinupp, VF","Kinupp, VF; Irgang, BE","2831","2003","11","14","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Erva ereta; 0,10 m; folhas com pêlos esbranquiçados; frutos imaturos verdes e maduros secos com muitas sementes pequenas marrons; altamente ornamental.; Solo pedregoso próximo a um brejo.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"198","2021-02-08 12:39:18-03","UFRGS","ICN","176076","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Bonilha, CL","Bonilha, CL","375","2011","09","22","Brasil","RS","São Lourenço do Sul","Fazenda Pedra Mole","-51.9782981872559","-31.3652992248535",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2012","02","08","48842","auto",NA,NA,NA,NA,NA
"199","2021-02-08 12:39:18-03","UFRGS","ICN","008185","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Miotto, STS","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","10","02","Brasil","RS",NA,"Entre Passo Fundo e Carazinho",NA,NA,NA,NA,NA,NA,"Corola amarela, anteras alaranjadas.; Campo alto e seco.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-08 12:39:18-03","UFRGS","ICN","149009","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach",NA,"Boldrini, II; Miotto, STS; Mentz, LA; Matzenbacher, NI","1409","2004","10","13","Brasil","RS","Bom Jesus","Vacaria para Bom Jesus, Distrito Itaimbezinho.","-50.575556","-28.671111","-50.575556","-28.671111",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:39:18-03","UFRGS","ICN","157286","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Freitas, E","Heberle, W","s.n.","2008","09","26","Brasil","RS","São Francisco de Assis","Gruta São Tomé","-55.051111","-29.616944","-55.051111","-29.616944",NA,NA,"Herbácea ereta; 13 cm de altura; pilosa; flores amarelas com 5 pétalas.; Campo seco pedregoso com arenização",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-02-08 12:39:18-03","UFRGS","ICN","189995","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Silva Filho, PJS","Silva Filho, PJS","656","2008","10","04","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã.","-51.023056","-30.066389","-51.023056","-30.066389","61","61","Flores amarelas; Campo seco",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-02-08 12:39:18-03","UFRGS","ICN","195441","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Rabuske, C","Rabuske, C; Köhler, M; Külkamp; Soares, MVB","303","2017","10","11","Brasil","RS","Santana do Livramento","Cerro de Palomas.","-55.349444","-30.824444","-55.349444","-30.824444",NA,NA,"Erva com flor amarela.; No topo do cerro.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2017","10","11",NA,NA,NA,NA,NA,NA,NA
"204","2021-02-08 12:39:18-03","UFRGS","ICN","188170","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Rabuske, C","Rabuske, C; Köhler, M","72","2016","09","14","Brasil","RS","Bagé","Rincão do Inferno/Rincão dos Francos","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"Erva, até 15 cm de alt., flores amarelas, estames alaranjados.; Em solo seco e pedregoso na estrada para o vale do Rio Camaquã.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2016","09","14","74087","auto",NA,NA,NA,NA,NA
"205","2021-02-08 12:39:18-03","UFRGS","ICN","016363","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Rambo, B; Emrich, K","Rambo, B","36529","1948","01","26","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"In campo sicco.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"206","2021-02-08 12:39:18-03","UFRGS","ICN","007268","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Facco, MG","Irgang, BE; Ferreira, A","s.n.","1969","12","20","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"flores amarelas; turfeira",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"2014","06","02","30776","auto",NA,NA,NA,NA,NA
"207","2021-02-08 12:39:18-03","UFRGS","ICN","131265","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Kinupp, VF","Kinupp, VF; Irgang, BE","2826","2003","11","09","Brasil","RS","Encruzilhada do Sul","Fazenda XaFri Boqueirão","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"Erva decumbente a ereta; 0,10 a 0,20 m; pétalas amarelas, flores mais velhas, talvez já polinizadas com região central vermelha; folhas com pêlos esbranquiçados; frutos imaturos verdes; altamente ornamental.; Pastagem em solo pedregoso.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA
"208","2021-02-08 12:39:18-03","UFRGS","ICN","146609","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Kinupp, VF","Kinupp, VF; Bührnheim, CM","3051","2005","11","14","Brasil","RS","Encruzilhada do Sul","Fazenda XaFri Serra das Encantadas","-52.521900177002","-30.5438995361328",NA,NA,"400","400","Erva; 0,15 m; flores amarelas passando a avermelhadas com tempo (idade); planta pilosa.; Campo nativo.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA
"209","2021-02-08 12:39:18-03","UFRGS","ICN","064633","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Sobral, M","Arzivenco, L","665","1979","01","07","Brasil","RS","Esmeralda","Estação Ecológica de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Campo W.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1987","05",NA,"38649","auto",NA,NA,NA,NA,NA
"210","2021-02-08 12:39:18-03","UFRGS","ICN","064909","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Miotto, STS","Miotto, STS; Franco, E","s.n.","1982","11","07","Brasil","RS","Esmeralda","Estação Ecológica de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA
"211","2021-02-08 12:39:18-03","UFRGS","ICN","044656","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach",NA,"Schweiger, E","s.n.","1922","08",NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Campo aberto.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"212","2021-02-08 12:39:18-03","UFRGS","ICN","018780","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Irmão Augusto","Irmão Augusto","s.n.","1940","08","04","Brasil","RS","Porto Alegre","Mont Serrat","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"213","2021-02-08 12:39:18-03","UFRGS","ICN","018781","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Irmão Augusto","Irmão Augusto","s.n.","1939","09","02","Brasil","RS","Porto Alegre","Morro Santa Tereza","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"214","2021-02-08 12:39:18-03","UFRGS","ICN","185874","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Boldrini, II","Setubal, R; Ferreira, P","643","2008","09","25","Brasil","RS","Porto Alegre","morro São Pedro","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"flores amarelas; em campo seco de topo de morro",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"215","2021-02-08 12:39:18-03","UFRGS","ICN","081496","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Sobral, M","Sobral, M; Esposito, K; Jarenkow, JA","5717","1987","11",NA,"Brasil","RS","Santana da Boa Vista","Cerro das Mulas","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"Erva 10cm altura, flores amarelas.; Sobre comunidade de musgos no topo do cerro.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1989",NA,NA,"47489","auto",NA,NA,NA,NA,NA
"216","2021-02-08 12:39:18-03","UFRGS","ICN","053954","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Eisinger, S","Irgang, BE; et al.","s.n.","1983","09","29","Brasil","RS","São Francisco de Assis","A 4km da saída de São Francisco de Assis para Santiago","-55.1310997009277","-29.5503005981445",NA,NA,NA,NA,"Erva; corola amarela.; Em morro granítico.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"1983",NA,NA,"48310","auto",NA,NA,NA,NA,NA
"217","2021-02-08 12:39:18-03","UFRGS","ICN","131271","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach","Kinupp, VF","Kinupp, VF; Irgang, BE","2832","2003","11","14","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Erva ereta; 0,30 m; flores amarelas, mas caidiças, logo deve ser prensada imediatamente; frutos imaturos verdes; planta densamente pilosa; pêlos esbranquiçados; altamente ornamental, merecendo ser cultivada como flor para canteiros em jardins externo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"218","2021-02-08 12:39:18-03","UFRGS","ICN","119615","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach",NA,"Rodrigues, RS","373","1997","11","21","Brasil","RS","São Francisco de Paula","Tainhas km 105","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Erva em campo; flores amarelas.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"219","2021-02-08 12:39:18-03","UFRGS","ICN","032630","S","Plantae","Cistaceae","Crocanthemum","brasiliensis","Crocanthemum brasiliensis","Spach",NA,"Miotto, STS","71","1976","08","25","Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"Flores amarelas.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA
