"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"97","2021-02-11 17:19:25-03","UFPR","UPCB","41513","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","glaziovii","Phoradendron glaziovii","Urb.","Paula, C.H.R. de","Hatschbach, G.","69466","1999","10","21",NA,"Brasil","Minas Gerais","Serra do Cabral",NA,NA,NA,"Hemiparasita, fruto alvo. Campo rupestre. Alt. 900-1100m..",NA,"-44.1721992492676","-17.7574996948242",NA,"Joaquim Felício","37503","auto","2002",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-05-25 15:13:54-03","FSU","FSU","000079330","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Francisco J. Roldan, J. Betancur, R. Fonnegra","1068",NA,NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,"-73.07613424","3.904662172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-02-23 05:30:00-03","MO","MOBOT","1107650","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"C. Pavetti Morín|Teodoro Rojas","Morín 11055","1944","2",NA,"South America","Paraguay","Central","Jardin Botánico (Asunción).",NA,NA,NA,NA,NA,"-57.6666667","-25.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2009-07-17 14:12:00-03","MO","MOBOT","3130290","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C.T. Rizzini","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10394","1965","11","17","South America","Brazil","Goiás","Serra do Rio Preto. Cerrado, rocky ridge, ca. 15 km. E. of Cabeceiras","1000.00000000",NA,NA,NA,NA,"-47","-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-02-24 06:27:00-03","MO","MOBOT","722603","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","J. Kuijt (LEA)","Alan E. Brant|Julio C. Betancur B.","Brant 1544","1987","10","31","South America","Colombia","Antioquia","road to Pabon; 4 km S of Urrao-Betulia road; remaining roadside trees.","1810.00000000",NA,NA,NA,NA,"-76.1833333","6.2833333",NA,"Urrao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-46","8",NA,NA
"102","2011-11-23 16:28:00-02","MO","MOBOT","1756814","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","J. Kuijt","Francisco J. Roldán|Ramiro Fonnegra G.","Roldán 891","1988","1","23","South America","Colombia","Antioquia","Carretera Porce-Anori-Cañón del Rio Porce, Sitio Caucanos, finca El Infierno","800.00000000","1000.00000000",NA,NA,NA,"-75.16666","6.91666",NA,"Yolombó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2014-01-19 18:02:00-02","MO","MOBOT","1756816","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","J. Kuijt","Francisco J. Roldán","Roldán 1059","1988","8","2","South America","Colombia","Antioquia","Vereda Santa Rita, Finca Montepinar-Las Palmas, Quebrada Larga","1800.00000000",NA,NA,NA,NA,"-75.13333","6.28333",NA,"Guatapé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2014-02-02 15:48:00-02","MO","MOBOT","1756819","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","J. Kuijt (LEA)","Francisco J. Roldán","Roldán 787","1987","6","24","South America","Colombia","Antioquia","Vereda Santa Rita, Finca Montepinar.","1850.00000000",NA,NA,NA,NA,"-75.13333","6.28333",NA,"Guatapé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-02-01 04:34:00-03","MO","MOBOT","1756822","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Roldán, 1988;Kuijt","Francisco J. Roldán|Ramiro Fonnegra G.|Julio C. Betancur B.|Eyder Ortiz M.","Roldán 1068","1988","8","24","South America","Colombia","Antioquia","Vereda La Pava, Carretera Andes-Vereda Libano, km 14","1620.00000000",NA,NA,NA,NA,"-76.03333","5.61666",NA,"Anza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-02-17 09:21:00-02","MO","MOBOT","1792033","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Job Kuijt","Wilhelm Gehriger","Gehriger 271","1930","6","27","South America","Venezuela",NA,"Mucurba. Quebrada del pueblo, en declives y pedregales muy pendientes.","2700.00000000","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","1956743","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, Syst.Bot.Mon. 66:179","RESTREPO","RESTREPO 27",NA,NA,NA,"South America","Colombia","Valle del Cauca","Km 16, via Cali-Buenaventura, San Pablo forest.",NA,NA,NA,NA,NA,NA,NA,NA,"Cali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2016-11-15 05:15:00-02","MO","MOBOT","2297167","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J.","Antonio C. Krapovickas|et al.","Krapovickas 25461",NA,NA,NA,"South America","Argentina","Corrientes","Rincón Ombú Chico, banks of Río Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-08-21 06:32:00-03","MO","MOBOT","2476899","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Balduino Rambo","Rambo 47118","1950","5","22","South America","Brazil","Rio Grande do Sul","Butterberg p. Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-08-22 05:41:00-03","MO","MOBOT","3130288","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Timothy C. Plowman|Paul E. Berry|R.C. Wingfield","Plowman 13426","1984","3","27","South America","Venezuela","Falcón","Distrito Miranda. Road from La Negrita to Curimagua, north-facing slopes of Sierra de San Luis, near La Chapa. Dry thorn scrub","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","3130289","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Job Kuijt","Augustus Fendler","Fendler 1111","1854",NA,NA,"South America","Venezuela",NA,"Prope coloniam Tovar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2010-10-07 15:27:00-03","MO","MOBOT","3130291","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Job Kuijt","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13193","1966","2","27","South America","Brazil","Distrito Federal","Gallery forest, ca. 10 km. NW of Planaltina, D.F.","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","3130293","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Job Kuijt","João Geraldo Kuhlmann","Kuhlmann 6114","1950","1","20","South America","Brazil","Distrito Federal","Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2013-08-23 04:12:00-03","MO","MOBOT","3130294","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Job Kuijt","Apparicio P. Duarte","Duarte 2242","1949","12","9","South America","Brazil","Minas Gerais","Serra do Cipó. Km. 129","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-06-25 13:32:00-03","MO","MOBOT","3364832","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","J. Kuijt","William R. Anderson","Anderson 6764","1973","3","9","South America","Brazil","Goiás","20 km by road N of Alto Paraíso; rocky, seeping meadow sloping down to mesophytic woods by stream.","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","720522","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","V.E.T.M. Ashworth (RSA)","Percy Núñez V.|C. Cárdenas","Núñez Vargas 10293","1989","3","24","South America","Peru","Cusco","En alrededores y entre la hacienda Potrero y Quillabamba.","1200.00000000",NA,NA,NA,NA,"-72.68333","-12.81666",NA,"La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","5",NA,NA
"117","2014-01-03 20:10:00-02","MO","MOBOT","721060","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","F. J. Roldán (HUA)","Walter A. Palacios|Efraín Freire","Palacios Cuenca 5017","1990","5","9","South America","Ecuador","Napo","Cantón Quijos. Baeza. Parte alta del Río Machángara. Vegetación remanente a orilla de quebradas y en potreros.","2200.00000000","2300.00000000",NA,NA,NA,"-77.9","-0.4666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-22","6",NA,NA
"118","2012-03-02 05:15:00-03","MO","MOBOT","721416","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Job Kuijt (UVIC)","H. van der Werff|Bruce Gray|Galo A. Tipaz","van der Werff 12321","1991","7","11","South America","Ecuador","Pichincha","Along road near Nanegal, in pasture land or small forest remnants.","1300.00000000",NA,NA,NA,NA,"-78.66666","0.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98","5",NA,NA
"119","2015-08-13 05:50:00-03","MO","MOBOT","3130292","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","B. Stannard","R.M. Harley","Harley 26702","1988","12","5","South America","Brazil","Bahia","Rio de Contas. Pico das Almas. Vertente leste. Vale ao sudeste do Campo do Queiroz. Na mata","1450.00000000","1500.00000000",NA,NA,NA,"-41.95","-13.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","724096","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"B. Løjtnant|Ulf Molau","Løjtnant 14062","1979","6","2","South America","Ecuador","Pichincha","Quito-Ibarra road, c. 3 km NE of Guayllabamba. Dry ravine with scattered shrubs and cactae.","2300.00000000",NA,NA,NA,NA,"-78.31666","-0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2015-08-08 05:51:00-03","MO","MOBOT","724618","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Job Kuijt","D. Wiens","Wiens 3767","1965","2","3","South America","Ecuador","Azuay","86 km. southwest of Cuenca on road to Machala, on outskirts of Santa Isabel","1710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2012-01-06 05:07:00-02","MO","MOBOT","959752","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Job Kuijt","Kuijt 7014",NA,NA,NA,"South America","Ecuador","Loja","a few km S of Vilcabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2009-06-25 13:32:00-03","MO","MOBOT","3363804","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","multifoveolatum","Phoradendron multifoveolatum","Eichler","J. Kuijt","William R. Anderson","Anderson 7483","1973","3","19","South America","Brazil",NA,"9 km by road S of Terezina; cerrado, gallery forest, and brejo on seeping slope next to forest.","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2012-03-28 12:35:00-03","MO","MOBOT","3421387","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","multifoveolatum","Phoradendron multifoveolatum","Eichler",NA,"Berenice C. Bastos","Bastos 33","1980","8","21","South America","Brazil",NA,"Irece-Ba. Fazenda Guarani ca. 8 km. de Gabriel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-31 08:52:34-03","INPA","INPA","172225","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Lombardi, JA","21054","1989","02","14","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"INPA0172225",NA,NA,"INPA0172225 INPA0172225_e INPA0172225_e1",NA,NA,NA,"2009",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-08-31 08:52:34-03","INPA","INPA","212166","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Farias, R","433","2001","05","04","Southern America","Brasil","Tocantins","Mumbuca, Rio Novo","469","469",NA,NA,"INPA0212166","-46.65","-10.55",NA,"Mateiros",NA,NA,"2001","-46.65","-10.55","08",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-08-31 08:52:34-03","INPA","INPA","149801","S","Plantae","Dicotyledon","Santaleles","Viscaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Rizzini, CT","Heringer, EP","5159","1980","07","01","Southern America","Brasil","Distrito Federal","Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,"INPA0149801","-47.9296989440918","-15.7797002792358",NA,"Brasília","70570","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-08 13:25:43-03","UFBA-IMS","HVC","5251","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C.S. Caires","C.S. Caires; C.A.E. Leitão","613","2015","04","02",NA,"Brasil","Bahia","Bairro Espírito Santo, próx. a ponte sobre o rio Verruga. Pastagem com árvores e arbustos isolado em pleno sol. Hospedeiro próx. A mata secundária em regeneração.",NA,NA,NA,"Folhas verde-escuro, ramos e folhas jovens verde oliva. Espiga jovens verde-oliva. Florese frutos jovens branco rosáceos, hospedeiro P. coriaceum","HVC00005251","-40.8394012451172","-14.8661003112793",NA,"Vitória da Conquista","70493","auto","2015",NA,NA,"04","02",NA,NA,NA,NA,NA,NA,NA
"129","2021-02-08 13:25:43-03","UFBA-IMS","HVC","4757","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires,C.S.","M.Sobral","15374","2013","02","05",NA,"Brasil","Minas Gerais","BR-265, próximo á ponte sobre o rio Grande.",NA,NA,NA,"Frutos maduros brancos","HVC00004757","-44.568611","-21.276944",NA,"Nazareno",NA,NA,"2013","44º34'7''W","21º16'37''S","06","03",NA,NA,NA,NA,NA,NA,NA
"130","2021-02-08 13:25:43-03","UFBA-IMS","HVC","4768","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Sugiyama,M.","D.B.J.Pickel",NA,"1946","08","03",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"HVC00004768",NA,NA,NA,"Helvétia",NA,NA,"1997",NA,NA,"03","05",NA,NA,NA,NA,NA,NA,NA
"131","2021-02-08 13:25:43-03","UFBA-IMS","HVC","5255","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C.S. Caires","C.S. Caires; C.O. Azevedo","582","2012","10","24",NA,"Brasil","Bahia","Estância das Rosas aos arredores da lagoa temporária (vulgarmente chamada de 'cratera do vulcão'). Floresta Estacional Semidecidual (Mata de Cipó).",NA,NA,NA,"Folhas verdes-claras, folhas jovens e espigas avermelhadas. Parasitando P. obtusissimum","HVC00005255","-40.8394012451172","-14.8661003112793",NA,"Vitória da Conquista","70493","auto","2012",NA,NA,"10","24",NA,NA,NA,NA,NA,NA,NA
"132","2019-12-19 11:19:23-03","UFG","UFG","60255","S","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, C.S.","Mendonça, R.C.; et al.","4681","2002","03","13",NA,"Brasil","Goiás",NA,"1060","1060",NA,"Hemiparasita heliófita com aspecto subarbustivo, caule com casca lisa; frutos carnosos cor ferugem e brancos quando maduros.","UFG0060255","-48.763056","-15.910556","UFG0060255","Corumbá de Goiás",NA,NA,"2002","-48.763056","-15.910556","12","30",NA,NA,NA,NA,NA,NA,NA
"133","2021-02-04 10:30:10-03","UFRPE","HST","21538","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","G.E.L.Macedo","G.E.L.Macedo; G.S.Silva","2419","2014","12","26",NA,"Brasil","Bahia","Lapinha: Lagoa Verde",NA,NA,NA,"Hemiparasita, trepadeira; caule anguloso,verde alaranjado; folha suculento, simples; flores em espiga.","HST021538","-40.9775","-12.468889",NA,"Lajedinho",NA,NA,"2015","40W58'39''","12S28'08''","04",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-01 11:48:36-03","UFPE","UFP","30014","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichl.","Giulietti, AM","Félix, LP; et al.","9579","2000","01","07",NA,"Brasil","Bahia",NA,NA,NA,NA,"Parasitando um outro Phoradendron.","UFP030014","-41.8114013671875","-13.5789003372192",NA,"Rio de Contas","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-09-12 05:00:02-03","US","US","3259746","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"A. Brant & J. Betancur","1544","1987","10","31","South America - Neotropics","Colombia","Antioquia","Mpio. Urrao; road to Pabón; 4 km S of Urrao-Betulia road.","1810",NA,NA,NA,"US03658176","-76.18","6.28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"136","2020-09-12 05:00:02-03","US","US","2843255","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"H. S. Irwin, R. Souza & R. G. P. Santos","9371","1965","10","20","South America - Neotropics","Brazil","Goiás","Chapada dos Veadeiros, ca.12km N.W. of Veadeiros","1200",NA,NA,NA,"US01335887","-47","-14","US01335887_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","3434657","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J., (CANADA)","H. D. Clarke, R. Williams & C. Perry","8058","1999","8","31","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Wassarai Mts., summit of unnamed peak, 8 km S of S. Kassikaityu R.","715",NA,NA,NA,"US00709398","-59.2381","1.5825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","2932569","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"D. Wiens","3767","1965","2","3","South America - Neotropics","Ecuador","Azuay","86 km. southwest of Cuenca on road to Machala, on outskirts of Santa Isabel.","1710",NA,NA,NA,"US03658174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"139","2020-09-12 05:00:02-03","US","US","2582415A","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","13193","1966","2","27","South America - Neotropics","Brazil","Distrito Federal","ca. 10km. N.W. of Planaltina","950",NA,NA,NA,"US01335889","-47.9296989440918","-15.7797002792358","US01335889_01","Brasília","70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"140","2020-09-12 05:00:02-03","US","US","3364880","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"D. C. Wasshausen, R. Neumann, C. Ezcurra & C. Saravia T.","1919","1993","9","11","South America","Argentina","Jujuy","Dept. Jujuy. Dept. Ledesma. Parque Nacional Calilegua, 15 km from Aguas Negras River on road to Mesada de las Colmenas.","1175",NA,NA,NA,"US03658179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","2843114","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20700","1968","2","23","South America - Neotropics","Brazil","Minas Gerais","Serra do Espinhaço at Lapinha, ca. 18 km N of Sêrro on road (MG 2) to Diamantina","1200",NA,NA,NA,"US01335890",NA,NA,"US01335890_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","762337","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"J. N. Rose & P. G. Russell","20027","1915","6","24","South America - Neotropics","Brazil","Bahia",NA,NA,NA,NA,NA,"US01335888","-39.5217018127441","-12.9463996887207","US01335888_01","Elísio Medrado","17900","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","3737082","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Canelon, Daniela, (PORT), BioCentro-UNELLEZ (VENEZUELA)","S. M. Niño, D. Canelon, R. Caracas & M. Hidalgo","6043","2018","10","27","South America - Neotropics","Venezuela","Trujillo","Parque Nacioonal Guaramacal. Sector El Cafenol, hacia El Recortadero via paramo el Pumar","1950","1950",NA,NA,"US01184387",NA,NA,NA,"Boconó",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","2622255","PreservedSpecimen","Plantae",NA,"Santalales","Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"J. A. Steyermark","99489","1967","7","23","South America - Neotropics","Venezuela","Falcon","Sierra de San Luis: Montaña de Paraguariba, faldas boscosas a lo largo del río abajo el salto, entre el Hotel Parador y Curimagua, al Este del Hotel Parador.","1300",NA,NA,NA,"US03658177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"145","2020-09-02 16:39:25-03","Cenargen","CEN","109987","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C. S. Caires","Carlos Romero Martins","3082","2018","11","18",NA,"Brasil","DF","Parque Nacional de Brasília. Mata próximo ao Posto Fluviométrico da Caesb.",NA,NA,"Exsicatas","Exemplar coletado na altura de 3,0 m. Doação Flora do Brasil - Distrito Federal.","CEN00109987","-47.918888","-15.727222",NA,"BRASILIA",NA,NA,"2018","-47.918888","-15.727222","11",NA,NA,NA,NA,NA,"1",NA,NA
"146","2020-09-02 16:39:25-03","Cenargen","CEN","46759","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C. S. Caires","Claudenir S. Caires - UnB","50","2002","03","07",NA,"Brasil","DF","Ribeirão Bananal BR-007.","1034","1034","Exsicatas","Árvore na beira da estrada próximo a ponte. Caule quadrangular, folhas verde escuro, flores tons vermelho, frutos com pontos rosas. Parasitando phoradendron perrottetii (DC.) Eichl. (48). Doação Sistema Herbário UB (11126). Distrito Federal.","CEN00046759","-47.9","-15.716666","CEN00046759","BRASILIA",NA,NA,"2002","-47.9","-15.716666","03",NA,NA,NA,NA,NA,"1",NA,NA
"147","2020-09-02 16:39:25-03","Cenargen","CEN","46764","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C. S. Caires","Claudenir S. Caires - UnB","69","2002","03","19",NA,"Brasil","DF","Guará: EPTG entre o Guará e Taguatinga, córrego Vicente Pires (próximo a ponte).","1082","1082","Exsicatas","Caule quadrangular, folhas verdes escuras, flores pouco vermelhas, frutos brancos com pontos rosas. Parasitando Phoradendron hexastichum (DC.) Griseb. (65). Doação Flora do Distrito Federal Brasil. Herbário UB 11143.","CEN00046764","-48","-15.8","CEN00046764","BRASILIA",NA,NA,"2002","-48.0","-15.8","03",NA,NA,NA,NA,NA,"1",NA,NA
