"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"395","2020-06-22 14:18:08-03","UNESP-IBILCE","SJRP","10243","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A DC.",NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Árvore, ca. 10m, lactescete, flor creme. Beira da mata lado direito. (Estação de coleta 2);","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"396","2019-03-29 10:41:12-03","UFSM","HDCF","5842","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Longhi, S. J.","Nilson","2001","02","23","Brasil","Rio Grande do Sul","Alecrim","Propriedade Siro Schons, divisa com área urbana","-54.7639007568359","-27.6550006866455",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Inventário Florestal, carta 01, parcela 03, árvore 04",NA,NA,"14604","auto","2001","02","28",NA,NA,NA,NA,NA,NA
"397","2019-03-29 10:41:12-03","UFSM","HDCF","5856","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Sobral, M.","Krewer, C.","2001","01","25","Brasil","Rio Grande do Sul","Porto Vera Cruz",NA,"-54.9006004333496","-27.7360992431641",NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,"Inventário Florestal, carta 01, parcela 07, árvore 12, capoeira (regeneração)",NA,NA,"11045","auto","2001","05","28",NA,NA,NA,NA,NA,NA
"398","2015-05-20 10:33:29-03","UFERSA","MOSS","3065","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Souza-Silva, R.F. de","Figueiredo, M.A.","1991","04","12","Brasil","Ceará","Aiuaba","Localidade Mulungu.","-40.1236","-6.57361",NA,NA,NA,NA,NA,NA,"97","América do Sul",NA,NA,"Coletad na caatinga.",NA,NA,"68662","auto","2008","10","01",NA,NA,NA,NA,NA,NA
"399","2015-05-20 10:33:29-03","UFERSA","MOSS","9533","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Souza-Silva, R.F. de","Machado, M.A.B.L.","2005","02","22","Brasil","Alagoas","Coruripe","Pitia, Usina Couroripe, Fazenda Capiatã A, Lagoa da Silveira.","-36.1756","-10.1256",NA,NA,NA,NA,NA,NA,"562","América do Sul",NA,NA,"Árvore com cerca de 5 m. de altura; coletada na borda de mata, encosta da Mata Atlântica; botões verde.",NA,NA,"31269","auto","2008","10","01",NA,NA,NA,NA,NA,NA
"400","2015-05-20 10:33:29-03","UFERSA","MOSS","2855","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Souza-Silva, R.F. de","Oliveira, O.F. de","1980","03","01","Brasil","Rio Grande do Norte","São Vicente","Localidade José Antonio, à 2 km do Saco de Santa Cruz.","-36.666667","-6.166667","36W40'00","6S10'00","500","500",NA,NA,"145","América do Sul",NA,NA,"Árvore com 3 m.; coletada na caatinga; solo bem drenado; freqüente; flor esverdeada.",NA,NA,NA,NA,"2008","10","01",NA,NA,NA,NA,NA,NA
"401","2020-08-31 08:55:14-03","INPA","INPA","119057","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Marcondes-Ferreira, W","Pires, JM","1979","02","24","Brasil","Roraima",NA,"Rio Uraricoera, Canal Maracá, Cachoeira Menori.","-61.916667","3.25","-61.916667","3.25",NA,NA,"INPA0119057","INPA0119057 INPA0119057_e","16793","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-08-31 08:55:14-03","INPA","INPA","139123","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"Duarte, AP","1960","09","13","Brasil","Rio de Janeiro","Guanabara","Guanabara, Guanabara, próximo Restinga dos Esquilos.",NA,NA,NA,NA,NA,NA,"INPA0139123","INPA0139123 INPA0139123_e","5286","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-08-31 08:55:14-03","INPA","INPA","181383","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"Daly, DC","1991","11","09","Brasil","Acre","Xapurí","Rio Acre. 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank.","-68.333333","-10.75","-68.333333","-10.75",NA,NA,"INPA0181383","INPA0181383 INPA0181383_e","7265","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-08-31 08:55:14-03","INPA","INPA","202306","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Castello, ACD","Lemos, MC","1997",NA,NA,"Brasil","Amazonas","Manaus","ZF2, EEST, Estação Esperimental de Silvicultura Tropical - ZF2.","-60.1","-2.566667","-60.1","-2.566667",NA,NA,"INPA0202306","INPA0202306 INPA0202306_e","256","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"2020","05",NA,NA,NA,NA,NA,NA,NA
"405","2020-08-31 08:55:14-03","INPA","INPA","217190","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Hatschbach, GG","Hatschbach, GG","1999","05","17","Brasil","Espírito Santo","Venda Novo do Imigrante","Mirante da torre de TV. Floresta atlântica do alto do morro.",NA,NA,NA,NA,"1000","1000","INPA0217190","INPA0217190 INPA0217190_e","69122","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-08-31 08:55:14-03","INPA","INPA","231061","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Potgieter, K","Daly, DC","1994","09","19","Brasil","Acre","Tarauacá","Rio Tarauacá, River at low water. Seringal Uniao, within proposed Reserva Indígena Praia do Carapaná (Kaxinawá Indians),","-71.379444","-8.460833","-71.379444","-8.460833",NA,NA,"INPA0231061","INPA0231061 INPA0231061_e","8244","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-08-31 08:55:14-03","INPA","INPA","231077","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Potgieter, K","Daly, DC","1994","09","20","Brasil","Acre","Tarauacá","Rio Tarauacá, River at low water. Seringal Universo, Colocaçao Praia do Carapaná, proposed Kaxinawá Indian reserve.","-71.379444","-8.460833","-71.379444","-8.460833",NA,NA,"INPA0231077","INPA0231077 INPA0231077_e","8283","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-08-31 08:55:14-03","INPA","INPA","25535","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Marcondes-Ferreira, W","Prance, GT","1968","11","21","Bolivia","Pando",NA,"W bank of rio Madeira, 10 km above Abunã, W bank of Rio Madeira, 10 Km above Abunã. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"INPA0025535","INPA0025535 INPA0025535_e INPA0025535_e1","8736","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-08-31 08:55:14-03","INPA","INPA","46862","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Marcondes-Ferreira, W","Pires, JM","1974","06","23","Brasil","Roraima",NA,"Próximo à Boca do Igarapé Iguapirá, afluente do Rio Surumú. Cerrado, mata ciliar e mata seca de encosta rochosa (granito). Quadrícula NA-20-ZD.","-60.25","3.233333","-60.25","3.233333",NA,NA,"INPA0046862","INPA0046862 INPA0046862_e INPA0046862_e1 INPA0046862_e2","14601","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-08-31 08:55:14-03","INPA","INPA","60270","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Castello, ACD","Coêlho, LF","1976","06","26","Brasil","Amazonas","Santa Isabel do Rio Negro","Rio Uneiuxi, Rio Uniuxi, afluente do Rio Negro.","-65.5","-0.666667","-65.5","-0.666667",NA,NA,"INPA0060270","INPA0060270 INPA0060270_e INPA0060270_e1 INPA0060270_e2","515","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"2020","05",NA,NA,NA,NA,NA,NA,NA
"411","2020-08-31 08:55:14-03","INPA","INPA","62340","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Marcondes-Ferreira, W","Coêlho, DF","1976","09",NA,"Brasil","Amazonas","Manaus","BR174, Km 44. EEST, Estrada Manaus-Caracaraí Km 58, Reserva Biológica INPA-SUFRAMA.","-60.038889","-2.597222","-60.038889","-2.597222",NA,NA,"INPA0062340","INPA0062340 INPA0062340_e INPA0062340_e1","838","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-08-31 08:55:14-03","INPA","INPA","84914","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Marcondes-Ferreira, W","Pires, JM","1979","02","24","Brasil","Roraima",NA,"Rio Uraricoera, Canal Maracá, Cachoeira Menori.","-61.916667","3.25","-61.916667","3.25",NA,NA,"INPA0084914","INPA0084914 INPA0084914_e INPA0084914_e1","16793","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-08-31 08:55:14-03","INPA","INPA","98280","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Morales, JF","Ferreira, CAC","1980","11","01","Brasil","Acre","Brasiléia","BR 317, Estrada para Assis Brasil Km 8.","-69.233333","-11.016667","-69.233333","-11.016667",NA,NA,"INPA0098280","INPA0098280 INPA0098280_e INPA0098280_e1 INPA0098280_nd INPA0098280_num","3079","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"2012","11",NA,NA,NA,NA,NA,NA,NA
"414","2020-08-31 08:55:14-03","INPA","INPA","181239","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Leeuwenberg, AJM","Daly, DC","1991","10","31","Brasil","Acre","Brasiléia","Serringal Poromgaba., Seringal Porongaba. Coloção São José. 25 Km N of Km 4 Brasiléia-Assis Brasil road.","-68.75","-10.75","-68.75","-10.75",NA,NA,"INPA0181239","INPA0181239 INPA0181239_e INPA0181239_nd","7038","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-08-31 08:55:14-03","INPA","INPA","26444","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Marcondes-Ferreira, W","Prance, GT","1969","01","15","Brasil","Roraima","Cantá","Serra da Lua, Dormida, foothills of Serra da Lua. Forest on terra firme.","-60.183333","2.416667","-60.183333","2.416667",NA,NA,"INPA0026444","INPA0026444 INPA0026444_e INPA0026444_e1","9308","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-08-31 08:55:14-03","INPA","INPA","26631","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Marcondes-Ferreira, W","Prance, GT","1969","01","25","Brasil","Roraima","Cantá","Serra da Lua, Vicinity of Dormida, foothills of Serra da Lua. Forest on terra firme.","-60.183333","2.416667","-60.183333","2.416667",NA,NA,"INPA0026631","INPA0026631 INPA0026631_e INPA0026631_e1","9494","Southern America",NA,NA,NA,"Dicotyledon Asterids","Gentianales",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","10243",NA,"Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","V. Demuner/09-04-2003","L. Kollmann; E. Bausen & W. Pizziolo","1999","03","17","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML010243","MBML010243","2183",NA,NA,NA,"Mata baixa , solo arenoso. Arvore 6m. Dap 1,8cm. Fuste 2m. Frutos marrons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","4515",NA,"Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","V. Demuner/09-04-2003","H. Q. Boudet Fernandes; et al","1988","04","11","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML004515","MBML004515","2453",NA,NA,NA,"Árvore 9m X 25cm, ramificada desde a base, casca cinza um pouco sulcada, látex branco, frutos castanhos, ao sol, capoeirão ralo à margem da cacheoira do rio timbuí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","7228",NA,"Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"L. D. Thomaz","1993","03","03","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML007228","MBML007228","726",NA,NA,NA,"Árvore 15m, PAP 68cm, caule interno amarelo, látex branco, botões amarelados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","7240",NA,"Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"L. D. Thomaz","1993","11","09","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML007240","MBML007240","734",NA,NA,NA,"Árvore 15m, PAP 68cm, caule interno amarelado, látex branco, botões amarelados, fruto ferrugem com pintas brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","9275",NA,"Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","V. Demuner/09-04-2003","L. Kollmann; E. Bausen","1999","01","06","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML009275","MBML009275","1476",NA,NA,NA,"Arbusto 2m. Frutos marrons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","9507",NA,"Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","V. Demuner/09-04-2003","L. Kollmann; E. Bausen & W. Pizziolo","1999","02","04","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML009507","MBML009507","1841",NA,NA,NA,"Árvore 17m. DAP 46cm. Fuste 4m. Botões e flores marrons. Seiva branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-07-10 09:43:21-03","MBML","MBML-HERBARIO","12959",NA,"Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","G. Hatschbach/1999","G. Hatschbach; et al","1999","05","17","Brasil","Espírito Santo","Venda Nova do Imigrante","Mirante da Torre de TV","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"MBML012959","MBML012959","69122",NA,NA,NA,"Árvore, 6m, látex alvo. Floresta Atlântica do alto do morro. Altitude de 1000m. EX HERB MBM",NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-07-11 08:30:48-03","ICAUFMG","MCCA","2791","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","XAVIER, M.V.B.","XAVIER, M.V.B.; ARRUDA, D.M.","2018","04","25","Brasil","Minas Gerais","Itaobim",NA,"-41.5032997131348","-16.5617008209229",NA,NA,NA,NA,"MCCA02919","MCCA02919",NA,NA,NA,NA,NA,NA,NA,"19493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-03-04 11:04:19-03","UFRB","HURB","4495","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","A. Rapini","Aona, L.Y.S.; Fonseca, W. Lucas, E.; Simões, S. Zappi, D, Almei.","2012","10","06","Brasil","Bahia","Boa Nova","PN Boa Nova, setor central, Fazenda Alvorada; Lajedo dos Beija-flores","-40.208611","-14.333056","40°12'31 W","14°19'59 S","787","787","HURB000004495",NA,"1646",NA,NA,NA,NA,NA,NA,NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA
"426","2021-03-04 11:04:19-03","UFRB","HURB","17088","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","A.C.A.Defaveri","Cordeiro, S.Z.; Defaveri, A.C.A.; Forain, L.R.; Sato, A.","2014","11","06","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Municipal de Grumari;","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HURB000017088",NA,"30",NA,NA,NA,"HUNI 233.",NA,NA,"57442","auto","2014","11","06",NA,NA,NA,NA,NA,NA
"427","2020-06-15 15:28:24-03","UNESP-RC","HRCB","39090","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Furlan, A.","Furlan, A.","1998","10","20","Brasil","São Paulo","São Paulo","Clube SESC Interlagos. Região metropolitana de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53",NA,NA,NA,NA,NA,NA,"53584","auto","1998","11",NA,NA,NA,NA,NA,NA,NA
"428","2019-05-23 11:07:33-03","UFLA","ESAL","12315","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Ary","Vilela, EA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Faz. Patrimônio",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"árvore; 21.00m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-05-23 11:07:33-03","UFLA","ESAL","19888","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Ary","Simões, AO; Singer, RB; Belinelo. R.",NA,NA,NA,"Brasil","Minas Gerais","Minduri","Mata Triste","-44.6039009094238","-21.6819000244141",NA,NA,"1","1",NA,NA,"624",NA,NA,NA,"árvore; 20, m; ; marrom; floresta",NA,NA,"15713","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-05-23 11:07:33-03","UFLA","ESAL","23035","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Berg, E V D","Castro, GC",NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","Corredor Ecológico/Floresta Estacional Semidecidua","-44.9188995361328","-20.9463996887207",NA,NA,"1","1",NA,NA,"123",NA,NA,NA,"Árvore; 6,5m; ;; Floresta",NA,NA,"19303","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-12-19 11:17:01-03","UFG","UFG","28631","S","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A. DC.","Rizzo, J.A.","Rizzo, J.A.; et al.","2005","08","28","Brasil","Goiás","Catalão","Copebrás. Taquara II; em um transecto de 1000m. Floresta de galeria.","-47.880278","-18.151389","-47.880278","-18.151389",NA,NA,"UFG028631",NA,"13402",NA,NA,NA,"Árvore 7m de altura; com frutos.",NA,NA,NA,NA,"2005","09","14",NA,NA,NA,NA,NA,NA
"432","2021-03-12 08:14:33-03","IMA","MAC","15669","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"F.França; et al.","1996","01","28","Brasil","Bahia","Itatim","Morro do Agenor., Orla interna da mata da base do inselberg.","-39.697364","-12.706406","-39.697364","-12.706406",NA,NA,"MAC0015669",NA,"1530",NA,NA,NA,"Árvore 12 m. Folha discolor. Frutos imaturo marron com pontuação branco.Látex copioso branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-03-12 08:14:33-03","IMA","MAC","22046","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","Souza-Silva, RF","M.A.B.L.Machado","2005","02","22","Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã A- Lagoa da Silveira.","-36.176119","-11.216725","-36.176119","-11.216725",NA,NA,"MAC0022046",NA,"562",NA,NA,NA,"Árvore com ca. de 5m de altura. Botões verdes",NA,NA,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA,NA
"434","2021-03-12 08:14:33-03","IMA","MAC","57246","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","J.W.Alves-Silva","L.Nusbaumer","2014","04","14","Brasil","Alagoas","Quebrangulo","Reserva Biológica Federal da Pedra Talhada, Floresta tropical de planalto; afloramento rochoso.","-36.473844","-9.320267","-36.473844","-9.320267",NA,NA,"MAC0057246",NA,"3885",NA,NA,NA,"Árvore ca. 20 m. Frutos castanho madeira em forma; sementes aladas. Amostra seca com ar quente.",NA,NA,NA,NA,"2017","07","24",NA,NA,NA,NA,NA,NA
"435","2021-03-12 08:14:33-03","IMA","MAC","62372","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","J.W.Alves-Silva","M.C.S.Mota; J.W.A.Silva","2012","11","01","Brasil","Alagoas","Murici","Estação Ecológica de Murici, Serra do Ouro.","-35.857983","-9.227494","-35.857983","-9.227494",NA,NA,"MAC0062372",NA,"11779",NA,NA,NA,"Árvore ca. 10 m de alt. Frutos verdes.",NA,NA,NA,NA,"2017","07","24",NA,NA,NA,NA,NA,NA
"436","2021-03-12 08:14:33-03","IMA","MAC","56905","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","J.W.Alves-Silva","J.W.A.Silva","2013","06","12","Brasil","Alagoas","União dos Palmares","Fazenda Inhuma.","-36.427672","-9.228003","-36.427672","-9.228003",NA,NA,"MAC0056905",NA,"1299",NA,NA,NA,"Árvore ca. 18 m. Flores cremes. Frutos marrons. Latéx leitoso.",NA,NA,NA,NA,"2015","08","20",NA,NA,NA,NA,NA,NA
"437","2020-11-18 11:49:17-03","UERJ","HRJ","12909","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"MAIOLI, V.A.; SILVA-NETO, S.J.; CALLADO, C.H. & SILVA, W.","2008","11","20","Brasil","Angra dos Reis","Ilha Grande","Dois Rios, trilha da Parnaióca, área do chichá.","-44.217778","-23.199444","44º13'4''W","23º11'58''S",NA,NA,"HRJ00011967",NA,"1235",NA,NA,NA,"Árvore com 9 m e DAP = 8,6 cm, localizada na Parcela 5 - indivíduo 139.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-11-18 11:49:17-03","UERJ","HRJ","218","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"A.E.S. Oliveira; D.S. Fernandes","2000","03","27","Brasil","Rio de Janeiro","Búzios",NA,NA,NA,NA,NA,NA,NA,"HRJ00000218",NA,"99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-11-18 11:39:39-03","UERJ","HRJ","213","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"A.E.S. Oliveira; B.C. Kurtz","1998","08","04","Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00000213",NA,"4",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-11-18 11:39:39-03","UERJ","HRJ","217","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"A.E.S. Oliveira; B.C. Kurtz","1998","08","04","Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00000217",NA,"4",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-02-04 10:25:01-03","UFRPE","HST","5032","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.","A.M.Miranda","H.F.Leitão-Filho; et al.","1980","09","03","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"HST005032",NA,"17",NA,NA,NA,"Árvore até 8 metros. Flores com corola creme. Nativo.",NA,NA,"23696","auto","1997","11",NA,NA,NA,NA,NA,NA,NA
"442","2021-02-09 10:12:10-03","UENF","HUENF","4845","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2009","06","17","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944","41º5'25''W","21º17'49''S","61","61","HUENF00004848",NA,"255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-02-09 10:12:10-03","UENF","HUENF","9133","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","parvifolium","Aspidosperma parvifolium","A.DC.",NA,"s/c",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUENF00009137",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
