"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","day","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"143","2020-09-12 05:00:02-03","US","US","3142941","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","J.-J. de Granville","10118","1987","11","South America - Neotropics","French Guiana",NA,NA,"Mare aux Caïmans, Plaine de Kaw","-52.13","4.65","5",NA,NA,NA,"US00700704",NA,"13",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","3307829","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","L. J. Gillespie","4267","1991","11","South America - Neotropics","Guyana","Demerara-Mahaica",NA,"Lamaha Canal, between Cane Grove and 7 km S of Mahaica","-57.9333","6.61667",NA,"5",NA,NA,"US00474781",NA,"11",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","1497072","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","J. S. de la Cruz","4003","1923","5","South America - Neotropics","Guyana","Barima-Waini",NA,"Wanama R., NW District","-60.25","7.75",NA,NA,NA,NA,"US00700706",NA,"10",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","2170178","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"T. M. Petersen","1712","1952","5","South America","Argentina","Corrientes",NA,"Estancia Santa Teresa, Dep. Mburucuyá.",NA,NA,NA,NA,NA,NA,"US03272806",NA,"6",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","3456083","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Hinchliff, C. E.","J.-J. de Granville & F. Crozier","14645","2002","2","South America - Neotropics","French Guiana",NA,NA,"Savane Angélique, Marais de Kaw, station flottante","-52.16","4.64","1",NA,NA,NA,"US00784547",NA,"16",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US","1999593","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"J. Zainúm, J. A. Molina & F. A. Barkley","19 Bol.20","1949","1","South America - Neotropics","Colombia","Bolívar",NA,"Departamento de Bolivar. En la región del Sinú, cerca a la Hacienda Martinica a 15 kilómetros de Montería.",NA,NA,"30",NA,NA,NA,"US03272802","US03272802_01","7",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"149","2020-09-12 05:00:02-03","US","US","2167304","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"R. E. Schultes & I. Cabrera","19433","1953","5","South America - Neotropics","Colombia","Vaupés",NA,"Río Papurí: Teresita.",NA,NA,NA,NA,NA,NA,"US03272809",NA,"27",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"150","2020-09-12 05:00:02-03","US","US","3008922","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"G. T. Prance, P. J. M. Maas, A. A. Atchley, W. C. Steward & et al.","13668","1971","6","South America - Neotropics","Brazil","Amazonas",NA,"Brazilian Amazonia. Rio Purus, Rio Ituxi. Rio Purus, south of Lago Prêto 2km. north of Lábrea.",NA,NA,NA,NA,NA,NA,"US03272798","US03272798_01","25",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"151","2020-09-12 05:00:02-03","US","US","2199899","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"W. A. Archer","8413","1943","4","South America - Neotropics","Brazil","Pará",NA,"East of Fazenda Urucurituba, on Rio Tapajós, opposite Fordlandia.",NA,NA,NA,NA,NA,NA,"US03272807","US03272807_01","17",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"152","2020-09-12 05:00:02-03","US","US","1594668","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"F. E. Drouet","1950","1935","6","South America - Neotropics","Brazil","Pará",NA,"On floating grass mats in Lagoa Agua Preta, Municipio de Belém.",NA,NA,NA,NA,NA,NA,"US03272805","US03272805_01","29",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"153","2020-09-02 16:23:44-03","Cenargen","CEN","106476","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","V. J. Pott","Vali Joana Pott","6368","2003","06",NA,"Brasil","MS","CORUMBA","Em frente a Fazenda Boa Sorte, 20km da curva do Leque na estrada Parque, Pantanal do Abobral.","-57.0475","-19.376666","100","100","Exsicatas","Erva aquática epífita. Ilha de vegetação flutuantes em lagoa de vazante. Doação Herbário HMS nª 6018.","CEN00106476","CEN00106476","26","2003","06",NA,NA,NA,"-57.0475","-19.376666",NA,NA,NA,NA,"1"
"154","2019-11-13 11:18:39-03","USP","SPF","21171","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Mayo, S","Harley, RM","19212","1977","03",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.033333","-11.633333","900","900",NA,NA,"SPF00021171",NA,"01","1978",NA,NA,NA,NA,"-41.033333","-11.633333",NA,NA,NA,NA,NA
"155","2019-11-13 11:18:39-03","USP","SPF","21183","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Mayo, S","Harley, RM","19638","1977","03",NA,"Brasil","Bahia",NA,"Serra das Almas","-41.95","-13.55","1500","1600",NA,NA,"SPF00021183",NA,"18","1978",NA,NA,NA,NA,"-41.95","-13.55",NA,NA,NA,NA,NA
"156","2019-11-13 11:18:39-03","USP","SPF","10048","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Faria, AD","Hoehne, W","194","1933","04",NA,"Brasil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00010048",NA,"13","1998","01",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"157","2019-10-07 09:20:54-03","UEFS","HUEFS","147922","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"Bastos, M.N.","1693","1994","06",NA,"Brasil","Pará",NA,"Maracanã-PA, ilha de Maiandeua.",NA,NA,NA,NA,NA,NA,"HUEFS0147922","HUEFS0147922","14",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"158","2019-10-07 09:20:54-03","UEFS","HUEFS","147891","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"Rocha, A.E.S.","616","2006","09",NA,"Brasil","Pará","Santarém","Santarém-Novo, Reserva extrativista, Chocoaré-Mato Grosso, campos inundáveis nas margens do Rio Chocoaré.","-47.333333","-0.85",NA,NA,NA,NA,"HUEFS0147891","HUEFS0147891","17",NA,NA,NA,NA,NA,"47W20'","0S51'","Lilianae",NA,NA,NA,NA
"159","2021-03-04 11:15:55-03","UEFS","HUEFS","188283","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Farias, B.F.","30","2010","12",NA,"Brasil","Bahia","Lençóis","Nas margens do rio Lençóis e afloramentos rochosos da vegetação ciliar.","-41.403056","-12.560278","500","500",NA,"Mata ciliar.","HUEFS0188283","HUEFS0188283",NA,NA,NA,NA,NA,NA,"41W24'11''","12S33'37''","Lilianae",NA,NA,NA,NA
"160","2021-03-04 11:15:55-03","UEFS","HUEFS","188308","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Farias, B.F.","55","2011","04",NA,"Brasil","Bahia","Lençóis","Nas margens do rio Lençóis e afloramentos rochosos da vegetação ciliar.","-41.403056","-12.560278","500","500",NA,"Mata ciliar.","HUEFS0188308","HUEFS0188308",NA,NA,NA,NA,NA,NA,"41W24'11''","12S33'37''","Lilianae",NA,NA,NA,NA
"161","2021-03-04 11:15:55-03","UEFS","HUEFS","188339","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Farias, B.F.","85","2011","11",NA,"Brasil","Bahia","Lençóis","Nas margens do rio Lençóis e afloramentos rochosos da vegetação ciliar.","-41.403056","-12.560278","500","500",NA,"Mata ciliar.","HUEFS0188339","HUEFS0188339",NA,NA,NA,NA,NA,NA,"41W24'11''","12S33'37''","Lilianae",NA,NA,NA,NA
"162","2021-03-04 11:16:02-03","UEFS","HUEFS","188396","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Farias, B.F.","142","2012","04",NA,"Brasil","Bahia","Lençóis","Nas margens do rio Lençóis e afloramentos rochosos da vegetação ciliar.","-41.403056","-12.560278","500","500",NA,"Mata ciliar.","HUEFS0188396","HUEFS0188396",NA,NA,NA,NA,NA,NA,"41W24'11''","12S33'37''","Lilianae",NA,NA,NA,NA
"163","2021-03-04 11:15:55-03","UEFS","HUEFS","3204","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","W.W.Thomas","Noblick, L.R.","3046","1984","03",NA,"Brasil","Bahia","Lençóis",NA,"-41.383333","-12.566667",NA,NA,NA,NA,"HUEFS0003204","HUEFS0003204","07","1991",NA,NA,NA,NA,"41W23'","12S34'","Lilianae",NA,NA,NA,NA
"164","2017-04-20 13:39:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis",NA,"RRC ID Flag","B. Trujillo","13446","1975","11","South America","Venezuela","Falcón",NA,NA,"-69.8333","11",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"13446",NA
"165","2019-06-11 13:52:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis",NA,"RRC ID Flag","R. B. Foster","3463 A","1974","8","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"3463 a",NA
"166","2020-07-23 12:04:20-03","CEPLAC","CEPEC","19624","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarrhachis","Eleocharis plicarrhachis",NA,"S. Mayo","R. M. Harley","19212","1977","03",NA,"Brasil","Bahia","MORRO DO CHAPÉU","19.5Km ao SE cidade, BA-052 p/ Mundo Novo prox. Rio do Ferro Doido","-41.033333","-11.633333",NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,"41W2'0","11S38'0",NA,NA,"30/12/1982",NA,NA
"167","2020-07-23 12:04:20-03","CEPLAC","CEPEC","19625","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarrhachis","Eleocharis plicarrhachis",NA,"S. Mayo","R. M. Harley","19638","1977","03",NA,"Brasil","Bahia","RIO DE CONTAS","25Km WNW da Vila do Rio de Contas, ao NE do meio da rampa Pico das Almas.","-41.95","-13.55",NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,"41W57'0","13S33'0",NA,NA,"30/12/1982",NA,NA
"168","2020-07-23 12:04:20-03","CEPLAC","CEPEC","35112","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarrhachis","Eleocharis plicarrhachis",NA,"W. W. Thomas","L. R. Noblick","3046","1984","03",NA,"Brasil","Bahia","LENÇÓIS","Rio Lençóis acima do Serrano.","-41.383333","-12.566667",NA,NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,"41W23'0","12S34'0",NA,NA,"30/12/1991",NA,NA
"169","2020-07-23 12:04:20-03","CEPLAC","CEPEC","58898","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarrhachis","Eleocharis plicarrhachis",NA,"M. Alves","J. M. L. Gomes","1554","1983","10",NA,"Brasil","Espírito Santo","LINHARES","Comboios, Lagoa da Cacimba/Linhares.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,"48094","auto",NA,NA,NA,NA,"28/02/2000",NA,NA
"170","2020-11-04 17:28:58-03","UEM","HUEM","5551","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","Svenson","Alves, A","Souza, DC","s.n.","1999","01",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Lagoa da Ilha; solo alagado","-53.8485984802246","-25.1466999053955",NA,NA,NA,"Herbácea; vegetativa; emergente","HUEM000003555","HUEM000003555","26","2009","06","10","51148","auto",NA,NA,NA,NA,NA,NA,NA
"171","2021-02-12 15:02:01-03","UFSCar","SPSC","782","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"M.H.A.O. Souza",NA,"1978","03",NA,"Brasil","São Paulo","Itirapina","Represa do Lobo. Margem",NA,NA,NA,NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"172","2021-02-12 15:02:01-03","UFSCar","SPSC","787","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"J.J. Soares",NA,"1982","05",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Doce.",NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"173","2021-02-12 15:02:01-03","UFSCar","SPSC","769","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler","C.F.I. Muniz","M.H.A.O. Souza",NA,"1978","03",NA,"Brasil","São Paulo","Itirapina","Represa do Lobo. Margem",NA,NA,NA,NA,NA,"Parcialmente submersa",NA,NA,"20","1983","06",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"174","2021-02-12 15:02:01-03","UFSCar","SPSC","783","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"M.H.A.O. Souza",NA,"1978","03",NA,"Brasil","São Paulo","Itirapina","Represa do Lobo. Margem",NA,NA,NA,NA,NA,"Parcialmente submersa",NA,NA,"20",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"175","2021-02-12 15:02:01-03","UFSCar","SPSC","3337","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"Viviane",NA,"1992","02",NA,"Brasil","São Paulo","Luiz Antônio","Estação Ecológica do Jataí. Lago do Infernão",NA,NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"176","2021-02-12 15:02:01-03","UFSCar","SPSC","3335","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"Vivi",NA,"1990","11",NA,"Brasil","São Paulo","Luiz Antônio","Estação Ecológica do Jataí. Lago do Infernão",NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"177","2021-02-12 15:02:01-03","UFSCar","SPSC","784","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"M.H.A.O. Souza",NA,"1978","03",NA,"Brasil","São Paulo","Itirapina","Represa do Lobo. Margem",NA,NA,NA,NA,NA,"Parcialmente submersa",NA,NA,"17",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"178","2021-02-12 15:02:01-03","UFSCar","SPSC","3334","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"Vivi",NA,"1991","09",NA,"Brasil","São Paulo","Luiz Antônio","Estação Ecológica do Jataí. Lago do Infernão",NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"179","2021-02-12 15:02:01-03","UFSCar","SPSC","3336","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"Viviane",NA,"1991","11",NA,"Brasil","São Paulo","Luiz Antônio","Estação Ecológica do Jataí. Lago do Infernão",NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"180","2021-02-12 15:02:01-03","UFSCar","SPSC","3805","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler",NA,"M.H.A.O. Souza",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Flor estádio (antera aberta);",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-05 13:53:45-03","UNIRIO","HUNI","50","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","A. Gil","C.P. Bove; R.M. Lisbôa; S. Koehler","230 b","1997","10",NA,"Brasil","Goiás","Goiás","Estrada Jussara-Aragarças, a 100 Km de Jussara.","-50.1403007507324","-15.9343996047974",NA,NA,NA,"Material em meio líquido e herborizado. Habitat: Aquático","HUNI00000050",NA,"09",NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA,NA
"182","2016-12-19 13:51:20-02","PERD","PERD","723","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Pivari, MO","Pivari, MO; Oliveira, VB","1395","2009","07",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce - Lagoa Central","-42.571111","-19.631111","260","260",NA,"Erva em vegetação aquática flutuante às margens da lagoa. Inflorescências cremes.",NA,NA,"26","2009","07","25",NA,NA,"-42.571111","-19.631111",NA,NA,NA,NA,NA
"183","2018-12-17 10:18:18-02","PERD","PERD","1046","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Pivari, MO","Pivari, MO; Oliveira, VB","729","2007","12",NA,"Brasil","Minas Gerais","Marliéria","Lagoa do Jacaré","-42.647222","-19.806667","264","264",NA,"Erva sobre vegetação aquática flutuante (histossolo). Inflorescências castanhas.",NA,NA,"20","2007","12","20",NA,NA,"-42.647222","-19.806667",NA,NA,NA,NA,NA
"184","2018-12-17 10:18:18-02","PERD","PERD","979","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Pivari, MO","Pivari, MO; Chavier, A","1372","2009","07",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Lagoa do Aníbal","-42.4975","-19.784167","261","261",NA,"Erva em vegetação aquática flutuante às margens da lagoa. Inflorescências castanhas.",NA,NA,"25","2009","07","25",NA,NA,"-42.4975","-19.784167",NA,NA,NA,NA,NA
"185","2018-12-17 10:18:18-02","PERD","PERD","987","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Pivari, MO","Pivari, MO; Oliveira, VB; Costa, FM; Tavares, GS","1311","2009","05",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa da Linguiça","-42.491944","-19.555833","221","221",NA,"Erva sobre ilha flutuante. Inflorescências castanhas.",NA,NA,"19","2009","05","19",NA,NA,"-42.491944","-19.555833",NA,NA,NA,NA,NA
"186","2019-11-01 15:14:05-03","UnB","UB","159125","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Alves, M","Irwin, HS; Harley, RM; Smith, GL","31025","1971","02","Southern America","Brasil","Bahia",NA,"Serra da Agua de Rega. Cut-over gallery, exposed rocks, and adjacent cerrado, Rio Riachão, ca. 27 km N. of Seabra, road to Agua de Rega, ca. 1000 m. elev.",NA,NA,"1000","1000",NA,"To ca. 30 cm tall.; Periodically flooded sandy riacho margin.","UB0007973","UB0007973","25","2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-01 15:14:05-03","UnB","UB","160536","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Alves, M","Anderson, WR; Stieber, M; Kirkbride Junior, JH","36811","1972","03","Southern America","Brasil","Bahia",NA,"Espigão mestre, ca. 100 km WSW of Barreiras; elev. 750 m.",NA,NA,NA,NA,NA,"Desfocada.&nf;; Brejo, cerrado and adjacent brejo.","UB0007966","UB0007966","07","2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-08-20 20:41:06-03","UFSC","FLOR","29428","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler","Araujo, A.C.","Silva Filho, F.A. da","926","1991","07",NA,"Brasil","Santa Catarina","Florianópolis","Lagoa da Chica, Campeche, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,"erva, 0,5m altura","FLOR0029428",NA,"17","1992",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-08-20 20:41:06-03","UFSC","FLOR","23847","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","elata","Eleocharis elata","Boeckeler","Falkenberg, D.B.","Falkenberg, D.B.; Silva Filho, F.A. da","6651","1994","04",NA,"Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","2","2",NA,"erva aquática emergente, com população muito densa. Caule ereto cilíndrico, verde-claro a verde-escuro, bainha superior geralmente castanho-avermelhada, brácteas castanho a esverdeadas.","FLOR0023847",NA,"12","1994",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-08-20 14:59:07-03","UFSC","FLOR","55109","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Santos, J.P.S.","Heringer, E.P.; Prata, A.P.; Eiten, G.; Rocha, L.P.; Santos, J.P.S.; Moreno, G.A.C. & Santos, E.","3652","2013","06",NA,"Brasil","Sergipe","Nossa Senhora da Glória","assentamento Nossa Senhora Aparecida.","-37.42","-10.103611",NA,NA,NA,"aproximadamente 60cm, inflorescência castanha","FLOR0055109",NA,"20","2013","07","09",NA,NA,"37º25'12''W","10º6'13''S",NA,NA,NA,NA,NA
"191","2020-08-20 14:59:07-03","UFSC","FLOR","64379","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Moreira, S.N.; Pott, V.J.; Pott, A.; Souza, E.B.; Ferreira, F.A.","472","2012","03",NA,"Brasil","Mato Grosso do Sul","Bandeirantes","25km depois de Bandeirantes, Rodovia BR-060, KM 234, rumo a Camapuã - Área 2.","-54.280278","-19.657222",NA,NA,NA,"Erva anfíbia, até 50cm de altura","FLOR0064379","FLOR0064379","06",NA,NA,NA,NA,NA,"54º16'49''W","19º39'26''S",NA,NA,NA,NA,NA
"192","2020-05-19 17:19:38-03","UFMT","UFMT","21756","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","SchessI, M.","SchessI, M.","77","1991","08",NA,"Brasil","Mato Grosso","Poconé","Fazenda Ipiranga, at transpantaneira highway Km 10.","-56.633333","-16.4","100","100",NA,"Stoloniferous herb, up to 40 cm tall; mainly with fruits.",NA,NA,"05","1991","08",NA,NA,NA,"-56.633333","-16.4",NA,NA,NA,NA,NA
"193","2018-07-17 19:03:36-03","UFMT","UFMT","17999","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson",NA,"Dalci; Alberto; Umberto; Nelson","s.n.","1985","04",NA,"Brasil","Mato Grosso","Santo Antônio de Leverger","Baía do Acorizal.",NA,NA,NA,NA,NA,"Herbácae de 30 cm de altura, inflorescência com espiguetas alvas.",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-05-19 17:19:38-03","UFMT","UFMT","22264","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","SchessI, M.","SchessI, M.","2055","1991","06",NA,"Brasil","Mato Grosso","Poconé","Fazenda Ipiranga, at transpantaneira highway Km 10.","-56.6","-16.383333","110","110",NA,NA,NA,NA,"20","1991","06",NA,NA,NA,"-56.6","-16.383333",NA,NA,NA,NA,NA
"195","2021-02-12 18:59:16-03","UFMT","UFMT","232","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","plicarhachis","Eleocharis plicarhachis","(Griseb.) Svenson","Pott, V.J.","Cunha, C.N.","1040","1983","04",NA,"Brasil","Mato Grosso","Nobres","BR-364, estrada para Quebó.","-56.3274993896484","-14.7202997207642",NA,NA,NA,"Herbácea de 21-24 cm de altura,inflorescência com espiguetas.; Cerradão.",NA,NA,"22","2008","04","26","176011","auto",NA,NA,NA,NA,NA,NA,NA
