"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"249","2019-11-06 09:55:13-03","UFOP","OUPR","20857","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Messias, M.C.T.B.; Silva, J.L. & Tonaco, A.C.","2007","09","14",NA,"Brasil",NA,NA,"Arbusto 2,2m. Fl. amarelo-claras. Em campos rupestres sobre quartzito",NA,NA,NA,"Mart.","Loiola, M.I.B.","1515","Minas Gerais","Mariana","Bento Rodrigues. Estrada para Santa Rita Durão","-43.4160995483398","-20.377799987793",NA,NA,NA,"2009","07",NA,NA,"26","33524","auto",NA,NA,NA,NA,NA,NA
"250","2020-10-14 10:01:17-03","FURB","FURB","42455","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Uhlmann, A.","2012","04","10",NA,"Brasil",NA,NA,NA,"FURB23841",NA,NA,"Mart.","Uhlmann, A","581","Distrito Federal","Brasília","Fazenda Entre Rios, São Bartolomeu.","-47.4933333","-15.9358333","FURB23841","885","885","2012","04","-47.4933333","-15.9358333","10",NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-10-14 10:01:17-03","FURB","FURB","42777","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ramos, A.E.; Soares, A.C.A.; Silva, M.R. da; Oliveira, M. & Rosário, R.F. do","2010","09","22",NA,"Brasil",NA,NA,"material estéril; Relevo: plano; Coordenadas em UTM 237 146 / 8 280 657 Habitat: Cerradão; Habito: árvore;","FURB04454",NA,NA,"Mart.","Ramos, A.E.; Oliveira, M.","2361","Distrito Federal","Brasília","Núcleo Rural Fazenda Larga","-47.4505556","-15.5380555","FURB04454","100","100","2010","09","-47.4505556","-15.5380555",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-02-25 15:40:03-03","UNEMAT","HERBAM","19428","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","ZORTÉA, M.; Zortea, M. .A. & Müler, K. .E.","2016","10","15",NA,"Brasil",NA,NA,NA,"HERBAM019428",NA,NA,"Mart.","Silva, D R","134","Mato Grosso","Alta Floresta","Fazenda Serra Azul, proximo a parcela AFL3, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.","-56.814089","-10.3515",NA,"423","423","2017","03","-56.814089","-10.3515",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-02-21 19:34:08-03","UNEMAT","HERBAM","0703","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Rodrigues, L.; Melo, J.A.M. & Pedroga, J.A.","2007","08","26",NA,"Brasil",NA,NA,NA,"HERBAM000703",NA,NA,"Mart.","Soares, CRA; Pedroga, JA; Rodrigues, L","42","Mato Grosso","Alta Floresta","Fazenda Universal, Terra firme.","-56.015","-9.918889",NA,NA,NA,"2007",NA,"-56.015","-9.918889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-02-25 15:40:03-03","UNEMAT","HERBAM","19428","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","ZORTÉA, M.; Zortea, M. .A. & Müler, K. .E.","2016","10","15",NA,"Brasil",NA,NA,NA,"HERBAM019428",NA,NA,"Mart.","Silva, D R","134","Mato Grosso","Alta Floresta","Fazenda Serra Azul, proximo a parcela AFL3, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.","-56.814089","-10.3515",NA,"423","423","2017","03","-56.814089","-10.3515",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-03-16 15:27:06-03","UNEMAT","HERBAM","16227","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Manna; Toledo; Da Silva, D.R.; Lopes, R.B.M.; Custódio, J.B. & Gonçalves, O.A.","2014","11","06",NA,"Brasil",NA,NA,NA,"HERBAM016227",NA,NA,"Mart.","D.R. da Silva","92","Mato Grosso","Itaúba","APP da UHE Colider, estrada de acesso a Pousada An, Formação de Cerrado estabelecida sobre afloramento rochoso em terreno com pouca declividade, solo argiloso, preto coberto por serrapilheira.","-55.40125","-10.998583",NA,NA,NA,"2015","09","-55.40125","-10.998583","17",NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-02-26 12:19:52-03","UNEMAT","HERBAM","16227","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Manna; Toledo; Da Silva, D.R.; Lopes, R.B.M.; Custódio, J.B. & Gonçalves, O.A.","2014","11","06",NA,"Brasil",NA,NA,NA,"HERBAM016227",NA,NA,"Mart.","D.R. da Silva","92","Mato Grosso","Itaúba","APP da UHE Colider, estrada de acesso a Pousada An, Formação de Cerrado estabelecida sobre afloramento rochoso em terreno com pouca declividade, solo argiloso, preto coberto por serrapilheira.","-55.40125","-10.998583",NA,NA,NA,"2015","09","-55.40125","-10.998583","17",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-02-25 15:40:03-03","UNEMAT","HERBAM","19466","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","ZORTÉA, M.; Maltezo, A.","2016","11","23",NA,"Brasil",NA,NA,NA,"HERBAM019466",NA,NA,"Mart.","Silva, D R","173","Mato Grosso","Alta Floresta","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.","-56.813861","-10.351917",NA,"429","429","2017","03","-56.813861","-10.351917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-02-25 15:40:03-03","UNEMAT","HERBAM","19466","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","ZORTÉA, M.; Maltezo, A.","2016","11","23",NA,"Brasil",NA,NA,NA,"HERBAM019466",NA,NA,"Mart.","Silva, D R","173","Mato Grosso","Alta Floresta","Fazenda Serra Azul, Cerrado (lato sensu), fisionomia florestal (Cerradão). Região de transição entre Cerrado e Amazônia.","-56.813861","-10.351917",NA,"429","429","2017","03","-56.813861","-10.351917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-08-16 08:39:10-03","UTFPR","HCF","7101","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","A.L.B. Sartori","2001","04","02",NA,"Brasil",NA,NA,"árvore, 3 m. Fruto imaturo verde. Cerrado.",NA,NA,NA,"Mart.","M.I.B. Loiola","427","MS","Nioaque","borda do cerrado","-55.623778","-21.182611",NA,NA,NA,"2012","11","55°37'25,6 W","21°10'57,4 S","22",NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-21 19:34:04-03","UFC","EAC","60111","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Azevedo, I.N.C.; et al.","2010","03","22","Southern America","Brasil",NA,NA,"Árvore, pouco frequente, ca. 6 m, frutos jovens.; Mata alterada, relevo plano.","EAC0060111","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","469","Distrito Federal","Brasília","São Sebastião, Parque do Bosque.","-47.9296989440918","-15.7797002792358","EAC0060111",NA,NA,"2016","12",NA,NA,"14","70570","auto",NA,NA,NA,NA,NA,NA
"261","2021-03-21 19:34:02-03","UFC","EAC","53152","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Resende, U.M.; et al.","1990","11","14","Southern America","Brasil",NA,NA,"Árvore, 3,5m de altura; flor axial, amarelo-pálido; folhas alternas; caule rugoso com fissuras pouco profundas apresentando grande concentração de liquens.","EAC0053152","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","166","Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês, Solo arenoso.","-54.6464004516602","-20.4428005218506","EAC0053152",NA,NA,"2012","11",NA,NA,"22","161190","auto",NA,NA,NA,NA,NA,NA
"262","2021-03-21 19:34:02-03","UFC","EAC","53710","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Neri, A.V.; Valente, G.E.; Fialho, I.F.; Paro, S.P.; Silva, W.A.","2011","05","14","Southern America","Brasil",NA,NA,"Planta com ca. 1,8m; fruto amarelo.","EAC0053710","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","s.n.","Minas Gerais","Paraopeba","Flona de Paraopeba","-44.4042015075684","-19.2744007110596","EAC0053710",NA,NA,"2012","08",NA,NA,"30","26090","auto",NA,NA,NA,NA,NA,NA
"263","2021-03-21 19:34:02-03","UFC","EAC","31179","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ecologia Vegetal-Pólo Noroeste","1984","11","05","Southern America","Brasil",NA,NA,"Arbusto, 3,5m.; Cerrado","EAC0031179","Dicotyledon",NA,"Mart.","Loiola, M.I.B.; Cordeiro, L.S.","1194","Mato Grosso","Maranguape","Região sul do alto Paraguai, Fazenda Miranda",NA,NA,"EAC0031179",NA,NA,"2010","02",NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-21 19:34:02-03","UFC","EAC","44801","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Rezende, M.G.; Elias, R.C.L.","2008","10","21","Southern America","Brasil",NA,NA,"Árvore, 2m, rupícola, fruto verde; Borda de mata","EAC0044801","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","220","Minas Gerais","Caldas","Sa. da Pedra Branca, Pocinhos do Rio Verde","-46.369444","-21.961389","EAC0044801",NA,NA,"2009","01","-46.369444","-21.961389","18",NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-21 19:34:02-03","UFC","EAC","53119","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Zacharias, S.; Arruda, W.S.; Leandro, T.H.D.","2010","11","27","Southern America","Brasil",NA,NA,"Árvore ca 5m, fruto vermelho.; Floresta estacional semidecídua","EAC0053119","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","14","Mato Grosso do Sul","Corumbá","RPPN Acurizal, fundão reserva ecotrópica.","-57.553333","-17.877278","EAC0053119",NA,NA,"2012","11","-57.553333","-17.877278","23",NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-21 19:34:02-03","UFC","EAC","53118","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Penha, A.S.; Ramires, T.; Campos, C.S.C.; Lescano, M.C.","2004","11","01","Southern America","Brasil",NA,NA,"Arbusto, fruto vermelho.; Mata Ciliar","EAC0053118","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","362","Mato Grosso do Sul","Paraíso","Fazenda Potreiro de Sucuriú","-53.015139","-19.983483","EAC0053118",NA,NA,"2012","11","-53.015139","-19.983483","23",NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-21 19:34:02-03","UFC","EAC","53123","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Stefanello, T.H.; Santos, V.S.; Brito, A.C.S.","2010","11","26","Southern America","Brasil",NA,NA,"Árvore 3m, fruto verde.; Mata Ciliar","EAC0053123","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","289","Mato Grosso do Sul","Corumbá","Sub-região Pantanal do Paraguai, Baía do Taquaral.","-57.490944","-18.042333","EAC0053123","84","84","2012","11","-57.490944","-18.042333","23",NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-21 19:34:02-03","UFC","EAC","53127","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pott, A.; Pott, V.J.","2002","04","09","Southern America","Brasil",NA,NA,"Árvore ca 4m, flor creme.","EAC0053127","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","9604","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa gado de corte, Solo argiloso com afloramento de basalto. Relevo meia encosta suave.","-54.724722","-20.453722","EAC0053127",NA,NA,"2012","11","-54.724722","-20.453722","23",NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-21 19:34:02-03","UFC","EAC","53129","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pott, A.; Pott, V.J.; Lima, L.C.P.","2002","09","19","Southern America","Brasil",NA,NA,"Arvoreta ca 3m.","EAC0053129","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","10391","Mato Grosso do Sul","Camapuã","Fazenda FAMA, Solo litólico (arenito). Relevo morrote.","-53.993333","-19.484722","EAC0053129",NA,NA,"2012","11","-53.993333","-19.484722","23",NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-21 19:34:02-03","UFC","EAC","53137","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pott, A.; Pott, V.J.","2009","07",NA,"Southern America","Brasil",NA,NA,"Árvore. 5,00m de altura. Flor esverdeado clara. Fruto ausente. Obs: Frequente Imp. Econômica: Apícola.; Cerradão raleado","EAC0053137","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","15639","Mato Grosso do Sul","Terrenos","Fazenda Modelo (Embrapa), Solo argiloso vermelho raso sobre laterita.","-54.792528","-20.559603","EAC0053137","516","516","2012","11","-54.792528","-20.559603","23",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-21 19:34:02-03","UFC","EAC","53153","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Sartori, A.L.B.; Pott, A.; Lima, L.C.P.; Moraes, M.D.; Aragaki, S.; Pott, V.J.","2001","04","02","Southern America","Brasil",NA,NA,"Árvore, 3m de altura; fruto verde.; Cerrado","EAC0053153","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","427","Mato Grosso do Sul",NA,"Borda do cerrado.","-55.623778","-21.185389","EAC0053153",NA,NA,"2012","11","-55.623778","-21.185389","22",NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-21 19:34:02-03","UFC","EAC","54011","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Sobral, M.","2011","11","15","Southern America","Brasil",NA,NA,"Árvore 3 m; flor creme.","EAC0054011","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","14388","Minas Gerais","São Brás do Suaçuí","Em resto de mata à beira da estrada.","-43.954167","-20.656111","EAC0054011","1016","1016","2013","07","-43.954167","-20.656111","05",NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-21 19:34:02-03","UFC","EAC","54711","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Simão, E.","2013","11","28","Southern America","Brasil",NA,NA,"Flor creme.; Cerrado.","EAC0054711","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","s.n.","Minas Gerais",NA,"BR 452, próximo a Araxá",NA,NA,"EAC0054711",NA,NA,"2014","02",NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-21 19:34:02-03","UFC","EAC","46574","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Lima, E.S.","1999","09","25","Southern America","Brasil",NA,NA,"Arbusto, 3m, corola branca, caule com fissuras ongitudinais e com manchas liquênicas.; Cerrado em recuperação","EAC0046574","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","382","Mato Grosso","Nova Xavantina","Faz. Boa Esperança, comunidade Cachoeira","-52.353099822998","-14.6732997894287","EAC0046574",NA,NA,"2010","03",NA,NA,"18","79739","auto",NA,NA,NA,NA,NA,NA
"275","2021-03-21 19:34:02-03","UFC","EAC","46587","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Silva, L.R.; Martins, K.V.; Morais, L.P.; Nogueira, L.P.","2006","11","18","Southern America","Brasil",NA,NA,"Árvore, 4m, frutos jovens verdes e maduros vermelhos. Casca grossa e fissuras longitudinais; Cerrado","EAC0046587","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","20","Mato Grosso","Nova Xavantina","Faz. na estr. p/ a Ilha do Coco","-52.353099822998","-14.6732997894287","EAC0046587",NA,NA,"2010","03",NA,NA,"18","79739","auto",NA,NA,NA,NA,NA,NA
"276","2021-03-21 19:34:02-03","UFC","EAC","53105","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Seleme, E.P.","2006","12","17","Southern America","Brasil",NA,NA,"Árvore, 5m; flor branca.; Cerrado","EAC0053105","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","33","Mato Grosso do Sul","Campo Grande","Fazenda Betânia","-54.6464004516602","-20.4428005218506","EAC0053105",NA,NA,"2006","12",NA,NA,"17","161190","auto",NA,NA,NA,NA,NA,NA
"277","2021-03-21 19:34:02-03","UFC","EAC","53086","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Resende, U.M.","1997","08",NA,"Southern America","Brasil",NA,NA,NA,"EAC0053086","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","1074","Mato Grosso do Sul","Campo Grande","Proximo à campo grande","-54.6464004516602","-20.4428005218506","EAC0053086",NA,NA,"2012","11",NA,NA,"22","161190","auto",NA,NA,NA,NA,NA,NA
"278","2021-03-21 19:34:02-03","UFC","EAC","53122","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Neves, I.M.; Lima, T.E.; Amaral, T.S.; Bueno, M.L.; Damasceno-Junior, G.A.","2010","11","24","Southern America","Brasil",NA,NA,"Árvore ca 2,20m, flor creme.; Cerradão","EAC0053122","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","20","Mato Grosso do Sul","Corumbá","Instituto Homem Pantaneiro","-57.6533012390137","-19.0091991424561","EAC0053122",NA,NA,"2012","11",NA,NA,"23","295160","auto",NA,NA,NA,NA,NA,NA
"279","2021-03-21 19:34:02-03","UFC","EAC","48745","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Salimena, F.R.G.; Fernandes, M.; José Carlos","1985","11","18","Southern America","Brasil",NA,NA,"Arbusto em local ensolarado; fruto alaranjado.","EAC0048745","Dicotyledon",NA,"Mart.","Loiola, M.I.B.; Cordeiro, L.S.","20951","Minas Gerais","Juiz de Fora","Reserva Biológica Poço d'Anta.","-43.3502998352051","-21.7642002105713","EAC0048745",NA,NA,"2011","01",NA,NA,"18","36144","auto",NA,NA,NA,NA,NA,NA
"280","2021-03-21 19:34:02-03","UFC","EAC","45036","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Messias, M.C.T.B.; Silva, J.L.; et al.","2007","11","14","Southern America","Brasil",NA,NA,"Arbusto, 2,2m, flor alva; Campo rupestre","EAC0045036","Dicotyledon",NA,"Mart.","Loiola, M.I.B.","1515","Minas Gerais","Mariana","Bento Rodrigues, estr. p/ Santa Rita Durão, Afloramentos quartzíticos","-43.4160995483398","-20.377799987793","EAC0045036",NA,NA,"2009","08",NA,NA,"26","33524","auto",NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:23:48-03","MBM","MBM","63540","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Christenson, G.M.; et al.; et al.","1979","09","15","Southern America","Brazil",NA,NA,NA,"MBM063540",NA,NA,"Mart.","Plowman, T.","1167","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães","-55.749698638916","-15.460599899292","MBM063540",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:23:48-03","MBM","MBM","28563","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Koczicki, C.","1973","10","20","Southern America","Brazil",NA,NA,"Flor creme, arbusto 2m, encosta rochosa de morro","MBM028563",NA,NA,"Mart.","Plowman, T.","233B","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","MBM028563",NA,NA,"1985","01",NA,NA,"22","22051","auto",NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:23:48-03","MBM","MBM","204286","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","1986","11","13","Southern America","Brazil",NA,NA,NA,"MBM204286",NA,NA,"Mart.","Hensold, N.","65563","Mato Grosso","Pontes e Lacerda","Matão","-59.3353004455566","-15.2260999679565","MBM204286",NA,NA,NA,NA,NA,NA,NA,"110136","auto",NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:23:48-03","MBM","MBM","240097","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.; et al.; et al.","1997","10","07","Southern America","Brazil",NA,NA,NA,"MBM240097",NA,NA,"Mart.","A.; Amaral Jr.","20259","Mato Grosso","Rosário Oeste","7km de marzagão","-56.4275016784668","-14.8360996246338","MBM240097",NA,NA,NA,NA,NA,NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:23:48-03","MBM","MBM","187829","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","1995","10","15","Southern America","Brazil",NA,NA,NA,"MBM187829",NA,NA,"Mart.","Hensold, N.","63397","Mato Grosso do Sul","Nioaque","Rod. BA-060, 10-15km S","-55.8300018310547","-21.1352996826172","MBM187829",NA,NA,NA,NA,NA,NA,NA,"49299","auto",NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:23:48-03","MBM","MBM","227873","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Salino, A.","1997","09","29","Southern America","Brazil",NA,NA,NA,"MBM227873",NA,NA,"Mart.","A.; Amaral Jr.","3529","Minas Gerais","Jequeri","Usina de Providência","-42.6657981872559","-20.4557991027832","MBM227873",NA,NA,NA,NA,NA,NA,NA,"22280","auto",NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:23:48-03","MBM","MBM","201693","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","1996","04","16","Southern America","Brazil",NA,NA,NA,"MBM201693",NA,NA,"Mart.","Hensold, N.","64926","Minas Gerais","Joaquim Felício","Serra do Cabral, Agroindustrial Serra do Cabral","-44.1721992492676","-17.7574996948242","MBM201693",NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:23:48-03","MBM","MBM","229590","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ratter, J.A.; et al.; et al.","1976","10","08","Southern America","Brazil",NA,NA,NA,"MBM229590",NA,NA,"Mart.","Plowman, T.","s.n.","Distrito Federal",NA,"Fazenda Água Limpa, 18km SSW de Brasília",NA,NA,"MBM229590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:23:48-03","MBM","MBM","247328","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Proença, C.; et al.; et al.","1999","11","30","Southern America","Brazil",NA,NA,NA,"MBM247328",NA,NA,"Mart.","Proença, C.","2030","Distrito Federal",NA,"Parque Ecológico do Gama",NA,NA,"MBM247328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
