"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"817","2019-11-01 15:11:59-03","UnB","UB","164155","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Rezende, AV; Andahur, JP; Silva, PE","1990","11","07","Southern America","Brasil",NA,NA,"Planta, ca. 2m. Flores amarelas, visitada por abelhas e borboletas.; Cerrado-ss.",NA,"38",NA,"Bahia","Fazenda Jatobá.","Dicotyledoneae",NA,"Mart.","França, F","Correntina","-45.45","-13",NA,NA,NA,NA,"1994","03","-45.45","-13",NA,NA,NA,NA,NA,NA,NA
"818","2019-11-01 15:11:59-03","UnB","UB","164159","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA; Bridgewater, S; Santos, JB","1998","08","05","Southern America","Brasil",NA,NA,"Tree, 6m tall, 18 cm dbh, with grey fissured bark scaling in irregular flakes.; Cerrado sensu stricto.",NA,"8064",NA,"Minas Gerais","3 km from São Joaquim on the road to Serra das Araras.","Dicotyledoneae",NA,"Mart.",NA,"São Joaquim","-45.1","-15.29",NA,"600","600",NA,NA,NA,"-45.1","-15.29",NA,NA,NA,NA,NA,NA,NA
"819","2019-11-01 15:11:59-03","UnB","UB","15174","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Proença, CEB; Costa, PLS; Mendes, VC","2004","06","20","Southern America","Brasil",NA,NA,"Flor com cálice e corola amarelo-ouro e pedicelos amarelados. Inflorescência de até 0,7m.; Arvoreta 2m. Flor amarela; Cerradão mesotrófico. Solo: Cinza claro, granulosidade média, argiloso.",NA,"2804",NA,"Minas Gerais","BR -188 (MG), cerca de 20 km ao sul de Unaí","Dicotyledoneae",NA,"Mart.","Proença, CEB","Unaí","-46.743889","-16.637222",NA,"594","594",NA,NA,NA,"-46.743889","-16.637222",NA,NA,NA,NA,NA,NA,NA
"820","2019-11-01 15:11:59-03","UnB","UB","164160","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA; Bridgewater, S; Santos, JB","1998","08","06","Southern America","Brasil",NA,NA,"Small tree, 3,5m tall, 7cm dbh. Outer bark pale grey, splitting and flaking in angular scales revealing cinnamon-coloured underbark.; Cerrado sensu stricto.",NA,"8076",NA,"Minas Gerais","12 km from Arinos on the road to Buritis.","Dicotyledoneae",NA,"Mart.","Shimizu, GH","Arinos","-46.09","-15.55",NA,"600","600",NA,"2014","12","-46.09","-15.55","05",NA,NA,NA,NA,NA,NA
"821","2019-11-01 15:11:59-03","UnB","UB","164164","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA; Bridgewater, S; Santos, JB","1998","07","20","Southern America","Brasil",NA,NA,"Tree, 3,5m tall, 8cm dbh, with silvery bark fissured into angular scale. Much branched (unusual for this species).; In mesotrophic cerradão.",NA,"8001",NA,"Minas Gerais","30 km from Januária on the road to Pandeiros.","Dicotyledoneae",NA,"Mart.",NA,"Januária","-44.36","-15.32",NA,"550","550",NA,NA,NA,"-44.36","-15.32",NA,NA,NA,NA,NA,NA,NA
"822","2019-11-01 15:11:59-03","UnB","UB","164171","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Pereira Neto, M; Dias, BJ; Walter, BMT; Mendonça, RC","1989","03","05","Southern America","Brasil",NA,NA,"Árvore 4m de altura; botão floral verde amarelado; flores amarelas.; Cerrado.",NA,"288",NA,"Minas Gerais","Fazenda Acangaú.","Dicotyledoneae",NA,"Mart.","Walter, BMT","Paracatu","-46.46","-17.17",NA,NA,NA,NA,"1989","03","-46.46","-17.17",NA,NA,NA,NA,NA,NA,NA
"823","2019-11-01 15:11:59-03","UnB","UB","164172","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA; Bridgewater, S; Fonseca, J; Lima, VP; Passon, L","1993","07","06","Southern America","Brasil",NA,NA,"Small treelets to 2,5m tall with inflorescences to 1m long. Flowers yellow.; Campo sujo;",NA,"6774",NA,"Maranhão","Fazenda Madeira, approximately 17 km N of Carolina.","Dicotyledoneae",NA,"Mart.",NA,"Carolina","-47.25","-7.11",NA,NA,NA,NA,NA,NA,"-47.25","-7.11",NA,NA,NA,NA,NA,NA,NA
"824","2019-11-01 15:11:59-03","UnB","UB","199977","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Antunes, EC; Antunes, LL","2012","03","25","Southern America","Brasil",NA,NA,"Flores amarelas; Cerrado Típico e Denso, Cerradão e Mata seca decídua",NA,"176",NA,"Mato Grosso",NA,"Dicotyledoneae",NA,"Mart.","Shimizu, GH","Comodoro","-42.322778","-13.734444",NA,NA,NA,NA,"2014","12","-42.322778","-13.734444","03",NA,NA,NA,NA,NA,NA
"825","2019-11-01 15:11:59-03","UnB","UB","200048","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Antunes, EC; Antunes, LL","2012","04","19","Southern America","Brasil",NA,NA,"Lactecente, flores branca; Cerrado parque",NA,"247",NA,"Mato Grosso",NA,"Dicotyledoneae",NA,"Mart.","Shimizu, GH","Comodoro","-42.266667","-13.719167",NA,NA,NA,NA,"2014","12","-42.266667","-13.719167","05",NA,NA,NA,NA,NA,NA
"826","2019-11-01 15:11:59-03","UnB","UB","17866","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Passos, FB; Correia, CAS","2005","06","14","Southern America","Brasil",NA,NA,"Casca cinza clara se desprendendo facilmente. Folha verticilada formando um anel de 6 folhas. Cálice amarelo-esverdeado. Corola amarela com 4 pétalas, sendo uma persistente. Presença de formiga.; Ärvore 4m x 0,11m; Cerrado ralo. Solo: Solo latossolo",NA,"67",NA,"Distrito Federal","Parque das Sucupiras. Setor Sudoeste.","Dicotyledoneae",NA,"Mart.","Passos, FB","Brasília","-47.916667","-15.766667",NA,"1150","1150",NA,NA,NA,"-47.916667","-15.766667",NA,NA,NA,NA,NA,NA,NA
"827","2019-11-01 15:11:59-03","UnB","UB","187704","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Goodland, R","1970","04","01","Southern America","Brasil",NA,NA,"Stand nº 136; Árvore, 3 m de altura, frequente.; Campo cerrado / cerrado.",NA,"4461",NA,"Distrito Federal","BR 060, 8.9 km NE of DF boundary.","Dicotyledoneae",NA,"Mart.",NA,NA,NA,NA,NA,"800","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2019-11-01 15:11:59-03","UnB","UB","194607","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Fernandes, MH; et al.","2012","04","05","Southern America","Brasil",NA,NA,"Árvore 2,5m; Cerrado antropizado usado como pasto. Relevo levemente inclinado. Latossolo vermelho",NA,"60",NA,"Distrito Federal","Fazenda Santa Cecília, Núcleo Rural Rajadinha II","Dicotyledoneae",NA,"Mart.",NA,"Brasília","-47.643056","-15.756111",NA,"969","969",NA,NA,NA,"-47.643056","-15.756111",NA,NA,NA,NA,NA,NA,NA
"829","2019-11-01 15:11:59-03","UnB","UB","164165","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA; Bridgewater, S; Santos, JB","1998","07","22","Southern America","Brasil",NA,NA,"Little -branched tree, 4m tall, 7cm dbh, with grey bark cracked and scaling in an angular pattern. Spikes to 70cm long. Flowers bright-yellow.; In dense cerrado sensu stricto.",NA,"8011",NA,"Bahia","23km from Cocos on the road to Coribe.","Dicotyledoneae",NA,"Mart.",NA,"Coribe","-44.27","-14.01",NA,"600","600",NA,NA,NA,"-44.27","-14.01",NA,NA,NA,NA,NA,NA,NA
"830","2019-11-01 15:11:59-03","UnB","UB","164167","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","França, F; Filgueiras, TS; Silva, MA","1992","08","08","Southern America","Brasil",NA,NA,"Arbusto 3m alt., flor amarela; fruto verde.; Orla do brejo, solo arenoso.",NA,"772",NA,"Bahia","Fazenda Jatobá.","Dicotyledoneae",NA,"Mart.",NA,"Correntina","-45.45","-13",NA,NA,NA,NA,NA,NA,"-45.45","-13",NA,NA,NA,NA,NA,NA,NA
"831","2019-11-01 15:11:59-03","UnB","UB","202322","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Munhoz, CBR; Turma de Vegetação do Cerrado","2014","04","11","Southern America","Brasil",NA,NA,"Árvore, 6 metros, botões e flores abertas, sépalas amareladas, pétalas amareladas; Cerrado sensu stricto",NA,"8056",NA,"Goiás",NA,"Dicotyledoneae",NA,"Mart.","Proença, C","Paraúna","-50.627222","-16.992056",NA,"716","716",NA,"2014","05","-50.627222","-16.992056","08",NA,NA,NA,NA,NA,NA
"832","2019-11-01 15:11:59-03","UnB","UB","208723","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Froes, RL","1953","06","15","Southern America","Brasil",NA,NA,"Árvore de 3 metros",NA,"30050",NA,"Pará","Campos gerais de Santa Cruz dos Martírios, próximo à Serra de Andorinhas","Dicotyledoneae",NA,"Mart.","Shimizu, GH","Santa Cruz dos Martírios",NA,NA,NA,NA,NA,NA,"2014","12",NA,NA,"05",NA,NA,NA,NA,NA,NA
"833","2019-11-01 15:11:59-03","UnB","UB","36564","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Irwin, HS","1968","03","18","Southern America","Brasil",NA,NA,NA,NA,"21351",NA,"Goiás",NA,"Dicotyledoneae",NA,"Mart.","Balslev, H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-11-01 15:11:59-03","UnB","UB","214472","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","2015","08","01","Southern America","Brasil",NA,NA,"Arbusto ca. 1,2 m de altura, flores amarelas; Parque cerrado (ambiente misto de campo limpo com manchas de cerrado sensus stricto intercalados)",NA,"4987",NA,"Mato Grosso","Margem da estrada de Nova Vazaré para Canarana, próximo a Nova Nazaré","Dicotyledoneae",NA,"Mart.","Shimizu, GH","Nova Nazaré","-51.81","-13.983056",NA,"248","248",NA,"2018","01","-51.81","-13.983056",NA,NA,NA,NA,NA,NA,NA
"835","2020-07-29 09:06:14-03","UnB","UB","217142","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Rocha, LGS; Pinto, JRR","2016","10","30","Southern America","Brasil",NA,NA,"Hábito arbóreo; Cerrado Rupestre",NA,"s.n.",NA,"Goiás","Parque Estadual dos Pirineus","Dicotyledoneae",NA,"Mart.","Pinto, JRR","Cocalzinho de Goiás","-48.824444","-15.800278",NA,"1100","1385",NA,"2016","10","-48.824444","-15.800278","22",NA,NA,NA,NA,NA,NA
"836","2019-11-01 15:11:59-03","UnB","UB","2434","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Kirkbride Junior, JH","1983","06","13","Southern America","Brasil",NA,NA,"Árvore 6m. Flor amarela; Campo cerrado.",NA,"5339",NA,"Distrito Federal","2km NE do Córrego Sítio Novo","Dicotyledoneae",NA,"Mart.","Proença, CEB","Brasília","-47.516667","-15.55",NA,"1160","1160",NA,NA,NA,"-47.516667","-15.55",NA,NA,NA,NA,NA,NA,NA
"837","2019-11-01 15:11:59-03","UnB","UB","36556","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ramos, AE","1988","01","22","Southern America","Brasil",NA,NA,NA,NA,"417",NA,"Mato Grosso","Ponte Branca","Dicotyledoneae",NA,"Mart.","França, F","Ponte Branca","-52.666667","-16.45",NA,NA,NA,NA,NA,NA,"-52.666667","-16.45",NA,NA,NA,NA,NA,NA,NA
"838","2019-11-01 15:11:59-03","UnB","UB","36549","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Heringer, EP",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"2450",NA,"Goiás","Estrada Alto Paraíso-Teresina","Dicotyledoneae",NA,"Mart.","França, F","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA
"839","2019-11-01 15:11:59-03","UnB","UB","36550","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Haridasan, M","1982",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"MH67",NA,"Mato Grosso",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2019-11-01 15:11:59-03","UnB","UB","36551","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Bridgewater, S","1994","05",NA,"Southern America","Brasil",NA,NA,NA,NA,"202",NA,"Goiás",NA,"Dicotyledoneae",NA,"Mart.","Incógnito",NA,"-47.283333","-14.116667",NA,NA,NA,NA,NA,NA,"-47.283333","-14.116667",NA,NA,NA,NA,NA,NA,NA
"841","2019-11-01 15:11:59-03","UnB","UB","36552","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Filgueiras, TS","1978","07",NA,"Southern America","Brasil",NA,NA,NA,NA,"349",NA,"Goiás","Luziânia, Km 25 da BR 040","Dicotyledoneae",NA,"Mart.","Shimizu, GH","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,"2014","12","-47.9503","-16.2525","03",NA,NA,NA,NA,NA,NA
"842","2019-11-01 15:11:59-03","UnB","UB","36553","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ferreira, MB","1970","04","02","Southern America","Brasil",NA,NA,NA,NA,"158",NA,"Goiás","70km de Brazlândia","Dicotyledoneae",NA,"Mart.","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2019-11-01 15:11:59-03","UnB","UB","36554","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Duarte, AP","1964","07",NA,"Southern America","Brasil",NA,NA,NA,NA,"8410",NA,"Goiás","Convênio Florestal de Brasilia","Dicotyledoneae",NA,"Mart.","Shimizu, GH",NA,NA,NA,NA,NA,NA,NA,"2014","12",NA,NA,"04",NA,NA,NA,NA,NA,NA
"844","2019-11-01 15:11:59-03","UnB","UB","36481","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Philcox, D","1968","03","19","Southern America","Brasil",NA,NA,NA,NA,"4575",NA,"Mato Grosso","Base Camp","Dicotyledoneae",NA,"Mart.","Shimizu, GH","Xavantina","-51.766667","-12.816667",NA,NA,NA,NA,"2014","12","-51.766667","-12.816667","03",NA,NA,NA,NA,NA,NA
"845","2019-11-01 15:11:59-03","UnB","UB","36557","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Irwin, HS","1966","04","04","Southern America","Brasil",NA,NA,NA,NA,"14344",NA,"Mato Grosso",NA,"Dicotyledoneae",NA,"Mart.","França, F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2019-11-01 15:11:59-03","UnB","UB","36558","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Irwin, HS","1966","04","20","Southern America","Brasil",NA,NA,NA,NA,"15157",NA,"Mato Grosso",NA,"Dicotyledoneae",NA,"Mart.","Balslev, H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2019-11-01 15:11:59-03","UnB","UB","36559","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Pires, JM","1964","06","19","Southern America","Brasil",NA,NA,NA,NA,"57960",NA,"Goiás","30 km de Felixlândia para Brasília","Dicotyledoneae",NA,"Mart.","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2019-11-01 15:11:59-03","UnB","UB","36560","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Irwin, HS","1971","03","17","Southern America","Brasil",NA,NA,NA,NA,"32101",NA,"Goiás",NA,"Dicotyledoneae",NA,"Mart.","Balslev, H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2019-11-01 15:11:59-03","UnB","UB","36561","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Maria, J",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"11",NA,"Goiás","Luziânia","Dicotyledoneae",NA,"Mart.","Maria, J","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA
"850","2019-11-01 15:11:59-03","UnB","UB","36562","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Maria, J","1969",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"72",NA,"Goiás","Rodovia Brasília-Goiânia","Dicotyledoneae",NA,"Mart.","Maria, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2019-11-01 15:11:59-03","UnB","UB","36563","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Marques, JM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"73",NA,"Goiás","Rodovia Brasília-Goiânia","Dicotyledoneae",NA,"Mart.","Maria, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2019-11-01 15:11:59-03","UnB","UB","217064","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Muller, VR; Guimarães, MM","2018","07","10","Southern America","Brasil",NA,NA,"Pastagem, latossolo com afloramento laterítico e quartizítico",NA,"P4126",NA,"Goiás",NA,"Dicotyledoneae",NA,"Mart.","Muller, VR","Mara Rosa","-14.0267","-49.2049",NA,NA,NA,NA,"2018","07","-14.0267","-49.2049","20",NA,NA,NA,NA,NA,NA
"853","2019-11-01 15:11:59-03","UnB","UB","36567","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Rocha, DMS",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"62",NA,"Goiás","São Domingos, Parque Estadual Terra Ronca","Dicotyledoneae",NA,"Mart.","Rocha, DMS","São Domingos","-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,"-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,NA
"854","2019-11-01 15:11:59-03","UnB","UB","36568","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Heringer, EP","1976","04","23","Southern America","Brasil",NA,NA,NA,NA,"15553",NA,"Goiás","Pirenópolis","Dicotyledoneae",NA,"Mart.","França, F","Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,"1994","08","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA
"855","2019-11-01 15:11:59-03","UnB","UB","36570","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Rocha, DMS",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"70a",NA,"Goiás","São Domingos, Parque Estadual de Terra Ronca, Fazenda Buriti","Dicotyledoneae",NA,"Mart.","Silva, AP","São Domingos","-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,"-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,NA
"856","2019-11-01 15:11:59-03","UnB","UB","36571","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Fonseca, ML","2002","03",NA,"Southern America","Brasil",NA,NA,NA,NA,"3316",NA,"Goiás","Cerca 15 km do trevo em direção a Goianésia","Dicotyledoneae",NA,"Mart.","Cardoso, E","Pirenópolis","-49.024167","-15.800278",NA,NA,NA,NA,NA,NA,"-49.024167","-15.800278",NA,NA,NA,NA,NA,NA,NA
"857","2019-11-01 15:11:59-03","UnB","UB","36575","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Irwin, HS","1966","05","29","Southern America","Brasil",NA,NA,NA,NA,"16273",NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Balslev, H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2019-11-01 15:11:59-03","UnB","UB","36576","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Anderson, WR","1973","04","03","Southern America","Brasil",NA,NA,NA,NA,"7999",NA,"Goiás",NA,"Dicotyledoneae",NA,"Mart.","Balslev, H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2019-11-01 15:11:59-03","UnB","UB","36577","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA","1994","11","07","Southern America","Brasil",NA,NA,NA,NA,"7396",NA,"Goiás","Fazenda Bandeirante, Córrego Lajeadão","Dicotyledoneae",NA,"Mart.","Shimizu, GH","Baliza","-52.383333","-16.5",NA,NA,NA,NA,"2014","12","-52.383333","-16.5","05",NA,NA,NA,NA,NA,NA
"860","2019-11-01 15:11:59-03","UnB","UB","36580","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Silva, FC","1979","06","23","Southern America","Brasil",NA,NA,NA,NA,"340",NA,"Goiás","Ilha do Bananal","Dicotyledoneae",NA,"Mart.","Incógnito","Santa Isabel","-49.4267","-15.2981",NA,NA,NA,NA,NA,NA,"-49.4267","-15.2981",NA,NA,NA,NA,NA,NA,NA
"861","2019-11-01 15:11:59-03","UnB","UB","36581","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Anderson, WR","1973","05","06","Southern America","Brasil",NA,NA,NA,NA,"9802",NA,"Mato Grosso","Barra do Garças","Dicotyledoneae",NA,"Mart.","França, F","Barra do Garças","-52.25","-15.883333",NA,NA,NA,NA,NA,NA,"-52.25","-15.883333",NA,NA,NA,NA,NA,NA,NA
"862","2019-11-01 15:11:59-03","UnB","UB","36582","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Filgueiras, TS","1978","07",NA,"Southern America","Brasil",NA,NA,NA,NA,"336",NA,"Goiás","Luziânia","Dicotyledoneae",NA,"Mart.","França, F","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA
"863","2019-11-01 15:11:59-03","UnB","UB","36583","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ferreira, MB","1970","04","02","Southern America","Brasil",NA,NA,NA,NA,"158",NA,"Goiás","Brazlândia","Dicotyledoneae",NA,"Mart.","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2019-11-01 15:11:59-03","UnB","UB","36585","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Irwin, HS","1966","06","03","Southern America","Brasil",NA,NA,NA,NA,"16528?rot tr",NA,"Goiás",NA,"Dicotyledoneae",NA,"Mart.","Shimizu, GH",NA,NA,NA,NA,NA,NA,NA,"2014","12",NA,NA,"04",NA,NA,NA,NA,NA,NA
"865","2019-11-01 15:11:59-03","UnB","UB","36586","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Viana, RHO",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"2",NA,"Mato Grosso","Nova Xavantina","Dicotyledoneae",NA,"Mart.","Shimizu, GH","Nova Xavantina","-52.35","-14.666667",NA,NA,NA,NA,"2014","12","-52.35","-14.666667","05",NA,NA,NA,NA,NA,NA
"866","2019-11-01 15:11:59-03","UnB","UB","36590","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA","1997","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"7946",NA,"Tocantins","4 km from Natividade on the road to Chapada","Dicotyledoneae",NA,"Mart.","Incógnito","Natividade","-47.716667","-11.666667",NA,NA,NA,NA,NA,NA,"-47.716667","-11.666667",NA,NA,NA,NA,NA,NA,NA
"867","2019-11-01 15:11:59-03","UnB","UB","36591","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA","1968","06",NA,"Southern America","Brasil",NA,NA,NA,NA,"1630",NA,"Mato Grosso","Cerca 200 km N of Xavantina, Xavantina-São Félix road","Dicotyledoneae",NA,"Mart.","Ratter, JA","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2019-11-01 15:11:59-03","UnB","UB","36592","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Maria, J","1968",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"15",NA,"Goiás","Luziânia","Dicotyledoneae",NA,"Mart.","Incógnito","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA
"869","2019-11-01 15:11:59-03","UnB","UB","36593","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Maria, J",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"11",NA,"Goiás","Luziânia","Dicotyledoneae",NA,"Mart.","Incógnito","Luziânia","-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA
"870","2019-11-01 15:11:59-03","UnB","UB","36595","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ferreira, MB","1970","04",NA,"Southern America","Brasil",NA,NA,NA,NA,"145",NA,"Goiás","Brazlândia","Dicotyledoneae",NA,"Mart.","Vianna, MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2019-11-01 15:11:59-03","UnB","UB","36596","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Mendonça, RC","2003","03",NA,"Southern America","Brasil",NA,NA,NA,NA,"5458",NA,"Goiás","Formosa, Entrada para Camping Club do Brasil","Dicotyledoneae",NA,"Mart.","Shimizu, GH","Formosa","-47.472611","-15.397361",NA,NA,NA,NA,"2014","12","-47.472611","-15.397361","05",NA,NA,NA,NA,NA,NA
