"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"150","2020-12-21 16:27:51-03","MBM","MBM","218422","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM218422",NA,"1257","Southern America","Capão da Imbuia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"151","2020-12-21 16:27:51-03","MBM","MBM","218421","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Dombrowski, L.T.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM218421",NA,"2636","Southern America","Colônia Orleans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"152","2020-12-21 16:27:51-03","MBM","MBM","118374","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM118374","MBM118374","418","Southern America","Recanto das Araucárias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"153","2020-12-21 16:27:51-03","MBM","MBM","218420","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Burkart, A.","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM218420",NA,"2118","Southern America","Umbará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"154","2020-12-21 16:27:51-03","MBM","MBM","47252","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Pereira, E.","Pereira, E.",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM047252","MBM047252","7995","Southern America","Águas Santa Clara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"155","2020-12-21 16:27:51-03","MBM","MBM","37474","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Muller, C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM037474","MBM037474","37334","Southern America","Cantagalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"156","2020-12-21 16:27:51-03","MBM","MBM","12668","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Muller, C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM012668","MBM012668","22567","Southern America","Entre Rios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"157","2020-12-21 16:27:51-03","MBM","MBM","112819","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM112819","MBM112819","50850","Southern America","Lagoa Seca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"158","2020-12-21 16:27:51-03","MBM","MBM","47257","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Burkart, A.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM047257","MBM047257","1092","Southern America","Engenheiro Bley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"159","2020-12-21 16:27:51-03","MBM","MBM","24744","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM024744",NA,"30956","Southern America","Johanisdorf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA
"160","2020-12-21 16:27:51-03","MBM","MBM","218419","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Burkart, A.","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"MBM218419",NA,"2236","Southern America","Fazenda Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA
"161","2020-12-21 16:27:51-03","MBM","MBM","67859","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Muller, C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM067859","MBM067859","43475","Southern America","Rodovia para Ponte Serrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"162","2020-12-21 16:27:51-03","MBM","MBM","1939","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Burkart, A.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM001939","MBM001939","15429","Southern America","Santo Agostinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"163","2020-12-21 16:27:51-03","MBM","MBM","118098","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Vanni, R.","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM118098","MBM118098","40773","Southern America","Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"164","2020-12-21 16:27:51-03","MBM","MBM","218423","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Dombrowski, L.T.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM218423",NA,"7709","Southern America","Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"165","2020-12-21 16:27:51-03","MBM","MBM","275770","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Smith, S.F.","Scur, L.","1999","12","01","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM275770","MBM275770","208","Southern America","Caxias do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA
"166","2015-09-28 07:06:53-03","MNHN","RECOLNAT_MNHN_P","P00758235","PreservedSpecimen",NA,"Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Müller","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00758235","P00758235_01",NA,NA,"Prov. Rio Grande do Sul","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758235' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821/C2 2653",NA,NA
"167","2015-09-28 04:17:45-03","MNHN","RECOLNAT_MNHN_P","P00758236","PreservedSpecimen",NA,"Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Müller","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00758236","P00758236_01",NA,NA,"Prov. Rio Grande do Sul","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758236' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821/C2 2653",NA,NA
"168","2015-09-28 08:36:21-03","MNHN","RECOLNAT_MNHN_P","P00758237","PreservedSpecimen",NA,"Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00758237","P00758237_01",NA,NA,"Prov. Rio Grande do Sul","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758237' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821/C2 2653",NA,NA
"169","2016-11-28 14:45:04-02","MNHN","RECOLNAT_MNHN_P","P02912600","PreservedSpecimen",NA,"Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Smith","Hatschbach, G.","1966","12","13","[Brésil]","Paraná","Palmas",NA,NA,NA,NA,NA,NA,"P02912600","P02912600_01",NA,NA,"S. Agostinho.(Mun. Palmas), Paraná","hb",NA,"Herbario n° 15429 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02912600' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15429",NA,NA
"170","2016-11-28 14:32:04-02","MNHN","RECOLNAT_MNHN_P","P02912602","PreservedSpecimen",NA,"Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Gardner, G.","1841","1","1","Brésil","Goias",NA,NA,NA,NA,NA,NA,NA,"P02912602","P02912602_01",NA,NA,"Prov. de Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02912602' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3672",NA,NA
"171","2016-11-28 18:20:34-02","MNHN","RECOLNAT_MNHN_P","P02912603","PreservedSpecimen",NA,"Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Gardner, G.","1841","1","1","Brésil","Goias",NA,NA,NA,NA,NA,NA,NA,"P02912603","P02912603_01",NA,NA,"Prov. de Goyaz","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02912603' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3672",NA,NA
"172","2015-09-04 02:15:05-03","MNHN","RECOLNAT_MNHN_P","P02912604","PreservedSpecimen",NA,"Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Müller","Gaudichaud, C.","1833","1","1","Brésil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"P02912604","P02912604_01 P02912604_02",NA,NA,"Province de Rio-Grande","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02912604' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1433",NA,NA
"173","2016-11-28 14:29:40-02","MNHN","RECOLNAT_MNHN_P","P02912601","PreservedSpecimen",NA,"Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Burkart","Lourteig, A.","1967","12","16","Brasil","Santa Catarina","Lajes","-50.326099395752","-27.8160991668701",NA,NA,"950",NA,"P02912601","P02912601_01",NA,NA,"Est. Santa Catarina. Mun. Lajes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02912601' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,"2264",NA,NA
"174","2020-10-01 14:20:27-03","JBB","HEPH","3079","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Maury, CM","Maury, CM","1983","02","04","Brasil","Distrito Federal","Planaltina","-47.5625","-15.4375","-47.5625","-15.4375",NA,NA,NA,NA,"392","Southern America","Estação Ecológica de Águas Emendadas",NA,NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-01 14:20:27-03","JBB","HEPH","3233","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Bringel Júnior, JBA","Maury, CM","1983","02","24","Brasil","Distrito Federal","Planaltina","-47.5625","-15.4375","-47.5625","-15.4375",NA,NA,NA,NA,"411","Southern America","Estação Ecológica de Águas Emendadas",NA,NA,NA,"Dicotyledon","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:36:23-03","UFMG","BHCB","71174","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Cordeiro, J",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1905","Southern America",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA
"177","2021-02-11 17:19:05-03","UFPR","UPCB","12860","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vog.","Hatschbach, G.","Braga, R.","1957","11",NA,"Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"UPCB0038131",NA,NA,NA,NA,NA,NA,"Campo, próximo à estrada de ferro..",NA,NA,NA,NA,"1958","05",NA,"21346","auto",NA,NA,NA,NA
"178","2021-02-11 17:19:05-03","UFPR","UPCB","64336","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vog.","Hatschbach, G.","Cervi, A.C.","2002","12","31","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"9073a",NA,NA,NA,NA,"Ereta, odorífera, flores amarelas, campo limpo..",NA,NA,NA,NA,"2007","01","01","25180","auto",NA,NA,NA,NA
"179","2021-02-11 17:19:05-03","UFPR","UPCB","4602","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vog.","Hatschbach, G.","Hatschbach, G.","1963","11","17","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,"10597",NA,"Águas Santa Clara",NA,NA,"Subarbusto, 50-100cm, flor amarela. Campo sujo..",NA,NA,NA,NA,"1964","04",NA,"53832","auto",NA,NA,NA,NA
"180","2021-02-11 17:19:05-03","UFPR","UPCB","4400","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vog.","Smith, L.B.","Hatschbach, G.","1962","11","28","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"9526",NA,"Bugra",NA,NA,"Flor amarela. Campo..",NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"181","2021-02-11 17:19:05-03","UFPR","UPCB","85406","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vog.","Guimarães, O. & Santos, E.P.","Santos, E.P. et al.","2007","03","25","Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,NA,"1178",NA,"Próximo ao aeroclube.",NA,NA,"Arbusto, ca. 1m, flores amarelas, frutos imaturos, verdes. Campo sêco..",NA,NA,NA,NA,"2007","03","30","63451","auto",NA,NA,NA,NA
"182","2021-02-11 17:19:05-03","UFPR","UPCB","7273","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vog.","Hatschbach, G.","Hatschbach, G.","1968","01","25","Brasil","Paraná","Campo do Tenente","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,NA,NA,"18470",NA,"Ribeirão da Fazenda",NA,NA,"Xilopodífera, 70cm, flor amarela. Do campo limpo. Considerada afrodisíaca..",NA,NA,NA,NA,"1968","08",NA,"17005","auto",NA,NA,NA,NA
"183","2020-05-25 15:13:54-03","FSU","FSU","000071903","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"H. S. Irwin, R. M. Harley, G. L. Smith",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32944a",NA,NA,NA,NA,NA,NA,NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-05-25 15:13:54-03","FSU","FSU","000071904","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.",NA,"R. Reis dos Santos, R. Souza, W. R. Anderson, S. R. Hill",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10328",NA,NA,NA,NA,NA,NA,NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2015-02-20 12:47:00-02","MO","MOBOT","2186822","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Teodoro Rojas","1933","9",NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 6342","South America","Estrella. Campo humedo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2009-12-23 06:59:00-02","MO","MOBOT","2186823","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Karl Fiebrig","1909",NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fiebrig 6265a","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2015-02-20 12:47:00-02","MO","MOBOT","2199983","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Teodoro Rojas","1948","2","14","Paraguay","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 14121","South America","Pirareta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2009-07-27 09:22:00-03","MO","MOBOT","2428121","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Ulibarri, E. A., III-","Fernando O. Zuloaga|Osvaldo Morrone","2000","10","18","Argentina","Misiones","Candelaria","-55.51666","-27.35",NA,NA,NA,NA,NA,NA,"Zuloaga 7209","South America","Loreto, Ayo. La Pastora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2009-07-27 09:22:00-03","MO","MOBOT","2431082","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Ulibarri, E. A.","Fernando O. Zuloaga|Osvaldo Morrone","1997","9","26","Argentina","Misiones","Candelaria","-55.51666","-27.4",NA,NA,"120.00000000",NA,NA,NA,"Zuloaga 6545","South America","Cruce de Ruta Prov. 103 y Ruta Prov. 4, campo quemado al borde del camino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-07-17 06:53:00-03","MO","MOBOT","2456187","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Burkart, A.","Arturo E. Burkart","1964","1","25","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 25124","South America","Panambi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2013-09-09 17:10:00-03","MO","MOBOT","3214123","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. P. Fortuna-Perez","Zulma E. Rúgolo de Agrasar|Hilda M. Longhi-Wagner|S. Boechat|Ana María Molina","1992",NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rúgolo de Agrasar 1578","South America","Mun. Curitibanos, a 16 km hacia Lebón Régis, Río Marombas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"192","2012-03-29 05:23:00-03","MO","MOBOT","3215293","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Velva E. Rudd","Shunsuke Tsugaru|Yasuharu Fujimoto|T. Tariki","1987","12","14","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"930.00000000",NA,NA,NA,"Tsugaru B-2517","South America","Vicinity of Lajas, Municipio de Lajas, along the Rt. BR-116. On grassy field.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2013-09-09 17:10:00-03","MO","MOBOT","3215850","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","A. P. Fortuna-Perez","Pedro Jörgensen","1931",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 4550","South America","Common in the campo. Tapytá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"194","2015-08-10 05:49:00-03","MO","MOBOT","3216335","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","M. Lavin","Amaro Macedo","1947",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Macedo 634","South America","Ituiutaba, Minas Gerais.",NA,NA,NA,NA,NA,"coriifolia","Isotype",NA,NA,NA,NA,NA,NA,NA,"1",NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","3216827","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","M. Lavin","Per Dusén","1916",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 17615","South America","Tres Barras, in pseudocampo.",NA,NA,NA,NA,NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","3214059","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,"M. Lavin","Troels M. Pedersen","1977",NA,NA,"Argentina","Misiones","San Javier",NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 11926","South America","Grassland on medium dry ground.",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2016-11-15 05:15:00-02","MO","MOBOT","3214466","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,"M. Lavin","Antonio C. Krapovickas|Carmen L. Cristóbal|Victor Maruñak|Stella M. Pire|Sara G. Tressens","1969",NA,NA,"Argentina","Misiones","San Javier",NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 15206","South America","30km de L.N. Alem camino a San Javier, sobre ruta 4.",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2013-10-08 15:30:00-03","MO","MOBOT","3214910","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,"M. Lavin","Gert G. Hatschbach","1974","2","8","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 33930","South America","Capão Redondo (mun. Camapuã).",NA,NA,NA,NA,NA,"latifolia","Isotype",NA,NA,NA,NA,NA,NA,NA,"1",NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","3215260","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,"M. Lavin","Gert G. Hatschbach","1975","10","24","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 37334","South America","Canta Galo (mun. Guarapuava).",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","3216194","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,"M. Lavin","Gert G. Hatschbach","1987","1","5","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 50850","South America","Lagoa Seca (mun. Guarapuava).",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-08-31 09:16:18-03","INPA","INPA","147696","S","Plantae","Leguminosae-Pap","Poiretia","latifolia","Poiretia latifolia","Vogel","Vanni, RO","Vanni, RO","1986","11","25","Argentina","Cainguás","Misiones",NA,NA,NA,NA,NA,NA,"INPA0147696","INPA0147696 INPA0147696_e","665","Southern America","1 km S de Campo Grande, camino a A. Posse",NA,NA,NA,"Dicotyledon Rosids","Fabales",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-08-31 09:16:18-03","INPA","INPA","142872","S","Plantae","Leguminosae-Pap","Poiretia","latifolia","Poiretia latifolia","Vogel","Sobral, MEG","Sobral, MEG","1985","12",NA,"Brasil","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,"INPA0142872","INPA0142872 INPA0142872_e","4570","Southern America","Cerro Loreto, Cerro Loreto.",NA,NA,NA,"Dicotyledon Rosids","Fabales",NA,NA,"1985","12",NA,"42672","auto",NA,NA,NA,NA
