"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"96","2015-09-04 17:06:27-03","MNHN","RECOLNAT_MNHN_P","P05009426","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Harley, R.M.|Ferreira, A.|Castro, R.|Souza, R.",NA,"1968","10","29",NA,"Brasil","Mato Grosso",NA,"21,5km along road S from base camp.","-51.76667","-12.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05009426' target='other'> <mi>dwc_moreinfo</mi></a>","P05009426","P05009426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10885",NA,NA,NA
"97","2015-09-04 17:06:27-03","MNHN","RECOLNAT_MNHN_P","P05009424","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Mosén, H.",NA,"1875","4","1",NA,"Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05009424' target='other'> <mi>dwc_moreinfo</mi></a>","P05009424","P05009424_01",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,"3664",NA,NA,NA
"98","2015-09-04 17:06:27-03","MNHN","RECOLNAT_MNHN_P","P05009425","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Hatschbach, G.",NA,"1966","11","29",NA,"Brasil","Paraná","Morretes","Prainhas.","-48.834400177002","-25.476900100708","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05009425' target='other'> <mi>dwc_moreinfo</mi></a>","P05009425","P05009425_01",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,"15291",NA,NA,NA
"99","2015-09-04 17:06:06-03","MNHN","RECOLNAT_MNHN_P","P05009421","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Harley, R.M.|Souza, R.",NA,"1968","11","14",NA,"Brasil","Mato Grosso",NA,"Approx. 30 km S. of Xavantina on the Aragarças road.","-52.23333","-14.63333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05009421' target='other'> <mi>dwc_moreinfo</mi></a>","P05009421","P05009421_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11067",NA,NA,NA
"100","2015-09-04 17:06:27-03","MNHN","RECOLNAT_MNHN_P","P05009427","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Harley, R.M.|Souza, R.",NA,"1968","11","20",NA,"Brasil","Mato Grosso",NA,"Rio Suia Missú, ca. 20 km N of the ferry and ca. 50 km NNW of base camp, at river margin.","-51.76667","-12.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05009427' target='other'> <mi>dwc_moreinfo</mi></a>","P05009427","P05009427_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11135",NA,NA,NA
"101","2015-09-29 09:10:46-03","MNHN","RECOLNAT_MNHN_P","P00734650","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734650' target='other'> <mi>dwc_moreinfo</mi></a>","P00734650","P00734650_01",NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1240",NA,NA,NA
"102","2015-09-04 17:06:27-03","MNHN","RECOLNAT_MNHN_P","P05009448","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Prance, G.T.|Maas, P.J.M.|Monteiro, O.P.|Ramos, J.F.|Woolcott, D.B.",NA,"1971","11","2",NA,"Brasil",NA,NA,"Road Camanaus-Uaupés, near Camanaus.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05009448' target='other'> <mi>dwc_moreinfo</mi></a>","P05009448","P05009448_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15992",NA,NA,NA
"103","2015-09-04 17:06:27-03","MNHN","RECOLNAT_MNHN_P","P05009449","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Luschnath",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05009449' target='other'> <mi>dwc_moreinfo</mi></a>","P05009449","P05009449_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-05-19 13:22:48-03","MNHN","RECOLNAT_MNHN_P","P05176267","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05176267' target='other'> <mi>dwc_moreinfo</mi></a>","P05176267","P05176267_01 P05176267_02",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1240",NA,NA,NA
"105","2020-12-11 11:40:25-03","UFMG","BHCB","44665","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:21:22-03","UFPR","UPCB","50829","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Hatschbach, G.","Silva, J.M.","4225","2004","11","23",NA,"Brasil","Paraná","Adrianópolis","Fazenda Mato Limpo, Berneck","-48.9911003112793","-24.6571998596191",NA,"Árvore 10m, flor alva. Floresta Atlântica..",NA,NA,NA,NA,NA,"49901","auto",NA,NA,"2005","01",NA,NA,"01",NA,NA,NA,NA
"107","2011-02-07 10:00:00-02","MO","MOBOT","3218420","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","R. Liesner","M. Wacket","Wacket s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","3218417","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","L.B. Smith","Gert G. Hatschbach","Hatschbach 15291","1966","11","29","South America","Brazil","Paraná",NA,"Mun. Morretes; Prainhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","3218419","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","R. Liesner","Auguste F.M. Glaziou","Glaziou 13135","1882",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Envir. de rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2012-05-17 05:02:00-03","MO","MOBOT","3218422","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","R. Liesner","Carl Schwacke","Schwacke 13673","1878","11","14","South America","Brazil","Minas Gerais",NA,"In sylvis prope Itabire do Matto Dentra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","3218424","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","S.F. Smith","Gert G. Hatschbach|J.M. Silva","Hatschbach 51288","1987","7","27","South America","Brazil","Paraná",NA,"Adrianópolis, estrada p/Ribeirão do Rocha.",NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2010-12-01 20:24:00-02","MO","MOBOT","3321847","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","R. Howard","William C. Steward|Izonete de Jesus Araújo|G. Rogers|José F. Ramos|J. Ribamar do Nascimento de Lima","Steward 498","1978","1","22","South America","Brazil","Amazonas",NA,"Rio Negro; near Rio Jaui. Rocky island with white sand. Varzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","3321650","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","R.A. Howard","C.A. Cid Ferreira","Cid Ferreira 7804","1986","8","19","South America","Brazil","Pará",NA,"Mun. Oriximiná. Rio Mapuera margem esquerda. Campina das 3 ilhas a 4 km da margem do rio. Campina aberta, solo arenoso branco.","-57.11666","-1.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-02-19 04:30:00-03","MO","MOBOT","3218435","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"C.F.P. Martius","Martius s.n.","1818","12",NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-02-19 04:30:00-03","MO","MOBOT","1798827","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"C.F.P. Martius","Martius 1240","1817",NA,NA,"South America","Brazil",NA,NA,"Ilhéus.",NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","1805382","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","R. Liesner (MO)","Alwyn H. Gentry","Gentry 13023","1974","12","2","South America","Brazil","Amazonas",NA,"Estrado do Aleixo, near Manaus, turnoff to Rio Negro at Km 11 past INPA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3763",NA,NA,NA
"117","2014-09-17 05:30:00-03","MO","MOBOT","3090199","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","R. Howard","André M. de Carvalho|André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim","Carvalho 4513","1994","4","26","South America","Brazil","Bahia",NA,"Mpio de Una, Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Regiao da Mata Higrófila Sul Baiana.","-39.0833333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"118","2014-09-17 05:30:00-03","MO","MOBOT","3093363","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","R. Howard","André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim|Edgar B. dos Santos","Amorim 1488","1993","11","27","South America","Brazil","Sergipe",NA,"Mpio de Santa Luzia do Itanhi. Cerca de 2, 5 Km do Distrito de Crasto, na estrada para Sta. luzia do Itanhi. Mata Atlantica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2012-10-17 05:07:00-03","MO","MOBOT","3093623","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","R. Howard","W. Wayt Thomas|A. Carvalho|L.A. Mattos Silva|Talmon S. dos Santos|Jomar G. Jardim","Thomas 10427","1994","5","20","South America","Brazil","Bahia",NA,"Mun. Uruçuca. Uruçuca, Escola Media de Agropecuaria da Regiao Cacaueria Reserva ''Gregório Bondar''. Disturbed southern Bahian wet forest.","-39.26666","-14.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-24 04:40:00-03","MO","MOBOT","3165322","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","J. Kallunki","L. P. de Queiroz|M.J. Lemos|José R. Pirani|Jacquelyn A. Kallunki","Queiroz 3046","1993","1","28","South America","Brazil","Bahia",NA,"Mpio de Feira de Santana: Serra do Sao José, Fazenda Boa Vista. Floresta Estacional Semi-decidua.","-39.66666","-12.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","3218430","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Boris A. Krukoff","Krukoff 6669","1934","10","12","South America","Brazil","Amazonas",NA,"Mpio. Humayta, near Livramento, on Rio Livramento. On terra firma.","-63.01666","-7.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-12-27 05:33:00-02","MO","MOBOT","3218431","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","R.A. Howard","Ghillean T. Prance|T. D. Pennington","Prance 1266","1965","9","4","South America","Brazil","Pará",NA,"Mata da Serraria Santa Luzia, grounds of Ian, Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2013-01-03 16:34:00-02","MO","MOBOT","3218432","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","J.M. Greenman","B. Luschnath","Luschnath s.n.","1831",NA,NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","3218433","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Boris A. Krukoff","Krukoff 6606","1934","10","12","South America","Brazil","Amazonas",NA,"Basin of Rio Madeira. Municipality Humayta, near Livramento, on Rio Livramento. On terra firma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2013-01-03 16:34:00-02","MO","MOBOT","3218434","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"B. Luschnath","Luschnath 54","1831",NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"126","2016-09-14 05:18:00-03","MO","MOBOT","3232140","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","R.A. Howard","Ghillean T. Prance|Paul J. M. Maas|D.B. Woolcott|O.P. Monteiro|José F. Ramos","Prance 15992","1971","11","2","South America","Brazil","Amazonas",NA,"Basin of Rio Negro. Road Camanaus-Uaupés, near Camanaus. Caatinga on white sand, terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","731249","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Ronald L. Liesner (MO)","Thomas B. Croat","Croat 20434","1972","9","19","South America","Peru","Loreto",NA,"Río Tacsha Curaray.","-73.75","-2.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"324","40",NA,NA
"128","2015-09-29 15:04:00-03","MO","MOBOT","733319","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Ronald Liesner (MO)","Ariane L. Peixoto|Alwyn H. Gentry|Elsa M. Zardini|Carolyn Proença|O.L. Peixoto","Peixoto 3208","1985","2","2","South America","Brazil","Espírito Santo",NA,"Linhares, Reserva Florestal da CVRD. Transect 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-10","3",NA,NA
"129","2011-06-10 11:47:00-03","MO","MOBOT","789040","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Gerrit Davidse|Otto Huber","Davidse 15332","1978","4","17","South America","Venezuela","Amazonas",NA,"Departamento Atures: 23 km NE of Puerto Ayacucho and 10 km E of the highway, hills and base of hills, near Cachama.","-67.4","5.85",NA,NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78-29","1",NA,NA
"130","2014-09-17 05:30:00-03","MO","MOBOT","3096747","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","R. Howard","Jomar G. Jardim|André M. Amorim|Sérgio C. de Sant'Ana|Edgar B. dos Santos|José L. Hage","Jardim 95","1993","3","9","South America","Brazil","Bahia",NA,"Mpio de Una, Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Regiao da Mata Higrófila Sul Baiana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","3321623","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","R. Howard","Michael H. Nee","Nee 35032","1987","4","25","South America","Brazil","Rondônia",NA,"15.5 km E of Campo Novo on road to Ariquemes. Forest on slopes, gravelly clay, from very coarse crystalline rock outcropping on top. Mun. Porto Velho.","-63.5","-10.58333",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","16951","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lind.","G. Hatschbach","S.R. Ziller",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Quatro Barras","cidade","-49.0769004821777","-25.3656005859375",NA,"Arvoreta, floresta ombrófila densa submontana;",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"133","2020-08-31 09:18:01-03","INPA","INPA","200674","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E de","Silva, JM da","2238","1997","11","27","Southern America","Brasil","Paraná","Morretes","Parque Estadual Marumbi, caminho para o Pico Abrolho.","-48.834400177002","-25.476900100708",NA,NA,"INPA0200674","INPA0200674 INPA0200674_e",NA,NA,NA,"30514","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-08-31 09:18:02-03","INPA","INPA","113559","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Liesner, RL","Croat, TB","20434","1972","09","19","Southern America","Peru","Loreto",NA,NA,NA,NA,NA,NA,"INPA0113559","INPA0113559 INPA0113559_e",NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-08-31 09:18:02-03","INPA","INPA","34211","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Howard, RA","Prance, GT","15992","1971","11","02","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Road Camanaus-Uaupés, Basin of rio Negro. Road Camanaus-Uaupés, near Camanaus. Caatinga on white sand, terra firme.","-66.973183","-0.372728",NA,NA,"INPA0034211","INPA0034211 INPA0034211_e INPA0034211_e1",NA,NA,NA,NA,NA,"-66.973183","-0.372728","1976",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-01-10 20:51:01-03","INPA","INPA","181105","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Howard, RA","Nee, MH","35032","1987","04","25","Southern America","Brasil","Rondônia","Porto Velho","15.5 km E of Campo Novo on road to Ariquemes.","-63.5","-10.583333",NA,NA,"INPA0181105","INPA0181105_e",NA,NA,NA,NA,NA,"-63.5","-10.583333","1990",NA,NA,NA,NA,NA,NA,NA,NA
"137","2018-10-09 16:32:09-03","UFLA","ESAL","17735","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Carvalho, WAC","367",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Res. Indegena do Povo Maxacalis","-44.999444","-21.245278",NA,"árvore; 8 m; ;",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-11-24 14:12:12-02","UFLA","ESAL","11855","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Paraíba","Mataraca",NA,"-35.0511016845703","-6.60138988494873",NA,"árvore; 4,0; ;; restinga",NA,NA,NA,NA,NA,"15636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-17 14:34:32-03","UTFPR-SL","SHPR","725","PreservedSpecimen","Plantae","Anthophyta",NA,"Euphorbiaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Biral, L.","Biral, L. | P. Freitas","1861","2019","11","25","América do Sul","Brasil","São Paulo","Anhembi","Fazenda Bacury (antes parte da Fazenda Barreiro Rico)","-48.137778","-22.673611","exsicata","Arvoreta, 2 m de altura, inflorescência verdes, flores brancas.Habitat: Floresta estacional semidecidual.","SHPR000725",NA,NA,NA,NA,NA,NA,"48º08'16 W","22º40'25 S","2019","11",NA,NA,NA,NA,NA,NA,NA
"140","2020-09-12 05:00:02-03","US","US","3026666","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"D. Araujo & N. Maciel","4196","1980","12","5","South America - Neotropics","Brazil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Praia do Sul.","-44.3180999755859","-23.0067005157471",NA,NA,"US01339007","US01339007_01 US01339007_02",NA,NA,NA,"32988","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"141","2020-09-12 05:00:02-03","US","US","3095910","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"W. C. Steward, I. Araujo, G. Rogers, J. F. Ramos & J. Ribamar","498","1978","1","22","South America - Neotropics","Brazil","Amazonas",NA,"Rio Negro, near Jaui.",NA,NA,NA,NA,"US01339008","US01339008_01 US01339008_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"142","2020-09-12 05:00:02-03","US","US","1619869","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"P. K. Dusén","11966","1911","7","20","South America","Brazil","Paraná",NA,"Volta Grande",NA,NA,NA,NA,"US01339016","US01339016_01 US01339016_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"143","2020-09-12 05:00:02-03","US","US","2748243","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"M. Kuhlmann","1749","1949","1","28","South America - Neotropics","Brazil","São Paulo","Salesópolis","Boracéa","-45.8400001525879","-23.5300006866455",NA,NA,"US01339014","US01339014_01 US01339014_02",NA,NA,NA,"18032","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"144","2020-09-12 05:00:02-03","US","US","1593828","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"B. Lutz","698","1931","11","1","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,"US01339015","US01339015_01 US01339015_02",NA,NA,NA,"57442","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"145","2020-09-12 05:00:02-03","US","US","2564086","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"G. Hatschbach, J. C. Lindeman & H. Haas","13397","1966","1","4","South America","Brazil","Paraná","Morretes","Porto de Cima.","-48.834400177002","-25.476900100708",NA,NA,"US01339010","US01339010_01 US01339010_02",NA,NA,NA,"30514","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"146","2020-09-12 05:00:02-03","US","US","2472330","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"G. Hatschbach","8629","1961","11","12","South America","Brazil","Paraná","Campina Grande do Sul","Rodovia BR-2, Ribeirão do Cedro","-49.0553016662598","-25.3055992126465",NA,NA,"US01339011","US01339011_01 US01339011_02",NA,NA,NA,"55154","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
