"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","country","stateProvince","county","individualCount","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","locality","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","previousCatalogNumber"
"144","2020-07-10 09:44:17-03","MBML","MBML-HERBARIO","1017",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata var. lingulata",NA,"G. Martinelli/15-03-1988",NA,NA,"H. Q. Boudet Fernandes","1246","Brasil","Espírito Santo","Santa Teresa",NA,"Epífita sobre arbusto fino, local ensolarado, inflorescência verde clara.","-40.530278","-19.971389",NA,NA,"1985","06","02","Estação Biológica de Santa Lúcia",NA,NA,"MBML001017","MBML001017",NA,NA,"var. lingulata",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"145","2021-03-04 11:04:38-03","UFRB","HURB","21679","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Garcia, G.S.; Nepomuceno, S.","319","Brasil","Bahia","Morro do Chapéu",NA,"UFRN 22738 / Ocasional em palmeiras (Syagrus ssp.) ou como terrestre.","-41.270833","-11.645556",NA,NA,"2016","09","15","Trilha para Buraco do Possidônio;",NA,NA,"HURB000021679","HURB000021679 HURB000021679_2","981","981",NA,NA,"41º16'15W","11º38'44S",NA,NA,NA,NA,NA
"146","2021-01-26 13:52:56-03","IMA","MAC","21339","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"A.C.Martins-Monteiro; A.S.Costa; E.Rodrigues","93","Brasil","Alagoas","Maceió",NA,"Erva. Botões florais verdes.; Mata Atlântica.","-35.708947","-9.649847",NA,NA,"2004","09","24","Usina Cachoeira, Fazenda Boa Vista, margem do Rio Saúde.",NA,NA,"MAC0021339",NA,NA,NA,NA,NA,"-35.708947","-9.649847",NA,NA,NA,NA,NA
"147","2021-01-26 13:52:56-03","IMA","MAC","21341","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","R.P.Lyra-Lemos",NA,NA,"A.C.Martins-Monteiro; A.S.Costa; E.Rodrigues","95","Brasil","Alagoas","Maceió",NA,"Terrestre. Frutos vermelhos suculentos.; Mata Atlântica.","-35.708947","-9.649847",NA,NA,"2004","09","24","Usina Cachoeira, Fazenda Boa Vista, margem do Rio Saúde.",NA,NA,"MAC0021341",NA,NA,NA,NA,NA,"-35.708947","-9.649847",NA,NA,NA,NA,NA
"148","2021-01-26 13:52:56-03","IMA","MAC","24429","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"R.P.Lyra-Lemos; et al.","9426","Brasil","Alagoas","Água Branca",NA,"Rupícola. Frutos brancos.; Caatinga.","-37.887547","-9.264861",NA,NA,"2006","03","24",NA,NA,NA,"MAC0024429",NA,NA,NA,NA,NA,"-37.887547","-9.264861",NA,NA,NA,NA,NA
"149","2021-01-26 13:52:56-03","IMA","MAC","58143","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","M.C.S.Mota","2016","04","J.Galdino","s.n.","Brasil","Alagoas","Murici",NA,"Inflorescência vermelha.; Mata Atlântica.","-36.575833","-9.518611",NA,NA,"2015","06","22","Mata da Bananeira.",NA,NA,"MAC0058143",NA,NA,NA,NA,NA,"-36.575833","-9.518611","07",NA,NA,NA,NA
"150","2021-01-26 13:52:56-03","IMA","MAC","52269","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","E.C.O.Chagas","2011","03","Chagas-Mota","10556","Brasil","Alagoas","Flexeiras",NA,"Epífita. Frutos vermelhos.; Mata Atlântica.","-35.7807998657227","-9.19750022888184","21617","auto","2011","03","24","Estação Ecológica de Murici, Fazenda Triunfo.",NA,NA,"MAC0052269",NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,NA
"151","2021-01-26 13:52:56-03","IMA","MAC","50321","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","E.C.O.Chagas","2010","11","Chagas-Mota","9360","Brasil","Alagoas","Maribondo",NA,"Epífita. Infrutescência verde.; Mata Atlântica.","-36.3053016662598","-9.57721996307373","12497","auto","2010","11","12","Fazenda Boca da Mata.",NA,NA,"MAC0050321",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"152","2021-01-26 13:52:56-03","IMA","MAC","41638","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","E.C.O.Chagas","2009","05","Chagas-Mota; A.I.L.Pinheiro; S.Cavalcanti","3764","Brasil","Alagoas","Mar Vermelho",NA,"Epífita. Infrutescência verde. Frutos brancos.; Mata Pluvial Atlântica.","-36.3880996704102","-9.44750022888184","12091","auto","2009","05","08","Fazenda Canadá.",NA,NA,"MAC0041638",NA,NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA
"153","2021-01-26 13:52:56-03","IMA","MAC","52094","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","E.C.O.Chagas","2011","03","Chagas-Mota; E.S.França; A.F.Araújo","10381","Brasil","Alagoas","Piaçabuçu",NA,"Epífita. Infrutescência verde.; Restinga.","-36.434398651123","-10.4055995941162","16123","auto","2011","03","18","APA da Marituba.",NA,NA,"MAC0052094",NA,NA,NA,NA,NA,NA,NA,"18",NA,NA,NA,NA
"154","2021-01-26 13:52:56-03","IMA","MAC","49906","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","E.C.O.Chagas","2010","10","Chagas-Mota","8945","Brasil","Alagoas","Quebrangulo",NA,"Epífita. Flores cremes.; Mata Atlântica.","-36.4710998535156","-9.31888961791992","16583","auto","2010","10","06","Reserva Biológica Pedra Talhada, Riacho Valdevino.",NA,NA,"MAC0049906",NA,NA,NA,NA,NA,NA,NA,"06",NA,NA,NA,NA
"155","2021-01-26 13:52:56-03","IMA","MAC","34163","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","E.C.O.Chagas","2008","09","Chagas-Mota","1333","Brasil","Alagoas","Viçosa",NA,"Epífita. Flores brancas.; Mata Pluvial Atlântica.","-36.2407989501953","-9.3713903427124","18701","auto","2008","09","20","Fazenda Aniceto.",NA,NA,"MAC0034163",NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA
"156","2021-01-26 13:52:56-03","IMA","MAC","31875","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","E.C.O. Chagas","2007","11","Chagas-Mota","117","Brasil","Alagoas","Viçosa",NA,"Epífita. Erva com inflorescência alva e perfumada.; Floresta Pluvial Atlântica.","-36.2407989501953","-9.3713903427124","18701","auto","2007","11","16","Serra Dois Irmãos.",NA,NA,"MAC0031875",NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA
"157","2014-11-06 16:16:40-02","UFPB","EAN","7987","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker.","M. G. L. Wanderley","1991","07",NA,"4437","Brasil","Bahia","Muncugê",NA,NA,NA,NA,NA,NA,"1992","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2014-11-06 16:16:40-02","UFPB","EAN","8232","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker.",NA,NA,NA,"L. P. Felix; S. J. Mayo; M. Nadruz; F. C. Ramalho.","5549","Brasil","Paraíba","Serraria",NA,NA,"-35.633","-6.82","13605","auto","1993","01","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2014-11-06 16:16:40-02","UFPB","EAN","15661","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker.","L. P. Felix","1991","07","L. P. Felix; C. A. B. Miranda",NA,"Brasil","Paraíba","Rio Tinto",NA,NA,"-35.0806","-6.80306","24573","auto","1988","08","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"160","2014-11-06 16:16:40-02","UFPB","EAN","5901","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker.","G. M. Sousa","1996","09","C. A. B. Miranda; L. P. Felix & E. S. Santana.","3505","Brasil","Paraíba","Mamanguape",NA,NA,"-35.1261","-6.83861","36853","auto","1989","05","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,NA
"161","2014-11-06 16:16:40-02","UFPB","EAN","1192","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker.","Pickel O. S. B.",NA,NA,NA,NA,"Brasil","Pernambuco","Nazaré da Mata.",NA,NA,"-35.2278","-7.74167","9456","auto","1954","10","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-04 10:26:52-03","UFRPE","HST","1044","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","S.Tavares","1964","06","S.Tavares","1044","Brasil","Pernambuco","Gravatá",NA,"Flores alvas, com perfume.","-35.5647010803223","-8.20110988616943","19146","auto","1962","09","15","Jardim a margem da estrada na Serra das Russas",NA,NA,"HST001044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-01 11:55:08-03","UFPE","UFP","16857","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Siqueira-Filho, JA","1996","05","Siqueira-Filho, JA","595","Brasil","Pernambuco","Maraial",NA,"Epífita sobre Cajazeiro (Anacardiaceae) a ca. de 1,90m de altura. Flores alvas. diminutas, que exalam aroma suave. síndrome de melitofilia.; Epífita sobre Cajazeiro (Anacardiaceae) a ca. de 1,90m de altura. Flores alvas. diminutas, que","-35.833333","-8.8",NA,NA,"1996","05","12",NA,NA,NA,"UFP016857",NA,"260","260",NA,NA,"-35.833333","-8.8","12",NA,NA,NA,NA
"164","2021-03-01 11:55:08-03","UFPE","UFP","40608","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Siqueira-Filho, JA","2003","07","Viana, A; Féliz, LP; Oliveira, JBS","255","Brasil","Alagoas","Ibateguara",NA,"Rupícola. Local sombreado próximo a virada da serra. Inflorescência com frutos verdes. Folhas verdes com base amarelada.; Rupícola. Local sombreado próximo a virada da serra. Inflorescência com frutos verdes. Folhas verdes com base ama","-35.840861","-8.489778",NA,NA,"2003","03","16",NA,NA,NA,"UFP040608",NA,"397","397",NA,NA,"-35.840861","-8.489778","10",NA,NA,NA,NA
"165","2021-03-01 11:55:08-03","UFPE","UFP","33966","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Siqueira-Filho, JA","2002","12","Siqueira-Filho, JA","1314","Brasil","Alagoas","Ibateguara",NA,"Epífita facultativa. Folhas vináceas com muitos líquens ferrugíneos. Lâmina foliar com indumento esbranquiçado na face abaxial formando linhas transversais suaves na bainha. Folhas com 106-119x3,5-4,5cm comp. Bainha foliar com 17-18x7-","-5.840861","8.995139",NA,NA,"2002","12","17",NA,NA,NA,"UFP033966",NA,"397","397",NA,NA,"-5.840861","8.995139","17",NA,NA,NA,NA
"166","2021-03-01 11:55:08-03","UFPE","UFP","21368","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Baracho, GS","1997","09","Baracho, GS; Siqueira-Filho, JA; Wanderley, MGL","687","Brasil","Pernambuco",NA,NA,"Epífita, heliófila, a ca. 15m de altura sobre várias mangueiras, crescendo juntamente com indíduos de Aechmea tomentosa. Escapo floral recém emitido, ca. 70cm alt., verde amarelado. Flores diminutas, patente-recurvadas. Sépalas apicula",NA,NA,NA,NA,"1997","09","05",NA,NA,NA,"UFP021368",NA,NA,NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"167","2021-03-01 11:55:08-03","UFPE","UFP","24885","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Siqueira-Filho, JA","1999","06","Siqueira-Filho, JA","937","Brasil","Pernambuco","Jaqueira",NA,"Grande touceira epífita em Pau-piranha caído (Guapira opposita - Nyctaginaceae) associada com Aechmes stelligera. Folhas variando entre 84-106cm de comp. Bainha foliar castanha espinhos enegrecidos. Inflorescência ramificada de cor cre","-35.838611","-8.723056",NA,NA,"1999","06","06",NA,NA,NA,"UFP024885",NA,"600","600",NA,NA,"-35.838611","-8.723056","06",NA,NA,NA,NA
"168","2021-03-01 11:55:08-03","UFPE","UFP","33796","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Siqueira-Filho, JA","2002","10","Siqueira-Filho, JA","1290","Brasil","Alagoas","União dos Palmares",NA,"Epífita caída no chão da mata. Floração passada. Inflorescência paniculada, frutos pequenos alvos, imaturos.; Epífita caída no chão da mata. Floração passada. Inflorescência paniculada, frutos pequenos alvos, imaturos.","-35.919167","-9.041944",NA,NA,"2002","10","29",NA,NA,NA,"UFP033796",NA,"502","502",NA,NA,"-35.919167","-9.041944","29",NA,NA,NA,NA
"169","2021-03-01 11:55:08-03","UFPE","UFP","57066","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Mendes, K","2008","04","Amorim, BS; Alves, M; Heald, S; Gomes, P; Mendes, K","146","Brasil","Sergipe","Areia Branca",NA,"Flores brancas, odor forte.; Flores brancas, odor forte.; Complexo florístico vegetacional.","-37.343056","-10.753889",NA,NA,"2007","10","12",NA,NA,NA,"UFP057066",NA,"220","220",NA,NA,"-37.343056","-10.753889","15",NA,NA,NA,NA
"170","2021-03-01 11:55:08-03","UFPE","UFP","74566","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Benko-Iseppon, AM; et al.","1710","Brasil","Bahia","Morro do chapéu",NA,"Área: Rural.; Rúpicula, inflorescência com pétalas branco creme.; Afloramento rochoso entremeado de solo arenoso.","-41.207222","-11.590139",NA,NA,"2012","12","07",NA,NA,NA,"UFP074566",NA,"1","1",NA,NA,"-41.207222","-11.590139",NA,NA,NA,NA,NA
"171","2021-03-01 11:55:08-03","UFPE","UFP","76730","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Melo, DS","2012","05","Gomes, LA; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR","471","Brasil","Sergipe","RVS Mata do Junco",NA,"Com flores amarelas.&nf;&nf;&nf;; Mata Atlântica.","-37.051389","-10.519444",NA,NA,"2012","04","20",NA,NA,NA,"UFP076730",NA,NA,NA,NA,NA,"-37.051389","-10.519444",NA,NA,NA,NA,NA
"172","2021-03-01 11:55:08-03","UFPE","UFP","37861","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Siqueira-Filho, JA","2005","09","Oliveira, M; Grillo, AA","1238","Brasil","Alagoas","Ibateguara",NA,"Epífita, frutos esverdeados. Raro.; Epífita, frutos esverdeados. Raro.","-35.9393997192383","-8.97249984741211","16798","auto","2003","01","25",NA,NA,NA,"UFP037861",NA,NA,NA,NA,NA,NA,NA,"07",NA,NA,NA,NA
"173","2021-03-01 11:55:08-03","UFPE","UFP","18590","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Noblick, LR","3712","Brasil","Bahia","Iaçú",NA,"Erva com inflorescência de 1m de altura. Frutos brancos ficando arroxeados quando maduros. Comum nas pedras e nas mata no morro.; Erva com inflorescência de 1m de altura. Frutos brancos ficando arroxeados quando maduros. Comum nas pedr","-40.2117004394531","-12.7672004699707","50006","auto","1985","03","14",NA,NA,NA,"UFP018590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-01 11:55:08-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Noblick, LR","3712","Brasil","Bahia","Iaçú",NA,"Erva com inflorescência de 1m de altura. Frutos brancos ficando arroxeados quando maduros. Comum nas pedras e nas mata no morro.; Erva com inflorescência de 1m de altura. Frutos brancos ficando arroxeados quando maduros. Comum nas pedras e nas mata n","-40.2117004394531","-12.7672004699707","50006","auto","1985","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 11:55:08-03","UFPE","UFP","18755","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Baracho, GS","1997","04","Baracho, GS","584","Brasil","Paraíba","João Pessoa",NA,"Indivíduo epífito em Licania tomentosa (oitizeiro) à cerca de 6m de altura. Folhas apiculadas, lanceoladas, ca. 120cm, com margens densamente serrilhadas na sua grande maioria. Bainha ca. 18cm de compr., ca. de 12cm de largura. Inflore","-34.8630981445312","-7.11499977111816","15975","auto","1997","04","27",NA,NA,NA,"UFP018755",NA,NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA
"176","2021-03-01 11:55:08-03","UFPE","UFP","21442","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Baracho, GS","1998","06","Baracho, GS; Rocha, EA","730","Brasil","Paraíba","Santa Rita",NA,"Indivíduo terrestre, em população esparsa, no interior da floresta, em fim de frutificação. Folhas ca. 154cm, bainha ca. 24x12,5cm, castanha em ambas as faces, margens armadas por diminutos espinhos antrorsos. Escapo floral ca. 68cm, p","-34.978099822998","-7.11389017105103","25560","auto","1998","06","05",NA,NA,NA,"UFP021442",NA,NA,NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"177","2021-03-01 11:55:08-03","UFPE","UFP","15275","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Sousa, GM","1996","03","Sousa, GM","182","Brasil","Pernambuco","Bezerros",NA,"Epífita. FLoração passada. Frutos imaturos verdes.; Epífita. FLoração passada. Frutos imaturos verdes.","-35.7969017028809","-8.23332977294922","25699","auto","1996","03","04",NA,NA,NA,"UFP015275",NA,NA,NA,NA,NA,NA,NA,"04",NA,NA,NA,NA
"178","2021-03-01 11:55:08-03","UFPE","UFP","2244","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Sousa, GM","1996","03","Mariz, G","493","Brasil","Pernambuco","Camocim de São Félix",NA,NA,"-35.7619018554688","-8.35861015319824","7991","auto","1969","11","25",NA,NA,NA,"UFP002244",NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"179","2021-03-01 11:55:08-03","UFPE","UFP","02244","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Souza, GM","1996","03","Mariz, G","493","Brasil","Pernambuco","Camocim de São Félix",NA,NA,"-35.7619018554688","-8.35861015319824","7991","auto","1969","11","25",NA,NA,NA,"UFP002244",NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"180","2021-03-01 11:55:08-03","UFPE","UFP","944","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Sousa, GM","1996","03","Tavares, S","1044","Brasil","Pernambuco","Gravatá",NA,"Flores alvas com perfume.; Flores alvas com perfume.","-35.5647010803223","-8.20110988616943","19146","auto","1962","09","15",NA,NA,NA,"UFP000944",NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"181","2021-03-01 11:55:08-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Souza, GM","1996","03","Tavares, S","1044","Brasil","Pernambuco","Gravatá",NA,"Flores alvas com perfume.","-35.5647010803223","-8.20110988616943","19146","auto","1962","09","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"182","2021-03-01 11:55:08-03","UFPE","UFP","19320","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Sousa, GM","2001","05","Tavares, S; Lima, D; Maciel, M; Alves, M","60","Brasil","Pernambuco","Ipojuca",NA,"Arbusto epifitico ocasional, a cerca de 2,0m de alt., frutos imaturos esverdeados com espinhos.; Arbusto epifitico ocasional, a cerca de 2,0m de alt., frutos imaturos esverdeados com espinhos.; Mata Atlântica.","-35.0638999938965","-8.39888954162598","22847","auto","1997","12","11",NA,NA,NA,"UFP019320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 11:55:08-03","UFPE","UFP","21358","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Siqueira-Filho, JA","1997","09","Siqueira-Filho, JA; Campelo, MJA","736","Brasil","Pernambuco","Jaqueira",NA,"Epífita em Pau-piranha a ca. de 6m de alt. formando uma touceira que envolvia toda a circunferência do tronco da árvore. Em frutificação. Material depositado no Bromeliário Biouniverso sob o nº232.; Epífita em Pau-piranha a ca. de 6m d","-35.7933006286621","-8.72667026519775","11830","auto","1997","09","28",NA,NA,NA,"UFP021358",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA
"184","2021-03-01 11:55:08-03","UFPE","UFP","15278","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Sousa, GM","1995","11","Sousa, GM","172","Brasil","Pernambuco","Maraial",NA,"Epífita. folhas arroxeadas Floração passadas frutos imaturos.; Epífita. folhas arroxeadas Floração passadas frutos imaturos.","-35.8088989257812","-8.78250026702881","17320","auto","1995","11","28",NA,NA,NA,"UFP015278",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA
"185","2021-03-01 11:55:08-03","UFPE","UFP","15277","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Sousa, GM","1995","11","Sousa, GM","168","Brasil","Pernambuco","São Benedito do sul",NA,"Epífita. Flor branca. Fruto imaturo verde. Exibe cheiro adocicado (jasmim).; Epífita. Flor branca. Fruto imaturo verde. Exibe cheiro adocicado (jasmim).","-35.9516983032227","-8.80832958221436","15839","auto","1995","11","04",NA,NA,NA,"UFP015277",NA,NA,NA,NA,NA,NA,NA,"04",NA,NA,NA,NA
"186","2021-03-01 11:55:08-03","UFPE","UFP","15280","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Sousa, GM","1995","11","Sousa, GM","166","Brasil","Pernambuco","São Benedito do sul",NA,"Epífita. FLor branca. Fruto imaturo verde. Exibe cheiro adocicado (jasmim).; Epífita. FLor branca. Fruto imaturo verde. Exibe cheiro adocicado (jasmim).","-35.9516983032227","-8.80832958221436","15839","auto","1995","11","04",NA,NA,NA,"UFP015280",NA,NA,NA,NA,NA,NA,NA,"04",NA,NA,NA,NA
"187","2021-03-01 11:55:08-03","UFPE","UFP","15276","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Sousa, GM","1995","09","Sousa, GM; Wanderley, MGL","165","Brasil","Pernambuco","São Lourenço da Mata",NA,"Epífita. Sépalas verdes, pétalas brancas. Inflorescência visitada por abelhas, exibe cheiro adocicado (jasmim).; Epífita. Sépalas verdes, pétalas brancas. Inflorescência visitada por abelhas, exibe cheiro adocicado (jasmim).","-35.0182991027832","-8.00222015380859","21764","auto","1995","09","28",NA,NA,NA,"UFP015276",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA
"188","2021-03-01 11:55:08-03","UFPE","UFP","76704","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Melo, DS","2010","11","Ferreira, EVR; Gonçalves, FB; Santos, E; Soares, SM; Santana, VS","221","Brasil","Sergipe","Poço Verde",NA,"Caatinga.","-38.1833000183105","-10.7082996368408","23916","auto","2010","11","16",NA,NA,NA,"UFP076704",NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA
"189","2021-03-01 11:55:08-03","UFPE","UFP","25066","PreservedSpecimen","Plantae",NA,"Pales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Baracho, GS","1999","06","Baracho, GS; Siqueira-Filho, JA","837","Brasil","Paraíba","Areia",NA,"Indivíduo epífito ou terrestre, isolado ou em pequena população, em floração passada. Folhas ca. 82x8cm; bainha ca. 23x12cm, castanha em ambas as faces. Escapo floral passado, palhoso, 96cm compr., 54 até a formação dos ramos.; Indivíd","-35.7","-6.966667",NA,NA,"1999","06","15",NA,NA,NA,"UFP025066",NA,"622","622","lingulata",NA,"-35.7","-6.966667","15",NA,NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Gouda, E. J.",NA,NA,"F. Billiet & B. Jadin","4838","French Guiana","Cayenne",NA,"1",NA,"-52.28","4.71",NA,NA,"1989","12","18","Crique Gabrielle, SE de Cayenne","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","3679484","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"C. E. Ramos, M. L. Guedes & L. Alves","29","Brazil","Bahia","Itagibá","1",NA,"-39.7094","-14.1831",NA,NA,"2008","3","21","Litoral Sul, Mata da Botinha","South America - Neotropics",NA,"US01895214","US01895214_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA
