"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","minimumElevationInMeters","relatedCatalogItem","previousCatalogNumber"
"142","2020-07-23 12:14:23-03","CEPLAC","CEPEC","40876","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"L. R. Noblick","2248","1985","12","11",NA,"Brasil","Bahia","SALVADOR","Lagoa de Abaeté.","-38.35","-12.933333",NA,NA,NA,NA,NA,"M. M. M. Lopes","38W21'0","12S56'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2007",NA
"143","2020-07-23 12:14:23-03","CEPLAC","CEPEC","50371","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"G. P. Lewis","2017","1991","05","05",NA,"Brasil","Bahia","SALVADOR","Arredores da Lagoa de Abaete. Itapua.","-38.366667","-12.966667",NA,NA,NA,NA,NA,"F. C. P. Garcia","38W22'0","12S58'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1999",NA
"144","2020-07-23 12:14:23-03","CEPLAC","CEPEC","56825","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"W. W. Thomas","9471","1992","02","19",NA,"Brasil","Bahia","ITACARÉ","Campo Cheiroso, 14Km ao N Serra Grande, Rod. p/ Itacare.","-39.066667","-14.366667",NA,NA,NA,NA,NA,"F. C. P. Garcia","39W4'0","14S22'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1999",NA
"145","2020-07-23 12:14:23-03","CEPLAC","CEPEC","59593","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"M. L. Guedes","2565","1992","02","18",NA,"Brasil","Bahia","SALVADOR","Area de Pituaçu (UCSal).","-38.42","-12.951667",NA,NA,NA,NA,NA,"M. M. M. Lopes","38W25'12","12S57'6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2007",NA
"146","2020-07-23 12:14:23-03","CEPLAC","CEPEC","60128","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"W. W. Thomas","10123","1993","10","22",NA,"Brasil","Bahia","PRADO","Reserva Brasil Holanda. Entrda no Km 18 a E Itamaraju, Rod. p/ Prado, 8Km da entrada.","-39.333333","-17.183333",NA,NA,NA,NA,NA,"M. M. M. Lopes","39W20'","17S11'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2007",NA
"147","2020-07-23 12:14:23-03","CEPLAC","CEPEC","75455","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"M. M. Arbo","7151","1997","01","13",NA,"Brasil","Bahia","VALENÇA","3Km da Rod. Valenca/Nazare, estr. p/ Guaibim.","-39.05","-13.35",NA,NA,NA,NA,NA,"T. D. Pennington","39W3'","13S21'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA
"148","2020-07-23 12:14:23-03","CEPLAC","CEPEC","31337","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"A. M. de Carvalho","1391","1983","02","02",NA,"Brasil","Bahia","MARAÚ","Ramal Km 71 estr. Ubaitaba/Ponta do Mutá, entrada p/ Sitito São Marcos.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"149","2020-07-23 12:14:23-03","CEPLAC","CEPEC","2374","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"R. P. Belém","2086","1966","05","06",NA,"Brasil","Bahia","MARAÚ","Sem informação.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"150","2020-07-23 12:14:23-03","CEPLAC","CEPEC","33735","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"A. M. de Carvalho","1906","1974","03","30",NA,"Brasil","Bahia","SALVADOR","30Km ao N da cidade. Arredores da Lagoa de Abaete.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"F. C. P. Garcia",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,"28/02/1999",NA
"151","2020-07-23 12:14:23-03","CEPLAC","CEPEC","98964","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"M. L. Guedes","7778","2001","03","25",NA,"Brasil","Bahia","SÃO SEBASTIÃO DO PASSÉ","Litoral Norte. Fazenda panema. Área de Reserva, caminho em direção limite da Fazenda.","-38.4953002929688","-12.5124998092651",NA,NA,NA,NA,NA,"M. M. M. Lopes",NA,NA,NA,NA,NA,"18909","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"152","2020-07-23 12:14:23-03","CEPLAC","CEPEC","42739","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"P. J. M. Maas","6983","1987","11","24",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC. Km 22 Rod. Ilhéus/Itabuna, BR-415.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"M. M. M. Lopes",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"153","2020-07-23 12:14:23-03","CEPLAC","CEPEC","50763","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"N. P. Taylor","1344","1991","01","04",NA,"Brasil","Bahia","LAURO DE FREITAS","Lagoa de Abaeté, ao N de Salvador.","-38.3272018432617","-12.8943996429443",NA,NA,NA,NA,NA,"M. M. M. Lopes","0W0'0","0S0'0",NA,NA,NA,"11011","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"154","2020-07-23 12:14:23-03","CEPLAC","CEPEC","58817","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"J. G. Jardim","267","1993","08","26",NA,"Brasil","Bahia","UNA","Entrada a direita, no Km 10,4Km da Rod. Una/Ilheus.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/12/1998",NA
"155","2020-07-23 12:14:23-03","CEPLAC","CEPEC","67233","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","pleiogyna","Inga pleiogyna",NA,"H. Q. B. Fernandes","1675","1985","11","20",NA,"Brasil","Espírito Santo","SANTA TERESA","Encosta atras Bairro Dois Pinheiros.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"M. M. M. Lopes",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,"30/07/2007",NA
"156","2015-02-26 09:29:38-03","NHMLondon","NHM-LONDON-BOT","BM000541217","S","Plantae",NA,NA,"Leguminosae","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1684",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,"NHMUK:ecatalogue:4977424"
"157","2015-02-26 09:29:38-03","NHMLondon","NHM-LONDON-BOT","BM000541218","S","Plantae",NA,NA,"Leguminosae","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1684",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,"NHMUK:ecatalogue:4977425"
"158","2019-11-01 14:59:51-03","UnB","UB","128885","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Belém, RP","2086","1966","05","06","Southern America","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,"Inflorescência em botões; frutos com pilosidade preta.; Árvore 4m.; Mata costeira",NA,NA,NA,"Garcia, FCP",NA,NA,"1999",NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-11-01 14:59:51-03","UnB","UB","128886","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Belém, RP","245","1965","01","24","Southern America","Brasil","Bahia","Salvador","Lagoa Abaeté","-38.510799407959","-12.9710998535156",NA,"Fruto marrom escuro.; Restinga",NA,NA,NA,"Garcia, FCP",NA,NA,"1999",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-01 14:59:51-03","UnB","UB","128888","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Belém, RP","670","1965","04","05","Southern America","Brasil","Bahia",NA,"Rodovia Itabuna-Ilhéus",NA,NA,NA,"Frutos marrons enroscados.; Árvore 5m.",NA,NA,NA,"Garcia, FCP",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-01 14:59:51-03","UnB","UB","128887","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Belém, RP","3105","1967","01","13","Southern America","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,"Frutos aveludados.; Arbusto 2-3m.; Mata costeira",NA,NA,NA,"Garcia, FCP",NA,NA,"1999",NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
"162","2019-11-01 14:59:51-03","UnB","UB","128889","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D. Penn.","Belém, RP","3166","1967","01","18","Southern America","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,"Flores cremes; frutos pilosos.; Arbusto 2-3m.; Mata costeira",NA,NA,NA,"Garcia, FCP",NA,NA,"1999",NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:05:50-03","IBt","SP","270574","S","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Thomas, WW; et al.","s.n.","1992","11","15",NA,"Brasil","Bahia","Itacaré","Campo Cheiroso, 14 km north of Serra Grande off road to Itacaré, restinga forest over white sand","-39.066667","-14.366667",NA,NA,NA,NA,NA,"Pennington, TD","-39.066667","-14.366667","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-11-19 09:29:11-03","IBt","SP","360312","S","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Queiroz, LP","4247","1994","11","14",NA,"Brasil","Bahia","Salvador","Dunas de Itapuã, próximo ao loteamento Alamedas da Praia a ca. 30 km N no Centro de Salvador, scrub arbustivo com emergentes arbóreos sobre dunas de areia branca, Dunas","-38.016667","-12.916667",NA,NA,"SP025432","SP025432",NA,"Queiroz, LP","-38.016667","-12.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:05:50-03","IBt","SP","232054","S","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Santos, TS; et al.","4404","1988","07","27",NA,"Brasil","Bahia","Belmonte","Distrito de Barrolândia, km 27 da Rodovia Itapebí/Belmonte, 7 km após o Povoado de Barrolândia, região de Mata Higrófila Sul Bahiana, mata, solo argilo-silicoso","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,"Pennington, TD",NA,NA,"1997",NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:05:50-03","IBt","SP","370896","S","Plantae",NA,NA,"Fabaceae","Inga","pleiogyna","Inga pleiogyna","T.D.Penn.","Amorim, AM; Kollmann, L; Bausen, E","3407","2000","06","01",NA,"Brasil","Espírito Santo","Santa Teresa","Pedra da Onça, mata semidecídua e Campo de altitude","-40.6002998352051","-19.9356002807617",NA,NA,"SP025433","SP025433",NA,"Poncy, O",NA,NA,"2006","07",NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
