"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"160","2020-07-23 12:24:33-03","CEPLAC","CEPEC","118996","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Lombardi","J. L. da Paixão","1050","2006","08","18",NA,"Brasil","Bahia","POTIRAGUÁ","Rod. que liga a BR-101 com Itapetinga, ca. 15Km de Itaibé, Faz. Independência. Área com ação antrópica proveniente da extração madeireira.","-39.575","-15.203333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA,"39W34'30","15S12'12",NA,NA
"161","2020-07-23 12:24:33-03","CEPLAC","CEPEC","100986","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"P. Fiaschi","P. Fiaschi","2246","2005","04","05",NA,"Brasil","Bahia","URUÇUCA","Estrada de Itacaré/Serra Grande, pouco após Km 43, ramal a direita após acesso para a cachoeira do Tijuípe. Área explorada do plano de manejo.","-39.079167","-14.386667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA,"39W4'45","14S23'12",NA,NA
"162","2020-07-23 12:24:33-03","CEPLAC","CEPEC","104231","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"M. M. M. Lopes","P. Fiaschi","2884","2005","03","18",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7Km a W de Camacan na estrada para Jacarecí, ramal para a RPPN, ca. 6Km da entrada.","-39.565278","-15.391667",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA
"163","2020-07-23 12:24:33-03","CEPLAC","CEPEC","107372","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"M. Lopes","Amorim, A. M.","4750","2005","02","02",NA,"Brasil","Bahia","CAMACAN","Fazenda Serra Bonita, RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA
"164","2020-07-23 12:24:33-03","CEPLAC","CEPEC","112858","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"M. M. M. Lopes","Jardim, J. G.","4464","2005","02","13",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 km W de Camacan na estrada para Jacareci, entrada para a RPPN e Torre de transmissão, ca. 6 km da entrada.","-39.565278","-15.391667",NA,NA,NA,NA,"835","835",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA
"165","2020-07-23 12:24:33-03","CEPLAC","CEPEC","116234","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"M. M. M. Lopes","Borges, R.A.X.","704","2007","01","23",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,NA,NA,NA,"835","835",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA
"166","2020-07-23 12:24:33-03","CEPLAC","CEPEC","101094","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Lombardi","P. Fiaschi","2246","2006","04","05",NA,"Brasil","Bahia","URUÇUCA","Estrada Itacaré/Serra Grande, pouco após Km 43, ramal a direita após acesso para a cachoeira do Tijuípe. Área explorada do plano de manejo.","-39.079167","-14.386667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA,"39W4'45","14S23'12",NA,NA
"167","2020-07-23 12:24:33-03","CEPLAC","CEPEC","123147","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Lombardi","Amorim, A. M.","7437","2008","06","21",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 Km W de Camacã na estrada para Jacarecí, daí 6 Km SW na estrada para RPPN Serra Bonita e torre.","-39.565278","-15.391667",NA,NA,NA,NA,"835","835",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA
"168","2020-07-23 12:24:33-03","CEPLAC","CEPEC","126307","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Lombardi","Perdiz, R. de O.","433","2009","06","20",NA,"Brasil","Bahia","CAMACAN","Estrada de acesso à RPPN, logo após a pousada. Coletas efetuadas na beira da estrada. Em pedreira, ao lado de queda d'água.","-39.565278","-15.391667",NA,NA,NA,NA,"835","835",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA
"169","2020-07-23 12:24:33-03","CEPLAC","CEPEC","128027","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Lombardi","D. Rocha","1037","2010","05","02",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área da fitossociologia. Trilha da Pousada","-39.556389","-15.393889",NA,NA,NA,NA,"500","500",NA,NA,NA,NA,NA,NA,NA,"39W33'23","15S23'38",NA,NA
"170","2020-07-23 12:24:33-03","CEPLAC","CEPEC","129512","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Lombardi","R. Goldenberg","1105","1964","07","08",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Pau Amarelo, ex-Condomínio do Céu.","-40.540556","-20.278333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA,"40W32'26","20S16'42",NA,NA
"171","2020-07-23 12:24:33-03","CEPLAC","CEPEC","152060","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,NA,"Ferraço, L.F.","57","2012","08","09",NA,"Brasil","Bahia","UNA","Reserva Biológica de Una - Maruim","-39.132222","-15.173056",NA,"Observação de Frutificação: 29/11/2011, 03 e 04/07/2012, 14/08/2012 (Foto e Fruto seco) <ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2015",NA,"39W7'56","15S10'23",NA,NA
"172","2020-07-23 12:24:33-03","CEPLAC","CEPEC","55572","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Lombardi","W. W. Thomas","9314","1992","05","14",NA,"Brasil","Bahia","WENCESLAU GUIMARÃES","Ca. 3Km a W Nova Esperança, a W Reserva Estadual de Wenceslau.","-39.716667","-13.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,"39W43'","13S36'",NA,NA
"173","2020-07-23 12:24:33-03","CEPLAC","CEPEC","64486","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. G. Jardim","A. M. de Carvalho","5166","1994","09","26",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrad a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 937 parcela n. 24.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,"39W4'9","14S46'55",NA,NA
"174","2020-07-23 12:24:33-03","CEPLAC","CEPEC","64809","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. G. Jardim","A. M. de Carvalho","5751","1995","01","14",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1695 parcela n. 39.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,"39W4'9","14S46'55",NA,NA
"175","2020-07-23 12:24:33-03","CEPLAC","CEPEC","65017","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. G. Jardim","A. M. de Carvalho","5854","1995","01","16",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 2003 parcela n. 46.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,"39W4'9","14S46'55",NA,NA
"176","2020-07-23 12:24:33-03","CEPLAC","CEPEC","88369","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Lombardi","J. G. Jardim","2750","2000","02","22",NA,"Brasil","Bahia","CAMAMÚ","Rod. BA-659.Camamú/Travessão entrada a 15,7Km da sede municipal. Faz. Zumbi dos Palmares (assentamento) ca. 1Km da Rod. Ca. 6,3Kmna viscinal para a Faz. Dandara.","-39.138889","-14.015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA,"39W8'20","14S0'54",NA,NA
"177","2020-07-23 12:24:33-03","CEPLAC","CEPEC","120932","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"A. M. Amorim","J. L. da Paixao","421","2005","06","05",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7Km a W de Camacan na estrada para Jacarecí, daí, 6Km SW na estrada para a RPPN e Torre da Embratel.","-39.4958000183105","-15.4191999435425",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-07-23 12:24:33-03","CEPLAC","CEPEC","49540","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Kallunki","A. M. de Carvalho","3294","1991","05","30",NA,"Brasil","Bahia","ILHÉUS","Ca. 7Km na estrada Olivença/Vila Brasil.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1991",NA,NA,NA,NA,NA
"179","2020-07-23 12:24:33-03","CEPLAC","CEPEC","60772","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Lombardi","A. M. de Carvalho","4428","1994","03","16",NA,"Brasil","Bahia","UNA","Ca. 46Km na BA-001 Ilheus/Una.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"30/07/1994",NA,NA,NA,NA,NA
"180","2020-07-23 12:24:33-03","CEPLAC","CEPEC","66058","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"J. A. Lombardi","H. Q. B. Fernandes","1462","2002","08","05",NA,"Brasil","Espírito Santo","SANTA TERESA","Morro da Estação repetidora de TV.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,"30/12/1993",NA,NA,NA,NA,NA
"181","2020-07-23 12:24:33-03","CEPLAC","CEPEC","147831","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"H.C. de Lima & P.R. Farag","H.C. de Lima","4593",NA,NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-07-23 12:24:33-03","CEPLAC","CEPEC","122103","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","stipulata","Cissus stipulata",NA,"C. Luchiari","C. Luchiari","654","1995","05","23",NA,"Brasil","Rio de Janeiro","silva jardim","Reserva Biológica de Poço das Antas. Est. Juturnaíba, esquerda - Km 1.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,"30/12/1995",NA,NA,NA,NA,NA
"183","2020-11-12 17:03:41-03","UEL","FUEL","50889","PreservedSpecimen","Plantae","Tracheophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Gasper, AL","Cadorin, TJ; Schimitt, JL; Gasper, AL","90","2009","09","16",NA,"Brasil","Santa Catarina","Porto Belo","Floresta Ombrófila Densa","-48.601947","-27.149461",NA,NA,"FUEL000281",NA,"3","3","2010","07",NA,NA,NA,NA,"26","-48.601947","-27.149461",NA,NA
"184","2020-11-12 17:03:41-03","UEL","FUEL","52750","PreservedSpecimen","Plantae","Tracheophyta","Vitales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","Lombardi, JA","Aona, LYS; Biggs, N; Lucas, E","2347","2013","03","10",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica, Pico do Urubu","-39.723611","-13.582778",NA,NA,"FUEL000261",NA,NA,NA,"2017","03",NA,NA,NA,NA,"29","-39.723611","-13.582778",NA,NA
"185","2021-03-04 15:45:53-03","IF","SPSF","24549","PreservedSpecimen","Plantae","Magnoliophyta","Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata",NA,NA,"M.Sztutman","270","1999","01","12","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Intervales","-48.214167","-24.225278",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"186","2021-03-04 15:45:53-03","IF","SPSF","49099","PreservedSpecimen","Plantae","Magnoliophyta","Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata","Vell.","J.A.Lombardi","O.J. Pereira & M.A. Milaneze & D. Lorenzoni & M. Auxiliadora & L. Vargas","1195","1987","10","21","América do Sul","Brasil","ES","Vila Velha","Jacaranema","-40.2924995422363","-20.3297004699707",NA,"COLETA: Frutos escuros; sem látex.; GEOGRAFIA: Próximo a Rodvia ES-060.&nf;Restinga.;",NA,NA,NA,NA,"2013","05","27156","auto","Magnoliopsida",NA,"31",NA,NA,NA,NA
"187","2021-03-04 15:45:53-03","IF","SPSF","32895","PreservedSpecimen","Plantae","Magnoliophyta","Rhamnales","Vitaceae","Cissus","stipulata","Cissus stipulata",NA,NA,"J.A.Pastore & C.Moura","1288","2003","09","05","América do Sul","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Pedreira, topo de morro&nf;;",NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
