"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","eventTime","fieldNumber","individualCount"
"89","2020-12-11 11:33:10-03","UFMG","BHCB","60991","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Harley, RM; Stannard, BL; Hind, DJN; Kameyama, C; Prado, J; Rudall, P; Simão, R; Taylor, N","25068","1988","10","15","Southern America","Brasil","Minas Gerais","Ca. 7km ao S da cidade, na estrada para Francisco Sá.",NA,"Projeto Campos Rupestres do Brasil.; Arbusto ereto, até 3m de altura e 2m de diâmetro. Bem ramificado na metade superior. Lobos da corola lilás pálidos, mas escuros nas margens. Tubo das anteras roxo. Ramos dos estiletes purpúreos. Es","BHCB025689",NA,NA,"Grão Mogol","-42.933333","-16.616667","700","850","2015","06",NA,"-42.933333","-16.616667",NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:33:10-03","UFMG","BHCB","6698","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Martinelli, G","11215","1985","07","21","Southern America","Brasil","Minas Gerais","6km W de Cristália.",NA,"Frequente.; Arbusto candelabriforme. Heliófila. Ramos terminais com indumentos alvo-lamiginosos. Folhas na face ventral verde, face dorsal alvacentas. Flores em capítulos róseo-arroxeados, com receptáculo de brácteas verdes, capítulos","BHCB051822",NA,NA,"Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"1995","11",NA,NA,NA,NA,"30029","auto",NA,NA,NA
"91","2020-12-11 11:33:10-03","UFMG","BHCB","59607","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Hatschbach, G; Hatschbach, M","62053","1995","03","19","Southern America","Brasil","Minas Gerais","Chapada dos Gerais., Rodovia BR-365, próximo ao km 204.",NA,"Arbusto ramoso, 1,5m.; Campo cerrado na borda da Chapada.","BHCB025653",NA,NA,"Buritizeiro","-44.9622001647949","-17.3511009216309",NA,NA,"2015","06",NA,NA,NA,NA,"88041","auto",NA,NA,NA
"92","2020-12-11 11:33:10-03","UFMG","BHCB","98937","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Tameirão Neto, E","4143","2005","10","09","Southern America","Brasil","Minas Gerais","Fazenda Tamanduá, Plantar MG 15.",NA,"Plantas do Brasil.; Arbustivo.; Cerrado.","BHCB025562",NA,NA,"Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"2015","06",NA,NA,NA,NA,"67219","auto",NA,NA,NA
"93","2012-10-17 05:07:00-03","MO","MOBOT","100308286","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8054","1979","7","20","South America","Brazil","Bahia","Entre Rio de Contas e Mato Grosso a 9 km as N de Rio de Contas.",NA,NA,NA,NA,"J. Semir","Rio de Contas","-41.8114013671875","-13.5789003372192","1000.00000000",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,"1"
"94","2021-01-29 11:36:00-03","MO","MOBOT","100337831","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind","Isotype","Apparicio P. Duarte","Duarte 12957","1970","11","12","South America","Brazil","Minas Gerais","Serra do Grão Mongol. “ad ripam rivi Itacambira-açú in saxosis areniticis et in savannae petrosis ad viam Cristalia”",NA,NA,NA,NA,"J. Semir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"95","2019-07-11 08:30:51-03","ICAUFMG","MCCA","2945","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"XAVIER, M.V.B.; ARRUDA, D.M.",NA,"2018","03","28",NA,"Brasil","Bahia",NA,NA,NA,"MCCA03070","MCCA03070 MCCA03070_01","XAVIER, M.V.B.","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA
"96","2019-05-23 11:07:53-03","UFLA","ESAL","10775","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"D' Angelo Neto, S","172",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"arbusto; 0.60; rosa;",NA,NA,NA,"Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA
"97","2019-06-10 10:10:19-03","FZB-BH","BHZB","8704","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis",NA,NA,"Andrade, I.R. et al.","334","2012","05","15",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo dos Gerais,Cachoeira do Bicame",NA,"Face adaxial da folha branca, Ponto100 634747 7896579 1155m .Duplicata doada para Herbário HUFU",NA,NA,"Jimi Nakajima","Santana do Riacho","-43.719722","-19.018889","1155","1155","2013","02",NA,"43W 43' 11","19S 01' 08",NA,NA,NA,NA,NA,NA
"98","2019-06-10 10:10:19-03","FZB-BH","BHZB","9922","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis",NA,NA,"Ferreira Junior, C.A. et al.","816","2012","11","28",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do Gerais, Bru",NA,"Ponto 106: 637362 7894769 1233m.",NA,NA,"Jimi Nakajima","Santana do Riacho","-43.694722","-19.035278","1233","1233","2013","02",NA,"43W 41' 41","19S 02' 07",NA,NA,NA,NA,NA,NA
"99","2019-06-10 10:10:19-03","FZB-BH","BHZB","9928","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis",NA,NA,"Ferreira Junior, C.A. et al.","817","2012","11","28",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do Gerais, Ermo",NA,"Ponto 106: 637362 7894769 1233m , Muito frequente. Abundante, com duplicata. Duplicata doada para Herbário HUFU",NA,NA,"Jimi Nakajima","Santana do Riacho","-43.694722","-19.035278","1233","1233","2013","02",NA,"43W 41' 41","19S 02' 07",NA,NA,NA,NA,NA,NA
"100","2019-06-10 10:10:19-03","FZB-BH","BHZB","11238","S","Plantae",NA,NA,"Asteraceae","Lychnophora Cf.","granmogolensis","Lychnophora Cf. granmogolensis",NA,NA,"Assis, L.",NA,"2015","10","25",NA,"Brasil","MG","Parque Serra do Intendente",NA,"com duplicata. Levantamento Florístico no Parque Serra do Intendente ( Conceição do Mato Dentro , MG , para elaboração do Plano de Manejo, com duplicata. AMEAÇADA,",NA,NA,NA,"Conceição do Mato Dentro","-43.552222","-19.085556",NA,NA,NA,NA,NA,"43º33' 08W","19º 05' 08S",NA,NA,NA,NA,NA,NA
"101","2021-02-04 10:26:32-03","UFRPE","HST","2042","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"J.S.Sobrinho","239","1966","04","04",NA,"Brasil","Bahia","Barragem de Bonito",NA,"Arbusto com flores em forma de pelos brancos, inseridos na ponta de cada ramo do arbusto. Raro.","HST002042",NA,NA,"1 Km para Rio da Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-04 10:26:32-03","UFRPE","HST","20991","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"M.L.Guedes; Alunos de Botânica BIOC05, 2014.1","21839","2014","06","14",NA,"Brasil","Bahia","Chapada Diamantina",NA,"Arbusto; folhas sésseis, eretas, com margens revolutas; inflorescência capítulos na porção terminal dos ramos, corola e ramos dos estiletes lilás.","HST020991",NA,"H.A.Ogasawara","Piatã","-41.904444","-13.0775","1367","1367","2014","07",NA,"41W54'16''","13S4'39''",NA,NA,NA,NA,NA,NA
"103","2019-07-31 14:32:10-03","CPATSA","HTSA","6195","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensi","Lychnophora granmogolensi","(Duarte) Semir",NA,"Martins, C.T.V.D.","368","2013","11","29",NA,"Brasil","Bahia","Alto do rio Paraguaçu",NA,"Arbusto ca. 3m alt. Campo rupestre.",NA,NA,"Alves, M.","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","2781963","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Haplostephium","granmogolense","Haplostephium granmogolense","Duarte","Isotype","A. P. Duarte","12957","1970","9","12","South America - Neotropics","Brazil","Minas Gerais","Minas Gerais, Serra do Grão Mongol",NA,NA,"US01106276","US01106276_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","2922465","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"R. M. King & L. E. Bishop","8601","1981","1","23","South America - Neotropics","Brazil","Bahia","11 Km N of Livramento do Brumado along road to the town of Rio dos Contas",NA,NA,"US01636212","US01636212_01",NA,NA,NA,NA,"701",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","2922474","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"R. M. King & L. E. Bishop","8608","1981","1","23","South America - Neotropics","Brazil","Bahia","16 Km N of Livramento do Brumado, along the road to Arapiranga",NA,NA,"US01636214","US01636214_01",NA,NA,NA,NA,"884",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","2918117","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"R. M. Harley, G. L. Bromley, A. M. Carvalho & G. Martinelli","20749","1980","3","22","South America - Neotropics","Brazil","Bahia","Serra do Sincorá. W. of Barra da Estiva, on the road to Jussiape",NA,NA,"US01636210","US01636210_01",NA,NA,"-41.45","-13.58","1300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","2857029","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"S. A. Mori, R. M. King, T. S. Santos & J. Hage","12292","1979","7","19","South America - Neotropics","Brazil","Bahia","Região Cacaueira da Bahia. Município de Rio de Contas. Rodovia Livramen to do Brumado/Rio de Contas. 10 km ao NW da 1a",NA,NA,"US01636216","US01636216_01",NA,NA,"-41.82","-13.6","1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","2918090","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15110","1974","1","16","South America - Neotropics","Brazil","Bahia","Serra do Rio de Contas. ca 6 km. North of the town of Rio de Contas on road to Abaira",NA,NA,"US01636206","US01636206_01",NA,NA,"-41.78","-13.55","1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","2922522","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"R. M. King & L. E. Bishop","8559","1981","1","19","South America - Neotropics","Brazil","Minas Gerais","7 km from Diamantina, along road NE to Mendanha",NA,NA,"US01636191","US01636191_01",NA,NA,NA,NA,"1158",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US","2985417","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"G. Hatschbach","46422","1983","5","15","South America - Neotropics","Brazil","Bahia","Rio de Contas, arredores",NA,NA,"US01636204","US01636204_01",NA,NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","3022470","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"S. A. Mori, R. M. King, T. S. Santos & J. Hage","12292","1979","7","19","South America - Neotropics","Brazil","Bahia","Região Cacaueira da Bahia. Município de Rio de Contas. Rodovia Livramen to do Brumado/Rio de Contas. 10 km ao NW da 1a",NA,NA,"US01636208","US01636208_01",NA,NA,"-41.82","-13.6","1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","2905864","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"E. Pereira","1403","1955","5","22","South America - Neotropics","Brazil","Minas Gerais","Diamantina, Agua Limpa",NA,NA,"US01636189","US01636189_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","2985418","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"G. Hatschbach & R. Kummrow","46641","1983","6","25","South America - Neotropics","Brazil","Minas Gerais","Rod. BR-265, Chapada dos Gerais (mun. Buritileiro)",NA,NA,"US01636207","US01636207_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","3692253","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"B. Loeuille, M. Lusa & M. Roscamp","665","2012","5","25","South America","Brazil","Bahia","Mucuge: Chapada Dimantina. Parque Municipal de Mucuge. Trilha para a Cachoeira do Tiburtino.",NA,NA,"US01311618","US01311618_01",NA,NA,"-41.3448","-12.998","924",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","2904814","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"S. Mori & R. Funch","13374","1980","3","3","South America - Neotropics","Brazil","Bahia","Município de Piatã. A 10 km ao N de Piatã",NA,NA,"US01636213","US01636213_01",NA,NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","2922457","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"R. M. King & L. E. Bishop","8581","1981","1","21","South America - Neotropics","Brazil","Minas Gerais","79 Km along road NE of Montes Claros, toward Salinas",NA,NA,"US01636205","US01636205_01",NA,NA,NA,NA,"945",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","2985421","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"G. Hatschbach","41248","1978","4","21","South America - Neotropics","Brazil","Minas Gerais","Rio Itacambiruçu (Grão Mogol)",NA,NA,"US01636203","US01636203_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","2776938","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15110","1974","1","16","South America - Neotropics","Brazil","Bahia","Serra do Rio de Contas. ca 6 km. North of the town of Rio de Contas on road to Abaira",NA,NA,"US01636211","US01636211_01",NA,NA,"-41.78","-13.55","1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","3128521","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"G. Hatschbach & V. Nicolack","53096","1989","5","22","South America - Neotropics","Brazil","Minas Gerais","Rod. BR-259, próx. ao trevo para Datas (mun. Gouveia)",NA,NA,"US01636188","US01636188_01",NA,NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","2922211","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"R. M. King & L. E. Bishop","8737","1981","1","31","South America - Neotropics","Brazil","Bahia","Main valley N of Mucuge from 3-8 Km N of town",NA,NA,"US01636215","US01636215_01",NA,NA,NA,NA,"792","914",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","2855685","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N. Hind",NA,"R. M. King, S. A. Mori, T. S. Santos & J. Hage","8054","1979","7","20","South America - Neotropics","Brazil","Bahia","Município de Rio de Contas, entre Rio de Contas e Mato Grosso a 9 km as N de Rio de Contas",NA,NA,"US01636209","US01636209_01",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"123","2019-11-13 11:16:25-03","USP","SPF","215027","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Loeuille, B","665","2012","05","25",NA,"Brasil","Bahia","Chapada Diamantina, Parque Municipal de Mucugê. Trilha para a Cachoeira do Tiburtino.",NA,NA,"SPF00215027",NA,"Loeuille, B","Mucugê","-41.344778","-12.997972","924","924","2012",NA,NA,"-41.344778","-12.997972",NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:16:25-03","USP","SPF","215032","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Loeuille, B","659","2012","05","25",NA,"Brasil","Bahia","Chapada Diamantina, Estrada Palmeiras-Guiné.",NA,NA,"SPF00215032",NA,"Loeuille, B","Palmeiras","-41.572361","-12.622111","1046","1046","2012",NA,NA,"-41.572361","-12.622111",NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:16:25-03","USP","SPF","216763","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Roque, N","4051","2014","01","25",NA,"Brasil","Bahia","Chapada Diamantina, Trilha Ponte do Rio Cumbuca para o Córrego das Perdizes.",NA,NA,"SPF00216763",NA,"Loeuille, B","Mucugê","-41.349167","-12.988889","902","902","2015",NA,NA,"-41.349167","-12.988889",NA,NA,NA,NA,NA,NA
"126","2021-03-15 18:25:32-03","USP","SPF","222746","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Siniscalchi, CM","348","2013","05","01",NA,"Brasil","Bahia","Chapada Diamantina, Estrada de terra de Iramaia para Novo Acre.",NA,"Arbusto, ca. 1,5 m alt. Ramos acinzentados, folhas verde-escuras, flores lilás-claras. Comum na região.; Área de transição para campo rupestre, solo de areia branca com afloramentos.","SPF00222746",NA,"Loeuille, B","Ibicoara","-41.199417","-13.397106","75","75","2017","07",NA,"-41.199417","-13.397106",NA,NA,NA,NA,NA,NA
"127","2021-03-15 18:25:32-03","USP","SPF","216022","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Loeuille, B","828","2013","03","09",NA,"Brasil","Minas Gerais","Estrada para Santo Antônio do Retiro",NA,"Arvoreta até 1,5 m. Flores roxas.; Cerrado.","SPF00216022",NA,"Loeuille, B","Mato Verde","-42.8664016723633","-15.3971996307373",NA,NA,"2013",NA,NA,NA,NA,NA,"24219","auto",NA,NA,NA
"128","2019-10-07 09:11:39-03","UEFS","HUEFS","108206","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Carneiro-Torres, D.S.","692","2006","04","21",NA,"Brasil","Minas Gerais","Estrada de chão sentido entroncamento Novo Horizonte/Rio Pardo de Minas.",NA,"Cerrado. Solo argiloso com cascalho.","HUEFS0108206","HUEFS0108206","B.Loeuille","Rio Pardo de Minas","-42.428333","-15.831111","868","868","2009","07",NA,"42W25'42''","15S49'52''","Asteranae",NA,NA,NA,NA,NA
"129","2019-10-07 09:11:39-03","UEFS","HUEFS","142851","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Ferreira, S.C.","395","2008","03","26",NA,"Brasil","Bahia","Estrada de terra para Fazenda Marion - Rio de Contas.",NA,NA,"HUEFS0142851","HUEFS0142851","B.Loeuille","Rio de Contas","-41.761667","-13.637778",NA,NA,"2009","07",NA,"41W45'42''","13S38'16''","Asteranae",NA,NA,NA,NA,NA
"130","2019-10-07 09:11:39-03","UEFS","HUEFS","164886","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Melo, E.","8375","2010","06","25",NA,"Brasil","Bahia","Estrada Lagoa Boa Vista e Água de Rega.",NA,"Cerrado.","HUEFS0164886","HUEFS0164886 HUEFS0164886_e1","J.B.Cândido","Seabra","-41.793611","-12.2425","1117","1117","2018","10",NA,"41W47'37''","12S14'33''","Asteranae",NA,NA,NA,NA,NA
"131","2019-10-07 09:11:39-03","UEFS","HUEFS","230736","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Martins, C.T.V.D.","368","2013","11","29",NA,"Brasil","Bahia","Alto do rio Paraguaçu.",NA,NA,"HUEFS0230736",NA,NA,"Mucugê","-41.390278","-12.993611",NA,NA,NA,NA,NA,"41W23'25''","12S59'37''","Asteranae",NA,NA,NA,NA,NA
"132","2019-10-07 09:11:39-03","UEFS","HUEFS","29141","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Guedes, M.L.S.","PCD4803","1997","02","01",NA,"Brasil","Bahia","Caminho para a Cachoeira do Fraga.",NA,NA,"HUEFS0029141","HUEFS0029141","B.Loeuille","Rio de Contas","-41.819722","-13.595556","1000","1000","2009","07",NA,"41W49'11''","13S35'44''","Asteranae",NA,NA,NA,NA,NA
"133","2019-10-07 09:11:39-03","UEFS","HUEFS","60634","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Queiroz, L.P.de","7114","2002","06","15",NA,"Brasil","Bahia","Ca. 10 km de Jussiape em direção a Barra da Estiva.",NA,"Campo rupestre com vegetação arbustiva densa.","HUEFS0060634","HUEFS0060634","B.Loeuille","Jussiape","-41.538333","-13.446944","1088","1088","2009","07",NA,"41W32'18''","13S26'49''","Asteranae",NA,NA,NA,NA,NA
"134","2019-10-07 09:11:39-03","UEFS","HUEFS","230737","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Martins, C.T.V.D.","369","2013","11","02",NA,"Brasil","Bahia","Alto do rio Paraguaçu.",NA,NA,"HUEFS0230737",NA,NA,"Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,"Asteranae","52493","auto",NA,NA,NA
"135","2020-09-22 13:48:28-03","USP","SPFW","6343","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Ceccantini, G.C.T. Barão, V.; Locosselli, G.M.; Olivog, N.","3816A","2012","12",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brotas","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA
"136","2019-11-01 14:54:12-03","UnB","UB","195002","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"King, LRM; Bishop, LE","8601","1981","01","23","Southern America","Brasil","Bahia","11km N of Livramento do Brumado along road to the town of Rio das Contas",NA,"Shrub 2m. Flowers purple",NA,NA,"Semir, J",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-01 14:54:12-03","UnB","UB","195003","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"King, LRM; Bishop, LE","8608","1981","01","23","Southern America","Brasil","Bahia","16km N of Livramento do Brumado along road to Arapiranga",NA,"Shrub 1,5m. Flowers purple",NA,NA,"Semir, J",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-01 14:54:12-03","UnB","UB","195004","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"King, LRM; Bishop, LE","8581","1981","01","21","Southern America","Brasil","Minas Gerais","79km along road NE of Montes Claros, toward Salinas",NA,"One tree 3m. Flower lavender",NA,NA,"Semir, J",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
