"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","individualCount","fieldNumber","relatedCatalogItem","sex"
"147","2020-07-23 12:03:28-03","CEPLAC","CEPEC","119014","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","L. V. Costa","1998","01","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. V. Costa",NA,"Minas Gerais","UHE - Queimadas- Unaí.",NA,"UNAÍ","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,NA,NA,NA,"97926","auto",NA,NA,NA,NA,"30/01/1998",NA
"148","2020-02-17 11:29:27-03","UEG","HUEG","4360","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Irwin, H.S.; Desconhecido",NA,NA,NA,NA,"?",NA,NA,NA,"HUEG004360","Dicotyledoneae",NA,"Eichler","Proença, C.E.B.","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-02-17 11:29:27-03","UEG","HUEG","5963","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Heringer, E.P.; Araújo, B.S.","2005","08","20","Southern America","Brasil",NA,NA,"Mata seca.; Mata seca","HUEG005963","Dicotyledoneae",NA,"Eichler","Oliveira, R.S.","s.n.","Goiás","Campus UEG",NA,"Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA
"150","2020-02-17 11:29:27-03","UEG","HUEG","4359","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Irwin, H.S.; Araújo, B.S.","2005","02","05","Southern America","Brasil",NA,NA,"Caule fino; com altura aproxima de 11m.; Mata seca","HUEG004359","Dicotyledoneae",NA,"Eichler","Proença, C.E.B.; Monteiro, G.","s.n.","Goiás","Campus UEG",NA,"Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"2006","07",NA,"31830","auto",NA,NA,NA,NA,NA,NA
"151","2020-02-17 11:29:27-03","UEG","HUEG","4393","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Heringer, E.P.; Araújo, B.S.","2005","12","07","Southern America","Brasil",NA,NA,"Folhas terminais; altura aproximada de 17 metros.; Mata seca","HUEG004393","Dicotyledoneae",NA,"Eichler","Proença, C.E.B.; Monteiro, G.","s.n.","Goiás","Campus UEG",NA,"Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"2006","07",NA,"31830","auto",NA,NA,NA,NA,NA,NA
"152","2020-02-17 11:29:27-03","UEG","HUEG","5965","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Heringer, E.P.; Araújo, B.S.","2005","08","20","Southern America","Brasil",NA,NA,"Mata seca.; Mata seca","HUEG005965","Dicotyledoneae",NA,"Eichler","Incógnito","s.n.","Goiás","Campus UEG",NA,"Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA
"153","2020-02-17 11:29:27-03","UEG","HUEG","4733","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Argent, G.C.G.; Araújo, B.S.","2005","08","20","Southern America","Brasil",NA,NA,"Mata seca.; Mata seca","HUEG004733","Dicotyledoneae",NA,"Eichler","Zanin, A.","s.n.","Goiás","Campus UEG",NA,"Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,NA,"31830","auto",NA,NA,NA,NA,NA,NA
"154","2020-02-17 11:29:27-03","UEG","HUEG","4846","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Argent, G.C.G.; Araújo, B.S.","2005","01","29","Southern America","Brasil",NA,NA,"Altura aproximada ( 4,5m)","HUEG004846","Dicotyledoneae",NA,"Eichler","Oliveira, R.S.; Monteiro, G.","s.n.","Goiás","Campus UEG",NA,"Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,"2006","07",NA,"31830","auto",NA,NA,NA,NA,NA,NA
"155","2020-11-19 14:06:07-03","Unimontes","MCMG","445","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Coutinho,E.S.",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado",NA,NA,NA,"Eichler","Santos,R.M.",NA,"Minas Gerais","Sítio Duboca",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"156","2020-11-19 14:06:07-03","Unimontes","MCMG","4150","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Eichler",NA,NA,"Minas Gerais","Sítio Duboca Montes Claros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-07-29 09:03:57-03","UnB","UB","106184","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Ramos, PCM","1987","06","04","Southern America","Brasil",NA,NA,"Material testemunho da Tese de Mestrado de Paulo Cezar Mendes Ramos, Pós-graduação em Ecologia. universidade de Brasília (disponível na Biblioteca Central da UnB). &nf;CIPLAN 216; Floresta mesofítica semi-decídua.",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","CIPLAN 216s.n.","Distrito Federal","Região da Fercal. 30km ao N de Brasília",NA,"Brasília","-47.876389","-15.583333","900","950","-47.876389","-15.583333","2019","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-01 14:56:37-03","UnB","UB","106197","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Pereira, BAS","1991","09",NA,"Southern America","Brasil",NA,NA,"Frutos alados imaturos de cor esverdeada.; Árvore 18m; Mata ciliar.",NA,"Dicotyledoneae",NA,"Eichler","Silva, NMF","246","Distrito Federal","Reserva Ecológica do IBGE. Córrego Taquara",NA,"Brasília","-47.894722","-15.9925",NA,NA,"-47.894722","-15.9925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-01 14:56:37-03","UnB","UB","107416","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Oliveira, FCA; Fonseca, ML","2006","06","07","Southern America","Brasil",NA,NA,"Casca gretada cor cinza; folhas discolores, cartáceas; frutos imaturos cor verde com manchas marrons.; Árvore 6,5m x 20cm; .",NA,"Dicotyledoneae",NA,"Eichler","Fonseca, ML","1240","Distrito Federal","Reserva Ecológica do IBGE. RA-XVI (Lago Sul). Bosque artificial em frente ao restaurante da Recor",NA,"Brasília","-47.877778","-15.947222","1110","1110","-47.877778","-15.947222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-01 14:56:37-03","UnB","UB","11174","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Mecenas, VV; Leite, LQ; Augusto, MM","1997","08","19","Southern America","Brasil",NA,NA,"Mata.",NA,"Dicotyledoneae",NA,"Eichler","Mecenas, VV","240","Distrito Federal","APA de Cafuringa. Fazenda Palestina",NA,"Brasília","-48.163056","-15.510833","810","810","-48.163056","-15.510833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-01 14:56:37-03","UnB","UB","11197","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Mecenas, VV; Leite, LQ; Augusto, MM","2001","04","26","Southern America","Brasil",NA,NA,"Árvore 11m; Mata.",NA,"Dicotyledoneae",NA,"Eichler","Mecenas, VV","263","Distrito Federal","APA de Cafuringa. Fazenda Palestina",NA,"Brasília","-48.163056","-15.510833","810","810","-48.163056","-15.510833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-07-29 09:03:57-03","UnB","UB","111866","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Meneguzzo, TEC; Santos, LC","2008","11","04","Southern America","Brasil",NA,NA,"Árvore ca. 8m de altura, diâmetro a altura do peito 20cm. Frutos verdes.",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","37","Goiás","Planaltina, Bioma Cerrado, fitofisionomia Mata Seca com afloramentos de calcáreo. Hospedeiro de Encyclia linearifolioides (Kraenzl.) Lindl.",NA,"Planaltina","-47.969722","-15.406667","841","841","-47.969722","-15.406667","2019","11","07",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-07-29 09:03:57-03","UnB","UB","121904","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Bridgewater, S; Ratter, JA; Fonsêca Filho, J","1998","11","18","Southern America","Brasil",NA,NA,"Sapling 1,5m.; Cerradão",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","1089","Tocantins","81km from Bom Jesus de Tocantins on the road to Itacajá",NA,NA,"-47.75","-8.566667","350","350","-47.75","-8.566667","2019","11","07",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-07-29 09:04:06-03","UnB","UB","19842","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Campos, MBS; Proença, CEB; Tanno-Silva, PI; Andrade, LAA","2006","02","01","Southern America","Brasil",NA,NA,"Árvore. Fruto Verde.; Mata mesofítica.",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","9","Distrito Federal","Parque Olhos d'Água",NA,"Brasília","-47.883333","-15.733333","1050","1050","-47.883333","-15.733333","2019","11","07",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-01 14:56:37-03","UnB","UB","210646","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","08","Southern America","Brasil",NA,NA,"Árvore; Mata ciliar. Solo argiloso vermelho",NA,"Dicotyledoneae",NA,"Eichler","Zanatta, MRV","BP18","Goiás","Fazenda Tupi (MCFPAB)",NA,"Edéia","-50.068611","-17.771389","426","426","-50.068611","-17.771389","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-29 09:04:06-03","UnB","UB","22278","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Fonseca, ML","1996",NA,NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","968","Goiás","Niquelândia",NA,"Niquelândia","-48.4175","-14.364167",NA,NA,"-48.4175","-14.364167","2019","11","08",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-07-29 09:04:06-03","UnB","UB","22298","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Prance, GT; Silva, NT","1964","10","22","Southern America","Brasil",NA,NA,"Tree, 25m x 30cm. diameter. Fruit wings reddish brown; Dry forest",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","59560","Goiás","66km. North of jatai",NA,NA,NA,NA,NA,NA,NA,NA,"2019","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-07-29 09:04:06-03","UnB","UB","22299","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Ratter, JA; Bridgewater, S; Cardoso, E; Fonsêca Filho, J; Ferreira Paixão, J","1994","05","31","Southern America","Brasil",NA,NA,"Tree, 7m tall, 25cm dbh. A good match with Heringer 2824 fron Água Limpa; Mesophytic forest on top of a small hil",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","7312V","Goiás","Alto Paraíso de Goiás, 18km from Alto Paraíso de Goiás on the road to Nova Roma",NA,"Alto Paraíso de Goiás","-47.333333","-14.116667",NA,NA,"-47.333333","-14.116667","2019","11","07",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-07-29 09:04:06-03","UnB","UB","22300","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Pires, JM","1964","07","02","Southern America","Brasil",NA,NA,"Col. Mad.; Árvore de 5m; Beira d' água",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","58128","Goiás","Alvorada do Norte",NA,"Alvorada do Norte","-46.492246","-14.4808",NA,NA,"-46.492246","-14.4808","2018","08","13",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-11-01 14:56:37-03","UnB","UB","22301","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Irwin, HS","1966","05","08","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Eichler","Silva, NMF","15710rot tr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-01 14:56:37-03","UnB","UB","22302","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Irwin, HS","1966","05","08","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Eichler","Stace, CA; Alwan, AA","15710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-07-29 09:03:57-03","UnB","UB","106183","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Irwin, HS; Souza, R; Santos, RR; Pasquale, GA","1965","10","08","Southern America","Brasil",NA,NA,"Tree 20m x 25cm. Fruto dried.; Gallery forest.",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","9058","Distrito Federal","5km W of Formosa, road to Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358","900","900",NA,NA,"2019","11","07","70570","auto",NA,NA,NA,NA,NA,NA
"173","2019-11-01 14:56:37-03","UnB","UB","106171","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Nascimento, AE; Silva Júnior, MC","1990","08","14","Southern America","Brasil",NA,NA,"Árvore 8m. Flor amarela; Mata de afloramento calcáreo, morro.",NA,"Dicotyledoneae",NA,"Eichler","Silva, NMF; Valente, MC","128","Distrito Federal","Fercal",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"174","2020-07-29 09:03:57-03","UnB","UB","106185","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","04","28","Southern America","Brasil",NA,NA,"Tree 3,5m x 5cm. Fruto green.; Cerrado.",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","15427","Distrito Federal","Near Córrego Taquari, E of Lago Paranoá",NA,"Brasília","-47.9296989440918","-15.7797002792358","975","975",NA,NA,"2019","11","07","70570","auto",NA,NA,NA,NA,NA,NA
"175","2019-11-01 14:56:37-03","UnB","UB","106189","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","07","06","Southern America","Brasil",NA,NA,"Tree 4m x 8cm. Fruto green.; Cerrado and wet slope.",NA,"Dicotyledoneae",NA,"Eichler","Silva, NMF","18036","Distrito Federal","Sobradinho, ca. 20km E of Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358","1000","1000",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"176","2019-11-01 14:56:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Irwin, HS; Souza, R; Santos, RR","1965","09","27","Southern America","Brasil",NA,NA,"Tree 6 m x 12 cm. Fruit pendent, green; Disturbed area in cerrado",NA,"Dicotyledoneae",NA,"Eichler","Stace, CA; Alwan, AA","8705","Distrito Federal","Universidade de Brasília",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1981",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"177","2020-07-29 09:03:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Simon, MF","2002","04","20","Southern America","Brasil",NA,NA,"Árvore 10m. Frutos secos castanhos, árvore remanescente de mata seca area de pasto.; Região antropizada sob solo arenoso",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","440","Mato Grosso do Sul","Área de influencia da PCH de Porto das Pedras. Rio Sucuriu.",NA,"Água Clara","-52.878101348877","-20.4480991363525",NA,NA,NA,NA,"2019","11","07","157891","auto",NA,NA,NA,NA,NA,NA
"178","2019-11-01 14:56:37-03","UnB","UB","121903","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Heringer, EP","1959","08","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Eichler","Stace, CA; Alwan, AA","4045","Minas Gerais","Horto Florestal de Paraopeba",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA
"179","2019-11-01 14:56:37-03","UnB","UB","15700","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Oliveira Filho, IMX","2004","02","04","Southern America","Brasil",NA,NA,"Árvore. Fruto imaturo verde.; Cerrado senso restrito bastante antropizado.",NA,"Dicotyledoneae",NA,"Eichler","Oliveira Filho, IMX","47","Distrito Federal","Parque Olhos D'agua",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"180","2020-07-29 09:03:57-03","UnB","UB","106190","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Heringer, EP","1976","08","28","Southern America","Brasil",NA,NA,"Flores pendentes, cremes, perfumadas.&nf;Madeira de lei.; Árvore 15m x 40cm; Margem do lago.",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","14846","Distrito Federal","Usina de Tratamento de Esgoto Norte",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2019","11","11","70570","auto",NA,NA,NA,NA,NA,NA
"181","2020-07-29 09:03:57-03","UnB","UB","106182","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Pires, JM; Silva, NT; Souza, R","1963","04","27","Southern America","Brasil",NA,NA,"Árvore 4m. Flor verde. Folhas sedosas por baixo; Mata de encosta",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","9477","Distrito Federal","Zona do Calcáreo, Córrego Maranhão",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2019","11","07","70570","auto",NA,NA,NA,NA,NA,NA
"182","2020-07-29 09:03:57-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Heringer, A; Gonçalves, LR; Oliveira, M; Jesus, FPR",NA,NA,NA,"Southern America","Brasil",NA,NA,"Arvore 12 m. Frequente. Frutos verdes. Capitão da mata; Ondulado, mata degradada",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","2592","Goiás","Canteiro de obras Serra do Facão, margem direita. Rio São Marcos",NA,"Catalão","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,"2019","11","07","94621","auto",NA,NA,NA,NA,NA,NA
"183","2019-11-01 14:56:37-03","UnB","UB","121906","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Salles, AJH",NA,NA,NA,"Southern America","Brasil",NA,NA,"Frutos verdes.; Árvore 12m.; Mata degradada",NA,"Dicotyledoneae",NA,"Eichler","Nóbrega, MG","2592","Goiás","Catalão, Canteiro de Obras-Serra do Facão",NA,"Catalão","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,NA,NA,NA,"94621","auto",NA,NA,NA,NA,NA,NA
"184","2020-07-29 09:03:57-03","UnB","UB","121905","PreservedSpecimen","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Heringer, EP","1955","09","02","Southern America","Brasil",NA,NA,"E diferente do capitão do campo pelo porte ereto e alto; Árvore de grande porte, usada nas serrarias",NA,"Dicotyledoneae",NA,"Eichler","Ribeiro, RTM","4050","Minas Gerais","Horto Florestal de Paraopeba",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"2019","11","11","26090","auto",NA,NA,NA,NA,NA,NA
"185","2019-05-06 11:54:51-03","UFU","HUFU","13406","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Mota, A.L.P.","1991","10","04",NA,"Brasil",NA,NA,"árvore ca. de 10 m. Frutos imaturos.","HUFU00004857",NA,NA,"Eichler",NA,"653","Minas Gerais","Vale do Rio Araguari, Canteiro de Obras da UHE de Miranda.","HUFU00004857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-05-06 11:54:51-03","UFU","HUFU","13631","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Mota, A.L.P.","1992","06","30",NA,"Brasil",NA,NA,"Árvore ca. de 12 m. Frutos imaturos verdes.","HUFU00004854",NA,NA,"Eichler",NA,"1159","Minas Gerais","Vale do Rio Araguari, Beira do rio, próximo a casa de visitas UHE de Miranda.","HUFU00004854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-05-06 11:54:53-03","UFU","HUFU","13674","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Mota, A.L.P.","1992","07","28",NA,"Brasil",NA,NA,"Árvore ca. de 15 m. Frutos imaturos.","HUFU00004856",NA,NA,"Eichler",NA,"1225","Minas Gerais","Vale do Rio Araguari, Mata de Volta Grande.","HUFU00004856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-05-06 11:54:53-03","UFU","HUFU","14720","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Mota, A.L.P.","1993","08","18",NA,"Brasil",NA,NA,"Árvore, ca. 12 m. Frutos imaturos verdes.","HUFU00004852",NA,NA,"Eichler",NA,"1745","Minas Gerais","Vale do Rio Araguari, Área 1.","HUFU00004852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-05-06 11:54:53-03","UFU","HUFU","43211","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Siqueira, A.S.; Kilca, R.V.","2005","09","08",NA,"Brasil",NA,NA,"Árvore, ca. 12 m. Flor amarela.; Mata decidua.","HUFU00004841",NA,NA,"Eichler",NA,"s.n.","Minas Gerais","Funil I","HUFU00004841","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"190","2019-05-06 11:54:53-03","UFU","HUFU","43612","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Kilca, R.V.; Araújo, G.M.","2005","10","05",NA,"Brasil",NA,NA,"Árvore, ca. 15 m. Fruto verde.; Mata decidua.","HUFU00004842",NA,NA,"Eichler",NA,"s.n.","Minas Gerais","Funil I.","HUFU00004842","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"191","2019-05-06 11:54:53-03","UFU","HUFU","46755","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","2006","12","15",NA,"Brasil",NA,NA,"Árvore, ca. 15 m. Frutos imaturos alados verdes.; Mata decidua (borda).","HUFU00004849",NA,NA,"Eichler",NA,"248","Minas Gerais","Capim Branco I, Funil I.","HUFU00004849","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"192","2019-05-06 11:54:53-03","UFU","HUFU","64122","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Rocha, R.R.","2012","03","25",NA,"Brasil",NA,NA,"Árvore grande e alta, frutos pequenos e verdes. Árvore de grande porte, sementes aladas.","HUFU00004848",NA,NA,"Eichler",NA,"s.n.","Minas Gerais","Fazanda Catolés","HUFU00004848","Rio Paranaíba","-46.247200012207","-19.1935997009277",NA,NA,NA,NA,NA,NA,NA,"29416","auto",NA,NA,NA,NA,NA,NA
"193","2019-05-06 11:54:53-03","UFU","HUFU","48660","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","2007","08","27",NA,"Brasil",NA,NA,"Árvore, ca. 15 m. Cálice e estames amarelos.; Mata ciliar.","HUFU00004844",NA,NA,"Eichler",NA,"814","Minas Gerais","Capim Branco I","HUFU00004844","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"194","2019-05-06 11:54:53-03","UFU","HUFU","46718","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","2006","12","14",NA,"Brasil",NA,NA,"Árvore, ca. 8 m. Frutos imaturos verdes.; Mata decidua (borda).","HUFU00004846",NA,NA,"Eichler",NA,"200","Minas Gerais","Capim Branco I, Funil II.","HUFU00004846","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"195","2019-05-06 11:54:53-03","UFU","HUFU","47111","S","Plantae","Combretaceae","Terminalia","phaeocarpa","Terminalia phaeocarpa","Araújo, G.M.; et al.","2006","09","06",NA,"Brasil",NA,NA,"Árvore, ca. 17 m. Frutos verdes.; Semidecidua.","HUFU00004845",NA,NA,"Eichler",NA,"s.n.","Minas Gerais","Capim Branco II, Fazenda Dona Lurdes.","HUFU00004845","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
