"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"890","2019-11-13 11:15:41-03","USP","SPF","196455","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Martinelli, G","2009","04","15",NA,"Brasil",NA,NA,NA,"SPF00196455","16442",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Goiás","Parque Nacional da Chapada dos Veadeiros","-47.696111","-13.943889","1320","1320","SPF00196455",NA,"Cavalcante",NA,NA,"-47.696111","-13.943889","2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"891","2019-11-13 11:15:41-03","USP","SPF","205209","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Oliveira, M","2009","05","28",NA,"Brasil",NA,NA,NA,"SPF00205209","4259",NA,NA,"(Cham. & Schltdl.) Frodin","Carvalho-Sobrinho, JG","Bahia","Piemonte da Chapada da Diamantina","-41.207417","-1.590722","1278","1278","SPF00205209",NA,"Morro do Chapéu",NA,NA,"-41.207417","-1.590722","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"892","2021-03-15 18:25:06-03","USP","SPF","209060","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Borges, LM; Baleeiro, PC; Watanabe, MTC","2012","03","24",NA,"Brasil",NA,NA,"Arvoreta ca. 3 m alt. Ramos bege. Folhas verde-escuras, discolores. Frutos passando de verdes a lilás. Amostra em sílica.; Campo cerrado. Próximo a corpo d'água.","SPF00209060","601",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Goiás","Chapada dos Veadeiros, Estrada GO 239, Alto Paraíso de Goiás-São Jorge, 11 km de Alto Paraíso; margem esquerda da estrada; Fazenda Capão Negro.","-47.616361","-14.163833","1148","1148","SPF00209060",NA,"Alto Paraíso de Goiás",NA,NA,"-47.616361","-14.163833","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2021-03-15 18:25:06-03","USP","SPF","209734","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Zappi, DC","2009","03","10",NA,"Brasil",NA,NA,"Árvore 6 m alt., frutos verde-claros passando a alvacentos.; Cerrado.","SPF00209734","2015",NA,NA,"(Cham. & Schltdl.) Frodin","Sasaki, D","Minas Gerais","Serra do Cipó, Trilha da Senhorinha, primeiro platô.","-43.770117","-18.950373",NA,NA,"SPF00209734",NA,"Santana de Pirapama",NA,NA,"-43.770117","-18.950373","2009","03",NA,NA,NA,NA,NA,NA,NA,NA
"894","2021-03-15 18:25:06-03","USP","SPF","209736","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Zappi, DC","2009","02","27",NA,"Brasil",NA,NA,"Arvoreta 4 m alt., folhas discolores, alvo-ferrugíneas abaxialmente, frutos verdes.; Cerrado de altitude no primeiro patamar da subida da serra.","SPF00209736","1633",NA,NA,"(Cham. & Schltdl.) Frodin","Zappi, DC","Minas Gerais","Serra do Cipó, Início da trilha da Senhorinha.","-43.76945","-18.961001",NA,NA,"SPF00209736",NA,"Santana de Pirapama",NA,NA,"-43.76945","-18.961001","2009","08",NA,NA,NA,NA,NA,NA,NA,NA
"895","2019-11-13 11:15:41-03","USP","SPF","214132","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Tonaco, AC","2010","07","13",NA,"Brasil",NA,NA,NA,"SPF00214132","62",NA,NA,"(Cham. & Schltdl.) Frodin","Tonaco, AC","Minas Gerais","Parque Estadual do Itacolomi","-43.488889","-20.431944","1600","1600","SPF00214132",NA,"Ouro Preto",NA,NA,"-43.488889","-20.431944","2011","01",NA,NA,NA,NA,NA,NA,NA,NA
"896","2019-11-13 11:15:41-03","USP","SPF","214133","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Tonaco, AC","2010","07","13",NA,"Brasil",NA,NA,NA,"SPF00214133","65",NA,NA,"(Cham. & Schltdl.) Frodin","Tonaco, AC","Minas Gerais","Parque Estadual do Itacolomi","-43.488889","-20.431944","1600","1600","SPF00214133",NA,"Ouro Preto",NA,NA,"-43.488889","-20.431944","2011","01",NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-11-13 11:15:41-03","USP","SPF","214134","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Tonaco, AC","2010","09","21",NA,"Brasil",NA,NA,NA,"SPF00214134","76",NA,NA,"(Cham. & Schltdl.) Frodin","Tonaco, AC","Minas Gerais","Parque Estadual do Itacolomi","-43.488889","-20.431944","1600","1600","SPF00214134",NA,"Ouro Preto",NA,NA,"-43.488889","-20.431944","2011","01",NA,NA,NA,NA,NA,NA,NA,NA
"898","2019-11-13 11:15:41-03","USP","SPF","214135","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Tonaco, AC","2010","12","16",NA,"Brasil",NA,NA,NA,"SPF00214135","142",NA,NA,"(Cham. & Schltdl.) Frodin","Tonaco, AC","Minas Gerais","Parque Estadual do Itacolomi","-43.488889","-20.431944","1600","1600","SPF00214135 SPF00214135_1",NA,"Ouro Preto",NA,NA,"-43.488889","-20.431944","2011","01",NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-03-15 18:25:06-03","USP","SPF","217516","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Marcato, AC","2001","05","18",NA,"Brasil",NA,NA,"Arvoreta ca. 1,6 m alt. Folhas abaxialmente castanho-amareladas, frutos castanhos.","SPF00217516","310",NA,NA,"(Cham. & Schltdl.) Frodin","Pirani, JR","Bahia","Sentido Vitória da Conquista, após Estiva, na subida da serra.","-41.305833","-13.673611","1145","1145","SPF00217516",NA,"Barra da Estiva",NA,NA,"-41.305833","-13.673611","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2019-11-13 11:15:41-03","USP","SPF","222845","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Groppo, M","2007","05","25",NA,"Brasil",NA,NA,NA,"SPF00222845","1369",NA,NA,"(Cham. & Schltdl.) Frodin","Groppo, M","Minas Gerais",NA,"-50.116667","-18.833333",NA,NA,"SPF00222845",NA,"Santa Vitória",NA,NA,"-50.116667","-18.833333","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"901","2021-03-15 18:25:06-03","USP","SPF","48019","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Mello-Silva, R","1987","09","11",NA,"Brasil",NA,NA,"Árvore ca. 4-5m alt. casca cinérea, fendilhada, DAP 25cm. Ramos muito tortuosos. Folhas discolores, amareladas na face abaxial e verde-escuro-brilhante na adaxial. Frutos imaturos verde-claros.","SPF00048019","28",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Distrito Federal","Chapada da Contagem","-45.95","-15.583333",NA,NA,"SPF00048019",NA,NA,NA,NA,"-45.95","-15.583333","2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"902","2021-03-15 18:25:06-03","USP","SPF","213873","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Goodland, RJA","1970","04","27",NA,"Brasil",NA,NA,"47°19' - 48°15' W - 15°29' - 16°07'S; Árvore 3 m. de altura.; Campo cerrado.","SPF00213873","4346",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Distrito Federal","BR 040, W side, km 4.6, just before Micro-ondas.","-47.316667","-15.483333","800","1200","SPF00213873",NA,"Brasília",NA,NA,"-47.316667","-15.483333","2015","07",NA,NA,NA,NA,NA,NA,NA,NA
"903","2021-03-15 18:25:06-03","USP","SPF","32399","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Pirani, JR","1982","03","21",NA,"Brasil",NA,NA,"Arboreta, 3m, flores creme-esverdeadas.","SPF00032399","CFSC8030",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais","Serra do Cipó","-43.9","-18.916667",NA,NA,"SPF00032399",NA,"Santana de Pirapama",NA,NA,"-43.9","-18.916667","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2021-03-15 18:25:06-03","USP","SPF","61655","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Mello-Silva, R","1987","07","24",NA,"Brasil",NA,NA,"Arbusto 50 cm, entre rochas, heliófilo. Folhas discolores. Frutos imaturos verdes.","SPF00061655","CFCR11218",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais","Serra do Ouro Branco","-43.716667","-20.483333","1450","1450","SPF00061655",NA,"Ouro Branco",NA,NA,"-43.716667","-20.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2019-11-13 11:15:41-03","USP","SPF","64645","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Assis, MC","1987","11","05",NA,"Brasil",NA,NA,NA,"SPF00064645","CFCR11547",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-42.875","-16.555","1000","1000","SPF00064645",NA,"Grão Mogol",NA,NA,"-42.875","-16.555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2021-03-15 18:25:06-03","USP","SPF","69608","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Silva, TRS","1990","09","05",NA,"Brasil",NA,NA,"Arbusto 1,6m alt.,heliófilo, no cerrado aberto. Botões ocráceos.","SPF00069608","CFCR13368",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-42.816667","-16.533333","900","900","SPF00069608",NA,"Grão Mogol",NA,NA,"-42.816667","-16.533333","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2021-03-15 18:25:06-03","USP","SPF","69728","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Sano, PT","1989","12","13",NA,"Brasil",NA,NA,"Arbusto 50cm alt., heliófilo, no cerrado aberto. Flores ocráceas externamente, verde-claras internamente, estames creme. Frutos imaturos verde-ocráceos.","SPF00069728","CFCR12736",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-42.816667","-16.533333","750","750","SPF00069728",NA,"Grão Mogol",NA,NA,"-42.816667","-16.533333","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2021-03-15 18:25:06-03","USP","SPF","69729","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Sano, PT","1989","12","13",NA,"Brasil",NA,NA,"Arbusto 2m alt., heliófilo, no cerrado aberto. Flores lustrosas na face superior, frutos imaturos verdes. Botões ocráceos.","SPF00069729","CFCR12737",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-42.816667","-16.533333","750","750","SPF00069729 SPF00069729_1",NA,"Grão Mogol",NA,NA,"-42.816667","-16.533333","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-11-13 11:15:41-03","USP","SPF","72922","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Arbo, MM","1991","02","10",NA,"Brasil",NA,NA,NA,"SPF00072922","4775",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-43.8","-19.433333","700","700","SPF00072922",NA,NA,NA,NA,"-43.8","-19.433333","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2019-11-13 11:15:42-03","USP","SPF","82635","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Guimarães, JG","1979","09","27",NA,"Brasil",NA,NA,NA,"SPF00082635","457",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Distrito Federal","Parque Nacional de Brasília","-47.966667","-15.666667",NA,NA,"SPF00082635",NA,"Brasília",NA,NA,"-47.966667","-15.666667","2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"911","2021-03-15 18:25:06-03","USP","SPF","86591","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Faria, GM","1990",NA,NA,NA,"Brasil",NA,NA,"Porte arbóreo (cerca de 2,5m). Flor branca.","SPF00086591","s.n.",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-43.6","-19.283333",NA,NA,"SPF00086591",NA,"Santana do Riacho",NA,NA,"-43.6","-19.283333","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2019-11-13 11:15:42-03","USP","SPF","86877","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Ganev, W","1992","10","16",NA,"Brasil",NA,NA,NA,"SPF00086877","1244",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Bahia",NA,"-41.75","-13.25","1100","1100","SPF00086877",NA,"Piatã",NA,NA,"-41.75","-13.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2019-11-13 11:15:42-03","USP","SPF","88443","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Ganev, W","1992","04","12",NA,"Brasil",NA,NA,NA,"SPF00088443","102",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Bahia",NA,"-41.85","-13.216667","1200","1200","SPF00088443",NA,"Abaíra",NA,NA,"-41.85","-13.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2019-11-13 11:15:42-03","USP","SPF","90305","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Harley, RM","1991","12","21",NA,"Brasil",NA,NA,NA,"SPF00090305","H50233",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Bahia",NA,"-41.866667","-13.3","1350","1650","SPF00090305",NA,"Abaíra",NA,NA,"-41.866667","-13.3","2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"915","2019-11-13 11:15:42-03","USP","SPF","94999","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Harley, RM","1994","02","19",NA,"Brasil",NA,NA,NA,"SPF00094999","CFCR14228",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Bahia",NA,"-41.564167","-12.654167","1200","1200","SPF00094999",NA,"Palmeiras",NA,NA,"-41.564167","-12.654167","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2019-11-13 11:15:42-03","USP","SPF","97376","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Sakuragui, CM","1994","03","19",NA,"Brasil",NA,NA,NA,"SPF00097376","CFCR15220",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais","Serra do Cabral","-44.182222","-17.752778","850","1200","SPF00097376",NA,"Joaquim Felício",NA,NA,"-44.182222","-17.752778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2019-11-13 11:15:41-03","USP","SPF","136546","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Forzza, RC","1999","04","23",NA,"Brasil",NA,NA,NA,"SPF00136546","1320",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Bahia",NA,"-40.5182991027832","-11.1806001663208",NA,NA,"SPF00136546 SPF00136546_1",NA,"Jacobina","62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2019-11-13 11:15:41-03","USP","SPF","122795","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Grillo, AA","1997","02","14",NA,"Brasil",NA,NA,NA,"SPF00122795","112",NA,NA,"(Cham. & Schltdl.) Frodin","Grillo, AA","Bahia",NA,"-41.5588989257812","-12.5289001464844",NA,NA,"SPF00122795",NA,"Palmeiras","20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2019-11-13 11:15:41-03","USP","SPF","176592","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Assis, LCS","2006","07","13",NA,"Brasil",NA,NA,NA,"SPF00176592","1191",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Bahia",NA,"-41.8114013671875","-13.5789003372192",NA,NA,"SPF00176592",NA,"Rio de Contas","49773","auto",NA,NA,"2006","08",NA,NA,NA,NA,NA,NA,NA,NA
"920","2019-11-13 11:15:41-03","USP","SPF","152723","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Dias, TAB","1992","06","04",NA,"Brasil",NA,NA,NA,"SPF00152723","187",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Distrito Federal","A 32km do CENARGEM. Pegar a DF-170 e seguir nela 6km parada a direita da pista.","-47.9296989440918","-15.7797002792358",NA,NA,"SPF00152723",NA,"Brasília","70570","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2019-11-13 11:15:41-03","USP","SPF","152721","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Assis, MC","1995","04","19",NA,"Brasil",NA,NA,NA,"SPF00152721","218",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Distrito Federal","Fazenda Sucupira; em mata à beira do córrego próximo ao alojamento.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Brasília","70570","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2021-03-15 18:25:06-03","USP","SPF","30268","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Hatschbach, G","1981","04","09",NA,"Brasil",NA,NA,"Árvore, 4m, campo cerrado.","SPF00030268","43743",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Goiás","Fazenda #?#Bela Vista.","-47.6136016845703","-16.7686004638672",NA,NA,"SPF00030268",NA,"Cristalina","85457","auto",NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"923","2019-11-13 11:15:41-03","USP","SPF","213766","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Ramos, AE","2010","08","05",NA,"Brasil",NA,NA,NA,"SPF00213766","2173",NA,NA,"(Cham. & Schltdl.) Frodin","Oliveira, M; Rodrigues, AS","Goiás","Coordenadas em UTM 0186 148/ 8 185 159","-47.9502983093262","-16.2525005340576",NA,NA,"SPF00213766",NA,"Luziânia","83221","auto",NA,NA,"2010","08",NA,NA,NA,NA,NA,NA,NA,NA
"924","2019-11-13 11:15:41-03","USP","SPF","191394","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Silva, ACB","2001","01","12",NA,"Brasil",NA,NA,NA,"SPF00191394","861",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais","Gurita.","-46.8539009094238","-20.343900680542",NA,NA,"SPF00191394",NA,"Delfinópolis","41380","auto",NA,NA,"2009","11",NA,NA,NA,NA,NA,NA,NA,NA
"925","2021-03-15 18:25:06-03","USP","SPF","44638","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Cordeiro, I","1989","12","06",NA,"Brasil",NA,NA,"Arvoreta esguia de 6m alt. Sépalas com indumento dourado na parte externa. Parte interna das pétalas creme-esverdeadas.","SPF00044638","CFCR10173",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais","Fazenda Boa Vista. Próximo à torre de tv. Mata.","-42.8897018432617","-16.5594005584717","1030","1030","SPF00044638",NA,"Grão Mogol","67219","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2019-11-13 11:15:41-03","USP","SPF","176349","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Caiafa, AN","2001","03","01",NA,"Brasil",NA,NA,NA,"SPF00176349","132",NA,NA,"(Cham. & Schltdl.) Frodin","Pirani, JR","Minas Gerais","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"SPF00176349",NA,"Ouro Branco","13809","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2019-11-13 11:15:41-03","USP","SPF","167394","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Lima, LR","2005","03","09",NA,"Brasil",NA,NA,NA,"SPF00167394","364",NA,NA,"(Cham. & Schltdl.) Frodin","Pirani, JR","Minas Gerais","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"SPF00167394 SPF00167394_1",NA,"Ouro Branco","13809","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2019-11-13 11:15:41-03","USP","SPF","145915","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Groppo, M","2001","03","27",NA,"Brasil",NA,NA,NA,"SPF00145915","660",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"SPF00145915",NA,"Ouro Preto","44599","auto",NA,NA,"2001","05",NA,NA,NA,NA,NA,NA,NA,NA
"929","2019-11-13 11:15:41-03","USP","SPF","152119","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Farah, FT","1998","06","20",NA,"Brasil",NA,NA,NA,"SPF00152119","42",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais","Fazendas DATERRA: Boa Vista.","-46.9925003051758","-18.9438991546631",NA,NA,"SPF00152119",NA,"Patrocínio","44638","auto",NA,NA,"2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"930","2021-03-15 18:25:06-03","USP","SPF","198436","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Amorim, EH",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore 30m. Frutos verdes.","SPF00198436","s.n.",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,"SPF00198436",NA,"Perdizes","45889","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2021-03-15 18:25:06-03","USP","SPF","167789","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Rollo, MAL","1991","02",NA,NA,"Brasil",NA,NA,"Arvoreta. Mata semidecídua.","SPF00167789","s.n.",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais","Vale do Rio Vacaria.","-42.2902984619141","-16.1702995300293",NA,NA,"SPF00167789 SPF00167789_1",NA,"Salinas","46111","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2021-03-15 18:25:06-03","USP","SPF","145239","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Krieger, L","1971","12","17",NA,"Brasil",NA,NA,"Árvore pequena (3-4m), no cerrado, em frutificação.","SPF00145239","CESJ10056",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-44.043098449707","-19.0060997009277",NA,NA,"SPF00145239",NA,"Santana de Pirapama","43251","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2021-03-15 18:25:06-03","USP","SPF","145240","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Urbano, CC","1971","12","30",NA,"Brasil",NA,NA,"Arbusto alto, tronco sem ramificações. No cerrado, folhas amrelas na face dorsal pilosas, frutos arroxeados.","SPF00145240","CESJ11404",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-44.043098449707","-19.0060997009277",NA,NA,"SPF00145240",NA,"Santana de Pirapama","43251","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2019-11-13 11:15:41-03","USP","SPF","145244","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Urbano, CC","1971","11","14",NA,"Brasil",NA,NA,NA,"SPF00145244","10960",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-44.043098449707","-19.0060997009277",NA,NA,"SPF00145244",NA,"Santana de Pirapama","43251","auto",NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"935","2021-03-15 18:25:06-03","USP","SPF","32423","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Diacui, J","1983","07","18",NA,"Brasil",NA,NA,"Arbusto +- 20m de altura, frutos imaturos verdes-vilosos.","SPF00032423","CFSC9134",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"SPF00032423",NA,"Santana do Riacho","26557","auto",NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA
"936","2019-11-13 11:15:41-03","USP","SPF","70559","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Freire-Fierro, A","1990","03","09",NA,"Brasil",NA,NA,NA,"SPF00070559","1569",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"SPF00070559",NA,"Santana do Riacho","26557","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2021-03-15 18:25:06-03","USP","SPF","32397","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Giulietti, AM","1982","02",NA,NA,"Brasil",NA,NA,"Arboreta, 2-3m alt, flores amarelas.","SPF00032397","CFSC7909",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais","Estrada para Lapinha.","-43.7144012451172","-19.1688995361328","1060","1060",NA,NA,"Santana do Riacho","26557","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2021-03-15 18:25:06-03","USP","SPF","78822","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Malta, LT","1993","05","02",NA,"Brasil",NA,NA,"Arvoreta 3m. Frutos imaturos acastanhados, lustrosos.","SPF00078822","CFSC13114",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi, P","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"SPF00078822",NA,"Santana do Riacho","26557","auto",NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA
