"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"97","2021-02-11 17:20:03-03","UFPR","UPCB","45819","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Souza, V.C.","1998","09","10",NA,"Brasil",NA,NA,"Arbusto, botões creme. Campo rupestre perturbado por extração de cristais..","UPCB0015123",NA,NA,"DC.","Goldenberg, R.","21388","Goiás","Cristalina","Serra dos Cristais, 6km de Cristalina em direção a Unaí (GO-309)","-47.6136016845703","-16.7686004638672",NA,"UPCB0015123",NA,"85457","auto",NA,NA,NA,"2017",NA,NA,NA,NA,NA
"98","2013-02-18 13:29:00-03","MO","MOBOT","3235807","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Roberta C. de Mendonça|E. Cardoso|Marina L. Fonseca|D. Alvarenga","2001",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","M.K. Caddah","Mendonça 4394","Bahia","Cocos","Fazendas trijunção, cerrado próximo a uma caixa d'água e um catavento, próximo a parcela. Relevo: plano; Solo; com textura arenosa.","-49.9616667","-14.7638889","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"99","2011-01-25 10:26:00-02","MO","MOBOT","3233641","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","George Eiten","1961","6","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","M.K. Caddah","Eiten 2960","São Paulo","Brotas","Northwest of the intersection of the BROTAS-ITIRAPINA road with the road to Campo Alegre. A few meters from intersection. Light brown sandy soil. Arboreal semi-closed cerrado. Small trees, scattered shrubs. (Scattered taller trees show the area was probably once cerradão, a type of dense woodland).","-47.9333333","-22.2833333","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"100","2011-01-25 14:12:00-02","MO","MOBOT","3233856","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","George Eiten|Liene T. Eiten","1961","7","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","M.K. Caddah","Eiten 3271","São Paulo","Brotas","100 m. north & 100 m. east of intersection of Brotas-Itirapina road with turnoff road to Campo Alegre.","-47.9333333","-22.2833333","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"101","2011-01-25 13:31:00-02","MO","MOBOT","3234165","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","James A. Ratter","1972","9","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","M.K. Caddah","Ratter 2542","Distrito Federal",NA,"Parque Nacional, Brasília. In campo Sujo (grassland with scattered shrubs).","-47.8833333","-15.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","2013-09-17 15:43:00-03","MO","MOBOT","100630580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","M. Haridasan","1981","7","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","J. Wurdack","Haridasan MH41","Distrito Federal",NA,"Coletado no campus universitario (centro olímpico), UnB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","2013-09-18 11:02:00-03","MO","MOBOT","100630798","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","M. Haridasan","1981","7","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"Cogn.","J. Wurdack","Haridasan MH16","Distrito Federal",NA,"Fazenda Água Limpa. Coletado em cerrado (C1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2020-07-17 18:28:21-03","UNESP-IBILCE","SJRP","12750","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","M.R. Pietrobom-Silva","1996","10","06","América do Sul","Brasil",NA,NA,"Botão branco, arbustiva;",NA,"Tracheophyta","Myrtales","DC.",NA,NA,"Mato Grosso","São José do Rio Claro","ca. 58 km de São José do Rio Claro sentido Campos Novos dos Parecis","-57.05","-13.66666667",NA,NA,NA,NA,NA,NA,"-57.050000000","-13.66666667",NA,NA,NA,"Magnoliopsida",NA,NA
"105","2020-08-31 09:06:52-03","INPA","INPA","249197","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Albuquerque, JM de","1980","07","29","Southern America","Brasil",NA,NA,NA,"INPA0249197","Dicotyledon Com-Clade","Myrtales","DC.","Goldenberg, R","511","Distrito Federal",NA,"Chapada da Contagem. Região Palma, DF 5.",NA,NA,NA,"INPA0249197 INPA0249197_e",NA,NA,NA,NA,NA,NA,"2014","04",NA,NA,NA,NA
"106","2020-08-31 09:06:52-03","INPA","INPA","128733","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Kirkbride Junior, JH","1983","08","29","Southern America","Brasil",NA,NA,NA,"INPA0128733","Dicotyledon Com-Clade","Myrtales","DC.","Goldenberg, R","5364","Distrito Federal",NA,"Fazenda Água Limpa, campo Experimental da Universidade de Brasília","-47.916667","-15.966667","1120","INPA0128733 INPA0128733_e INPA0128733_nd INPA0128733_num","1120",NA,NA,NA,"-47.916667","-15.966667","2011","06",NA,NA,NA,NA
"107","2019-12-13 08:11:44-03","ICAUFMG","MCCA","1724","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","SILVA, W.R.P.; LIMA, R.A.","2017","11","20",NA,"Brasil",NA,NA,NA,"MCCA01781",NA,NA,"DC.","SILVA, W.R.P.",NA,"Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,"MCCA01781",NA,"72568","auto",NA,NA,NA,"2017","11","20",NA,NA,NA
"108","2019-12-13 08:11:44-03","ICAUFMG","MCCA","3092","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","XAVIER, M.V.B.","2016","11","19",NA,"Brasil",NA,NA,"Cerrado sentido restrito, campos e no cerradão.","MCCA03242",NA,NA,"DC.","DIAS, L.D.",NA,"Minas Gerais","Montes Claros","ICA UFMG","-43.8616981506348","-16.7350006103516",NA,"MCCA03242",NA,"72568","auto",NA,NA,NA,"2016","11","27",NA,NA,NA
"109","2019-12-13 08:11:44-03","ICAUFMG","MCCA","1693","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","SILVA, W.R.P.; LIMA, R.A.","2017","11","20",NA,"Brasil",NA,NA,NA,"MCCA01748",NA,NA,"DC.","SILVA, W.R.P.",NA,"Minas Gerais","Montes Claros","ICA UFMG","-43.8616981506348","-16.7350006103516",NA,NA,NA,"72568","auto",NA,NA,NA,"2017","11","20",NA,NA,NA
"110","2021-03-04 11:05:47-03","UFRB","HURB","24100","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Guedes, M.L.; Lopes, E.B. & Araújo, F.","2018","09","03",NA,"Brasil",NA,NA,"arbusto, folhas discolores, inforescencia panícula, flores com pétalas e estames alvos. ALCB 134158","HURB000024100",NA,NA,"DC.","M.L.Guedes","30840","Distrito Federal","Brasília","Jardim Botânico;","-47.9296989440918","-15.7797002792358","1140",NA,"1140","70570","auto",NA,"47º83'02W","15º87'38S","2018","02",NA,NA,NA,NA
"111","2019-12-19 11:19:40-03","UFG","UFG","50828","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Machado, A.I.M.R.; Guimarães, J.P.; Rutter-drummond, R.A. & Meyer, F.S.","2012","03","18",NA,"Brasil",NA,NA,NA,"UFG0050828",NA,NA,"DC.","Machado, A.I.M.R.","141","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada","-50.2150001525879","-16.1266994476318",NA,"UFG0050828",NA,"30139","auto",NA,NA,NA,"2012","04","20",NA,NA,NA
"112","2019-12-19 11:19:40-03","UFG","UFG","43615","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","V.F. Paiva","2009","11","12",NA,"Brasil",NA,NA,NA,"UFG0043615",NA,NA,"DC.","Oliveira, M.","635","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,"UFG0043615",NA,"70570","auto",NA,NA,NA,"2009","11",NA,NA,NA,NA
"113","2019-12-19 11:19:40-03","UFG","UFG","14473","S","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Haridasan, M.","1981","07","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cogn.","Haridasan, M.","16","Distrito Federal","Brasília","Coletado em Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,"1981","07","31",NA,NA,NA
"114","2019-12-19 11:19:40-03","UFG","UFG","17231","S","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Alcantara, M.B.; et al.","1995","08","19",NA,"Brasil",NA,NA,"Arbusto ca. 2,5m de altura, flores com cálice verde, corola e estames alvos.",NA,NA,NA,"Cogn.","Romero, R.","103","Goiás","Pirenópolis","Serra dos Pireneus, Na subida da Serra, beira da estrada.","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,"1995","10","04",NA,NA,NA
"115","2019-12-19 11:19:40-03","UFG","UFG","14469","S","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Kirkbride-Jr, J.H.","1983","10","11",NA,"Brasil",NA,NA,"Árvore até 5m, frutos jovens verdes.",NA,NA,NA,"Cogn.","Proença, C et Munho","5413","Distrito Federal","Brasília","Campo cerrado muito perturbado com cascalho na superfície do solo. Entre DF 6 e córrego Fazendinha.","-47.716667","-15.766667","1000",NA,"1000",NA,NA,NA,"-47.716667","-15.766667","1993",NA,NA,NA,NA,NA
"116","2019-12-19 11:19:40-03","UFG","UFG","42373","S","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Delprete, P.G.; et al.","2006","11","19",NA,"Brasil",NA,NA,NA,"UFG0042373",NA,NA,"Cogn.","Guimarães, P.","9925","Goiás","Pirenópolis",NA,"-48.915278","-15.8425","950","UFG0042373","950",NA,NA,NA,"-48.915278","-15.8425","2007",NA,NA,NA,NA,NA
"117","2019-12-19 11:19:40-03","UFG","UFG","42380","S","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Delprete, P.G.; Vieira, R.; Francener, A. & Guimaraes, T.M.O.","2007","08","19",NA,"Brasil",NA,NA,NA,"UFG0042380",NA,NA,"Cogn.",NA,"10314","Goiás","Pirenópolis",NA,"-48.926667","-15.839722","800","UFG0042380","800",NA,NA,NA,"-48.926667","-15.839722",NA,NA,NA,NA,NA,NA
"118","2019-12-19 11:19:40-03","UFG","UFG","17491","S","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Gomes-Klein, V.L.; et al.","1995","12","07",NA,"Brasil",NA,NA,"Arvoreta ca. 2,0m, frutos imaturos verdes com manchas vinosas.",NA,NA,NA,"Cogn.","Romero, R.","2962","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, em afloramento rochoso.","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,"1996","06","25",NA,NA,NA
"119","2019-12-19 11:19:40-03","UFG","UFG","19021","S","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Alcantara, M.B.","1996","10","08",NA,"Brasil",NA,NA,"Arvoreta ca. 2,0m, frutos imaturos verdes.",NA,NA,NA,"Cogn.","Alcantara, M.B.","220","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, em afloramento rochoso.","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,"1996","10","08",NA,NA,NA
"120","2019-12-19 11:19:40-03","UFG","UFG","7053","S","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Rizzo, J.A.; Barbosa, A.","1971","10","02",NA,"Brasil",NA,NA,"Arvore de 4m, corola branca.",NA,NA,NA,"Cogn.","Cardoso, C.F.R.","7053","Goiás","Pirenópolis","Serra dos Pireneus, Alto da Serra dos Pireneus, na base dos três picos. Campo rupestre. Ocorre mata ciliar. Borda da mata.","-48.9592018127441","-15.852499961853",NA,NA,NA,"40887","auto",NA,NA,NA,"1998","05","12",NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US","2436404","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","E. P. Heringer","1962","10","9","South America - Neotropics","Brazil",NA,NA,NA,"US01907207",NA,"Myrtales","DC.",NA,NA,"Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,"US01907207_01 US01907207_02",NA,"70570","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"122","2020-09-12 05:00:02-03","US","US","2483526","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","G. Eiten & L. T. Eiten","1961","7","11","South America - Neotropics","Brazil",NA,NA,NA,"US01907208",NA,"Myrtales","DC.",NA,NA,"São Paulo","Brotas","Northwest side of intersection of the Brotas-Itirapina road with the road to Campo Alegre","-47.93","-22.28","750","US01907208_01 US01907208_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"123","2020-09-12 05:00:02-03","US","US","2456655","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","H. S. Irwin & T. R. Soderstrom","1964","8","24","South America - Neotropics","Brazil",NA,NA,NA,"US01907203",NA,"Myrtales","DC.",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"US01907203_01 US01907203_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"124","2020-09-12 05:00:02-03","US","US","2426269","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","J. M. Pires, N. Silva & R. Souza","1963","4","16","South America - Neotropics","Brazil",NA,NA,NA,"US01907206",NA,"Myrtales","DC.",NA,NA,"Distrito Federal","Brasília","Campus da Universidade","-47.9296989440918","-15.7797002792358",NA,"US01907206_01 US01907206_02",NA,"70570","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"125","2020-09-12 05:00:02-03","US","US","2124076","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","M. Magalhães","1940","7","3","South America - Neotropics","Brazil",NA,NA,NA,"US01907212",NA,"Myrtales","DC.",NA,NA,"Minas Gerais","Monte Carmelo",NA,"-47.4986000061035","-18.7247009277344",NA,"US01907212_01 US01907212_02",NA,"36771","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"126","2020-09-12 05:00:02-03","US","US","2853020","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","J. Ratter, J. Filho, F. Ribeiro, J. C. S. Silva & L. Cozac","1978","11","29","South America - Neotropics","Brazil",NA,NA,NA,"US01907205",NA,"Myrtales","DC.",NA,NA,"Distrito Federal",NA,"Centro de Pesquisa Agropecuária dos cerrados (CPAC). 5 km ENE of Planaltina",NA,NA,NA,"US01907205_01 US01907205_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"127","2020-09-12 05:00:02-03","US","US","3314706","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","R. Romero","1994","5","17","South America - Neotropics","Brazil",NA,NA,NA,"US01907211",NA,"Myrtales","DC.",NA,NA,"Minas Gerais","Uberlândia","Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"US01907211_01 US01907211_02",NA,"58223","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"128","2020-09-12 05:00:02-03","US","US","2829602","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","J. Ratter, S. G. Fonsêca & J. Fonseca Filho","1976","8","5","South America - Neotropics","Brazil",NA,NA,NA,"US01907204",NA,"Myrtales","DC.",NA,NA,"Distrito Federal",NA,"Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18 Km SSW of Brasília TV tower",NA,NA,NA,"US01907204_01 US01907204_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"129","2020-09-12 05:00:02-03","US","US","2483525","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","G. Eiten, L. T. Eiten, G. M. Felippe & J. M. F. Campos","1961","6","16","South America - Neotropics","Brazil",NA,NA,NA,"US01907209",NA,"Myrtales","DC.",NA,NA,"São Paulo","Brotas","Northwest of the intersection of the BROTAS-ITIRAPINA road with the road to CAMPO ALEGRE","-47.93","-22.28","750","US01907209_01 US01907209_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"130","2020-09-12 05:00:02-03","US","US","3496667","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","R. Goldenberg","1993","2",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01907210",NA,"Myrtales","DC.",NA,NA,"São Paulo","Itirapina","Estação Experimental - Instituto Florestal","-47.8199996948242","-22.25",NA,"US01907210_01 US01907210_02",NA,"22843","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"131","2020-09-02 16:33:04-03","Cenargen","CEN","44594","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cf. leucocarpa","Miconia cf. leucocarpa","Luciano de Bem Bianchetti","1990","07","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00044594",NA,NA,"DC.","B. M. T. Walter","920","DF","BRASILIA","Área das FERCAL, a 6,7 km da fábrica de cimento CIPLAN, na DF-250 Leste.","-47.9296989440918","-15.7797002792358","910","CEN00044594","910","70570","auto",NA,NA,NA,"2015","06",NA,NA,NA,"2"
"132","2020-09-02 16:33:09-03","Cenargen","CEN","105726","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Arnildo Pott","2001","05","31",NA,"Brasil","Exsicatas",NA,"Cerradão baixo(6m de altura) casca grossa com relevo longitudinal, transição para campo úmido Usina Nova pasto nº 16 Doação Herbário Mato Grosso do Sul - HMS - Campo Grande, MS -Brasil - HMS nº 1570.","CEN00105726",NA,NA,"DC.","B. M. T. Walter","9044","MS","CHAPADAO DO SUL","Local Fazenda Ribeirão, entrada do km 130 rodovia MS-306","-52.983888","-18.687222","720","CEN00105726","720",NA,NA,NA,"-52.983888","-18.687222","2018","09",NA,NA,NA,"1"
"133","2020-09-02 16:33:09-03","Cenargen","CEN","108860","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Marcelo Fragomeni Simon","2018","10","03",NA,"Brasil","Exsicatas",NA,"Arbusto 2 m. Flores creme. Frequente.","CEN00108860",NA,NA,"DC.","B. M. T. Walter","3440","BA","FORMOSA DO RIO PRETO","ESEC Serra Geral do Tocantins. Parcela de monitoramento da flora. 15 km NE do acampamento da Vila dos Prazeres.","-45.972777","-10.716111","692","CEN00108860","692",NA,NA,NA,"-45.972777","-10.716111","2019","02",NA,NA,NA,"5"
"134","2020-09-02 16:33:12-03","Cenargen","CEN","75907","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Juliene Roveratti Santos","2006","06","30",NA,"Brasil","Exsicatas",NA,NA,"CEN00075907",NA,NA,"DC.","B. M. T. Walter","388","DF","BRASILIA","Parque Nacional de Brasília - próximo a área do exército.","47.94","-15.738055",NA,"CEN00075907",NA,NA,NA,NA,"47.94","-15.738055","2015","06",NA,NA,NA,"4"
"135","2020-09-02 16:33:12-03","Cenargen","CEN","75883","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Juliene Roveratti Santos","2006","06","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00075883",NA,NA,"DC.","B. M. T. Walter","364","DF","BRASILIA","Parque Nacional de Brasília - próximo a cerca entre o portão 6 e 7.","47.9347222","-15.630555","1091","CEN00075883","1091",NA,NA,NA,"47.9347222","-15.630555","2015","06",NA,NA,NA,"4"
"136","2020-09-02 16:33:12-03","Cenargen","CEN","75977","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Juliene Roveratti Santos","2006","09","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00075977",NA,NA,"DC.","B. M. T. Walter","458","DF","BRASILIA","Parque Nacional de Brasília - Lado esquerdo da lagoa de Santa Maria","-47.955277","-15.683055","1080","CEN00075977","1080",NA,NA,NA,"-47.955277","-15.683055","2015","06",NA,NA,NA,"4"
"137","2020-09-02 16:33:12-03","Cenargen","CEN","82593","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Denise Barbosa Silva","2006","07","20",NA,"Brasil","Exsicatas",NA,"Folhas discolores, as faces abaxiais bege-marrom,as adaxiais com pelos alvos caducos, Doação Herbário UB 30718 - Distrito Federal","CEN00082593",NA,NA,"DC.","B. M. T. Walter","24","DF","BRASILIA","Planaltina, Estação Ecológica da águas Emendadas, próximo ao Córrego Vereda Grande, Cerrado tipico","-47.583333","-15.533333",NA,"CEN00082593",NA,NA,NA,NA,"-47.583333","-15.533333","2015","06",NA,NA,NA,"1"
"138","2020-09-02 16:33:12-03","Cenargen","CEN","92163","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Carlos Romero Martins","2015","06","07",NA,"Brasil","Exsicatas",NA,"Doação Flora do Brasil - Distrito Federal.","CEN00092163",NA,NA,"DC.","C. B. R. Munhoz","1701","DF","BRASILIA","Parque Nacional de Brasília - Borda da estrada de acesso da Cascalheira do Exército.","-47.931666","-15.734444",NA,"CEN00092163",NA,NA,NA,NA,"-47.931666","-15.734444",NA,NA,NA,NA,NA,"2"
"139","2020-09-02 16:33:09-03","Cenargen","CEN","13791","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Semíramis Pedrosa de Almeida","1982","04","01",NA,"Brasil","Exsicatas",NA,"Botões.","CEN00013791",NA,NA,"DC.","B. M. T. Walter","165","DF","BRASILIA","Área nova, chapadão do CPAC Cerrados. Planaltina.","-47.9296989440918","-15.7797002792358",NA,"CEN00013791",NA,"70570","auto",NA,NA,NA,"2015","06",NA,NA,NA,"2"
"140","2020-09-02 16:33:09-03","Cenargen","CEN","28583","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Equipe do Jardim Botânico de Brasília","1985","06","04",NA,"Brasil","Exsicatas",NA,"Flores brancas. Folhas jovens com peles grandes. HEPH Nº 4249.","CEN00028583",NA,NA,"DC.","B. M. T. Walter","438","DF","BRASILIA","Estação ecológica Cabeça de Veado. Ca. de 20 km a SE de Brasília. Área atual do Jardim Botânico. Cerrado na área de Reserva Ecológica. Alt.: 1025 - 1150m..","-47.9296989440918","-15.7797002792358",NA,"CEN00028583",NA,"70570","auto",NA,NA,NA,"2015","06",NA,NA,NA,"1"
"141","2020-09-02 16:33:12-03","Cenargen","CEN","58808","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Bruno Machado Teles Walter","2002","07","04",NA,"Brasil","Exsicatas",NA,"Botões verde-amarelados. filetes alvos. (Det. in dupl. ALCB).","CEN00058808",NA,NA,"DC.","R. Goldenberg","5143","DF","BRASILIA","Fazenda Água Limpa. Na Área de Proteção Ambiental do Gama e Cabeça do Veado. SW de Brasília.","-47.9296989440918","-15.7797002792358","1080","CEN00058808","1080","70570","auto",NA,"-4791500.0","-1595417.0","2014","10",NA,NA,NA,"4"
"142","2020-09-02 16:33:09-03","Cenargen","CEN","39328","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Ernestino de S. Gomes Guarino","2000","06","06",NA,"Brasil","Exsicatas",NA,"Botões florais creme. A planta libera um pó nos ramos e na face abaxial das folhas.","CEN00039328",NA,NA,"DC.","B. M. T. Walter","227","DF","BRASILIA","Fazenda Sucupira - FAZ.","-47.9296989440918","-15.7797002792358","1100","CEN00039328","1100","70570","auto",NA,"-4800000.0","-1586667.0","2015","06",NA,NA,NA,"2"
"143","2020-09-02 16:33:12-03","Cenargen","CEN","75830","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Juliene Roveratti Santos","2006","06","09",NA,"Brasil","Exsicatas",NA,NA,"CEN00075830",NA,NA,"DC.","B. M. T. Walter","312","DF","BRASILIA","Parque Nacional de Brasília - entre o córrego três Barras","-47.9296989440918","-15.7797002792358",NA,"CEN00075830",NA,"70570","auto",NA,NA,NA,"2015","06",NA,NA,NA,"4"
"144","2020-09-02 16:33:09-03","Cenargen","CEN","13313","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Bruno Machado Teles Walter","1989","07","31",NA,"Brasil","Exsicatas",NA,"Doação do Projeto Biogeografia do Bioma Cerrado. Convênio SEPLAN/FUB/IBGE/EMBRAPA/FZDF.","CEN00013313",NA,NA,"DC.","B. M. T. Walter","307","MG","FORMOSO","Parque Nacional Grande Sertão Veredas. 10 km a noroeste da fazenda do Sr. Edgar, próximo ao rio Carinhanha.","-46.2318992614746","-14.9467000961304","760","CEN00013313","760","79140","auto",NA,"-4578333.0","-1515000.0","2015","06",NA,NA,NA,"1"
"145","2020-09-02 16:33:13-03","Cenargen","CEN","114840","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","A. S. Lima - UB","2013","09","21",NA,"Brasil","Exsicatas",NA,"Com inflorescência. Doação do Herbário UB.","CEN00114840",NA,NA,"Cogn.","C. B. R. Munhoz","175","DF","BRASILIA","INMET - Intituto Nacional de Meteorologia.","-47.926388","-15.792777","1160","CEN00114840","1160",NA,NA,NA,"-47.926388","-15.792777","2013","12",NA,NA,NA,"1"
"146","2020-06-05 10:41:16-03","UFG","HJ","4686","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Souza, L.F.","2005","12","18",NA,"Brasil",NA,NA,NA,"HJ00004686",NA,NA,"DC.",NA,"2786","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","620",NA,"620",NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA
"147","2020-06-05 10:41:16-03","UFG","HJ","4687","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Souza, L.F.","2005","11","24",NA,"Brasil",NA,NA,NA,"HJ00004687",NA,NA,"DC.",NA,"2723","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","620",NA,"620",NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA
