"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","previousCatalogNumber"
"184","2020-09-12 05:00:02-03","US","US","532372","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"P. K. Dusén","669",NA,NA,NA,"South America","Brazil",NA,NA,"Itatiaia",NA,NA,NA,NA,NA,NA,"US01566764","US01566764_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","600200","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"-. Jurgens","277","1906",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Mun'c S. Cruz, [illegible text]",NA,NA,"120",NA,NA,NA,"US01566766","US01566766_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2294322","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"Eugenio","s.n.","1936",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Sao Leopoldo",NA,NA,NA,NA,NA,NA,"US01566765","US01566765_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","2083355","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"O. Buchtien","415","1914","2",NA,"South America - Neotropics","Bolivia",NA,NA,"Región andina. Unduavi, Nordyungas.",NA,NA,"3200",NA,NA,NA,"US03339973",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"188","2020-09-12 05:00:02-03","US","US","1859953","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"J. Steinbach","3675","1928","11","10","South America - Neotropics","Bolivia","Cochabamba",NA,"Incayajta Pocona. Depart. Cochabamba.",NA,NA,NA,NA,NA,NA,"US03339972","US03339972_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"189","2020-09-12 05:00:02-03","US","US","1097130","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"O. Buchtien","2635","1910","11",NA,"South America - Neotropics","Bolivia",NA,NA,"Región: andina. Unduavi, Nordyungas Kahl Wegabhänge.",NA,NA,"3300",NA,NA,NA,"US03339962","US03339962_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"190","2020-09-12 05:00:02-03","US","US","2360262","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"F. Woytkowski","7019","1961","10","30","South America - Neotropics","Peru","Cajamarca",NA,"Colasay, dept. Cajamarca.",NA,NA,"2700",NA,NA,NA,"US03339955",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"191","2020-09-12 05:00:02-03","US","US","833884","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"H. H. Rusby","292","1885",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Yungas.",NA,NA,"1829",NA,NA,NA,"US03339963",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"192","2020-09-12 05:00:02-03","US","US","1230426","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"P. K. Dusén","688","1902","6","28","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Itatiaia",NA,NA,NA,NA,NA,NA,"US01566757","US01566757_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"193","2020-09-12 05:00:02-03","US","US","1341181","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"F. L. Herrera","1314","1927",NA,NA,"South America - Neotropics","Peru","Cusco",NA,"Cuzco, Torontoy.",NA,NA,"2000","2800",NA,NA,"US03339956",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"194","2020-09-12 05:00:02-03","US","US","2083354","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"O. Buchtien","414","1914","2",NA,"South America - Neotropics","Bolivia",NA,NA,"Región andina. Unduavi, Nordyungas.",NA,NA,"3200",NA,NA,NA,"US03339965",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","1097857","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"O. Buchtien","5172","1920","2",NA,"South America - Neotropics","Bolivia",NA,NA,"Región subtropical. Hacienda Simaco sobre el camino a Tipuani.",NA,NA,"1400",NA,NA,NA,"US03339970","US03339970_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","2083390","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","lindbergii","Elaphoglossum lindbergii truncatum","Rosenst.",NA,"O. Buchtien","5166",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,"US00067355",NA,NA,NA,"truncatum","Isotype","Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","1097851","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","lindbergii","Elaphoglossum lindbergii truncatum","Rosenst.",NA,"O. Buchtien","5166","1920","2",NA,"South America - Neotropics","Bolivia",NA,NA,"Hacienda Simaco sobre el camino a Tipuani.",NA,NA,"1400",NA,NA,NA,"US00955782",NA,NA,NA,"truncatum","Isotype","Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"198","2021-03-15 18:26:42-03","USP","SPF","212868","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, FB","Fiaschi, P","3896","2012","03","06",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha para a cachoeira Véu de Noiva e Pedra do Sino.","-43.011111","-22.454167","1165","2020",NA,"Planta terrestre rizomatosa. Frondes férteis com esporângios ocre-esverdeado. Amostra em sílica-gel.; Floresta Ombrófila Densa Montana, com áreas abertas sobre afloramentos rochosos (Mata Atlântica). Em barranco na beira da trilha (i","SPF00212868",NA,NA,NA,NA,NA,NA,"2017","12","-43.011111","-22.454167",NA,NA,NA,NA
"199","2021-03-15 18:26:42-03","USP","SPF","212871","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, FB","Fiaschi, P","3889","2012","03","06",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha para a cachoeira Véu de Noiva e Pedra do Sino.","-43.011111","-22.454167","1165","2020",NA,"Planta terrestre rizomatosa. Frondes férteis com esporângios ocre. Amostra em sílica-gel.; Floresta Ombrófila Densa Montana, com áreas abertas sobre afloramentos rochosos (Mata Atlântica). Em barranco na beira da estrada.","SPF00212871",NA,NA,NA,NA,NA,NA,"2017","12","-43.011111","-22.454167",NA,NA,NA,NA
"200","2021-03-15 18:26:42-03","USP","SPF","212877","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, FB","Fiaschi, P","3829","2012","01","12",NA,"Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Estrada para o Abrigo Rebouças.","-44.742639","-22.345889","2040","2040",NA,"Erva rizomatosa. Frondes férteis com esporângios verde-claros. Amostra em sílica-gel.; Floresta Ombrófila Densa Montana (Mata Atlântica). Em barranco na beira da estrada.","SPF00212877",NA,NA,NA,NA,NA,NA,"2017","12","-44.742639","-22.345889",NA,NA,NA,NA
"201","2021-01-12 15:24:00-03","UFMG","BHCB-SL","90330","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9901","2004","10","30","América","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes, Região da Mata do Isidoro.Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos.Área com diversas formações campestres.Mata de Galeria e Capões de Mata.","-43.287139","-18.196694","1150","1350",NA,"Rupícola em Mata de Vale encaixado.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-43.287139","-18.196694",NA,NA,NA,NA
"202","2019-11-07 11:16:26-03","UFMG","BHCB-SL","170462","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Salino, A","Dinato, DO; Oliveira, CC; Rissi, MN; Salino, A","55","2012","10","25","América","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha da Pedra do Sino, em direção ao Abrigo 04.","-43.007778","-22.269167","1448","1448",NA,"Erva terrestre. Em barranco de trilha. Prensado em álcool. Amostra em sílica.",NA,NA,NA,NA,NA,NA,NA,"2012","10","-43.007778","-22.269167",NA,NA,NA,NA
"203","2019-11-07 11:16:27-03","UFMG","BHCB-SL","85511","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Figueiredo, JB; Salino, A; Almeida, TE","62","2003","09","17","América","Brasil","Minas Gerais","Nova Lima","RPPN Mata do Jambreiro, Floresta Estacional Semidecidual.","-43.886278","-19.978306","770","770",NA,"Terrestre; margem do Córrego Águas Claras.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-43.886278","-19.978306",NA,NA,NA,NA
"204","2019-11-07 11:16:23-03","UFMG","BHCB-SL","111665","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12787","2007","07","18","América","Brasil","Minas Gerais","Munhoz","Afloramento rochoso próximo a sede de Munhoz.","-46.389167","-22.616111","1400","1400",NA,"Rupícola em afloramento rochoso.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-46.389167","-22.616111",NA,NA,NA,NA
"205","2019-11-07 11:16:26-03","UFMG","BHCB-SL","148105","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Almeida, TE; Mota, NFO; Lau, BL; Ramalho, AJ","Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Salino, A","2837","2011","03","16","América","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança; Trilha do Marlon, Floresta Ombrófila Densa em regeneração","-45.322194","-22.575583","1313","1313",NA,"Erva epífita a 1m de altura. Beira de trilha no interior de floresta",NA,NA,NA,NA,NA,NA,NA,"2011","03","-45.322194","-22.575583","16",NA,NA,NA
"206","2019-11-07 11:16:23-03","UFMG","BHCB-SL","141508","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Arruda, AJ; Oliveira, CT","47","2009","02","17","América","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Subida para o Pico da Carapuça. Floresta semidecidual","-43.475278","-20.093611","1400","1400",NA,"Rupícola.",NA,NA,NA,NA,NA,NA,NA,"2009","02","-43.475278","-20.093611",NA,NA,NA,NA
"207","2019-11-07 11:16:27-03","UFMG","BHCB-SL","85533","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Figueiredo, JB; Salino, A; Mota, NFO; Almeida, TE","85","2003","09","19","América","Brasil","Minas Gerais","Nova Lima","RPPN Capitão do Mato, Floresta estacional semidecidual.","-43.886278","-20.133556",NA,NA,NA,"Rupícola; margem do córrego.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-43.886278","-20.133556",NA,NA,NA,NA
"208","2019-11-07 11:16:27-03","UFMG","BHCB-SL","92662","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Mota, RC","2783","2005","02","16","América","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Próximo à Gruta do Padre Caio.","-43.484889","-20.085694",NA,NA,NA,"Planta coletada em mata de galeria; erva rupestre.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-43.484889","-20.085694",NA,NA,NA,NA
"209","2019-11-07 11:16:23-03","UFMG","BHCB-SL","111307","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Salino, A; et al.","12429","2007","07","10","América","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Na divisa entre Minas Gerais e Rio de Janeiro, na estrada para o Abrigo Rebouças.","-44.736806","-22.359111","2132","2132",NA,"Terrestre em barranco de estrada.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-44.736806","-22.359111",NA,NA,NA,NA
"210","2021-01-12 15:24:00-03","UFMG","BHCB-SL","108879","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Salino, A; Almeida, TE; Heringer, G; Souza, DT","12315","2007","06","19","América","Brasil","Minas Gerais","Carrancas","Serra de Carrancas;, Trecho conhecido como Serra das Broas na Chapada dos Perdizes. Área de campo rupestre, campo limpo e Matas de Galeria.","-44.605333","-21.604778","1270","1350",NA,"Rupícola em mata de galeria.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-44.605333","-21.604778",NA,NA,NA,NA
"211","2021-01-12 15:24:00-03","UFMG","BHCB-SL","135894","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.",NA,"Heringer, G; Machado, TM; Reis, SB","232","2010","03","03","América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó;, Trilha entre Tronqueira e Terreirao.","-41.821556","-20.41675","2193","2193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-41.821556","-20.41675",NA,NA,NA,NA
"212","2019-11-07 11:16:23-03","UFMG","BHCB-SL","112491","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Almeida, TE; Souza, DT","1281","2007","10","09","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Chapada para as nascentes do Córrego das Éguas.Capões de mata.","-43.347972","-18.235","1546","1546",NA,"Rupícola no interior do capão",NA,NA,NA,NA,NA,NA,NA,"2009","07","-43.347972","-18.235",NA,NA,NA,NA
"213","2020-03-04 20:43:09-03","UFMG","BHCB-SL","113903","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Salino, A; Dittrich, VAO; Pivari, MOD","12961","2007","12","11","América","Brasil","Minas Gerais","Alagoa","Parque Estadual da Serra do Papagaio, Subida para o Pico do Garrafão a partir da Pousada Campos de Altitude.Área com Campos de Altitude, Floresta ombrófila densa montana e altomontana.Floresta Nebular.","-44.753194","-22.211722","2000","2000",NA,"Rupícola no interior de Floresta Nebular.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-44.753194","-22.211722",NA,NA,NA,NA
"214","2019-11-07 11:16:27-03","UFMG","BHCB-SL","74417","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Badini, J","s.n.","1937",NA,NA,"América","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA
"215","2019-11-07 11:16:27-03","UFMG","BHCB-SL","87556","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Almeida, TE; Andrade, LE; Morais, PO; Viana, PL; Mota, RC","10","2004","04","20","América","Brasil","Minas Gerais","Catas Altas","RPPN Serra do Caraça, Subida para o Pico da Carapuça, na base do pico, em mata.","-43.474944","-20.093944","1500","1500",NA,"Terrestre dentro de mata.",NA,NA,NA,NA,NA,NA,NA,"2009","11","-43.474944","-20.093944",NA,NA,NA,NA
"216","2021-01-12 15:24:00-03","UFMG","BHCB-SL","181601","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Salino, A","Dittrich, VAO; Souza, AM; Clivati, D","1644","2010","04","03","América","Brasil","Bahia","Abaíra","Catolés de Cima, Trilha para o Pico do Barbado.","-41.900833","-13.291111","1615","1615",NA,"Rupícola em beira de riacho, em interior de mata úmida.",NA,NA,NA,NA,NA,NA,NA,"2010","08","-41.900833","-13.291111",NA,NA,NA,NA
"217","2019-11-07 11:16:26-03","UFMG","BHCB-SL","146707","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Mota, RC; Salino, A","Costa, HES; Mota, RC","H18","2009","12","03","América","Brasil","Minas Gerais","Brumadinho","Inhotim, Mata semidecídua da Montanha Dolomita.","44.2325","20.115556","1022","1022",NA,"Erva rupícola.",NA,NA,NA,NA,NA,NA,NA,"2015","11","44.2325","20.115556",NA,NA,NA,NA
"218","2019-11-07 11:16:26-03","UFMG","BHCB-SL","148962","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Souza, FS; Salino, A","Souza, FS; Machado, TM","1496","2011","04","05","América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha da Tronqueira para o Terreirão, campo de altitude. DATUM WGS 84.","-41.831278","-20.413972","2084","2084",NA,"Saxícola próximo a queda d'água.",NA,NA,NA,NA,NA,NA,NA,"2011","12","-41.831278","-20.413972",NA,NA,NA,NA
"219","2019-11-07 11:16:23-03","UFMG","BHCB-SL","126446","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Salino, A","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14170","2008","12","06","América","Brasil","Espírito Santo","Domingos Martins","São Paulo do Aracê, Entorno do Parque Estadual da Pedra Azul","-41.022222","-20.435222","1085","1085",NA,"Rupicola no interior de floresta",NA,NA,NA,NA,NA,NA,NA,"2008","12","-41.022222","-20.435222","06",NA,NA,NA
"220","2019-11-07 11:16:23-03","UFMG","BHCB-SL","125202","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Almeida, TE; Kamino, LHY; Giacomin, LL","1689","2008","11","04","América","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Floresta Ombrófila Densa","-44.734472","-22.363278","2163","2163",NA,"Rupícola a beira de estrada em local aberto",NA,NA,NA,NA,NA,NA,NA,"2008","11","-44.734472","-22.363278","11",NA,NA,NA
"221","2019-12-19 16:20:38-03","UFMG","BHCB-SL","74830","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Salino, A","8076","2002","09","28","América","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça Gruta da Bocaína","-43.463333","-20.126583",NA,NA,NA,"Rupícola no interior de floresta.","BHCB000825","BHCB000825",NA,NA,NA,NA,NA,"2009","12","-43.463333","-20.126583",NA,NA,NA,NA
"222","2019-12-19 16:20:38-03","UFMG","BHCB-SL","187998","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Mickel, JT; Matos, FB","Matos, FB; Canestraro, BK; Pereira, JB","2215","2013","02","12","América","Brasil","Rio de Janeiro","Resende","Serra da Mantiqueira, Parque Nacional do Itatiaia, km 11 da rodovia federal BR-485 para a parte alta do parque.","-44.673611","-22.391111","2300","2300",NA,"Epipetric on a road bank. Leaves arched.","BHCB187998",NA,NA,NA,NA,NA,NA,"2014","08","-44.673611","-22.391111",NA,NA,NA,NA
"223","2019-11-07 11:16:27-03","UFMG","BHCB-SL","90300","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Salino, A; et al.","9840","2004","10","13","América","Brasil","Minas Gerais","Aiuruoca","RPPN do Matutu, A caminho da Cabeça do Leão. Área de Floresta Ombrófila Densa montana e afloramento rochoso.","-45.061806","-22.143944","1350","1590",NA,"Rupícola na floresta.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-45.061806","-22.143944",NA,NA,NA,NA
"224","2021-01-12 15:24:00-03","UFMG","BHCB-SL","137083","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Heringer, G","Costa, IR da; Borsali, EF; Miranda, MD; Toledo, MM; Salino, A","392","2010","03","09","América","Brasil","Minas Gerais","Alto Caparaó","Mata na base da Mata do Coração","-41.845556","-20.431667","1398","1398",NA,"Coletada na beira da cachoeira. Rupícula.",NA,NA,NA,NA,NA,NA,NA,"2010","06","-41.845556","-20.431667","17",NA,NA,NA
"225","2019-11-07 11:16:27-03","UFMG","BHCB-SL","98660","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Salino, A; Almeida, TE; Heringer, G","10976","2006","05","09","América","Brasil","Minas Gerais","Caratinga","Trilha para a Gruta de Sete Salões e Pico do Garrafão a partir da Fazenda dos Correa.Área com Floresta Estacional Semidecidual e Campo Rupestre.","-0.689519","-19.278389","770","770",NA,"Rupícola no interior de mata.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-0.689519","-19.278389",NA,NA,NA,NA
"226","2021-01-12 15:24:00-03","UFMG","BHCB-SL","62228","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Melo, LCN; Salino, A; Dittrich, VAO","156","2001","08","20","América","Brasil","Minas Gerais","Camanducaia","Mata da Represa, Trevo de acesso à Camanducaia.Floresta Ombrófila Densa.","-46.154694","-22.748111","1180","1180",NA,"Rupícola em local seco de cachoeira, folhas pendentes.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-46.154694","-22.748111",NA,NA,NA,NA
"227","2021-01-12 15:24:00-03","UFMG","BHCB-SL","90364","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9935","2004","10","30","América","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.287139","-18.196694","1150","1350",NA,"Rupícola em capão de mata.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-43.287139","-18.196694",NA,NA,NA,NA
"228","2021-01-12 15:24:00-03","UFMG","BHCB-SL","62212","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Melo, LCN; Salino, A; Dittrich, VAO","140","2001","08","19","América","Brasil","Minas Gerais","Camanducaia","Fazenda Quinzim Beijo, Rio Jaguari, mata ciliar da estrada para bairro Juncal.Floresta ombrófila densa.","-45.953611","-22.769944","1425","1425",NA,"Terrestre, barranco, interior da mata.",NA,NA,NA,NA,NA,NA,NA,"2008","09","-45.953611","-22.769944",NA,NA,NA,NA
"229","2019-11-07 11:16:23-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Mota, RC; Salino, A","Costa, HES; Mota, RC","H18","2009","12","03","América","Brasil","Minas Gerais","Brumadinho","Inhotim, Mata semidecídua da Montanha Dolomita.","44.2325","20.115556","1022","1022",NA,"Erva rupícola.",NA,NA,NA,NA,NA,NA,NA,"2015","11","44.2325","20.115556",NA,NA,NA,NA
"230","2019-11-07 11:16:27-03","UFMG","BHCB-SL","89641","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Forzza, RC; et al.","1209","1999","04","14","América","Brasil","Bahia","Abaíra","Distrito de Catolés, Caminho para o Pico do Barbado, mata de furquilha.","-41.6636009216309","-13.2496995925903",NA,NA,NA,"Planta rupícola em interior de mata.",NA,NA,"26531","auto",NA,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA
"231","2019-11-07 11:16:23-03","UFMG","BHCB-SL","104050","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Melo, LCN","Melo, LCN","230","2006","11","22","América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Floresta Ombrófila Densa Montana, secundária.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Rupícola. Borda da mata na trilha",NA,NA,"21645","auto",NA,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA
