"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","1856724","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","J. M. Poole","1996","1979","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2076184' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856724","Magnoliophyta","Malpighiales","A.Juss.","Amazonas","Along Rio Curicuriari","-66.916667","-0.333333","NY01856724_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00909638","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","E. P. Heringer","262","1977","11","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983168' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909638","Magnoliophyta","Malpighiales","A.Juss.","Distrito Federal","Reserva Ecológica do IBGE. Mata na picada R-8.","-47.9294","-15.7797","NY00909638_01","W. R. Anderson","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-27 07:23:00-03","NY","NYBG","475895","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","L. C. M. Croizat","166","1951","07","16","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=615256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475895","Magnoliophyta","Malpighiales",NA,NA,"La Esmeralda",NA,NA,NA,"W. R. Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1856728","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","G. T. Prance","5073","1968","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2076188' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856728","Magnoliophyta","Malpighiales","A.Juss.","Amazonas","Banks of Rio Urubu, between Cachoeira Iracema and Manaus-Itacaotiara Road",NA,NA,"NY01856728_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1856723","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","J. M. Poole","1984","1979","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2076183' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856723","Magnoliophyta","Malpighiales","A.Juss.","Amazonas","Along Rio Curicuriari","-66.916667","-0.333333","NY01856723_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1856720","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","H. S. Irwin","5047","1964","08","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2076180' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856720","Magnoliophyta","Malpighiales","A.Juss.","Pará","White sand savanna of Guajará.",NA,NA,"NY01856720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1856710","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","C. A. Cid Ferreira","1467","1980","07","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2072814' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856710","Magnoliophyta","Malpighiales","A.Juss.","Pará","Rio Trombetas, margem direita ao Norte da Mineração Santa Patricia, campina do Monte Branco.","-55.8661","-1.76556","NY01856710_01",NA,"Oriximiná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1146690","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","D. Sasaki","2279","2008","08","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1368824' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146690","Magnoliophyta","Malpighiales","A.Juss.","Mato Grosso","Parque Estadual do Cristalino. Limite Leste do Parque, área de campinarana e floresta em solo arenoso.","-55.218989","-9.585117","NY01146690_01","D. C. Zappi","Novo Mundo","406","406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","475894","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","L. P. de Queiroz","1837","1987","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=615257' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475894","Magnoliophyta","Malpighiales","A.Juss.","Bahia","1 km N de Mucugê","-41.3853","-13","NY00475894_01","W. R. Anderson","Mucugê","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00909632","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","W. W. Thomas","3967","1985","09","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983142' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909632","Magnoliophyta","Malpighiales","A.Juss.","Mato Grosso","Savanna 1-2 km E of Rio Teles Pires on rd from BR 163 to Pôrto dos Gaúchos (MT220)","-55.7","-11.7","NY00909632_01","W. R. Anderson","Sinop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1856718","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","C. E. Calderón","2927","1979","08","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2072822' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856718","Magnoliophyta","Malpighiales","A.Juss.","Amazonas","Rio Urubú, between intersection with Manaus-Caracarái road and Iracema Waterfall, about 3 hours down stream by motor boat.","-61.0184097","2.1471527","NY01856718_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1856711","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","C. A. Cid Ferreira","6244","1985","09","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2072815' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856711","Magnoliophyta","Malpighiales","A.Juss.","Mato Grosso","Estr. para Porto dos Gauchos a 25 km da BR 163. Faz. Missionaria. Rio Teles Pires. Cachoeira Cachoeirao","-55.75","-11.67","NY01856711_01",NA,"Sinop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1856713","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","D. C. Daly","807","1980","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2072817' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856713","Magnoliophyta","Malpighiales","A.Juss.","Pará","White-sand campina approx. 10 Km inland from Boa Vista, Rio Guamá, due S of Belém.","-48.383333","-1.566667","NY01856713_01",NA,"Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","475972","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","B. J. Pickel","3714","1934","11","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394453' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475972","Magnoliophyta","Malpighiales","Griseb.","Pernambuco","Tapera","-35.18","-8.12","NY00475972_01","P. C. Standley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-30 19:31:00-03","NY","NYBG","02361232","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","G. S. Jenman","6275",NA,NA,NA,"South America",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2546738' target='other'> <mi>dwc_moreinfo</mi></a>","NY02361232","Magnoliophyta","Malpighiales",NA,NA,"Demerara River.",NA,NA,"NY02361232_01 NY02361232_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-30 19:31:00-03","NY","NYBG","02361233","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","R. H. Schomburgk","1094",NA,NA,NA,"South America",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2546739' target='other'> <mi>dwc_moreinfo</mi></a>","NY02361233","Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,"NY02361233_01 NY02361233_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","475973","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","J. A. Steyermark",NA,"1945","04","28","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=394454' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475973","Magnoliophyta","Malpighiales","Griseb.","Sucre","In valley of Cocollar",NA,NA,NA,NA,NA,"820","820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:43:23-03","EAO","IAN","43463","PreservedSpecimen","Plantae","Malpighiaceae","Banisteria","mossii","Banisteria mossii","Moss, AM","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN043463","Dicotiledônea",NA,"C.V.Morton","Pará","Entroncamento, Estrada de Ferro Bragança.&nf;Coletado na areia branca.","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,NA,"48462","auto","isotipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:43:36-03","EAO","IAN","137925","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Harley, RM; Souza, R","10150","1968","09","20","Southern America","Brasil",NA,NA,"Woody climber with red tinged fruit.","IAN137925","Dicotiledônea",NA,"A.Juss.","Mato Grosso","R 10 c. 12km SW of Base Camp. Climbing. By margin of small lake.","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:43:36-03","EAO","IAN","161627","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Daly, DC; Callejas, R","918","1980","11","13","Southern America","Brasil",NA,NA,"Low dense shrub 1,5m inflorescence axis & calyx rufescent. Petals yellow. Stamens white. Fruits green turning red. Occasiosal.","IAN161627","Dicotiledônea",NA,"A.Juss.","Pará","Dense campina. On BR 018 approx. 6km of Vígia.","-48.066667","-0.883333",NA,"Amorim, AMA",NA,NA,NA,NA,NA,NA,"-48.066667","-0.883333","1999","11",NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:43:36-03","EAO","IAN","161631","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Daly, DC; Callejas, R","942","1981","10","28","Southern America","Brasil",NA,NA,"Shrub 2m, winged fruits red or yellow turning red. Common in campinarana.","IAN161631","Dicotiledônea",NA,"A.Juss.","Pará","Approx.18km east of Tucuruí and Rio Tocantins, by BR 263. White sand campina and campina forest (campinarana).","-49.533333","-3.5",NA,"Amorim, AMA",NA,NA,NA,NA,NA,NA,"-49.533333","-3.5","1999","11",NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:43:36-03","EAO","IAN","49360","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Kostermans, AJ","5372","1921","08","20","Southern America","Suriname",NA,NA,NA,"IAN049360","Dicotiledônea",NA,"A.Juss.",NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:43:36-03","EAO","IAN","51411","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Fróes, RL","25417","1949","09","26","Southern America","Brasil",NA,NA,"Cipó; flores amarelas.","IAN051411","Dicotiledônea",NA,"A.Juss.","Amazonas","Rio Urubu, beira do rio.",NA,NA,NA,"Amorim, AMA",NA,NA,NA,NA,NA,NA,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:43:36-03","EAO","IAN","51411","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Fróes, RL","25417","1949","09","26","Southern America","Brasil",NA,NA,"Cipó; flores amarelas.","IAN051411","Dicotiledônea",NA,"A.Juss.","Amazonas","Rio Urubu, beira do rio.",NA,NA,NA,"Amorim, AMA",NA,NA,NA,NA,NA,NA,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:43:36-03","EAO","IAN","197287","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Lobato, LCB; Smith, N","4547","2016","10","27","Southern America","Brasil",NA,NA,"Liana. Inflorescência amarela.","IAN197287","Dicotiledônea",NA,"A.Juss.","Pará","Comunidade de Flexinha, vegetaçõa de campina.","-51.6399993896484","-1.40499997138977",NA,"Lobato, LCB","Gurupá",NA,NA,"122528","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:43:36-03","EAO","IAN","179716","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Oliveira, JCL de; Leão, DCS; Nascimento, MP do; Carmo, NAS do","417","2004","03","08","Southern America","Brasil",NA,NA,"Arbusto de 3m alt. Flores amarelas em formas de espiga. Frutos marrom-escuros.","IAN179716","Dicotiledônea",NA,"A.Juss.","Pará","Campo Experimental da Embrapa Amazônia Oriental, Km 34 da PA 150. Ramal Tracuateua.","-48.7689018249512","-1.88389003276825",NA,"Cordeiro, MR","Moju",NA,NA,"186920","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:43:36-03","EAO","IAN","194525","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Silva, EF da","6","2015","08","31","Southern America","Brasil",NA,NA,NA,"IAN194525","Dicotiledônea",NA,"A.Juss.","Pará","Coleta realizada na floresta nacional de carajás, serra norte, às proximidades da área conhecida como lagoa da trilha.","-49.9021987915039","-6.06750011444092",NA,"Vasconcelos, LV","Parauapebas",NA,NA,"147801","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:43:36-03","EAO","IAN","164370","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Silva, JP da","280","1989","01","09","Southern America","Brasil",NA,NA,"Cipó prostado com caule marrom, inflorescência com flores amarelas e sépalas marrons pilosas.","IAN164370","Dicotiledônea",NA,"A.Juss.","Pará","Serra dos Carajás, bosque próximo à COOPJÁS, Núcleo Urbano.","-49.9021987915039","-6.06750011444092",NA,"Vasconcelos, LV","Parauapebas",NA,NA,"147801","auto",NA,NA,NA,"2018","05","02",NA,NA,NA,NA,NA
"72","2021-03-30 12:43:36-03","EAO","IAN","172086","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Grogan, J","261","1997","09","20","Southern America","Brasil",NA,NA,"Habit: Cipo woody Obs: from ground sprouts in Cl 1 Flowers: yellow Leaves: opp simple.","IAN172086","Dicotiledônea",NA,"A.Juss.","Pará","Marajoara","-50.0443992614746","-7.83305978775024",NA,"Amorim, AMA","Pau D'arco",NA,NA,"50942","auto",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:43:36-03","EAO","IAN","172086","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Grogan, J","261","1997","09","20","Southern America","Brasil",NA,NA,"Habit: Cipo woody Obs: from ground sprouts in Cl 1 Flowers: yellow Leaves: opp simple.","IAN172086","Dicotiledônea",NA,"A.Juss.","Pará","Marajoara","-50.0443992614746","-7.83305978775024",NA,"Amorim, AMA","Pau D'arco",NA,NA,"50942","auto",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:43:36-03","EAO","IAN","144605","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Rodrigues, IA; Rosa, NA","15128","1975","01","03","Southern America","Brasil",NA,NA,"Frutos amarelados, pétalas amarelas.","IAN144605","Dicotiledônea",NA,"A.Juss.","Pará","Campina do Palaha.","-48.1417007446289","-0.858332991600037",NA,"Amorim, AMA","Vigia",NA,NA,"33395","auto",NA,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:43:37-03","EAO","IAN","99067","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Pickel, BJ","2877","1931","12","07","Southern America","Brasil",NA,NA,NA,"IAN099067","Dicotiledônea",NA,"Griseb.","Pernambuco","São Bento, capoeira.",NA,NA,NA,"Standley, PC",NA,NA,NA,NA,NA,NA,NA,NA,"1934","10",NA,NA,NA,NA,NA,NA
"76","2021-03-02 16:29:00-03","CPAN-UFMS","COR","6302","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Damasceno - Júnior; G.A.; Nakagima, J.; Resende, U.M. e equipe do projeto Aquarap","1293","1998","08","31",NA,"Brasil",NA,NA,"Com Flor: amarela Habito: Arbusto",NA,NA,NA,"A.Juss.","Mato Grosso do Sul","Córrego água limpa. Vereda - Buritizal (inundável).","-53.463889","-18.251667",NA,"Francener, A.","Costa Rica",NA,NA,NA,NA,NA,"53º27'50''W","18º15'6''S","2012","08","04",NA,NA,NA,NA,NA
"77","2019-10-09 11:19:05-03","UFBA","ALCB","58419","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Queiroz, LP de","2107","1987","11","02","Southern America","Brasil",NA,NA,"escandente, folhas semicoriaceas discolores. Flores com cálice marrom e pétalas amarelas. Fruto samaroide.; Mata de galeria.","ALCB040884","Dicotyledon",NA,"A.Juss.","Bahia","Oeste, As margens do Rio de Janeiro","-45.45","-11.866667",NA,"Pessoa, CS","Barreiras",NA,NA,NA,NA,NA,"-45.45","-11.866667","2013","10","15",NA,NA,NA,NA,NA
"78","2019-10-09 11:19:05-03","UFBA","ALCB","80811","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Guedes, ML; Valadão, RM; Gomes, FS; Alunos de Botânica III","13882","2007","10","13","Southern America","Brasil",NA,NA,"Folhas cartáceas, discolores. Inflorescência com flores de pétalas amarelas. Frutos sâmaras de alas esverdeadas. Freqüente.","ALCB040883","Dicotyledon",NA,"A.Juss.","Bahia","Chapada Diamantina, Caminho para a Cachoeira do Buração","-41.160556","-13.315556",NA,"Pessoa, CS","Ibicoara","957","957",NA,NA,NA,"-41.160556","-13.315556","2013","10","15",NA,NA,NA,NA,NA
"79","2019-10-09 11:19:05-03","UFBA","ALCB","80915","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Guedes, ML; Valadão, RM; Carvalho, G; Oliveira, MRA de","13563","2007","09","22","Southern America","Brasil",NA,NA,"Folhas coriáceas, discolores, Inflorescência com botões e flores amarelas.","ALCB040882","Dicotyledon",NA,"A.Juss.","Bahia","Oeste, Faz. São Domingos","-44.548611","-14.274444",NA,"Pessoa, CS","Cocos",NA,NA,NA,NA,NA,"-44.548611","-14.274444","2013","10","15",NA,NA,NA,NA,NA
"80","2020-02-08 09:55:16-03","NBC","NL-BOTANY","U.1369040","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","mossii","Heteropterys mossii","Schultes RE; Baker RED; Cabrera I",NA,"1952","10","31","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1369040 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1369040",NA,"Malpighiales","(C.V.Morton) Cuatrec.",NA,"Vaupes. Rio Guainia: Puerto Colomboa (opposite Venezuelan town of Maroa) and vicinity. Rautal Sapo.","-67.5","2.666667","NL-U1369040",NA,NA,NA,NA,NA,NA,NA,"-67.5","2.666667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 09:55:21-03","NBC","NL-BOTANY","U 0287503","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Pulle AA",NA,"1920","01","01","Southern America","Surinam",NA,NA,"edge of original forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200287503 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0287503",NA,"Malpighiales","A.Juss.",NA,"Sectie O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw4818",NA,NA,NA
"82","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.2167426","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Smith HH",NA,"1898","04","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2167426 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2167426",NA,"Malpighiales","A.Juss.",NA,"Plants of Santa Marta, United Stated of Colombia.",NA,NA,"NL-L2167426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 09:55:21-03","NBC","NL-BOTANY","L.1068323","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Heyligers PC",NA,"1956","01","01","Southern America","Surinam",NA,NA,"in sand savanna<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1068323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1068323",NA,"Malpighiales","A.Juss.","Para",NA,"-54.966667","5.416667","NL-L1068323",NA,NA,NA,NA,NA,NA,NA,"-54.966667","5.416667",NA,NA,NA,"Magnoliopsidae","Uw6695",NA,NA,NA
