"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","sex"
"661","2015-09-05 12:25:18-03","MNHN","RECOLNAT_MNHN_P","P00258768","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Richard, L.C.",NA,NA,NA,NA,"Antilles-Guyane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00258768","P00258768_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258768' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258804","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Pinto, P.|Sastre, C.",NA,"1971","3","18","Vénézuela",NA,NA,"Amazonas : rio Orinoco, raudal de Atures",NA,NA,NA,NA,"100",NA,"P00258804","P00258804_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258804' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1357",NA,NA,NA,NA
"663","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258805","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Smith, H.H.",NA,NA,"10",NA,"Colombie",NA,NA,"Santa Marta",NA,NA,NA,NA,NA,NA,"P00258805","P00258805_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258805' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"246",NA,NA,NA,NA
"664","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258806","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Smith, H.H.",NA,NA,"8",NA,"Colombie",NA,NA,"Santa Marta",NA,NA,NA,NA,NA,NA,"P00258806","P00258806_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258806' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"2520",NA,NA,NA,NA
"665","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258807","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Smith, H.H.",NA,NA,"10",NA,"Colombie",NA,NA,"Santa Marta",NA,NA,NA,NA,NA,NA,"P00258807","P00258807_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258807' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"247",NA,NA,NA,NA
"666","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258808","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Smith, H.H.",NA,NA,"10",NA,"Colombie",NA,NA,"Santa Marta",NA,NA,NA,NA,NA,NA,"P00258808","P00258808_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258808' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"247",NA,NA,NA,NA
"667","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258809","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Elias, H.",NA,"1928","1",NA,"Colombie",NA,NA,"Barranquilla",NA,NA,NA,NA,NA,NA,"P00258809","P00258809_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258809' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"376",NA,NA,NA,NA
"668","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258810","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Schuyler, A.E.",NA,"1970","1","13","Colombie",NA,NA,"Meta : 17 km SW Puerto Lopez, entre Hacienda Mozambique et La balsa",NA,NA,NA,NA,NA,NA,"P00258810","P00258810_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258810' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"4140",NA,NA,NA,NA
"669","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258811","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Grosourdy, R. de",NA,"1864",NA,NA,"Vénézuela",NA,NA,"Angostura cindad Bolivar",NA,NA,NA,NA,NA,NA,"P00258811","P00258811_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258811' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258812","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Miller, O.O.",NA,"1901","7","24","Vénézuela",NA,NA,"Ile Margarita",NA,NA,NA,NA,NA,NA,"P00258812","P00258812_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258812' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"172",NA,NA,NA,NA
"671","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258813","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Kvist, L.P.|Londono, X.|Steele, O.C.|Tiwari, S.|Temessar, M.",NA,"1977","10","22","Guyana",NA,NA,"Demerara-Mahaica Region, près Mahaica","-57.9","6.63333",NA,NA,"3",NA,"P00258813","P00258813_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258813' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"399",NA,NA,NA,NA
"672","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258814","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Kappler, A.",NA,"1844","4",NA,"Surinam",NA,NA,"distr. Para",NA,NA,NA,NA,NA,NA,"P00258814","P00258814_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258814' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1502",NA,NA,NA,NA
"673","2015-09-03 21:45:10-03","MNHN","RECOLNAT_MNHN_P","P00258815","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Schomburgk, R.H.",NA,NA,NA,NA,"Guyane britannique",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00258815","P00258815_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258815' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"244",NA,NA,NA,NA
"674","2015-09-03 21:45:38-03","MNHN","RECOLNAT_MNHN_P","P00258816","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Le Goff, A.",NA,"1992","9","1","Guyane française",NA,NA,"Colline de Montabo, île de Cayenne","-52.31667","4.95",NA,NA,NA,NA,"P00258816","P00258816_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258816' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"54",NA,NA,NA,NA
"675","2015-09-03 21:45:38-03","MNHN","RECOLNAT_MNHN_P","P00258817","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Hoff, M.",NA,"1988","9","24","Guyane française",NA,NA,"Mont Lucas, île de Cayenne","-52.28333","4.91667",NA,NA,"100",NA,"P00258817","P00258817_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258817' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"5342",NA,NA,NA,NA
"676","2015-09-03 21:45:38-03","MNHN","RECOLNAT_MNHN_P","P00258818","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Hoff, M.|Cremers, G.",NA,"1989","5","26","Guyane française",NA,NA,"Savane Macoua, le long d'une piste allant de la RN1 vers la mer","-53.55","5.48333",NA,NA,NA,NA,"P00258818","P00258818_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258818' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"5681",NA,NA,NA,NA
"677","2015-09-03 21:45:38-03","MNHN","RECOLNAT_MNHN_P","P00258819","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Oldeman, R.A.A.",NA,"1970","7","22","Guyane française",NA,NA,"Route de Stoupan, île de Cayenne",NA,NA,NA,NA,NA,NA,"P00258819","P00258819_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258819' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"B 3497",NA,NA,NA,NA
"678","2015-09-03 21:45:38-03","MNHN","RECOLNAT_MNHN_P","P00258820","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Cremers, G.",NA,"1983","6","1","Guyane française",NA,NA,"Est de Cayenne, sur les rochers de la pointe de Montjoly à Montravel",NA,NA,NA,NA,NA,NA,"P00258820","P00258820_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258820' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"8075",NA,NA,NA,NA
"679","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258821","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Cremers, G.",NA,"1982","4","8","Guyane française",NA,NA,"Est de Cayenne sur les rochers de Montravel",NA,NA,NA,NA,NA,NA,"P00258821","P00258821_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258821' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"7769",NA,NA,NA,NA
"680","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258822","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Cremers",NA,NA,NA,"Cremers, G.|Hoff, M.",NA,"1989","4","14","Guyane française",NA,NA,"Commune de Mana, estuaire de la Mana","-53.78333","5.66667",NA,NA,"10",NA,"P00258822","P00258822_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258822' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"10585",NA,NA,NA,NA
"681","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258823","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Cremers",NA,NA,NA,"Cremers, G.",NA,"1989","11","29","Guyane française",NA,NA,"Bois Diable C.S.G., région littorale","-52.65","5.16667",NA,NA,"5",NA,"P00258823","P00258823_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258823' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"11080",NA,NA,NA,NA
"682","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258824","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Koyama",NA,NA,NA,"Granville, J.J. de",NA,"1987","11","13","Guyane française",NA,NA,"Mare aux Caimans, plaine de Kaw","-52.13333","4.65",NA,NA,NA,NA,"P00258824","P00258824_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258824' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"10125",NA,NA,NA,NA
"683","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258825","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Cremers",NA,NA,NA,"Cremers, G.",NA,"1986","3","28","Guyane française",NA,NA,"Route de l'île de Cayenne",NA,NA,NA,NA,NA,NA,"P00258825","P00258825_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258825' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"9384",NA,NA,NA,NA
"684","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258826","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Koyama",NA,NA,NA,"Cremers, G.",NA,"1983","3","31","Guyane française",NA,NA,"le long de la route Cayenne-St Laurent, vers le PK 220",NA,NA,NA,NA,NA,NA,"P00258826","P00258826_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258826' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"7847",NA,NA,NA,NA
"685","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258827","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Cremers",NA,NA,NA,"Oldeman, R.A.A.",NA,"1966","5","28","Guyane française",NA,NA,"Bas Approuague, près de Régina",NA,NA,NA,NA,NA,NA,"P00258827","P00258827_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258827' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"B 499",NA,NA,NA,NA
"686","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258828","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Cremers",NA,NA,NA,"Cremers, G.",NA,"1983","3","13","Guyane française",NA,NA,"Sud de Cayenne, lac des Américains",NA,NA,NA,NA,NA,NA,"P00258828","P00258828_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258828' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"8106",NA,NA,NA,NA
"687","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258829","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Granville, J.J. de",NA,"1982","11","7","Guyane française",NA,NA,"Route forestière de St Laurent à Paul Isnard, PK 70, crique Sosakaba",NA,NA,NA,NA,NA,NA,"P00258829","P00258829_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258829' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"5181",NA,NA,NA,NA
"688","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258830","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Oldeman, R.A.A.",NA,"1971","7","29","Guyane française",NA,NA,"Ile de Cayenne, 300 m après Montjoly",NA,NA,NA,NA,NA,NA,"P00258830","P00258830_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258830' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"BC 5",NA,NA,NA,NA
"689","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258831","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Sastre, C.",NA,"1977","9","24","Guyane française",NA,NA,"Sinnamary, route de St Elie, km 22",NA,NA,NA,NA,NA,NA,"P00258831","P00258831_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258831' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"6032",NA,NA,NA,NA
"690","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258832","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Descoings, B.|Luu, C.",NA,"1974","1","11","Guyane française",NA,NA,"Région de Cayenne, au SE, savane Gabrielle, à la tête de la crique Gabrielle, petit affluent du Mahury, en face du degrad Stoupan",NA,NA,NA,NA,NA,NA,"P00258832","P00258832_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258832' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"20041",NA,NA,NA,NA
"691","2015-09-03 21:45:39-03","MNHN","RECOLNAT_MNHN_P","P00258833","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Hoock, J.",NA,"1955","7","16","Guyane française",NA,NA,"cayenne, plantation Gotin",NA,NA,NA,NA,NA,NA,"P00258833","P00258833_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258833' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2015-09-03 21:45:39-03","MNHN","RECOLNAT_MNHN_P","P00258834","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Leprieur, F.M.R.",NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00258834","P00258834_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258834' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"68",NA,NA,NA,NA
"693","2015-09-03 21:45:39-03","MNHN","RECOLNAT_MNHN_P","P00258835","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","de granville",NA,NA,NA,"Granville, J.J. de",NA,"1975","1",NA,"Guyane française",NA,NA,"Ile de Cayenne, bord de pri-pri Cabassou (propriété Abchée)",NA,NA,NA,NA,NA,NA,"P00258835","P00258835_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258835' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"2315",NA,NA,NA,NA
"694","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258836","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Raynal, A.",NA,"1978","1","13","Guyane française",NA,NA,"Savanne Gabrielle, en amont de la crique Gabrielle, 28-30 km S Cayenne",NA,NA,NA,NA,NA,NA,"P00258836","P00258836_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258836' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"19835",NA,NA,NA,NA
"695","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258837","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Raynal, A.",NA,"1977","12","22","Guyane française",NA,NA,"Piste de St Elie, 12 km WSW Sinnamary",NA,NA,NA,NA,NA,NA,"P00258837","P00258837_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258837' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"19705",NA,NA,NA,NA
"696","2015-09-04 08:40:34-03","MNHN","RECOLNAT_MNHN_P","P00258838","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Lescure, J.P.",NA,"1976","4","5","Guyane française",NA,NA,"Terrain de l'IRAT- Cabassou",NA,NA,NA,NA,NA,NA,"P00258838","P00258838_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258838' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"605",NA,NA,NA,NA
"697","2015-09-04 08:40:35-03","MNHN","RECOLNAT_MNHN_P","P00258839","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","de Granville",NA,NA,NA,"Granville, J.J. de",NA,"1973","9","6","Guyane française",NA,NA,"Mana, savanne Sarcelle",NA,NA,NA,NA,NA,NA,"P00258839","P00258839_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258839' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA
"698","2015-09-04 08:40:35-03","MNHN","RECOLNAT_MNHN_P","P00258840","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Raynal, A.",NA,"1976","3","21","Guyane française",NA,NA,"Savanne Sarcelle, entre la route Kourou-Mana et la mer, à 15 km E de Mana",NA,NA,NA,NA,NA,NA,"P00258840","P00258840_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258840' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"18745",NA,NA,NA,NA
"699","2015-09-04 08:40:35-03","MNHN","RECOLNAT_MNHN_P","P00258841","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"s.c.",NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"P00258841","P00258841_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258841' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2015-09-03 21:45:39-03","MNHN","RECOLNAT_MNHN_P","P00258842","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"s.c.",NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,"P00258842","P00258842_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258842' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"49",NA,NA,NA,NA
"701","2015-09-04 08:40:35-03","MNHN","RECOLNAT_MNHN_P","P00258843","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Leprieur, F.M.R.",NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00258843","P00258843_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258843' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2015-09-04 08:40:35-03","MNHN","RECOLNAT_MNHN_P","P00258844","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Mélinon, E.M.",NA,"1875",NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00258844","P00258844_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258844' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2015-09-03 21:45:39-03","MNHN","RECOLNAT_MNHN_P","P00258845","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Sagot, P.A.",NA,"1855",NA,NA,"Guyane française",NA,NA,"Karouany",NA,NA,NA,NA,NA,NA,"P00258845","P00258845_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258845' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"624",NA,NA,NA,NA
"704","2015-09-04 08:40:35-03","MNHN","RECOLNAT_MNHN_P","P00258846","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.",NA,NA,NA,NA,"Sagot, P.A.",NA,"1855",NA,NA,"Guyane française",NA,NA,"Karouany",NA,NA,NA,NA,NA,NA,"P00258846","P00258846_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258846' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"624",NA,NA,NA,NA
"705","2015-09-03 21:45:39-03","MNHN","RECOLNAT_MNHN_P","P00258847","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Sagot, P.A.",NA,"1856","10",NA,"Guyane française",NA,NA,"Mana",NA,NA,NA,NA,NA,NA,"P00258847","P00258847_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258847' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2015-09-04 11:53:16-03","MNHN","RECOLNAT_MNHN_P","P00258848","PreservedSpecimen",NA,"Cyperaceae","Fuirena","umbellata","Fuirena umbellata","Rottb.","Raynal",NA,NA,NA,"Sagot, P.A.",NA,"1854","9",NA,"Guyane française",NA,NA,"Acarouany",NA,NA,NA,NA,NA,NA,"P00258848","P00258848_01",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258848' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
