"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"195","2019-02-15 11:49:09-02","IPA","IPA","2211","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C. Johnst.) M.C. Johnst.","Lima, R.","1984","07",NA,"Ducke, A.; Lima, A.; Lima, A.","1951","09","27","Brasil","Pernambuco","Recife","Dois Irmãos. Mata junto estrada de ferro.","-34.8810997009277","-8.05389022827148",NA,NA,"Hábito: árvore pequena. Flor: amarelo-claro.","IPA0002211",NA,NA,NA,"18865","auto","6","Southern America",NA,NA,"Plantae",NA,"reitzii",NA,NA,NA,NA,NA,NA
"196","2019-02-15 11:49:08-02","IPA","IPA","2210","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C. Johnst.) M.C. Johnst.",NA,NA,NA,NA,"Ducke, A.; Lima, A.; Lima, A.","1951","09","27","Brasil","Pernambuco","Recife","Dois Irmãos. Mata junto estrada de ferro.","-34.8810997009277","-8.05389022827148",NA,NA,"Hábito: árvore pequena. Flor: amarelo-claro.","IPA0002210",NA,NA,NA,"18865","auto","6","Southern America",NA,NA,"Plantae",NA,"reitzii",NA,NA,NA,NA,NA,NA
"197","2019-07-26 11:41:06-03","IPA","IPA","49714","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C. Johnst.) M.C. Johnst.","Lima, R.","1985","02",NA,"Coelho, P.",NA,NA,NA,"Brasil","Pernambuco","São Lourenço da Mata","Tapacurá.","-35.0182991027832","-8.00222015380859",NA,NA,NA,"IPA0049714",NA,NA,NA,"21764","auto","s.n.","Southern America",NA,NA,"Plantae",NA,"reitzii",NA,NA,NA,NA,NA,NA
"198","2019-02-15 11:49:09-02","IPA","IPA","42263","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C. Johnst.) M.C. Johnst.","Carvalho, L.F.","1970",NA,NA,"Duarte, A.P.; Pereira, E.; Pereira, E.","1959","03","11","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca, entre Paulo e Virgínia e Restinga dos Esquilos.","-43.2075004577637","-22.9027996063232",NA,NA,"Hábito: árvore de porte médio, madeira de lei.","IPA0042263",NA,NA,NA,"57442","auto","6440","Southern America",NA,NA,"Plantae",NA,"reitzii",NA,NA,NA,NA,NA,NA
"199","2019-02-15 11:49:09-02","IPA","IPA","42111","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C. Johnst.) M.C. Johnst.","Rossi, L.","1982","07",NA,"Rossi, L.","1981","05","26","Brasil","São Paulo","São Paulo","Capital, Butantã. Mata da Cidade Universitária da USP.","-46.6300010681152","-23.5400009155273",NA,NA,"Nome vulgar; Sobraji. Hábito: arbusto 4 m al Fruto: imaturos verdes.","IPA0042111",NA,NA,NA,"53584","auto","228","Southern America",NA,NA,"Plantae",NA,"reitzii",NA,NA,NA,NA,NA,NA
"200","2019-08-27 13:32:04-03","IAP","PACA-AGP","32018","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","N. R. Bastos","1992",NA,NA,"Reitz, R.","1944","12","07","Brasil","SC","Torres","Curralinhos",NA,NA,NA,NA,"Habitat: In silva primaeva Fenofase: estéril","PACA032018",NA,NA,NA,NA,NA,"888",NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"201","2019-08-27 13:32:04-03","IAP","PACA-AGP","109610","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"Lúcia Seivegnani","1993","09","10","Brasil","SC","Blumenau","Campus FURB.","-49.0661010742188","-26.9193992614746",NA,NA,"árvore com 9 m altura; frutos em setembro 1993 Habitat: em floresta secundária ca. 40 anos","PACA109610",NA,NA,NA,"34291","auto",NA,NA,NA,NA,"Magnoliophyta","Rhamnales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"202","2019-08-27 13:32:04-03","IAP","PACA-AGP","66008","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","N. R. Bastos","1992",NA,NA,"R. Klein","1957","01","26","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"Habitat: Beira do Rio","PACA066008",NA,NA,NA,"18533","auto","2189",NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"203","2019-08-27 13:32:04-03","IAP","PACA-AGP","76929","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","N. R. Bastos","1992",NA,NA,"Marcy Y. Meruvia","1988","10","28","Brasil","SC","Florianópolis","Campus da universidade Federal de Sta Catarina","-48.5491981506348","-27.596700668335",NA,NA,"Início de aparecimnto de botões","PACA076929",NA,NA,NA,"27000","auto",NA,NA,NA,NA,"Magnoliophyta","Rhamnales",NA,"Magnoliatae",NA,NA,NA,NA,NA
"204","2019-08-27 13:32:04-03","IAP","PACA-AGP","27511","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","N. R. Bastos",NA,NA,NA,"Henz, E.","1944",NA,NA,"Brasil","RS","Pareci",NA,NA,NA,NA,NA,"Habitat: In silva Fenofase: estéril","PACA027511",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"205","2019-08-27 13:32:04-03","IAP","PACA-AGP","33871","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","N. R. Bastos","1992",NA,NA,"Henz, E.","1946",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,"Habitat: In silva primaeva Fenofase: estéril","PACA033871",NA,NA,NA,"10287","auto",NA,NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"206","2019-08-27 13:32:04-03","IAP","PACA-AGP","55634","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston",NA,NA,NA,NA,"Reitz, R.","1951","05","10","Brasil","SC","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,"Habitat: In silva Fenofase: flor","PACA055634",NA,NA,NA,"19684","auto","6046",NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"207","2019-08-27 13:32:04-03","IAP","PACA-AGP","76925","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","Bastos","1992",NA,NA,"Marcy Y. Meruvia","1988","04","04","Brasil","SC","Florianópolis","Campus da universidade de Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"Árvore com folhas alternas","PACA076925",NA,NA,NA,"27000","auto",NA,NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"208","2019-08-27 13:32:04-03","IAP","PACA-AGP","76927","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","Bastos","1992",NA,NA,"Marcy Y. Meruvia","1988","06","08","Brasil","SC","Florianópolis","Campus da Universidade de Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"Árvore com frutos verdes e grandes","PACA076927",NA,NA,NA,"27000","auto",NA,NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"209","2019-08-27 13:32:04-03","IAP","PACA-AGP","76926","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","Bastos","1992",NA,NA,"Marcy Y. Meruvia","1988","05","09","Brasil","SC","Florianópolis","Campus da Universidade de Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"Fruto sem estágio de desenvolvimento","PACA076926",NA,NA,NA,"27000","auto",NA,NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"210","2019-08-27 13:32:04-03","IAP","PACA-AGP","76931","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","N.R. Bastos","1992",NA,NA,"Marcy Y. Meruvia","1988","12","02","Brasil","SC","Florianópolis","Campus da Universidade de Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"Botões florais em desenvolvimento","PACA076931",NA,NA,NA,"27000","auto",NA,NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"211","2019-08-27 13:32:04-03","IAP","PACA-AGP","76924","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","Bastos","1992",NA,NA,"Marcy Y. Meruvia","1988","03","10","Brasil","SC","Florianópolis","campus da universidade Federal de Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"Ärvores com folhas alternas","PACA076924",NA,NA,NA,"27000","auto",NA,NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"212","2019-08-27 13:32:04-03","IAP","PACA-AGP","76930","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","N. R. Bastos","1992",NA,NA,"Marcy Y. Meruvia","1988","11","28","Brasil","SC","Florianópolis","Campus da Universidade Federal de Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"Botões florais em desenvolvimento","PACA076930",NA,NA,NA,"27000","auto",NA,NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"213","2019-08-27 13:32:04-03","IAP","PACA-AGP","76928","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","Bastos","1992",NA,NA,"Marcy Y. Meruvia","1988","08","15","Brasil","SC","Florianópolis","Campus d univeridade federal de Sta Catarina","-48.5491981506348","-27.596700668335",NA,NA,"Árvore com frutos verde e escuros","PACA076928",NA,NA,NA,"27000","auto",NA,NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"214","2019-08-27 13:32:04-03","IAP","PACA-AGP","55586","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii","(M.C.Johnston) M.C. Johnston","N. R. Bastos","1992",NA,NA,"Reitz, R.","1950","07","15","Brasil","SC","Porto Belo",NA,"-48.5531005859375","-27.1578006744385",NA,NA,"Habitat: In silva Fenofase: fruto deciso","PACA055586",NA,NA,NA,"13032","auto","5102",NA,NA,NA,"Magnoliophyta","Rhamnales","var. reitzii","Magnoliatae",NA,NA,NA,NA,NA
"215","2020-12-20 21:19:13-03","UFV","VIC","25876","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perk",NA,NA,NA,NA,"Valente, G.E.","2001","06","28","Brasil","Minas Gerais","Viçosa","Avenida Santa Rita","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore de ca 10 m, indumento ferruginoso na face abaxial da folha, inflorescência axilar ferruginosa portando flores pequenas, não vistosas, de coloração esverdeada.","VIC025876","VIC025876",NA,NA,"13937","auto","844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-20 21:19:13-03","UFV","VIC","25481","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perk",NA,NA,NA,NA,"Krieger, L.","1980","02","12","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"Árvore regular, cultivada em parque, fornece madeira de ótima qualidade.","VIC025481","VIC025481",NA,NA,"36144","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-20 21:19:13-03","UFV","VIC","23478","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perk",NA,NA,NA,NA,"Valnete, G.E.","1999","05","27","Brasil","Minas Gerais","Viçosa","Avenida Santa Rita em frente ao EQUIPE","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore de 10 m, inflorescência axilar ferruginea, flores pequeninas.","VIC023478","VIC023478",NA,NA,"13937","auto","426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-20 21:19:13-03","UFV","VIC","17113","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perk",NA,NA,NA,NA,"Lopes, W.P.; et al.","1994","06","04","Brasil","Minas Gerais","Viçosa","Jardim Botânico","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore de 20 m, casca branca rajada de vermelho, alburno bege claro, individuo n°1036","VIC017113","VIC017113",NA,NA,"13937","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-20 21:19:12-03","UFV","VIC","17112","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perk",NA,NA,NA,NA,"Lopes, W.P.; et al.","1994","09","11","Brasil","Minas Gerais","Viçosa","Jardim Botânico","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore de ca 22 m, casca branca rajada de vermelho, alburno bege claro individuo n°763","VIC017112","VIC017112",NA,NA,"13937","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-20 21:19:12-03","UFV","VIC","14194","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perk",NA,NA,NA,NA,"Lisboa, M.G.; Silveira, R.G.","1994","11",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Redentor","-43.3502998352051","-21.7642002105713",NA,NA,"Árvore de 12 m de altura.","VIC014194","VIC014194",NA,NA,"36144","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-20 21:19:13-03","UFV","VIC","4865","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perk",NA,NA,NA,NA,"Lima, R.B.","1985","10","15","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC004865","VIC004865",NA,NA,"13937","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-20 21:19:12-03","UFV","VIC","11426","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perk",NA,NA,NA,NA,"Rodas, L.A.C.","1985","05","30","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore de 10 m,frutos verdes.","VIC011426","VIC011426",NA,NA,"63728","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-20 21:19:13-03","UFV","VIC","1083","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) Borhidi",NA,NA,NA,NA,"Mexia, Y.","1930","11","04","Brasil","Minas Gerais","Viçosa","Fazenda Paraiso, Estrada do Barroso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"VIC001083","VIC001083",NA,NA,"13937","auto","5247",NA,NA,NA,NA,NA,"reitzii",NA,NA,NA,NA,NA,NA
"224","2020-12-20 21:19:13-03","UFV","VIC","6013","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) Borhidi",NA,NA,NA,NA,"Garcia, V.B.","1984","03","24","Brasil","Minas Gerais",NA,"Sem peixe próximo a São Miguel do Anta",NA,NA,NA,NA,"Árvore de ate 15 mts,de altura,folhas alternas simples em inflorescências axilares.","VIC006013","VIC006013",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"reitzii",NA,NA,NA,NA,NA,NA
"225","2019-10-25 11:40:22-03","IECOS","HBRA","3977","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","U. Mehlig","2010","04","13","M. P. M. Menezes","2009","12","09","Brasil","Pará","Santarém Novo","Bacuriteua, Bacuriteua, quintal","-47.38333333","-0.95","-47.38333333","-0.95000000",NA,"HBRA0006728","HBRA0006728",NA,NA,NA,NA,"481","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0058777","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","G. Hatschbach",NA,NA,NA,"J. M. Silva; O. S. Ribas, C. C. A. Andrade","2008","4","26","Brazil","Parana",NA,"Estação Ecológica do Caiuá (Mun. Diamante do Norte).","-52.871511","-22.660933",NA,NA,"Árvore, 8 m, flor creme, fruto verde.",NA,NA,NA,NA,NA,NA,"6574",NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,NA
"227","2019-11-21 14:44:02-03","UFJF","CESJ","17391","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"L. Krieger","1980","02","12","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,"CESJ017391",NA,NA,NA,"36144","auto","CESJ17391","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-21 14:44:02-03","UFJF","CESJ","27906","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","J. A. A. Meira Neto",NA,NA,NA,"M.L.G. Lisboa","1994","11",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,"CESJ027906",NA,NA,NA,"36144","auto","s.n.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-21 14:44:02-03","UFJF","CESJ","53009","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","G. Hatschbach","2008",NA,NA,"J.M. Silva; O.S. Ribas; C.C.A. Andrade","2008","04","26","Brasil","Paraná","Diamante do Norte","Est. Ecológica do Caiuá","-52.8596992492676","-22.656400680542",NA,NA,"Árvore, 8m, flor creme, fruto verde. Floresta Estacional Semidecidual.","CESJ053009",NA,NA,NA,"16110","auto","6574","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-21 14:44:02-03","UFJF","CESJ","X-158","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"Nome vulgar: Sobraji.Árvore com 10-15mx40-60 cm.Madeira bege rosado escura,pesada,dura,resistente à deterioração.","CESJ00X158",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 14:44:02-03","UFJF","CESJ","25839","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"L. Krieger","1980","02","12","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,"CESJ025839",NA,NA,NA,"36144","auto","CESJ25839","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 14:44:02-03","UFJF","CESJ","16402","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"L. Krieger",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Academia de Comércio","-43.3502998352051","-21.7642002105713",NA,NA,NA,"CESJ016402",NA,NA,NA,"36144","auto","CESJ16402","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-21 14:44:02-03","UFJF","CESJ","14945","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Rita Lima",NA,NA,NA,"J.A. Silva","1977","03","12","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,"CESJ014945",NA,NA,NA,"36144","auto","s.n.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-23 19:04:09-03","UFJF","CESJ","73182","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","M.L. Bazante","2015","08","21","M.L. Bazante; D.S. Lucena; N.K. Luna; R.C. Duarte; T.S. Coutinho","2015","08","08","Brasil","Pernambuco","Bezerros","Serra Negra de Bezerros, Parque Ecológico Serra Negra","-35.7969017028809","-8.23332977294922",NA,NA,"Afloramento rochoso. Árvore ca. 6m alt. Folhas discolores; inflorescências amarronzadas; pétalas brancas, nectário amarelado.","CESJ073182",NA,NA,NA,"25699","auto","78","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-04-07 11:48:04-03","UFMS","CGMS","9061","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","U.M. Resende",NA,NA,NA,"U.M. Resende; U.M. Resende","2002","05","25","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Califórnia.","-56.7150001525879","-20.5386009216309",NA,NA,"Flor ausente. Frutos verdes. Estado de conservação regular. Habitat: Heliófito. Habito: Árvore.","CGMS1017550",NA,NA,NA,"47684","auto","1237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-04-07 11:48:04-03","UFMS","CGMS","22390","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","M.G. Caxambu","2006","10","23","B.M. Carvalho","2006","08","17","Brasil","Paraná","Engenheiro Beltrão","ReservaFlorestal. de Figueira D#?#Oeste.","-52.2691993713379","-23.7971992492676",NA,NA,"Frutos imaturos verdes. Heliófita.","CGMS1051798",NA,NA,NA,"20288","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-04-07 11:48:04-03","UFMS","CGMS","41221","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","L.H. Soares-Silva","1989",NA,NA,"L.H. Soares-Silva","1989","11","20","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,"Botões floraisCor ferrugem e flores esverdeadas, odoríferas. Doação FUEL.","CGMS1071209",NA,NA,NA,"63728","auto","183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-04-07 11:48:04-03","UFMS","CGMS","78374","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"Mercy. Y. L. Meruvia","1988","08","15","Brasil","Santa Catarina","Florianópolis","Campus da Universidade Federal de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"Folhas alternas a subopostas com glandulas ao longo da margem. Frutos grandes verdes e escuros.","CGMS1111385",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-27 13:52:11-03","UFS","ASE","14057","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Figueira, M.","2017","01","13","Lacerda, AC","1997","06","13","Brasil","Pernambuco","Recife","Dois Irmãos, Campus da U.F.R.P.E.","-34.881111","-8.054167","-34.881111","-8.054167","Ramos marron, altura cerca de 10 m. Folhas simples; inflorescência na base do pecíolo.; Ramos marron, altura cerca de 10 m. Folhas simples; inflorescência na base do pecíolo.","ASE0021523","ASE0021523",NA,NA,NA,NA,"5","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-27 13:52:11-03","UFS","ASE","30937","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Aranha, C","2001","04","23","Dias, E","2001","04","20","Brasil","Santa Catarina","Joinville","Alto Quiriri, Área do Sr. Schneider","-48.5043","-26.1816","-48.5043","-26.1816",NA,"ASE0002392","ASE0002392",NA,NA,NA,NA,"162","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
