"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","typeStatus"
"176","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","7194","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Standt, N.P.","138","1979","12","05",NA,"Brasil",NA,NA,"Plantas herbáceas","BOTU007194","São Paulo",NA,NA,"(Vahl) Gale","Araújo, A.C.","Botucatu",NA,NA,NA,NA,NA,NA,"2011",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","20850","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Amaral Jr., A.","16","1997","01","20",NA,"Brasil",NA,NA,"Erva","BOTU020850","São Paulo",NA,NA,"(Vahl) Gale","Araújo, A.C.","Orindiuva",NA,NA,NA,NA,NA,NA,"2011",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-06-29 11:30:02-03","UFRJ","RFA","12388","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Z.A. Trinta; E. Fromm (1558)","482","1964","03","15",NA,"Brasil",NA,NA,NA,"RFA51884","Rio de Janeiro",NA,NA,"(Vahl) Gale","T. Koyama","Rio de Janeiro","Alto da Boa Vista, Pedra Bonita","-43.2075004577637","-22.9027996063232",NA,NA,NA,"1970","01","28",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-19 15:45:23-03","UNEB","HUNEB","6567","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Noblick, L.R.","3058","1984","03","07",NA,"Brasil",NA,NA,NA,"HUNEB0006567","Bahia","Angiospermae","Florideophycidae","(Vahl) Gale",NA,"Lençóis","Rio Lençóis acima do Serrano","-41.383333","-12.566667",NA,NA,NA,NA,NA,NA,"41W23'0''","12S34'0''",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-30 12:52:11-03","EAO","IAN","93310","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","sc","15597",NA,NA,NA,NA,"Paris",NA,NA,NA,"IAN093310",NA,"Monocotiledônea",NA,"Vahl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-30 12:52:11-03","EAO","IAN","93310","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Glaziou, AFM","15597",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN093310",NA,"Monocotiledônea",NA,"Vahl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-30 12:52:11-03","EAO","IAN","93310","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Glaziou, AFM","15597",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN093310",NA,"Monocotiledônea",NA,"Vahl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-30 12:52:11-03","EAO","IAN","100904","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Lanjouw, J; Lindeman, JC","180","1948","09","05","Southern America","Brasil",NA,NA,NA,"IAN100904",NA,"Monocotiledônea",NA,"Vahl","Lindeman, JC",NA,NA,NA,NA,NA,NA,NA,"1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-30 12:52:11-03","EAO","IAN","108234","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Langenheim, JH; Idrobo-Muñoz, JM","3665","1953","09","16","Southern America","Brasil",NA,NA,NA,"IAN108234","Colombia","Monocotiledônea",NA,"Vahl","Cowan, RS",NA,"La Calera, Paramo de la Siberia.",NA,NA,NA,NA,NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-30 12:52:11-03","EAO","IAN","145687","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Ribeiro, BGS","15273","1975","02","03","Southern America","Brasil",NA,NA,NA,"IAN145687","Roraima","Monocotiledônea",NA,"Vahl","Cordeiro, MR",NA,"Morro Tepequem.","-59.254167","0.737222",NA,NA,NA,"1984","05",NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-30 12:52:11-03","EAO","IAN","145687","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Ribeiro, BGS","15273","1975","02","03","Southern America","Brasil",NA,NA,NA,"IAN145687","Roraima","Monocotiledônea",NA,"Vahl","Cordeiro, MR",NA,"Morro Tepequem.","-59.254167","0.737222",NA,NA,NA,"1984","05",NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-30 12:52:11-03","EAO","IAN","83685","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Black, GA","16261","1954","05","31","Southern America","Brasil",NA,NA,"Inflorescência acastanhada.","IAN083685","Pará","Monocotiledônea",NA,"Vahl",NA,NA,"Rio Mojú, Fábrica; campina feita há muito tempo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-30 12:52:11-03","EAO","IAN","83685","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Black, GA","16261","1954","05","31","Southern America","Brasil",NA,NA,"Inflorescência acastanhada.","IAN083685","Pará","Monocotiledônea",NA,"Vahl",NA,NA,"Rio Mojú, Fábrica; campina feita há muito tempo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-30 12:52:11-03","EAO","IAN","158286","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Cordeiro, MR; Sena, NA","1705","1982","08","19","Southern America","Brasil",NA,NA,"Capim. Flor creme.","IAN158286","Pará","Monocotiledônea",NA,"Vahl","Cordeiro, MR","Anajás","Rio Anajás, boca do rio Açaituba. fazenda Santa Quiti. Solo arenoso. Campo.","-49.939998626709","-0.986666977405548",NA,NA,NA,NA,NA,NA,NA,NA,"81910","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-30 12:52:11-03","EAO","IAN","158286","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Cordeiro, MR; Sena, NA","1705","1982","08","19","Southern America","Brasil",NA,NA,"Capim. Flor creme.","IAN158286","Pará","Monocotiledônea",NA,"Vahl","Cordeiro, MR","Anajás","Rio Anajás, boca do rio Açaituba. fazenda Santa Quiti. Solo arenoso. Campo.","-49.939998626709","-0.986666977405548",NA,NA,NA,NA,NA,NA,NA,NA,"81910","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-30 12:52:11-03","EAO","IAN","196034","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Boelter, CR","509","2017","05","16","Southern America","Brasil",NA,NA,NA,"IAN196034","Pará","Monocotiledônea",NA,"Vahl",NA,"Maracanã","Ilha de Algodoal.","-47.581901550293","-0.595000028610229",NA,NA,NA,NA,NA,NA,NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-30 12:52:11-03","EAO","IAN","196036","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Boelter, CR","511","2017","05","16","Southern America","Brasil",NA,NA,NA,"IAN196036","Pará","Monocotiledônea",NA,"Vahl",NA,"Maracanã","Ilha de Algodoal, próximo ao Farol.","-47.581901550293","-0.595000028610229",NA,NA,NA,NA,NA,NA,NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-30 12:52:11-03","EAO","IAN","79265","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Sobrinho, V","165",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN079265","Pernambuco","Monocotiledônea",NA,"Vahl",NA,"Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-30 12:52:11-03","EAO","IAN","79265","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Vasconcelos, J; Sobrinho","165",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN079265","Pernambuco","Monocotiledônea",NA,"Vahl","Vasconcelos, J; Sobrinho","Recife","Terrenos de brejo.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-30 12:52:11-03","EAO","IAN","79265","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","glauca","Rhynchospora glauca","Vasconcelos, J; Sobrinho","165",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN079265","Pernambuco","Monocotiledônea",NA,"Vahl","Vasconcelos, J; Sobrinho","Recife","Terrenos de brejo.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-30 12:52:14-03","EAO","IAN","131056","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, HS; Santos, RR dos","23286","1969","02","14","Southern America","Brasil",NA,NA,"Culms to ca. 1.5 tall swamp border Vallery flats, capoeira with grazed grasses near swampy creek margin, ca. 35km N. E. of Francisco Sa., road to salinas.","IAN131056","Minas Gerais","Monocotiledônea",NA,"(Vahl) Gale","Koyama, T",NA,"Capoeira",NA,NA,NA,"1100","1100","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-30 12:52:14-03","EAO","IAN","131211","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, HS; Santos, RR dos","24476","1969","03","15","Southern America","Brasil",NA,NA,NA,"IAN131211","Goiás","Monocotiledônea",NA,"(Vahl) Gale","Koyama, T",NA,NA,NA,NA,NA,"1000","1000","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-30 12:52:14-03","EAO","IAN","131250","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, HS; Santos, RR dos","24844","1969","03","21","Southern America","Brasil",NA,NA,NA,"IAN131250","Goiás","Monocotiledônea",NA,"(Vahl) Gale","Koyama, T",NA,NA,NA,NA,NA,"1000","1000","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-30 12:52:14-03","EAO","IAN","131251","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, HS; Santos, RR dos","24845","1969","03","21","Southern America","Brasil",NA,NA,NA,"IAN131251","Goiás","Monocotiledônea",NA,"(Vahl) Gale","Koyama, T",NA,NA,NA,NA,NA,"1000","1000","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-30 12:52:14-03","EAO","IAN","138634","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, HS; Santos, RR dos","24478","1969","03","15","Southern America","Brasil",NA,NA,NA,"IAN138634","Goiás","Monocotiledônea",NA,"(Vahl) Gale","Koyama, T",NA,NA,NA,NA,NA,"1000","1000","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-30 12:52:14-03","EAO","IAN","138872","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, HS; Harley, RM","31029","1971","02","25","Southern America","Brasil",NA,NA,"Culms to ca. 85cm tall. Wet tall. sand among rocks. Cut - over gallery, exposed rocks and adjacent cerrado.","IAN138872","Bahia","Monocotiledônea",NA,"(Vahl) Gale","Koyama, T",NA,"Rio Riachão ca. 27km N. of Seaba, road to Água de Rega, ca.",NA,NA,NA,"1000","1000","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-30 12:52:14-03","EAO","IAN","145144","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Argent, GCG; Richards, PW","6446","1968","07","15","Southern America","Brasil",NA,NA,"Amongst tall grass. c. 1m high, near gallery forest.","IAN145144","Mato Grosso","Monocotiledônea",NA,"(Vahl) Gale","Araújo, AC","Xavantina","Pantanal transect.",NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-30 12:52:14-03","EAO","IAN","146009","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Rosa, NA","295","1975","01","23","Southern America","Brasil",NA,NA,"Planta de 90 m do campo aberto. Flores ferruginosas.","IAN146009","Roraima","Monocotiledônea",NA,"(Vahl) Gale","Davidse, G",NA,"Sub-base Surucucú.","-59.254167","0.737222",NA,NA,NA,"1977",NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-30 12:52:14-03","EAO","IAN","146009","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Rosa, NA","295","1975","01","23","Southern America","Brasil",NA,NA,"Planta de 90 m do campo aberto. Flores ferruginosas.","IAN146009","Roraima","Monocotiledônea",NA,"(Vahl) Gale","Davidse, G",NA,"Sub-base Surucucú.","-59.254167","0.737222",NA,NA,NA,"1977",NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-30 12:52:14-03","EAO","IAN","148630","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, HS; Soderstrom, TR","6482","1964","09","30","Southern America","Brasil",NA,NA,NA,"IAN148630","Mato Grosso","Monocotiledônea",NA,"(Vahl) Gale","Koyama, T",NA,NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-30 12:52:14-03","EAO","IAN","148667","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, HS; Souza, R","15568","1966","05","02","Southern America","Brasil",NA,NA,"Caespitose, the culms to ca. 35 cm. tall. Gallery forest, corrego Itaquera, ca. 30km. N.","IAN148667","Goiás","Monocotiledônea",NA,"(Vahl) Gale","Koyama, T",NA,NA,NA,NA,NA,"850","850","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-30 12:52:14-03","EAO","IAN","149257","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Anderson, WR","10096","1973","05","11","Southern America","Brasil",NA,NA,NA,"IAN149257","Goiás","Monocotiledônea",NA,"(Vahl) Gale","Koyama, T",NA,NA,NA,NA,NA,"1000","1000","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-30 12:52:14-03","EAO","IAN","195802","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Simon, MF","2638","2015","08","29","Southern America","Brasil",NA,NA,"Erva crescendo em área aberta sazonalmente inundável. Frequente no local.","IAN195802","Rondônia","Monocotiledônea",NA,"(Vahl) Gale","Martins, PRP","Porto Velho","12km N de Abunã, margem direita do rio Madeira. Parcela T10 P3. Campirana arborizada. Relevo plano. Solo siltoso sazonalmente inundável.","-65.348333","-0.5975",NA,"104","104","2017","09",NA,"-65.348333","-0.5975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-30 12:52:14-03","EAO","IAN","55539","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Black, GA; Lobato, LCB","9478","1950","04","19","Southern America","Brasil",NA,NA,"Perene, espigas castanhas.","IAN055539","Amapá","Monocotiledônea",NA,"(Vahl) Gale","Schneider, L",NA,"Fazenda Tucunaré; campo com manchas de campina, apresentando ilhas espalhadas.",NA,NA,NA,NA,NA,"2015","01","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-30 12:52:14-03","EAO","IAN","55539","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Black, GA; Lobato, LCB","9478","1950","04","19","Southern America","Brasil",NA,NA,"Perene, espigas castanhas.","IAN055539","Amapá","Monocotiledônea",NA,"(Vahl) Gale","Schneider, L",NA,"Fazenda Tucunaré; campo com manchas de campina, apresentando ilhas espalhadas.",NA,NA,NA,NA,NA,"2015","01","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-30 12:52:14-03","EAO","IAN","58811","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Pires, JM; Black, GA","2386","1950","05","28","Southern America","Brasil",NA,NA,NA,"IAN058811","Goiás","Monocotiledônea",NA,"(Vahl) Gale","Martins, PRP",NA,"Varedão do Relampago, duas léguas de Carolina.",NA,NA,NA,NA,NA,"2017","09","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-30 12:52:14-03","EAO","IAN","77951","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Silva, JF da","285","1952","07","09","Southern America","Brasil",NA,NA,"Capim.","IAN077951","Rondônia","Monocotiledônea",NA,"(Vahl) Gale",NA,NA,"Rio Abunã; campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-30 12:52:14-03","EAO","IAN","77951","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Silva, JF da","285","1952","07","09","Southern America","Brasil",NA,NA,"Capim.","IAN077951","Rondônia","Monocotiledônea",NA,"(Vahl) Gale",NA,NA,"Rio Abunã; campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-30 12:52:14-03","EAO","IAN","71785","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Black, GA; Magalhães, D","13415","1951","11","10","Southern America","Brasil",NA,NA,"Perene, espiga castanha.","IAN071785","Acre","Monocotiledônea",NA,"(Vahl) Gale","Araújo, AC","Rio Branco","Estrada Mucajaí-Caracaraí. Campina do Km 9.","-67.8099975585938","-9.9747200012207",NA,NA,NA,"1998","05",NA,NA,NA,"178770","auto",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-30 12:52:14-03","EAO","IAN","158423","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Dantas, M","955","1982","03","20","Southern America","Brasil",NA,NA,"Capim. Flor marrom.","IAN158423","Amapá","Monocotiledônea",NA,"(Vahl) Gale",NA,"Macapá","Km 43 de baixada. Latossolo amarelo. Várzea.","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-30 12:52:14-03","EAO","IAN","158423","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Dantas, M","955","1982","03","20","Southern America","Brasil",NA,NA,"Capim. Flor marrom.","IAN158423","Amapá","Monocotiledônea",NA,"(Vahl) Gale",NA,"Macapá","Km 43 de baixada. Latossolo amarelo. Várzea.","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-30 12:52:14-03","EAO","IAN","138339","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, HS; Fonseca, FS","27753","1970","03","17","Southern America","Brasil",NA,NA,"Stems to ca. 80cm tall. Gallery margin. Steep slopes with cut - over gallery forest and adjacent cerrado with interspersed outcrops.","IAN138339","Minas Gerais","Monocotiledônea",NA,"(Vahl) Gale","Koyama, T","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,"900","900","1971",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-30 12:52:14-03","EAO","IAN","158708","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Dantas, M; Nivaldo, S","023","1982","04","21","Southern America","Brasil",NA,NA,"Capim.","IAN158708","Pará","Monocotiledônea",NA,"(Vahl) Gale","Cordeiro, MR","Muaná","Rio Afuá; fazenda Berta. Campo.","-49.2167015075684","-1.52832996845245",NA,NA,NA,NA,NA,NA,NA,NA,"72451","auto",NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-30 12:52:14-03","EAO","IAN","158708","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Dantas, M; Nivaldo, S","023","1982","04","21","Southern America","Brasil",NA,NA,"Capim.","IAN158708","Pará","Monocotiledônea",NA,"(Vahl) Gale","Cordeiro, MR","Muaná","Rio Afuá; fazenda Berta. Campo.","-49.2167015075684","-1.52832996845245",NA,NA,NA,NA,NA,NA,NA,NA,"72451","auto",NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-30 12:52:14-03","EAO","IAN","74256","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Black, GA; Cordeiro, E","14531","1952","05","26","Southern America","Brasil",NA,NA,"Planta alta e esguia.","IAN074256","Rondônia","Monocotiledônea",NA,"(Vahl) Gale","Araújo, AC","Porto Velho","Antiga Guaporé; atrás da Igreja, caminho para o Km 8, solo branco, muito comum à beira da estrada.","-63.9039001464844","-8.76194000244141",NA,NA,NA,"1998","05",NA,NA,NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-30 12:52:14-03","EAO","IAN","191671","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Mimura, I","31","1961","10","17","Southern America","Brasil",NA,NA,"Ciperáceas em touceiras. Inflorescência marron-avermelhada. Filete branco, antera amarelo-pálida.","IAN191671","São Paulo","Monocotiledônea",NA,"(Vahl) Gale","Nascimento, EAP","Sao José dos Campos","Parte inferior da encosta leste do vale do Córrego da Ressaca, 6 1/2 km ao SW (ao longo da Rodovia Pres. Dutra) da saída para São José dos Campos, e dentro de 500m ao SE da Rodovia.Terreno Brejoso aberto ca. 50 m. SE da estrada.","-45.8800010681152","-23.1700000762939",NA,"560","590","2014","02","20",NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-12-04 15:26:29-03","PUCPR","HUCP","22472","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Hatschbach, GG; Hatschbach, GG; Ribas, OS","77432","2004","06","06",NA,"Brasil",NA,NA,NA,"HUCP00003442","Minas Gerais","Monocotiledonea",NA,"(Vahl) Gale.","Strong, MT","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","HUCP00003442",NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-10-09 11:28:05-03","UFBA","ALCB","005747","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Lordêlo, RP","57-623","1957","07",NA,"Southern America","Brasil",NA,NA,NA,"ALCB011892","Bahia","Monocotyledon",NA,"(Vahl) Gale","Luceño, M; Alves, M","Valença","Litoral Sul, Estação E. do Dendê, IAL","-39.066667","-13.366667","ALCB011892",NA,NA,"1996","02",NA,"-39.066667","-13.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
