"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","year","month","day","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"155","2019-11-21 10:18:52-03","IBt","SP","14148","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Sleumer, H","Loefgren, A",NA,"Brasil",NA,NA,"SP006092","SP006092","CGG3150","São Paulo",NA,"Piassaguera - Cubatão",NA,NA,"1895","08","16",NA,"1977","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-06-04 11:03:57-03","IBt","SP","268671","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Negrelle, R",NA,"Brasil",NA,NA,NA,NA,"A-259","Santa Catarina","Itapoá",NA,"-48.6161003112793","-26.1168994903564","1992","07","30",NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-08 08:53:41-03","IBt","SP","337838","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Martins, SE",NA,"Brasil",NA,NA,NA,NA,"544","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656","1999","09","02",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-08 08:53:41-03","IBt","SP","337837","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Sampaio, PSP",NA,"Brasil",NA,NA,NA,NA,"341","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656","1999","09","02",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:18:52-03","IBt","SP","200946","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Torres, RB","Barros, F",NA,"Brasil",NA,NA,NA,NA,"945","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818","1983","09","15",NA,"2007",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-05-07 17:16:20-03","IBt","SP","258841","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Torres, RB","Baitello, JB",NA,"Brasil",NA,NA,NA,NA,"16","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818","1981","11","10",NA,"1996","09","10","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-08 08:53:41-03","IBt","SP","337114","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Simão Bianchini, R",NA,"Brasil",NA,NA,NA,NA,"831","São Paulo","Embu-Guaçu",NA,"-46.810001373291","-23.8299999237061","1995","10","26",NA,NA,NA,NA,"15311","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:18:52-03","IBt","SP","14150","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Sleumer, H","Loefgren, A",NA,"Brasil",NA,"Arbol, fr. rubro.","SP006091","SP006091","CGG2658","São Paulo","Iguape","Beira do rio Una da Aldeia.","-47.5499992370605","-24.7000007629395","1894","09","29",NA,"1977","01",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:18:52-03","IBt","SP","309104","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Rossi, L","Fávero, OA; Prado, DM",NA,"Brasil",NA,"Árvore espontânea, fruto isolado e avermelhado, brejo",NA,NA,"620","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Beira da Cachoeira do Guilherme","-47.5499992370605","-24.7000007629395","1992","10","11",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:18:52-03","IBt","SP","285657","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Torres, RB","Pirani, JR; et al.",NA,"Brasil",NA,"Arbusto escandente com frutos imaturos verdes, folhagem lustrosa",NA,NA,"822","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Mata pluvial tropical -Orla","-47.5499992370605","-24.7000007629395","1983","08","27",NA,"1997","03",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:18:52-03","IBt","SP","247275","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Torres, RB","Rossi, L; et al.",NA,"Brasil",NA,"Árvore ca. 6,0m alt., espinhos ramificados no caule frutos imaturos verdes, no interior da mata de encosta",NA,NA,"734","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador","-47.5499992370605","-24.7000007629395","1990","10","18",NA,"1997","03",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-21 10:18:52-03","IBt","SP","249872","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Torres, RB","Ferreira, S; et al.",NA,"Brasil",NA,"Flores pequenas esverdeadas",NA,NA,"188","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do morro próximo ao alojamento","-47.5499992370605","-24.7000007629395","1990","08","16",NA,"1997","03",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-18 08:31:31-03","IBt","SP","245460","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Torres, RB","Rossi, L; et al.",NA,"Brasil",NA,"Árvore ca. 10m alt., espinhos ramificados nos caules, flores esverdeada, anteras creme",NA,NA,"657","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha em direção ao Pocinho","-47.5499992370605","-24.7000007629395","1990","08","15",NA,"1997","03",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-21 10:18:52-03","IBt","SP","14149","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Sleumer, H","Loefgren, A",NA,"Brasil",NA,NA,"SP006093","SP006093","CGG1679","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758","1891","12","06",NA,"1977","01",NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-05 09:52:42-03","IBt","SP","357347","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Nicolau, SA",NA,"Brasil",NA,NA,NA,NA,"2444","São Paulo","Luís Antônio",NA,"-47.7000007629395","-21.5499992370605","1998","02","23",NA,NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-05 09:52:42-03","IBt","SP","357352","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Nicolau, SA",NA,"Brasil",NA,NA,NA,NA,"2440","São Paulo","Luís Antônio",NA,"-47.7000007629395","-21.5499992370605","1998","02","23",NA,NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-05 09:52:42-03","IBt","SP","357426","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Nicolau, SA",NA,"Brasil",NA,NA,NA,NA,"3038","São Paulo","Mogi das Cruzes",NA,"-46.1883010864258","-23.5228004455566","2001","05","23",NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-04-15 17:20:36-03","IBt","SP","252187","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Rossi, L",NA,"Brasil",NA,NA,NA,NA,"988","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207","1989","11","23",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-04-15 17:20:36-03","IBt","SP","248477","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Romaniuc Neto, S; et al.",NA,"Brasil",NA,NA,NA,NA,"1088","São Paulo","Mogi Guaçu","Fazenda Campininha, Martinho Prado","-46.9421997070312","-22.372200012207","1988","03","14",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-06-04 11:03:57-03","IBt","SP","272312","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Nicolau, SA",NA,"Brasil",NA,NA,NA,NA,"425","São Paulo","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939","1992","06","20",NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-18 08:31:31-03","IBt","SP","3394","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Gehrt, A",NA,"Brasil",NA,NA,NA,NA,"s.n.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","1919","07","19",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-18 08:31:31-03","IBt","SP","245","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Hoehne, FC",NA,"Brasil",NA,NA,NA,NA,"s.n.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","1917","06","22",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-18 08:31:31-03","IBt","SP","795","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Hoehne, FC",NA,"Brasil",NA,NA,NA,NA,"s.n.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","1917","10",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 10:18:52-03","IBt","SP","14140","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Sleumer, H","Hammar, A",NA,"Brasil",NA,NA,"SP006094","SP006094","CGG5745","São Paulo","São Paulo","Horto Botânico","-46.6300010681152","-23.5400009155273","1898","06","15",NA,"1977","01",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 10:18:52-03","IBt","SP","33522","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Sleumer, HO","Handro, O",NA,"Brasil",NA,NA,"SP000739","SP000739","s.n.","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273","1935","06","16","Holotype","1952",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-01-07 09:34:37-03","IBt","SP","454726","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Kondrat, H",NA,"Brasil",NA,NA,NA,NA,"93","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273","2013","01","21",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:18:52-03","IBt","SP","490517","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Aragaki, S; Petri, L","Petri, L; Pou, HV",NA,"Brasil",NA,NA,NA,NA,"242","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273","2016","03","31",NA,"2016","12","19","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-10-22 10:13:53-03","IBt","SP","344421","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer",NA,"Zipparro, VB",NA,"Brasil",NA,NA,NA,NA,"1807","São Paulo","Sete Barras","Parque Intervales","-47.9199981689453","-24.3799991607666","1999","10","17",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2014-09-23 10:59:39-03","G","G","G00364087","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Sleumer, H. O.","Gaudichaud-Beaupré, C.","AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00364087",NA,"875","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","1833",NA,"00","SYNTYPUS of Hisingera salzmannii Clos","1976","01","01",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA
"184","2014-09-23 10:59:39-03","G","G","G00364094","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Sleumer, H. O.","Gaudichaud-Beaupré, C.","AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00364094",NA,"875","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","1833",NA,"00","SYNTYPUS of Hisingera salzmannii Clos","1976","01","01",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA
"185","2014-09-23 10:59:39-03","G","G","G00364095","S","Plantae",NA,NA,"Salicaceae","Xylosma","glaberrima","Xylosma glaberrima","Sleumer","Sleumer, H. O.","Gaudichaud-Beaupré, C.","AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00364095",NA,"875","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","1833",NA,"00","SYNTYPUS of Hisingera salzmannii Clos","1976","01","01",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA
