"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"1196","2015-03-07 01:39:09-03","F","FMNH-SEEDPLANTS","V0116601F","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0116601F","V0116601F_01",NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1197","2015-03-07 01:39:09-03","F","FMNH-SEEDPLANTS","V0116602F","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0116602F","V0116602F_01",NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1198","2015-03-07 01:39:09-03","F","FMNH-SEEDPLANTS","V0116603F","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0116603F","V0116603F_01",NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1199","2015-03-07 01:39:09-03","F","FMNH-SEEDPLANTS","V0116604F","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0116604F","V0116604F_01",NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1200","2015-03-13 18:56:35-03","F","FMNH-SEEDPLANTS","V0116775F","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"F. Bonadeu",NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0116775F","V0116775F_01",NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1201","2015-03-13 18:56:35-03","F","FMNH-SEEDPLANTS","V0116776F","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"F. Bonadeu",NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0116776F","V0116776F_01",NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1202","2018-05-14 16:14:32-03","F","FMNH-SEEDPLANTS","V0349410F","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"RRC ID Flag","M. L. Ortiz","1987","11","27","Paraguay","Cordillera",NA,"-57","-25.25",NA,NA,NA,NA,"V0349410F","V0349410F_01 V0349410F_02",NA,"Spermatophyta",NA,"699","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"699",NA
"1203","2019-06-11 13:09:28-03","F","FMNH-SEEDPLANTS","V0349411F","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"RRC ID Flag","A. Schinini","1990","10","13","Paraguay","Alto Paraná",NA,"-54.8333","-25.5",NA,NA,NA,NA,"V0349411F","V0349411F_01 V0349411F_02",NA,"Spermatophyta",NA,"27256","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"27256",NA
"1204","2018-04-24 13:16:47-03","F","FMNH-SEEDPLANTS","V0349412F","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"RRC ID Flag","M. Toledo","1994","11","29","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"V0349412F","V0349412F_01",NA,"Spermatophyta",NA,"521","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"521",NA
"1205","2019-06-11 12:43:51-03","F","FMNH-SEEDPLANTS","V0349413F","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"RRC ID Flag","I. G. Vargas C.","1991","7","3","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"V0349413F","V0349413F_01",NA,"Spermatophyta",NA,"1034","South America",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1034",NA
"1206","2019-10-03 14:20:28-03","IAC","IAC","18071","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Mor.","H.F. Leitão Filho","D.M. Dedecca","1955","10","25","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"Jardim Guanabara",NA,NA,"595",NA,NA,NA,"1967","09","08",NA,NA,NA,NA,NA,NA,NA,NA
"1207","2019-01-25 15:34:59-02","IAC","IAC","19592","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Mor.","H.F. Leitão Filho","H.F. Leitão Filho","1967","10","10","Brasil","São Paulo","Piracicaba","-47.6492","-22.7253","-47.6492","-22.7253",NA,NA,NA,NA,"Avenida Independência",NA,NA,"196",NA,NA,NA,"1967","11","08",NA,NA,NA,NA,NA,NA,NA,NA
"1208","2019-01-25 15:40:44-02","IAC","IAC","25453","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","N.C.O. Nogueira","A. Ide & I.S. Moscheta","1980","10","22","Brasil","Paraná","Maringá","-51.9386","-23.4253","-51.9386","-23.4253",NA,NA,NA,NA,"H. Flor, Dr. Luiz T. Mendes",NA,NA,"s/nº",NA,NA,"Espécime n. 63. Nome popular: timboril, orelha-de-negro","1984","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"1209","2019-01-25 15:40:44-02","IAC","IAC","26014","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. Krapovickas & A. Schinini","A. Krapovickas & A. Schinini","1987","09","30","Argentina","Corrientes","San Cosme","-58.5","-27.3333","-58.5000","-27.3333",NA,NA,NA,NA,NA,NA,NA,"41917",NA,NA,"Doação IBONE (Argentina)","1987","09","30",NA,NA,NA,NA,NA,NA,NA,NA
"1210","2019-01-25 15:34:59-02","IAC","IAC","35910","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Mor.","M.C.Diad et al.","M.C.Diad et al.","1994","10","09","Brasil","Paraná","Tibagi","-50.4136","-24.5094","-50.4136","-24.5094",NA,NA,NA,NA,"saída para Castro",NA,NA,"54",NA,NA,NA,"1994","10","09",NA,NA,NA,NA,NA,NA,NA,NA
"1211","2019-01-25 15:40:44-02","IAC","IAC","45311","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. Pott","A. Pott","2004","09","16","Brasil","Mato Grosso do Sul","Aquidauana","-55.7872","-20.4711","-55.7872","-20.4711",NA,NA,NA,NA,"Fazenda São Francisco, sub região de Aquidauana, Pantanal",NA,NA,"11835",NA,NA,"Nome popular: ximbuva","2004","09","16",NA,NA,NA,NA,NA,NA,NA,NA
"1212","2019-01-25 15:40:44-02","IAC","IAC","47603","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & M. Oliveira (2)","2001","05","30","Brasil","São Paulo","Ribeirão Preto","-47.959919","-21.322985","-47.959919","-21.322985",NA,NA,NA,NA,"Fazenda Tamboril",NA,NA,"488",NA,NA,"UTM W0192932, S7639190, zona 23","2001","05","30",NA,NA,NA,NA,NA,NA,NA,NA
"1213","2019-01-25 15:40:44-02","IAC","IAC","47604","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & A. Furlan (2)","2001","10","15","Brasil","São Paulo","Ribeirão Preto","-47.927517","-21.354206","-47.927517","-21.354206",NA,NA,NA,NA,"Próximo ao ribeirão da Onça",NA,NA,"490",NA,NA,"UTM W0196360, S7635794, zona 23","2001","10","15",NA,NA,NA,NA,NA,NA,NA,NA
"1214","2019-01-25 15:40:44-02","IAC","IAC","47630","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.C. Bernacci & O. Kotchetkoff-Henriques","L.C. Bernacci & O. Kotchetkoff-Henriques","2001","11","26","Brasil","São Paulo","Ribeirão Preto","-47.829523","-21.28535","-47.829523","-21.285350",NA,NA,NA,NA,"reserva 24",NA,NA,"489",NA,NA,"UTM W0206393, S7643608, zona 23","2001","11","26",NA,NA,NA,NA,NA,NA,NA,NA
"1215","2019-01-25 15:40:44-02","IAC","IAC","47886","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.C. Bernacci & O. Kotchetkoff-Henriques","O. Kotchetkoff-Henriques & M. Oliveira (2)","2001","02","20","Brasil","São Paulo","Ribeirão Preto","-47.930197","-21.326701","-47.930197","-21.326701",NA,NA,NA,NA,"Fazenda da Bomba",NA,NA,"487",NA,NA,"UTM W0196025, S7638836 zona 23.","2001","02","20",NA,NA,NA,NA,NA,NA,NA,NA
"1216","2019-01-25 15:40:44-02","IAC","IAC","51531","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","I.M. Silva","I.M. Silva","2009","10","01","Brasil","São Paulo","São José do Rio Preto","-49.3163889","-20.7080556","-49.3163889","-20.7080556",NA,NA,NA,NA,"Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",NA,NA,"196",NA,NA,"Coordenadas medidas 20o42`29``S e 49o18`59``W","2009","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"1217","2019-01-25 15:40:44-02","IAC","IAC","54160","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","E.J. França","R.C. Ferrari & E.J. França","1996","10","01","Brasil","São Paulo","Piracicaba","-47.6492","-22.7253","-47.6492","-22.7253",NA,NA,NA,NA,"ESALQ, atrás do serviço Social",NA,NA,"s/nº",NA,NA,NA,"1996","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"1218","2019-01-25 15:40:44-02","IAC","IAC","56623","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","N.A.G. Escobar & J.Y. Tamashiro","A.C.Q. Silva & A.F. Monteiro","2017","07","21","Brasil","São Paulo","Ibaté","-47.9923333","-21.9388611","-47.9923333","-21.9388611",NA,NA,NA,NA,"Estrada municipal Itabé/ Àgua Vermelha, s/n ( Em frente do Viveiro Camará)",NA,NA,"s/nº",NA,NA,"Nome popular: timburi, tamboril, orelha-de-macaco. Coordenadas originais: 21° 56#?# 19.9 S, 47° 59#?# 32.4 W!","2017","11","28",NA,NA,NA,NA,NA,NA,NA,NA
"1219","2019-01-25 15:40:44-02","IAC","IAC","7687","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Mor.","F.C. Hoehne","M. Koscinski","1934","11","15","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,"Horto Florestal",NA,NA,"s/nº",NA,NA,"Material obtido pelo sr.Bento pickel em fevereiro de 1945. b.P.12. Nome popular: tamboril","1934","11","15",NA,NA,NA,NA,NA,NA,NA,NA
"1220","2020-07-23 12:14:16-03","CEPLAC","CEPEC","71284","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"H. C. Lima","R. M. Harley","1996","06","21","Brasil","Bahia","seabra","-42.266389","-12.216111","42W15'59","12S12'58",NA,NA,NA,NA,"Caminho para Xique-Xique.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA
"1221","2020-07-23 12:07:33-03","CEPLAC","CEPEC","142502","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"Sem Informação","Fernandes, M.H.","2014","10","23","Brasil","Bahia","VITÓRIA DA CONQUISTA","-41.219722","-14.940278","41W13'11","14S56'25",NA,NA,NA,NA,"Conglomerado BA_1291-3-2-6",NA,NA,"20",NA,NA,"Duplicatas: RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2020-07-23 12:14:16-03","CEPLAC","CEPEC","51153","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"A. F. Silva","A. F. Silva","1985","10","10","Brasil","São Paulo","SÃO JOSÉ DOS CAMPOS","-45.9375","-23.075","45W56'15","23S4'30",NA,NA,NA,NA,NA,NA,NA,"1275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA
"1223","2020-07-23 12:14:16-03","CEPLAC","CEPEC","104422","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"M. L. Guedes","M. L. Guedes","2003","10","25","Brasil","Bahia","MORRO DO CHAPÉU","-41.15","-11.55","41W9'","11S33'",NA,NA,NA,NA,"Chapada Diamantina.",NA,NA,"10729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA
"1224","2020-07-23 12:14:16-03","CEPLAC","CEPEC","107795","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"M. L. Guedes","M. L. Guedes","1968","05","05","Brasil","Bahia","MORRO DO CHAPÉU","-41.15","-11.55","41W9'","11S33'",NA,NA,NA,NA,"Piemeonte da Diamantina. Ventura.",NA,NA,"10995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2004",NA,NA,NA
"1225","2020-07-23 12:07:33-03","CEPLAC","CEPEC","153781","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"H.C. Lima","Santos, E.A.","2016","03","02","Brasil","Bahia","FEIRA DE SANTANA","-38.966667","-12.266667","38W58'0","12S16'0",NA,NA,NA,NA,"Conglomerado BA_670-2-2-2",NA,NA,"1379",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"8/6/2017",NA,NA,NA
"1226","2020-07-23 12:14:16-03","CEPLAC","CEPEC","42001","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"G. C. P. Pinto","J. C. A. Lima","1984","03","24","Brasil","Bahia","CAETITÉ","-42.45","-14.1","42W27'0","14S6'0",NA,NA,NA,NA,NA,NA,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/09/1984",NA,NA,NA
"1227","2020-07-23 12:14:16-03","CEPLAC","CEPEC","68054","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"J. G. Jardim","L. P. de Queiroz","1994","10","11","Brasil","Bahia","RIACHÃO DAS NEVES","-44.95","-11.683333","44W57'","11S41'",NA,NA,NA,NA,"11Km N cidade, BR-135 (estr. Formosa Rio Preto/Barreiras).",NA,NA,"4123",NA,NA,"<ll>dwc_commonname:</ll> Tamburi",NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"1228","2020-07-23 12:14:16-03","CEPLAC","CEPEC","68029","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"L. P. de Queiroz","L. P. de Queiroz","1994","10","11","Brasil","Bahia","barra","-43.233333","-12.2","43W14'","12S12'",NA,NA,NA,NA,"A 500m marg. esq. e 200m ponte Rio S. Francisco, apos Ibotirama. BR-242.",NA,NA,"4057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"1229","2020-07-23 12:14:16-03","CEPLAC","CEPEC","42587","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"G. P. Lewis","L. Coradin","1983","07","02","Brasil","Bahia","bom jesus da lapa","-42.55","-14","42W33'0","14S0'0",NA,NA,NA,NA,"Estr. Igopora/Caetite, Km 67.",NA,NA,"6343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/11/1986",NA,NA,NA
"1230","2020-07-23 12:14:16-03","CEPLAC","CEPEC","48041","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"H. C. Lima","R. M. Harley","1988","10","25","Brasil","Bahia","livramento do brumado","-41.816667","-13.616667","41W49'","13S37'",NA,NA,NA,NA,"5Km da cidade na estrada para Rio de Contas.",NA,NA,"25612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2009",NA,NA,NA
"1231","2020-07-23 12:14:16-03","CEPLAC","CEPEC","36129","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"T. S. dos Santos","F. S. Santos","1984","11","07","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'0","16S23'0",NA,NA,NA,NA,"Arboreto da ESPAB. Quadra 29.",NA,NA,"444",NA,NA,"<ll>dwc_commonname:</ll> Orelha-de-negro, Tamboril",NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA
"1232","2020-07-23 12:14:16-03","CEPLAC","CEPEC","79135","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"R. M. Harley","N. Roque","1996","11","19","Brasil","Bahia","RIO DE CONTAS","-41.795","-13.630556","41W47'42","13S37'50",NA,NA,NA,NA,"Serra do Tombador, Faz. Tombador.",NA,NA,"4522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1996",NA,NA,NA
"1233","2020-07-23 12:14:16-03","CEPLAC","CEPEC","86639","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"M. L. Guedes","M. L. Guedes","1999","12","20","Brasil","Bahia","PINDOBAÇU","-40.35","-10.733333","40W21'","10S44'",NA,NA,NA,NA,"Piemonte Diamantina. Margem direita do Rio Itapicuru-açu.",NA,NA,"7174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA,NA,NA
"1234","2020-07-23 12:14:16-03","CEPLAC","CEPEC","89389","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"L. M. Nascimento","A. G. da Silva","2000","03","28","Brasil","Pernambuco","brejo da madre de deus","-36.389167","-8.201389","36W23'21","8S12'5",NA,NA,NA,NA,"Estrada para o Bituri Grande.",NA,NA,"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/04/2000",NA,NA,NA
"1235","2020-07-23 12:14:16-03","CEPLAC","CEPEC","89971","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"L. M. Nascimento","A. G. da Silva","2000","03","28","Brasil","Pernambuco","brejo da madre de deus","-36.389167","-8.201389","36W23'21","8S12'5",NA,NA,NA,NA,"Estrada para o Bituri Grande.",NA,NA,"258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/04/2000",NA,NA,NA
"1236","2020-07-23 12:14:16-03","CEPLAC","CEPEC","41876","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"T. S. dos Santos","F. S. Santos","1987","10","21","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'0","16S23'0",NA,NA,NA,NA,"Arboreto da ESPAB, Quadra no. 029.",NA,NA,"673",NA,NA,"<ll>dwc_commonname:</ll> Tamboril",NA,NA,NA,NA,NA,NA,NA,"30/12/1987",NA,NA,NA
"1237","2020-07-23 12:14:16-03","CEPLAC","CEPEC","10476","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"L. A. Mattos-Silva","T. S. dos Santos","1974","10","05","Brasil","Bahia","BELMONTE","-38.8828010559082","-15.8631000518799","0W0'0","0S0'0",NA,NA,NA,NA,"Rod. Sta. Maria Eterna/Boca do Córrego, Km 26.",NA,NA,"2812",NA,NA,"<ll>dwc_commonname:</ll> Tamboril",NA,NA,NA,NA,"71281","auto",NA,"05/12/1969",NA,NA,NA
"1238","2020-07-23 12:14:16-03","CEPLAC","CEPEC","7397","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"J. Y. Tamashiro","R. S. Pinheiro","1971","07","08","Brasil","Bahia","MARACÁS","-40.4308013916016","-13.4411001205444","0*0'99","99*99'99",NA,NA,NA,NA,"Km 22 Rod. Maracas/Pouso Alegre.",NA,NA,"1446",NA,NA,"<ll>dwc_commonname:</ll> Tamboril-do-campo, Orelha-de-macaco",NA,NA,NA,NA,"50558","auto",NA,"01/06/1983",NA,NA,NA
"1239","2020-07-23 12:14:16-03","CEPLAC","CEPEC","75222","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"R. C. Barneby","J. M. Silva","1965","01","09","Brasil","Paraná","curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Praca da Vila Hauer.",NA,NA,"1794",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,"30/12/1997",NA,NA,NA
"1240","2020-07-23 12:14:16-03","CEPLAC","CEPEC","70164","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"G. Hatschbach","G. Hatschbach","1996","02","23","Brasil","Paraná","guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,"Candoi. Prox. do Rio Jordao e Salto do Cachorro.",NA,NA,"64472",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,"30/12/1996",NA,NA,NA
"1241","2020-07-23 12:14:16-03","CEPLAC","CEPEC","78671","PreservedSpecimen","Plantae","Mimosaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"G. Hatschbach","J. M. Silva","1997","10","16","Brasil","Paraná","TRÊS BARRAS DO PARANÁ","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,NA,NA,"Vargem Bonita.",NA,NA,"2149",NA,NA,NA,NA,NA,NA,NA,"20611","auto",NA,"30/12/1997",NA,NA,NA
"1242","2019-04-02 09:32:04-03","URICER","HPBR","709","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","Vell","CARNIEL,N.","VENTURIN,N.","1985","10","25","Brasil","Rs","Ponte do Rio Ligeiro",NA,NA,NA,NA,NA,NA,"HPBR000709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1243","2019-11-12 16:42:53-03","URICER","HPBR","4335","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell)","TRENTIN,V.","ANZOLIN,S.","1990","10","20","Brasil","Rs","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR004335",NA,NA,NA,NA,NA,NA,NA,"Altura de aproximadamente 15 metros, ocorrência isolada, flor creme-esveredeada.",NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"1244","2019-11-13 11:38:49-03","URICER","HPBR","47","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","SCHEID,O.","SCHEID,O.","1981","12","10","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR000047",NA,"Bairro Demoliner",NA,NA,NA,NA,NA,"Árvore de folhas compostas e disposição oposta. Flores amarelas, altura de 6 metros.","1981","12","10",NA,"46790","auto",NA,NA,"1",NA,NA
"1245","2019-04-02 09:32:04-03","URICER","HPBR","7059","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Mor.","BUTZKE, A.","BUTZKE, A. et al","1993","06","11","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR007059",NA,"BR 153",NA,NA,NA,NA,NA,"20m de altura",NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"1246","2019-04-02 09:32:04-03","URICER","HPBR","6863","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","Morong",NA,"TOMAZIN, A.","2000","11","18","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR006863",NA,"PARQ. MUNIC LONGINES MALINOWSKI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA,NA
"1247","2020-03-18 16:38:11-03","URICER","HPBR","6950","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","Morong","GUGEL, J. L.","GUGEL, J. L.","2000","11","01","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR006950",NA,"PARQ. MUNIC LONGINES MALINOWSKI",NA,NA,NA,NA,NA,NA,"2000","11","01",NA,"46790","auto",NA,NA,"1",NA,NA
"1248","2019-04-02 09:32:04-03","URICER","HPBR","8970","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","MILESI, T. R.","FARINA, S. & FALLER, L. F.","2004","04","15","Brasil","RS","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"HPBR008970",NA,"PCH ANDORINHAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35080","auto",NA,NA,"1",NA,NA
"1249","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","56","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong.",NA,"Lima, J.L.S.","1982","10","08","Brasil","Ceará","Milagres","-38.9455986022949","-7.31333017349243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Álcool","<ll>dwc_commonname:</ll> Orelha de negro/tamboril",NA,NA,NA,NA,"26342","auto",NA,NA,NA,NA,NA
