"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","eventTime","fieldNumber","individualCount"
"262","2020-09-12 05:00:02-03","US","US","2403057","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","1991","1954","7","19","Brazil","Santa Catarina","Luiz Alves","Braço Joaquim","-48.9328002929688","-26.7206001281738",NA,NA,"450",NA,NA,"US01898144","US01898144_01 US01898144_02",NA,"Myrtales","South America - Neotropics",NA,NA,"16079","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","2403528","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","8973","1959","8","21","Brazil","Santa Catarina","Blumenau","Morro Spitzskopf","-49.0661010742188","-26.9193992614746",NA,NA,"400",NA,NA,"US01898136","US01898136_01 US01898136_02",NA,"Myrtales","South America - Neotropics",NA,NA,"34291","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","2706481","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"G. Hatschbach","19643","1968","8","29","Brazil","Paraná","São José dos Pinhais","Serra do Emboque","-49.2064018249512","-25.5347003936768",NA,NA,"1100",NA,NA,"US01898133","US01898133_01 US01898133_02",NA,"Myrtales","South America - Neotropics",NA,NA,"45291","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","2403039","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","3935","1956","10","25","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"50",NA,NA,"US01898139","US01898139_01 US01898139_02",NA,"Myrtales","South America - Neotropics",NA,NA,"31105","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"266","2019-12-09 17:30:21-03","UFPR","EFC","2764","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","1997","09","12","Tramujas, A.P.","556","1991","11","24","Brasil","Paraná","Piraquara","Mananciais da Serra","-48.9805","-25.4951","-48.9805","-25.4951","1000","1000","Arvoreta 3m, em sub-bosque de contato atlântica - araucária, 1.000m s.n.m. Frutos vermelhos (carpoteca 305).","EFC002764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-12-09 17:30:21-03","UFPR","EFC","13685","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","2015","05","08","Blum, C.T.; Scheer, M.B.","1734","2014","07","23","Brasil","Paraná","Morretes","Serra da Igreja","-48.8689","-25.6062","-48.8689","-25.6062","1100","1100","Arvoreta com 5 m, aos 1100 m.s.n.m. Boões florais brancos.","EFC013685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-12-09 17:30:21-03","UFPR","EFC","18628","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Souza, I.","2019","08","17","Souza, I. et al.","579","2019","08","17","Brasil","Paraná","Morretes","Cachoeiras Gêmeas","-48.884968","-25.332695","-48.884968","-25.332695","505","505","Arvoreta 3 m, botões com pecíolo e sépalas vináceos, hipanto verde.","EFC018628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:26:45-03","USP","SPF","124428","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Aguiar, OT","1997","08",NA,"Pastore, JA","804","1997","07","29","Brasil","São Paulo","Salesópolis",NA,"-43.583333","-23.583333","-43.583333","-23.583333","1105","1105",NA,"SPF00124428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:26:45-03","USP","SPF","109213","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","1985",NA,NA,"Hatschbach, G","19755","1968","07","30","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"SPF00109213",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:26:45-03","USP","SPF","19070","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Legrand, D","1972",NA,NA,"Hatschbach, G","19643","1968","08","29","Brasil","Paraná","São José dos Pinhais","Serra do Emboque.","-49.2064018249512","-25.5347003936768",NA,NA,"1100","1100",NA,"SPF00019070",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:26:45-03","USP","SPF","103255","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Mazine, FF","2011","03",NA,"Pirani, JR","3623","1995","07","18","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"SPF00103255",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:26:45-03","USP","SPF","171398","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2018","04",NA,"Santos, MF","6","2005","02","13","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"SPF00171398",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:26:45-03","USP","SPF","165334","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Kawasaki, ML","2000",NA,NA,"Sampaio, LCQMP","136","1999","01","27","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00165334",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"275","2021-03-25 13:52:46-03","UNIVILLE","JOI","17533","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Oliveira, AA de","2010","01","07","Stival-Santos, A.; Legal, E. & Silveira, S.","971","2009","10","07","Brasil","Santa Catarina","Gaspar","Gaspar Alto. Rua Hésio Silveira de Souza.","-49.050833","-27.000556","49º3'3''W","27º0'2''S","215","215","Fruto avermelhado Habito: Arbustiva","JOI017533","JOI017533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-25 13:52:46-03","UNIVILLE","JOI","17388","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Seubert, R.C.","2014","08","10","Seubert. R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gabien, W.","192","2014","08","10","Brasil","Santa Catarina","Indaial","Faxinal do Bepe","-49.210833","-27.110278","49º12'39''W","27º6'37''S","640","640","Habito: Arvoreta","JOI017388","JOI017388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-25 13:52:46-03","UNIVILLE","JOI","15496","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M. Sobral","2010","10","29","A. Korte","4139","2010","08","19","Brasil","Santa Catarina","Joinville","Serra Queimada.","-49.049722","-26.100278","49º2'59''W","26º6'1''S","1167","1167","; HABITAT: interior do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Alto Montana","JOI015496","JOI015496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-25 13:52:46-03","UNIVILLE","JOI","16475","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Seubert, R.C.","2014","09","09","Seubert, R.C.","15","2014","09","09","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2317008972168","-26.8978004455566",NA,NA,"706","706","; HABITAT: encosta; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI016475","JOI016475",NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"279","2021-03-25 13:52:46-03","UNIVILLE","JOI","2939","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M.E.G. Sobral","2005","04","30","F.C.S. Vieira",NA,"2004","09","30","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITO: árvore, terrestre; TIPO VEGETACIONAL: Floresta montana","JOI002939","JOI002939",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"280","2021-03-25 13:52:46-03","UNIVILLE","JOI","2937","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M.E.G. Sobral","2005","04","30","F.C.S. Vieira","432","2004","08","20","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITO: árvore, terrestre; TIPO VEGETACIONAL: floresta altomontana","JOI002937","JOI002937",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"281","2021-03-25 13:52:46-03","UNIVILLE","JOI","2940","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M.E.G. Sobral","2005","04","30","F.C.S. Vieira","414","2004","07","28","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITO: árvore, terrestre; TIPO VEGETACIONAL: floresta altomontana","JOI002940","JOI002940",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"282","2021-03-25 13:52:46-03","UNIVILLE","JOI","2941","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M.E.G. Sobral","2005","04","30","F.C.S. Vieira","415","2004","07","28","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITO: árvore, terrestre; TIPO VEGETACIONAL: floresta altomontana","JOI002941","JOI002941",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"283","2021-03-25 13:52:46-03","UNIVILLE","JOI","2938","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M.E.G. Sobral","2005","04","30","F.C.S. Vieira","474","2004","09","30","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","; HABITO: árvore, terrestre; TIPO VEGETACIONAL: floresta altomontana","JOI002938","JOI002938",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"284","2021-03-25 13:52:46-03","UNIVILLE","JOI","5011","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","F.C.S. Vieira","2007","07","19","F.C.S. Vieira","1898",NA,NA,NA,"Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"700","700","Ano de coleta: 2006; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI005011","JOI005011",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-25 13:52:46-03","UNIVILLE","JOI","5003","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","F.C.S. Vieira","2007","07","19","F.C.S. Vieira","1807","2006","07","05","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"700","700","; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI005003","JOI005003",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"286","2021-03-25 13:52:46-03","UNIVILLE","JOI","8738","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","F.C.S. Vieira","2009","07","08","Meyer, F.S.","818","2008","11","08","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas, Univille - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: sub bosque da floresta; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI008738","JOI008738",NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"287","2019-10-07 09:35:19-03","UEFS","HUEFS","17503","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Oliveira, P.I.","672","1982","08","25","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"HUEFS0017503",NA,"Angiospermae","Myrtales",NA,NA,NA,"17116","auto","Rosanae",NA,NA,NA,NA,NA,NA
"288","2019-10-07 09:35:19-03","UEFS","HUEFS","14307","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D.Legrand",NA,NA,NA,NA,"Hatschbach, G.","2502","1951","09","29","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUEFS0014307",NA,"Angiospermae","Myrtales",NA,NA,NA,"12577","auto","Rosanae",NA,"var. kleinii",NA,NA,NA,NA
"289","2015-03-07 08:58:58-03","F","FMNH-SEEDPLANTS","V0108861F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108861F","V0108861F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"290","2015-03-07 08:58:58-03","F","FMNH-SEEDPLANTS","V0108865F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108865F","V0108865F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"291","2015-03-07 08:58:58-03","F","FMNH-SEEDPLANTS","V0108867F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108867F","V0108867F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"292","2015-03-07 08:58:58-03","F","FMNH-SEEDPLANTS","V0108862F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108862F","V0108862F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"293","2015-03-07 08:58:58-03","F","FMNH-SEEDPLANTS","V0108866F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108866F","V0108866F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"294","2015-03-07 08:58:58-03","F","FMNH-SEEDPLANTS","V0108863F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108863F","V0108863F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"295","2015-03-07 08:58:58-03","F","FMNH-SEEDPLANTS","V0108864F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0108864F","V0108864F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"296","2019-12-06 08:47:59-03","F","FMNH-SEEDPLANTS","V0348939F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,"RRC ID Flag",NA,NA,NA,"R. M. Klein","3665","1956","9","7","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,NA,NA,"V0348939F","V0348939F_01 V0348939F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"3665",NA
"297","2016-07-14 13:26:12-03","F","FMNH-SEEDPLANTS","V0386298F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0386298F","V0386298F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"298","2016-07-14 13:26:12-03","F","FMNH-SEEDPLANTS","V0386299F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0386299F","V0386299F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"299","2020-11-23 11:39:08-03","IAC","IAC","35565","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","O.T. Aguiar","1997","08","15","J.A. Pastore; G.A.D.C. Franco; A. Custódio Filho & O.T. Aguiar","804","1997","07","29","Brasil","São Paulo","Salesópolis","Nascente do rio Tiête","-45.583333","-23.583333","-45.583333","-23.583333",NA,NA,"coordenadas do material: 23°35#?#S, 45°35#?#W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-11-23 11:39:08-03","IAC","IAC","32062","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M.E.G. Sobral","2012","06","04","J.C.R. Macedo","s/nº","1991","12","04","Brasil","São Paulo","Cajamar",NA,"-46.8769","-23.3561","-46.8769","-23.3561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-11-23 11:39:08-03","IAC","IAC","55321","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","O.T. Aguiar","2018","10","11","L.C. Bernacci; M.A. Assis; R.F. Morais & R. Belinelo","4848","2012","10","04","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-11-23 11:39:08-03","IAC","IAC","57070","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","A.A. Oliveira","2010","01","07","A. Stival-Santos; E. Legal & S. Silveira","971","2009","10","07","Brasil","Santa Catarina","Gaspar","Gaspar Alto. Rua Hésio Silveira de Souza","-49.050833","-27.000556","-49.050833","-27.000556",NA,NA,"Florística IFFSC 637. Coordenadas originais: 27º00#?#02S, 49º03#?#03W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-02-27 14:02:49-03","UFSJ","HUFSJ","1799","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2010",NA,NA,"Lombardi, JA; Saka, MN; Hieda, SM","6840","2007","08","14","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi, Base-Mirante- estrada para DAE.","-46.935556","-23.230278","-46.935556","-23.230278","850","985","Mata Atlântica. Floresta estacional semidecídua, borda da trilha. Arvoreta ca. 3m, folhas cartáceas, flores alvo-rosadas.","HUFSJ001799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-12-20 18:46:41-03","UFSJ","HUFSJ","1801","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2010",NA,NA,"Lombardi, JA; Saka, MN; Hieda, SM","6783","2007","08","13","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi, trilha estrada TV Cultura-Cidinho-Base.","-46.935778","-23.230444","-46.935778","-23.230444","985","985","Mata Atlântica. Floresta estacional semidecídua, borda da trilha. Arvoreta, ca. 2,5m, folhas cartáceas, flores alvas.","HUFSJ001801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-12-09 10:46:05-03","UFSJ","HUFSJ","7880","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2010",NA,NA,"Santos, LB; Assis, MA; Carvalho, CS; et al.","76","2008","09","16","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi.","-46.935833","-23.230556","-46.935833","-23.230556","102","1151","Floresta Estacional Semidecidual. Próximo ao Mirante. Arvoreta, 3m de altura, frutos imaturos roxos.","HUFSJ007880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-02-27 14:02:49-03","UFSJ","HUFSJ","1796","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2010",NA,NA,"Lombardi, JA","6477","2006","10","19","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi.","-46.091667","-23.205833","-46.091667","-23.205833","102","1200","Mata Atlântica. Floresta estacional semidecídua. Arvoreta ca.4m, folhas coriáceas, frutos maduros roxos.","HUFSJ001796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-09-22 13:48:58-03","USP","SPFW","1073","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","C.D.Legrand 1960",NA,NA,NA,"Reitz ;Klein","3581","1956","08","17","Brasil","Santa Catarina","Ibirama","Horto Florestal I. N. P.","-49.5177993774414","-27.0569000244141",NA,NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"308","2020-11-04 17:29:59-03","UEM","HUEM","841","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","1985",NA,NA,"Hatschbach, G","19755","1968","07","30","Brasil","Paraná","Morretes","Estrada Graciosa, Alto da Serra, Mata pluvial, principalmente as mergens de rio.","-48.834400177002","-25.476900100708",NA,NA,"900","900","Arbusto; 2,5 m de altura; pedúnculo e cálice vermelho-pinhão; corola comumente com mancha vermelha externa.","HUEM000008447","HUEM000008447",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"309","2020-11-04 17:29:59-03","UEM","HUEM","5065","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","1993",NA,NA,"P.I.Oliveira","672","1982","08","25","Brasil","Paraná","Quatro Barras","rio Taquari, Beira do rio.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Arbusto; 4 m de altura; flor alvescente.","HUEM000008448","HUEM000008448",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"310","2020-11-12 17:01:54-03","UEL","FUEL","49091","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2010","01","25","Stival-Santos, A; Legal, E; Silveira, S","1322","2009","10","25","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itaj, pastagem","-49.179722","-27.116111","-49.179722","-27.116111","350","350",NA,"FUEL009914",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-11-12 17:01:54-03","UEL","FUEL","54138","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Seubert, RC","2014","09","09","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gabien, W","15","2014","09","09","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.195556","-27.108611","-49.195556","-27.108611","706","706",NA,"FUEL009913",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
