"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","class","fieldNumber","individualCount","relatedCatalogItem"
"199","2020-07-23 12:20:29-03","CEPLAC","CEPEC","106573","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","GELMacedo","567","1986","03","06","Brasil","Bahia","JEQUIÉ","-40.109167","-13.944722","40W6'33","13S56'41",NA,NA,NA,NA,NA,"Faz. Brejo Novo, a 10,5Km da Av. Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacarú. No interior da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2006"
"200","2020-07-23 12:20:29-03","CEPLAC","CEPEC","106574","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","GELMacedo","175","2003","07","12","Brasil","Bahia","JEQUIÉ","-40.111389","-13.946667","40W6'41","13S56'48",NA,NA,NA,NA,NA,"Faz. Brejo Novo, a 10,5Km d Av. Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacarú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2006"
"201","2020-07-23 12:20:29-03","CEPLAC","CEPEC","106575","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","A. F. Souza","6","1961","10","05","Brasil","Bahia","JEQUIÉ","-40.109167","-13.944722","40W6'33","13S56'41",NA,NA,NA,NA,NA,"Faz. Brejo Novo, a 10,5Km da Av. Otávio Mangabeira pela Exupério Miranda no Bairro Mandacarú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2006"
"202","2020-07-23 12:20:29-03","CEPLAC","CEPEC","107354","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"M. M. M. Lopes","A. M. Amorim","4349","2004","10","29","Brasil","Bahia","CAMACAN","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,NA,NA,NA,"fazenda Serra Bonita, 9.7Km a W de Camacan na estrada para Jacarecí, daí, 6Km SW na estrada para a RPPN e Torre da Embratel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2006"
"203","2020-07-23 12:20:29-03","CEPLAC","CEPEC","107361","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"M. M. M. Lopes","A. M. Amorim","4761","1989","03","02","Brasil","Bahia","CAMACAN","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,NA,NA,NA,"Fazenda Serra Bonita. RPPN Serra Bonita, 9,7Km a W de Camacan na estrada para Jacarecí, daí, 6Km Sw na estrada para a RPPN e Torre da Embratel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2006"
"204","2020-07-23 12:20:29-03","CEPLAC","CEPEC","107374","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J.Jardim","Amorim, A. M.","4748","2005","02","02","Brasil","Bahia","CAMACAN","-39.565278","-15.391667","39W33'55","15S23'30",NA,NA,NA,NA,NA,"Fazenda Serra Bonita, RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-07-23 12:20:29-03","CEPLAC","CEPEC","125008","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","A. M. Amorim","7500","2008","07","16","Brasil","Espírito Santo","NOVA VENÉCIA","-40.432778","-18.7825","40W25'58","18S46'57",NA,NA,NA,NA,NA,"Área de Proteção Ambiental da Pedra do Elefante. Trilha principal na Mata da Fazenda Santa Rita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2008"
"206","2020-07-23 12:20:29-03","CEPLAC","CEPEC","128600","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"Liuth, H.S.","Liuth, H.S.","28","2010","01","20","Brasil","Bahia","CAMACAN","-39.566111","-15.395833","39W33'58","15S23'45",NA,NA,NA,NA,NA,"RPPN Serra Bonita, trilha da bapeba, clareira no final da última subida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-07-23 12:20:29-03","CEPLAC","CEPEC","128649","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"H. Liuth","Liuth, H.S.","77","2010","10","22","Brasil","Bahia","CAMACAN","-39.566111","-15.395833","39W33'58","15S23'45",NA,NA,NA,NA,NA,"RPPN Serra Bonita, Trilha da fenologia, na mata secundária após a última subida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-07-23 12:20:29-03","CEPLAC","CEPEC","132210","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","V. Demuner","3058","2006","11","14","Brasil","Espírito Santo","Governador LINDEMBERG","-40.455278","-19.247222","40W27'19","19S14'50",NA,NA,NA,NA,NA,"Mata da Prefeitura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2010"
"209","2020-07-23 12:20:29-03","CEPLAC","CEPEC","133109","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","V. Demuner","2116","2006","03","30","Brasil","Espírito Santo","santa leopoldina","-40.546389","-20.123056","40W32'47","20S7'23",NA,NA,NA,NA,NA,"Bragança. Rancho Chapadão, Prop. João Emílio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2010"
"210","2020-07-23 12:20:29-03","CEPLAC","CEPEC","134108","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"Sem Informação","M.M. Coelho","391","2011","09","04","Brasil","Bahia","ALMADINA","-39.603889","-14.7025","39W36'14","14S42'9",NA,NA,NA,NA,NA,"Serra do Corcovado, acesso pela Estação da EMBASA. Nova trilha próximo ao sítio do seu Domingos.","533","533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-07-23 12:20:29-03","CEPLAC","CEPEC","120253","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","L. Y. S. Aona","906","2004","11","27","Brasil","Rio de Janeiro","NATIVIDADE","-42.016667",NA,"42W1'","21S90'",NA,NA,NA,NA,NA,"10Km de Raposo na estrada de Natividade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2012"
"212","2020-07-23 12:20:29-03","CEPLAC","CEPEC","150349","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,NA,"Oliveira, N.E.","629","2014","11","23","Brasil","Bahia","ITAPEBÍ","-39.600556","-15.839722","39W36'2","15S50'23",NA,NA,NA,NA,NA,"Conglomerado BA_1367",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA
"213","2020-07-23 12:20:29-03","CEPLAC","CEPEC","64173","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"SpeciesLink/lacunas","A. M. de Carvalho","5290","1994","09","27","Brasil","Bahia","ILHÉUS","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1107 parcela n. 29.",NA,NA,NA,NA,NA,NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,NA,NA,NA,NA,"30/12/1996"
"214","2020-07-23 12:20:29-03","CEPLAC","CEPEC","64496","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"SpeciesLink/lacunas","A. M. de Carvalho","5163","1994","09","26","Brasil","Bahia","ILHÉUS","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 934 parcela n. 24.",NA,NA,NA,NA,NA,NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,NA,NA,NA,NA,"30/12/1996"
"215","2020-07-23 12:20:29-03","CEPLAC","CEPEC","64497","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"SpeciesLink/lacunas","A. M. de Carvalho","5162","1994","09","26","Brasil","Bahia","ILHÉUS","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 932 parcela n. 24.",NA,NA,NA,NA,NA,NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,NA,NA,NA,NA,"30/12/1996"
"216","2020-07-23 12:20:29-03","CEPLAC","CEPEC","65563","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"SpeciesLink/lacunas","A. M. de Carvalho","5230","1994","09","27","Brasil","Bahia","ILHÉUS","-39.069167","-14.781944","39W4'9","14S46'55",NA,NA,NA,NA,NA,"Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1024 parcela n. 27.",NA,NA,NA,NA,NA,NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,NA,NA,NA,NA,"30/12/1996"
"217","2020-07-23 12:20:29-03","CEPLAC","CEPEC","82193","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","W. W. Thomas","11844","1999","01","27","Brasil","Bahia","ALMADINA","-39.7","-14.733333","39W42'","14S44'",NA,NA,NA,NA,NA,"6Km ao W de Almadina Rod. P/ Ibitupã, depois 7Km ao N de Sete Paus e nascente do Rio Almada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2004"
"218","2020-07-23 12:20:29-03","CEPLAC","CEPEC","98682","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","W. W. Thomas","13591","2003","07","26","Brasil","Bahia","JEQUIÉ","-40.111111","-13.946944","40W6'40","13S56'49",NA,NA,NA,NA,NA,"Serra do brejo, Fazenda do Sr. F. Brito,10,5Km ao S de Mandacaru Rod. P/ Serra do brejo (Rod. P/ estádio).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2005"
"219","2020-07-23 12:20:29-03","CEPLAC","CEPEC","25948","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"M. Gomes","T. S. dos Santos","3689","1974","02","02","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Quadra D do CEPEC.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"22/09/1993"
"220","2020-07-23 12:20:29-03","CEPLAC","CEPEC","30012","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","T. S. dos Santos","3777","1982","08","09","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Quadra D do CEPEC.",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Arariba-chumbo","61245","auto",NA,NA,NA,NA,"30/01/2004"
"221","2020-07-23 12:20:29-03","CEPLAC","CEPEC","34899","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. H. Kirkbride Jr.","R. Callejas","1546","1983","10","27","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Quadra D do CEPEC.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/12/1990"
"222","2020-07-23 12:20:29-03","CEPLAC","CEPEC","41795","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. H. Kirkbride Jr.","M. Sobral","5494","1987","03","01","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Quadra D do CEPEC.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/12/1990"
"223","2020-07-23 12:20:29-03","CEPLAC","CEPEC","54352","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","S. C. de Sant'Ana","192","1993","02","08","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Quadra D do CEPEC.",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Arariba-chumbo","61245","auto",NA,NA,NA,NA,"30/01/2004"
"224","2020-07-23 12:20:29-03","CEPLAC","CEPEC","96412","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"M. Gomes","M. Gomes","362","1988","10","25","Brasil","Rio de Janeiro","MAGÉ","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,"Serra da Estrela, antigo Rio-Petrópolis, próximo ao meio da serra.",NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,"12/02/1989"
"225","2020-07-23 12:20:32-03","CEPLAC","CEPEC","38376","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea",NA,"SpeciesLink/lacunas","C. Farney","737","1985","05","23","Brasil","Rio de Janeiro","NITERÓI","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,NA,NA,NA,"Limite de Municipios Niterói/Maricá. Pico Alto Moirão.",NA,NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,"30/12/1985"
"226","2020-07-23 12:20:32-03","CEPLAC","CEPEC","138249","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea",NA,"D.N.S. Machado","H.C. de Lima","8035",NA,NA,NA,"Brasil","Rio de Janeiro","MARICÁ","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","20726","auto",NA,NA,NA,NA,NA
"227","2020-07-23 12:20:32-03","CEPLAC","CEPEC","148215","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea",NA,"D. N. S. Machado","H. C. de Lima","8035",NA,NA,NA,"Brasil","Rio de Janeiro","MARICÁ","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","20726","auto",NA,NA,NA,NA,"8/12/2015"
"228","2020-07-23 12:20:32-03","CEPLAC","CEPEC","149306","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea",NA,"H. C. de Lima","H. C. de Lima","8260",NA,NA,NA,"Brasil","Rio de Janeiro","MARICÁ","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","20726","auto",NA,NA,NA,NA,NA
"229","2021-04-08 17:13:10-03","UESB","HUESB","2181","S","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Macedo, G.E.L.","1942","2005","04","21","Brasil","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,"HUESB000002181",NA,NA,NA,NA,"Jequié, Fazenda Brejo Novo.",NA,NA,"Dicotyledoneae",NA,NA,NA,"Árvore de 2m. Folhas opostas, crassas, discolor, com estípulas interpecioladas. Frutos semelhantes a jabuticaba, imaturos vináceos, carnosos.; Árvore de 2m. Folhas opostas, crassas, discolor, com estípulas interpecioladas. Frutos","49443","auto",NA,NA,NA,NA,NA
"230","2020-11-12 16:59:59-03","UEL","FUEL","39674","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","Jung-Mendaçolli, SL","Yano, O","3727","1981","08","23","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1989",NA,NA,"Rio Tapera",NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"231","2019-11-01 15:09:07-03","UnB","UB","176302","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, J","Santos, TS; Silva, LAM","3689","1981","11","18","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"2004","01",NA,"Área do CEPEC (Centro de Pesquisas do Cacau), Km 22 da Rodovia Ilhéus / Itabuna (BR 415)","50","50","Dicotyledoneae",NA,"Southern America",NA,"Arbusto 4m. Flores azuis.; Mata higrófila","61245","auto",NA,NA,NA,NA,NA
"232","2019-11-01 15:09:07-03","UnB","UB","176301","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, J","Hage, JL","199","1978","11","16","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"2004","01",NA,"Área do CEPEC (Centro de Pesquisas do Cacau), Km 22 da Rodovia Ilhéus / Itabuna (BR 415)","50","50","Dicotyledoneae",NA,"Southern America",NA,"Árvore 4m. Flores azul-claro.; Mata higrófila","61245","auto",NA,NA,NA,NA,NA
"233","2019-11-01 15:09:07-03","UnB","UB","176300","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, J","Hage, JL","556","1981","03","17","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"2004","01",NA,"Área do CEPEC (Centro de Pesquisas do Cacau), Km 22 da Rodovia Ilhéus / Itabuna (BR 415)","50","50","Dicotyledoneae",NA,"Southern America",NA,"Herbácea 3m. Flores azuladas.; Mata higrófila","61245","auto",NA,NA,NA,NA,NA
"234","2019-11-01 15:09:07-03","UnB","UB","176299","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","Jardim, J","Hage, JL","1545","1981","12","08","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"2004","01",NA,"Área do CEPEC (Centro de Pesquisas do Cacau), Km 22 da Rodovia Ilhéus / Itabuna (BR 415)","50","50","Dicotyledoneae",NA,"Southern America",NA,"Arbusto 3m. Frutos imaturos verdes.; Mata higrófila","61245","auto",NA,NA,NA,NA,NA
"235","2021-03-04 15:46:04-03","IF","SPSF","19593","PreservedSpecimen","Plantae","Rubiaceae","Faramea","percyanea","Faramea percyanea",NA,NA,"S.E.Martins","122","1993","11","11","Brasil","SP","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,NA,"Vale do Rio Mogi",NA,NA,"Magnoliophyta","Rubiales","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area poluida&nf;;","15123","auto",NA,"Magnoliopsida",NA,NA,NA
"236","2021-03-04 15:46:04-03","IF","SPSF","51257","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","F.Marinero","M.L.Brotto","2321","2016","08","04","Brasil","PR","Guaraqueçaba","-48.278056","-25.167222",NA,NA,NA,NA,"2016","08","30","Reserva Natural Salto Morato, Trilha do Bracinho","270","270","Magnoliophyta","Rubiales","América do Sul",NA,"COLETA: Árvore com 6m de altura; flor de corola azulada para o ápice e esbranquiçada para a base.; GEOGRAFIA: Floresta Ombrófila Densa Submontana;",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"237","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","anisodonta","Faramea anisodonta","Müll.Arg.",NA,"Lund, PW","hb. Warmins.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"circa Rio de Janeiro",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","australis","Faramea australis","(Vell.) Müll.Arg.",NA,"Vellozo, JMC","l. c.s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in Brasiliae silvis maritimis Pharmacopolitanis",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","australis","Faramea australis","(Vell.) Müll.Arg.",NA,"Vellozo, JMC","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Parati","-44.7131","-23.2178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"In Brasiliae silvis maritimis Pharmacopolitanis.; HABITAT: In Brasiliae silvis maritimis Pharmacopolitanis.","34470","auto",NA,NA,NA,NA,NA
"240","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","diversifolia","Faramea diversifolia","Müll.Arg.",NA,"?","hb. Franqus.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","diversifolia","Faramea diversifolia","Müll.Arg.",NA,"?","s.n.Hb, Fr",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"P06P5N0018",NA,NA,NA,"inter Campos et Vittoria",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Blanchet, JS","1749",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,"P06P5N0018",NA,NA,NA,"et in silvis primaevis ad Almada",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 16:28:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Schüch, G (Barão d","850",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","-43.18","-22.51","-43.18","-22.51",NA,"P06P5N0018",NA,NA,NA,"Serra d'Estrella",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-11 16:28:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Schüch, G (Barão d","850",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","-43.18","-22.51","-43.18","-22.51",NA,"P06P5N0018",NA,NA,NA,"in prov. Rio de Janeiro in Serra d' Estrella",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Pohl, JBE","43",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P06P5N0018",NA,NA,NA,"in prov. Rio de Janeiro in Serra d' Estrella",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 16:28:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Pasquier, Du","94",NA,NA,NA,"Brazil","Bahia","Almadina","-39.637346","-14.704453","-39.637346","-14.704453",NA,"P06P5N0018",NA,NA,NA,"et in silvis primaevis ad Almada",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Blanchet, JS","2310",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,"P06P5N0018",NA,NA,NA,"et in silvis primaevis ad Almada",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,"P06P5N0018",NA,NA,NA,"in prov. Bahia ad Ilheos et in silvis primaevis ad Almada",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 16:28:34-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Pasquier, Du","94",NA,NA,NA,"Brazil","Bahia","Ilhéus","-39.05","-14.79","-39.05","-14.79",NA,"P06P5N0018",NA,NA,NA,"Et in silvis primaevis ad Almada.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"P06P5N0018",NA,NA,NA,"Inter Campos et Vittoria.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-09-11 17:13:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Pohl, JBE","5317",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P06P5N0018",NA,NA,NA,"in prov. Rio de Janeiro in Serra d' Estrella",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
