"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","stateProvince","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"306","2021-03-01 16:38:24-03","UNICAMP","UEC","56508","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pendry, CA","Jarenkow, JA","1986","11","30","Brazil","Capão do Leão","Horto botânico Ir. Teodoro Luiz.","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"UEC157158","UEC157158","2003",NA,NA,"510","Rio Grande do Sul","Árvore com ca. 6m de altura. Flores com perigônio alvacento.; Transição entre banhado e mata.",NA,NA,NA,"Magnoliopsida",NA,NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA
"307","2021-03-01 16:38:25-03","UNICAMP","UEC","81694","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pendry, CA","Jarenkow, JA","1989","12","03","Brazil","Piratini","Margem esquerda do Rio Piratini, próx. a ponte da BR-293.","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,"UEC157162","UEC157162","2003",NA,NA,"1502","Rio Grande do Sul","Arvoreta com ca. de 3m de alt. Flores verde-amareladas, masculinas.",NA,NA,NA,"Magnoliopsida",NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA
"308","2021-03-01 16:38:25-03","UNICAMP","UEC","81696","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pendry, CA","Jarenkow, JA","1989","12","03","Brazil","Piratini","Margem esquerda do Rio Piratini, próx. a ponte da BR-293.","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,"UEC157163","UEC157163","2003",NA,NA,"1513","Rio Grande do Sul","Arvoreta, ca. de 2,5m de alt. Perianto verde-amarelado na base e róseo do ápice.; Mata de galeria",NA,NA,NA,"Magnoliopsida",NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA
"309","2021-03-01 16:38:24-03","UNICAMP","UEC","55262","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pendry, CA","Abruzzi de Oliveira, ML","1982","12","13","Brazil","São Jerônimo","Pólo Carboquímico. Mata do rio Jacuí.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"UEC157157","UEC157157","2003",NA,NA,"719","Rio Grande do Sul","Flores rosadas; Mata",NA,NA,NA,"Magnoliopsida",NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"310","2021-03-01 16:38:25-03","UNICAMP","UEC","84225","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Bernacci, LC; Metzger, JP; Goldenberg, R","1993","05","25","Brazil","Brotas","Próximo ao Morro do Camaleão","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"UEC157168","UEC157168","2000","03",NA,"35042","São Paulo","Árvore, material estéril.; floresta ripária, margem do rio Jacaré-Pepíra.",NA,NA,NA,"Magnoliopsida",NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA
"311","2021-03-01 16:38:25-03","UNICAMP","UEC","80672","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Marcondes-Ferreira, W","Kuhlmann, M","1953","11","27","Brazil","Mogi Guaçu","Reserva Florestal da Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"UEC157173","UEC157173","2009","11",NA,"2939","São Paulo","Árvore pequena, de 4m de altura.",NA,NA,NA,"Magnoliopsida",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"312","2021-03-01 16:38:24-03","UNICAMP","UEC","207133","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Trad, RJ; Meyer, L","2020","01","24","Brazil","Nova Odessa","Jardim Botânico Plantarum","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"UEC181321",NA,NA,NA,NA,"679","São Paulo","Árvore ca. 3,5 m.",NA,NA,NA,"Magnoliopsida",NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA,NA
"313","2021-03-01 16:38:24-03","UNICAMP","UEC","103664","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Goldenberg, R","1991","10","29","Brazil","Paraguaçu Paulista","Região de Cerrado","-50.5699996948242","-22.4099998474121",NA,NA,NA,NA,"UEC157174","UEC157174","2000","03",NA,"07","São Paulo","Árvore de 6m de altura.; mata.",NA,NA,NA,"Magnoliopsida",NA,NA,"36102","auto",NA,NA,NA,NA,NA,NA,NA
"314","2021-03-01 16:38:25-03","UNICAMP","UEC","80345","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Penachini, CA","Pedroni, F; Mariz, J; Sanches","1993","05","22","Brazil","Ubatuba","Núcleo de Picinguaba, Margem do rio da fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC157172","UEC157172","2006",NA,NA,"31251","São Paulo","Árvore de 25m de altura, frutos secos de cor marrom.",NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"315","2021-03-01 16:38:25-03","UNICAMP","UEC","64211","S","Plantae","Polygonaceae","Ruprechtia","paranensis","Ruprechtia paranensis","Pendry","Pendroy, CA","Lima, HC; et al.","1990","06","03","Brazil","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites.","-42.05","-22","-42.05","-22","1100","1100","UEC157176","UEC157176","2003",NA,NA,"3804","Rio de Janeiro","Árvore com 17m de altura. Frutos esverdeados. Mata de encosta. Entre o hotel faz. São João e o Sítio Faz. Velha.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-01 16:38:25-03","UNICAMP","UEC","109063","S","Plantae","Polygonaceae","Ruprechtia","paranensis","Ruprechtia paranensis","Pendry","Pendroy, CA","Francisco, EM; Alves, J","1999","12","11","Brazil","Congonhinhas","Fazenda Planalto.","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,"UEC157177","UEC157177","2003",NA,NA,"23772","Paraná","Árvore 25m alt.; frutos verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"317","2020-04-22 16:23:17-03","UFPB","JPB","36380","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Melo, E; França, F; Silva, BM da","2005","07","08","Brasil","Milagres",NA,"-39.911944","-12.931667","-39.911944","-12.931667","420","420",NA,NA,"2005","07",NA,"3970","Bahia","; HABITAT: Caatinga arborizada com palmeira.; DESC: Árvore ca. 4 m alt. Folhas cartáceas. Frutos maduros verde-amarelados, secos. Amostra para DNA.","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-04-22 16:23:17-03","UFPB","JPB","33490","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Dias, MC","Pavão, OC; et al.","1999","10","25","Brasil","Cornélio Procópio","Pedreira. Beira da mata.","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"JPB33490","Paraná","; DESC: Árvore 10m; botões e flores verdes; beira da mata.","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA
"319","2020-12-04 13:19:40-03","UDESC","LUSC","5952","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","E.Barbosa","J.M.Silva; J.Cordeiro & C.B.Poliquesi","2011","05","16","Brasil","Agudos do Sul","Rio da Várzea.","-49.3353004455566","-25.9925003051758",NA,NA,NA,NA,"LUSC007467","LUSC007467",NA,NA,NA,"7787","Paraná",NA,NA,NA,NA,NA,NA,NA,"16165","auto",NA,NA,NA,NA,NA,NA,NA
"320","2019-01-17 11:25:05-02","PUCRS","MPUC","13944","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","C. Schlindwein",NA,"1992","12","05","Brasil","Santana da Boa Vista","Minas do Camaquã, perto do rio Camaquã","-53.1363889","-30.8725","-53.1363889000","-30.8725000000",NA,NA,NA,NA,NA,NA,NA,NA,"RS","Campo sujo, pastasgens, rochas, arroios, vegetação aberta, solo arenoso (F: 38)","South America",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Magnoliopsida",NA,"100","300","1",NA,NA
"321","2019-01-17 11:25:05-02","PUCRS","MPUC","21017","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","J.A. Jarenkow",NA,"2000","12","18","Brasil","Eldorado do Sul","Estação Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,NA,NA,"2000","01","01",NA,"RS","Em borda de mata ribeirinha do arroio Calombo","South America",NA,NA,NA,"Caryophyllales",NA,"33687","auto","Magnoliopsida",NA,NA,NA,"1","3953",NA
"322","2019-01-17 11:25:05-02","PUCRS","MPUC","4623","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,NA,NA,NA,NA,"Brasil","Erechim",".","-52.2736111","-27.6344444","-52.2736111000","-27.6344444000",NA,NA,NA,NA,NA,NA,NA,NA,"RS",NA,"South America",NA,NA,NA,"Caryophyllales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"323","2020-10-14 10:05:08-03","FURB","FURB","19230","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Sobral, M","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","25","Brasil","Indaial","Faxinal do Bepe,Parque Nacionalda Serra do Itajaí.","-49.1797223","-27.1161111","-49.1797223","-27.1161111","350","350","FURB39796","FURB39796","2010","01","25","1289","Santa Catarina","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: arbórea; flor verdes vináceas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-10-14 10:05:08-03","FURB","FURB","20131","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Sobral, M","Stival-Santos, A.; Uller, H.F. & Silveira, S.","2008","12","15","Brasil","Celso Ramos","Linha Fabris.","-51.3019444","-27.6297223","-51.3019444","-27.6297223","749","749","FURB39794","FURB39794","2010","01","25","1802","Santa Catarina","Fito IFFSC 1187 cubada 02. Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Estágio Avançado Habito: árvore;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-10-14 10:05:08-03","FURB","FURB","21299","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Gasper, AL de","Avi, R.C.","2010","03","15","Brasil","Laurentino","Centro de Laurentino, Rua Maximíno Buzzi. Propriedade de Nilson Losi.","-49.7291667","-27.2141667","-49.7291667","-27.2141667","369","369","FURB03213","FURB03213","2010","03","22",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-10-14 10:05:08-03","FURB","FURB","34909","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Oliveira, AA de","Korte, A.; Kniess, A.","2010","02","25","Brasil","Rio do Campo","Tamanduá.","-50.1291667","-26.9086111","-50.1291667","-26.9086111","733","733","FURB39795","FURB39795","2010",NA,NA,"6988","Santa Catarina","Voucher estéril IFFSC 682 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-10-14 10:05:08-03","FURB","FURB","40667","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Verdi, M","Verdi, M.; Jarenkow, J.A.","2012","12","02","Brasil","Piratini","Pousada e camping Costa do Camaquã.","-53.0522222","-30.9808334","-53.0522222","-30.9808334","118","118","FURB39792","FURB39792","2012","12","02","6367","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-10-14 10:05:08-03","FURB","FURB","46161","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Oliveira, AA de","Oliveira, A.A. de","2015","02","25","Brasil","Chapecó","Água Amarela.","-52.5622222","-27.1758334","-52.5622222","-27.1758334","666","666","FURB39793","FURB39793","2015","02","25","1206","Santa Catarina","Fito IFFSC 1959 /L/31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-10-14 10:05:08-03","FURB","FURB","53782","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Caxambu, M.G.","Caxambu, M.G.; Siqueira, E.L.; Pommer, J.","2016","10","29","Brasil","Serranópolis do Iguaçu","Rio Iguaçu. Parque Nacional do Iguaçu","-53.9175","-25.5788889","-53.9175000","-25.5788889","214","214","FURB53782","FURB53782","2016","12","09","7073","Paraná","Frutos imaturos, verdes. Heliófita Habitat: Relevo suave-ondulado. Vegetação Floresta Estacional Semidecidual Aluvial Habito: Arvoreta ripária",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-10-14 10:05:08-03","FURB","FURB","26258","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G","Silva, J.M.; Vasconcelos, G.C.","2008","04","09","Brasil","Adrianópolis","Fazenda Mato Preto, Barneck.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"FURB39797","FURB39797","2008",NA,NA,"6388","Paraná",NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"331","2019-11-08 08:55:14-03","FURB","FURB","1407","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Sevegnani, L","Sevegnani, L.","2000","03","10","Brasil","Indaial",NA,"-49.2317008972168","-26.8978004455566",NA,NA,"30","30","FURB39799","FURB39799","2000","03","10",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"332","2020-10-14 10:05:08-03","FURB","FURB","20059","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","paranensis","Ruprechtia paranensis","Pendry","Sobral, M","Dreveck, S.; Carneiro, F.E.","2009","05","07","Brasil","Alfredo Wagner","Pedra Branca.","-49.3222223","-27.8116667","-49.3222223","-27.8116667","1120","1120","FURB03214","FURB03214","2010","01","25","880","Santa Catarina","Fito IFFSC 249 /S/30 Habitat: Floresta Ombrófila Mista; Estágio Avançado; ambiente úmido e rochoso Habito: árvore; Fruto marrom;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-16 17:51:37-03","UCS","HUCS","34881","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Zanotto, M.D.","Zanotto, M.D.","2009","01","28","Brasil","Trindade do Sul",NA,"-52.805278","-27.498611","-52.805278","-27.498611",NA,NA,NA,NA,NA,NA,NA,"82","Rio Grande do Sul",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-16 17:51:37-03","UCS","HUCS","34905","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Zanotto, M.D.","Zanotto, M.D.","2009","01","28","Brasil","Trindade do Sul",NA,"-52.805278","-27.498611","-52.805278","-27.498611",NA,NA,NA,NA,NA,NA,NA,"72","Rio Grande do Sul",NA,NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-16 17:51:37-03","UCS","HUCS","46032","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Caxambu, M.G.","Caxambu, M.G.","2015","12","09","Brasil","Serranópolis do Iguaçu","Parque Nacional do Iguaçu, Rio Iguaçu","-53.917389","-25.57875","-53.917389","-25.57875","214","214",NA,NA,"2015","12","09","7073","Paraná","Ripária, ca. 6m. Frutos imaturos verdes.&nf;&nf;Permuta HCF 19311; heliófita. Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual Aluvial",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-16 17:51:37-03","UCS","HUCS","7411","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Kramer; Pilz","Kramer, K.U.","1989","10","20","Argentina",NA,"5 km W of Puerto Antequera-Rio Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10761","Província do Chaco","Herb. Univ. Turic-Zurich - Flora Argentina; woods on alluvial soil -small tree 3m",NA,NA,NA,"Angiospermae","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-16 17:51:37-03","UCS","HUCS","14464","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Smith, S.F.","Kegler, A.","1999","12","07","Brasil","São Marcos",NA,"-51.0680999755859","-28.9710998535156",NA,NA,"800","800",NA,NA,"2000","02",NA,"436","Rio Grande do Sul","orla da mata",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"15120","auto",NA,NA,NA,NA,NA,NA,NA
"338","2021-03-16 17:51:37-03","UCS","HUCS","36499","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Barbosa, E.","Cordeiro, J.","2009","11","12","Brasil","Uruguaiana","Circulo Militar de Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,"2009",NA,NA,"3365","Rio Grande do Sul","arbusto 4m, frutos creme; savana",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"339","2021-03-16 17:51:37-03","UCS","HUCS","34105","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Hatschbach, G.","Silva, J.M.","2008","04","09","Brasil","Adrianópolis","Fazenda Mato Preto","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"2008",NA,NA,"6388","Paraná","árvore 11m, fruto imaturo - MBM; Floresta Atlântica",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"340","2021-03-16 17:51:37-03","UCS","HUCS","14358","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Smith, S.F.","Wasum, R.A.","1999","11","26","Brasil","São Lourenço do Sul","Ilha de Santo Antônio","-51.9782981872559","-31.3652992248535",NA,NA,"10","10",NA,NA,"2000","02",NA,"305a","Rio Grande do Sul","orla de capoeira",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA
"341","2021-03-16 17:51:37-03","UCS","HUCS","12830","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Smith, S.F.","Wasum, R.A.","1998","11","14","Brasil","São Lourenço do Sul","Ilha de Santo Antônio","-51.9782981872559","-31.3652992248535",NA,NA,"2","2",NA,NA,"1999","02",NA,"s.n.","Rio Grande do Sul","beira da mata",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"48842","auto",NA,NA,NA,NA,NA,NA,NA
"342","2021-03-16 17:51:37-03","UCS","HUCS","2263","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.",NA,"Bresolin, A.","1969","02","13","Brasil","Florianópolis","Morro Costa da lagoa","-48.5491981506348","-27.596700668335",NA,NA,"480","480",NA,NA,NA,NA,NA,"8184","Santa Catarina","árvore , flor branca - Herbário Horto Botânico de Santa Catarina; mata de topo de morro",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"343","2021-03-16 17:51:37-03","UCS","HUCS","33928","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Silva, P.M.","Silva, F.C.","1991","11","25","Brasil","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"1996","03",NA,"1455","Paraná","árvore 27m, botões florais esverdeados, flores cremes, odoríferas, pouco frequente - FUEL 9449",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"344","2021-03-16 17:51:37-03","UCS","HUCS","12224","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Smith, S.F.","Wasum, R.A.","1997","12","13","Brasil","Caçapava do Sul","Rio Camaquã - Passo da Barquinha","-53.4914016723633","-30.5121994018555",NA,NA,"300","300",NA,NA,"1998","02",NA,"s.n.","Rio Grande do Sul","arvoreta; próximo ao rio",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"345","2021-03-16 17:51:37-03","UCS","HUCS","12875","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Hatschbach, G.","Hatschbach, G.","1998","11","17","Brasil","Candoi","Rio Cavernoso - 4 Km S da BR-277","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,"1998",NA,NA,"38781","Paraná","árvore 6m, flor creme , masculina - MBM; floresta",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"42664","auto",NA,NA,NA,NA,NA,NA,NA
"346","2021-03-16 17:51:37-03","UCS","HUCS","14756","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Smith, S.F.","Kegler, A.","1999","12","07","Brasil","Caxias do Sul","São Gotardo","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"2000","05",NA,"435","Rio Grande do Sul","orla da mata",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"347","2021-03-16 17:51:37-03","UCS","HUCS","11337","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Smith, S.F.","Butzke, A.","1994","12","08","Brasil","Erechim","Seminário Nossa Senhora de Fátima","-52.2738990783691","-27.6341991424561",NA,NA,"780","780",NA,NA,"1996","05",NA,"579","Rio Grande do Sul","Herbara 7579; mata",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA
"348","2021-03-16 17:51:37-03","UCS","HUCS","13185","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meissn.","Jarenkow, J.A.","Jarenkow, J.A.","1987","11","01","Brasil","Santa Cruz do Sul","Sinimbu","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,NA,NA,"1996","01",NA,"786","Rio Grande do Sul","árvore 8m ; flores verdosas - PEL 9893; beira da mata",NA,NA,NA,"Angiospermae","Caryophyllales",NA,"38612","auto",NA,NA,NA,NA,NA,NA,NA
"349","2019-04-23 11:53:56-03","UNEMAT","HERBAM","14121","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Santos, E.","2012","03","07","Brasil","Nossa Senhora da Glória",NA,"-37.4202995300293","-10.2182998657227",NA,NA,NA,NA,"HERBAM014121",NA,NA,NA,NA,"26680","Sergipe",NA,NA,NA,NA,NA,NA,NA,"39088","auto",NA,NA,NA,NA,NA,NA,NA
"350","2020-04-27 16:11:16-03","UFES","VIES","39612","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Wandekoken, D.T.","Wandekoken, D.T.; Pereira, O.J.","2016","06","30","Brasil","Guarapari","PEPCV. Floresta não inundável.","-40.420556","-20.594167","40º25'14''W","20º35'39''S",NA,NA,"VIES039612","VIES039612","2016","06","30","168","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
