"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","class","relatedCatalogItem","fieldNumber","sex"
"1970","2021-03-01 11:55:37-03","UFPE","UFP","39671","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M","2004","04",NA,"Shirley Martins; Bezerra, A; Dan Vítor Braga","55","2004","03","25","Brasil","Bahia","Juazeiro",NA,"-40.4986000061035","-9.41166973114014",NA,NA,NA,NA,"Herbácea ocorrendo na margem do Rio São Francisco. Material fixado em meio líquido para estudos anatômicos.; Herbácea ocorrendo na margem do Rio São Francisco. Material fixado em meio líquido para estudos anatômicos.","UFP039671",NA,NA,"Poales","76509",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1971","2021-03-01 11:55:37-03","UFPE","UFP","15313","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","692","1995","01","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"No bordo do brejo herbáceo; No bordo do brejo herbáceo","UFP015313",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972","2021-03-01 11:55:37-03","UFPE","UFP","1500","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","637","1995","09","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Glumas com máculas avinoladas, formação brejo; Glumas com máculas avinoladas, formação brejo","UFP001500",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973","2021-03-01 11:55:37-03","UFPE","UFP","15007","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Barros, AAM de","2002","07","31","Márcio L.L.Martins","637","1995","09","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Glumas com máculas avinoladas, formação brejo herbáceo.; Glumas com máculas avinoladas, formação brejo herbáceo.","UFP015007",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974","2021-03-01 11:55:37-03","UFPE","UFP","15327","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","645","1995","09","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Formação aberta de Clusia; Formação aberta de Clusia","UFP015327",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1975","2021-03-01 11:55:37-03","UFPE","UFP","15002","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","739","1996","05","04","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Formação brejo herbáceo; Formação brejo herbáceo","UFP015002",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1976","2021-03-01 11:55:37-03","UFPE","UFP","15328","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","644","1995","09","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Formação brejo herbáceo; Formação brejo herbáceo","UFP015328",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977","2021-03-01 11:55:37-03","UFPE","UFP","15314","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","627","1995","09","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Glumas com máculas avinoladas; Glumas com máculas avinoladas","UFP015314",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978","2021-03-01 11:55:37-03","UFPE","UFP","15003","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","697","1996","01","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Bordo do brejo herbáceo. Escapo ligeiramente triangular.; Bordo do brejo herbáceo. Escapo ligeiramente triangular.","UFP015003",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1979","2021-03-01 11:55:37-03","UFPE","UFP","15324","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","693","1996","01","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"No bordo do brejo herbáceo; No bordo do brejo herbáceo","UFP015324",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980","2021-03-01 11:55:37-03","UFPE","UFP","15311","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","723","1996","03","02","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Fromação ante-dunas&nf;; Fromação ante-dunas","UFP015311",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981","2021-03-01 11:55:37-03","UFPE","UFP","16326","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","689","1996","11","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"No bordo do brejo herbáceo; No bordo do brejo herbáceo","UFP016326",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1982","2021-03-01 11:55:37-03","UFPE","UFP","15008","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","720","1996","03","02","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Formação ante dunas.; Formação ante dunas.","UFP015008",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1983","2021-03-01 11:55:37-03","UFPE","UFP","15315","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","685","1996","01","17","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Formação no bordo do brejo herbáceo; Formação no bordo do brejo herbáceo","UFP015315",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984","2021-03-01 11:55:37-03","UFPE","UFP","14873","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Martins L.L.M.","738","1996","05","04","Brasil","Espírito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"Formação Brejo herbáceo; Formação Brejo herbáceo","UFP014873",NA,NA,"Poales","28401",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1985","2021-03-01 11:55:37-03","UFPE","UFP","41678","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","A.D.Faria","1998","06",NA,"Pirani, JR; Yano, O; Santos, DP","197","1982","11","22","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Plantas crescendo em solo arenoso encharcado a margem de açude.; Plantas crescendo em solo arenoso encharcado a margem de açude.","UFP041678",NA,NA,"Poales","48094",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1986","2021-03-01 11:55:37-03","UFPE","UFP","21202","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Lombardi J.A.; L. G . Temponi; F. R. N. Toledo","1232","1996","03","31","Brasil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Margem da lagoa. Inflorescências castanhas; Margem da lagoa. Inflorescências castanhas","UFP021202",NA,NA,"Poales","28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1987","2021-03-01 11:55:37-03","UFPE","UFP","09902","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Luceño, M",NA,NA,NA,"Bastos M.N.; Rosário, CS; Luiz C. B. Lobato","UFP09902","1990","10","23","Brasil","Pará","Maracanã",NA,"-47.581901550293","-0.595000028610229",NA,NA,NA,NA,"Erva com cerca de 40 cm de altura, inflorescência marron, brejo herbáceo.; Erva com cerca de 40 cm de altura, inflorescência marron, brejo herbáceo.","UFP009902",NA,NA,"Poales","48335",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988","2021-03-01 11:55:37-03","UFPE","UFP","16384","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Alves, M","8196","1996","08",NA,"Brasil","Pernambuco","Arcoverde",NA,"-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"Em área alagada.; Em área alagada.","UFP016384",NA,NA,"Poales","23066",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989","2021-03-01 11:55:37-03","UFPE","UFP","16008","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Luceño, M","1995",NA,NA,"Mendes, AP","30","1996","10","05","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,"UFP016008",NA,NA,"Poales","25282",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","2021-03-01 11:55:37-03","UFPE","UFP","52611","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Maciel, JR; Souza, LG","529","2007","08","12","Brasil","Pernambuco","Goiana",NA,"-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"Erva ereta. Próximo a um mangue.; Erva ereta. Próximo a um mangue.","UFP052611",NA,NA,"Poales","22853",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","2021-03-01 11:55:37-03","UFPE","UFP","10173","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Luceño, M",NA,NA,NA,"Guerra, M; Luceño, M","UFP10173","1994","07","31","Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"UFP010173",NA,NA,"Poales","22847",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","2021-03-01 11:55:37-03","UFPE","UFP","11756","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Luceño, M",NA,NA,NA,"Guerra, M; Luceño, M","UFP11756","1994","07","31","Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"UFP011756",NA,NA,"Poales","22847",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993","2021-03-01 11:55:37-03","UFPE","UFP","16872","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","A.P.N.Mendes","1997","04",NA,"A.P.N.Mendes; Rocha, EA","258","1996","10","01","Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,"Estrada de barro a direita da vila de Porto de Galinhas; Estrada de barro a direita da vila de Porto de Galinhas","UFP016872",NA,NA,"Poales","22847",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994","2021-03-01 11:55:37-03","UFPE","UFP","19872","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Mendes, AP","1997",NA,NA,"Mendes, AP; Rocha, EA","258","1996","10","01","Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"UFP019872",NA,NA,"Poales","22847",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995","2021-03-01 11:55:38-03","UFPE","UFP","7787","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Duarte, T","UFP7787","1998","09","26","Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"UFP007787",NA,NA,"Poales","22847",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996","2021-03-01 11:55:37-03","UFPE","UFP","09996","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Duarte, T","UFP09996","1988","09","26","Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"UFP009996",NA,NA,"Poales","22847",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997","2021-03-01 11:55:37-03","UFPE","UFP","498","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Tavares, S","622","1961","06","27","Brasil","Pernambuco","Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"Ervinha parcialmente submersa. Inflorescência / bractáceas marron-avermelhadas.; Ervinha parcialmente submersa. Inflorescência / bractáceas marron-avermelhadas.","UFP000498",NA,NA,"Poales","7110",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998","2021-03-01 11:55:37-03","UFPE","UFP","54963","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Lucas Viegas Francisco",NA,NA,NA,"Lucas Viegas Francisco","24","2007","06","04","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Macrófita aquática emergente. Flores alvas.; Macrófita aquática emergente. Flores alvas.","UFP054963",NA,NA,"Poales","18865",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999","2021-03-01 11:55:37-03","UFPE","UFP","11786","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Luceño, M","108","1993","12","30","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"UFP011786",NA,NA,"Poales","18865",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000","2021-03-01 11:55:37-03","UFPE","UFP","11757","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M; Luceño, M","1996",NA,NA,"Luceño, M; Mendes, AP","UFP11757","1994","07","12","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"UFP011757",NA,NA,"Poales","18865",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","2021-03-01 11:55:37-03","UFPE","UFP","10107","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Luceño, M","189","1994","07","25","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"UFP010107",NA,NA,"Poales","18865",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2002","2021-03-01 11:55:37-03","UFPE","UFP","10069","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M; Luceño, M","1996",NA,NA,"Luceño, M; Mendes, AP","UFP10069","1994","07","12","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"UFP010069",NA,NA,"Poales","18865",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003","2021-03-01 11:55:37-03","UFPE","UFP","15562","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Luceño, M",NA,NA,NA,"Rocha, EA","11",NA,NA,NA,"Brasil","Pernambuco","Serra Talhada",NA,"-38.2983016967773","-7.99194002151489",NA,NA,NA,NA,NA,"UFP015562",NA,NA,"Poales","55090",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004","2021-03-01 11:55:37-03","UFPE","UFP","56517","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, ARO","2007","10","26","Ribeiro, ARO; Oliveira, RC; Silva, AS; Santana, SH; Araújo, AMS","21","2007","10","26","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.3442001342773","-5.1875",NA,NA,NA,NA,"Erva cespitosa; coletada em margem de rio antropizada; substrato arenoso ou rochoso; frequente.; Erva cespitosa; coletada em margem de rio antropizada; substrato arenoso ou rochoso; frequente.","UFP056517",NA,NA,"Poales","38979",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","2021-03-01 11:55:37-03","UFPE","UFP","56747","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, ARO","2007","10","26","Ribeiro, ARO; Oliveira, RC; Silva, AS; Santana, SH; Araújo, AMS","21","2007","10","26","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.3442001342773","-5.1875",NA,NA,NA,NA,"Erva cespitosa; coletada em margem de rio antropizada; substrato arenoso ou rochoso; frequente.; Erva cespitosa; coletada em margem de rio antropizada; substrato arenoso ou rochoso; frequente.","UFP056747",NA,NA,"Poales","38979",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","2021-03-01 11:55:37-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, ARO","2007","10","26","Ribeiro, ARO; Oliveira, RC; Silva, AS; Santana, SH; Araújo, AMS","21","2007","10","26","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.3442001342773","-5.1875",NA,NA,NA,NA,"Erva cespitosa; coletada em margem de rio antropizada; substrato arenoso ou rochoso; frequente.; Erva cespitosa; coletada em margem de rio antropizada; substrato arenoso ou rochoso; frequente.",NA,NA,NA,"Poales","38979",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007","2021-03-01 11:55:37-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, ARO","2007","10","26","Ribeiro, ARO; Oliveira, RC; Silva, AS; Santana, SH; Araújo, AMS","21","2007","10","26","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.3442001342773","-5.1875",NA,NA,NA,NA,"Erva cespitosa; coletada em margem de rio antropizada; substrato arenoso ou rochoso; frequente.; Erva cespitosa; coletada em margem de rio antropizada; substrato arenoso ou rochoso; frequente.",NA,NA,NA,"Poales","38979",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","2021-03-01 11:55:37-03","UFPE","UFP","10202","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Luceño, M",NA,NA,NA,"Luceño, M","205","1994","08","03","Brasil","Rio Grande do Norte","Natal",NA,"-35.209400177002","-5.79500007629395",NA,NA,NA,NA,NA,"UFP010202",NA,NA,"Poales","12751",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009","2021-03-01 11:55:37-03","UFPE","UFP","10137","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Luceño, M",NA,NA,NA,"Luceño, M","UFP10137","1994","08","03","Brasil","Rio Grande do Norte","Natal",NA,"-35.209400177002","-5.79500007629395",NA,NA,NA,NA,NA,"UFP010137",NA,NA,"Poales","12751",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","2021-03-01 11:55:37-03","UFPE","UFP","46885","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Prata, AP",NA,NA,NA,"T.C.Pergentino","21","2005","12","13","Brasil","Sergipe","Pirambu",NA,"-36.8560981750488","-10.7377996444702",NA,NA,NA,NA,"Hábito herbáceo.; Hábito herbáceo.","UFP046885",NA,NA,"Poales","22600",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","2021-03-01 11:55:37-03","UFPE","UFP","47105","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, M","2007","11",NA,"Viana, G","1543","1986","07","25","Brasil","Sergipe","Santa Luzia do Itanhi",NA,"-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Erva, mais ou menos 30cm.; Erva, mais ou menos 30cm.","UFP047105",NA,NA,"Poales","26417",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","2021-03-01 11:55:39-03","UFPE","UFP","11918","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Mendes L.P.","6669","1995","01","25","Brasil","Bahia","Andaraí",NA,"-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,NA,"UFP011918",NA,NA,"Poales","58558",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","2021-03-01 11:55:39-03","UFPE","UFP","12213","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M; Luceño, M","1996",NA,NA,"Marta Elisabete","UFP12213","1994","10","20","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Planta crescendo em lugar úmido, com ca de 80 cm de altura. Inflorescência com brácteas esverdeadas.; Planta crescendo em lugar úmido, com ca de 80 cm de altura. Inflorescência com brácteas esverdeadas.","UFP012213",NA,NA,"Poales","26018",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014","2021-03-01 11:55:38-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2010","04",NA,"Fontana, AP; Kollmann, L; Labiak, P; Schwartsburd, PB","5804","2009","01","15","Brasil","Espírito Santo","Nova Venécia",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,NA,"Erva, ca. 50cm. Inflorescência verde.; Erva, ca. 50cm. Inflorescência verde.",NA,NA,NA,"Poales","42400",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015","2021-03-01 11:55:39-03","UFPE","UFP","46404","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","2007","07",NA,"O.Sousa, O; Conceição, GM","13","2006","06","24","Brasil","Maranhão","Caxias",NA,"-43.3560981750488","-4.85889005661011",NA,NA,NA,NA,"Forma de talo, inflorescência terminal. Flor marrom.; Forma de talo, inflorescência terminal. Flor marrom.","UFP046404",NA,NA,"Poales","72086",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016","2021-03-01 11:55:39-03","UFPE","UFP","11798","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","1996",NA,NA,"Alves, M","20795","1995","08","29","Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689",NA,NA,NA,NA,"Frenquente. Estames-amarelo-esverdeado. Em local protegido pela vegetação.; Frenquente. Estames-amarelo-esverdeado. Em local protegido pela vegetação.","UFP011798",NA,NA,"Poales","16004",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017","2021-03-01 11:55:39-03","UFPE","UFP","11872","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M","1996",NA,NA,"Alves, M","35195","1995","11","20","Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"Em área parcialemente alagada; Em área parcialemente alagada","UFP011872",NA,NA,"Poales","20932",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2021-03-01 11:55:39-03","UFPE","UFP","16085","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Mendes, AP","1997",NA,NA,"Mendes, AP; Rocha, EA; Settini, AC","307","1996","10","23","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,"UFP016085",NA,NA,"Poales","25282",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","2021-03-01 11:55:38-03","UFPE","UFP","09380","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, M; Luceño, M","1995",NA,NA,"Luceño, M","51","1993","11","10","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,"UFP009380",NA,NA,"Poales","25282",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
