"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","sex"
"131","2021-04-07 11:42:22-03","UFMS","CGMS","53726","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","V.J. Pott","V.J. Pott; A. Pott","8621","2006",NA,"Brasil","Mato Grosso do Sul","-55.6558333","-19.6330556",NA,"Flor branca. Habitat: Margem úmida de rio, com mata de galeria de cambará (Vochysia divergens). Solo arenoso. Relevo plano. Ocasional. Habito: Trepadeira.","CGMS1083693",NA,"02","05","Aquidauana","Fazenda Santana, Rio Correntozo, próximo à ponte, entre Retiro São Lourenço e Retiro Rio Negro, sub-região de Aquidauana, Pantanal.","115","115",NA,NA,NA,"-55,6558333","-19,6330556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-04-07 11:42:22-03","UFMS","CGMS","48241","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"A. Pott; M.E. Coutinho; G.W. Ribeiro","5659","1990",NA,"Brasil","Mato Grosso","-57.7333333","-16.7333333",NA,"Flor branca. Fruto castanho. Habitat: Campo alagável aprox. 1m de profundidade. Solo argiloso; vertissolo. Relevo plano. Habito: Trepadeira. Frequente.","CGMS1078205",NA,"09","03","Cáceres","Retiro Jatobá; beira do Rio Paraguai; Fazenda Várzea Funda, sub-região Cáceres, Pantanal.","170","170",NA,NA,NA,"-57,7333333","-16,7333333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-04-07 11:42:22-03","UFMS","CGMS","48240","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"A. Pott; M.F. Loureiro; E.K. James","7827","1996",NA,"Brasil","Mato Grosso","-57.4030556","-17.8455555",NA,"Flor branca. Fruto castanho-claro. Habitat: Planície de inundação do Rio Cuiabá. Solo argiloso. Relevo plano. Habito: Erva volúvel, folha cinzenta. Frequente.","CGMS1078204",NA,"08","14","Poconé","Arredores da Sede do Parque Nacional do Pantanal, Pantanal.","90","90",NA,NA,NA,"-57,4030556","-17,8455555",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-04-07 11:42:22-03","UFMS","CGMS","50855","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","V.J. Pott (24.X.2013); ! Sarah M. Athiê-Souza","V.J. Pott; A. Pott","5764","2002",NA,"Brasil","Mato Grosso do Sul","-56.8541667","-18.9275",NA,"Flor branca. Habitat: Campo de vazante, úmido, no início das chuvas. Solo arenoso com matéria orgânica. Relevo plano. Habito: Trepadeira. Muito frequente.","CGMS1080839",NA,"09","13","Corumbá","Colônia Bracinho, Corixo Carro Quebrado, próximo ao Corixo São Domingos, sub-região de Paiaguás, Pantanal.","100","100",NA,NA,NA,"-56,8541667","-18,9275",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-04-07 11:42:22-03","UFMS","CGMS","34125","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","M. Rocha; D.A.F. Ferreira; R.R. Soler","242","2011",NA,"Brasil","Mato Grosso do Sul","-57.4166667","-19.4611111",NA,"Flor branca. Profundidade da água no local com aproximadamente 52,5 cm. Habitat: Campo inundável, com presença de murundus; próximo à estrada e criação de animais. Solo argiloso. Habito: Erva volúvel.","CGMS1063526",NA,"08","29","Corumbá","Próximo a BR-262.","83","83","2015","12","15","-57,4166667","-19,4611111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-04-07 11:42:22-03","UFMS","CGMS","28382","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","R.H. Silva; R.H. Silva","86","2008",NA,"Brasil","Mato Grosso do Sul","-57.6077778","-18.9677778",NA,"Flor em grande parte do ano. Cápsula loculicida.","CGMS1057831",NA,"04","25","Corumbá","Campo inundável próximo da margem do rio Bracinho.",NA,NA,"2015","12","15","-57,6077778","-18,9677778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-04-07 11:42:22-03","UFMS","CGMS","48236","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","V.J. Pott","A. Pott; J. Adamoli","1989","1985",NA,"Brasil","Mato Grosso do Sul","-56.6","-18.1",NA,"Flor branca. Divisa com a Fazenda São Fernando. 'Vazante do arroz'. Habitat: Cerradão distrófico com árvores finas, em cordilheira (Paleodique). Solo arenoso. Relevo plano. Habito: Trepadeira. Frequente.","CGMS1078199",NA,"07","06","Corumbá","Fazenda Santana, Paiaguás, Pantanal.","100","100",NA,NA,NA,"-56,6","-18,1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-04-07 11:42:22-03","UFMS","CGMS","8593","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","292","1999",NA,"Brasil","São Paulo","-51.7469444","-21.0697223",NA,"Botões presentes.","CGMS1016624",NA,"04","09","Castilho","Margem esquerda do Rio Paraná. Margem direita do Rio Aguapeí.",NA,NA,"2015","12","15","-51,7469444","-21,0697223",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-04-07 11:42:22-03","UFMS","CGMS","27099","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","S.C.H. Medeiros; M.C. Teixeira; R.M. Gamarra; C. Aoki","156","2009",NA,"Brasil","Mato Grosso do Sul","-57.4777778","-18.0272223",NA,"Flor branca. Habitat: Borda do rio. Habito: Trepadeira emergente.","CGMS1056542",NA,"06","05","Corumbá","Rio Paraguai próximo a Serra do Amolar.",NA,NA,"2015","12","15","-57,4777778","-18,0272223",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-04-07 11:42:22-03","UFMS","CGMS","27100","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","V.J. Pott","S.C.H. Medeiros; M.C. Teixeira; R.M. Gamarra; C. Aoki","68","2009",NA,"Brasil","Mato Grosso do Sul","-57.4466666","-18.4897222",NA,"Flor branca. Habitat: Borda de rio com predominancia de Ipomoea. Habito: Trepadeira emergente.","CGMS1056543",NA,"06","02","Corumbá","Baía Vermelha - rio Paraguai.",NA,NA,"2009","06","05","-57,4466666","-18,4897222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-04-07 11:42:22-03","UFMS","CGMS","48239","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R.S. Bianchini","V.J. Pott; N.C. Bueno; M. Pereira","1053","1989",NA,"Brasil","Mato Grosso do Sul","-57.05","-19.2333333",NA,"Fruto marrom. Habitat: Brejo-espinheiral (Mimosas e Ipomoea carnea). Solo arenoso-planossolo. Relevo plano. Habito: Trepadeira. Rara.","CGMS1078202",NA,"10","04","Corumbá","Brejão, área do Búfalo, Murundum-Alegre, Fazenda Leque, sub-região do Abobral.","95","95",NA,NA,NA,"-57,05","-19,2333333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-04-07 11:42:22-03","UFMS","CGMS","19884","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","A.G. Boaretto; C.B. Leite; G. Atique; W.J. Martins","184","2007",NA,"Brasil","Mato Grosso do Sul","-57.02","-19.5708334",NA,"Flor branca. Habitat: Paratudal. Relevo planície. Habito: Liana.","CGMS1049187",NA,"08","02","Corumbá","Torre da Base de Estudos do Pantanal.",NA,NA,"2015","12","15","-57,02","-19,5708334",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:42:22-03","UFMS","CGMS","53001","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","V.J. Pott; A. Pott","8896","2006",NA,"Brasil","Mato Grosso do Sul","-56.6711111","-19.4991666",NA,"Flor branca. Habitat: Vazante próxima a buritizal. Solo areno-siltoso. Relevo plano. Rara. Habito: Trepadeira.","CGMS1082967",NA,"09","08","Aquidauana","Fazenda Redenção, Retiro Carandá Preto, 3 km da sede do retiro e 12 km sudeste da sede do Parque Estadual do Rio Negro (ex-Fazenda Esperança).","95","95","2015","12","15","-56,6711111","-19,4991666",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-04-07 11:42:22-03","UFMS","CGMS","46576","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","V.J. Pott","E.B. Souza; M.O.C. Neyra; A. Costa; V.J. Pott","147","2013",NA,"Brasil","Mato Grosso do Sul","-57.8436111","-20.9277778",NA,"Flor branca. Fruto marrom. Diásporos pretos brilhantes. Habitat: Pantanal. Margem inundada do Rio Paraguai. Habito: Trepadeira.","CGMS1076545",NA,"07","10","Porto Murtinho","Rio Paraguai Boca do Nabileque.","95","95","2013","07","10","-57,8436111","-20,9277778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-04-07 11:42:22-03","UFMS","CGMS","33355","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","E.S. Souza-Lima; S.S. Lima; M. Torres; A.R.Q. Paredes; R.H. Silva","1","2011",NA,"Brasil","Mato Grosso do Sul","-57.0166667","-19.5763889",NA,"Flor branca. Fruto verde imaturo. Habitat: Floresta ripária antropizada. Habito: Liana.","CGMS1062749",NA,"06","27","Corumbá","Base de Estudos do Pantanal (BEP - UFMS).",NA,NA,"2015","12","15","-57,0166667","-19,5763889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:42:22-03","UFMS","CGMS","8591","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","394","1999",NA,"Brasil","São Paulo","-51.9519444","-21.53",NA,"Com látex eBotões.","CGMS1016625",NA,"04","11","Panorama - Caiuá","Margem esquerda do Rio Paraná, Rio do Peixe, ilha de vegetação inundada no meio do rio.",NA,NA,"2015","12","15","-51,9519444","-21,53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:42:22-03","UFMS","CGMS","28381","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","R.H. Silva; R.H. Silva","85","2008",NA,"Brasil","Mato Grosso do Sul","-57.6077778","-18.9677778",NA,"Flor em grande parte do ano. Cápsula loculicida.","CGMS1057830",NA,"04","25","Corumbá","Campo inundável próximo da margem do rio Bracinho.",NA,NA,"2015","12","15","-57,6077778","-18,9677778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-04-07 11:42:22-03","UFMS","CGMS","48235","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","V.J. Pott","V.J. Pott; A. Pott","3292","1998",NA,"Brasil","Mato Grosso do Sul","-56.3052778","-19.9544444",NA,"Flor branca. Habitat: Borda de lagoa, 20 cm profundidade. Solo arenoso com matéria orgânica. Relevo plano. Habito: Erva prostrado-radicante e liana. Frequente.","CGMS1078198",NA,"04","04","Miranda","Sede da Estância Caiman, sub-região de Miranda, Pantanal.","95","95",NA,NA,NA,"-56,3052778","-19,9544444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:42:22-03","UFMS","CGMS","39260","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","M.F. Barros; T.G. Freitas; C.S. Souza","28","2013",NA,"Brasil","Mato Grosso do Sul","-57.8333333","-21.0636111",NA,"Flor branca. Habitat: Pantanal. Rio Paraguai. Baceiro. Relevo plano. Habito: Epifíta emergente.","CGMS1068643",NA,"07","11","Porto Murtinho","Forte Olimpo.","76","76","2015","12","15","-57,8333333","-21,0636111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:42:22-03","UFMS","CGMS","41545","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","L.C. Costa; U.M. Resende","167","2002",NA,"Brasil","Mato Grosso do Sul","-55.7872009277344","-20.4710998535156",NA,"Flor branca. Macrófita flutuante livre. Habitat: Vazante. Solo arenoso. Relevo plano. Habito: Trepadeira. Ocasional.","CGMS1071530",NA,"03","05","Aquidauana","IPPAN-Base de Pesquisa da UNIDERP.",NA,NA,"2015","12","15",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:42:22-03","UFMS","CGMS","10632","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","F. Ferreira; et al.",NA,"1999",NA,"Brasil","Mato Grosso do Sul","-57.6533012390137","-19.0091991424561",NA,"Flor branca. Simetria floral radial. Habitat: Mata ciliar. Habito: Liana.","CGMS1039929",NA,"07","03","Corumbá","Base de Estudos do Pantanal.",NA,NA,"2015","12","15",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:42:22-03","UFMS","CGMS","5362","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","A.M. Franco; M.A. Seixas; V. Calazans",NA,"1996",NA,"Brasil","Mato Grosso do Sul","-57.6533012390137","-19.0091991424561",NA,"Flor branca. Presença de frutos.","CGMS1016626",NA,"11","02","Corumbá","Estrada da Base de Estudos do Pantanal.",NA,NA,"2015","12","15",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"153","2021-04-07 11:42:22-03","UFMS","CGMS","25149","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","S.A. Vianna; J.A. Avanci Júnior.; M.C.A. Santos; A. Francener","18","2009",NA,"Brasil","Mato Grosso do Sul","-57.6533012390137","-19.0091991424561",NA,"Flor branca. Fruto pardo. Habitat: Pantanal. Capão. Solo arenoso. Habito: Trepadeira.","CGMS1054576",NA,"05","08","Corumbá","Fazenda Alegria.",NA,NA,"2015","12","15",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:42:22-03","UFMS","CGMS","11145","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","F. Fonseca; et al.",NA,"1999",NA,"Brasil","Mato Grosso do Sul","-57.6533012390137","-19.0091991424561",NA,NA,"CGMS1040459",NA,"07","03","Corumbá","Fazenda Xaraés.",NA,NA,"2015","12","15",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:42:22-03","UFMS","CGMS","9160","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","A.C. Araújo; R.S. de Arruda","1207","2000",NA,"Brasil","Mato Grosso do Sul","-57.6533012390137","-19.0091991424561",NA,"Flor branca. Fruto ausente. Habitat: Borda de capão. Heliófito. Habito: Liana.","CGMS1016623",NA,"04","16","Corumbá","Pantanal de Miranda/Abobral. 21K 0501028 UTM 7835306.",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"156","2021-04-07 11:42:22-03","UFMS","CGMS","2452","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","C.A. Conceição","1422","1983",NA,"Brasil","Mato Grosso do Sul","-57.6533012390137","-19.0091991424561",NA,"Flor alva. Vegetal decumbente, forrando grande área.","CGMS1016627",NA,"06","26","Corumbá","Passo do Lontra.",NA,NA,"2015","12","15",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:42:22-03","UFMS","CGMS","2183","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Sarah M. Athiê-Souza","C.A. Conceição","2498","1989",NA,"Brasil","Mato Grosso do Sul","-56.3782997131348","-20.2406005859375",NA,NA,"CGMS1016628",NA,"05","22","Miranda","Passo do Lontra, Base dePesquisa UFMS.",NA,NA,"2015","12","15",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-11-27 13:47:06-03","UFS","ASE","39938","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Buril, MT","Santana Júnior, JA; Neto, AMS; Santos Júnior, JL; Santos, MN; Bomfim, DF; Santos, JB","587","2018","Southern America","Brasil","Sergipe","-37.61","-10.5537",NA,"Trepadeira, flor branca; Mata Atlântica","ASE0041455",NA,"01","10","São Cristóvão","Matinha da UFS, Área alagada; forte influência antrópica; próximo à estação de tratamento da Universidade Federal de Sergipe",NA,NA,"2018","07","31","-37.61","-10.5537",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:28:33-03","UNICAMP","UEC","131079","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","França, F; Melo, E; Silva, BM","3112","1999",NA,"Brazil","Bahia","-40.555","-11.191111",NA,"Volúvel. Folha cartácea e coriácea levemente discolor. Corola branca. Androceu branco. Estilete branco. Anfíbia.; Vegetação herbácea arbustiva, solo arenoso encharcado.","UEC097992","UEC097992","06","25","Jacobina","Lagoa Antônio Sobrinho.","450","450",NA,NA,NA,"-40.555","-11.191111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:28:33-03","UNICAMP","UEC","20039","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Austin, DF; Nauman, CE; Rabelo, B; Rosário, CS; Santos, MR","7336","1979",NA,"Brazil","Amapá",NA,NA,NA,"Trepador na beira dum igarapé, flores brancas. Flores abertas 8:30 da manhã. Botão só.","UEC097993","UEC097993","11","07",NA,"T. F. de Amapá, ao Noroeste do Amapá, estrada para Base Aérea.",NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-01 16:28:33-03","UNICAMP","UEC","46369","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","Chagas, FN; Garcia, PJ; Alves, NR","333","1976",NA,"Brazil","Amazonas","-63.166667","-7.516667",NA,"Cipó, fruto verde.&nf;&nf;&nf;; Transamazônica.","UEC097999","UEC097999","08","16","Humaitá","Transamazônica logo após á travessia do Rio Madeira.","70","70","2006","09","04","-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-25 09:27:02-03","UNICAMP","UEC","97154","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Rosa, NA; Lobato, LCB","Almeida, SS","274","1885",NA,"Brazil","Pará","-58.166667","-1.833333",NA,"flor, Cipó com flor branca","UEC097994","UEC097994","08","08","Oriximiná","margem direita do Baixo Rio Trombetas",NA,NA,"1986",NA,NA,"-58.166667","-1.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-08-20 10:10:11-03","UNICAMP","UEC","34645","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","Campêlo, CR","1839","1982",NA,"Brazil","Alagoas","-35.3983001708984","-9.04500007629395",NA,NA,"UEC006487","UEC006487","04","27","Porto Calvo","Fazenda Comandatuba.",NA,NA,"2006","07",NA,NA,NA,"14599","auto",NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:28:33-03","UNICAMP","UEC","3908","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","Davis, PH; Coelho, DF","60379","1976",NA,"Brazil","Amazonas","-60.0250015258789","-3.10193991661072",NA,"Flowers said to be white and large; Clearing (sandy soil). Climbing up base of palm.","UEC006489","UEC006489","08","27","Manaus","Rio Tatuma.","40","40","2004","11","17",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:28:33-03","UNICAMP","UEC","138405","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","Prado, AL; Prado, BA; Marcondes, F","3280","1993",NA,"Brazil","Mato Grosso","-56.6227989196777","-16.2567005157471",NA,"Trepadeira, cerca de 1.30 m de altura, fruto marrom-claro, semente preta.; Campo sazonalmente alagável. Nivel de água: 20cm.","UEC097991","UEC097991","04","25","Poconé","Fazenda Ronco do Bugiu. Cerca de 2.5 Km à esquerda da Rodovia Transpantaneira, Km 33, Poconé P. Jofre.",NA,NA,"2010","11","08",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:28:33-03","UNICAMP","UEC","52861","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","Benson, WW; et al.","23379","1986",NA,"Brazil","Mato Grosso","-56.6227989196777","-16.2567005157471",NA,"Trepadeira em flor.","UEC098000","UEC098000","09","24","Poconé","Rodovia Transpantaneira Km 22.5.",NA,NA,"2006","09","04",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"167","2021-03-01 16:28:33-03","UNICAMP","UEC","52870","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","Benson, WW; et al.","23387","1986",NA,"Brazil","Mato Grosso","-56.6227989196777","-16.2567005157471",NA,"Trepadeira em flor branca.","UEC097998","UEC097998","09","24","Poconé","Rodovia Transpantaneira Km 22.5.",NA,NA,"2006","09","04",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:28:33-03","UNICAMP","UEC","52871","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","Benson, WW; et al.","23388","1986",NA,"Brazil","Mato Grosso","-56.6227989196777","-16.2567005157471",NA,"Trepadeira em flor amarela.","UEC097997","UEC097997","09","24","Poconé","Rodovia Transpantaneira Km 22.5.",NA,NA,"2006","09","04",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:28:33-03","UNICAMP","UEC","52868","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","Benson, WW; et al.","23385","1986",NA,"Brazil","Mato Grosso","-56.6227989196777","-16.2567005157471",NA,"Trepadeira em flor amarela.","UEC097996","UEC097996","09","24","Poconé","Rodovia Transpantaneira, Km 22.5.",NA,NA,"2006","09","04",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA
