"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"185","2008-05-27 22:02:00-03","MO","MOBOT","2403479","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","C.C. Berg (BG)","Russell J. Seibert","Seibert 1661","1941","1","3","South America","Colombia",NA,NA,"Armera, Magdalena Valley. Cultivated at the Experimental Station.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-09-04 04:40:00-03","MO","MOBOT","2599286","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","C.C. Berg (BG)","Herbert H. Smith","Smith 2420","1898",NA,NA,"South America","Colombia",NA,NA,"Santa Marta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2014-01-18 14:58:00-02","MO","MOBOT","3082293","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","R. Romero C","R. Romero Castañeda|F. Núñez","Romero Castañeda 11094","1971","7","29","South America","Colombia","Magdalena",NA,"Isla de Salamanca; De Los Cocos a la orilla derecha del río Magdalena en el caño Clarin Nuevo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2012-12-02 09:17:00-02","MO","MOBOT","3082529","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","Jorge Ramos","Philip A. Silverstone-Sopkin","Silverstone-Sopkin 6478","1992","1","22","South America","Colombia","Valle del Cauca","El Cerrito","Hacienda El Milagro, a 4 km al oeste del pueblo de El Cerrito, bosque secunario intervenido.",NA,NA,NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2013-08-23 04:12:00-03","MO","MOBOT","3085830","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","C.C. Berg","Luis Marcano-Berti","Marcano-Berti 160-981","1981","2","17","South America","Venezuela","Zulia",NA,"Caño Concha. Mpio. Santa Bárbara. Districto Colón.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2013-10-05 06:35:00-03","MO","MOBOT","3086369","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","C.C. Berg","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 120303","1979","11","14","South America","Venezuela","Táchira",NA,"Forested slopes bordering Quebrada Colorada, between San Juan de Colón and Las Cruces, at La Pocina.","-72.25","8.075",NA,NA,NA,NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2009-06-25 13:26:00-03","MO","MOBOT","3086451","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","C.C. Berg","Paul E. Berry","Berry 543","1974","11","11","South America","Venezuela",NA,NA,"Reforested hills of the Caracas Botanical Gardens.",NA,NA,NA,NA,NA,NA,NA,"870.00000000","980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-09-04 04:40:00-03","MO","MOBOT","3086512","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","M. Vazquez Avila","Herbert H. Smith","Smith 1459","1898",NA,NA,"South America","Colombia","Magdalena","Santa Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2011-04-06 15:32:00-03","MO","MOBOT","3086689","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","Romero C","R. Romero Castañeda","Romero Castañeda 10511","1966","12","2","South America","Colombia","Magdalena",NA,"Isla de Salamanca, en Mahoma, en el playa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2011-05-31 11:51:00-03","MO","MOBOT","3458189","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","S. Altamirano (BOLV)","Saúl Altamirano","Altamirano Azurduy 4317","2006","11","19","South America","Bolivia","Pando","Gral. Federico Roman","Fortaleza del Abuna. Pedregal en borde del río Abuna, sobre sustrato arenoso.","-65.5275","-9.7888889",NA,NA,NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"195","2014-04-04 05:47:00-03","MO","MOBOT","707700","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","M. Vasquez-Avila, (SI)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 4078","1983","5","11","South America","Peru","Loreto","Maynas","Quistococha. Bosque transicional.","-73.25","-3.75",NA,NA,NA,NA,NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-14",NA,"4"
"196","2017-10-05 11:17:00-03","MO","MOBOT","711387","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","M. Vazquez Avila (U)","Alwyn H. Gentry","Gentry 41191","1983","5","10","South America","Venezuela","Zulia",NA,"Headwaters of Río Guasare. Serrania de Perijá.","-72.4833333","10.8666667",NA,NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-87",NA,"3"
"197","2018-12-29 04:34:00-02","MO","MOBOT","713151","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","A. Prieto (COL)","Agustin Rudas L.|Adriana Prieto|C. Rodríguez","Rudas Lleras 5470","1992","7","13","South America","Colombia","Amazonas","Tarapacá","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U15.","-70","-3.03333",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"222",NA,"4"
"198","2015-01-28 05:48:00-02","MO","MOBOT","713795","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","C.C. Berg (BG)","Agustin Rudas L.|F. del Aguila Joaquin|et al.","Rudas Lleras 1640","1991","3","18","South America","Colombia","Amazonas",NA,"Municipio de Leticia; Parque Nacional Natural Amacayacu; Centro Administrativo Mata-matá (Inderena). Alrededores del Centro Administrativo en bosque secundario en zona de várzea.","-70.25","-3.78333",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,"6"
"199","2011-06-09 17:24:00-03","MO","MOBOT","715182","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","M. Vasquez-Avila, (SI)","Percy Núñez V.","Núñez Vargas 5940","1986","8","26","South America","Peru","Madre de Dios","Manu","Manu Park, Cocha Cashu uplands.","-71.16666","-11.75",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-41",NA,"4"
"200","2014-04-04 05:48:00-03","MO","MOBOT","770990","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","M. Vasquez-Avila","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 4085","1983","5","11","South America","Peru","Loreto","Maynas","Quistococha. Bosque transicional.","-73.25","-3.75",NA,NA,NA,NA,NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-14",NA,"4"
"201","2008-05-27 22:02:00-03","MO","MOBOT","798632","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","C.C. Berg","Percy Núñez V.|W. Cruz|M. Cruz","Núñez Vargas 6795","1986","12","29","South America","Peru","Cusco",NA,"Cocalpampa, Chaullay, Maranura, Quillabamba La Convención. Quintalpata +/- 150 km NW from Cusco on the road from Cusco to Kiteni.","-72.78333","-12.81666",NA,NA,NA,NA,NA,"1210.00000000","1435.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"86-68",NA,"4"
"202","2014-03-28 05:48:00-03","MO","MOBOT","976739","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","M. Vazquez-Avila (SI)","Angela Gómez|et al.","Gómez 554","1992","4","11","South America","Colombia","Antioquia","Arboletes","Alrededores del volcán, bs-T.","-76.45","8.5333333",NA,NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"203","2009-08-21 07:03:00-03","MO","MOBOT","2110963","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Émile Hassler","Hassler 10975","1912",NA,NA,"South America","Paraguay","Amambay",NA,"Sierra del Amambay. In altiplanitie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2009-10-30 07:49:00-02","MO","MOBOT","2480865","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Boris A. Krukoff","Krukoff 8740","1936","11","26","South America","Brazil","Amazonas",NA,"Mpio Sao Paulo de Olivença; basin of creek Belem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2009-08-21 07:03:00-03","MO","MOBOT","2515769","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Émile Hassler","Hassler 8354",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2009-10-18 08:13:00-02","MO","MOBOT","3082349","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.","Avila Vazquez","J.J. de Granville","Granville 7005","1984","11","24","South America","Guyana",NA,NA,"Haute Campoi-Rive gauche, face au Mont Belvédère. Forêt sur pente douce.",NA,NA,NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2008-05-27 22:02:00-03","MO","MOBOT","3082461","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.","Vasquez Avila","Alwyn H. Gentry","Gentry 6128","1988","2","6","South America","Peru","Amazonas",NA,"Rio Utcubamba Valley, 3 km W of Pedroo Ruiz Gallo.","-77.98333","-5.91666",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","3083067","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"HERB","HERB s.n.",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2009-06-25 17:09:00-03","MO","MOBOT","3084334","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Henri Pittier","Pittier 7006",NA,NA,NA,"South America","Venezuela",NA,NA,"Plaza de la Misericordia, Caracas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2009-07-20 21:22:00-03","MO","MOBOT","3084413","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.","Paul C. Standley","Bassett Maguire","Maguire 23928a","1944","6","22","South America","Suriname",NA,NA,"River banks above village of Kwatta hede.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2009-07-17 07:39:00-03","MO","MOBOT","3084473","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Émile Hassler","Hassler 12022",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2009-07-17 07:39:00-03","MO","MOBOT","3084522","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Émile Hassler","Hassler 10972",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2009-07-20 21:22:00-03","MO","MOBOT","3085229","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.","Paul C. Standley","Bassett Maguire","Maguire 23928a","1944","6","22","South America","Suriname",NA,NA,"River banks above village of Kwatta hede.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2009-11-14 07:43:00-02","MO","MOBOT","3085591","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.","H.S. Irwin","Julian A. Steyermark","Steyermark 87508","1960","11","12","South America","Venezuela","Delta Amacuro",NA,"In Manicaria saccifera forest away from immediate margin of river, along lower section of river, upstream from Casa Cuyubini. Inundated forest Rio Cuyubini.",NA,NA,NA,NA,NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2009-06-25 17:09:00-03","MO","MOBOT","3085813","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.","J. Conrad","Henri Pittier","Pittier 13162","1929","1","16","South America","Venezuela","Trujillo",NA,"In hedge, near El Rosario, road Valera-Timotes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2009-06-25 17:09:00-03","MO","MOBOT","3085997","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Henri Pittier","Pittier 12770","1928","1","30","South America","Venezuela","Mérida",NA,"In pasture, vicinity of Tovar.",NA,NA,NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","3086127","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.","J.E. Simonis","Ghillean T. Prance","Prance 7358","1968","9","18","South America","Brazil","Acre",NA,"Vicinity of Tarauacá. Lake bank.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2009-06-25 17:09:00-03","MO","MOBOT","3086429","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.","J. Conrad","Henri Pittier","Pittier 13297","1929","2","1","South America","Venezuela",NA,NA,"Between Quebrada Seca bridge and Motatan R. Trujillo on margin of forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2009-12-11 12:42:00-02","MO","MOBOT","3086721","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.","C.C. Berg","Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 55800","1963","9","4","South America","Suriname",NA,NA,"2 km above confluence with Lucie Rivier.","-56.81666","3.33333",NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2014-04-13 05:22:00-03","MO","MOBOT","1784637","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","prinoides","Ficus prinoides","Humb. & Bonpl. ex Willd.",NA,"Alwyn H. Gentry|Gerrit Davidse|Fany Llanos","Gentry 8966","1974","1","8","South America","Colombia","Tolima",NA,"11 km NE of Melgar along Río Sumapaz. Roadside and gallery forest in steep-sided valley. Near border with Cundinamarca","-74.5852777","4.2669445",NA,NA,NA,NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3302",NA,"1"
"221","2010-02-17 13:21:00-02","MO","MOBOT","100252515","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","C. Delnatte","C. Delnatte","Delnatte 1625","2008","9","27","South America","French Guiana",NA,NA,"Ilot Saramaca, fleuve Oyapock.","-51.7397222","4.0152778",NA,NA,NA,NA,NA,"2.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"222","2009-07-31 06:58:00-03","MO","MOBOT","2982066","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","M. Vazquez Avila","Calaway H. Dodson|Alwyn H. Gentry","Dodson 9752","1980","3","22","South America","Ecuador","Los Ríos",NA,"Río Palenque Biological Station. Km 56 on the Quevedo-Santo Domingo road.","-79.36666","-0.58333",NA,NA,NA,NA,NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"28",NA,NA
"223","2020-04-19 15:50:00-03","MO","MOBOT","3082241","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","G. Aymard","Euler Marín","Marín 763","1990","2",NA,"South America","Venezuela","Amazonas","Atabapo","Raudal Maveri.","-65.3166667","3.3333333",NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"224","2012-02-03 07:05:00-02","MO","MOBOT","3082793","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Basil Stergios|Gerardo Aymard|Aura R. Herrera","Stergios 5995","1983","7","13","South America","Venezuela","Bolívar",NA,"Reserva Forestal Imataca. Pica de la CVG que conduce al medio río medio Botanamo, de la confluencia con el río Corumo, desde la carretera Casa Blanca -Anacoco. Selva pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2012-12-10 16:10:00-02","MO","MOBOT","3083172","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","C.C. Berg","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114964","1977","10","19","South America","Venezuela","Delta Amacuro","Antonio Díaz","Depto. Antonio Díaz: upper reaches of riverine forest of Cano Atoiba tributary of Boca Araguao,","-60.95","9.25",NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"226","2013-01-15 10:33:00-02","MO","MOBOT","3083439","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Douglas C. Daly","Daly 1260","1981","11","8","South America","Brazil","Pará","Tucuruí","Rio Caraipé, approx. 60km from Tucuri, SW on road serving Fazendas. Seasonallu inundated open forest on islands and river shore, sandy soil.","-49.9166667","-4.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"227","2009-07-31 09:03:00-03","MO","MOBOT","3083983","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114698","1977","10","16","South America","Venezuela","Delta Amacuro",NA,"Depto. Antonio DíazL riverine forest with varied tree growth, along Cano Atoiba, tributary of Boca Araguao,","-60.95","9.25",NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2010-11-25 09:00:00-02","MO","MOBOT","3346090","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","C.C. Berg","Marion J. Jansen-Jacobs|et al.","Jansen-Jacobs 5758","1999","9","3","South America","Guyana",NA,NA,"Upper Essequibo Region, Rewa River, near Corona Falls . Forest on rock.","-58.66666","3.16666",NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","3082504","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.",NA,"Basil Stergios","Stergios 2760","1981","7","28","South America","Venezuela","Bolívar",NA,"Reserva Forestal Imataca. Selva pluvial del río Venamo, entre Isla Anacoco y Araguay; Puesto (GN) Araguay.","-61.15","6.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-08-31 09:17:06-03","INPA","INPA","231107","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","maroma","Ficus maroma","A.Cast.","Berg, CC","Daly, DC","8341","1994","09","23","Southern America","Brasil","Acre","Tarauacá","Rio Tarauacá, Rio Tarauacá, river at low water. Seringal Universo, Colocaçao Cumaru.","-71.314722","-8.423056",NA,NA,"INPA0231107","INPA0231107 INPA0231107_e",NA,NA,NA,NA,"1997",NA,NA,"-71.314722","-8.423056",NA,NA,NA,NA,NA
"231","2021-01-10 20:50:44-03","INPA","INPA","15579","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Santos, OA dos","Kuhlmann, JG","RB12910","1923","01","02","Southern America","Brasil","Acre","Rio Branco",NA,"-67.8099975585938","-9.9747200012207",NA,NA,"INPA0015579","INPA0015579 INPA0015579_e INPA0015579_e1","178770",NA,NA,"auto","2008","03",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-08-31 09:17:09-03","INPA","INPA","223337","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Santos, OA dos","Santos, OA dos","169","2007","04","10","Southern America","Brasil","Amazonas","Manaus","Capitari, Catalão, Capitari, Catalão","-59.9","-3.166667",NA,NA,"INPA0223337","INPA0223337 INPA0223337_e",NA,NA,NA,NA,"2008","03","03","-59.9","-3.166667",NA,NA,NA,NA,NA
"233","2020-08-31 09:17:09-03","INPA","INPA","147008","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Pelissari, G","Pires, MJ","1620","1987","03","29","Southern America","Brasil","Pará","Almeirim","Próximo Santo Antônioi da Cachoeira.","-52.516667","-0.65",NA,NA,"INPA0147008",NA,NA,NA,NA,NA,"2016","03","01","-52.516667","-0.65",NA,NA,NA,NA,NA
"234","2020-08-31 09:17:09-03","INPA","INPA","14992","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Santos, OA dos","Kuhlmann, JG","166","1913","02",NA,"Southern America","Brasil","Roraima",NA,"Benquerer","-61.9","0.1",NA,NA,"INPA0014992","INPA0014992 INPA0014992_e INPA0014992_e1",NA,NA,NA,NA,"2008",NA,NA,"-61.9","0.1",NA,NA,NA,NA,NA
"235","2020-08-31 09:17:09-03","INPA","INPA","24157","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Santos, OA dos","Prance, GT","7358","1968","09","18","Southern America","Brasil","Acre","Tarauacá","Vicinity of Tarauacá. Lake bank.","-70.77","-8.15",NA,NA,"INPA0024157","INPA0024157 INPA0024157_e INPA0024157_e1",NA,NA,NA,NA,"2008",NA,NA,"-70.77","-8.15",NA,NA,NA,NA,NA
"236","2020-08-31 09:17:09-03","INPA","INPA","27612","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Santos, OA dos","Rodrigues, WA","8597","1969","08","16","Southern America","Brasil","Amazonas","Manaus","Rua Leopoldo Péres, em frente a casa Pernambucana., Rua Leopoldo Péres, em frente a casa Pernambucana.","-60.016667","-3.116667",NA,NA,"INPA0027612","INPA0027612 INPA0027612_e INPA0027612_e1",NA,NA,NA,NA,"2008",NA,NA,"-60.016667","-3.116667",NA,NA,NA,NA,NA
"237","2020-08-31 09:17:09-03","INPA","INPA","285441","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Pederneiras, LC","Forzza, RC","9079","2017","10","18","Southern America","Brasil","Mato Grosso","Cotriguaçu","Parque Nacional do Juruena, Salto Augusto - Rio Juruena.","-58.570833","-8.986111",NA,NA,"INPA0285441",NA,NA,"192","192",NA,"2018","08",NA,"-58.570833","-8.986111",NA,NA,NA,NA,NA
"238","2020-08-31 09:17:09-03","INPA","INPA","285444","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","pallida","Ficus pallida","Vahl","Pederneiras, LC","Forzza, RC","9172","2017","10","21","Southern America","Brasil","Mato Grosso","Cotriguaçu","Parque Nacional do Juruena, Ao longo da margem do Rio Juruena.","-58.622222","-9.036944",NA,NA,"INPA0285444",NA,NA,NA,NA,NA,"2018","08",NA,"-58.622222","-9.036944",NA,NA,NA,NA,NA
"239","2020-08-31 09:17:09-03","INPA","INPA","117125","S","Plantae","Dicotyledon Rosids","Rosales","Moraceae","Ficus","schumacheri","Ficus schumacheri","(Liebm.) Griseb.","Romaniuc Neto, S","Daly, DC","1260","1981","11","08","Southern America","Brasil","Pará","Tucuruí","Rio Caraipé, approx. 60 Km from Tucuruí, Sw on road serving Fazendas","-49.916667","-4.066667",NA,NA,"INPA0117125","INPA0117125 INPA0117125_e INPA0117125_nd",NA,NA,NA,NA,"1996","03",NA,"-49.916667","-4.066667",NA,NA,NA,NA,NA
