"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet","sex"
"267","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","3711",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Epífita estéril. Culta. Alcool em 23/11/1987. sépalas e pétalas amarelas com manchas marrons suaves. Labelo e coluna amarelos.",NA,NA,"Lindl.","H. Q. Boudet Fernandes","2136","1987","06","08",NA,"Brasil","Espírito Santo","Santa Teresa","Vinte e Cinco de Julho","-40.604167","-19.780833",NA,NA,NA,"MBML003711",NA,"40W36'15","19S46'51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","372",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Epífita com flores vináceas, ciófila, mata. Em meio líquido.",NA,NA,"Lindl.","W. Boone","930","1985","12","02",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611",NA,NA,NA,"MBML000372",NA,"40W30'38","19S49'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","49348",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","D.R. Couto/29-09-2015",NA,NA,NA,"Holoepífita. Flor verde-clara. Trilha da borda dos paredões do Pontão Médio, lado direito, próximo a um pequeno riacho.",NA,NA,"Lindl.","D.R. Couto; R.C.Araújo Neto","8","2004","02","15",NA,"Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.555278","-20.936944","700","700",NA,"MBML049348",NA,"41W33'19","20S56'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","49350",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","D.R. Couto/15-12-2008",NA,NA,NA,"Holoepífita, flores verdes. Vegetando sobre Pseudobombax sp.",NA,NA,"Lindl.","D.R. Couto","2079","2008","12","15",NA,"Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões: Pontão Médio","-41.544167","-20.939167","730","730",NA,"MBML049350",NA,"41W32'39","20S56'21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","50415",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,"Epífita, botões verdes",NA,NA,"Lindl.","A.D. Ferreira; P.J. Coelho","295","2015","04","11",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, afloramento rochoso no interior da área de regeneração do cafezal","-40.533333","-19.95",NA,NA,NA,"MBML050415",NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","5291",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Sépalas castanhas, pétalas e labelo roxo. Culta/herb. Alcool.",NA,NA,"Lindl.","H. Q. Boudet Fernandes","2338","1988","02","19",NA,"Brasil","Espírito Santo","Alfredo Chaves","Urânia","-40.956944","-20.449167",NA,NA,NA,"MBML005291",NA,"40W57'25","20S26'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","6249",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Flores rosas. Altitude 1200 a 1909m.",NA,NA,"Lindl.","Edson V. R. Mota",NA,"1991","10",NA,NA,"Brasil","Espírito Santo","Domingos Martins","Parque Estadual da Pedra Azul","-41.019167","-20.403889",NA,NA,NA,"MBML006249","MBML006249","41W1'9","20S24'14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","13865",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Mata Atlântica de Encosta. Sépalas vermelho claro, pétalas castanhos.",NA,NA,"Lindl.","C. N. de Fraga; et al","738","2000","11","04",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de São Lourenço","-40.455278","-19.247222",NA,NA,NA,"MBML013865",NA,"40W27'19","19S14'50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","49906",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Chiron","12027","2012","03","21",NA,"Brasil","Espírito Santo","Alfredo Chaves","Córrego da Fortuna","-40.749698638916","-20.6350002288818",NA,NA,NA,"MBML049906","MBML049906",NA,NA,"32447","auto",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","13999",NA,"Plantae","Orchidaceae","Stelis","endresii","Stelis endresii","L. Kollmann/17-09-2001",NA,NA,NA,"Epífita no sol. Flores rosadas.",NA,NA,"Rchb.f.","L. Kollmann; et al","3440","2000","11","30",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"MBML013999",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","14690",NA,"Plantae","Orchidaceae","Stelis","endresii","Stelis endresii","L. Kollmann/14-11-2000",NA,NA,NA,"Epífita na sombra. Flores lilás.",NA,NA,"Rchb.f.","L. Kollmann","3256","2000","11","14",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"MBML014690",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","14692",NA,"Plantae","Orchidaceae","Stelis","endresii","Stelis endresii","L. Kollmann/14-11-2000",NA,NA,NA,"Sépalas amarelas claras. Pétalas e labelo rosados.",NA,NA,"Rchb.f.","L. Kollmann","3257","2000","11","14",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"MBML014692",NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","22819",NA,"Plantae","Orchidaceae","Stelis","endresii","Stelis endresii","L. Kollmann/12-11-2004",NA,NA,NA,"Somente em álcool.",NA,NA,"Rchb f.","E. Lagasa","181","1973","01","26",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,NA,NA,"MBML022819",NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","38826",NA,"Plantae","Orchidaceae","Stelis","endresii","Stelis endresii","L.Kollmann-23/5/2005","2005","05","23","Epífita. Flores verdes com fimbrias nas bordas. Córrego, grota Pontão Médio.",NA,NA,"Rchb.f.","D.R. Couto","109","2005","05","11",NA,"Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318","830","830",NA,"MBML038826",NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","38825",NA,"Plantae","Orchidaceae","Stelis","endresii","Stelis endresii","L.Kollmann",NA,NA,NA,"Epífita. Flores vinho. Vegetando próxima ao curso d`'agua. Lado direito do acampamento.",NA,NA,"Rchb.f.","D.R. Couto","53","2003","04","19",NA,"Brasil","Espírito Santo","Alegre","Caveira da Anta","-41.5331001281738","-20.763599395752","1200","1200",NA,"MBML038825",NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","46420",NA,"Plantae","Orchidaceae","Stelis","itatiayae","Stelis itatiayae",NA,NA,NA,NA,NA,NA,NA,"Schltr.","Chiron","9681","2009","05","18",NA,"Brasil","Espírito Santo","Alfredo Chaves","Córrego da Fortuna","-40.749698638916","-20.6350002288818",NA,NA,NA,"MBML046420",NA,NA,NA,"32447","auto",NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","47529",NA,"Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora",NA,NA,NA,NA,NA,NA,NA,"Lindl.","F. Tesch",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Marechal Floriano",NA,"-40.6831016540527","-20.4127998352051",NA,NA,NA,"MBML047529",NA,NA,NA,"23038","auto",NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-06-15 15:31:06-03","UNESP-RC","HRCB","62363","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Marcusso, G.M.",NA,NA,NA,NA,NA,NA,"Lindl.","Marcusso",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","-44.985278","-23.238889",NA,NA,NA,NA,NA,"44º59'7W","23º14'20S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-06-15 15:31:06-03","UNESP-RC","HRCB","62363","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Marcusso, G.M.",NA,NA,NA,NA,NA,NA,"Lindl.","Marcusso",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","-44.985278","-23.238889",NA,NA,NA,NA,NA,"44º59'7W","23º14'20S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-06-17 15:25:23-03","UNESP-RC","HRCB","9453","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","J. E. L. S. Ribeiro",NA,NA,NA,NA,NA,NA,"Lindl.","Cunha, N. M. L.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-06-10 10:11:22-03","FZB-BH","BHZB","6377","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","R.C. Mota",NA,NA,NA,"Coleção viva 2001 002.Doada em: 01/07/2001.Cultivado",NA,NA,NA,"Santos, J.L.",NA,"2007","02","27",NA,"Brasil","MG","Belo Horizonte","Jardim Botânico da FZB/BH - Coleção","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-01 11:50:12-03","UFPE","UFP","78291","PreservedSpecimen","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii","Pessoa, E","2013","05","02","Epífita com flor rosa.",NA,NA,"Cogn.","Pessoa, E; Amorim, BS; Costa-Lima, JL","933","2012","05","29",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.843889","8.72","700","700",NA,"UFP078291",NA,"-35.843889","8.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-01 11:50:12-03","UFPE","UFP","68403","PreservedSpecimen","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii",NA,NA,NA,NA,"Epífita com flores marrom-róseas.",NA,NA,"Cogn.","Pessoa, E; Melo, A; Amorim, BS","548","2010","03","11",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.843889","-8.72","700","700",NA,"UFP068403",NA,"-35.843889","-8.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-01 11:50:12-03","UFPE","UFP","7103","PreservedSpecimen","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii","Ferreira, ABC","1981",NA,NA,"Epífita; rara; a flor abre quando molhada; floração cultural: 03/1987; Epífita; rara; a flor abre quando molhada; floração cultural: 03/1987",NA,NA,"Cogn.","Caldasso, A","s.n.","1979",NA,NA,NA,"Brasil","Pernambuco","Bonito",NA,"-35.7285995483398","-8.47027969360352",NA,NA,NA,"UFP007103",NA,NA,NA,"20932","auto",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-01 11:50:12-03","UFPE","UFP","78330","PreservedSpecimen","Plantae","Orchidaceae","Stelis","loefgrenii","Stelis loefgrenii","Pessoa, E",NA,NA,NA,"Epífita com flores alvo-roseas.",NA,NA,"Cogn.","Pessoa, E; Amorim, BS; Costa-Lima, JL","938","2012","05","30",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.7933006286621","-8.72667026519775",NA,NA,NA,"UFP078330",NA,"-35504.3333","-84312","11830","auto",NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-01 11:50:12-03","UFPE","UFP","68394","PreservedSpecimen","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora",NA,NA,NA,NA,"Epífita dimnuta com frutos verdes.",NA,NA,"Lindl.","Pessoa, E; Melo, A; Amorim, BS","525","2010","03","11",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.843889","-8.72","700","700",NA,"UFP068394",NA,"-35.843889","-8.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-09-12 05:00:02-03","US","US","3258196","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Christenson, E. A.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","T. McDowell","4031","1991","2","21","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"294","2020-09-12 05:00:02-03","US","US","2025569","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","H. A. Allard","22595","1949","10","30","South America - Neotropics","Peru","San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"295","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Gil-Ad, N. L.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","L. E. Skog, C. Feuillet & A. Rossman","7429","1986","11","17","South America - Neotropics","French Guiana","St. Laurent",NA,NA,NA,NA,"5","15",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"296","2020-09-12 05:00:02-03","US","US","3440882","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Christenson, E. A.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","H. D. Clarke, R. Williams & C. Perry","8850","1999","9","21","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"297","2020-09-12 05:00:02-03","US","US","2168681","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","R. S. Cowan","38744","1954","12","12","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"298","2020-09-12 05:00:02-03","US","US","3474277","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Christenson, E. A.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","L. E. Skog, C. Feuillet & A. Rossman","7239","1986","11","2","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"160","200",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"299","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Orchidales","Lindl.","K. J. Wurdack, K. M. Redden, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","4924","2009","5","10","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,"505",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"300","2020-09-12 05:00:02-03","US","US","3132270","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","L. E. Skog & C. Feuillet","7249b","1986","11","17","South America - Neotropics","French Guiana","Saint-Laurent-du-Maroni",NA,NA,NA,NA,"5","15",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"301","2020-09-12 05:00:02-03","US","US","3300836","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","G. Davidse & A. C. Gonzalez","19142","1981","11","20","South America - Neotropics","Venezuela","Sucre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"302","2020-09-12 05:00:02-03","US","US","3333201","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Christenson, E. A.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","B. Hoffman, C. Capellaro & T. Benjamin","676","1991","12","17","South America - Neotropics","Guyana","Barima-Waini",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"303","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Christenson, E. A.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","E. A. Christenson, C. L. Kelloff, P. DePriest & M. Tamessar","1958","1994","6","14","South America - Neotropics","Guyana","Potaro-Siparuni",NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"304","2020-09-12 05:00:02-03","US","US","1664392","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","Y. Mexia","6232","1931","12","6","South America - Neotropics","Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"305","2020-09-12 05:00:02-03","US","US","3459313","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","A. Dik et al.","514","1993","9","13","South America - Neotropics","Ecuador","Napo","Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"306","2020-09-12 05:00:02-03","US","US","3340137","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Christenson, E. A.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","L. J. Gillespie & S. Tiwari","2298","1989","10","12","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"307","2020-09-12 05:00:02-03","US","US","2467269","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","J. A. Steyermark","87734","1960","11","23","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"US01568123","US01568123_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"308","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Orchidales","Lindl.","K. M. Redden, R. Williams, C. Perry, C. Paul & M. Lyle","2014","2004","2","19","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,"605",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"309","2020-09-12 05:00:02-03","US","US","3474278","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Christenson, E. A.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","L. E. Skog, C. Feuillet & A. Rossman","7385","1986","11","10","South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"200","210",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"310","2020-09-12 05:00:02-03","US","US","3215457","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Ravet, E.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","J. J. Pipoly, G. Gharbarran & G. Samuels","10814","1987","2","28","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,"600","650",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","3108189","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","A. Stoffers, A. .R. A. Görts-van Rijn, B. Welle & K. Bonsen","107","1982","10","29","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,"Orchidales","Lindl.","K. M. Redden, K. J. Wurdack, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","6650","2009","5","18","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,NA,NA,NA,"677",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"313","2020-09-12 05:00:02-03","US","US","3374366","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Christenson, E. A.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","E. A. Christenson, C. L. Kelloff & P. DePriest","1887","1994","6","3","South America - Neotropics","Guyana","U. Demerara-Berbice",NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"314","2020-09-12 05:00:02-03","US","US","2025295","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","H. A. Allard","22201","1949","10","30","South America - Neotropics","Peru","San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US","1902228","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","D. Panshawe","F2102","1944","11","16","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"316","2020-09-12 05:00:02-03","US","US","702690","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,"Orchidales","Lindl.","M. R. Schomburgk","427","1837","3",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1","Isolectotype",NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US","3333271","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Christenson, E. A.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","T. Henkel, M. Chin, R. Williams & R. James","4677","1994","2","23","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US","3374131","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Christenson, E. A.",NA,NA,NA,NA,NA,"Orchidales","Lindl.","H. D. Clarke","4798","1997","5","20","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"319","2020-09-12 05:00:02-03","US","US","2584670A","PreservedSpecimen","Plantae","Orchidaceae","Stelis","endresii","Stelis endresii",NA,NA,NA,NA,NA,NA,"Orchidales",NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","10148","1969","2","21","South America - Neotropics","Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,"US00450009","US00450009_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"320","2020-09-12 05:00:02-03","US","US","2435811","PreservedSpecimen","Plantae","Orchidaceae","Stelis","endresii","Stelis endresii",NA,NA,NA,NA,NA,NA,"Orchidales",NA,"H. S. Irwin, W. A. Egler & L. Y. T. Westra","47208","1960","7","28","South America - Neotropics","Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,"US00450010","US00450010_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"321","2020-09-12 05:00:02-03","US","US","2838421","PreservedSpecimen","Plantae","Orchidaceae","Stelis","endresii","Stelis endresii",NA,NA,NA,NA,NA,NA,"Orchidales",NA,"N. T. Silva","1486","1968","4","12","South America - Neotropics","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"US00450007","US00450007_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"322","2020-09-12 05:00:02-03","US","US","1901521","PreservedSpecimen","Plantae","Orchidaceae","Stelis","endresii","Stelis endresii",NA,NA,NA,NA,NA,NA,"Orchidales",NA,"R. J. Seibert","2257","1945","12","2","South America - Neotropics","Peru","Huánuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
