"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","identifiedBy","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","sex"
"94","2021-03-01 16:25:48-03","UNICAMP","UEC","117956","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Calago, K","22","1997","03","27",NA,"Brazil",NA,NA,"Subarbustivo espécie muito ramificada com cerca de 1,30m de altura, flor magenta.; Campo sujo de cerrado.","UEC138090","Magnoliopsida",NA,"Gardner","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","UEC138090","próximo a espelho d'água (corrego), Parque Olhos d'Água.",NA,NA,"70570","auto","Calago, K",NA,NA,NA,"1997","03",NA,"27",NA,NA,NA,NA
"95","2021-03-01 16:25:48-03","UNICAMP","UEC","174783","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Heringer, EP; Figueiras, TS; Mendonça, RC; Pereira, BAS","446","1978","04","14",NA,"Brazil",NA,NA,"subarbusto capítulo lilás, pouco frequente co galhos, folhas coriáeas; cerrado","UEC030071","Magnoliopsida",NA,"Gardner","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","UEC030071","Reserva Ecológica do IBGE",NA,NA,"70570","auto","Nakajima, JN",NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:25:48-03","UNICAMP","UEC","29348","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Heringer, EP; Figueiras, TS; Mendonça, RC; Pereira, BAS; Salles, AEH; Chagas e Silva, F","4216","1980","04","03",NA,"Brazil",NA,NA,"Arbusto esgalhado com folhas ásperas discolores parte inferior esbranquiçada, flores lilases.; Cerrado.","UEC138092","Magnoliopsida",NA,"Gardner","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","UEC138092","Reserva ecológica do IBGE, proximo a construção do viveiro.",NA,NA,"70570","auto","Calago, K",NA,NA,NA,"1997","04",NA,"18",NA,NA,NA,NA
"97","2021-03-01 16:25:48-03","UNICAMP","UEC","88700","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Santos, HGP; et al.","247","1994","04","26",NA,"Brazil",NA,NA,"Petalas e estigma roxos; bracteas lilas.; Mata galeria antropizada,substrato rochoso, relevo acidentado.","UEC138087","Magnoliopsida",NA,"Gardner","Goiás","Caldas Novas","-48.625","-17.74169921875","UEC138087","Margem direita do rio Corumba; proximo ao eixo da barragem em frente a s.o.1",NA,NA,"36612","auto","Soares, PN",NA,NA,NA,"2010","10",NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:25:48-03","UNICAMP","UEC","54691","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Modesto, JC; Pereira-Noronha, MR","24","1988","04","14",NA,"Brazil",NA,NA,"Subarbusto ca.60cm, flores roxas.; Cerrado.","UEC138081","Magnoliopsida",NA,"Gardner","Mato Grosso do Sul","Selvíria","-51.4188995361328","-20.3672008514404","UEC138081","Fazenda de ensino e pesquisa da Unesp-Campus de Ilha solteira.",NA,NA,"74358","auto","Leitão Filho, HF",NA,NA,NA,"1991","07",NA,"18",NA,NA,NA,NA
"99","2021-03-01 16:25:48-03","UNICAMP","UEC","3352","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Martins, FR","85","1975","04","05",NA,"Brazil",NA,NA,"Subarbusto, 80cm, flores purpuras.; Em cerrado.","UEC138091","Magnoliopsida",NA,"Gardner","Minas Gerais","Alpinópolis","-46.3880996704102","-20.8635997772217","UEC138091","distrito de Furnas, fazenda Salto","80","1050","22010","auto","Leitão Filho, HF",NA,NA,NA,"1975","05",NA,"02",NA,NA,NA,NA
"100","2021-03-01 16:25:48-03","UNICAMP","UEC","119376","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Leitão Filho, HF","783","1969","03","27",NA,"Brazil",NA,NA,"Herbáceo com xilopódio, flores pupúreas.Floresce em março-abril.; Nativa em cerrado.","UEC138095","Magnoliopsida",NA,"Gardner","São Paulo","Capão Bonito","-48.3400001525879","-24","UEC138095",NA,NA,NA,"39505","auto","Leitão Filho, HF",NA,NA,NA,"1969","04",NA,"01",NA,NA,NA,NA
"101","2021-03-01 16:25:48-03","UNICAMP","UEC","3351","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Gibbs, PE; Leitão Filho, HF; Semir, J","1774","1976","02","10",NA,"Brazil",NA,NA,"Subarbusto com xilopódio até 40cm,flores pupúras.","UEC138099","Magnoliopsida",NA,"Gardner","São Paulo","Itararé","-49.3400001525879","-24.1100006103516","UEC138099","25 km ao sul de Itararé.",NA,NA,"27729","auto","Barroso, GM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:25:48-03","UNICAMP","UEC","109775","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Scaramuzza, CAMR; Souza, VC","198","1989","04","09",NA,"Brazil",NA,NA,"Subarbusto decumbente com capitulos alvos.; Banhado","UEC138083","Magnoliopsida",NA,"Gardner","São Paulo","Itararé","-49.3400001525879","-24.1100006103516","UEC138083","Fazenda Ibiti-RIPASA.",NA,NA,"27729","auto","Leitão Filho, HF",NA,NA,NA,"1994","08",NA,"10",NA,NA,NA,NA
"103","2021-03-01 16:25:48-03","UNICAMP","UEC","45490","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Rocha, YV","17783","1986","02","02",NA,"Brazil",NA,NA,"Planta com aproximadamente 0,70-0,80m de altura, flores abertas cor maravilhas.","UEC138082","Magnoliopsida",NA,"Gardner","São Paulo","Jacareí","-45.9599990844727","-23.2999992370605","UEC138082","A beira da estrada.",NA,NA,"19066","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:25:48-03","UNICAMP","UEC","119377","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Handro, O","477","1955","04","18",NA,"Brazil",NA,NA,"Caules de 40-6-cm de altura.; Campo cerrado.","UEC138096","Magnoliopsida",NA,"Gardner","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","UEC138096","Fazenda Campininha, perto de Padua Sales.",NA,NA,"39309","auto","Graziela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:25:48-03","UNICAMP","UEC","66483","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Leitão Filho, HF","816","1969","05","30",NA,"Brazil",NA,NA,"Pequeno arbusto, até 70cm; flores purpureas.Floresce em Março-Maio.; Nativa em cerrado.","UEC138084","Magnoliopsida",NA,"Gardner","São Paulo","Sorocaba","-47.4500007629395","-23.5","UEC138084",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:25:48-03","UNICAMP","UEC","119387","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Leitão Filho, HF","816","1969","05","30",NA,"Brazil",NA,NA,"Pequeno arbusto, até 70cm; flores purpureas.Floresce em Março-Maio.; Nativa em cerrado.","UEC138094","Magnoliopsida",NA,"Gardner","São Paulo","Sorocaba","-47.4500007629395","-23.5","UEC138094",NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-05 16:44:59-03","UFOP","OUPR","3835","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Lisboa, M.A.","s.n.","1896","12","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Minas Gerais",NA,NA,NA,NA,"Sítio",NA,NA,NA,NA,"Almeida, G.; Dematteis, M.",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-05 16:44:59-03","UFOP","OUPR","3889","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Lisboa, M.A.","s.n.","1974","05","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Gardner) H.Rob.","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,"Bento Rodrigues",NA,NA,"33524","auto","Almeida, G.; Dematteis, M.",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"109","2020-03-12 10:29:00-03","UFOP","OUPR","33584","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Pedrosa, L.G.","1441","2019","03","23",NA,"Brasil",NA,NA,"Subarbusto, 70cm. Flores lilases. Campo cerrado.",NA,NA,NA,"(Gardner) H.Rob.","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Arredores de Santo Antônio do Leite.",NA,NA,"44599","auto","Pedrosa, L.G.",NA,NA,NA,"2019","04",NA,"29",NA,NA,NA,NA
"110","2019-01-17 11:24:45-02","PUCRS","MPUC","17212","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","et.al.",NA,"2003","04","10","South America","Brasil",NA,NA,NA,NA,NA,"Asterales","Gardner","GO","Luziania","-47.9502983093262","-16.2525005340576",NA,"Borda Norte da Chapada",NA,NA,"83221","auto","J.B. Bringel",NA,NA,NA,"2003","01","Magnoliopsida","01","1",NA,NA,NA
"111","2020-10-14 09:59:13-03","FURB","FURB","41959","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Krieger, L.","25595","1988","04","18",NA,"Brasil",NA,NA,NA,"FURB17992",NA,NA,"(Gardner) H.Rob.","Minas Gerais","São João del Rei","-44.2616996765137","-21.1355991363525","FURB17992","São Sebastião da Vitória.",NA,NA,"39093","auto","Pereira, LC",NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA
"112","2020-10-14 09:59:13-03","FURB","FURB","40918","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Silva, J.M.; Poliquesi, C.B.; Maranho, L.T. & Ristow, R.",NA,"2012","03","19",NA,"Brasil",NA,NA,NA,"FURB04274",NA,NA,"(Gardner) H.Rob.","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545","FURB04274","Parque Estadual de Vila Velha.",NA,NA,"46557","auto","Felitto, G; Barbosa, E",NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"113","2021-03-16 17:50:54-03","UCS","HUCS","40402","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Silva, J.M.","8268","2012","03","19",NA,"Brasil",NA,NA,"xilopodífera, capítulos vinoso&nf;Herbário MBM; campo recém queimado",NA,"Angiospermae","Asterales","(Gardner) H. Rob.","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"Parque Estadual de Vila Velha",NA,NA,"46557","auto","Barbosa, E.; Fellito, G.",NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"114","2020-06-29 09:29:37-03","UFRRJ","RBR","15680","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","I. Barçante","336","1934","04","01",NA,"Brasil",NA,NA,NA,"RBR00015680",NA,NA,"Gardner","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711","RBR00015680","Serra",NA,NA,"17082","auto","G.M. Barroso",NA,NA,NA,"1947","02",NA,"26",NA,NA,NA,NA
"115","2020-12-21 16:16:23-03","MBM","MBM","129940","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Ribas, O.S.; Hatschbach, G.; Hatschbach, G.","67","1989","03","01","Southern America","Brazil",NA,NA,NA,"MBM129940",NA,NA,"Gardn.","Paraná","Palmeira","-50.0064010620117","-25.4293994903564","MBM129940","Rod. BR-277, descida para o Rio Capivara",NA,NA,"35166","auto","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:16:23-03","MBM","MBM","119703","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Kummrow, R.; Ribas, O.S.; Ribas, O.S.","2997","1988","01","14","Southern America","Brazil",NA,NA,NA,"MBM119703",NA,NA,"Gardn.","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545","MBM119703","Rio Tibagi",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:16:23-03","MBM","MBM","68712","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Hatschbach, G.","43861","1981","04","13","Southern America","Brazil",NA,NA,NA,"MBM068712",NA,NA,"Gardn.","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975","MBM068712","Rod. BR-040, 5km O de Rio Tejuco",NA,NA,"58223","auto","Robinson, H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:16:23-03","MBM","MBM","68728","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Hatschbach, G.","43553","1981","02","06","Southern America","Brazil",NA,NA,NA,"MBM068728",NA,NA,"Gardn.","Paraná","Palmeira","-50.0064010620117","-25.4293994903564","MBM068728","Capão Alegrete, 3km N",NA,NA,"35166","auto","Robinson, H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:16:23-03","MBM","MBM","653","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Hatschbach, G.","13505","1966","01","12","Southern America","Brazil",NA,NA,NA,"MBM000653",NA,NA,"Gardn.","Paraná","Palmeira","-50.0064010620117","-25.4293994903564","MBM000653","Serra das Almas",NA,NA,"35166","auto","Barroso, G.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:16:23-03","MBM","MBM","6026","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Hatschbach, G.","18768","1968","03","20","Southern America","Brazil",NA,NA,NA,"MBM006026",NA,NA,"Gardn.","Paraná","Castro","-50.0119018554688","-24.7910995483398","MBM006026","Castro",NA,NA,"50779","auto","Dematteis, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:16:23-03","MBM","MBM","234087","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Cruz, J.M.; Cordeiro, J.; Carré, V.; Cordeiro, J.; Carré, V.","89","1999","02","03","Southern America","Brazil",NA,NA,NA,"MBM234087",NA,NA,"Gardn.","Paraná","Palmeira","-50.0064010620117","-25.4293994903564","MBM234087","Rio Tibagi",NA,NA,"35166","auto","Robinson, H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:28:04-03","PUC-RIO","FCAB","6370","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","J.C. Siqueira","s.n.","1975","04","20",NA,"Brasil",NA,NA,"É Sinônimo&nf;basiônimo de Lessingianthus elegans (Gardner) H.Rob.","006370",NA,"Angiospermae","Gardner","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,"Morro do Frota",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-01 15:28:04-03","PUC-RIO","FCAB","2962","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","J.C. Siqueira","s.n.","1976",NA,NA,NA,"Brasil",NA,NA,"Obs: Cerrado.&nf;&nf;É Sinônimo&nf;basiônimo de Lessingianthus elegans (Gardner) H.Rob.&nf;&nf;; Cerrado.","002962",NA,"Angiospermae","Gardner","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,"Morro do Frota",NA,NA,"40887","auto","G.M. Barroso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2015-10-03 06:55:20-03","MNHN","RECOLNAT_MNHN_P","P00682668","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682668' target='other'> <mi>dwc_moreinfo</mi></a>","P00682668",NA,NA,"Gardner",NA,NA,NA,NA,"P00682668_01","Province de Goyas",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"3796",NA,NA
"125","2015-10-03 08:11:59-03","MNHN","RECOLNAT_MNHN_P","P00682670","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682670' target='other'> <mi>dwc_moreinfo</mi></a>","P00682670",NA,NA,"Gardner",NA,NA,NA,NA,"P00682670_01","Province de Goyas",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"3796",NA,NA
"126","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710410","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710410' target='other'> <mi>dwc_moreinfo</mi></a>","P02710410",NA,NA,"Gardner","Minas Gerais",NA,NA,NA,"P02710410_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710398","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Martius",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710398' target='other'> <mi>dwc_moreinfo</mi></a>","P02710398",NA,NA,"Gardner",NA,NA,NA,NA,"P02710398_01","Brasil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"730",NA,NA
"128","2015-10-03 06:55:53-03","MNHN","RECOLNAT_MNHN_P","P00682667","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682667' target='other'> <mi>dwc_moreinfo</mi></a>","P00682667",NA,NA,"Gardner",NA,NA,NA,NA,"P00682667_01","Province de Goyas",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"3796",NA,NA
"129","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710392","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","[Regnell]",NA,"1848","3","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710392' target='other'> <mi>dwc_moreinfo</mi></a>","P02710392",NA,NA,"Gardner",NA,NA,NA,NA,"P02710392_01","Brésil, na Chacara do Bonifácio.",NA,NA,NA,NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,"III 664",NA,NA
"130","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710393","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710393' target='other'> <mi>dwc_moreinfo</mi></a>","P02710393",NA,NA,"Gardner","São Paulo",NA,NA,NA,"P02710393_01","Brasilia, St. P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1745",NA,NA
"131","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710394","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Riedel",NA,"1834","2","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710394' target='other'> <mi>dwc_moreinfo</mi></a>","P02710394",NA,NA,"Gardner","São Paulo",NA,NA,NA,"P02710394_01","Ytú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2110",NA,NA
"132","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710395","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Smith, L.B.|Augusto, J.|Silva, S.L.O.",NA,"1952","4","30",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710395' target='other'> <mi>dwc_moreinfo</mi></a>","P02710395",NA,NA,"Gardner","Minas Gerais","Lagoa Santa","-43.91667","-19.66667","P02710395_01","Northwest of Lagoa Santa.","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6739",NA,NA
"133","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710396","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Warming",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710396' target='other'> <mi>dwc_moreinfo</mi></a>","P02710396",NA,NA,"Gardner","Minas Gerais",NA,NA,NA,"P02710396_01","Brésil, Lagoa Sta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2673",NA,NA
"134","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710397","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Martius",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710397' target='other'> <mi>dwc_moreinfo</mi></a>","P02710397",NA,NA,"Gardner",NA,NA,NA,NA,"P02710397_01","Brasil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"730",NA,NA
"135","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710400","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Pohl",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710400' target='other'> <mi>dwc_moreinfo</mi></a>","P02710400",NA,NA,"Gardner",NA,NA,NA,NA,"P02710400_01","Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111",NA,NA
"136","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710401","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Pohl",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710401' target='other'> <mi>dwc_moreinfo</mi></a>","P02710401",NA,NA,"Gardner",NA,NA,NA,NA,"P02710401_01","Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107",NA,NA
"137","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710403","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710403' target='other'> <mi>dwc_moreinfo</mi></a>","P02710403",NA,NA,"Gardner",NA,NA,NA,NA,"P02710403_01","Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710404","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Riedel",NA,"1839","2","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710404' target='other'> <mi>dwc_moreinfo</mi></a>","P02710404",NA,NA,"Gardner","Minas Gerais",NA,NA,NA,"P02710404_01","Brésil, Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA,NA
"139","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710405","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Burchell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710405' target='other'> <mi>dwc_moreinfo</mi></a>","P02710405",NA,NA,"Gardner",NA,NA,NA,NA,"P02710405_01","Brésil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6887",NA,NA
"140","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710406","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710406' target='other'> <mi>dwc_moreinfo</mi></a>","P02710406",NA,NA,"Gardner","Minas Gerais",NA,NA,NA,"P02710406_01","Brésil. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710407","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710407' target='other'> <mi>dwc_moreinfo</mi></a>","P02710407",NA,NA,"Gardner","Minas Gerais",NA,NA,NA,"P02710407_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710408","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710408' target='other'> <mi>dwc_moreinfo</mi></a>","P02710408",NA,NA,"Gardner",NA,NA,NA,NA,"P02710408_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710409","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Claussen",NA,"1838","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710409' target='other'> <mi>dwc_moreinfo</mi></a>","P02710409",NA,NA,"Gardner","Minas Gerais",NA,NA,NA,"P02710409_01","Brésil. Minas Geraës.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1096",NA,NA
