"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"830","2020-08-31 09:07:35-03","INPA","INPA","169422","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Foster, RB","11809","1986","10","12","Southern America","Peru","Madre de Dios",NA,NA,NA,"INPA0169422","Dicotyledon Com-Clade","Myrtales","DC.","Souza, MAD de","Parque Nacional Manu, Rio Manu: above Rio Sotileja.","-71.9","-11.3","INPA0169422 INPA0169422_e INPA0169422_nd","Manu","400","400",NA,NA,"2013","04",NA,"-71.9","-11.3",NA,NA,NA,NA,NA,NA
"831","2020-08-31 09:07:35-03","INPA","INPA","171725","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Gillespie, LJ","2254","1989","10","10","Southern America","Guyana",NA,NA,NA,NA,"INPA0171725","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Cuyni-Mazaruni Region: Cuyni R, between Aurora and +/-kmupstream.","-59.733333","6.783333","INPA0171725 INPA0171725_e",NA,"60","60",NA,NA,"1991",NA,NA,"-59.733333","6.783333",NA,NA,NA,NA,NA,NA
"832","2020-08-31 09:07:35-03","INPA","INPA","172052","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Jansen-Jacobs, MJ","1663","1989","09","17","Southern America","Guyana",NA,NA,NA,NA,"INPA0172052","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK; Nic Lughadha, EM","Kamoa River. Forest along river.","-58.833333","1.533333","INPA0172052 INPA0172052_e",NA,"260","260",NA,NA,"1990",NA,NA,"-58.833333","1.533333",NA,NA,NA,NA,NA,NA
"833","2020-08-31 09:07:35-03","INPA","INPA","176837","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Macêdo, M","2531","1990","06","22","Southern America","Brasil","Mato Grosso",NA,NA,NA,"INPA0176837","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Tangará da Serra, Fazenda Camarcan. Margem direita do rio Juba, próximo a serra.","-57.496908","-14.625597","INPA0176837 INPA0176837_e INPA0176837_e1 INPA0176837_nd","Tangará da Serra",NA,NA,NA,NA,"2015",NA,NA,"-57.496908","-14.625597",NA,NA,NA,NA,NA,NA
"834","2020-08-31 09:07:35-03","INPA","INPA","184683","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Muniz, FH","103","1992","05","27","Southern America","Brasil","Maranhão",NA,NA,NA,"INPA0184683","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Reserva Florestal do Sacavém, São Luis - Reserva Florestal do Sacavem","-44.25","-2.5","INPA0184683 INPA0184683_e",NA,NA,NA,NA,NA,"2015",NA,NA,"-44.25","-2.5",NA,NA,NA,NA,NA,NA
"835","2020-08-31 09:07:35-03","INPA","INPA","192230","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Hoffman, B","3060","1993","02","16","Southern America","Guianas",NA,NA,NA,NA,"INPA0192230","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Region: U. Takutu-U. Essequibo. Rewa River, near junction with Bamboo Creek","-58.583333","-3.433333","INPA0192230 INPA0192230_e",NA,"50","50",NA,NA,"1996",NA,NA,"-58.583333","-3.433333",NA,NA,NA,NA,NA,NA
"836","2020-08-31 09:07:35-03","INPA","INPA","205713","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Knab-Vispo, C","382","1995","04",NA,"Southern America","Venezuela","Bolívar",NA,NA,NA,"INPA0205713","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Boca Nichare, Río Nichare, afluente izquierdo del Río Caura.","-64.833333","6.5","INPA0205713 INPA0205713_e",NA,"150","150",NA,NA,"1995",NA,NA,"-64.833333","6.5",NA,NA,NA,NA,NA,NA
"837","2020-08-31 09:07:35-03","INPA","INPA","2073","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Almeida, JC de","INPA2073","1955","09","30","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0002073","Dicotyledon Com-Clade","Myrtales","DC.","Mazine, FF","Cachoeira Grande dos Bilhares, Margem da Cachoeira Grande dos Bilhares","-60.025","-3.04","INPA0002073 INPA0002073_e INPA0002073_e1","Manaus",NA,NA,NA,NA,"2003","07","22","-60.025","-3.04",NA,NA,NA,NA,NA,NA
"838","2020-08-31 09:07:35-03","INPA","INPA","22362","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance, GT","5602","1968","07","04","Southern America","Brasil","Rondônia",NA,NA,NA,"INPA0022362","Dicotyledon Com-Clade","Myrtales","DC.","McVaugh, R","Estrada de Ferro Madeira Mamoré, km 166-169, Mutum, Km 167-169. Basin of Rio Madeira.","-64.972284","-9.645531","INPA0022362 INPA0022362_e",NA,NA,NA,NA,NA,"1972",NA,NA,"-64.972284","-9.645531",NA,NA,NA,NA,NA,NA
"839","2020-08-31 09:07:35-03","INPA","INPA","169344","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Foster, RB","10085","1985","03","11","Southern America","Peru","Pasco",NA,NA,NA,"INPA0169344","Dicotyledon Com-Clade","Myrtales","DC.",NA,"Palcazu; Rio Alto Iscozacin; Ozuz.","-71.266667","-10.316667","INPA0169344 INPA0169344_e","Oxapampa","400","400",NA,NA,NA,NA,NA,"-71.266667","-10.316667",NA,NA,NA,NA,NA,NA
"840","2020-08-31 09:07:35-03","INPA","INPA","204612","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Cardoso, CFR","4","1996","09","23","Southern America","Brasil","Mato Grosso do Sul",NA,NA,NA,"INPA0204612","Dicotyledon Com-Clade","Myrtales","DC.","Mazine, FF","Entre Cipolândia e Jacobina.","-55.333333","-20","INPA0204612 INPA0204612_e INPA0204612_e1","Cipolândia",NA,NA,NA,NA,"2005","09",NA,"-55.333333","-20",NA,NA,NA,NA,NA,NA
"841","2020-08-31 09:07:35-03","INPA","INPA","205887","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Paula, JE de","1713","1983","10","14","Southern America","Brasil","Mato Grosso",NA,NA,NA,"INPA0205887","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Rio Cuiabá, Baia Água Limpa, Pantanal, Baia Água Lima","-55.8","-16.2","INPA0205887 INPA0205887_e","Barão de Melgaço",NA,NA,NA,NA,"2015",NA,NA,"-55.8","-16.2",NA,NA,NA,NA,NA,NA
"842","2021-01-10 20:46:58-03","INPA","INPA","226978","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Terra-Araujo, MH","445","2008","09","27","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0226978","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Morro dos Seis Lagos, Coletada as margens do igarapé Ya-Mirim (N 00º16' 09,0'' W 066º 39' 29,6''). Vegetação densa, com dossel próximo de 30 metros de altura, substrato composto de espessa camada de solo. ReBio Morro dos Seis Lagos, Parque Nacional","-66.66285","0.265433","INPA0226978 INPA0226978_e","São Gabriel da Cachoeira",NA,NA,NA,NA,"2014",NA,NA,"-66.66285","0.265433",NA,NA,NA,NA,NA,NA
"843","2021-01-10 20:46:58-03","INPA","INPA","228626","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ramos, MP","87","2006","12","14","Southern America","Brasil","Pará",NA,NA,NA,"INPA0228626","Dicotyledon Com-Clade","Myrtales","DC.","Formiga, KM",NA,"-56.5","-2.9","INPA0228626 INPA0228626_e","Juruti",NA,NA,NA,NA,"2007","11",NA,"-56.5","-2.9",NA,NA,NA,NA,NA,NA
"844","2020-08-31 09:07:35-03","INPA","INPA","235237","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Hopkins, MJG","2016","2010","07","26","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0235237","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Rio Barauana, ca. 200 m de descida no rio.","-60.866028","1.472222","INPA0235237 INPA0235237_e","Caracaraí","66","66",NA,NA,"2017",NA,NA,"-60.866028","1.472222",NA,NA,NA,NA,NA,NA
"845","2020-08-31 09:07:35-03","INPA","INPA","236414","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Lourenço, AR","379","2010","09","15","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0236414","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Parque Nacional do Viruá, Várzea do rio Barauana.","-60.861361","1.467083","INPA0236414 INPA0236414_e INPA0236414_nd","Caracaraí","60","60",NA,NA,"2013","09",NA,"-60.861361","1.467083",NA,NA,NA,NA,NA,NA
"846","2020-08-31 09:07:35-03","INPA","INPA","236417","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Lourenço, AR","382","2010","09","15","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0236417","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Parque Nacional do Viruá, Várzea do rio Barauana.","-60.861361","1.467083","INPA0236417 INPA0236417_e","Caracaraí","60","60",NA,NA,"2019","04",NA,"-60.861361","1.467083",NA,NA,NA,NA,NA,NA
"847","2020-08-31 09:07:35-03","INPA","INPA","240607","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Householder, JE","1000","2011","05","06","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0240607","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Santa Maria, Catrimani, tributary of Rio Branco (branch of Rio Negro), near mouth of Rio Branco","-62.2","1","INPA0240607 INPA0240607_e INPA0240607_nd","Caracaraí","50","50",NA,NA,"2015",NA,NA,"-62.2","1",NA,NA,NA,NA,NA,NA
"848","2020-08-31 09:07:35-03","INPA","INPA","244438","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Pereira-Silva, G da","13504","2008","07","10","Southern America","Brasil","Rondônia",NA,NA,NA,"INPA0244438","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","UHE Jirau, Margem direita do rio Madeira, canteiro de obras da AHE Jirau.","-64.636389","-9.263333","INPA0244438_nd","Porto Velho","75","75",NA,NA,"2015",NA,NA,"-64.636389","-9.263333",NA,NA,NA,NA,NA,NA
"849","2020-08-31 09:07:35-03","INPA","INPA","251523","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Kawasaki, ML","45","1986","06","28","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0251523","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Cacau-Pirêra, Márgem direita do Rio Negro.","-60.1","-3.166667","INPA0251523 INPA0251523_e","Iranduba",NA,NA,NA,NA,"2015","07",NA,"-60.1","-3.166667",NA,NA,NA,NA,NA,NA
"850","2020-08-31 09:07:35-03","INPA","INPA","253164","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ferreira, CAC","13161","2007","03","20","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0253164","Dicotyledon Com-Clade","Myrtales","DC.",NA,"Parque Nacional do Viruá, Margens do Rio Branco.","-61.2","1.2","INPA0253164 INPA0253164_e","Caracaraí",NA,NA,NA,NA,NA,NA,NA,"-61.2","1.2",NA,NA,NA,NA,NA,NA
"851","2021-01-10 20:46:58-03","INPA","INPA","255290","compl","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Perdiz, RO","1209","2012","01","22","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0255290","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Parque Nacional do Viruá, Estrada de acesso à sede, após a entrada da trilha da Samaúma.","-61.002778","1.490083","INPA0255290 INPA0255290_1 INPA0255290_e INPA0255290_num","Caracaraí","74","74",NA,NA,"2016","08",NA,"-61.002778","1.490083",NA,NA,NA,NA,NA,NA
"852","2020-08-31 09:07:35-03","INPA","INPA","255290","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Perdiz, RO","1209","2012","01","22","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0255290","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Parque Nacional do Viruá, Estrada de acesso à sede, após a entrada da trilha da Samaúma.","-61.002778","1.490083","INPA0255290 INPA0255290_1 INPA0255290_e INPA0255290_num","Caracaraí","74","74",NA,NA,"2016","08",NA,"-61.002778","1.490083",NA,NA,NA,NA,NA,NA
"853","2020-08-31 09:07:35-03","INPA","INPA","256995","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Amaral, IL do","3758","2013","05","11","Southern America","Brasil","Pará",NA,NA,NA,"INPA0256995","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Rio Tapajós, Margem direita do Rio Tapajós","-56.5","-4.6","INPA0256995 INPA0256995_e","Itaituba",NA,NA,NA,NA,"2015",NA,NA,"-56.5","-4.6",NA,NA,NA,NA,NA,NA
"854","2020-08-31 09:07:35-03","INPA","INPA","257066","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Amaral, IL do","3829","2013","09","15","Southern America","Brasil","Pará",NA,NA,NA,"INPA0257066","Dicotyledon Com-Clade","Myrtales","DC.","Ramos, JF","Alto Tapajós - Rio das Tropas e Rio Pacú, No meio do Rio Tapajós","-57.6225","-6.077778","INPA0257066 INPA0257066_e","Jacareacanga","61","61",NA,NA,"2013","08","01","-57.6225","-6.077778",NA,NA,NA,NA,NA,NA
"855","2020-08-31 09:07:35-03","INPA","INPA","26073","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance, GT","10299","1969","02","27","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0026073","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Rio Demeni, Basin of Rio Demeni, Vinicity of Tototobí","-63.547121","1.576736","INPA0026073 INPA0026073_e INPA0026073_e1 INPA0026073_nd","Barcelos",NA,NA,NA,NA,"1994",NA,NA,"-63.547121","1.576736",NA,NA,NA,NA,NA,NA
"856","2020-08-31 09:07:35-03","INPA","INPA","26113","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance, GT","10339","1969","02","28","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0026113","Dicotyledon Com-Clade","Myrtales","DC.","McVaugh, R","Rio Demeni, Basin of Rio Demeni, vicinity of Tototobí.","-63.926347","1.978739","INPA0026113 INPA0026113_e","Barcelos",NA,NA,NA,NA,"1972",NA,NA,"-63.926347","1.978739",NA,NA,NA,NA,NA,NA
"857","2020-08-31 09:07:35-03","INPA","INPA","261654","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Cabral, FN","1258","2014","08","23","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0261654","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Serra do Aracá, Trilha para a Cachoeira do Eldorado.","-63.339306","0.871972",NA,"Barcelos","939","939",NA,NA,"2015",NA,NA,"-63.339306","0.871972",NA,NA,NA,NA,NA,NA
"858","2020-08-31 09:07:35-03","INPA","INPA","262326","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Goldenberg, R","2028","2014","04","25","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0262326","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Boca do Rio Jauaperi","-61.594444","-1.430833",NA,"Rorainópolis",NA,NA,NA,NA,"2015","07",NA,"-61.594444","-1.430833",NA,NA,NA,NA,NA,NA
"859","2020-08-31 09:07:35-03","INPA","INPA","268281","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Bragança, VAN","182","2008","10","26","Southern America","Brasil","Pará",NA,NA,NA,"INPA0268281","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.668611","-0.921111",NA,"Bragança",NA,NA,NA,NA,"2015",NA,NA,"-46.668611","-0.921111",NA,NA,NA,NA,NA,NA
"860","2020-08-31 09:07:35-03","INPA","INPA","279796","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Castanho, CT","167","2007","02","10","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0279796","Dicotyledon Com-Clade","Myrtales","DC.","Kawasaki, ML","Estação Ecol. de Anavilhanas, Rio Negro, base II do IBAMA.","-60.846944","-2.535833",NA,"Novo Airão",NA,NA,NA,NA,"2007","08","07","-60.846944","-2.535833",NA,NA,NA,NA,NA,NA
"861","2020-08-31 09:07:35-03","INPA","INPA","282614","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Vasconcelos, TNC","385","2014","09","28","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0282614","Dicotyledon Com-Clade","Myrtales","DC.",NA,"Parque Nacional do Viruá","-60.856111","1.444444",NA,"Caracaraí","70","70",NA,NA,NA,NA,NA,"-60.856111","1.444444",NA,NA,NA,NA,NA,NA
"862","2020-08-31 09:07:35-03","INPA","INPA","287301","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ferreira, GAC","27","2018","10","09","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0287301","Dicotyledon Com-Clade","Myrtales","DC.","Ramos, JF","Chácara Mariju (KM28 da AM 070), Nas margens da praia do japonês.","-60.369744","-3.094269",NA,"Iranduba",NA,NA,NA,NA,"2019","10",NA,"-60.369744","-3.094269",NA,NA,NA,NA,NA,NA
"863","2020-08-31 09:07:35-03","INPA","INPA","287309","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ferreira, GAC","41","2018","11","06","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0287309","Dicotyledon Com-Clade","Myrtales","DC.","Ramos, JF","Chácara Mariju (KM28 da AM 070), Nas margens da praia do japonês.","-60.369744","-3.094269",NA,"Iranduba",NA,NA,NA,NA,"2019","10",NA,"-60.369744","-3.094269",NA,NA,NA,NA,NA,NA
"864","2020-08-31 09:07:35-03","INPA","INPA","33358","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance, GT","15142","1971","10","12","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0033358","Dicotyledon Com-Clade","Myrtales","DC.","McVaugh, R","Rio Negro between mouth of rio Caurés e Barcelos, Rio Negro between mouth of Rio Caurés & Barcelos.","-62.961911","-1.236267","INPA0033358 INPA0033358_e",NA,NA,NA,NA,NA,"1972",NA,NA,"-62.961911","-1.236267",NA,NA,NA,NA,NA,NA
"865","2020-08-31 09:07:35-03","INPA","INPA","37585","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Loureiro, AA","INPA37585","1973","03","22","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0037585","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG","Autaz-Mirim, Lago do Salsa, Autaz-Mirim, Lago do Salsa",NA,NA,"INPA0037585 INPA0037585_e INPA0037585_e1",NA,NA,NA,NA,NA,"1985","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2021-01-10 20:46:58-03","INPA","INPA","70705","Dupli","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Braga, PIS","3189","1976","10","15","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0070705","Dicotyledon Com-Clade","Myrtales","DC.","Mazine, FF","Rio Javari, um dia rio acima de Atalaia do Norte, Rio Javari, acima de Atalaia do Norte","-70.75","-4.183333","INPA0070705 INPA0070705_1 INPA0070705_1e INPA0070705_e","Atalaia do Norte",NA,NA,NA,NA,"2003","07","22","-70.75","-4.183333",NA,NA,NA,NA,NA,NA
"867","2020-08-31 09:07:35-03","INPA","INPA","31376","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Maas, PJM","P13012","1971","05","16","Southern America","Brasil","Acre",NA,NA,NA,"INPA0031376","Dicotyledon Com-Clade","Myrtales","DC.","McVaugh, R","Porongaba, Porangaba, Rio Juruá-Mirim.","-72.530889","-8.630222","INPA0031376 INPA0031376_e","Cruzeiro do Sul",NA,NA,NA,NA,"1972",NA,NA,"-72.530889","-8.630222",NA,NA,NA,NA,NA,NA
"868","2020-08-31 09:07:35-03","INPA","INPA","70705","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Braga, PIS","3189","1976","10","15","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0070705","Dicotyledon Com-Clade","Myrtales","DC.","Mazine, FF","Rio Javari, um dia rio acima de Atalaia do Norte, Rio Javari, acima de Atalaia do Norte","-70.75","-4.183333","INPA0070705 INPA0070705_1 INPA0070705_1e INPA0070705_e","Atalaia do Norte",NA,NA,NA,NA,"2003","07","22","-70.75","-4.183333",NA,NA,NA,NA,NA,NA
"869","2020-08-31 09:07:35-03","INPA","INPA","70844","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Kirkbride Junior, JH","2759","1977","01","29","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0070844","Dicotyledon Com-Clade","Myrtales","DC.","Mazine, FF","Mata de varzea at the edge of Lago Janauacá.","-60.25","-3.5","INPA0070844 INPA0070844_e INPA0070844_e1",NA,NA,NA,NA,NA,"2003","07",NA,"-60.25","-3.5",NA,NA,NA,NA,NA,NA
"870","2020-08-31 09:07:35-03","INPA","INPA","85040","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Pires, JM","16922","1979","03","09","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0085040","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Rio Uraricoera, Cachoeira Tocuxema","-63.75","3.927778","INPA0085040 INPA0085040_e INPA0085040_e1",NA,NA,NA,NA,NA,"2015","07",NA,"-63.75","3.927778",NA,NA,NA,NA,NA,NA
"871","2020-08-31 09:07:35-03","INPA","INPA","86070","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Meneces, E","256","1976","07","04","Southern America","Bolivia","Beni",NA,NA,NA,"INPA0086070","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Burirugua de Pampas, cerca a Cadi.",NA,NA,"INPA0086070 INPA0086070_e","Ballivián",NA,NA,NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2021-01-10 20:46:58-03","INPA","INPA","95216","Dupli","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Anderson, WR","12186","1978","03","19","Southern America","Brasil","Rondônia",NA,NA,NA,"INPA0095216","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Rio dos Pacaás Novos., Along the Rio Pacaás Novos, between the first and second cachoeiras.","-64.016105","-10.96342","INPA0095216 INPA0095216_1 INPA0095216_e INPA0095216_nd",NA,"220","220",NA,NA,"1988",NA,NA,"-64.016105","-10.96342",NA,NA,NA,NA,NA,NA
"873","2020-08-31 09:07:35-03","INPA","INPA","95216","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Anderson, WR","12186","1978","03","19","Southern America","Brasil","Rondônia",NA,NA,NA,"INPA0095216","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","Rio dos Pacaás Novos., Along the Rio Pacaás Novos, between the first and second cachoeiras.","-64.016105","-10.96342","INPA0095216 INPA0095216_1 INPA0095216_e INPA0095216_nd",NA,"220","220",NA,NA,"1988",NA,NA,"-64.016105","-10.96342",NA,NA,NA,NA,NA,NA
"874","2020-08-31 09:07:35-03","INPA","INPA","97825","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ferreira, CAC","2625","1980","09","30","Southern America","Brasil","Acre",NA,NA,NA,"INPA0097825","Dicotyledon Com-Clade","Myrtales","DC.","Mazine, FF","Rio Iaco, Sul da cidade, próximo ao rio Iaco.","-68.675644","-9.125414","INPA0097825 INPA0097825_e INPA0097825_e1","Sena Madureira",NA,NA,NA,NA,"2003","07","22","-68.675644","-9.125414",NA,NA,NA,NA,NA,NA
"875","2020-08-31 09:07:35-03","INPA","INPA","74992","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Macêdo, M","514","1976","09","10","Southern America","Brasil","Mato Grosso",NA,NA,NA,"INPA0074992","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","Riacho dos Pitas, Margem direita, riacho dos Pitas. Gleba Rio Branco.","-56","-15.6","INPA0074992 INPA0074992_e INPA0074992_nd","Cáceres",NA,NA,NA,NA,"2015",NA,NA,"-56","-15.6",NA,NA,NA,NA,NA,NA
"876","2020-08-31 09:07:35-03","INPA","INPA","196619","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Muniz, FH","B778","1994","12","01","Southern America","Brasil","São Paulo",NA,NA,NA,"INPA0196619","Dicotyledon Com-Clade","Myrtales","DC.","Sobral, MEG; Souza, MAD de","MA, Buriticupu, Reserva Florestal da CVRD.","-47.560001373291","-22.4099998474121","INPA0196619 INPA0196619_e","Rio Claro",NA,NA,"21773","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2020-08-31 09:07:35-03","INPA","INPA","109286","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Lowrie, SR","116","1980","09","19","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0109286","Dicotyledon Com-Clade","Myrtales","DC.","Holst, BK","BR 319, km 672, Km 672 on Manaus-Humaitá road","-63.143514","-7.977267","INPA0109286 INPA0109286_e INPA0109286_e1",NA,NA,NA,NA,NA,"1987",NA,NA,"-63.143514","-7.977267",NA,NA,NA,NA,NA,NA
"878","2020-08-31 09:07:35-03","INPA","INPA","136732","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Lisbôa, PLB","1500","1980","02","08","Southern America","Brasil","Pará",NA,NA,NA,"INPA0136732","Dicotyledon Com-Clade","Myrtales","DC.","Bemerguy, I","Rio Tocantins, entre o canteiro, Margem direita do rio Tocantins , entre o canteiro de obras e igarapé Nurixuba.","-50.123611","-4.283639","INPA0136732 INPA0136732_e","Tucuruí",NA,NA,NA,NA,"1980",NA,NA,"-50.123611","-4.283639",NA,NA,NA,NA,NA,NA
"879","2020-08-31 09:07:35-03","INPA","INPA","278019","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Demarchi, LO","917","2017","05","12","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0278019","Dicotyledon Com-Clade","Myrtales","DC.","Ramos, JF","RDS Uatumã, Rio Uatumã, próximo a comunidade Maracarana","-58.816667","-2.248333",NA,"Presidente Figueiredo",NA,NA,NA,NA,"2017",NA,NA,"-58.816667","-2.248333",NA,NA,NA,NA,NA,NA
