"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"124","2021-03-24 17:08:50-03","UFES","SAMES","9342","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Barboza, L.C.; Metzker, T.P.;Moschem, J.C.;Ronchi, C.;Gama, L.G.","9","2019","05","27",NA,"Brasil","Espírito Santo","São Mateus","Praia de Guriri lado Norte.","-39.8588981628418","-18.716100692749",NA,"Planta com 7m de altura. Frutos verdes.","SAMES09342",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,"-397533333.0","-187302778.0",NA,NA,NA
"125","2021-03-24 17:08:50-03","UFES","SAMES","10452","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9193","2019","08","09",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"Planta com 5 metros de altura. Fruto verde. Habitat: Restinga Holocênica. Formação florestal não imundável","SAMES10452",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,"-397355555.0","-186252778.0",NA,NA,NA
"126","2021-03-24 17:08:50-03","UFES","SAMES","8356","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Ribeiro, M.","Duarte,D.A.; Oliveira,S.M.; Souza,K.J.","11","2017","09","27",NA,"Brasil","Espírito Santo","Conceição da Barra","Área do Quadrado. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"Botões florais verdes Habitat: Restinga Habito: Árvore","SAMES08356",NA,NA,NA,NA,"41644","auto","2019","08","27",NA,"-397938889.0","-186941666.0",NA,NA,NA
"127","2021-03-24 17:08:50-03","UFES","SAMES","1119","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Giaretta,A.O.; Lopes,L.C.M.;Ribeiro,M.;Amaral,M.V.","696","2010","01","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 9m com frutos verdes e cherio de manga.","SAMES01119",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-24 17:08:50-03","UFES","SAMES","1124","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Monteiro,M.M.; Giaretta,A.O.;Lopes,L.C.M.","204","2010","03","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático. Trilha das borboletas.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 6m com frutos verdes.","SAMES01124",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-24 17:08:50-03","UFES","SAMES","1123","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Giaretta,A.O.; Monteiro,M.M.","771","2010","04","10",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático. Trilha das borboletas.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 4m com frutos verdes. Cheiro ativo.","SAMES01123",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-24 17:08:50-03","UFES","SAMES","1120","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Giaretta,A.","Giaretta,A.O.; Monteiro,M.M.","769","2010","03","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Trilha das Borboletas. Vegetação de moitas de restinga sobre influência do lençol freático e solo mal drenado.","-39.7322006225586","-18.5932998657227",NA,"Árvore de 17 m, com frutos verdes, cheiro de manga.","SAMES01120",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-24 17:08:50-03","UFES","SAMES","10098","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8996","2019","03","13",NA,"Brasil","Espírito Santo","Linhares","Cacimbas. Restinga Holocênica.","-40.0722007751465","-19.3910999298096",NA,"Planta com 6 m altura. Fruto verde. Botão verde. Odor forte.","SAMES10098",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,"-397372222.0","-194811111.0",NA,NA,NA
"132","2021-03-24 17:08:50-03","UFES","SAMES","10017","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9010","2019","03","14",NA,"Brasil","Espírito Santo","São Mateus","Aldeia do Coco. Restinga Holocênica.","-39.8588981628418","-18.716100692749",NA,"Planta com 7 m altura. Flor branco-esverdeada. Odor forte.","SAMES10017",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,"-390861111.0","-187980555.0",NA,NA,NA
"133","2021-03-24 17:08:50-03","UFES","SAMES","1122","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Faria,M.B.","26","2006","11","25",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga. Próximo ao Hospital Roberto Silvares.","-39.8588981628418","-18.716100692749",NA,"Arbusto de 4 metros com resina, frutos vermelhos.","SAMES01122",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-24 17:08:50-03","UFES","SAMES","6313","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Ribeiro, M.","Menezes,L.F.T.","2253","2016","04","12",NA,"Brasil","Espírito Santo","São Mateus","Palmitinho, área de mussnunga - vegetação em solo arenoso.","-39.8588981628418","-18.716100692749",NA,"Habito: Árvore","SAMES06313",NA,NA,NA,NA,"56510","auto","2019","08","28",NA,"-398736111.0","-187488889.0",NA,NA,NA
"135","2019-11-21 14:33:02-03","UFJF","CESJ","32091","PreservedSpecimen","Plantae","Angiosperma",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","H.L. Mello Barreto","T. Barbosa","s.n.,","1941","10","23","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Sanatório Hugo Werneck","-43.937801361084","-19.9207992553711",NA,"Na capoeira, margem de córrego. Árvore com 10 m.","CESJ032091",NA,NA,NA,NA,"17082","auto","1941",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 14:33:02-03","UFJF","CESJ","32013","PreservedSpecimen","Plantae","Angiosperma",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","H.L. Mello Barreto","Mendes Magalhães","647","1941","09","25","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Sanatório Hugo Werneck","-43.937801361084","-19.9207992553711",NA,"Na capoeira, margem de córrego, árvore com 10 m.","CESJ032013",NA,NA,NA,NA,"17082","auto","1941",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 14:33:02-03","UFJF","CESJ","32107","PreservedSpecimen","Plantae","Angiosperma",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","H.L. Mello Barreto","Mendes Magalhães","2569","1942","11","13","América do Sul","Brasil","Minas Gerais","Caeté","Altamira","-43.6697006225586","-19.8799991607666",NA,"Matta na margem do Rio Vermelho, árvore com 8 m.","CESJ032107",NA,NA,NA,NA,"22051","auto","1942",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-21 14:33:02-03","UFJF","CESJ","32106","PreservedSpecimen","Plantae","Angiosperma",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","H.L. Mello Barreto","H.L. Mello Barreto","8970","1938","02","02","América do Sul","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,"Capão, margem de córrego. àrvore com 4 m.","CESJ032106",NA,NA,NA,NA,"19939","auto","1938",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:27:12-03","UNICAMP","UEC","53874","S","Plantae","Magnoliopsida",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(A.DC.) Marchand",NA,"Folli, DA","1295","1991","01","22",NA,"Brazil","Espírito Santo","Linhares","Reserva florestal da CVRD - Final da estrada PARAJU.","-40.0722007751465","-19.3910999298096",NA,"Arbusto 1,5m de altura, em nativo, solo branco arenoso, em frutos de verde a vermelho (imaturo e maduro), semente preta, arilo branco, resina branca e odor de breu.","UEC107243","UEC107243",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-05 16:46:30-03","UFOP","OUPR","26690","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Messias, M.C.T.B.","Cândido, E.S.; Messias, M.C.T.B.; Ramos, M.B.C. & Martins, R.","707","2012","08",NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-39.75","-19.1",NA,"Árvore, 4-6,5m, frutos imaturos verdes. Muçununga campestre (campo nativo).",NA,NA,"28","28",NA,NA,NA,"2012","08",NA,NA,"-39.75","-19.1",NA,NA,NA
"141","2019-12-06 19:29:21-03","UFES","VIES","24112","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Gomes, J.M.L.","Guarnier, J.C.; Silva, H.L. da & Gomes, J.M.L.","46","2018","02","02",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha. Entrada da Trilha do Tropical em direção à Lagoa do Milho.","-40.396667","-20.55",NA,NA,"VIES024112","VIES024112",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40º23'48''W","20º33'S",NA,NA,NA
"142","2019-12-06 19:29:21-03","UFES","VIES","25710","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Assis, A.M.; Santos, J.","3004","2012","04","21",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra - Quadrado - mussununga.","-39.801944","-18.668611",NA,NA,"VIES025710","VIES025710","20","20",NA,NA,NA,NA,NA,NA,NA,"39º48'7''W","18º40'7''S",NA,NA,NA
"143","2019-12-06 19:29:21-03","UFES","VIES","25718","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Assis, A.M.; Cipriano, R. & Coutinho, H.","2823","2012","01","03",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra - Quadrado - restinga plesitocênica.","-39.780833","-18.652222",NA,NA,"VIES025718","VIES025718","25","25",NA,NA,NA,NA,NA,NA,NA,"39º46'51''W","18º39'8''S",NA,NA,NA
"144","2021-02-12 18:12:00-03","UFES","VIES","25924","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Assis, A.M.; Freitas, J.","3437","2012","09","30",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra - Quadrado.","-39.776389","-18.646111",NA,NA,"VIES025924","VIES025924","12","12",NA,NA,NA,NA,NA,NA,NA,"39º46'35''W","18º38'46''S",NA,NA,NA
"145","2019-12-06 19:29:21-03","UFES","VIES","39377","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Wandekoken, D.T.","Wandekoken, D.T.; Lourenço-Junior, J. & Pereira, O.J.","70","2015","10","15",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha. Floresta não inundável.","-40.423889","-20.5975",NA,NA,"VIES039377","VIES039377",NA,NA,NA,NA,NA,"2016","10","15",NA,"40º25'26''W","20º35'51''S",NA,NA,NA
"146","2019-06-27 10:24:25-03","UFES","VIES","8989","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","4166","1992","11","05",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 214 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES008989","VIES008989",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-06-27 10:24:25-03","UFES","VIES","23215","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Giaretta, A.O.; Monteiro, M.M.","771","2010","04","10",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES023215","VIES023215",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-04-27 16:09:09-03","UFES","VIES","23480","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Oliveira, A.G.","Giaretta, A.O.; Monteiro, M.M.","769","2010","03","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES023480","VIES023480",NA,NA,NA,"41644","auto","2010","03",NA,NA,NA,NA,NA,NA,NA
"149","2019-06-27 10:24:25-03","UFES","VIES","24261","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Monteiro, M.M.; Oliveira, A.G. & Lopes, L.C.M.","204","2010","03","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES024261","VIES024261",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-04-27 16:09:09-03","UFES","VIES","686","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, J.R.","Pereira, O.J.","386","1984","11","12",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"VIES000686","VIES000686",NA,NA,NA,"28401","auto","1991","08",NA,NA,NA,NA,NA,NA,NA
"151","2019-06-27 10:24:25-03","UFES","VIES","694","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, J.R.","Pereira, O.J.","403","1984","11","12",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"VIES000694","VIES000694",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-09-27 18:04:07-03","UFES","VIES","10213","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pereira, O.J.","Bianchi, R.C.; Silva, S.S.","22","1997","03","06",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES010213","VIES010213",NA,NA,NA,"28401","auto","1997","11","10",NA,NA,NA,NA,NA,NA
"153","2020-04-27 16:09:09-03","UFES","VIES","1980","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, J.R.","Pereira, O.J.; Gomes, J.M.L.","1164","1987","10","15",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES001980","VIES001980",NA,NA,NA,"28401","auto","1991","08",NA,NA,NA,NA,NA,NA,NA
"154","2020-04-27 16:09:09-03","UFES","VIES","15045","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pereira, O.J.","Pereira, O.J.; Aquino, L.H.M. de","5332","1994","12","01",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES015045","VIES015045",NA,NA,NA,"28401","auto","1994","12","01",NA,NA,NA,NA,NA,NA
"155","2019-06-27 10:24:25-03","UFES","VIES","23160","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Souza, S.","10","1998","08","26",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES023160","VIES023160",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-06-27 10:24:25-03","UFES","VIES","8988","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Gomes, J.M.L. & Simões, J.M.","4044","1992","10","28",NA,"Brasil","Espírito Santo","Linhares","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES008988","VIES008988",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-04-27 16:09:09-03","UFES","VIES","12086","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Dutra, R.L.S.","Dutra, R.L.S.; Assis, A.M. & Souza, R.L.D.","235","1997","03","18",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES012086","VIES012086",NA,NA,NA,"48094","auto","1997","03","18",NA,NA,NA,NA,NA,NA
"158","2020-04-27 16:09:09-03","UFES","VIES","12088","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Assis, A.M.","Assis, A.M.; Souza, R.L.D.; Zambom, O. & Margareth","32","1996","01","16",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES012088","VIES012088",NA,NA,NA,"48094","auto","1996","01","16",NA,NA,NA,NA,NA,NA
"159","2020-04-27 16:09:09-03","UFES","VIES","6689","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pereira, O.J.","Pereira, O.J.","4519","1993","03","10",NA,"Brasil","Espírito Santo","Serra","Bicanga.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES006689","VIES006689",NA,NA,NA,"16451","auto","1993","05",NA,NA,NA,NA,NA,NA,NA
"160","2021-02-12 18:12:00-03","UFES","VIES","259","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, J.R.","Vinha, P.C.","s.n.","1983","11","21",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,"VIES000259","VIES000259",NA,NA,NA,"27156","auto","1991","08",NA,NA,NA,NA,NA,NA,NA
"161","2020-04-27 16:09:09-03","UFES","VIES","15064","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Zambom, O.","Zambom, O.; Sá, F.S.","56","1995","08","08",NA,"Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,"VIES015064","VIES015064",NA,NA,NA,"27156","auto","1995","08","08",NA,NA,NA,NA,NA,NA
"162","2019-06-27 10:24:25-03","UFES","VIES","8987","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Gomes, J.M.L. & Pereira, S.J.","4266","1992","12","02",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 126 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES008987","VIES008987",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-06-27 10:24:25-03","UFES","VIES","8995","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Pereira, O.J.; Gomes, J.M.L.; Martins, M.L.L.; Pereira, S.V. & Simões, J.M.","3175","1992","03","26",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES008995","VIES008995",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-04-27 16:09:09-03","UFES","VIES","41930","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Rodrigues, M.R.","Amaral, R.N.; Moraes, Q.S.; Caetano, A.P.V; Silva, L.A; Rodrigues, M.R.","38","2015","05","13",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas - Trilha do Buraco do Bicho.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES041930","VIES041930",NA,NA,NA,"41644","auto","2017","02","01",NA,NA,NA,NA,NA,NA
"165","2019-09-27 18:04:07-03","UFES","VIES","10228","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pereira, O.J.","Bianchi, R.C.; Silva, S.S.","4","1996","12","10",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"VIES010228","VIES010228",NA,NA,NA,"28401","auto","1996","11","10",NA,NA,NA,NA,NA,NA
"166","2020-04-27 16:09:09-03","UFES","VIES","692","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, J.R.","Pereira, O.J.","401","1984","11","12",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"VIES000692","VIES000692",NA,NA,NA,"28401","auto","1991","08",NA,NA,NA,NA,NA,NA,NA
"167","2021-02-12 18:12:00-03","UFES","VIES","45882","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Ramos, I.F.; Vieira, A.L.V.","s.n.","2019","10","20",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES045882","VIES045882",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-06-27 10:24:25-03","UFES","VIES","24724","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Souza, S.; Ana",NA,"1999","01","14",NA,"Brasil","Espírito Santo","Guarapari","Setiba. Parque Estadual Paulo Cesar Vinha","-40.5110015869141","-20.6580009460449",NA,NA,"VIES024724","VIES024724",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-04-27 16:09:09-03","UFES","VIES","6934","S","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pereira, O.J.","Weiler Júnior, I.","9","1993","08","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Biológica de Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES006934","VIES006934",NA,NA,NA,"48094","auto","1997","08",NA,NA,NA,NA,NA,NA,NA
